CHILDID	PASSID	PASSET	NUMPASS	VALPASS	DECPASS
VN140039	3	1	5	200	2
VN140040	1	25	1	4000	1
VN140041	1	5	2	300	17
VN140041	2	3	2	20	17
VN140041	3	1	4	10	17
VN140042	1	1	2	20	4
VN140042	2	3	1	10	4
VN140042	3	5	1	400	4
VN140043	1	25	1	15000	1
VN140043	2	23	1	2200	1
VN140043	3	15	6	400	2
VN140044	1	25	1	5000	1
VN140045	1	2	1	600	4
VN140045	2	3	1	50	4
VN140045	3	1	7	100	4
VN140046	1	5	2	1000	1
VN140046	2	3	1	500	1
VN140046	3	1	5	100	1
VN140047	1	3	1	200	1
VN140047	2	5	1	200	1
VN140047	3	30	2	100	1
VN140048	1	30	2	200	1
VN140048	2	3	2	200	1
VN140048	3	5	2	300	1
VN140049	1	5	1	3000	1
VN140049	2	3	1	500	1
VN140049	3	1	10	300	1
VN140050	1	23	3	200	1
VN140050	2	25	1	15000	1
VN140051	1	25	1	15000	2
VN140052	1	1	5	50	2
VN140052	2	3	1	60	2
VN140052	3	5	1	400	2
VN140053	1	25	1	10000	1
VN140055	1	25	1	8000	1
VN140056	1	23	4	700	2
VN140056	2	30	2	400	2
VN140058	1	5	2	300	1
VN140058	2	30	3	1000	1
VN140058	3	3	1	550	1
VN140059	1	1	3	150	1
VN140059	2	3	1	500	1
VN140059	3	5	1	300	1
VN140060	1	5	1	500	3
VN140060	2	3	1	20	3
VN140060	3	1	4	15	3
VN140061	1	13	1	10000	1
VN140062	1	1	1	500	1
VN140062	2	1	1	20	1
VN140062	3	1	5	100	1
VN140065	1	21	2	2000	2
VN140065	2	30	1	50	2
VN140065	3	30	3	10	2
VN140066	1	13	5	30	1
VN140067	1	25	1	7000	1
VN140067	2	23	5	20000	1
VN140068	1	5	1	300	1
VN140068	2	3	1	100	1
VN140068	3	1	3	10	1
VN140069	1	25	1	60000	1
VN140070	1	1	3	100	1
VN140070	2	3	1	300	1
VN140070	3	5	1	250	1
VN140071	1	25	1	10000	2
VN140072	1	5	1	200	1
VN140072	2	30	1	100	1
VN140072	3	3	1	30	1
VN140073	1	5	1	150	1
VN140073	2	30	1	200	1
VN140073	3	3	1	500	1
VN140074	1	25	1	50	2
VN140074	2	23	3	200	2
VN140074	3	23	1	10	2
VN140077	1	25	2	14000	1
VN140077	2	23	6	200	2
VN140077	3	23	1	50	2
VN140078	1	5	1	300	1
VN140078	2	30	1	500	1
VN140078	3	3	1	500	1
VN140079	1	14	1	1000	16
VN140080	1	13	3	20	1
VN140081	1	25	1	3000	1
VN140083	1	30	2	1000	1
VN140083	2	30	1	200	1
VN140083	3	5	1	50	1
VN140084	1	23	4	200	2
VN140084	2	25	1	50	2
VN140084	3	23	3	40	2
VN140086	1	5	0	0	0
VN140086	2	3	0	0	0
VN140086	3	1	2	30	2
VN140087	1	23	2	20	2
VN140087	2	25	2	400	2
VN140088	1	13	2	20	1
VN140089	1	25	2	500	2
VN140089	2	23	2	100	2
VN140089	3	23	1	50	2
VN140090	1	23	1	50	1
VN140090	2	25	1	100	1
VN140091	1	30	1	2000	2
VN140091	2	25	5	1300	2
VN140092	1	13	2	30	3
VN140093	1	30	1	1000	1
VN140093	2	23	4	1200	1
VN140093	3	25	1	10000	1
VN140094	1	25	1	500	2
VN140094	2	23	3	100	2
VN140095	1	1	5	30	1
VN140095	2	3	1	30	1
VN140095	3	5	1	200	1
VN140096	1	13	2	40	3
VN140097	1	25	2	6300	1
VN140097	2	23	2	100	1
VN140097	3	23	1	20	1
VN140098	1	25	2	4000	1
VN140100	1	5	1	400	1
VN140100	2	3	1	200	1
VN140100	3	1	10	200	1
VN140102	1	17	5	2000	1
VN140103	1	31	1	400000	3
VN140107	1	25	2	22000	1
VN150001	1	4	1	-77	2
VN150001	2	2	1	300	2
VN150001	3	3	1	50	2
VN150002	1	4	1	-77	1
VN150002	2	6	1	-77	1
VN150002	3	2	1	500	1
VN150003	1	30	4	100	2
VN150005	1	4	1	-77	3
VN150005	2	6	1	-77	3
VN150005	3	2	1	100	3
VN150007	1	30	0	-77	88
VN150008	1	30	1	-77	1
VN150008	2	30	1	-77	1
VN150009	1	4	0	-77	88
VN150009	2	6	0	-77	88
VN150009	3	1	3	15	18
VN150011	1	30	3	150	1
VN150012	1	13	0	-77	88
VN150013	1	25	0	-77	88
VN150014	1	25	1	10000	1
VN150014	2	30	3	30	1
VN150015	1	30	0	-77	88
VN150015	2	30	0	-77	88
VN150015	3	30	0	-77	88
VN150016	1	2	1	700	2
VN150016	2	4	1	-77	1
VN150016	3	6	1	-77	1
VN150017	1	2	1	50	2
VN150017	2	1	3	5	2
VN150017	3	6	1	-77	2
VN150021	1	1	2	70	2
VN150022	1	5	1	1000	80
VN150023	1	13	3	110	1
VN150024	1	1	3	30	2
VN150025	1	13	3	100	1
VN150027	1	30	-77	-77	3
VN150027	2	20	-77	-77	3
VN150030	1	30	5	7500	2
VN150031	1	25	1	5000	1
VN150032	1	4	1	9000	1
VN150032	2	2	1	1000	2
VN150032	3	3	1	30	2
VN150033	1	5	1	30	1
VN150033	2	30	2	80	1
VN150033	3	1	3	10	1
VN150034	1	3	1	70	2
VN150034	2	6	1	-77	1
VN150034	3	1	3	15	2
VN150035	1	2	1	800	2
VN150035	2	3	1	500	2
VN150035	3	6	0	-77	88
VN150036	1	1	1	-77	1
VN150038	1	19	1	3500	80
VN150039	1	4	1	-77	5
VN150039	2	5	1	-77	5
VN150039	3	6	1	-77	5
VN150040	1	6	1	2000	1
VN150040	2	1	3	90	2
VN150041	1	3	1	40	2
VN150041	2	4	1	-77	88
VN150041	3	1	4	35	2
VN150042	1	4	1	-77	2
VN150042	2	6	1	-77	2
VN150042	3	2	1	700	1
VN150043	1	19	0	-77	88
VN150044	1	2	1	1000	1
VN150044	2	3	1	80	1
VN150044	3	6	1	100	1
VN150049	1	30	1	100	1
VN150049	2	2	3	15	1
VN150049	3	4	0	-77	88
VN150053	1	2	1	150	1
VN150053	2	3	1	70	1
VN150053	3	1	2	50	1
VN150055	1	30	0	-77	88
VN150057	1	13	3	60	1
VN150058	1	2	1	100	2
VN150058	2	3	1	50	2
VN150058	3	1	-77	-77	88
VN150060	1	23	1	500	1
VN150061	1	1	3	10	1
VN150061	2	3	1	15	1
VN150061	3	2	1	150	1
VN150062	1	15	0	-77	88
VN150063	1	25	1	150000	3
VN150064	1	2	1	50	16
VN150064	2	3	1	500	16
VN150064	3	1	2	70	17
VN150066	1	1	2	120	5
VN150067	1	2	1	150	1
VN150067	2	1	3	80	1
VN150068	1	2	1	800	1
VN150068	2	1	6	30	2
VN150068	3	5	1	40	1
VN150070	1	30	20	300	80
VN150070	2	2	1	50	80
VN150070	3	6	0	-77	88
VN150071	1	1	4	10	2
VN150071	2	3	1	20	2
VN150071	3	2	1	100	2
VN150072	1	1	6	15	5
VN150072	2	2	1	100	5
VN150072	3	3	1	10	5
VN150073	1	4	0	-77	88
VN150073	2	2	1	200	2
VN150073	3	1	5	50	2
VN150074	1	2	1	200	4
VN150074	2	4	0	-77	88
VN150074	3	1	4	25	4
VN150075	1	23	4	1570	0
VN150078	1	2	1	150	2
VN150078	2	1	5	10	2
VN150078	3	3	1	20	2
VN150083	1	2	1	100	1
VN150083	2	3	1	30	1
VN150083	3	1	4	20	1
VN150086	1	22	-77	-77	4
VN150087	1	30	2	60	1
VN150087	2	2	1	500	1
VN150089	1	8	1	3000	1
VN150089	2	30	2	10	2
VN150089	3	30	4	1500	2
VN150094	1	8	4	12000	1
VN150094	2	1	2	50	2
VN150094	3	3	1	30	2
VN150095	1	2	1	200	3
VN150095	2	3	1	65	3
VN150095	3	1	3	50	4
VN150097	1	1	2	30	5
VN150097	2	3	0	0	99
VN150098	1	2	1	700	1
VN150098	2	1	4	30	1
VN150098	3	4	1	-77	88
VN150101	1	2	1	2000	1
VN150101	2	4	1	-77	1
VN150101	3	1	7	140	1
VN150103	1	2	5	1500	1
VN150103	2	30	4	2400	1
VN150103	3	13	6	60	1
VN150104	1	2	1	-77	1
VN150104	2	13	5	-77	1
VN150105	1	4	1	-77	1
VN150105	2	6	1	-77	1
VN150105	3	2	1	500	1
VN150107	1	17	0	-77	88
VN150126	1	21	0	-77	88
VN150128	1	21	0	-77	88
VN150129	1	30	6	10000	1
VN150130	1	2	1	150	1
VN150130	2	3	1	25	1
VN150130	3	1	7	45	1
VN150133	1	23	2	9000	1
VN150134	1	2	1	80	16
VN150134	2	3	1	50	16
VN150134	3	1	6	25	16
VN150136	1	21	1	800	2
VN150138	1	4	1	70000	1
VN150138	2	2	1	10000	1
VN150139	1	2	1	150	1
VN150139	2	3	1	70	1
VN150139	3	1	2	50	1
VN150140	1	1	8	20	1
VN150140	2	3	1	20	1
VN150140	3	2	2	100	1
VN150141	1	30	2	75	5
VN150145	1	1	-77	70	1
VN160001	1	1	6	15	3
VN160001	2	3	1	20	3
VN160001	3	2	1	100	3
VN160002	1	1	3	50	2
VN160004	1	2	1	100	2
VN160004	2	1	5	50	2
VN160004	3	3	1	50	2
VN160005	1	1	6	3	2
VN160005	2	3	1	5	2
VN160005	3	2	1	50	2
VN160008	1	23	1	500	4
VN160009	1	30	3	70	3
VN160009	2	2	1	200	3
VN160009	3	3	1	50	3
VN160010	1	8	2	1000	2
VN160010	2	2	1	100	2
VN160010	3	3	1	20	2
VN160012	1	13	4	100	1
VN160013	1	2	1	300	1
VN160013	2	1	-77	-77	2
VN160015	1	25	1	11500	3
VN160015	2	2	1	1000	3
VN160017	1	23	3	400	4
VN160017	2	30	1	50	4
VN160017	3	25	2	4000	3
VN160018	1	8	5	1500	1
VN160018	2	3	1	20	1
VN160018	3	2	1	100	1
VN160019	1	4	0	-77	88
VN160019	2	6	0	-77	88
VN160019	3	3	1	15	3
VN160022	1	1	4	30	2
VN160022	2	3	1	250	2
VN160022	3	2	1	100	2
VN160028	1	15	9	400	2
VN160030	2	23	1	4000	1
VN160033	1	15	11	1500	2
VN160034	1	6	1	4000	1
VN160034	2	3	1	50	1
VN160034	3	1	3	18	1
VN160035	1	25	2	300	1
VN160035	2	23	1	50	1
VN160035	3	15	4	100	2
VN160039	1	30	1	150	1
VN160039	2	30	1	20	1
VN160039	3	25	1	3000	1
VN160041	1	19	2	150	2
VN160042	1	2	1	200	88
VN160042	2	3	1	60	88
VN160042	3	1	3	50	2
VN160046	1	23	4	1000	5
VN160047	1	2	1	100	1
VN160047	2	3	1	60	1
VN160047	3	1	-77	40	2
VN160048	1	25	1	3000	1
VN160048	2	30	15	30000	1
VN160048	3	30	1	1500	1
VN160050	1	25	1	4000	1
VN160050	2	30	2	60	1
VN160050	3	30	1	170	1
VN160051	1	18	4	1000	1
VN160052	1	1	6	10	4
VN160052	2	3	1	20	4
VN160052	3	2	1	70	4
VN160054	1	4	1	2000	2
VN160054	2	3	1	60	3
VN160054	3	1	3	60	3
VN160055	1	2	1	300	1
VN160055	2	1	2	25	1
VN160056	1	2	1	100	2
VN160056	2	8	2	4000	2
VN160056	3	23	2	20	3
VN160057	1	2	1	200	1
VN160057	2	1	3	15	1
VN160059	1	2	1	210	3
VN160059	2	3	1	110	3
VN160059	3	1	5	50	3
VN160060	1	23	2	8000	1
VN160062	1	8	5	5000	3
VN160062	2	2	1	350	3
VN160062	3	3	1	65	3
VN160065	1	8	1	1000	1
VN160065	2	2	1	150	2
VN160065	3	1	4	50	2
VN160067	1	6	1	2000	1
VN160067	2	30	1	6800	1
VN160067	3	30	2	20	1
VN160068	1	2	1	300	3
VN160068	2	3	1	70	3
VN160068	3	1	4	40	3
VN160069	1	2	1	150	1
VN160069	2	3	1	20	1
VN160069	3	1	3	16	1
VN160072	1	2	1	100	1
VN160072	2	3	1	20	1
VN160072	3	1	2	12	1
VN160073	1	13	2	1000	3
VN160073	2	30	4	100	3
VN160073	3	30	4	50	3
VN160076	1	2	1	50	16
VN160076	2	3	1	10	16
VN160076	3	1	4	15	16
VN160077	1	3	1	15	2
VN160077	2	1	2	1	2
VN160077	3	8	1	800	1
VN160080	1	2	1	70	1
VN160080	2	3	1	50	1
VN160080	3	1	2	10	1
VN160081	1	2	1	100	1
VN160081	2	3	1	30	1
VN160081	3	1	3	10	1
VN160082	1	2	1	200	1
VN160082	2	1	2	2	1
VN160082	3	23	2	10	1
VN160083	1	2	1	300	1
VN160083	2	3	1	600	1
VN160083	3	1	4	70	2
VN160084	1	2	1	350	2
VN160084	2	3	1	60	2
VN160084	3	8	4	3400	2
VN160086	1	3	1	50	4
VN160086	2	1	2	10	4
VN160086	3	15	1	50	4
VN160088	1	21	2	1400	2
VN160089	1	2	1	300	88
VN160089	2	3	1	60	88
VN160089	3	1	4	40	2
VN160090	1	30	8	120	1
VN160090	2	30	7	90	1
VN160090	3	15	3	450	1
VN160091	1	25	2	7000	5
VN160091	2	23	2	120	3
VN160093	1	2	1	300	1
VN160093	2	3	1	70	2
VN160093	3	1	4	55	2
VN160095	1	3	1	95	3
VN160095	2	1	4	90	3
VN160097	1	8	4	15000	1
VN160097	2	30	1	200	1
VN160097	3	2	1	200	1
VN160098	1	14	4	10000	3
VN160098	2	23	245	20000	3
VN160098	3	15	50	10000	3
VN160099	1	2	1	200	2
VN160099	2	3	1	40	2
VN160099	3	1	5	32	2
VN160100	1	2	1	200	1
VN160100	2	3	1	20	1
VN160100	3	1	4	18	1
VN160104	1	23	2	200	2
VN160104	2	30	1	50	2
VN160104	3	30	2	25	2
VN160114	1	2	1	120	1
VN160114	2	3	1	20	1
VN160114	3	1	4	10	1
VN170004	1	15	-77	700	3
VN170005	1	25	1	60	3
VN170005	2	23	1	800	3
VN170008	1	23	2	-77	2
VN170010	1	25	1	5000	3
VN170011	1	30	4	1000	1
VN170016	1	23	3	50	80
VN170018	1	25	9	2500000	80
VN170018	2	30	4	10000	80
VN170018	3	24	1	1000	90
VN170019	1	15	-77	10000	80
VN170019	2	30	20	7000	80
VN170024	1	30	2	5000	1
VN170024	2	30	3	6000	1
VN170024	3	18	3	5200	1
VN170026	1	23	2	100	80
VN170027	1	23	1	0	2
VN170027	2	25	-77	-77	77
VN170036	1	25	1	300000	1
VN170038	1	30	1	3000	1
VN170038	2	30	1	5000	1
VN170038	3	30	10	2000	1
VN170041	1	25	1	1500	2
VN170046	1	13	-77	10000	4
VN170047	1	30	1	0	90
VN170047	2	24	1	0	90
VN170048	1	23	1	40	3
VN170048	2	30	5	70	3
VN170052	1	13	2	3000	1
VN170053	1	30	-77	2000	1
VN170055	1	18	3	3500	1
VN170057	1	23	-77	800	4
VN170058	1	9	10	0	1
VN170058	2	30	3	50	1
VN170059	1	23	2	50	80
VN170061	1	15	1	100	2
VN170061	2	23	1	20	2
VN170062	1	25	1	100000	3
VN170063	1	25	1	90000	80
VN170064	1	23	-77	3000	90
VN170071	1	25	1	50000	1
VN170074	1	30	3	50	1
VN170074	2	30	2	0	90
VN170076	1	30	-77	500	2
VN170082	1	23	-77	200	3
VN170084	1	23	24	5000	2
VN170084	2	15	-77	5000	2
VN170085	1	17	-77	160000	1
VN170089	1	17	6	3000	2
VN170089	2	18	1	2000	2
VN170090	1	30	1	4000	2
VN170090	2	30	2	200	2
VN170092	1	23	-77	400	1
VN170094	1	23	-77	2000	2
VN170094	2	25	1	1500	1
VN170099	1	15	4	200	80
VN170101	1	25	1	4000	1
VN170103	1	25	1	0	90
VN170109	1	25	1	2500	1
VN170112	1	30	1	0	90
VN170112	2	30	3	17000	80
VN170112	3	25	8	227000	80
VN170119	1	15	6	800	2
VN170132	1	23	1	23	7
VN170132	2	23	6	10	7
VN170141	1	17	3	1900	2
VN170144	1	24	1	100000	4
VN170144	2	23	4	-77	4
VN180001	1	24	1	500	3
VN180003	1	25	1	55000	1
VN180004	1	23	5	150	80
VN180005	1	13	2	7000	2
VN180006	1	30	1	3000	3
VN180008	1	21	6	10000	6
VN180016	1	24	2	5000	80
VN180017	1	23	7	1000	2
VN180024	1	15	1	50000	80
VN180025	1	15	70	3000	3
VN180031	1	30	1	0	90
VN180031	2	24	1	0	90
VN180031	3	25	1	80000	90
VN180033	1	23	1	3000	1
VN180034	1	30	1	50	2
VN180035	1	23	16	1000	5
VN180039	1	23	3	1500	3
VN180040	1	30	1	500	1
VN180042	1	23	25	25500	4
VN180045	1	30	2	3800	1
VN180046	1	23	1	2000	6
VN180050	1	23	1	500	80
VN180051	1	23	1	30000	80
VN180057	1	30	1	100000	4
VN180060	1	30	8	100	1
VN180061	1	30	11	110	1
VN180062	1	25	1	70000	2
VN180067	1	30	7	20000	2
VN180071	1	17	10	20000	2
VN180075	1	9	1	5000	4
VN180083	1	25	1	2000	3
VN180084	1	15	1	10000	90
VN180088	1	21	4	3000	3
VN180099	1	15	6	100000	80
VN180100	1	21	1	350	4
VN180104	1	23	1	15	3
VN180112	1	24	1	20000	3
VN180117	1	23	7	2000	3
VN180123	1	30	1	5000	1
VN180128	1	23	2	50	2
VN190001	1	31	2	12000	80
VN190002	1	1	1	0	2
VN190005	1	30	1	1000	1
VN190007	1	23	1	50	2
VN190008	1	31	1	40000	3
VN190015	1	25	1	95000	80
VN190016	1	13	1	10	1
VN190017	1	13	1	10	2
VN190019	1	1	2	10	1
VN190020	1	31	1	1000	1
VN190024	1	21	2	600	2
VN190025	1	30	1	0	1
VN190028	1	15	1	100	2
VN190037	1	1	1	10	4
VN190042	1	25	1	3000	2
VN190043	1	9	1	2500	5
VN190050	1	25	1	2000	3
VN190052	1	5	2	1500	1
VN190052	2	23	-77	-77	1
VN190054	1	23	1	2000	2
VN190057	1	15	1	200	2
VN190059	1	15	2	1500	2
VN190060	1	23	1	0	3
VN190061	1	9	7	3000	2
VN190063	1	23	1	20	2
VN190066	1	30	5	500	80
VN190070	1	30	1	4000	80
VN190072	1	13	3	50	2
VN190081	1	23	1	50	2
VN190082	1	2	1	500	1
VN190087	1	1	3	20	1
VN190088	1	13	3	70	1
VN190091	1	18	1	10000	1
VN190093	1	30	5	100000	2
VN190096	1	15	1	400	2
VN190099	1	23	5	1000	2
VN190107	1	23	1	5000	80
VN190112	1	30	1	4000	1
VN190113	1	25	1	7000	5
VN190118	1	30	2	1500	3
VN200003	1	25	1	90000	80
VN200007	1	23	2	400	2
VN200009	1	23	2	1070	2
VN200010	1	30	-77	-77	2
VN200012	1	23	3	350	1
VN200013	1	23	2	50	2
VN200014	1	23	4	300	2
VN200015	1	23	-77	-77	80
VN200016	1	9	4	4500	2
VN200017	1	23	1	160	3
VN200017	2	25	1	2000	2
VN200019	1	13	-77	20000	1
VN200019	2	30	3	15000	1
VN200020	1	23	2	200	4
VN200024	1	10	-77	20000	4
VN200025	1	13	-77	600	4
VN200027	1	23	-77	7000	80
VN200029	1	15	1	600	2
VN200033	1	14	10	30000	6
VN200035	1	23	-77	50	1
VN200036	1	8	-77	500	3
VN200041	1	30	-77	4500	1
VN200043	1	24	1	0	90
VN200046	1	30	5	300	1
VN200047	1	23	7	4000	80
VN200047	2	30	12	72000	80
VN200050	1	23	-77	-77	80
VN200054	1	30	-77	-77	2
VN200055	1	25	2	150000	80
VN200055	2	24	1	0	90
VN200060	1	23	-77	2500	6
VN200062	1	25	1	150	2
VN200062	2	23	3	300	80
VN200064	1	25	1	700	1
VN200066	1	25	1	500	1
VN200068	1	30	3	1200	3
VN200069	1	13	4	5000	1
VN200073	1	23	-77	500	3
VN200074	1	23	2	400	4
VN200077	1	31	.5	200	1
VN200079	1	23	-77	1000	2
VN200087	1	23	-77	1000	2
VN200090	1	23	4	500	2
VN200096	1	21	3	-77	1
VN200096	2	30	-77	-77	1
VN200097	1	30	2	2	80
VN200097	2	25	1	4000	80
VN200098	1	25	1	500	3
VN200101	1	25	1	4000	1
VN200109	1	30	3	2500	2
VN200113	1	25	1	6000	1
VN200115	1	13	5	150	2
VN200119	1	23	12	2200	2
VN200120	1	23	1	2300	90
VN200120	2	23	6	1000	90
VN200128	1	18	1	20000	3
VN200128	2	17	1	15000	3
VN200129	1	13	2	9000	3
VN200135	1	23	-77	1000	80
VN200135	2	2	1	400	5
VN200135	3	25	1	6000	4
VN200148	1	23	4	25	2
