PLACEID	LCPRIDR5	LCLUNIT	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
45	30	1	5	1	10	5	1	11	5
45	31	1	130	1	13	120	1	18	125
45	32	-77	-77	16	10	-77	16	11	-77
45	33	1	380	6	20	360	6	21	370
45	34	1	140	6	20	140	6	21	140
45	35	1	310	6	20	320	6	21	315
45	36	-77	-77	16	20	-77	16	21	-77
45	37	-77	-77	16	20	-77	16	21	-77
45	39	1	25	5	14	20	5	15	23
45	40	1	35	5	14	30	5	15	33
45	41	1	40	5	14	35	5	15	38
45	42	1	25	5	14	20	5	15	23
45	43	1	5	5	14	5	5	15	5
45	44	1	450	1	10	450	1	11	450
45	45	1	-77	1	10	-77	1	11	-77
45	46	1	42	1	10	40	1	11	41
45	47	1	85	1	10	75	1	11	80
45	48	1	15	1	10	10	1	11	13
45	49	1	36	1	10	34	1	11	35
45	50	1	45	1	10	40	1	11	43
45	51	1	120	1	13	120	1	12	120
45	52	1	160	1	13	150	1	12	155
45	53	1	40	1	16	30	1	17	35
45	54	1	10	1	16	11	1	17	11
45	55	1	120	3	16	130	3	17	125
45	56	1	15	1	13	15	1	12	15
45	57	1	250	1	22	250	1	23	250
45	59	KG	80	1	10	80	1	11	80
46	1	1	10	1	17	9	1	18	10
46	2	1	309	1	5	229	1	6	269
46	3	1	380	1	23	400	1	24	390
46	4	1	230	1	23	230	1	24	230
46	5	1	470	1	23	470	1	24	470
46	6	1	480	1	23	480	1	24	480
46	7	1	15	9	7	12	9	8	14
46	8	1	8	9	7	9	9	8	9
46	9	1	9	9	7	8	9	8	9
46	10	1	11	9	7	10	9	8	11
46	11	1	80	1	9	78	1	10	79
46	12	1	10	1	9	10	1	10	10
46	13	1	45	3	9	40	3	10	43
46	14	1	25	1	9	27	1	10	26
46	15	1	30	1	9	25	1	10	28
46	16	-77	-77	16	9	-77	16	10	-77
46	17	1	20	1	9	20	1	10	20
46	18	-77	-77	16	4	-77	16	7	-77
46	19	1	120	1	9	100	1	10	110
46	20	1	140	1	9	130	1	10	135
46	21	1	90	1	9	80	1	10	85
46	22	1	40	1	9	30	1	10	35
46	23	1	25	1	12	20	1	11	23
46	24	1	40	1	9	35	1	10	38
46	25	1	42	1	12	40	1	11	41
46	26	1	396	1	12	400	1	11	398
46	27	-77	-77	16	11	-77	16	12	-77
46	28	-77	-77	16	11	-77	16	12	-77
46	29	1	45	1	12	44	1	11	45
46	30	1	5	1	9	5	1	10	5
46	31	1	130	1	12	120	1	11	128
46	32	-77	-77	16	5	-77	16	3	-77
46	33	1	380	6	19	360	6	20	370
46	34	1	140	6	19	140	6	20	140
46	35	1	310	6	19	320	6	20	315
46	36	-77	-77	16	5	-77	16	2	-77
46	37	-77	-77	16	4	-77	16	1	-77
46	39	1	25	5	13	20	5	14	23
46	40	1	35	5	13	30	5	14	33
46	41	1	40	5	13	35	5	14	38
46	42	1	25	5	13	20	5	14	23
46	43	1	5	5	13	5	5	14	5
46	44	1	450	1	9	450	1	10	450
46	45	-77	-77	16	9	-77	16	13	-77
46	46	1	42	1	9	40	1	10	41
46	47	1	85	1	9	75	1	10	80
46	48	1	15	1	9	10	1	10	13
46	49	1	36	1	9	34	1	10	35
46	50	1	45	1	9	40	1	10	43
46	51	1	120	1	12	120	1	11	120
46	52	1	160	1	12	150	1	11	155
46	53	1	40	3	15	30	3	16	35
46	54	1	10	3	15	11	3	16	11
46	55	1	120	3	15	130	3	16	125
46	56	1	15	1	12	15	1	11	15
46	57	1	250	1	21	250	1	22	250
46	59	KG	80	1	9	80	1	10	80
47	1	15	16	1	5	18	1	6	15
47	2	260	280	1	7	290	1	8	260
47	3	130	150	1	10	160	1	9	130
47	4	260	280	1	9	290	1	10	260
47	5	290	300	1	9	310	1	10	290
47	6	230	250	1	9	260	1	10	230
47	7	3	5	1	5	6	1	6	3
47	8	2	3	1	5	4	1	6	2
47	9	1.5	3	1	6	4	1	5	1.5
47	10	2	3	1	5	4	1	6	2
47	11	75	80	1	5	82	1	6	75
47	12	8	10	1	6	11	1	5	8
47	13	42	45	1	6	46	1	5	42
47	14	45	46	1	6	47	1	5	45
47	15	35	38	1	5	39	1	6	35
47	16	95	100	1	6	105	1	5	95
47	17	26	28	1	5	30	1	6	26
47	18	35	38	1	6	40	1	5	35
47	19	120	130	1	6	135	1	5	120
47	20	165	170	1	5	180	1	6	165
47	21	180	183	1	6	186	1	5	180
47	22	40	42	1	6	45	1	5	40
47	23	20	25	1	6	26	1	5	20
47	24	36	38	1	5	39	1	6	36
47	25	48	50	1	6	51	1	5	48
47	26	265	270	1	5	275	1	6	265
47	27	300	320	1	5	325	1	6	300
47	28	320	325	1	5	330	1	6	320
47	29	50	51	1	6	52	1	5	50
47	30	4	4.5	1	6	5	1	5	4
47	31	330	335	1	6	340	1	5	330
47	32	150	160	6	12	165	6	11	150
47	33	360	370	6	11	380	6	12	360
47	34	120	125	6	11	130	6	12	120
47	35	400	410	6	11	420	6	12	400
47	36	160	170	6	12	180	6	11	160
47	37	380	390	6	11	395	6	12	380
47	39	22	25	1	6	26	1	5	22
47	40	48	52	1	5	54	1	6	48
47	41	25	26	1	5	28	1	6	25
47	42	14	18	1	6	19	1	5	14
47	43	12	15	1	6	16	1	5	12
47	44	290	295	1	6	300	1	5	290
47	45	660	670	1	5	680	1	6	660
47	46	36	38	1	6	40	1	5	36
47	47	68	70	1	6	72	1	5	68
47	48	8	10	1	5	11	1	6	8
47	49	210	220	1	6	225	1	5	210
47	50	39	43	1	5	45	1	6	39
47	51	160	165	1	6	170	1	5	160
47	52	250	260	1	6	265	1	5	250
47	53	30	35	1	5	38	1	6	30
47	54	19	22	1	5	24	1	6	19
47	55	110	120	1	6	125	1	5	110
47	56	10	14	1	6	15	1	5	10
47	57	620	630	1	6	640	1	5	620
47	59	30	40	1	5	45	1	6	30
48	1	10	12	1	8	14	1	9	10
48	2	240	260	1	12	270	1	13	240
48	3	145	155	1	10	160	1	11	145
48	4	180	220	1	10	230	1	11	180
48	5	220	230	1	10	235	1	11	220
48	6	190	210	1	10	220	1	11	190
48	7	3	4	1	8	5	1	9	3
48	8	2	3	1	8	4	1	9	2
48	9	3	4	1	9	5	1	8	3
48	10	2	3	1	8	4	1	9	2
48	11	75	82	1	8	83	1	9	75
48	12	9	11	1	8	12	1	9	9
48	13	36	40	1	8	42	1	9	36
48	14	42	45	1	8	46	1	9	42
48	15	28	30	1	8	32	1	9	28
48	16	95	100	1	8	105	1	9	95
48	17	28	32	1	8	34	1	9	28
48	18	42	45	1	8	46	1	9	42
48	19	110	120	1	9	125	1	8	110
48	20	170	180	1	8	185	1	9	170
48	21	168	172	1	8	175	1	9	168
48	22	46	49	1	8	52	1	9	46
48	23	19	22	1	9	24	1	8	19
48	24	36	40	1	8	42	1	9	36
48	25	48	50	1	8	51	1	9	48
48	26	290	310	1	9	320	1	8	290
48	27	300	320	1	9	330	1	8	300
48	28	290	300	1	8	310	1	9	290
48	29	48	49	1	8	50	1	9	48
48	30	4	5	1	9	6	1	8	4
48	31	320	330	1	8	335	1	9	320
48	32	145	155	6	14	160	6	15	145
48	33	390	400	6	14	405	6	15	390
48	34	110	120	6	14	130	6	15	110
48	35	390	410	6	14	420	6	15	390
48	36	150	160	6	15	165	6	14	150
48	37	380	390	6	14	395	6	15	380
48	39	20	24	1	9	26	1	8	20
48	40	38	42	1	9	44	1	8	38
48	41	39	43	1	8	45	1	9	39
48	42	13	16	1	9	18	1	8	13
48	43	9	12	1	9	14	1	8	9
48	44	265	280	1	8	290	1	9	265
48	45	580	590	1	8	600	1	9	580
48	46	36	40	1	9	41	1	8	36
48	47	65	75	1	9	76	1	8	65
48	48	6	8	1	8	10	1	9	6
48	49	160	180	1	9	190	1	8	160
48	50	32	36	1	8	38	1	9	32
48	51	130	140	1	9	145	1	8	130
48	52	200	220	1	9	230	1	8	200
48	53	28	34	1	8	36	1	9	28
48	54	20	25	1	8	26	1	9	20
48	55	120	136	1	8	140	1	9	120
48	56	9	14	1	8	15	1	9	9
48	57	650	665	1	8	670	1	9	650
48	59	65	70	1	9	75	1	8	65
49	1	10	12	1	6	14	1	7	10
49	2	250	260	1	10	270	1	11	250
49	3	145	155	1	8	160	1	9	145
49	4	160	165	1	8	170	1	9	160
49	5	220	230	1	8	240	1	9	220
49	6	190	210	1	8	220	1	9	190
49	7	2	4	1	6	4.5	1	7	2
49	8	1	2	1	6	3	1	7	1
49	9	1	2	1	6	3	1	7	1
49	10	2	3	1	6	4	1	7	2
49	11	80	85	1	6	86	1	7	80
49	12	9	10	1	6	11	1	7	9
49	13	35	40	1	6	42	1	7	35
49	14	40	43	1	6	45	1	7	40
49	15	27	30	1	7	32	1	6	27
49	16	105	110	1	7	115	1	6	105
49	17	30	34	1	6	35	1	7	30
49	18	42	45	1	7	46	1	6	42
49	19	90	100	1	7	110	1	6	90
49	20	145	155	1	6	160	1	7	145
49	21	143	150	1	7	155	1	6	143
49	22	44	48	1	6	49	1	7	44
49	23	20	23	1	7	25	1	6	20
49	24	34	36	1	6	38	1	7	34
49	25	46	47	1	6	48	1	7	46
49	26	280	285	1	6	288	1	7	280
49	27	300	320	1	6	330	1	7	320
49	28	285	295	1	6	300	1	7	285
49	29	46	48	1	7	49	1	6	46
49	30	4	4.5	1	7	5	1	6	4
49	31	290	295	1	6	300	1	7	290
49	32	145	155	6	12	160	6	13	145
49	33	380	390	6	12	395	6	13	380
49	34	120	130	6	12	135	6	13	120
49	35	380	390	6	13	395	6	12	385
49	36	150	160	6	12	165	6	13	150
49	37	365	375	6	13	380	6	12	365
49	39	23	26	1	6	30	1	7	23
49	40	38	42	1	6	45	1	7	38
49	41	40	42	1	7	45	1	6	40
49	42	14	16	1	6	18	1	7	14
49	43	10	12	1	7	14	1	6	10
49	44	280	290	1	7	295	1	6	280
49	45	590	610	1	7	620	1	6	590
49	46	35	38	1	6	40	1	7	35
49	47	65	70	1	6	75	1	7	65
49	48	8	10	1	6	12	1	7	8
49	49	190	200	1	6	210	1	7	190
49	50	25	30	1	7	35	1	6	25
49	51	130	135	1	7	140	1	6	130
49	52	180	220	1	6	230	1	7	180
49	53	28	36	1	6	38	1	7	28
49	54	17	20	1	7	22	1	6	17
49	55	135	140	1	7	145	1	6	135
49	56	9	14	1	6	15	1	7	9
49	57	650	660	1	7	665	1	6	650
49	59	55	60	1	6	65	1	7	55
50	1	10	12	1	9	13	1	10	10
50	2	280	300	4	13	310	1	14	280
50	3	140	150	4	11	160	1	12	140
50	4	180	210	4	11	220	1	12	180
50	5	240	250	4	11	260	1	12	240
50	6	270	280	4	11	290	1	12	270
50	7	4	5	1	9	6	1	10	4
50	8	2	3	1	10	4	1	9	2
50	9	2	3	1	9	4	1	10	2
50	10	2	3	1	9	4	1	10	2
50	11	80	82	1	9	84	1	10	80
50	12	9	11	1	9	12	1	10	9
50	13	35	38	1	9	40	1	10	35
50	14	40	45	1	10	46	1	9	40
50	15	32	35	1	9	36	1	10	32
50	16	90	95	1	9	98	1	10	90
50	17	25	30	1	9	32	1	10	25
50	18	65	70	1	10	72	1	9	65
50	19	110	120	1	9	125	1	10	110
50	20	160	165	1	9	170	1	10	160
50	21	200	210	1	10	215	1	9	200
50	22	65	70	1	9	72	1	10	65
50	23	20	25	1	10	26	1	9	20
50	24	38	40	1	9	42	1	10	38
50	25	48	50	1	9	52	1	10	48
50	26	280	300	1	9	310	1	10	280
50	27	300	310	1	9	320	1	10	300
50	28	290	300	1	9	310	1	10	290
50	29	45	48	1	10	50	1	9	45
50	30	4.5	5	1	10	5.5	1	9	4.5
50	31	290	300	1	10	310	1	9	290
50	32	180	190	6	15	200	6	16	180
50	33	380	400	6	16	410	6	15	380
50	34	110	120	6	15	130	6	16	110
50	35	390	400	6	16	410	6	15	390
50	36	140	150	6	15	160	6	16	140
50	37	340	350	6	16	360	6	15	340
50	39	25	30	1	9	32	1	10	25
50	40	45	50	1	9	55	1	10	45
50	41	38	42	1	10	45	1	9	38
50	42	12	15	1	9	16	1	10	12
50	43	15	18	1	10	20	1	9	15
50	44	380	390	1	10	400	1	9	380
50	45	650	660	1	9	665	1	10	650
50	46	32	38	1	9	40	1	10	32
50	47	65	70	1	9	72	1	10	65
50	48	8	9	1	9	10	1	10	8
50	49	280	290	1	9	295	1	10	280
50	50	55	58	1	10	60	1	9	55
50	51	125	130	1	10	135	1	9	125
50	52	320	330	1	9	335	1	10	320
50	53	30	36	1	9	38	1	10	30
50	54	20	24	1	10	26	1	9	20
50	55	110	120	1	9	125	1	10	110
50	56	10	15	1	10	16	1	9	10
50	57	660	680	1	9	690	1	10	660
50	59	45	55	1	9	58	1	10	45
51	1	12	15	1	11	16	1	12	12
51	2	310	320	4	15	330	1	16	310
51	3	240	250	1	14	260	4	13	240
51	4	280	290	1	14	300	4	13	280
51	5	330	340	1	14	355	4	13	330
51	6	360	370	1	14	380	4	13	360
51	7	3	4	1	11	5	1	12	3
51	8	2	3	1	11	4	1	12	2
51	9	2	3	1	12	4	1	11	2
51	10	1.5	2	1	12	3	1	11	1.5
51	11	80	90	1	11	91	1	12	80
51	12	9	11	1	12	12	1	11	9
51	13	37	42	1	12	43	1	11	37
51	14	45	48	1	11	50	1	12	45
51	15	28	34	1	11	35	1	12	28
51	16	140	150	1	11	151	1	12	140
51	17	35	40	1	11	42	1	12	35
51	18	55	60	1	12	62	1	11	55
51	19	135	145	1	12	150	1	11	135
51	20	200	210	1	12	215	1	11	200
51	21	110	120	1	12	130	1	11	110
51	22	85	90	1	12	95	1	11	85
51	23	20	25	1	11	28	1	12	20
51	24	38	42	1	11	43	1	12	38
51	25	48	50	1	11	51	1	12	48
51	26	310	320	1	11	325	1	12	310
51	27	290	300	1	12	310	1	11	290
51	28	320	330	1	11	335	1	12	320
51	29	45	48	1	12	51	1	11	45
51	30	4.5	5	1	12	5.5	1	11	4.5
51	31	350	360	1	11	370	1	12	350
51	32	150	160	1	17	170	1	18	150
51	33	360	370	1	17	380	1	18	360
51	34	120	150	1	18	160	1	17	120
51	35	370	380	1	17	390	1	18	370
51	36	150	160	1	18	170	1	17	150
51	37	310	320	1	17	330	1	18	310
51	39	25	30	1	11	32	1	12	25
51	40	45	50	1	12	52	1	11	45
51	41	40	45	1	12	46	1	11	40
51	42	20	25	1	11	26	1	12	20
51	43	25	28	1	12	30	1	11	25
51	44	300	310	1	12	320	1	11	300
51	45	590	610	1	12	620	1	11	590
51	46	32	35	1	11	36	1	12	32
51	47	120	130	1	12	135	1	11	120
51	48	10	12	1	12	13	1	11	10
51	49	220	230	1	12	235	1	11	220
51	50	25	30	1	12	32	1	11	25
51	51	180	190	1	12	195	1	11	180
51	52	300	320	1	12	330	1	11	300
51	53	35	40	1	11	42	1	12	35
51	54	20	25	1	11	26	1	12	20
51	55	120	130	1	12	135	1	11	120
51	56	12	15	1	11	16	1	12	12
51	57	690	720	1	12	730	1	11	690
51	59	15	20	1	11	22	1	12	20
52	1	12	16	1	11	18	1	12	12
52	2	220	245	1	15	250	1	16	220
52	3	200	220	4	13	235	1	14	200
52	4	165	180	4	13	190	1	14	165
52	5	230	245	4	13	240	1	14	230
52	6	190	210	4	13	200	1	14	190
52	7	4	5	1	11	6	1	12	4
52	8	2	4	1	11	5	1	12	2
52	9	1	3	1	11	4	1	12	1
52	10	2	3	1	11	4	1	12	2
52	11	80	90	1	11	93	1	12	80
52	12	9	11	1	12	12	1	11	9
52	13	38	42	1	11	45	1	12	38
52	14	42	46	1	11	48	1	12	42
52	15	28	32	1	11	34	1	12	28
52	16	90	95	1	11	100	1	12	90
52	17	28	32	1	11	35	1	12	28
52	18	35	38	1	11	40	1	12	35
52	19	120	128	1	11	130	1	12	120
52	20	165	175	1	11	180	1	12	165
52	21	170	185	1	11	188	1	12	170
52	22	45	50	1	11	54	1	12	45
52	23	20	24	1	11	25	1	12	20
52	24	35	38	1	12	40	1	11	35
52	25	42	45	1	11	46	1	12	42
52	26	265	270	1	11	275	1	12	265
52	27	280	290	1	11	300	1	12	280
52	28	320	330	1	11	335	1	12	320
52	29	45	46	1	12	48	1	11	45
52	30	4	5	1	12	5.5	1	11	4
52	31	290	295	1	12	298	1	11	290
52	32	140	150	6	17	155	6	18	140
52	33	360	380	6	17	385	6	18	360
52	34	110	125	6	18	130	6	17	110
52	35	370	380	6	18	385	6	17	370
52	36	135	145	6	18	150	6	17	135
52	37	290	300	6	18	310	6	17	290
52	39	23	26	1	11	28	1	12	23
52	40	36	40	1	11	42	1	12	36
52	41	28	32	1	11	35	1	12	28
52	42	14	18	1	11	20	1	12	14
52	43	10	12	1	12	14	1	11	10
52	44	260	270	1	11	280	1	12	260
52	45	580	590	1	11	595	1	12	580
52	46	32	35	1	11	38	1	12	32
52	47	65	70	1	12	72	1	11	65
52	48	8	10	1	11	12	1	12	8
52	49	190	200	1	12	210	1	11	190
52	50	24	28	1	11	30	1	12	24
52	51	140	145	1	12	148	1	11	140
52	52	230	245	1	12	250	1	11	230
52	53	25	30	1	12	35	1	11	25
52	54	20	24	1	11	25	1	12	20
52	55	130	140	1	12	145	1	11	130
52	56	9	14	1	12	15	1	11	9
52	57	645	655	1	11	665	1	12	645
52	59	kg	90	1	12	95	1	11	80
53	1	10	12	1	9	13	1	10	10
53	2	260	270	4	13	280	1	14	260
53	3	180	200	4	11	210	1	12	180
53	4	220	230	4	11	240	1	12	220
53	5	240	260	4	11	275	1	12	240
53	6	280	300	4	11	310	1	12	280
53	7	4	5	1	10	6	1	9	4
53	8	2	3	1	9	4	1	10	2
53	9	2.5	4	1	9	5	1	10	2.5
53	10	1.5	3	1	9	4	1	10	1.5
53	11	85	90	1	10	95	1	9	85
53	12	9	11	1	10	12	1	9	9
53	13	35	40	1	10	43	1	9	35
53	14	45	50	1	10	52	1	9	45
53	15	32	36	1	9	38	1	10	32
53	16	85	90	1	10	95	1	9	85
53	17	23	26	1	10	28	1	9	23
53	18	55	60	1	9	62	1	10	55
53	19	120	130	1	9	135	1	10	120
53	20	165	170	1	9	175	1	10	165
53	21	190	195	1	9	200	1	10	190
53	22	60	65	1	10	68	1	9	60
53	23	20	25	1	9	26	1	10	20
53	24	38	42	1	10	44	1	9	38
53	25	40	45	1	10	46	1	9	40
53	26	265	270	1	9	275	1	10	265
53	27	260	280	1	10	285	1	9	260
53	28	310	320	1	10	325	1	9	310
53	29	45	48	1	9	50	1	10	45
53	30	4	5	1	10	5.5	1	9	4
53	31	320	330	1	10	335	1	9	320
53	32	160	170	6	15	180	6	16	160
53	33	350	360	6	15	365	6	16	350
53	34	110	120	6	16	130	6	15	110
53	35	360	370	6	15	380	6	16	360
53	36	140	150	6	15	160	6	16	140
53	37	350	360	6	15	365	6	16	350
53	39	25	35	1	9	36	1	10	25
53	40	48	52	1	10	54	1	9	48
53	41	24	28	1	10	30	1	9	24
53	42	15	20	1	10	24	1	9	15
53	43	18	24	1	9	26	1	10	18
53	44	330	340	1	9	345	1	10	330
53	45	520	530	1	10	535	1	9	520
53	46	32	36	1	9	38	1	10	32
53	47	65	75	1	10	78	1	9	65
53	48	8	10	1	9	12	1	10	8
53	49	280	290	1	10	295	1	9	280
53	50	35	40	1	9	45	1	10	35
53	51	140	150	1	10	153	1	9	140
53	52	280	290	1	10	300	1	9	280
53	53	30	36	1	9	38	1	10	30
53	54	18	24	1	9	26	1	10	18
53	55	110	120	1	10	125	1	9	110
53	56	9	15	1	9	16	1	10	9
53	57	650	670	1	10	680	1	9	650
53	59	100	110	1	10	120	1	9	100
54	1	13	15	1	17	16	1	18	13
54	2	280	300	4	23	310	4	24	280
54	3	250	260	4	21	270	1	22	250
54	4	190	210	4	21	220	1	22	190
54	5	220	240	4	21	250	1	22	220
54	6	290	310	4	21	330	1	22	290
54	7	5	6	1	17	6.5	1	18	5
54	8	3	4	1	18	5	1	17	3
54	9	1	3	1	17	4	1	18	1
54	10	2	3	1	18	4	1	17	2
54	11	80	90	1	17	92	1	18	80
54	12	10	11	1	17	12	1	18	10
54	13	32	35	1	17	36	1	18	32
54	14	42	46	1	17	48	1	18	42
54	15	27	32	1	17	35	1	18	27
54	16	95	100	1	18	102	1	17	95
54	17	25	30	1	18	32	1	17	25
54	18	40	45	1	17	48	1	18	40
54	19	120	140	1	17	145	1	18	120
54	20	160	170	1	17	175	1	18	160
54	21	160	170	1	17	180	1	18	160
54	22	75	80	1	17	82	1	18	75
54	23	20	25	1	17	27	1	18	20
54	24	35	40	1	17	42	1	18	35
54	25	45	50	1	17	52	1	18	45
54	26	310	320	1	18	325	1	17	310
54	27	300	320	1	17	330	1	18	300
54	28	280	290	1	18	300	1	17	280
54	29	48	50	1	18	52	1	17	48
54	30	4.00	5	1	17	5.5	1	18	4
54	31	340	350	1	17	360	1	18	340
54	32	110	120	6	19	130	6	20	110
54	33	350	370	6	20	380	6	19	350
54	34	130	140	6	19	145	6	20	130
54	35	360	370	6	19	375	6	20	360
54	36	140	150	6	19	160	6	20	140
54	37	280	290	6	19	300	6	20	280
54	39	25	30	1	17	34	1	18	25
54	40	40	50	1	17	55	1	18	40
54	41	42	48	1	17	50	1	18	42
54	42	30	35	1	17	36	1	18	30
54	43	28	32	1	17	35	1	18	28
54	44	210	220	1	18	225	1	17	210
54	45	550	570	1	17	580	1	18	550
54	46	32	36	1	17	38	1	18	32
54	47	110	115	1	18	120	1	17	110
54	48	8	10	1	17	12	1	18	8
54	49	320	330	1	17	340	1	18	320
54	50	35	40	1	17	45	1	18	35
54	51	240	250	1	17	255	1	18	240
54	52	300	320	1	17	330	1	18	300
54	53	30	36	1	18	38	1	17	30
54	54	18	25	1	17	26	1	18	18
54	55	120	130	1	17	132	1	18	120
54	56	9	15	1	17	16	1	18	9
54	57	680	750	1	17	770	1	18	680
54	59	kg	200	1	17	210	1	18	190
55	1	15	18	1	13	19	1	14	15
55	2	340	350	17	17	360	4	18	340
55	3	230	240	4	15	250	17	16	230
55	4	350	360	4	15	370	17	16	350
55	5	280	290	4	15	300	17	16	280
55	6	340	350	17	16	360	4	15	340
55	7	5	6	1	13	7	1	14	5
55	8	2	3	1	14	4	1	13	2
55	9	2	3	1	13	4	1	14	2
55	10	3	4	1	13	5	1	14	3
55	11	80	85	1	14	90	1	13	80
55	12	8	10	2	13	12	1	14	8
55	13	30	35	1	14	36	1	13	30
55	14	45	50	1	14	51	1	13	45
55	15	27	30	1	13	32	1	14	27
55	16	150	160	1	13	165	1	14	150
55	17	28	32	1	13	35	1	14	28
55	18	55	60	1	14	65	1	13	55
55	19	140	150	1	13	160	1	14	140
55	20	180	190	1	14	200	1	13	180
55	21	190	200	1	13	210	1	14	190
55	22	90	100	1	13	110	1	14	90
55	23	20	23	1	14	25	1	13	20
55	24	35	38	1	13	42	1	14	35
55	25	48	50	1	13	52	1	14	48
55	26	290	300	1	14	310	1	13	290
55	27	290	300	1	14	310	1	13	290
55	28	320	330	1	13	335	1	14	320
55	29	50	52	1	14	52	1	13	50
55	30	4.5	5	1	14	6	1	13	4.5
55	31	380	390	1	13	390	1	14	380
55	32	110	120	6	20	130	6	19	110
55	33	380	390	6	20	400	6	19	380
55	34	130	140	6	19	140	6	20	130
55	35	390	400	6	20	410	6	19	390
55	36	150	160	6	20	170	6	19	150
55	37	250	260	6	19	270	6	20	250
55	39	20	25	1	13	28	1	14	20
55	40	50	60	1	14	62	1	13	50
55	41	35	40	1	13	42	1	14	35
55	42	24	26	1	13	28	1	14	24
55	43	30	34	1	13	36	1	14	30
55	44	320	340	1	13	350	1	14	320
55	45	590	600	1	13	610	1	14	590
55	46	32	35	1	14	36	1	13	32
55	47	70	75	1	14	78	1	13	70
55	48	8	10	1	14	12	1	13	8
55	49	280	290	1	13	300	1	14	280
55	50	28	35	1	13	38	1	14	28
55	51	120	130	1	13	140	1	14	120
55	52	260	280	1	14	290	1	13	260
55	53	30	38	1	13	40	1	14	30
55	54	20	25	1	13	30	1	14	20
55	55	120	130	1	13	140	1	14	120
55	56	10	14	1	13	16	1	14	10
55	57	650	670	1	13	690	1	14	650
55	59	KG	30	1	13	35	1	14	25
56	1	12	15	15	11	16	1	10	12
56	2	250	0	16	11	260	16	10	240
56	3	130	130	1	17	130	3	18	130
56	4	140	145	16	11	145	16	12	135
56	5	280	285	3	18	285	4	18	275
56	6	350	360	4	17	350	4	18	335
56	7	35	38	1	11	40	1	10	34
56	8	1.00	2	1	12	3	1	12	1
56	9	4	5	1	11	5.5	1	12	3.5
56	10	3	4	1	11	4	1	12	2.29999995231628
56	11	62	65	1	10	65	1	11	60
56	12	15	16	1	12	16	1	11	14
56	13	35	40	1	12	40	1	11	35
56	14	42	45	1	12	45	1	10	42
56	15	25	30	1	11	30	1	12	26
56	16	60	65	1	12	65	1	11	60
56	17	25	24	1	10	24	1	11	20
56	18	30	35	1	11	35	1	12	28
56	19	160	185	1	11	185	1	10	180
56	20	90	95	1	11	95	1	11	90
56	21	75	78	1	11	75	1	11	70
56	22	40	40	1	3	40	1	3	40
56	23	35	35	7	10	25	1	11	35
56	24	30	32	1	11	32	1	10	26
56	25	40	40	1	12	40	1	12	50
56	26	200	200	7	16	200	7	16	200
56	27	150	160	1	12	150	1	12	150
56	28	300	320	1	12	300	1	12	280
56	29	50	52	1	12	52	1	13	52
56	30	4.6	5	1	11	5.5	1	12	4.38000011444092
56	31	450	460	1	11	465	1	12	445
56	32	130	135	6	19	140	6	19	125
56	33	380	400	6	19	400	6	19	400
56	34	120	120	6	19	120	6	19	120
56	35	400	410	6	19	410	6	19	400
56	36	150	150	6	19	150	6	19	150
56	37	350	360	1	11	365	1	12	345
56	39	20	35	1	11	40	1	12	32
56	40	80	85	1	11	86	1	12	75
56	41	30	35	1	12	36	1	10	28
56	42	15	16	1	12	18	1	12	12
56	43	20	24	1	11	25	1	12	20
56	44	280	290	1	12	295	1	11	278
56	45	650	655	7	17	655	7	17	645
56	46	42	42	1	11	43	1	12	40
56	47	75	80	1	11	80	1	12	68
56	48	12	10	1	12	12	1	11	10
56	49	650	700	1	12	710	1	13	625
56	50	25	30	1	12	35	1	12	25
56	51	220	230	1	11	230	3	12	200
56	52	400	400	1	11	400	1	12	380
56	53	60	60	1	12	60	4	13	50
56	54	20	25	1	11	25	1	12	20
56	55	120	130	4	12	135	4	11	120
56	56	12	14	1	11	14	1	12	12
56	57	600	620	1	12	625	1	11	600
56	59	KG	78	1	10	80	1	12	80
57	1	15	16	1	14	17	1	16	15
57	2	250	280	3	19	260	4	20	235
57	3	235	245	4	17	258	3	18	228
57	4	325	335	4	17	350	4	18	320
57	5	275	280	3	18	285	4	17	265
57	6	375	380	3	18	390	4	17	370
57	7	12	15	1	14	16	1	16	10
57	8	2	4	1	16	5	1	14	2
57	9	5	6	1	14	6	1	16	3.5
57	10	2	3	1	16	4	1	14	1.5
57	11	55	60	1	14	60	1	16	55
57	12	10	12	1	16	12	1	14	10
57	13	35	40	1	14	43	1	16	35
57	14	45	50	1	14	52	1	16	45
57	15	26	30	1	14	35	1	16	26
57	16	200	220	1	14	230	1	16	200
57	17	35	40	1	16	40	1	14	38
57	18	45	50	1	16	52	1	14	45
57	19	150	160	1	14	165	1	16	150
57	20	225	269	1	16	270	1	14	45
57	21	250	255	1	14	255	1	16	240
57	22	145	155	1	14	160	1	16	140
57	23	20	25	1	14	25	1	16	20
57	24	28	35	1	16	38	1	16	28
57	25	50	52	1	16	52	1	16	50
57	26	180	190	1	14	190	1	16	170
57	27	320	330	1	14	335	1	16	320
57	28	300	310	1	14	312	1	16	300
57	29	50	52	1	16	52	1	14	50
57	30	5	6	1	14	6	1	16	4.5
57	31	250	260	1	16	260	1	16	250
57	32	200	200	6	21	210	6	22	190
57	33	400	420	6	22	420	6	21	400
57	34	140	140	6	22	145	6	21	130
