FORMNO	CHILDID	SUPPRGID	SUPKIND	SUPWHO	SUPSTRT	SUPEND	SUPFREQ	SUPRID	SUPEXP	SUPIMP1	SUPIMP2
R28YRS	ET181047	1	1	5	1994	99	6	80	5	3	77
R28YRS	ET181047	2	3	77	1997	99	4	80	4	2	77
R28YRS	ET181047	3	5	13	1995	99	4	80	5	4	77
R28YRS	ET181047	4	8	6	1995	99	6	80	4	5	77
R28YRS	ET181047	5	7	6	1995	99	6	80	4	3	5
R28YRS	ET181048	1	3	77	1998	99	6	80	4	2	77
R28YRS	ET181048	2	5	13	1993	99	4	80	4	2	77
R28YRS	ET181048	3	8	6	1994	99	6	80	3	3	77
R28YRS	ET181048	4	9	6	1996	99	6	80	4	3	77
R28YRS	ET181049	1	5	15	1998	99	4	1	4	2	77
R28YRS	ET181049	2	3	5	1998	99	4	1	4	2	77
R28YRS	ET181050	1	5	15	1997	99	1	80	4	4	1
R28YRS	ET181050	2	3	15	1998	99	6	80	3	2	1
R28YRS	ET181050	3	1	5	1993	99	6	80	5	2	77
R28YRS	ET191001	1	5	13	1993	99	4	1	3	1	2
R28YRS	ET191001	2	7	77	1996	1996	4	1	3	3	4
R28YRS	ET191002	1	4	5	1997	99	6	80	5	2	4
R28YRS	ET191002	2	3	5	1993	99	6	80	5	1	2
R28YRS	ET191002	3	5	19	1995	99	1	80	5	2	4
R28YRS	ET191002	4	7	6	1993	99	6	1	5	3	5
R28YRS	ET191002	5	8	6	1993	99	6	1	5	3	5
R28YRS	ET191003	1	6	77	1998	99	6	3	2	2	77
R28YRS	ET191004	1	3	5	1997	99	6	80	5	2	77
R28YRS	ET191004	2	5	13	1998	99	4	80	5	2	77
R28YRS	ET191004	3	7	6	1994	99	6	80	4	5	77
R28YRS	ET191004	4	8	6	1994	99	6	80	4	5	77
R28YRS	ET191004	5	9	6	1996	99	6	80	4	5	77
R28YRS	ET191005	1	8	6	1996	99	5	1	4	9	77
R28YRS	ET191005	2	5	13	1993	99	4	1	4	2	77
R28YRS	ET191005	3	3	5	1997	99	5	1	4	2	77
R28YRS	ET191006	1	3	5	1998	99	6	80	4	1	2
R28YRS	ET191006	2	8	6	1996	99	6	3	1	9	77
R28YRS	ET191006	3	7	6	1993	99	6	4	4	3	5
R28YRS	ET191007	1	8	6	1996	99	6	80	4	5	77
R28YRS	ET191007	2	3	5	1997	1998	6	80	4	2	77
R28YRS	ET191007	3	11	6	1997	99	6	80	4	5	77
R28YRS	ET191007	4	7	6	1998	99	6	80	4	5	77
R28YRS	ET191008	1	3	5	1997	99	6	80	4	2	77
R28YRS	ET191008	2	5	13	1996	99	5	80	5	2	77
R28YRS	ET191008	3	7	6	1994	99	6	80	4	5	77
R28YRS	ET191008	4	8	6	1994	99	6	80	4	5	77
R28YRS	ET191008	5	9	6	1994	99	5	80	4	5	77
R28YRS	ET191009	1	4	23	1993	99	4	80	4	1	2
R28YRS	ET191009	2	7	6	1994	99	4	80	4	5	77
R28YRS	ET191009	3	8	6	1995	99	4	80	4	5	77
R28YRS	ET191009	4	11	6	1995	99	5	80	4	5	77
R28YRS	ET191010	1	7	6	1993	99	6	80	4	5	77
R28YRS	ET191010	2	8	6	1993	99	6	2	3	9	77
R28YRS	ET191010	3	11	6	1993	99	6	80	4	9	77
R28YRS	ET191010	4	9	6	1993	99	6	80	4	5	77
R28YRS	ET191011	1	3	5	1997	99	6	80	5	2	77
R28YRS	ET191011	2	5	13	1996	99	4	80	5	2	77
R28YRS	ET191011	3	7	6	1994	99	6	80	5	5	77
R28YRS	ET191011	4	8	6	1994	99	5	80	4	5	77
R28YRS	ET191011	5	9	6	1994	99	6	80	4	5	77
R28YRS	ET191012	1	4	15	1998	1999	6	80	3	1	2
R28YRS	ET191012	2	6	23	1998	99	6	1	1	1	2
R28YRS	ET191012	3	7	15	1998	1998	4	3	1	3	4
R28YRS	ET191012	4	8	6	1996	99	6	3	1	9	77
R28YRS	ET191012	5	11	15	1998	1998	4	3	1	3	4
R28YRS	ET191014	1	3	15	1997	99	6	80	3	1	2
R28YRS	ET191014	2	7	6	1995	99	6	1	4	3	4
R28YRS	ET191014	3	8	6	1995	99	6	1	4	3	4
R28YRS	ET191016	1	4	5	1998	1999	6	80	3	2	77
R28YRS	ET191016	2	5	19	1998	99	4	1	2	9	77
R28YRS	ET191017	1	7	6	1993	99	6	1	4	3	5
R28YRS	ET191017	2	8	6	1993	99	6	1	4	3	5
R28YRS	ET191018	1	5	13	1995	99	1	1	4	2	77
R28YRS	ET191018	2	7	6	1994	99	6	80	4	5	77
R28YRS	ET191018	3	8	6	1994	99	6	80	4	5	77
R28YRS	ET191019	1	7	6	1998	99	5	1	4	3	5
R28YRS	ET191019	2	8	6	1998	99	5	1	4	3	5
R28YRS	ET191020	1	3	19	1998	99	6	1	4	2	77
R28YRS	ET191020	2	5	13	1995	99	3	1	4	2	77
R28YRS	ET191020	3	7	6	1994	99	6	80	4	5	77
R28YRS	ET191020	4	8	6	1994	99	6	80	4	5	77
R28YRS	ET191022	1	14	19	1994	99	5	80	4	1	2
R28YRS	ET191023	1	7	6	1993	99	6	80	5	3	5
R28YRS	ET191023	2	8	6	1994	99	6	80	5	3	5
R28YRS	ET191023	3	11	6	1996	99	6	80	5	3	5
R28YRS	ET191024	1	6	77	1998	1998	4	1	4	1	2
R28YRS	ET191024	2	4	77	1998	1998	4	80	3	1	2
R28YRS	ET191024	3	7	6	1995	99	6	2	4	3	5
R28YRS	ET191024	4	8	6	1995	99	6	2	4	3	5
R28YRS	ET191025	1	4	77	1993	99	4	80	4	2	77
R28YRS	ET191025	2	5	19	1993	99	4	80	4	1	2
R28YRS	ET191025	3	7	6	1993	99	6	80	3	5	77
R28YRS	ET191025	4	8	6	1993	99	6	80	3	9	77
R28YRS	ET191025	5	11	6	1993	99	6	80	3	9	77
R28YRS	ET191026	1	3	5	1996	99	6	80	5	2	77
R28YRS	ET191026	2	5	13	1993	99	4	80	5	2	77
R28YRS	ET191026	3	7	6	1994	99	6	80	4	5	77
R28YRS	ET191026	4	8	6	1994	99	6	80	4	5	77
R28YRS	ET191027	1	3	5	1997	99	6	80	1	2	77
R28YRS	ET191027	2	7	6	1994	99	6	80	1	5	77
R28YRS	ET191027	3	8	6	1994	99	5	80	1	5	77
R28YRS	ET191028	1	3	5	1997	1998	6	80	4	2	77
R28YRS	ET191028	2	8	6	1996	99	6	80	4	5	77
R28YRS	ET191028	3	11	6	1997	99	6	80	4	5	77
R28YRS	ET191029	1	3	77	1998	99	6	80	2	1	2
R28YRS	ET191029	2	7	6	1993	99	6	1	5	3	5
R28YRS	ET191029	3	8	6	1993	99	6	1	5	3	5
R28YRS	ET191030	1	3	77	1997	99	6	80	4	1	2
R28YRS	ET191030	2	7	6	1993	99	6	80	4	2	1
R28YRS	ET191030	3	8	6	1993	99	6	80	4	3	4
R28YRS	ET191030	4	5	13	1998	99	3	1	4	1	2
R28YRS	ET191031	1	3	5	1998	99	6	80	4	2	1
R28YRS	ET191031	2	4	5	1993	99	6	80	4	2	77
R28YRS	ET191031	3	5	19	1993	99	3	80	4	2	1
R28YRS	ET191031	4	7	6	1993	99	6	80	4	5	77
R28YRS	ET191031	5	8	6	1993	99	6	80	2	9	77
R28YRS	ET191032	1	5	19	1993	99	4	80	4	1	2
R28YRS	ET191032	2	3	19	1998	99	6	80	4	1	3
R28YRS	ET191032	3	8	6	1993	99	6	1	4	5	77
R28YRS	ET191032	4	7	6	1993	99	6	80	4	5	77
R28YRS	ET191032	5	11	6	1994	99	6	1	3	9	77
R28YRS	ET191033	1	4	5	1998	1998	5	80	3	2	1
R28YRS	ET191033	2	12	23	1998	99	4	80	4	4	77
R28YRS	ET191033	3	5	13	1998	99	3	80	2	1	2
R28YRS	ET191035	1	3	5	1997	99	5	1	4	2	77
R28YRS	ET191036	1	3	5	1997	99	6	80	5	2	77
R28YRS	ET191036	2	5	13	1994	99	4	80	5	2	77
R28YRS	ET191036	3	1	6	1995	99	6	80	4	5	77
R28YRS	ET191036	4	8	6	1994	99	6	80	4	5	77
R28YRS	ET191036	5	9	6	1994	99	6	80	4	5	77
R28YRS	ET191037	1	5	13	1995	99	6	80	3	2	77
R28YRS	ET191037	2	7	6	1994	99	6	80	4	5	77
R28YRS	ET191037	3	8	6	1994	99	6	80	5	5	77
R28YRS	ET191037	4	9	6	1995	99	4	80	4	5	77
R28YRS	ET191038	1	7	6	1993	99	6	80	4	5	77
R28YRS	ET191038	2	8	6	1993	99	5	80	5	5	77
R28YRS	ET191038	3	9	6	1993	99	6	80	4	4	5
R28YRS	ET191039	1	7	6	1994	99	6	1	5	5	77
R28YRS	ET191039	2	11	6	1997	99	6	1	5	5	77
R28YRS	ET191041	1	4	5	1995	99	6	80	5	1	2
R28YRS	ET191041	2	7	6	1993	99	6	80	5	3	5
R28YRS	ET191041	3	8	6	1993	99	6	80	5	3	5
R28YRS	ET191041	4	13	23	1998	99	4	80	5	4	77
R28YRS	ET191042	1	4	77	1997	99	6	80	4	2	77
R28YRS	ET191042	2	7	6	1998	99	6	80	4	5	77
R28YRS	ET191042	3	8	6	1997	99	6	80	4	5	77
R28YRS	ET191044	1	5	19	1996	99	2	80	4	4	77
R28YRS	ET191045	1	1	5	1994	99	6	80	4	2	77
R28YRS	ET191045	2	3	5	1997	1998	6	80	4	2	77
R28YRS	ET191045	3	8	6	1997	99	6	80	4	5	77
R28YRS	ET191046	1	3	5	1997	99	6	80	5	2	77
R28YRS	ET191046	2	4	5	1996	99	6	80	4	2	77
R28YRS	ET191046	3	7	6	1994	99	5	80	4	5	77
R28YRS	ET191046	4	8	6	1994	99	6	80	5	5	77
R28YRS	ET191046	5	9	6	1996	99	6	80	4	5	77
R28YRS	ET191047	1	8	6	1996	99	4	1	4	9	77
R28YRS	ET191047	2	11	23	1998	99	4	1	4	2	77
R28YRS	ET191047	3	3	5	1998	99	4	1	4	2	77
R28YRS	ET191048	1	4	5	1995	1999	6	80	4	2	77
R28YRS	ET191048	2	7	23	1998	99	6	80	3	3	77
R28YRS	ET191048	3	8	6	1994	99	6	88	5	2	77
R28YRS	ET191049	1	4	5	1995	99	6	80	4	2	77
R28YRS	ET191049	2	7	23	1998	99	4	2	5	3	77
R28YRS	ET191049	3	11	23	1998	99	4	2	5	79	77
R28YRS	ET191050	1	5	13	1993	99	4	80	4	1	77
R28YRS	ET191050	2	8	6	1996	99	6	80	5	2	77
R28YRS	ET191050	3	11	6	1997	99	6	80	5	2	77
R28YRS	ET191051	1	4	5	1996	99	6	80	5	2	77
R28YRS	ET191051	2	5	13	1998	99	4	80	5	2	77
R28YRS	ET191051	3	7	6	1994	99	6	80	4	5	77
R28YRS	ET191051	4	8	6	1994	99	6	80	4	5	77
R28YRS	ET201001	1	5	13	1997	1997	1	80	3	1	2
R28YRS	ET201001	2	4	13	1998	99	6	80	4	1	2
R28YRS	ET201002	1	1	5	1993	99	6	80	4	2	77
R28YRS	ET201002	2	4	22	1993	99	6	80	4	2	77
R28YRS	ET201002	3	5	13	1993	1998	1	80	4	2	77
R28YRS	ET201002	4	8	6	1993	99	6	80	4	5	77
R28YRS	ET201002	5	9	6	1993	99	6	80	4	5	77
R28YRS	ET201003	1	5	13	1993	99	4	80	4	2	5
R28YRS	ET201003	2	4	5	1993	99	6	80	4	2	77
R28YRS	ET201004	1	1	5	1993	99	6	1	4	2	77
R28YRS	ET201004	2	4	22	1993	99	6	80	4	2	77
R28YRS	ET201004	3	5	13	1993	99	4	1	4	2	77
R28YRS	ET201004	4	8	6	1993	99	6	2	5	5	77
R28YRS	ET201004	5	9	6	1993	99	6	80	5	5	77
R28YRS	ET201005	1	4	5	1994	99	6	80	4	1	2
R28YRS	ET201005	2	5	13	1993	99	4	80	4	1	2
R28YRS	ET201006	1	9	6	1998	99	6	80	4	1	3
R28YRS	ET201006	2	1	5	1993	99	6	80	4	2	3
R28YRS	ET201006	3	8	6	1997	99	6	80	4	3	77
R28YRS	ET201006	4	4	5	1994	99	4	80	4	2	77
R28YRS	ET201006	5	7	6	1997	99	6	80	4	3	77
R28YRS	ET201007	1	5	13	1997	99	3	2	4	2	1
R28YRS	ET201007	2	4	5	1993	99	6	2	4	1	2
R28YRS	ET201008	1	1	5	1993	99	4	80	4	3	77
R28YRS	ET201008	2	4	5	1997	99	4	80	4	1	77
R28YRS	ET201008	3	5	5	1993	99	4	80	4	2	77
R28YRS	ET201008	4	8	6	1993	99	4	80	2	5	77
R28YRS	ET201009	1	1	5	1993	99	6	1	4	1	77
R28YRS	ET201009	2	4	22	1993	99	6	2	4	1	77
R28YRS	ET201009	3	5	13	1993	99	4	1	3	1	77
R28YRS	ET201009	4	8	6	1993	99	6	2	5	6	77
R28YRS	ET201009	5	9	6	1993	99	6	80	4	6	77
R28YRS	ET201010	1	5	13	1993	99	6	80	4	1	2
R28YRS	ET201010	2	1	5	1993	99	6	80	5	1	2
R28YRS	ET201010	3	9	6	1993	99	6	80	5	5	77
R28YRS	ET201010	4	8	6	1993	99	6	80	5	5	77
R28YRS	ET201011	1	8	6	1993	99	6	2	4	5	3
R28YRS	ET201011	2	7	6	1993	99	6	80	4	5	3
R28YRS	ET201011	3	4	5	1997	99	6	80	5	1	2
R28YRS	ET201011	4	15	19	1997	99	1	80	5	5	3
R28YRS	ET201011	5	5	13	1997	99	4	1	4	1	2
R28YRS	ET201012	1	4	5	1993	99	6	80	4	2	77
R28YRS	ET201012	2	5	13	1993	99	6	80	2	2	77
R28YRS	ET201012	3	9	6	1993	99	4	80	4	5	77
R28YRS	ET201013	1	1	5	1993	99	6	80	4	3	77
R28YRS	ET201013	2	5	19	1993	99	6	80	4	3	77
R28YRS	ET201013	3	4	5	1994	99	6	80	4	1	2
R28YRS	ET201014	1	7	6	1994	99	6	80	4	5	3
R28YRS	ET201014	2	8	6	1993	99	6	80	4	5	3
R28YRS	ET201014	3	15	19	1993	99	1	80	4	5	3
R28YRS	ET201014	4	11	6	1994	99	6	80	4	5	3
R28YRS	ET201015	1	1	5	1995	99	6	4	4	7	77
R28YRS	ET201015	2	8	6	1996	99	4	1	4	5	77
R28YRS	ET201015	3	5	13	1997	99	3	1	5	2	77
R28YRS	ET201016	1	1	5	1993	99	5	1	4	7	77
R28YRS	ET201016	2	9	6	1993	99	5	80	4	5	77
R28YRS	ET201017	1	9	6	1994	99	5	80	4	5	77
R28YRS	ET201017	2	5	13	1998	99	5	80	4	4	77
R28YRS	ET201017	3	1	5	1998	99	5	80	4	4	77
R28YRS	ET201017	4	7	6	1998	99	5	80	4	4	77
R28YRS	ET201017	5	8	6	1997	99	5	80	4	5	77
R28YRS	ET201018	1	9	6	1996	99	6	80	4	3	77
R28YRS	ET201018	2	1	5	1993	99	6	80	4	2	3
R28YRS	ET201018	3	4	5	1995	99	4	80	4	2	77
R28YRS	ET201019	1	5	13	1997	99	4	80	4	1	2
R28YRS	ET201019	2	8	6	1994	99	6	80	4	5	3
R28YRS	ET201019	3	9	6	1996	99	6	80	5	5	3
R28YRS	ET201019	4	3	5	1997	99	6	80	5	1	2
R28YRS	ET201019	5	4	5	1998	99	6	80	5	1	2
R28YRS	ET201020	1	5	13	1993	99	4	1	4	2	77
R28YRS	ET201020	2	7	6	1994	99	6	1	4	5	77
R28YRS	ET201020	3	8	6	1994	99	6	1	4	5	77
R28YRS	ET201020	4	9	6	1994	99	6	1	4	5	77
R28YRS	ET201020	5	4	5	1993	99	6	80	4	1	2
R28YRS	ET201021	1	4	22	1993	99	6	1	4	2	77
R28YRS	ET201021	2	7	6	1993	99	4	80	5	3	77
R28YRS	ET201021	3	8	6	1993	99	4	1	3	3	77
R28YRS	ET201021	4	9	6	1993	99	6	80	5	5	3
R28YRS	ET201022	1	9	6	1993	99	6	80	4	5	77
R28YRS	ET201023	1	1	5	1997	99	6	80	4	4	77
R28YRS	ET201023	2	5	13	1996	99	3	80	4	2	77
R28YRS	ET201023	3	4	5	1993	99	4	80	4	2	77
R28YRS	ET201024	1	1	5	1996	99	6	1	4	3	77
R28YRS	ET201024	2	5	13	1997	99	3	1	5	2	77
R28YRS	ET201024	3	4	5	1998	99	6	80	4	1	2
R28YRS	ET201025	1	5	13	1997	99	4	80	4	1	2
R28YRS	ET201025	2	4	5	1997	99	4	80	4	1	2
R28YRS	ET201026	1	4	5	1995	99	6	80	4	1	2
R28YRS	ET201026	2	5	13	1997	99	4	80	4	1	2
R28YRS	ET201026	3	8	6	1993	99	4	2	4	5	77
R28YRS	ET201027	1	1	5	1993	99	6	1	4	3	77
R28YRS	ET201027	2	5	5	1994	99	6	1	4	3	77
R28YRS	ET201028	1	1	5	1993	99	4	80	3	3	77
R28YRS	ET201028	2	4	22	1993	99	6	80	5	2	1
R28YRS	ET201028	3	8	6	1993	99	5	80	4	3	4
R28YRS	ET201028	4	9	6	1993	99	6	80	4	4	3
R28YRS	ET201028	5	5	19	1997	99	2	80	2	4	77
R28YRS	ET201029	1	1	5	1993	99	6	80	5	1	2
R28YRS	ET201029	2	9	6	1993	99	6	80	5	5	77
R28YRS	ET201029	3	5	13	1996	99	6	80	5	1	2
R28YRS	ET201030	1	8	6	1994	99	6	1	4	5	77
R28YRS	ET201030	2	14	11	1998	99	6	1	4	2	77
R28YRS	ET201031	1	1	5	1993	99	6	80	5	1	2
R28YRS	ET201031	2	5	13	1996	99	2	80	4	2	77
R28YRS	ET201031	3	4	5	1994	99	6	2	4	2	1
R28YRS	ET201031	4	13	5	1997	99	4	80	4	3	77
R28YRS	ET201031	5	10	5	1995	99	6	80	5	3	77
R28YRS	ET201032	1	1	5	1993	99	6	80	4	2	77
R28YRS	ET201032	2	5	13	1996	99	3	80	4	2	77
R28YRS	ET201032	3	4	5	1995	99	6	80	5	1	77
R28YRS	ET201032	4	8	6	1996	99	6	2	4	5	77
R28YRS	ET201033	1	1	5	1993	99	6	80	4	2	77
R28YRS	ET201033	2	5	5	1993	99	4	80	4	2	77
R28YRS	ET201033	3	8	6	1997	99	6	80	4	5	77
R28YRS	ET201033	4	9	6	1997	99	6	80	4	5	77
R28YRS	ET201033	5	4	5	1995	99	6	80	4	1	2
R28YRS	ET201034	1	1	5	1993	99	5	80	4	2	77
R28YRS	ET201034	2	4	22	1994	99	6	2	4	2	77
R28YRS	ET201034	3	8	6	1998	99	6	80	4	5	77
R28YRS	ET201035	1	1	5	1993	99	5	80	5	3	77
R28YRS	ET201035	2	5	13	1995	99	3	80	4	2	77
R28YRS	ET201035	3	4	5	1993	99	5	80	5	2	77
R28YRS	ET201036	1	4	22	1993	99	6	80	4	1	2
R28YRS	ET201036	2	9	6	1993	99	5	80	3	5	3
R28YRS	ET201036	3	5	19	1997	99	2	80	3	4	77
R28YRS	ET201037	1	4	22	1993	99	6	80	4	1	2
R28YRS	ET201037	2	5	13	1997	99	2	80	3	4	77
R28YRS	ET201037	3	9	6	1993	99	5	80	4	3	5
R28YRS	ET201038	1	1	5	1993	99	5	1	4	3	77
R28YRS	ET201038	2	5	13	1996	99	3	1	5	4	77
R28YRS	ET201038	3	4	5	1993	99	3	1	5	4	77
R28YRS	ET201038	4	8	6	1993	99	5	1	4	5	77
R28YRS	ET201039	1	1	5	1993	99	6	1	4	1	2
R28YRS	ET201039	2	4	5	1993	99	6	80	4	1	3
R28YRS	ET201039	3	5	5	1993	99	6	1	4	1	3
R28YRS	ET201039	4	9	6	1993	99	6	80	4	5	77
R28YRS	ET201040	1	1	5	1993	99	5	80	4	1	77
R28YRS	ET201040	2	5	13	1996	99	3	80	4	3	77
R28YRS	ET201040	3	4	5	1993	99	5	80	4	2	77
R28YRS	ET201041	1	9	6	1997	99	5	80	4	3	77
R28YRS	ET201042	1	4	5	1993	99	4	80	4	1	2
R28YRS	ET201042	2	5	13	1997	99	4	80	4	1	2
R28YRS	ET201042	3	1	5	1993	99	4	80	4	1	2
R28YRS	ET201042	4	9	6	1993	99	6	80	4	5	77
R28YRS	ET201043	1	1	5	1993	99	4	80	4	1	2
R28YRS	ET201044	1	1	5	1994	99	4	1	4	4	77
R28YRS	ET201044	2	5	13	1997	99	3	1	4	1	77
R28YRS	ET201044	3	8	6	1993	99	5	2	4	3	77
R28YRS	ET201044	4	4	9	1993	99	5	80	4	2	77
R28YRS	ET201045	1	9	6	1994	99	6	80	4	1	3
R28YRS	ET201045	2	1	5	1993	99	6	80	4	2	3
R28YRS	ET201045	3	4	5	1995	99	4	80	4	2	77
R28YRS	ET201045	4	7	6	1997	99	4	80	4	3	77
R28YRS	ET201045	5	8	6	1997	99	4	80	4	3	77
R28YRS	ET201046	1	4	5	1993	99	6	80	4	1	2
R28YRS	ET201046	2	5	13	1995	1996	4	80	4	1	2
R28YRS	ET201046	3	8	6	1997	99	6	80	4	5	77
R28YRS	ET201046	4	1	5	1993	99	4	80	4	1	2
R28YRS	ET201047	1	5	13	1993	99	4	80	4	1	3
R28YRS	ET201048	1	5	13	1994	99	3	80	2	3	77
R28YRS	ET201048	2	1	5	1997	99	5	80	3	3	77
R28YRS	ET201048	3	8	6	1998	99	6	2	1	3	77
R28YRS	ET201049	1	1	5	1994	99	5	1	4	7	77
R28YRS	ET201049	2	5	5	1994	99	5	2	4	5	77
R28YRS	ET201049	3	4	5	1997	99	6	80	4	1	2
R28YRS	ET201050	1	9	6	1996	99	6	80	4	3	77
R28YRS	ET201050	2	1	5	1993	99	6	80	4	2	3
R28YRS	ET201050	3	4	5	1993	99	4	80	4	2	77
R28YRS	ET201050	4	7	6	1997	99	5	80	4	3	77
R28YRS	ET201050	5	8	6	1996	99	6	80	4	3	77
