CHILDCODE	GRPIDR4	HHMEMR4	GROUPR4	LEADMR4	BENFTR41	BENFTR42	BENFTR43
60100	2	1	18	0	14	7	12
60100	3	88	 	 	 	 	 
70001	1	1	18	1	5	3	14
70001	2	2	23	0	3	88	88
70001	3	1	2	0	2	6	88
70002	1	1	26	0	5	13	88
70002	2	1	18	0	14	12	88
70002	3	88	 	 	 	 	 
70003	1	 	 	 	 	 	 
70003	2	 	 	 	 	 	 
70003	3	 	 	 	 	 	 
70004	1	1	26	0	5	3	2
70004	2	88	 	 	 	 	 
70004	3	88	 	 	 	 	 
70005	1	1	26	0	5	12	13
70005	2	2	18	0	7	13	12
70005	3	88	 	 	 	 	 
70006	1	1	26	0	5	3	4
70006	2	88	 	 	 	 	 
70006	3	88	 	 	 	 	 
70007	1	1	18	0	14	5	88
70007	2	2	18	0	14	12	88
70007	3	1	16	0	5	1	4
70008	1	1	18	0	14	1	13
70008	2	1	2	0	2	3	88
70008	3	1	35	1	4	88	88
70009	1	80	18	1	7	13	14
70009	2	1	35	0	12	88	88
70009	3	88	 	 	 	 	 
70010	1	1	26	0	5	2	12
70010	2	1	16	1	5	13	88
70010	3	88	 	 	 	 	 
70011	1	2	26	0	5	3	13
70011	2	88	 	 	 	 	 
70011	3	88	 	 	 	 	 
70012	1	1	26	0	5	3	4
70012	2	88	 	 	 	 	 
70012	3	88	 	 	 	 	 
70013	1	1	18	0	12	5	88
70013	2	1	26	0	5	12	88
70013	3	2	18	0	14	1	88
70014	1	1	26	0	5	3	13
70014	2	1	16	1	4	3	1
70014	3	88	 	 	 	 	 
70015	1	1	2	0	2	12	88
70015	2	1	26	0	5	12	13
70015	3	1	18	1	7	13	12
70016	1	1	18	0	3	7	14
70016	2	2	18	0	14	3	7
70016	3	1	26	0	5	12	88
70017	1	1	26	1	5	13	4
70017	2	1	36	1	2	5	88
70017	3	1	2	0	5	2	88
70018	1	1	35	0	6	12	4
70018	2	1	26	0	5	12	3
70018	3	2	18	0	14	13	12
70019	1	1	18	1	14	1	3
70019	2	88	 	 	 	 	 
70019	3	88	 	 	 	 	 
70020	1	1	18	0	14	7	12
70020	2	1	26	0	5	88	88
70020	3	88	 	 	 	 	 
70021	1	1	26	1	13	12	5
70021	2	1	18	0	5	3	13
70021	3	1	2	0	5	3	12
70022	1	1	18	1	14	12	7
70022	2	1	26	0	5	6	12
70022	3	88	 	 	 	 	 
70023	1	1	26	0	5	1	3
70023	2	88	 	 	 	 	 
70023	3	88	 	 	 	 	 
70024	1	0	26	0	13	5	12
70024	2	0	18	0	7	13	12
70024	3	88	 	 	 	 	 
70025	1	1	16	0	1	4	12
70025	2	2	18	0	14	7	3
70025	3	88	 	 	 	 	 
70026	1	1	2	0	2	12	88
70026	2	1	26	0	5	13	12
70026	3	1	18	1	7	13	3
70027	1	2	26	0	5	88	88
70027	2	88	 	 	 	 	 
70027	3	88	 	 	 	 	 
70028	1	1	26	0	5	3	1
70028	2	1	18	0	4	5	14
70028	3	88	 	 	 	 	 
70029	1	3	26	0	5	3	88
70029	2	3	18	1	4	3	5
70029	3	88	 	 	 	 	 
70030	1	3	26	0	5	88	88
70030	2	2	18	1	12	4	5
70030	3	2	16	1	1	88	88
70031	1	1	18	1	14	7	3
70031	2	16	18	0	3	14	7
70031	3	1	26	0	5	3	12
70032	1	2	26	0	5	4	3
70032	2	88	 	 	 	 	 
70032	3	88	 	 	 	 	 
70033	1	1	18	0	14	13	88
70033	2	1	26	0	5	13	88
70033	3	2	18	0	5	14	88
70034	1	1	35	1	4	12	88
70034	2	1	18	1	14	7	3
70034	3	2	18	0	7	3	14
70035	1	1	2	0	3	2	4
70035	2	2	35	0	4	12	88
70035	3	1	26	0	5	13	3
70036	1	2	26	1	5	13	88
70036	2	2	18	0	14	13	88
70036	3	2	35	0	4	12	88
70037	1	1	26	0	5	2	11
70037	2	1	35	1	12	88	88
70037	3	1	29	0	5	2	88
70038	1	1	26	0	5	3	6
70038	2	88	 	 	 	 	 
70038	3	88	 	 	 	 	 
70039	1	7	26	0	5	13	88
70039	2	7	18	1	14	5	88
70039	3	7	18	0	14	7	12
70040	1	1	26	0	5	13	88
70040	2	2	35	0	4	88	88
70040	3	88	 	 	 	 	 
70041	1	1	18	1	14	11	88
70041	2	2	18	0	5	3	88
70041	3	1	26	0	5	6	88
70042	1	1	26	1	5	3	13
70042	2	1	18	0	5	14	88
70042	3	88	 	 	 	 	 
70043	1	2	26	0	5	12	88
70043	2	2	2	0	5	3	88
70043	3	88	 	 	 	 	 
70044	1	19	26	0	5	3	88
70044	2	20	16	1	5	1	2
70044	3	88	 	 	 	 	 
70045	1	1	2	0	3	2	4
70045	2	1	35	1	4	12	88
70045	3	1	26	0	5	13	88
70046	1	1	2	0	2	3	88
70046	2	1	26	0	5	13	12
70046	3	1	35	1	4	88	88
70047	1	1	26	1	5	13	3
70047	2	1	18	0	14	13	88
70047	3	1	35	0	4	2	88
70048	1	2	26	0	5	3	88
70048	2	2	36	1	4	13	88
70048	3	88	 	 	 	 	 
70049	1	1	26	0	5	13	88
70049	2	1	18	0	14	13	5
70049	3	88	 	 	 	 	 
70050	1	1	18	0	14	7	3
70050	2	1	26	0	5	12	3
70050	3	2	18	0	3	14	7
70051	1	1	18	0	14	7	12
70051	2	1	26	0	5	6	12
70051	3	2	18	0	14	7	12
70052	1	 	 	 	 	 	 
70052	2	 	 	 	 	 	 
70052	3	 	 	 	 	 	 
70053	1	1	2	0	3	2	88
70053	2	1	26	0	5	13	12
70053	3	2	18	0	7	3	14
70054	1	16	2	0	3	12	88
70054	2	16	26	0	5	13	12
70054	3	21	18	1	3	7	14
70055	1	1	26	0	5	2	3
70055	2	2	21	0	4	1	2
70055	3	88	 	 	 	 	 
70056	1	1	26	1	5	88	88
70056	2	1	18	0	14	5	1
70056	3	88	 	 	 	 	 
70057	1	1	18	0	7	13	3
70057	2	1	26	0	5	3	12
70057	3	88	 	 	 	 	 
70058	1	17	18	0	14	12	88
70058	2	88	 	 	 	 	 
70058	3	88	 	 	 	 	 
70059	1	1	18	1	14	3	7
70059	2	2	18	0	3	14	7
70059	3	88	 	 	 	 	 
70060	1	1	26	0	5	13	12
70060	2	1	16	0	1	4	88
70060	3	1	35	0	4	88	88
70061	1	1	26	0	5	13	3
70061	2	1	18	0	14	1	88
70061	3	88	 	 	 	 	 
70062	1	1	2	1	2	12	88
70062	2	1	26	1	5	13	88
70062	3	1	18	0	14	3	7
70063	1	1	28	0	5	2	88
70063	2	1	18	0	14	1	88
70063	3	1	16	0	4	13	88
70064	1	1	26	0	5	2	88
70064	2	88	 	 	 	 	 
70064	3	88	 	 	 	 	 
70065	1	2	26	0	5	6	88
70065	2	2	23	0	2	1	3
70065	3	88	 	 	 	 	 
70066	1	1	16	1	1	4	88
70066	2	2	35	0	4	88	88
70066	3	1	18	0	14	5	1
70067	1	1	18	0	14	3	7
70067	2	2	18	0	14	3	7
70067	3	1	35	0	4	12	88
70068	1	1	18	0	14	7	12
70068	2	2	31	1	1	12	4
70068	3	1	26	0	5	4	12
70069	1	1	11	1	3	12	11
70069	2	1	26	0	13	5	88
70069	3	88	 	 	 	 	 
70070	1	1	26	1	5	13	88
70070	2	2	10	0	2	4	6
70070	3	88	 	 	 	 	 
70071	1	1	18	0	14	5	88
70071	2	1	26	0	5	13	88
70071	3	88	 	 	 	 	 
70072	1	1	16	0	3	2	12
70072	2	1	26	0	5	12	6
70072	3	2	18	0	14	7	12
70073	1	1	26	0	5	12	13
70073	2	1	18	1	7	14	13
70073	3	1	35	0	4	88	88
70074	1	1	18	0	14	4	7
70074	2	2	18	0	14	7	12
70074	3	1	26	0	5	12	88
70075	1	1	26	0	5	13	88
70075	2	88	 	 	 	 	 
70075	3	88	 	 	 	 	 
70076	1	2	26	0	5	3	13
70076	2	88	 	 	 	 	 
70076	3	88	 	 	 	 	 
70077	1	3	26	0	5	13	88
70077	2	88	 	 	 	 	 
70077	3	88	 	 	 	 	 
70078	1	1	26	0	5	6	88
70078	2	88	 	 	 	 	 
70078	3	88	 	 	 	 	 
70079	1	2	26	0	5	13	2
70079	2	1	26	0	5	2	13
70079	3	88	 	 	 	 	 
70080	1	1	26	1	5	13	4
70080	2	88	 	 	 	 	 
70080	3	88	 	 	 	 	 
70081	1	1	18	0	14	12	7
70081	2	80	26	0	5	12	13
70081	3	1	2	0	12	3	4
70082	1	6	26	1	5	3	13
70082	2	7	34	0	4	12	88
70082	3	88	 	 	 	 	 
70083	1	1	26	1	5	3	88
70083	2	2	18	1	6	14	88
70083	3	88	 	 	 	 	 
70084	1	1	26	0	5	88	88
70084	2	88	 	 	 	 	 
70084	3	88	 	 	 	 	 
70085	1	3	18	0	5	3	13
70085	2	3	26	0	12	5	13
70085	3	3	31	0	1	3	12
70086	1	80	26	0	5	13	88
70086	2	88	 	 	 	 	 
70086	3	88	 	 	 	 	 
70087	1	1	18	0	5	13	14
70087	2	80	26	0	5	13	12
70087	3	88	 	 	 	 	 
70088	1	1	26	0	5	3	88
70088	2	1	18	0	5	14	88
70088	3	2	33	0	5	3	2
70089	1	1	26	0	5	14	88
70089	2	5	16	0	13	3	88
70089	3	88	 	 	 	 	 
70090	1	80	26	0	5	12	88
70090	2	2	31	0	1	12	3
70090	3	80	18	0	12	7	13
70091	1	80	26	1	5	12	13
70091	2	1	2	0	3	4	88
70091	3	1	18	1	5	12	7
70092	1	2	26	0	5	13	3
70092	2	88	 	 	 	 	 
70092	3	88	 	 	 	 	 
70094	1	1	34	1	5	12	88
70094	2	1	26	1	5	12	88
70094	3	88	 	 	 	 	 
70096	1	1	26	0	5	3	14
70096	2	1	26	0	5	3	14
70096	3	88	 	 	 	 	 
70097	1	1	26	0	5	3	6
70097	2	88	 	 	 	 	 
70097	3	88	 	 	 	 	 
70098	1	1	18	0	14	7	12
70098	2	1	26	0	5	12	88
70098	3	88	 	 	 	 	 
70099	1	1	35	0	4	12	13
70099	2	1	18	0	14	7	3
70099	3	1	26	0	5	12	6
70100	1	1	26	0	5	12	6
70100	2	1	35	0	6	2	88
70100	3	88	 	 	 	 	 
80001	1	1	18	1	14	5	12
80001	2	2	26	1	5	2	88
80001	3	1	26	0	2	5	13
80002	1	1	26	0	5	4	88
80002	2	2	26	0	5	4	88
80002	3	88	 	 	 	 	 
80003	1	1	26	0	5	12	14
80003	2	2	26	0	5	12	13
80003	3	88	 	 	 	 	 
80004	1	1	26	1	6	4	88
80004	2	2	26	1	5	4	88
80004	3	1	28	0	5	4	88
80005	1	1	26	0	2	5	12
80005	2	2	26	0	5	2	88
80005	3	1	35	0	6	4	88
80006	1	1	26	0	5	4	88
80006	2	2	26	0	5	79	88
80006	3	1	31	0	1	3	88
80007	1	1	26	1	5	14	13
80007	2	1	17	0	1	4	5
80007	3	1	34	0	2	1	13
80008	1	1	26	0	12	4	5
80008	2	1	34	0	5	12	88
80008	3	88	 	 	 	 	 
80009	1	3	26	0	5	12	3
80009	2	3	35	0	12	6	88
80009	3	3	6	0	1	3	88
80010	1	1	26	0	5	12	2
80010	2	2	26	0	2	5	12
80010	3	1	31	0	1	12	4
80011	1	1	26	0	5	13	6
80011	2	1	34	0	1	3	5
80011	3	1	35	0	4	13	88
80012	1	2	26	1	12	5	2
80012	2	2	31	0	5	12	88
80012	3	2	11	0	3	5	88
80013	1	1	26	0	5	3	12
80013	2	2	26	0	2	3	5
80013	3	15	2	1	3	12	88
80014	1	1	26	0	2	5	13
80014	2	2	26	1	2	5	88
80014	3	1	17	0	9	6	88
80015	1	2	26	1	5	2	3
80015	2	1	26	0	5	2	3
80015	3	2	11	0	3	4	88
80016	1	1	26	0	5	2	12
80016	2	2	35	0	6	12	88
80016	3	2	31	1	12	5	88
80017	1	1	26	1	5	6	3
80017	2	1	17	0	1	4	5
80017	3	80	18	0	4	13	88
80018	1	4	26	0	5	6	13
80018	2	80	18	0	4	13	88
80018	3	4	17	0	1	3	12
80019	1	1	26	0	5	12	88
80019	2	1	34	0	1	6	88
80019	3	2	26	0	5	12	88
80020	1	1	34	1	4	13	88
80020	2	1	26	0	5	2	13
80020	3	2	26	0	5	3	88
80021	1	80	18	0	13	14	88
80021	2	1	26	1	5	6	88
80021	3	1	11	0	1	3	4
80022	1	2	26	0	5	13	88
80022	2	2	23	1	4	13	6
80022	3	2	34	1	4	6	13
80023	1	1	26	0	5	6	88
80023	2	1	34	1	1	2	4
80023	3	1	17	0	1	6	9
80024	1	1	34	1	1	4	14
80024	2	1	26	0	5	6	88
80024	3	1	17	0	1	4	13
80025	1	1	26	0	5	13	88
80025	2	1	17	0	1	4	5
80025	3	80	18	0	4	13	88
80027	1	1	26	0	5	12	3
80027	2	2	26	0	2	12	3
80027	3	88	 	 	 	 	 
80028	1	1	26	0	5	7	88
80028	2	1	17	0	1	13	4
80028	3	1	34	0	1	6	88
80029	1	1	26	0	5	2	12
80029	2	2	26	0	2	5	12
80029	3	88	 	 	 	 	 
80030	1	20	26	0	5	6	88
80030	2	21	26	0	5	6	88
80030	3	20	34	0	4	6	88
80031	1	1	26	0	5	12	4
80031	2	2	26	0	5	12	4
80031	3	1	2	0	3	2	88
80032	1	1	26	1	12	5	88
80032	2	1	35	1	4	6	12
80032	3	1	28	0	6	12	88
80033	1	1	26	1	5	13	6
80033	2	80	18	0	1	3	13
80033	3	18	17	0	1	5	6
80034	1	1	26	0	5	13	88
80034	2	80	17	0	1	4	88
80034	3	80	18	0	4	13	6
80035	1	6	26	0	5	6	88
80035	2	7	26	0	5	6	88
80035	3	88	 	 	 	 	 
80036	1	3	26	0	5	12	88
80036	2	4	26	0	5	12	88
80036	3	88	 	 	 	 	 
80037	1	1	26	0	5	6	88
80037	2	2	26	0	5	3	6
80037	3	1	34	0	4	12	88
80038	1	1	26	0	5	12	2
80038	2	1	11	0	3	12	4
80038	3	2	26	0	5	2	12
80039	1	1	26	0	5	6	88
80039	2	2	26	0	5	6	88
80039	3	1	35	1	4	6	13
80040	1	1	26	0	5	3	4
80040	2	2	26	0	5	4	3
80040	3	2	18	0	14	4	88
80041	1	2	26	1	5	12	88
80041	2	1	26	0	5	12	88
80041	3	2	31	0	2	5	13
80042	1	2	26	0	5	3	88
80042	2	2	17	0	1	2	88
80042	3	2	18	0	14	6	5
80043	1	1	24	1	6	13	2
80043	2	1	26	1	12	5	88
80043	3	1	17	0	2	3	88
80045	1	2	26	0	5	3	88
80045	2	88	 	 	 	 	 
80045	3	88	 	 	 	 	 
80046	1	1	26	0	3	5	4
80046	2	2	26	0	4	3	5
80046	3	88	 	 	 	 	 
80047	1	2	26	1	5	12	3
80047	2	1	26	0	5	3	12
80047	3	88	 	 	 	 	 
80048	1	1	26	0	5	4	88
80048	2	2	26	1	5	3	4
80048	3	1	35	0	13	4	88
80049	1	1	25	1	4	2	6
80049	2	1	26	0	5	4	3
80049	3	2	26	0	4	5	3
80050	1	2	26	0	5	3	88
80050	2	3	26	0	5	3	88
80050	3	88	 	 	 	 	 
80051	1	2	26	0	5	3	88
80051	2	2	17	1	3	4	88
80051	3	88	 	 	 	 	 
80052	1	1	26	0	5	12	88
80052	2	1	2	0	12	5	4
80052	3	2	26	0	5	12	88
80053	1	1	26	0	5	6	88
80053	2	1	34	0	4	2	88
80053	3	2	33	0	6	2	12
80054	1	1	26	0	5	13	2
80054	2	1	35	1	4	6	12
80054	3	88	 	 	 	 	 
80055	1	1	26	1	5	13	88
80055	2	80	17	0	1	4	5
80055	3	2	11	0	3	1	88
80056	1	1	26	0	5	13	88
80056	2	1	17	0	1	4	88
80056	3	1	11	0	1	3	88
80057	1	2	26	0	5	3	2
80057	2	1	26	0	5	2	3
80057	3	88	 	 	 	 	 
80058	1	1	26	0	5	3	88
80058	2	2	26	0	5	3	88
80058	3	88	 	 	 	 	 
80059	1	2	26	0	5	2	13
80059	2	2	17	0	1	3	88
80059	3	2	11	0	1	3	4
80060	1	7	26	0	5	6	88
80060	2	8	26	0	5	7	88
80060	3	7	35	1	6	4	88
80061	1	1	26	0	5	7	13
80061	2	1	27	0	1	2	88
80061	3	80	18	0	4	5	13
80062	1	1	26	0	6	13	88
80062	2	80	17	0	1	3	88
80062	3	1	35	0	4	13	2
80063	1	1	26	0	5	4	88
80063	2	2	26	0	5	4	88
80063	3	2	36	0	14	13	88
80065	1	1	26	0	2	5	12
80065	2	2	26	0	2	5	12
80065	3	88	 	 	 	 	 
80066	1	1	26	0	5	2	12
80066	2	2	26	0	5	2	12
80066	3	88	 	 	 	 	 
80067	1	1	26	0	5	4	88
80067	2	2	26	0	5	4	88
80067	3	1	31	1	5	3	88
80068	1	1	26	1	5	3	88
80068	2	1	31	0	3	5	88
80068	3	1	2	1	4	13	88
80069	1	1	26	0	5	12	88
80069	2	1	34	1	4	5	12
80069	3	2	23	0	3	5	88
80070	1	1	26	0	5	6	88
80070	2	1	27	0	1	4	88
80070	3	4	11	0	1	5	88
80071	1	1	26	0	5	13	88
80071	2	80	18	0	4	13	88
80071	3	80	17	0	1	2	4
80072	1	1	26	0	5	4	3
80072	2	2	26	0	5	3	4
80072	3	88	 	 	 	 	 
80073	1	1	26	0	5	3	4
80073	2	2	26	0	5	3	4
80073	3	2	23	0	1	5	88
80074	1	2	26	0	5	12	88
80074	2	88	 	 	 	 	 
80074	3	88	 	 	 	 	 
80075	1	1	26	0	3	5	4
80075	2	1	28	0	2	5	13
80075	3	2	26	0	3	5	88
80076	1	1	26	0	5	4	88
80076	2	2	26	1	5	3	88
80076	3	1	35	1	13	6	88
80078	1	1	26	0	5	13	88
80078	2	2	26	0	5	3	88
80078	3	2	18	0	14	4	88
80079	1	1	26	0	5	13	88
80079	2	1	2	1	4	1	13
80079	3	1	17	0	1	2	88
80080	1	1	26	0	5	12	88
80080	2	1	17	0	6	9	1
80080	3	2	17	0	3	6	88
80081	1	2	26	0	5	6	88
80081	2	2	31	0	13	1	2
80081	3	2	24	0	4	2	88
80082	1	1	26	1	5	2	3
80082	2	2	26	1	2	5	3
80082	3	88	 	 	 	 	 
80083	1	1	26	0	5	3	88
80083	2	2	26	0	5	3	88
80083	3	2	20	0	5	14	88
80084	1	2	26	0	5	4	88
80084	2	2	23	0	3	4	88
80084	3	88	 	 	 	 	 
80085	1	1	26	0	5	12	2
80085	2	1	11	0	3	2	88
80085	3	1	35	0	12	4	88
80086	1	2	26	0	5	12	88
80086	2	2	35	0	4	12	88
80086	3	3	31	0	1	12	5
80087	1	2	26	0	2	5	88
80087	2	2	26	1	2	5	12
80087	3	88	 	 	 	 	 
80088	1	1	26	0	5	2	88
80088	2	2	26	0	6	12	88
80088	3	1	34	0	4	12	13
80089	1	1	26	0	5	3	88
80089	2	2	23	0	3	4	88
80089	3	2	26	0	5	3	88
80090	1	 	 	 	 	 	 
80090	2	 	 	 	 	 	 
80090	3	 	 	 	 	 	 
80091	1	1	26	0	4	12	5
80091	2	1	24	0	12	5	88
80091	3	88	 	 	 	 	 
80092	1	2	23	1	5	2	88
80092	2	1	26	1	1	5	88
80092	3	2	26	1	1	5	88
80093	1	1	26	0	5	7	88
80093	2	1	17	0	1	5	88
80093	3	2	26	0	5	12	88
80094	1	2	26	0	5	2	88
80094	2	2	18	0	4	13	88
80094	3	88	 	 	 	 	 
80095	1	1	26	0	5	12	2
80095	2	2	26	0	5	2	12
80095	3	1	2	0	4	12	88
80096	1	1	26	0	5	12	88
80096	2	2	26	0	5	12	88
80096	3	2	31	0	1	12	88
80097	1	1	26	0	3	5	4
80097	2	2	26	1	3	4	5
80097	3	2	33	1	1	4	12
80098	1	1	26	0	5	2	12
80098	2	2	26	0	5	2	12
80098	3	2	31	0	1	12	88
80099	1	1	26	0	5	2	6
80099	2	2	33	0	4	13	12
80099	3	80	18	0	14	6	4
80100	1	1	26	1	5	6	88
80100	2	1	18	0	13	14	4
80100	3	2	26	0	5	6	88
90001	1	1	17	0	1	5	88
90001	2	1	26	0	5	3	13
90001	3	2	11	0	3	1	5
90002	1	1	26	0	5	13	88
90002	2	2	26	0	5	13	3
90002	3	2	33	0	1	3	88
90003	1	1	26	1	5	3	88
90003	2	2	26	0	5	3	88
90003	3	88	 	 	 	 	 
90004	1	2	26	1	5	12	6
90004	2	7	26	0	5	12	6
90004	3	2	35	0	3	13	88
90005	1	1	2	0	2	12	6
90005	2	1	26	1	5	6	12
90005	3	2	26	0	5	12	88
90006	1	2	26	1	5	12	2
90006	2	2	11	0	3	2	4
90006	3	4	26	0	2	5	12
90007	1	1	26	0	5	3	88
90007	2	1	34	0	6	12	13
90007	3	2	26	0	5	3	6
90008	1	1	26	0	2	5	12
90008	2	1	11	0	3	12	88
90008	3	2	26	1	2	5	12
90009	1	2	26	0	5	3	88
90009	2	88	 	 	 	 	 
90009	3	88	 	 	 	 	 
90010	1	1	11	0	3	4	1
90010	2	1	26	0	2	5	12
90010	3	2	26	0	2	5	12
90011	1	1	26	0	5	3	88
90011	2	2	26	0	5	3	88
90011	3	2	31	0	3	4	88
90012	1	1	26	0	5	3	13
90012	2	80	18	0	4	12	88
90012	3	88	 	 	 	 	 
90013	1	 	 	 	 	 	 
90013	2	 	 	 	 	 	 
90013	3	 	 	 	 	 	 
90014	1	1	26	0	5	12	88
90014	2	2	26	0	5	12	88
90014	3	1	11	0	3	4	12
90015	1	1	26	0	5	13	88
90015	2	2	11	0	3	1	88
90015	3	80	18	0	4	13	88
90016	1	1	26	1	5	2	12
90016	2	2	26	0	5	2	12
90016	3	2	31	0	2	4	12
90017	1	1	26	0	2	5	88
90017	2	88	 	 	 	 	 
90017	3	88	 	 	 	 	 
90018	1	0	26	1	5	1	13
90018	2	2	11	0	3	1	2
90018	3	1	35	0	4	12	13
90019	1	1	26	0	5	3	13
90019	2	2	26	1	5	3	13
90019	3	88	 	 	 	 	 
90020	1	1	26	0	5	2	12
90020	2	2	26	0	5	2	12
90020	3	2	31	0	12	1	88
90021	1	1	10	0	12	6	88
90021	2	1	26	0	5	6	3
90021	3	2	23	0	3	5	6
90022	1	1	26	0	2	5	12
90022	2	2	26	0	2	5	12
90022	3	2	11	0	3	4	88
90023	1	1	26	1	5	14	2
90023	2	2	25	1	3	12	2
90023	3	2	26	0	5	12	2
90024	1	1	26	0	5	13	3
90024	2	1	35	0	2	4	12
90024	3	2	11	0	1	3	88
90025	1	2	26	0	5	3	88
90025	2	1	26	0	5	3	88
90025	3	88	 	 	 	 	 
90026	1	1	11	0	1	2	3
90026	2	88	 	 	 	 	 
90026	3	88	 	 	 	 	 
90027	1	1	11	0	3	1	4
90027	2	1	26	0	2	5	12
90027	3	2	26	0	5	2	12
90028	1	2	26	0	5	2	12
90028	2	3	26	0	5	2	12
90028	3	88	 	 	 	 	 
90030	1	1	26	1	5	13	88
90030	2	2	31	0	2	13	88
90030	3	2	23	0	3	12	88
90031	1	2	26	0	5	3	12
90031	2	4	11	0	3	5	6
90031	3	2	24	1	12	5	88
90033	1	2	26	1	2	5	12
90033	2	2	31	1	1	12	3
90033	3	2	11	0	3	2	4
90034	1	2	26	0	5	3	13
90034	2	1	26	0	5	3	13
90034	3	88	 	 	 	 	 
90035	1	2	26	0	5	3	14
90035	2	3	26	0	5	3	88
90035	3	2	11	0	1	3	88
90036	1	2	26	0	5	3	6
90036	2	1	26	1	3	5	6
90036	3	88	 	 	 	 	 
90037	1	2	26	0	5	12	3
90037	2	2	2	0	2	12	6
90037	3	2	34	0	4	6	12
90038	1	4	26	0	5	2	12
90038	2	88	 	 	 	 	 
90038	3	88	 	 	 	 	 
90039	1	1	26	0	5	3	88
90039	2	1	26	0	5	3	88
90039	3	1	11	0	2	3	4
90040	1	1	26	0	6	3	13
90040	2	2	26	0	5	13	88
90040	3	88	 	 	 	 	 
90041	1	1	26	1	5	3	88
90041	2	2	26	0	5	3	88
90041	3	88	 	 	 	 	 
90042	1	1	26	0	5	3	88
90042	2	2	26	0	5	3	88
90042	3	88	 	 	 	 	 
90043	1	2	26	0	5	3	13
90043	2	2	26	1	5	3	13
90043	3	2	6	0	1	3	88
90044	1	1	34	1	6	4	13
90044	2	2	11	0	3	13	88
90044	3	1	26	0	5	3	88
90045	1	1	11	0	1	4	5
90045	2	1	26	0	5	6	88
90045	3	1	35	0	4	13	12
90046	1	1	26	0	5	3	88
90046	2	80	17	0	1	5	88
90046	3	88	 	 	 	 	 
90047	1	1	26	0	5	6	88
90047	2	1	11	0	3	6	88
90047	3	88	 	 	 	 	 
90048	1	1	26	0	5	12	88
90048	2	2	26	0	5	12	88
90048	3	1	24	0	4	12	88
90049	1	5	26	0	5	3	88
90049	2	2	11	0	3	1	88
90049	3	88	 	 	 	 	 
90050	1	1	26	0	5	13	88
90050	2	1	35	0	4	13	12
90050	3	88	 	 	 	 	 
90051	1	1	26	0	5	13	88
90051	2	1	35	1	4	12	13
90051	3	2	11	0	3	1	2
90052	1	2	11	0	3	5	88
90052	2	1	26	0	5	6	88
90052	3	2	18	0	7	5	14
90053	1	1	26	0	5	3	13
90053	2	1	35	1	4	12	13
90053	3	1	5	0	1	2	88
90054	1	3	26	0	2	5	12
90054	2	2	26	0	2	5	12
90054	3	88	 	 	 	 	 
90055	1	1	26	0	5	6	88
90055	2	1	2	0	2	6	88
90055	3	1	24	0	4	2	12
90056	1	1	24	0	2	13	88
90056	2	2	26	0	5	13	12
90056	3	1	26	0	5	13	12
90057	1	1	26	0	5	3	13
90057	2	2	26	0	5	3	13
90057	3	1	35	0	4	12	13
90058	1	1	26	1	5	2	88
90058	2	2	26	0	5	2	88
90058	3	88	 	 	 	 	 
90059	1	2	26	1	5	2	12
90059	2	1	26	0	5	2	12
90059	3	88	 	 	 	 	 
90060	1	2	26	0	5	13	12
90060	2	2	34	0	1	6	2
90060	3	88	 	 	 	 	 
90061	1	2	26	0	5	6	88
90061	2	2	23	0	3	2	88
90061	3	88	 	 	 	 	 
90062	1	1	26	0	5	4	88
90062	2	2	26	0	5	3	4
90062	3	2	11	0	3	4	88
90063	1	1	26	0	5	2	88
90063	2	2	26	0	5	2	88
90063	3	88	 	 	 	 	 
90064	1	1	26	0	5	12	88
90064	2	2	26	0	5	12	88
90064	3	88	 	 	 	 	 
90065	1	1	26	0	5	2	12
90065	2	2	26	0	5	2	12
90065	3	88	 	 	 	 	 
90066	1	1	26	0	5	6	12
90066	2	1	34	0	4	12	88
90066	3	2	26	0	5	6	12
90067	1	1	26	0	5	3	13
90067	2	2	26	0	5	3	13
90067	3	2	33	0	3	1	13
90068	1	1	26	0	5	13	3
90068	2	1	35	0	4	12	6
90068	3	88	 	 	 	 	 
90069	1	1	7	1	13	12	6
90069	2	2	26	0	5	3	6
90069	3	1	26	0	5	3	6
90070	1	2	11	0	3	5	88
90070	2	1	26	0	5	2	6
90070	3	2	26	0	5	2	6
90071	1	2	26	0	5	3	88
90071	2	3	26	0	5	3	88
90071	3	88	 	 	 	 	 
90072	1	1	26	0	5	3	4
90072	2	2	26	0	5	3	4
90072	3	2	31	0	3	1	88
90073	1	2	26	0	5	2	12
90073	2	2	10	1	6	12	9
90073	3	88	 	 	 	 	 
90074	1	80	26	1	5	3	88
90074	2	1	2	0	2	88	88
90074	3	88	 	 	 	 	 
90075	1	1	26	0	5	3	14
90075	2	2	31	1	1	3	13
90075	3	2	26	1	5	3	13
90076	1	1	26	0	5	13	3
90076	2	80	17	0	1	5	6
90076	3	2	23	0	3	1	88
90077	1	1	26	0	5	2	88
90077	2	88	 	 	 	 	 
90077	3	88	 	 	 	 	 
90078	1	2	26	0	5	3	88
90078	2	88	 	 	 	 	 
90078	3	88	 	 	 	 	 
90079	1	1	11	0	3	2	88
90079	2	2	26	0	5	6	88
90079	3	1	26	0	5	6	88
90080	1	1	18	1	2	14	88
90080	2	2	26	0	5	6	88
90080	3	1	26	0	5	6	88
90081	1	1	26	0	5	13	6
90081	2	1	11	0	3	5	88
