CHILDCODE	IMEVIDR4	RKEVR4	LOSS09R4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
90068	2	88	 	 	 	 	 	 	 	 
90068	3	88	 	 	 	 	 	 	 	 
90069	1	88	 	 	 	 	 	 	 	 
90069	2	88	 	 	 	 	 	 	 	 
90069	3	88	 	 	 	 	 	 	 	 
90070	1	13	 	 	 	4	 	20	7	88
90070	2	88	 	 	 	 	 	 	 	 
90070	3	88	 	 	 	 	 	 	 	 
90071	1	88	 	 	 	 	 	 	 	 
90071	2	88	 	 	 	 	 	 	 	 
90071	3	88	 	 	 	 	 	 	 	 
90072	1	39	 	 	 	 	3	17	88	88
90072	2	14	 	 	2	 	 	7	88	88
90072	3	88	 	 	 	 	 	 	 	 
90073	1	29	 	 	 	4	4	1	2	88
90073	2	88	 	 	 	 	 	 	 	 
90073	3	88	 	 	 	 	 	 	 	 
90074	1	28	 	 	 	 	3	18	88	88
90074	2	88	 	 	 	 	 	 	 	 
90074	3	88	 	 	 	 	 	 	 	 
90075	1	1	 	 	 	 	3	16	88	88
90075	2	88	 	 	 	 	 	 	 	 
90075	3	88	 	 	 	 	 	 	 	 
90076	1	88	 	 	 	 	 	 	 	 
90076	2	88	 	 	 	 	 	 	 	 
90076	3	88	 	 	 	 	 	 	 	 
90077	1	88	 	 	 	 	 	 	 	 
90077	2	88	 	 	 	 	 	 	 	 
90077	3	88	 	 	 	 	 	 	 	 
90078	1	34	 	 	 	4	 	16	20	17
90078	2	37	 	3	3	3	 	16	20	88
90078	3	88	 	 	 	 	 	 	 	 
90079	1	23	 	 	 	4	 	16	20	88
90079	2	88	 	 	 	 	 	 	 	 
90079	3	88	 	 	 	 	 	 	 	 
90080	1	88	 	 	 	 	 	 	 	 
90080	2	88	 	 	 	 	 	 	 	 
90080	3	88	 	 	 	 	 	 	 	 
90081	1	12	 	 	 	3	 	16	7	88
90081	2	13	 	 	 	3	 	2	7	88
90081	3	88	 	 	 	 	 	 	 	 
90082	1	38	 	 	3	 	 	23	20	7
90082	2	88	 	 	 	 	 	 	 	 
90082	3	88	 	 	 	 	 	 	 	 
90084	1	88	 	 	 	 	 	 	 	 
90084	2	88	 	 	 	 	 	 	 	 
90084	3	88	 	 	 	 	 	 	 	 
90085	1	88	 	 	 	 	 	 	 	 
90085	2	88	 	 	 	 	 	 	 	 
90085	3	88	 	 	 	 	 	 	 	 
90086	1	24	 	 	3	 	 	16	7	88
90086	2	88	 	 	 	 	 	 	 	 
90086	3	88	 	 	 	 	 	 	 	 
90087	1	38	 	3	 	 	 	20	23	2
90087	2	23	 	 	 	2	 	23	11	7
90087	3	88	 	 	 	 	 	 	 	 
90088	1	14	3	 	 	 	 	16	88	88
90088	2	88	 	 	 	 	 	 	 	 
90088	3	88	 	 	 	 	 	 	 	 
90089	1	88	 	 	 	 	 	 	 	 
90089	2	88	 	 	 	 	 	 	 	 
90089	3	88	 	 	 	 	 	 	 	 
90090	1	88	 	 	 	 	 	 	 	 
90090	2	88	 	 	 	 	 	 	 	 
90090	3	88	 	 	 	 	 	 	 	 
90092	1	88	 	 	 	 	 	 	 	 
90092	2	88	 	 	 	 	 	 	 	 
90092	3	88	 	 	 	 	 	 	 	 
90093	1	12	2	2	2	2	2	2	7	88
90093	2	14	 	 	 	 	2	7	88	88
90093	3	88	 	 	 	 	 	 	 	 
90094	1	88	 	 	 	 	 	 	 	 
90094	2	88	 	 	 	 	 	 	 	 
90094	3	88	 	 	 	 	 	 	 	 
90095	1	88	 	 	 	 	 	 	 	 
90095	2	88	 	 	 	 	 	 	 	 
90095	3	88	 	 	 	 	 	 	 	 
90096	1	88	 	 	 	 	 	 	 	 
90096	2	88	 	 	 	 	 	 	 	 
90096	3	88	 	 	 	 	 	 	 	 
100001	1	14	 	3	 	 	 	7	88	88
100001	2	88	 	 	 	 	 	 	 	 
100001	3	88	 	 	 	 	 	 	 	 
100003	1	88	 	 	 	 	 	 	 	 
100003	2	88	 	 	 	 	 	 	 	 
100003	3	88	 	 	 	 	 	 	 	 
100004	1	47	3	3	4	4	4	2	1	7
100004	2	88	 	 	 	 	 	 	 	 
100004	3	88	 	 	 	 	 	 	 	 
100005	1	1	4	 	 	 	 	17	88	88
100005	2	12	 	 	 	2	 	20	88	88
100005	3	88	 	 	 	 	 	 	 	 
100006	1	36	 	 	 	3	 	17	7	88
100006	2	88	 	 	 	 	 	 	 	 
100006	3	88	 	 	 	 	 	 	 	 
100007	1	88	 	 	 	 	 	 	 	 
100007	2	88	 	 	 	 	 	 	 	 
100007	3	88	 	 	 	 	 	 	 	 
100008	1	38	 	 	4	 	 	16	17	88
100008	2	88	 	 	 	 	 	 	 	 
100008	3	88	 	 	 	 	 	 	 	 
100009	1	88	 	 	 	 	 	 	 	 
100009	2	88	 	 	 	 	 	 	 	 
100009	3	88	 	 	 	 	 	 	 	 
100010	1	47	4	4	4	4	4	17	20	2
100010	2	88	 	 	 	 	 	 	 	 
100010	3	88	 	 	 	 	 	 	 	 
100011	1	38	 	4	 	 	 	17	7	88
100011	2	88	 	 	 	 	 	 	 	 
100011	3	88	 	 	 	 	 	 	 	 
100012	1	88	 	 	 	 	 	 	 	 
100012	2	88	 	 	 	 	 	 	 	 
100012	3	88	 	 	 	 	 	 	 	 
100013	1	88	 	 	 	 	 	 	 	 
100013	2	88	 	 	 	 	 	 	 	 
100013	3	88	 	 	 	 	 	 	 	 
100014	1	47	 	 	3	3	4	2	18	7
100014	2	88	 	 	 	 	 	 	 	 
100014	3	88	 	 	 	 	 	 	 	 
100015	1	14	 	4	 	 	 	7	88	88
100015	2	37	 	1	 	 	 	17	9	88
100015	3	16	 	 	 	4	4	7	88	88
100016	1	88	 	 	 	 	 	 	 	 
100016	2	88	 	 	 	 	 	 	 	 
100016	3	88	 	 	 	 	 	 	 	 
100017	1	14	 	 	4	 	 	7	88	88
100017	2	47	 	3	 	 	 	1	88	88
100017	3	88	 	 	 	 	 	 	 	 
100018	1	88	 	 	 	 	 	 	 	 
100018	2	88	 	 	 	 	 	 	 	 
100018	3	88	 	 	 	 	 	 	 	 
100019	1	88	 	 	 	 	 	 	 	 
100019	2	88	 	 	 	 	 	 	 	 
100019	3	88	 	 	 	 	 	 	 	 
100020	1	38	 	4	 	 	 	20	7	88
100020	2	14	 	 	 	 	3	7	88	88
100020	3	88	 	 	 	 	 	 	 	 
100021	1	16	4	4	4	 	 	16	18	88
100021	2	38	 	 	 	4	 	20	9	88
100021	3	88	 	 	 	 	 	 	 	 
100022	1	88	 	 	 	 	 	 	 	 
100022	2	88	 	 	 	 	 	 	 	 
100022	3	88	 	 	 	 	 	 	 	 
100023	1	1	 	2	4	 	 	7	88	88
100023	2	88	 	 	 	 	 	 	 	 
100023	3	88	 	 	 	 	 	 	 	 
100024	1	88	 	 	 	 	 	 	 	 
100024	2	88	 	 	 	 	 	 	 	 
100024	3	88	 	 	 	 	 	 	 	 
100025	1	47	 	 	4	4	4	18	2	88
100025	2	10	 	 	 	1	 	17	88	88
100025	3	88	 	 	 	 	 	 	 	 
100026	1	88	 	 	 	 	 	 	 	 
100026	2	88	 	 	 	 	 	 	 	 
100026	3	88	 	 	 	 	 	 	 	 
100027	1	16	 	4	 	 	 	17	7	88
100027	2	36	 	 	 	2	 	17	7	88
100027	3	88	 	 	 	 	 	 	 	 
100028	1	40	 	 	3	 	 	17	7	88
100028	2	88	 	 	 	 	 	 	 	 
100028	3	88	 	 	 	 	 	 	 	 
100029	1	88	 	 	 	 	 	 	 	 
100029	2	88	 	 	 	 	 	 	 	 
100029	3	88	 	 	 	 	 	 	 	 
100030	1	29	 	 	 	4	 	20	16	88
100030	2	12	 	 	2	2	 	16	20	88
100030	3	28	 	 	 	3	 	1	20	88
100031	1	39	 	1	 	 	 	7	88	88
100031	2	88	 	 	 	 	 	 	 	 
100031	3	88	 	 	 	 	 	 	 	 
100032	1	88	 	 	 	 	 	 	 	 
100032	2	88	 	 	 	 	 	 	 	 
100032	3	88	 	 	 	 	 	 	 	 
100033	1	88	 	 	 	 	 	 	 	 
100033	2	88	 	 	 	 	 	 	 	 
100033	3	88	 	 	 	 	 	 	 	 
100034	1	88	 	 	 	 	 	 	 	 
100034	2	88	 	 	 	 	 	 	 	 
100034	3	88	 	 	 	 	 	 	 	 
100035	1	88	 	 	 	 	 	 	 	 
100035	2	88	 	 	 	 	 	 	 	 
100035	3	88	 	 	 	 	 	 	 	 
100036	1	45	 	4	 	 	 	20	7	88
100036	2	88	 	 	 	 	 	 	 	 
100036	3	88	 	 	 	 	 	 	 	 
100037	1	88	 	 	 	 	 	 	 	 
100037	2	88	 	 	 	 	 	 	 	 
100037	3	88	 	 	 	 	 	 	 	 
100038	1	1	 	 	 	3	 	24	17	88
100038	2	16	 	 	4	4	4	17	18	88
100038	3	29	 	 	 	2	 	7	88	88
100039	1	88	 	 	 	 	 	 	 	 
100039	2	88	 	 	 	 	 	 	 	 
100039	3	88	 	 	 	 	 	 	 	 
100040	1	88	 	 	 	 	 	 	 	 
100040	2	88	 	 	 	 	 	 	 	 
100040	3	88	 	 	 	 	 	 	 	 
100041	1	14	 	 	 	3	 	20	88	88
100041	2	47	 	 	 	 	1	13	18	88
100041	3	30	 	 	 	4	4	7	88	88
100042	1	39	 	 	3	 	 	16	7	88
100042	2	88	 	 	 	 	 	 	 	 
100042	3	88	 	 	 	 	 	 	 	 
100043	1	88	 	 	 	 	 	 	 	 
100043	2	88	 	 	 	 	 	 	 	 
100043	3	88	 	 	 	 	 	 	 	 
100044	1	1	 	4	 	 	 	24	88	88
100044	2	88	 	 	 	 	 	 	 	 
100044	3	88	 	 	 	 	 	 	 	 
100046	1	40	 	4	 	 	 	18	88	88
100046	2	88	 	 	 	 	 	 	 	 
100046	3	88	 	 	 	 	 	 	 	 
100047	1	88	 	 	 	 	 	 	 	 
100047	2	88	 	 	 	 	 	 	 	 
100047	3	88	 	 	 	 	 	 	 	 
100048	1	29	4	4	4	 	 	9	18	88
100048	2	14	 	 	 	3	 	7	88	88
100048	3	88	 	 	 	 	 	 	 	 
100049	1	88	 	 	 	 	 	 	 	 
100049	2	88	 	 	 	 	 	 	 	 
100049	3	88	 	 	 	 	 	 	 	 
100050	1	14	 	 	2	 	 	8	27	88
100050	2	88	 	 	 	 	 	 	 	 
100050	3	88	 	 	 	 	 	 	 	 
100051	1	40	 	 	2	 	 	6	16	7
100051	2	88	 	 	 	 	 	 	 	 
100051	3	88	 	 	 	 	 	 	 	 
100052	1	88	 	 	 	 	 	 	 	 
100052	2	88	 	 	 	 	 	 	 	 
100052	3	88	 	 	 	 	 	 	 	 
100053	1	88	 	 	 	 	 	 	 	 
100053	2	88	 	 	 	 	 	 	 	 
100053	3	88	 	 	 	 	 	 	 	 
100054	1	39	2	 	 	 	 	20	9	88
100054	2	88	 	 	 	 	 	 	 	 
100054	3	88	 	 	 	 	 	 	 	 
100055	1	14	2	 	 	 	 	20	7	88
100055	2	88	 	 	 	 	 	 	 	 
100055	3	88	 	 	 	 	 	 	 	 
100056	1	1	 	4	 	 	 	24	7	88
100056	2	88	 	 	 	 	 	 	 	 
100056	3	88	 	 	 	 	 	 	 	 
100057	1	14	 	 	 	4	 	25	7	88
100057	2	28	 	3	 	 	 	7	88	88
100057	3	88	 	 	 	 	 	 	 	 
100058	1	14	 	2	 	 	 	1	7	88
100058	2	88	 	 	 	 	 	 	 	 
100058	3	88	 	 	 	 	 	 	 	 
100059	1	88	 	 	 	 	 	 	 	 
100059	2	88	 	 	 	 	 	 	 	 
100059	3	88	 	 	 	 	 	 	 	 
100060	1	37	 	4	 	 	4	20	9	16
100060	2	88	 	 	 	 	 	 	 	 
100060	3	88	 	 	 	 	 	 	 	 
100061	1	88	 	 	 	 	 	 	 	 
100061	2	88	 	 	 	 	 	 	 	 
100061	3	88	 	 	 	 	 	 	 	 
100062	1	23	 	 	 	3	 	20	17	88
100062	2	47	 	 	2	2	2	2	18	88
100062	3	88	 	 	 	 	 	 	 	 
100063	1	39	 	 	 	3	 	2	1	9
100063	2	88	 	 	 	 	 	 	 	 
100063	3	88	 	 	 	 	 	 	 	 
100064	1	13	 	 	 	3	 	16	17	20
100064	2	14	3	 	 	 	 	9	4	7
100064	3	37	 	 	 	2	 	2	20	9
100065	1	88	 	 	 	 	 	 	 	 
100065	2	88	 	 	 	 	 	 	 	 
100065	3	88	 	 	 	 	 	 	 	 
100066	1	40	4	 	 	 	 	21	23	7
100066	2	88	 	 	 	 	 	 	 	 
100066	3	88	 	 	 	 	 	 	 	 
100067	1	38	 	 	 	4	 	25	7	88
100067	2	1	 	 	 	2	 	8	7	88
100067	3	88	 	 	 	 	 	 	 	 
100068	1	40	 	 	4	 	 	19	22	6
100068	2	14	 	 	 	2	 	20	7	88
100068	3	88	 	 	 	 	 	 	 	 
100069	1	45	 	 	 	4	 	17	5	7
100069	2	88	 	 	 	 	 	 	 	 
100069	3	88	 	 	 	 	 	 	 	 
100070	1	88	 	 	 	 	 	 	 	 
100070	2	88	 	 	 	 	 	 	 	 
100070	3	88	 	 	 	 	 	 	 	 
100071	1	42	 	 	2	 	 	11	18	20
100071	2	47	 	 	 	2	2	18	11	7
100071	3	88	 	 	 	 	 	 	 	 
100072	1	88	 	 	 	 	 	 	 	 
100072	2	88	 	 	 	 	 	 	 	 
100072	3	88	 	 	 	 	 	 	 	 
100073	1	38	2	 	 	2	 	20	17	25
100073	2	39	 	3	2	 	 	17	25	77
100073	3	88	 	 	 	 	 	 	 	 
100074	1	47	4	3	 	 	 	16	11	7
100074	2	39	 	4	 	 	 	8	16	7
100074	3	37	 	 	 	2	 	16	8	7
100075	1	45	 	 	4	 	 	16	17	88
100075	2	36	 	2	 	 	 	7	88	88
100075	3	88	 	 	 	 	 	 	 	 
100076	1	88	 	 	 	 	 	 	 	 
100076	2	88	 	 	 	 	 	 	 	 
100076	3	88	 	 	 	 	 	 	 	 
100077	1	35	 	 	4	 	 	20	88	88
100077	2	29	3	 	 	4	 	16	1	88
100077	3	28	 	 	 	4	 	16	20	88
100078	1	45	 	 	 	3	 	7	88	88
100078	2	88	 	 	 	 	 	 	 	 
100078	3	88	 	 	 	 	 	 	 	 
100079	1	14	 	2	 	 	 	7	88	88
100079	2	88	 	 	 	 	 	 	 	 
100079	3	88	 	 	 	 	 	 	 	 
100080	1	88	 	 	 	 	 	 	 	 
100080	2	88	 	 	 	 	 	 	 	 
100080	3	88	 	 	 	 	 	 	 	 
100081	1	88	 	 	 	 	 	 	 	 
100081	2	88	 	 	 	 	 	 	 	 
100081	3	88	 	 	 	 	 	 	 	 
100082	1	88	 	 	 	 	 	 	 	 
100082	2	88	 	 	 	 	 	 	 	 
100082	3	88	 	 	 	 	 	 	 	 
100083	1	38	 	 	4	 	 	17	88	88
100083	2	88	 	 	 	 	 	 	 	 
100083	3	88	 	 	 	 	 	 	 	 
100084	1	88	 	 	 	 	 	 	 	 
100084	2	88	 	 	 	 	 	 	 	 
100084	3	88	 	 	 	 	 	 	 	 
100085	1	88	 	 	 	 	 	 	 	 
100085	2	88	 	 	 	 	 	 	 	 
100085	3	88	 	 	 	 	 	 	 	 
100086	1	47	 	 	2	 	 	9	15	7
100086	2	35	 	2	 	 	 	2	8	7
100086	3	88	 	 	 	 	 	 	 	 
100087	1	 	 	 	 	 	 	 	 	 
100087	2	 	 	 	 	 	 	 	 	 
100087	3	 	 	 	 	 	 	 	 	 
100088	1	39	 	1	 	 	 	24	25	7
100088	2	88	 	 	 	 	 	 	 	 
100088	3	88	 	 	 	 	 	 	 	 
100089	1	88	 	 	 	 	 	 	 	 
100089	2	88	 	 	 	 	 	 	 	 
100089	3	88	 	 	 	 	 	 	 	 
100090	1	47	88	88	88	88	88	18	17	7
100090	2	16	 	2	 	 	 	18	17	23
100090	3	88	 	 	 	 	 	 	 	 
100091	1	1	4	 	 	 	 	16	7	88
100091	2	47	4	4	4	4	4	2	1	7
100091	3	88	 	 	 	 	 	 	 	 
100092	1	36	 	 	 	2	 	16	8	7
100092	2	88	 	 	 	 	 	 	 	 
100092	3	88	 	 	 	 	 	 	 	 
100093	1	47	 	2	3	2	 	8	2	7
100093	2	36	 	 	 	2	 	2	8	7
100093	3	38	 	 	 	2	 	5	2	7
100094	1	38	 	 	3	3	3	17	88	88
100094	2	88	 	 	 	 	 	 	 	 
100094	3	88	 	 	 	 	 	 	 	 
100095	1	34	 	 	 	2	 	8	2	7
100095	2	88	 	 	 	 	 	 	 	 
100095	3	88	 	 	 	 	 	 	 	 
100096	1	36	 	 	 	3	 	8	7	88
100096	2	88	 	 	 	 	 	 	 	 
100096	3	88	 	 	 	 	 	 	 	 
100097	1	88	 	 	 	 	 	 	 	 
100097	2	88	 	 	 	 	 	 	 	 
100097	3	88	 	 	 	 	 	 	 	 
100098	1	37	 	 	2	 	 	8	6	7
100098	2	88	 	 	 	 	 	 	 	 
100098	3	88	 	 	 	 	 	 	 	 
100099	1	88	 	 	 	 	 	 	 	 
100099	2	88	 	 	 	 	 	 	 	 
100099	3	88	 	 	 	 	 	 	 	 
100100	1	88	 	 	 	 	 	 	 	 
100100	2	88	 	 	 	 	 	 	 	 
100100	3	88	 	 	 	 	 	 	 	 
110001	1	38	4	4	4	4	4	16	21	88
110001	2	23	 	 	2	2	 	16	88	88
110001	3	88	 	 	 	 	 	 	 	 
110002	1	88	 	 	 	 	 	 	 	 
110002	2	88	 	 	 	 	 	 	 	 
110002	3	88	 	 	 	 	 	 	 	 
110003	1	88	 	 	 	 	 	 	 	 
110003	2	88	 	 	 	 	 	 	 	 
110003	3	88	 	 	 	 	 	 	 	 
110004	1	88	 	 	 	 	 	 	 	 
110004	2	88	 	 	 	 	 	 	 	 
110004	3	88	 	 	 	 	 	 	 	 
110005	1	40	4	4	4	4	 	16	23	88
110005	2	23	2	2	 	 	 	2	88	88
110005	3	88	 	 	 	 	 	 	 	 
110006	1	28	 	 	 	3	 	2	88	88
110006	2	88	 	 	 	 	 	 	 	 
110006	3	88	 	 	 	 	 	 	 	 
110007	1	88	 	 	 	 	 	 	 	 
110007	2	88	 	 	 	 	 	 	 	 
110007	3	88	 	 	 	 	 	 	 	 
110008	1	88	 	 	 	 	 	 	 	 
110008	2	88	 	 	 	 	 	 	 	 
110008	3	88	 	 	 	 	 	 	 	 
110009	1	28	 	 	 	 	2	7	88	88
110009	2	88	 	 	 	 	 	 	 	 
110009	3	88	 	 	 	 	 	 	 	 
110010	1	88	 	 	 	 	 	 	 	 
110010	2	88	 	 	 	 	 	 	 	 
110010	3	88	 	 	 	 	 	 	 	 
110011	1	88	 	 	 	 	 	 	 	 
110011	2	88	 	 	 	 	 	 	 	 
110011	3	88	 	 	 	 	 	 	 	 
110012	1	47	 	4	4	4	4	2	88	88
110012	2	25	 	 	 	 	2	7	88	88
110012	3	88	 	 	 	 	 	 	 	 
110013	1	88	 	 	 	 	 	 	 	 
110013	2	88	 	 	 	 	 	 	 	 
110013	3	88	 	 	 	 	 	 	 	 
110014	1	88	 	 	 	 	 	 	 	 
110014	2	88	 	 	 	 	 	 	 	 
110014	3	88	 	 	 	 	 	 	 	 
110015	1	88	 	 	 	 	 	 	 	 
110015	2	88	 	 	 	 	 	 	 	 
110015	3	88	 	 	 	 	 	 	 	 
110016	1	38	 	 	 	3	 	25	5	88
110016	2	88	 	 	 	 	 	 	 	 
110016	3	88	 	 	 	 	 	 	 	 
110017	1	14	 	 	 	 	3	7	88	88
110017	2	29	 	 	3	 	 	1	18	88
110017	3	28	 	 	4	 	 	7	88	88
110019	1	37	 	 	3	 	 	25	5	88
110019	2	28	 	 	3	 	 	1	2	88
110019	3	88	 	 	 	 	 	 	 	 
110020	1	14	 	 	 	4	 	7	88	88
110020	2	88	 	 	 	 	 	 	 	 
110020	3	88	 	 	 	 	 	 	 	 
110021	1	88	 	 	 	 	 	 	 	 
110021	2	88	 	 	 	 	 	 	 	 
110021	3	88	 	 	 	 	 	 	 	 
110022	1	88	 	 	 	 	 	 	 	 
110022	2	88	 	 	 	 	 	 	 	 
110022	3	88	 	 	 	 	 	 	 	 
110023	1	88	 	 	 	 	 	 	 	 
110023	2	88	 	 	 	 	 	 	 	 
110023	3	88	 	 	 	 	 	 	 	 
110024	1	88	 	 	 	 	 	 	 	 
110024	2	88	 	 	 	 	 	 	 	 
110024	3	88	 	 	 	 	 	 	 	 
110025	1	14	 	 	 	4	 	23	7	88
110025	2	38	 	 	 	2	 	25	7	88
110025	3	88	 	 	 	 	 	 	 	 
110026	1	34	4	 	 	 	 	18	13	88
110026	2	23	 	1	 	 	 	23	88	88
110026	3	88	 	 	 	 	 	 	 	 
110027	1	29	 	 	 	3	 	7	88	88
110027	2	28	 	 	3	 	 	7	88	88
110027	3	88	 	 	 	 	 	 	 	 
110028	1	88	 	 	 	 	 	 	 	 
110028	2	88	 	 	 	 	 	 	 	 
110028	3	88	 	 	 	 	 	 	 	 
110029	1	36	 	 	 	2	 	19	19	19
110029	2	88	 	 	 	 	 	 	 	 
110029	3	88	 	 	 	 	 	 	 	 
110030	1	29	 	 	 	4	4	2	16	88
110030	2	14	 	2	 	 	 	7	88	88
110030	3	88	 	 	 	 	 	 	 	 
110031	1	39	 	 	 	3	 	16	88	88
110031	2	14	 	 	 	3	3	7	88	88
110031	3	29	 	 	 	4	 	16	1	20
110032	1	88	 	 	 	 	 	 	 	 
110032	2	88	 	 	 	 	 	 	 	 
110032	3	88	 	 	 	 	 	 	 	 
110033	1	36	 	 	 	4	 	7	88	88
110033	2	14	 	 	 	2	 	7	88	88
110033	3	38	 	 	2	2	 	19	25	88
110034	1	24	 	 	 	4	 	13	18	88
110034	2	14	 	 	3	3	 	7	88	88
110034	3	29	3	 	 	4	 	22	88	88
110035	1	88	 	 	 	 	 	 	 	 
110035	2	88	 	 	 	 	 	 	 	 
110035	3	88	 	 	 	 	 	 	 	 
110036	1	88	 	 	 	 	 	 	 	 
110036	2	88	 	 	 	 	 	 	 	 
110036	3	88	 	 	 	 	 	 	 	 
110037	1	36	 	 	4	 	 	13	88	88
110037	2	40	 	1	1	1	1	7	88	88
110037	3	88	 	 	 	 	 	 	 	 
110038	1	45	 	 	 	2	 	7	88	88
110038	2	88	 	 	 	 	 	 	 	 
110038	3	88	 	 	 	 	 	 	 	 
110039	1	88	 	 	 	 	 	 	 	 
110039	2	88	 	 	 	 	 	 	 	 
110039	3	88	 	 	 	 	 	 	 	 
110040	1	47	 	2	2	2	2	7	88	88
110040	2	88	 	 	 	 	 	 	 	 
110040	3	88	 	 	 	 	 	 	 	 
110041	1	14	 	 	2	 	 	18	88	88
110041	2	88	 	 	 	 	 	 	 	 
110041	3	88	 	 	 	 	 	 	 	 
110042	1	14	 	4	 	 	 	13	88	88
110042	2	88	 	 	 	 	 	 	 	 
110042	3	88	 	 	 	 	 	 	 	 
110043	1	88	 	 	 	 	 	 	 	 
110043	2	88	 	 	 	 	 	 	 	 
110043	3	88	 	 	 	 	 	 	 	 
110045	1	39	 	 	 	2	 	16	18	7
110045	2	88	 	 	 	 	 	 	 	 
110045	3	88	 	 	 	 	 	 	 	 
110046	1	88	 	 	 	 	 	 	 	 
110046	2	88	 	 	 	 	 	 	 	 
110046	3	88	 	 	 	 	 	 	 	 
110047	1	88	 	 	 	 	 	 	 	 
110047	2	88	 	 	 	 	 	 	 	 
110047	3	88	 	 	 	 	 	 	 	 
110048	1	88	 	 	 	 	 	 	 	 
110048	2	88	 	 	 	 	 	 	 	 
110048	3	88	 	 	 	 	 	 	 	 
110049	1	35	4	 	 	 	 	9	16	7
110049	2	45	 	 	 	4	 	18	20	16
110049	3	88	 	 	 	 	 	 	 	 
110050	1	47	 	 	3	 	 	18	11	7
110050	2	88	 	 	 	 	 	 	 	 
110050	3	88	 	 	 	 	 	 	 	 
110051	1	88	 	 	 	 	 	 	 	 
110051	2	88	 	 	 	 	 	 	 	 
110051	3	88	 	 	 	 	 	 	 	 
110052	1	88	 	 	 	 	 	 	 	 
110052	2	88	 	 	 	 	 	 	 	 
110052	3	88	 	 	 	 	 	 	 	 
110053	1	1	 	3	 	 	 	8	24	7
110053	2	88	 	 	 	 	 	 	 	 
110053	3	88	 	 	 	 	 	 	 	 
110054	1	88	 	 	 	 	 	 	 	 
110054	2	88	 	 	 	 	 	 	 	 
110054	3	88	 	 	 	 	 	 	 	 
110055	1	88	 	 	 	 	 	 	 	 
110055	2	88	 	 	 	 	 	 	 	 
110055	3	88	 	 	 	 	 	 	 	 
110056	1	88	 	 	 	 	 	 	 	 
110056	2	88	 	 	 	 	 	 	 	 
110056	3	88	 	 	 	 	 	 	 	 
110057	1	88	 	 	 	 	 	 	 	 
110057	2	88	 	 	 	 	 	 	 	 
110057	3	88	 	 	 	 	 	 	 	 
110059	1	88	 	 	 	 	 	 	 	 
110059	2	88	 	 	 	 	 	 	 	 
110059	3	88	 	 	 	 	 	 	 	 
110060	1	88	 	 	 	 	 	 	 	 
110060	2	88	 	 	 	 	 	 	 	 
110060	3	88	 	 	 	 	 	 	 	 
110061	1	39	 	4	 	 	 	8	22	23
110061	2	88	 	 	 	 	 	 	 	 
110061	3	88	 	 	 	 	 	 	 	 
110062	1	88	 	 	 	 	 	 	 	 
110062	2	88	 	 	 	 	 	 	 	 
110062	3	88	 	 	 	 	 	 	 	 
110063	1	36	 	4	 	 	 	18	2	7
110063	2	39	 	 	2	 	 	18	22	7
110063	3	88	 	 	 	 	 	 	 	 
110064	1	88	 	 	 	 	 	 	 	 
110064	2	88	 	 	 	 	 	 	 	 
110064	3	88	 	 	 	 	 	 	 	 
110065	1	88	 	 	 	 	 	 	 	 
110065	2	88	 	 	 	 	 	 	 	 
110065	3	88	 	 	 	 	 	 	 	 
110066	1	1	 	 	4	 	 	8	11	18
110066	2	88	 	 	 	 	 	 	 	 
110066	3	88	 	 	 	 	 	 	 	 
110067	1	39	 	 	2	2	 	16	17	20
110067	2	88	 	 	 	 	 	 	 	 
110067	3	88	 	 	 	 	 	 	 	 
110068	1	39	 	 	 	3	 	16	7	88
110068	2	88	 	 	 	 	 	 	 	 
110068	3	88	 	 	 	 	 	 	 	 
110069	1	14	 	2	 	 	 	16	18	7
110069	2	88	 	 	 	 	 	 	 	 
110069	3	88	 	 	 	 	 	 	 	 
110070	1	88	 	 	 	 	 	 	 	 
110070	2	88	 	 	 	 	 	 	 	 
110070	3	88	 	 	 	 	 	 	 	 
110071	1	14	 	 	 	 	2	9	18	7
110071	2	45	 	 	 	2	 	23	2	7
110071	3	88	 	 	 	 	 	 	 	 
110072	1	88	 	 	 	 	 	 	 	 
110072	2	88	 	 	 	 	 	 	 	 
110072	3	88	 	 	 	 	 	 	 	 
110073	1	88	 	 	 	 	 	 	 	 
110073	2	88	 	 	 	 	 	 	 	 
110073	3	88	 	 	 	 	 	 	 	 
110074	1	88	 	 	 	 	 	 	 	 
110074	2	88	 	 	 	 	 	 	 	 
110074	3	88	 	 	 	 	 	 	 	 
110075	1	12	 	 	 	3	3	16	18	7
110075	2	88	 	 	 	 	 	 	 	 
110075	3	88	 	 	 	 	 	 	 	 
110076	1	88	 	 	 	 	 	 	 	 
110076	2	88	 	 	 	 	 	 	 	 
110076	3	88	 	 	 	 	 	 	 	 
110077	1	88	 	 	 	 	 	 	 	 
110077	2	88	 	 	 	 	 	 	 	 
110077	3	88	 	 	 	 	 	 	 	 
110078	1	37	 	2	 	 	 	17	23	7
110078	2	88	 	 	 	 	 	 	 	 
110078	3	88	 	 	 	 	 	 	 	 
110079	1	88	 	 	 	 	 	 	 	 
110079	2	88	 	 	 	 	 	 	 	 
110079	3	88	 	 	 	 	 	 	 	 
110081	1	88	 	 	 	 	 	 	 	 
110081	2	88	 	 	 	 	 	 	 	 
110081	3	88	 	 	 	 	 	 	 	 
