CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	PRMCRER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	CHLBRNR4	LIVHSER4	YRDIEDR4	RWHLIVR4	RSEECHR4	RCHLVER4	RLNLIVR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	EDCH18R4	STLL18R4	HSSTRTR4	GRADER4	STILLR4	WHYNOTR4	STRYRR4	STRMNR4	AGEGRDR4	TYPLSTR4	PERFR4	TYPATDR4	FEESR4	EXTTUTR4	WHSCHR4	BRDSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	MEMCNSR4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMSMKR4	MEMTOBR4
160094	9	25	29	 	2	14	14	0	 	 	 	 	 	4	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160094	15	9	13	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	2	1	 	2003	1	 	 	3	4	0	0	 	 	8	4	1	0	0	6	2	3	19	1	10	22	6	1	1	1	1	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160094	16	20	24	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	8	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	10	1	1	1	1	0	 	1	1	1	2	5	2	0	1	0	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160095	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	4	1	 	2002	1	 	 	2	4	0	0	1	0	9	1	2	3	0	5	2	2	19	1	10	22	5	1	1	1	1	 	 	 	15	0	12	26	2	1	1	1	1	0	 	0	4	0	12	26	1	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160095	1	37	41	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	98	98	1	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	26	5	0	1	1	1	0	 	1	4	0	12	26	3	1	1	1	1	0	 	0	15	0	12	19	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160095	2	29	33	 	2	1	1	0	 	 	 	 	2	1	 	 	 	 	 	0	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	28	6	1	1	1	1	0	 	0	1	0	6	20	2	0	1	1	1	0	 	0	4	0	12	26	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160095	3	6	10	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	1	1	 	2005	1	 	 	2	4	0	0	 	 	9	1	2	2	0	5	2	3	19	1	10	22	5	1	1	1	1	 	 	 	15	0	9	21	1	1	1	1	1	0	 	0	4	0	12	26	2	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160095	4	2	6	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	0	1	 	2006	1	 	 	2	4	0	0	 	 	10	1	2	1	0	5	2	3	19	1	10	22	5	1	1	1	1	 	 	 	15	0	10	20	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160096	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	2	1	 	2001	1	 	 	2	4	0	0	1	0	9	0	3	1	0	5	2	4	19	1	10	22	5	1	1	1	1	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	4	1	12	20	2	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160096	1	48	52	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	25	6	1	1	1	1	0	 	1	4	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	1	1
160096	2	37	41	 	2	1	1	0	 	 	 	 	0	1	 	 	 	 	 	0	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	7	1	1	1	1	0	 	0	4	1	9	20	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160096	3	27	31	 	1	7	7	0	 	 	 	 	 	4	 	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160096	4	24	28	 	1	7	7	0	 	 	 	 	 	4	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160096	5	22	26	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	30	5	0	1	1	1	0	 	1	4	1	10	15	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160096	6	20	24	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	8	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	4	1	7	20	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160096	7	18	22	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	9	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	22	5	1	1	1	1	 	 	 	4	1	12	25	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160096	8	16	20	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	8	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	22	5	1	1	1	1	 	 	 	15	1	12	25	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160096	9	14	18	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	3	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	22	5	1	1	1	1	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160097	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	2	1	 	2004	1	 	 	2	4	0	0	1	0	9	2	2	3	0	5	2	1	19	1	10	22	5	1	1	1	1	 	 	 	15	0	12	20	2	0	1	1	1	0	 	0	4	0	12	26	3	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160097	1	44	48	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	98	99	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	27	7	0	1	1	1	0	 	1	4	0	12	30	2	1	1	1	1	0	 	0	15	0	12	15	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160097	2	42	46	 	2	1	1	0	 	 	 	 	2	1	 	 	 	 	 	0	1	98	98	1	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	28	5	1	1	1	1	0	 	0	1	0	6	15	2	1	1	1	1	0	 	0	4	0	12	24	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160097	3	20	24	 	1	7	7	0	 	 	 	 	 	2	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160097	4	12	16	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	4	0	24	 	 	15	4	 	 	 	 	 	 	8	3	4	3	0	0	0	6	15	1	12	26	2	1	1	1	1	0	 	0	1	0	6	15	1	0	1	1	1	0	 	0	4	0	12	26	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160097	5	14	18	 	1	7	7	0	 	 	 	 	 	2	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160097	6	4	8	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	10	2	2	5	0	0	0	5	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160097	7	3	7	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	11	2	1	5	0	0	0	5	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160098	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	2	1	 	2004	1	 	 	2	4	0	0	1	0	8	2	2	3	0	5	2	2	19	1	10	22	5	1	1	1	1	 	 	 	4	0	12	26	2	1	1	1	1	0	 	0	15	0	12	20	1	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160098	1	52	56	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	26	5	0	1	1	1	0	 	1	4	0	12	28	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160098	2	35	39	 	2	1	1	0	 	 	 	 	2	1	 	 	 	 	 	0	1	99	99	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	28	6	1	1	1	1	0	 	0	1	0	6	20	2	0	1	1	1	0	 	0	4	0	12	20	2	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160098	3	20	24	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	6	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	22	5	1	1	1	1	 	 	 	1	0	8	28	3	1	1	1	1	0	 	0	15	0	12	26	2	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160098	4	17	21	 	1	7	7	0	 	 	 	 	 	2	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160098	5	14	18	 	2	7	7	0	 	 	 	 	 	2	 	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160098	15	11	15	 	2	7	7	0	 	 	 	 	 	2	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160098	16	3	7	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	0	1	 	2005	1	 	 	2	4	0	0	 	 	9	3	2	1	0	5	1	3	19	1	10	22	5	1	1	1	1	 	 	 	15	0	12	24	2	1	1	1	1	0	 	0	4	0	10	15	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160098	17	2	6	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	0	13	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160099	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	3	1	 	2000	1	 	 	2	4	0	0	1	0	8	0	3	3	0	6	1	3	19	1	10	22	6	1	1	1	1	 	 	 	4	1	12	30	3	1	1	1	1	0	 	0	15	1	12	30	2	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160099	1	57	61	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	22	7	1	0	1	1	0	 	1	4	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	9	88	88	5	 	 	2	1	0	0
160099	2	37	41	 	2	1	1	0	 	 	 	 	1	1	 	 	 	 	 	0	1	98	99	1	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	10	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160099	3	20	24	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	7	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	22	7	1	1	1	1	 	 	 	1	1	8	2	3	1	0	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160099	4	 	8	 	2	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	0	1	 	2006	1	 	 	77	4	0	0	 	 	8	0	4	3	0	6	1	2	19	1	10	22	6	1	1	1	1	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160100	0	7	11	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	15	 	 	 	 	 	 	 	1	1	1	 	2003	1	 	 	2	4	0	0	1	0	9	2	2	2	0	5	1	3	19	1	10	22	5	1	1	1	1	 	 	 	4	1	12	20	1	1	1	1	1	0	 	0	15	1	12	30	2	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160100	1	63	67	 	2	17	17	1	 	 	 	 	 	1	 	 	 	 	 	 	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	11	1	5	4	5	1	1	1	1	0	 	1	4	1	7	20	3	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
160100	2	26	30	 	2	1	1	0	 	 	 	 	0	4	 	5	3	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160100	3	25	29	 	1	13	13	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160100	4	16	20	 	2	13	13	0	 	 	 	 	 	2	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160100	15	14	18	 	1	13	13	0	 	 	 	 	 	2	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
160100	16	6	10	 	1	9	9	0	 	 	 	 	 	1	 	 	 	 	 	15	 	98	98	 	 	 	 	1	0	1	 	2004	1	 	 	2	4	0	0	 	 	11	0	1	2	0	5	1	4	19	1	10	22	5	1	1	1	1	 	 	 	4	1	10	25	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170001	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	18	0	 	 	 	 	 	 	1	2	0	8	 	 	8	4	 	 	 	 	 	 	10	0	2	8	0	0	0	4	1	1	8	17	10	1	1	0	1	0	 	1	4	1	12	20	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170001	1	37	41	 	1	1	1	0	 	 	 	 	 	4	 	1	6	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170001	2	27	31	 	2	1	1	1	 	 	 	 	2	1	 	 	 	 	 	0	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	25	10	1	1	1	1	0	 	0	1	1	3	10	8	1	0	0	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170001	3	5	9	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	18	 	2	98	 	 	 	 	1	3	2	 	2003	1	 	 	2	4	0	0	 	 	10	4	1	0	0	0	7	2	19	1	10	22	7	1	1	1	0	 	 	 	15	0	12	10	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170001	4	45	-88	 	2	5	5	0	 	 	 	 	 	3	2004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170001	5	 	0	6	2	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170001	6	 	50	 	1	 	26	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	17	11	1	1	0	1	0	 	1	4	1	12	10	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170002	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	26	0	 	 	 	 	 	 	1	7	1	 	1999	1	 	 	77	4	0	0	1	0	10	0	4	0	0	7	1	2	19	1	10	22	7	1	1	1	0	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	1	43	47	 	1	1	1	0	 	 	 	 	 	4	 	0	2	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	2	35	-88	 	2	1	1	0	 	 	 	 	2	3	2001	 	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	3	20	24	 	1	7	7	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	15	16	20	 	1	7	7	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	16	12	16	 	1	7	7	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	17	5	9	 	1	7	7	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	18	4	8	 	1	7	7	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170002	19	62	66	 	2	5	5	1	 	 	 	 	 	1	 	 	 	 	 	 	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	1	2	1	11	88	88	6	 	 	1	1	0	0
170003	0	8	11	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	 	 	 	 	 	 	 	1	4	1	 	2002	1	 	 	2	4	0	0	2	0	9	1	4	0	0	7	1	2	19	1	10	20	6	1	1	1	1	 	 	 	15	1	12	24	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170003	1	50	54	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	98	1	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	18	8	1	1	0	1	0	 	1	11	0	6	12	8	0	1	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
