CHILDCODE	ASSTIDR4	ASSETR4	TOTASSR4	ASACTR4	NMOWNR4	VLASTR4
110094	6	88	 	 	 	 
110096	1	4	2	11	2	90
110096	2	1	10	11	10	240
110096	3	88	 	 	 	 
110096	4	88	 	 	 	 
110096	5	88	 	 	 	 
110096	6	88	 	 	 	 
110098	1	4	2	11	2	100
110098	2	1	11	11	11	150
110098	3	13	4	7	4	80
110098	4	88	 	 	 	 
110098	5	88	 	 	 	 
110098	6	88	 	 	 	 
110099	1	 	 	 	 	 
110099	2	 	 	 	 	 
110099	3	 	 	 	 	 
110099	4	 	 	 	 	 
110099	5	 	 	 	 	 
110099	6	 	 	 	 	 
110100	1	1	8	11	8	500
110100	2	4	3	11	3	600
110100	3	3	1	11	1	500
110100	4	88	 	 	 	 
110100	5	88	 	 	 	 
110100	6	88	 	 	 	 
120001	1	1	5	11	5	300
120001	2	88	 	 	 	 
120001	3	88	 	 	 	 
120001	4	88	 	 	 	 
120001	5	88	 	 	 	 
120001	6	88	 	 	 	 
120002	1	 	 	 	 	 
120002	2	 	 	 	 	 
120002	3	 	 	 	 	 
120002	4	 	 	 	 	 
120002	5	 	 	 	 	 
120002	6	 	 	 	 	 
120004	1	1	5	11	2	200
120004	2	23	5	23	5	40
120004	3	88	 	 	 	 
120004	4	88	 	 	 	 
120004	5	88	 	 	 	 
120004	6	88	 	 	 	 
120005	1	1	5	11	5	400
120005	2	4	3	11	3	200
120005	3	23	3	23	3	25
120005	4	88	 	 	 	 
120005	5	88	 	 	 	 
120005	6	88	 	 	 	 
120006	1	1	4	11	4	150
120006	2	88	 	 	 	 
120006	3	88	 	 	 	 
120006	4	88	 	 	 	 
120006	5	88	 	 	 	 
120006	6	88	 	 	 	 
120007	1	4	1	11	1	180
120007	2	1	12	11	1	80
120007	3	88	 	 	 	 
120007	4	88	 	 	 	 
120007	5	88	 	 	 	 
120007	6	88	 	 	 	 
120008	1	1	5	11	5	1000
120008	2	88	 	 	 	 
120008	3	88	 	 	 	 
120008	4	88	 	 	 	 
120008	5	88	 	 	 	 
120008	6	88	 	 	 	 
120009	1	4	1	11	1	200
120009	2	1	6	11	6	350
120009	3	8	1	11	1	400
120009	4	88	 	 	 	 
120009	5	88	 	 	 	 
120009	6	88	 	 	 	 
120010	1	4	1	11	1	280
120010	2	1	8	11	8	1200
120010	3	3	1	11	1	500
120010	4	5	1	11	0	 
120010	5	88	 	 	 	 
120010	6	88	 	 	 	 
120011	1	4	1	11	1	180
120011	2	1	3	11	1	120
120011	3	8	1	11	1	400
120011	4	88	 	 	 	 
120011	5	88	 	 	 	 
120011	6	88	 	 	 	 
120012	1	1	4	11	3	230
120012	2	88	 	 	 	 
120012	3	88	 	 	 	 
120012	4	88	 	 	 	 
120012	5	88	 	 	 	 
120012	6	88	 	 	 	 
120013	1	1	3	11	3	250
120013	2	23	1	23	1	100
120013	3	88	 	 	 	 
120013	4	88	 	 	 	 
120013	5	88	 	 	 	 
120013	6	88	 	 	 	 
120014	1	1	6	11	6	690
120014	2	88	 	 	 	 
120014	3	88	 	 	 	 
120014	4	88	 	 	 	 
120014	5	88	 	 	 	 
120014	6	88	 	 	 	 
120015	1	4	1	11	1	300
120015	2	1	5	11	5	250
120015	3	8	2	11	2	600
120015	4	88	 	 	 	 
120015	5	88	 	 	 	 
120015	6	88	 	 	 	 
120016	1	1	8	11	8	1300
120016	2	88	 	 	 	 
120016	3	88	 	 	 	 
120016	4	88	 	 	 	 
120016	5	88	 	 	 	 
120016	6	88	 	 	 	 
120017	1	1	4	11	4	180
120017	2	8	1	11	1	400
120017	3	2	1	24	0	 
120017	4	23	1	23	1	300
120017	5	88	 	 	 	 
120017	6	88	 	 	 	 
120018	1	1	2	11	2	300
120018	2	88	 	 	 	 
120018	3	88	 	 	 	 
120018	4	88	 	 	 	 
120018	5	88	 	 	 	 
120018	6	88	 	 	 	 
120019	1	1	6	11	6	700
120019	2	4	10	11	10	350
120019	3	88	 	 	 	 
120019	4	88	 	 	 	 
120019	5	88	 	 	 	 
120019	6	88	 	 	 	 
120020	1	2	1	24	1	4000
120020	2	88	 	 	 	 
120020	3	88	 	 	 	 
120020	4	88	 	 	 	 
120020	5	88	 	 	 	 
120020	6	88	 	 	 	 
120021	1	1	4	11	4	160
120021	2	4	1	11	1	400
120021	3	88	 	 	 	 
120021	4	88	 	 	 	 
120021	5	88	 	 	 	 
120021	6	88	 	 	 	 
120023	1	23	1	23	1	1200
120023	2	88	 	 	 	 
120023	3	88	 	 	 	 
120023	4	88	 	 	 	 
120023	5	88	 	 	 	 
120023	6	88	 	 	 	 
120024	1	4	1	11	1	300
120024	2	1	3	11	3	420
120024	3	88	 	 	 	 
120024	4	88	 	 	 	 
120024	5	88	 	 	 	 
120024	6	88	 	 	 	 
120025	1	4	1	11	1	300
120025	2	5	3	11	3	300
120025	3	88	 	 	 	 
120025	4	88	 	 	 	 
120025	5	88	 	 	 	 
120025	6	88	 	 	 	 
120026	1	1	7	11	7	1200
120026	2	4	3	11	3	800
120026	3	23	5	23	5	50
120026	4	88	 	 	 	 
120026	5	88	 	 	 	 
120026	6	88	 	 	 	 
120027	1	4	2	11	2	600
120027	2	1	3	11	3	280
120027	3	8	3	11	3	1500
120027	4	88	 	 	 	 
120027	5	88	 	 	 	 
120027	6	88	 	 	 	 
120028	1	23	1	23	1	1000
120028	2	88	 	 	 	 
120028	3	88	 	 	 	 
120028	4	88	 	 	 	 
120028	5	88	 	 	 	 
120028	6	88	 	 	 	 
120029	1	1	7	11	7	1800
120029	2	4	2	11	2	500
120029	3	88	 	 	 	 
120029	4	88	 	 	 	 
120029	5	88	 	 	 	 
120029	6	88	 	 	 	 
120031	1	1	2	11	2	60
120031	2	88	 	 	 	 
120031	3	88	 	 	 	 
120031	4	88	 	 	 	 
120031	5	88	 	 	 	 
120031	6	88	 	 	 	 
120032	1	1	3	11	3	450
120032	2	4	9	11	9	130
120032	3	88	 	 	 	 
120032	4	88	 	 	 	 
120032	5	88	 	 	 	 
120032	6	88	 	 	 	 
120033	1	4	1	11	1	200
120033	2	1	3	11	3	100
120033	3	8	1	11	1	500
120033	4	88	 	 	 	 
120033	5	88	 	 	 	 
120033	6	88	 	 	 	 
120034	1	4	1	11	1	250
120034	2	1	6	11	6	380
120034	3	8	1	11	1	400
120034	4	88	 	 	 	 
120034	5	88	 	 	 	 
120034	6	88	 	 	 	 
120035	1	4	1	11	1	320
120035	2	1	4	11	4	325
120035	3	8	1	11	1	300
120035	4	3	1	11	1	500
120035	5	88	 	 	 	 
120035	6	88	 	 	 	 
120036	1	1	4	11	2	130
120036	2	88	 	 	 	 
120036	3	88	 	 	 	 
120036	4	88	 	 	 	 
120036	5	88	 	 	 	 
120036	6	88	 	 	 	 
120037	1	1	4	11	4	640
120037	2	4	1	11	1	120
120037	3	88	 	 	 	 
120037	4	88	 	 	 	 
120037	5	88	 	 	 	 
120037	6	88	 	 	 	 
120038	1	4	1	11	1	250
120038	2	1	3	11	3	640
120038	3	88	 	 	 	 
120038	4	88	 	 	 	 
120038	5	88	 	 	 	 
120038	6	88	 	 	 	 
120039	1	1	12	11	12	1800
120039	2	88	 	 	 	 
120039	3	88	 	 	 	 
120039	4	88	 	 	 	 
120039	5	88	 	 	 	 
120039	6	88	 	 	 	 
120040	1	4	1	11	1	215
120040	2	1	3	11	3	140
120040	3	88	 	 	 	 
120040	4	88	 	 	 	 
120040	5	88	 	 	 	 
120040	6	88	 	 	 	 
120041	1	4	1	11	1	300
120041	2	1	3	11	3	180
120041	3	88	 	 	 	 
120041	4	88	 	 	 	 
120041	5	88	 	 	 	 
120041	6	88	 	 	 	 
120042	1	4	1	88	1	250
120042	2	1	3	88	3	450
120042	3	88	 	 	 	 
120042	4	88	 	 	 	 
120042	5	88	 	 	 	 
120042	6	88	 	 	 	 
120043	1	2	1	24	1	3000
120043	2	1	7	11	7	600
120043	3	4	1	11	1	300
120043	4	88	 	 	 	 
120043	5	88	 	 	 	 
120043	6	88	 	 	 	 
120044	1	23	8	23	8	60
120044	2	1	6	23	6	100
120044	3	4	1	11	1	200
120044	4	88	 	 	 	 
120044	5	88	 	 	 	 
120044	6	88	 	 	 	 
120045	1	4	1	11	1	400
120045	2	1	6	11	6	430
120045	3	88	 	 	 	 
120045	4	88	 	 	 	 
120045	5	88	 	 	 	 
120045	6	88	 	 	 	 
120046	1	1	3	11	3	580
120046	2	4	1	11	1	320
120046	3	3	1	11	1	600
120046	4	88	 	 	 	 
120046	5	88	 	 	 	 
120046	6	88	 	 	 	 
120047	1	1	5	11	5	890
120047	2	4	7	11	7	500
120047	3	23	12	23	12	400
120047	4	88	 	 	 	 
120047	5	88	 	 	 	 
120047	6	88	 	 	 	 
120048	1	25	1	24	1	-77
120048	2	23	4	23	4	16000
120048	3	24	1	23	1	-77
120048	4	88	 	 	 	 
120048	5	88	 	 	 	 
120048	6	88	 	 	 	 
120049	1	 	 	 	 	 
120049	2	 	 	 	 	 
120049	3	 	 	 	 	 
120049	4	 	 	 	 	 
120049	5	 	 	 	 	 
120049	6	 	 	 	 	 
120050	1	4	1	11	1	320
120050	2	1	4	11	4	680
120050	3	88	 	 	 	 
120050	4	88	 	 	 	 
120050	5	88	 	 	 	 
120050	6	88	 	 	 	 
120051	1	1	5	11	3	500
120051	2	4	2	11	2	350
120051	3	88	 	 	 	 
120051	4	88	 	 	 	 
120051	5	88	 	 	 	 
120051	6	88	 	 	 	 
120052	1	4	1	11	1	200
120052	2	1	2	11	2	350
120052	3	23	5	23	5	500
120052	4	88	 	 	 	 
120052	5	88	 	 	 	 
120052	6	88	 	 	 	 
120053	1	1	2	11	1	50
120053	2	2	1	24	1	1000
120053	3	88	 	 	 	 
120053	4	88	 	 	 	 
120053	5	88	 	 	 	 
120053	6	88	 	 	 	 
120054	1	23	19	23	19	485
120054	2	1	1	12	1	15
120054	3	88	 	 	 	 
120054	4	88	 	 	 	 
120054	5	88	 	 	 	 
120054	6	88	 	 	 	 
120055	1	4	1	11	1	250
120055	2	1	3	11	2	160
120055	3	88	 	 	 	 
120055	4	88	 	 	 	 
120055	5	88	 	 	 	 
120055	6	88	 	 	 	 
120056	1	1	6	11	6	800
120056	2	4	1	11	1	100
120056	3	2	1	24	1	500
120056	4	88	 	 	 	 
120056	5	88	 	 	 	 
120056	6	88	 	 	 	 
120057	1	 	 	 	 	 
120057	2	 	 	 	 	 
120057	3	 	 	 	 	 
120057	4	 	 	 	 	 
120057	5	 	 	 	 	 
120057	6	 	 	 	 	 
120058	1	1	3	11	3	110
120058	2	4	1	11	1	100
120058	3	13	2	27	2	100
120058	4	88	 	 	 	 
120058	5	88	 	 	 	 
120058	6	88	 	 	 	 
120059	1	4	3	11	3	750
120059	2	1	10	11	10	820
120059	3	8	3	11	3	1500
120059	4	3	1	11	1	450
120059	5	2	1	24	1	2500
120059	6	88	 	 	 	 
120060	1	1	5	11	5	320
120060	2	8	1	11	1	400
120060	3	88	 	 	 	 
120060	4	88	 	 	 	 
120060	5	88	 	 	 	 
120060	6	88	 	 	 	 
120061	1	1	6	11	6	1200
120061	2	4	1	11	1	500
120061	3	88	 	 	 	 
120061	4	88	 	 	 	 
120061	5	88	 	 	 	 
120061	6	88	 	 	 	 
120062	1	4	1	11	1	150
120062	2	1	3	11	3	410
120062	3	88	 	 	 	 
120062	4	88	 	 	 	 
120062	5	88	 	 	 	 
120062	6	88	 	 	 	 
120063	1	1	4	11	4	590
120063	2	4	1	11	1	120
120063	3	88	 	 	 	 
120063	4	88	 	 	 	 
120063	5	88	 	 	 	 
120063	6	88	 	 	 	 
120064	1	1	4	11	4	670
120064	2	5	1	11	1	1700
120064	3	88	 	 	 	 
120064	4	88	 	 	 	 
120064	5	88	 	 	 	 
120064	6	88	 	 	 	 
120065	1	4	1	11	1	280
120065	2	1	3	11	3	148
120065	3	8	1	11	1	350
120065	4	88	 	 	 	 
120065	5	88	 	 	 	 
120065	6	88	 	 	 	 
120066	1	4	1	11	1	340
120066	2	1	4	11	4	150
120066	3	8	1	11	1	350
120066	4	13	5	7	5	420
120066	5	88	 	 	 	 
120066	6	88	 	 	 	 
120067	1	1	5	11	5	800
120067	2	4	10	11	10	500
120067	3	23	1	26	1	20
120067	4	88	 	 	 	 
120067	5	88	 	 	 	 
120067	6	88	 	 	 	 
120068	1	1	4	11	4	200
120068	2	88	 	 	 	 
120068	3	88	 	 	 	 
120068	4	88	 	 	 	 
120068	5	88	 	 	 	 
120068	6	88	 	 	 	 
120069	1	1	3	11	3	240
120069	2	4	1	11	1	400
120069	3	88	 	 	 	 
120069	4	88	 	 	 	 
120069	5	88	 	 	 	 
120069	6	88	 	 	 	 
120070	1	4	1	11	1	200
120070	2	1	4	11	4	720
120070	3	30	2	23	2	60
120070	4	88	 	 	 	 
120070	5	88	 	 	 	 
120070	6	88	 	 	 	 
120071	1	23	1	23	1	1000
120071	2	88	 	 	 	 
120071	3	88	 	 	 	 
120071	4	88	 	 	 	 
120071	5	88	 	 	 	 
120071	6	88	 	 	 	 
120072	1	1	3	11	3	135
120072	2	23	1	23	1	300
120072	3	88	 	 	 	 
120072	4	88	 	 	 	 
120072	5	88	 	 	 	 
120072	6	88	 	 	 	 
120073	1	1	1	11	1	500
120073	2	88	 	 	 	 
120073	3	88	 	 	 	 
120073	4	88	 	 	 	 
120073	5	88	 	 	 	 
120073	6	88	 	 	 	 
120074	1	1	5	11	5	410
120074	2	88	 	 	 	 
120074	3	88	 	 	 	 
120074	4	88	 	 	 	 
120074	5	88	 	 	 	 
120074	6	88	 	 	 	 
120075	1	1	13	11	13	1500
120075	2	23	4	23	4	130
120075	3	88	 	 	 	 
120075	4	88	 	 	 	 
120075	5	88	 	 	 	 
120075	6	88	 	 	 	 
120076	1	1	2	11	1	15
120076	2	88	 	 	 	 
120076	3	88	 	 	 	 
120076	4	88	 	 	 	 
120076	5	88	 	 	 	 
120076	6	88	 	 	 	 
120077	1	1	3	11	3	280
120077	2	88	 	 	 	 
120077	3	88	 	 	 	 
120077	4	88	 	 	 	 
120077	5	88	 	 	 	 
120077	6	88	 	 	 	 
120078	1	1	5	11	5	400
120078	2	88	 	 	 	 
120078	3	88	 	 	 	 
120078	4	88	 	 	 	 
120078	5	88	 	 	 	 
120078	6	88	 	 	 	 
120079	1	1	2	11	2	450
120079	2	13	1	7	1	50
120079	3	88	 	 	 	 
120079	4	88	 	 	 	 
120079	5	88	 	 	 	 
120079	6	88	 	 	 	 
120080	1	3	1	18	1	200
120080	2	1	4	11	3	95
120080	3	88	 	 	 	 
120080	4	88	 	 	 	 
120080	5	88	 	 	 	 
120080	6	88	 	 	 	 
120081	1	1	7	11	4	1550
120081	2	88	 	 	 	 
120081	3	88	 	 	 	 
120081	4	88	 	 	 	 
120081	5	88	 	 	 	 
120081	6	88	 	 	 	 
120082	1	1	8	11	6	800
120082	2	23	3	23	3	75
120082	3	88	 	 	 	 
120082	4	88	 	 	 	 
120082	5	88	 	 	 	 
120082	6	88	 	 	 	 
120083	1	1	12	11	12	1400
120083	2	88	 	 	 	 
120083	3	88	 	 	 	 
120083	4	88	 	 	 	 
120083	5	88	 	 	 	 
120083	6	88	 	 	 	 
120084	1	1	8	11	6	515
120084	2	88	 	 	 	 
120084	3	88	 	 	 	 
120084	4	88	 	 	 	 
120084	5	88	 	 	 	 
120084	6	88	 	 	 	 
120085	1	1	5	11	5	450
120085	2	88	 	 	 	 
120085	3	88	 	 	 	 
120085	4	88	 	 	 	 
120085	5	88	 	 	 	 
120085	6	88	 	 	 	 
120086	1	1	4	11	3	15
120086	2	88	 	 	 	 
120086	3	88	 	 	 	 
120086	4	88	 	 	 	 
120086	5	88	 	 	 	 
120086	6	88	 	 	 	 
120087	1	1	8	11	8	1800
120087	2	23	4	23	4	40
120087	3	88	 	 	 	 
120087	4	88	 	 	 	 
120087	5	88	 	 	 	 
120087	6	88	 	 	 	 
120088	1	1	5	11	5	770
120088	2	88	 	 	 	 
120088	3	88	 	 	 	 
120088	4	88	 	 	 	 
120088	5	88	 	 	 	 
120088	6	88	 	 	 	 
120090	1	4	1	11	1	210
120090	2	1	4	11	4	375
120090	3	88	 	 	 	 
120090	4	88	 	 	 	 
120090	5	88	 	 	 	 
120090	6	88	 	 	 	 
120091	1	1	6	11	6	500
120091	2	4	1	11	1	120
120091	3	88	 	 	 	 
120091	4	88	 	 	 	 
120091	5	88	 	 	 	 
120091	6	88	 	 	 	 
120092	1	1	3	11	3	225
120092	2	88	 	 	 	 
120092	3	88	 	 	 	 
120092	4	88	 	 	 	 
120092	5	88	 	 	 	 
120092	6	88	 	 	 	 
120093	1	1	3	11	3	225
120093	2	88	 	 	 	 
120093	3	88	 	 	 	 
120093	4	88	 	 	 	 
120093	5	88	 	 	 	 
120093	6	88	 	 	 	 
120094	1	1	2	11	2	200
120094	2	4	3	11	3	108
120094	3	23	13	23	13	58
120094	4	88	 	 	 	 
120094	5	88	 	 	 	 
120094	6	88	 	 	 	 
120095	1	1	5	11	5	750
120095	2	88	 	 	 	 
120095	3	88	 	 	 	 
120095	4	88	 	 	 	 
120095	5	88	 	 	 	 
120095	6	88	 	 	 	 
120096	1	1	5	11	3	400
120096	2	4	4	11	4	120
120096	3	23	1	23	1	3000
120096	4	88	 	 	 	 
120096	5	88	 	 	 	 
120096	6	88	 	 	 	 
120097	1	1	3	11	3	550
120097	2	4	1	11	1	120
120097	3	88	 	 	 	 
120097	4	88	 	 	 	 
120097	5	88	 	 	 	 
120097	6	88	 	 	 	 
120098	1	1	8	11	8	800
120098	2	4	1	11	1	100
120098	3	88	 	 	 	 
120098	4	88	 	 	 	 
120098	5	88	 	 	 	 
120098	6	88	 	 	 	 
120099	1	1	6	11	6	800
120099	2	4	5	11	5	120
120099	3	88	 	 	 	 
120099	4	88	 	 	 	 
120099	5	88	 	 	 	 
120099	6	88	 	 	 	 
120100	1	1	6	11	5	295
120100	2	4	1	11	1	150
120100	3	88	 	 	 	 
120100	4	88	 	 	 	 
120100	5	88	 	 	 	 
120100	6	88	 	 	 	 
130001	1	 	 	 	 	 
130001	2	 	 	 	 	 
130001	3	 	 	 	 	 
130001	4	 	 	 	 	 
130001	5	 	 	 	 	 
130001	6	 	 	 	 	 
130002	1	 	 	 	 	 
130002	2	 	 	 	 	 
130002	3	 	 	 	 	 
130002	4	 	 	 	 	 
130002	5	 	 	 	 	 
130002	6	 	 	 	 	 
130003	1	23	5	23	5	180
130003	2	88	 	 	 	 
130003	3	88	 	 	 	 
130003	4	88	 	 	 	 
130003	5	88	 	 	 	 
130003	6	88	 	 	 	 
130004	1	23	4	26	4	600
130004	2	88	 	 	 	 
130004	3	88	 	 	 	 
130004	4	88	 	 	 	 
130004	5	88	 	 	 	 
130004	6	88	 	 	 	 
130005	1	15	60	12	60	8450
130005	2	14	1	26	1	15000
130005	3	88	 	 	 	 
130005	4	88	 	 	 	 
130005	5	88	 	 	 	 
130005	6	88	 	 	 	 
130007	1	 	 	 	 	 
130007	2	 	 	 	 	 
130007	3	 	 	 	 	 
130007	4	 	 	 	 	 
130007	5	 	 	 	 	 
130007	6	 	 	 	 	 
130008	1	 	 	 	 	 
130008	2	 	 	 	 	 
130008	3	 	 	 	 	 
130008	4	 	 	 	 	 
130008	5	 	 	 	 	 
130008	6	 	 	 	 	 
130009	1	11	1	14	1	7500
130009	2	88	 	 	 	 
130009	3	88	 	 	 	 
130009	4	88	 	 	 	 
130009	5	88	 	 	 	 
130009	6	88	 	 	 	 
130010	1	17	1	14	1	35
130010	2	88	 	 	 	 
130010	3	88	 	 	 	 
130010	4	88	 	 	 	 
130010	5	88	 	 	 	 
130010	6	88	 	 	 	 
130011	1	15	12	23	12	900
130011	2	88	 	 	 	 
130011	3	88	 	 	 	 
130011	4	88	 	 	 	 
130011	5	88	 	 	 	 
130011	6	88	 	 	 	 
130012	1	 	 	 	 	 
130012	2	 	 	 	 	 
130012	3	 	 	 	 	 
130012	4	 	 	 	 	 
130012	5	 	 	 	 	 
130012	6	 	 	 	 	 
130013	1	1	18	11	18	600
130013	2	4	2	11	2	300
130013	3	2	1	11	1	200
130013	4	88	 	 	 	 
130013	5	88	 	 	 	 
130013	6	88	 	 	 	 
130014	1	15	25	12	25	1500
130014	2	88	 	 	 	 
130014	3	88	 	 	 	 
130014	4	88	 	 	 	 
130014	5	88	 	 	 	 
130014	6	88	 	 	 	 
130015	1	15	3	26	3	120
130015	2	88	 	 	 	 
130015	3	88	 	 	 	 
130015	4	88	 	 	 	 
130015	5	88	 	 	 	 
130015	6	88	 	 	 	 
130016	1	 	 	 	 	 
130016	2	 	 	 	 	 
130016	3	 	 	 	 	 
130016	4	 	 	 	 	 
130016	5	 	 	 	 	 
130016	6	 	 	 	 	 
130017	1	9	4	2	4	2530
130017	2	88	 	 	 	 
130017	3	88	 	 	 	 
130017	4	88	 	 	 	 
130017	5	88	 	 	 	 
130017	6	88	 	 	 	 
130018	1	15	12	12	12	690
130018	2	23	6	12	6	600
130018	3	88	 	 	 	 
130018	4	88	 	 	 	 
130018	5	88	 	 	 	 
130018	6	88	 	 	 	 
130019	1	 	 	 	 	 
130019	2	 	 	 	 	 
130019	3	 	 	 	 	 
130019	4	 	 	 	 	 
130019	5	 	 	 	 	 
130019	6	 	 	 	 	 
130021	1	23	8	23	8	580
130021	2	88	 	 	 	 
130021	3	88	 	 	 	 
130021	4	88	 	 	 	 
130021	5	88	 	 	 	 
130021	6	88	 	 	 	 
130022	1	 	 	 	 	 
130022	2	 	 	 	 	 
130022	3	 	 	 	 	 
130022	4	 	 	 	 	 
130022	5	 	 	 	 	 
130022	6	 	 	 	 	 
130023	1	 	 	 	 	 
130023	2	 	 	 	 	 
130023	3	 	 	 	 	 
130023	4	 	 	 	 	 
130023	5	 	 	 	 	 
130023	6	 	 	 	 	 
130024	1	 	 	 	 	 
130024	2	 	 	 	 	 
130024	3	 	 	 	 	 
130024	4	 	 	 	 	 
130024	5	 	 	 	 	 
130024	6	 	 	 	 	 
130025	1	9	2	2	2	1300
130025	2	88	 	 	 	 
130025	3	88	 	 	 	 
130025	4	88	 	 	 	 
130025	5	88	 	 	 	 
130025	6	88	 	 	 	 
130026	1	 	 	 	 	 
130026	2	 	 	 	 	 
130026	3	 	 	 	 	 
130026	4	 	 	 	 	 
130026	5	 	 	 	 	 
130026	6	 	 	 	 	 
130027	1	4	1	11	1	70
130027	2	6	1	11	1	25
130027	3	88	 	 	 	 
130027	4	88	 	 	 	 
130027	5	88	 	 	 	 
130027	6	88	 	 	 	 
130028	1	25	1	24	1	650000
130028	2	88	 	 	 	 
130028	3	88	 	 	 	 
130028	4	88	 	 	 	 
130028	5	88	 	 	 	 
130028	6	88	 	 	 	 
130029	1	4	1	11	1	140
130029	2	1	8	11	8	250
130029	3	88	 	 	 	 
130029	4	88	 	 	 	 
130029	5	88	 	 	 	 
130029	6	88	 	 	 	 
130030	1	1	8	11	8	300
130030	2	4	1	11	1	200
130030	3	13	3	26	3	350
130030	4	88	 	 	 	 
130030	5	88	 	 	 	 
130030	6	88	 	 	 	 
130031	1	25	3	24	3	1500000
130031	2	30	4	26	4	80000
130031	3	88	 	 	 	 
130031	4	88	 	 	 	 
130031	5	88	 	 	 	 
130031	6	88	 	 	 	 
130032	1	15	4	12	4	350
130032	2	88	 	 	 	 
130032	3	88	 	 	 	 
130032	4	88	 	 	 	 
130032	5	88	 	 	 	 
130032	6	88	 	 	 	 
130033	1	 	 	 	 	 
130033	2	 	 	 	 	 
130033	3	 	 	 	 	 
130033	4	 	 	 	 	 
130033	5	 	 	 	 	 
130033	6	 	 	 	 	 
130034	1	 	 	 	 	 
130034	2	 	 	 	 	 
130034	3	 	 	 	 	 
130034	4	 	 	 	 	 
130034	5	 	 	 	 	 
130034	6	 	 	 	 	 
130035	1	 	 	 	 	 
130035	2	 	 	 	 	 
130035	3	 	 	 	 	 
130035	4	 	 	 	 	 
130035	5	 	 	 	 	 
130035	6	 	 	 	 	 
130036	1	 	 	 	 	 
130036	2	 	 	 	 	 
130036	3	 	 	 	 	 
130036	4	 	 	 	 	 
130036	5	 	 	 	 	 
130036	6	 	 	 	 	 
130037	1	 	 	 	 	 
130037	2	 	 	 	 	 
130037	3	 	 	 	 	 
130037	4	 	 	 	 	 
130037	5	 	 	 	 	 
130037	6	 	 	 	 	 
130039	1	4	1	11	1	160
130039	2	1	4	11	4	80
130039	3	15	6	12	5	250
130039	4	88	 	 	 	 
130039	5	88	 	 	 	 
130039	6	88	 	 	 	 
130040	1	19	4	12	4	250
130040	2	2	1	24	1	320
130040	3	88	 	 	 	 
130040	4	88	 	 	 	 
130040	5	88	 	 	 	 
130040	6	88	 	 	 	 
130041	1	1	4	11	4	100
130041	2	2	1	23	1	100
130041	3	88	 	 	 	 
130041	4	88	 	 	 	 
130041	5	88	 	 	 	 
130041	6	88	 	 	 	 
130042	1	13	4	14	4	3500
130042	2	88	 	 	 	 
130042	3	88	 	 	 	 
130042	4	88	 	 	 	 
130042	5	88	 	 	 	 
130042	6	88	 	 	 	 
130043	1	23	4	23	4	250
130043	2	88	 	 	 	 
130043	3	88	 	 	 	 
130043	4	88	 	 	 	 
130043	5	88	 	 	 	 
130043	6	88	 	 	 	 
130044	1	13	1	7	1	35000
130044	2	88	 	 	 	 
130044	3	88	 	 	 	 
130044	4	88	 	 	 	 
130044	5	88	 	 	 	 
130044	6	88	 	 	 	 
130045	1	 	 	 	 	 
130045	2	 	 	 	 	 
130045	3	 	 	 	 	 
130045	4	 	 	 	 	 
130045	5	 	 	 	 	 
130045	6	 	 	 	 	 
130046	1	13	6	7	6	650
130046	2	88	 	 	 	 
130046	3	88	 	 	 	 
130046	4	88	 	 	 	 
130046	5	88	 	 	 	 
130046	6	88	 	 	 	 
130047	1	1	14	11	14	500
130047	2	4	1	11	1	260
130047	3	88	 	 	 	 
130047	4	88	 	 	 	 
130047	5	88	 	 	 	 
130047	6	88	 	 	 	 
130048	1	 	 	 	 	 
130048	2	 	 	 	 	 
130048	3	 	 	 	 	 
130048	4	 	 	 	 	 
130048	5	 	 	 	 	 
130048	6	 	 	 	 	 
130049	1	4	1	11	1	120
130049	2	1	8	11	8	230
130049	3	88	 	 	 	 
130049	4	88	 	 	 	 
130049	5	88	 	 	 	 
130049	6	88	 	 	 	 
130050	1	30	12	23	12	120
130050	2	19	3	12	3	80
130050	3	88	 	 	 	 
130050	4	88	 	 	 	 
130050	5	88	 	 	 	 
130050	6	88	 	 	 	 
130051	1	11	11	4	11	700
130051	2	88	 	 	 	 
130051	3	88	 	 	 	 
130051	4	88	 	 	 	 
130051	5	88	 	 	 	 
130051	6	88	 	 	 	 
130052	1	13	6	7	6	1500
130052	2	88	 	 	 	 
130052	3	88	 	 	 	 
130052	4	88	 	 	 	 
130052	5	88	 	 	 	 
130052	6	88	 	 	 	 
130053	1	 	 	 	 	 
130053	2	 	 	 	 	 
130053	3	 	 	 	 	 
130053	4	 	 	 	 	 
130053	5	 	 	 	 	 
130053	6	 	 	 	 	 
130054	1	 	 	 	 	 
130054	2	 	 	 	 	 
130054	3	 	 	 	 	 
130054	4	 	 	 	 	 
130054	5	 	 	 	 	 
130054	6	 	 	 	 	 
130055	1	13	6	7	6	550
130055	2	88	 	 	 	 
130055	3	88	 	 	 	 
130055	4	88	 	 	 	 
130055	5	88	 	 	 	 
130055	6	88	 	 	 	 
130057	1	 	 	 	 	 
130057	2	 	 	 	 	 
130057	3	 	 	 	 	 
130057	4	 	 	 	 	 
130057	5	 	 	 	 	 
130057	6	 	 	 	 	 
130058	1	 	 	 	 	 
130058	2	 	 	 	 	 
130058	3	 	 	 	 	 
130058	4	 	 	 	 	 
130058	5	 	 	 	 	 
130058	6	 	 	 	 	 
130059	1	1	15	11	15	500
130059	2	4	1	11	1	300
