CHILDCODE	LIDR4	GAVCRDR4	WHORCVR4	TKEOUTR4	LOANMTR4	LOANYRR4	AMTCRDR4	INTRTR4	FINPAYR4	PYTIMER4	NOBACKR4
180056	7	10	1	2	12	2005	1520	0	0	 	 
180057	1	2	1	1	9	2002	460	8	1	1	 
180057	2	2	1	1	9	2003	970	8	1	1	 
180057	3	2	1	1	9	2004	700	8	1	1	 
180057	4	2	1	1	9	2005	684	8	0	 	 
180057	5	3	1	1	3	2004	4000	15	0	 	 
180058	1	7	2	1	9	2004	4000	18	0	 	 
180058	2	2	2	1	10	2002	630	9	1	1	 
180058	3	2	2	1	9	2003	700	9	1	1	 
180058	4	2	2	1	9	2004	1400	9	1	1	 
180058	5	2	2	1	10	2005	1400	9	0	 	 
180059	1	2	1	1	10	2002	300	7	1	1	 
180059	2	2	1	1	10	2003	400	7	1	1	 
180059	3	2	1	1	10	2004	620	8	1	1	 
180059	4	2	2	1	10	2005	1460	9	0	 	 
180060	1	2	1	1	10	2002	800	9	1	1	 
180060	2	7	1	14	11	2002	3000	18	1	1	 
180060	3	2	1	1	9	2003	970	9	1	1	 
180060	4	2	1	1	9	2004	1200	9	1	1	 
180060	5	7	1	1	10	2004	5000	18	0	 	 
180060	6	2	1	1	10	2005	1430	11	0	 	 
180061	1	2	1	1	10	2003	250	12	1	1	 
180061	2	8	1	2	1	2005	1000	0	1	1	 
180061	3	2	1	1	9	2004	280	12	1	1	 
180061	4	2	1	1	9	2005	315	12	0	 	 
180062	1	2	1	1	10	2002	500	8	1	1	 
180062	2	2	1	1	10	2003	650	8	1	1	 
180062	3	2	1	1	10	2004	1650	8	1	1	 
180062	4	2	1	1	10	2005	1800	9	0	 	 
180062	5	10	2	2	11	2005	100	0	1	1	 
180063	1	2	1	1	9	2002	1000	8	1	1	 
180063	2	2	1	1	9	2003	1400	8	1	1	 
180063	3	2	1	1	9	2004	2600	8	1	1	 
180063	4	2	1	1	9	2005	2720	8	0	 	 
180063	6	8	2	10	7	2005	1000	0	1	1	 
180064	1	2	1	1	10	2002	790	9	1	1	 
180064	2	2	1	1	10	2003	1300	9	1	1	 
180064	3	2	1	1	10	2004	1420	9	1	1	 
180064	4	2	1	1	10	2005	1450	9	1	1	 
180064	5	8	1	6	4	2004	300	0	1	1	 
180064	6	10	1	2	8	2005	400	0	1	1	 
180064	7	10	1	1	9	2005	600	0	1	1	 
180065	1	2	1	1	10	2002	300	8	1	1	 
180065	2	2	1	1	10	2003	350	8	1	1	 
180065	3	2	1	1	10	2004	517	8	1	1	 
180065	4	2	1	1	10	2005	662	9	0	 	 
180066	1	2	2	1	9	2002	1264	9	1	1	 
180066	2	2	2	1	9	2003	1290	12	1	1	 
180067	1	2	1	1	10	2002	700	9	1	1	 
180067	2	2	1	1	9	2003	1100	9	1	1	 
180067	3	2	1	1	10	2004	1200	11	1	1	 
180067	4	2	1	1	9	2005	1400	11	1	1	 
180068	1	8	1	19	8	2005	1000	0	1	1	 
180068	2	2	1	1	9	2002	720	6	1	1	 
180068	3	2	1	1	9	2003	800	8	1	1	 
180068	4	2	1	1	9	2004	1400	11	1	1	 
180068	5	2	1	1	10	2005	1400	11	0	 	 
180069	1	8	2	1	3	2004	1700	0	1	1	 
180069	2	2	1	1	10	2002	300	9	1	0	12
180069	3	2	1	1	10	2003	370	9	1	1	 
180069	4	2	1	1	10	2004	700	9	1	1	 
180069	5	2	1	1	9	2005	780	11	1	1	 
180070	1	6	1	3	4	2003	30000	18	0	 	 
180070	2	8	1	3	3	2006	10000	0	1	1	 
180070	3	2	1	1	9	2002	500	8	1	1	 
180070	4	2	1	1	9	2003	580	9	1	1	 
180070	5	2	1	1	10	2004	620	10	1	1	 
180070	6	2	1	1	9	2005	700	11	1	1	 
180071	1	7	1	14	9	2002	5000	18	1	1	 
180071	2	2	1	1	9	2002	1200	8	1	1	 
180071	3	2	1	1	9	2003	1200	8	1	0	12
180071	4	2	1	1	9	2004	1650	11	1	1	 
180071	5	2	1	1	9	2005	2100	11	0	 	 
180072	1	7	1	14	1	2004	3700	18	0	 	 
180072	2	2	1	1	9	2002	720	9	1	0	12
180072	3	2	1	1	10	2003	780	9	1	0	12
180072	4	2	1	1	9	2004	1020	11	0	 	 
180072	5	2	1	1	9	2005	1020	11	0	 	 
180073	1	2	1	1	9	2002	750	8	1	1	 
180073	2	2	1	1	9	2003	1200	8	1	1	 
180073	3	2	1	1	9	2004	1365	8	0	 	 
180073	4	2	1	1	9	2005	1400	8	0	 	 
180073	5	7	1	14	11	2004	8000	15	0	 	 
180074	1	2	3	1	9	2005	700	9	0	 	 
180074	2	8	3	17	3	2006	400	0	0	 	 
180074	3	8	3	2	11	2005	800	0	0	 	 
180074	4	8	18	1	1	2006	300	0	0	 	 
180075	1	7	1	1	7	2002	5000	18	1	1	 
180075	2	8	2	2	1	2005	400	0	1	1	 
180075	3	2	1	1	9	2002	1200	9	1	1	 
180075	4	2	1	1	9	2003	1200	9	1	0	12
180075	5	2	1	1	9	2004	1650	11	1	0	12
180075	6	2	1	1	9	2005	2100	11	0	 	 
180076	1	2	1	1	10	2002	670	7	1	1	 
180076	2	2	1	1	10	2003	675	8	1	1	 
180076	3	2	1	1	10	2004	680	8	1	1	 
180076	4	2	1	1	10	2005	693	8	1	1	 
180076	5	10	2	1	10	2005	500	0	1	1	 
180076	6	10	1	2	10	2005	1000	0	1	0	2
180077	1	2	1	1	10	2002	700	9	1	1	 
180077	2	2	1	1	9	2003	1000	9	1	1	 
180077	3	2	1	1	9	2004	1120	11	1	1	 
180077	4	2	1	1	9	2005	1400	11	0	 	 
180079	1	2	1	1	9	2002	350	8	1	1	 
180079	2	2	1	1	9	2003	550	8	1	1	 
180079	3	2	1	1	9	2004	1400	8	1	1	 
180079	4	10	2	2	1	2005	400	0	1	1	 
180080	1	2	3	1	10	2002	300	6	1	1	 
180080	2	2	3	1	10	2003	400	6	1	1	 
180080	3	2	3	1	10	2004	1000	7	1	1	 
180080	4	2	3	1	10	2005	1350	8	0	 	 
180080	5	10	3	2	11	2005	1000	0	1	1	 
180081	1	2	1	1	10	2002	580	7	1	1	 
180081	2	2	1	1	10	2003	650	8	1	1	 
180081	3	2	1	1	10	2004	660	8	1	1	 
180081	4	2	1	1	10	2005	683	8	0	 	 
180082	1	7	1	1	12	2004	5500	18	0	 	 
180082	2	8	2	2	11	2005	200	0	1	1	 
180082	3	2	1	1	9	2002	720	8	1	0	12
180082	4	2	1	1	9	2003	720	8	1	0	12
180082	5	2	1	1	9	2004	1100	11	0	 	 
180082	6	2	1	1	9	2005	1400	11	0	 	 
180082	7	2	1	1	2	2006	700	11	0	 	 
180083	1	1	1	1	9	2002	3000	9	1	1	 
180083	2	2	1	1	9	2002	700	9	1	1	 
180083	3	2	1	1	9	2003	800	9	1	1	 
180083	4	2	1	1	9	2004	1000	12	1	1	 
180083	5	2	1	1	9	2005	1200	12	1	1	 
180084	1	2	1	1	12	2002	500	10	1	1	 
180084	2	2	1	1	10	2003	600	10	1	0	12
180084	3	2	1	1	10	2004	650	10	1	1	 
180084	4	2	1	1	9	2005	750	10	1	1	 
180084	5	7	1	1	9	2005	5000	9	0	 	 
180084	6	8	1	2	11	2005	1000	0	1	1	 
180084	7	8	1	1	7	2005	2000	0	1	1	 
180085	1	2	2	1	10	2002	700	8	1	0	12
180085	2	2	2	1	10	2003	700	8	1	0	2
180085	3	2	2	1	10	2004	700	8	1	0	12
180085	4	2	2	1	10	2005	700	8	1	0	12
180085	5	8	2	2	11	2005	200	0	1	1	 
180086	1	2	1	1	10	2005	360	9	1	1	 
180087	1	2	2	1	9	2002	500	8	1	0	12
180087	2	2	2	1	9	2003	560	8	1	0	12
180087	3	2	2	1	9	2004	650	8	0	 	 
180087	4	2	2	1	9	2005	1450	8	0	 	 
180087	5	8	2	2	2	2006	130	0	0	 	 
180087	6	8	2	2	1	2006	200	0	1	1	 
180088	1	2	1	1	9	2002	700	9	1	1	 
180088	2	2	1	1	9	2003	760	9	1	1	 
180088	3	2	1	1	9	2004	1300	9	1	1	 
180088	4	2	1	1	9	2005	1370	9	1	1	 
180089	1	7	1	3	9	2005	10000	15	0	 	 
180089	2	10	1	3	11	2005	10000	0	1	1	 
180090	1	2	1	1	9	2002	560	8	1	1	 
180090	2	2	1	1	10	2003	700	8	1	1	 
180090	3	2	1	2	10	2004	1200	9	1	1	 
180090	4	2	1	1	10	2005	1600	9	0	 	 
180090	5	10	1	2	5	2005	300	0	1	1	 
180091	1	8	1	1	11	2005	7000	0	0	 	 
180091	2	7	1	1	9	2003	6000	18	0	 	 
180091	3	2	1	1	9	2002	800	9	1	1	 
180091	4	2	1	1	9	2003	1200	10	1	1	 
180091	5	2	1	1	9	2004	1605	11	1	1	 
180091	6	2	1	1	9	2005	2100	11	1	1	 
180092	1	7	1	18	9	2005	5000	18	0	 	 
180092	2	2	1	1	9	2002	1050	9	1	1	 
180092	3	2	1	1	8	2003	1180	9	1	0	12
180092	4	2	1	1	9	2004	1200	10	1	1	 
180092	5	2	1	1	9	2005	1400	11	0	 	 
180092	6	2	1	1	4	2005	680	10	1	1	 
180092	7	2	1	1	3	2006	700	11	0	 	 
180093	1	2	2	1	10	2002	350	8	1	1	 
180093	2	2	2	1	9	2003	550	8	1	1	 
180093	3	2	2	1	9	2004	700	8	1	1	 
180093	4	2	2	1	9	2005	700	8	0	 	 
180094	1	2	1	1	10	2002	750	8	1	1	 
180094	2	2	1	1	10	2003	1260	8	0	 	 
180094	3	2	1	1	10	2004	1360	8	0	 	 
180094	4	2	1	1	10	2005	1400	8	0	 	 
180094	5	10	1	1	7	2005	600	0	0	 	 
180095	1	2	4	1	9	2002	500	8	1	0	12
180095	2	2	4	1	9	2003	560	8	1	1	 
180095	3	2	4	1	9	2004	650	8	1	1	 
180095	4	2	4	1	9	2005	700	8	0	 	 
180095	5	7	4	1	9	2005	5000	18	0	 	 
180096	1	2	1	1	10	2002	800	8	1	1	 
180096	2	2	1	1	10	2003	1200	8	1	1	 
180096	3	2	1	1	10	2004	1360	8	0	 	 
180096	4	2	1	1	10	2005	1400	8	0	 	 
180096	5	7	1	1	8	2005	10000	15	0	 	 
180100	1	2	5	1	9	2002	661	8	1	1	 
180100	2	2	5	1	9	2003	516	8	1	1	 
180100	3	2	5	1	9	2004	661	8	1	1	 
180100	4	2	5	1	9	2005	700	8	0	 	 
180100	5	8	6	2	3	2006	100	0	0	 	 
190001	1	7	1	3	2	2003	5000	15	1	1	 
190001	2	10	2	2	4	2006	750	0	0	 	 
190001	3	8	2	3	3	2006	5000	0	1	1	 
190002	1	8	2	2	4	2002	500	0	1	1	 
190002	2	2	2	1	9	2002	415	8	1	1	 
190002	3	2	2	1	10	2003	460	9	1	0	12
190002	4	2	2	1	9	2004	520	9	1	1	 
190002	5	2	2	1	10	2005	615	11	1	1	 
190003	1	2	1	1	10	2002	250	8	1	1	 
190003	2	2	1	1	9	2004	650	8	1	0	12
190003	3	7	1	4	10	2003	6000	18	0	 	 
190003	4	8	1	10	8	2004	5000	0	1	1	 
190004	1	7	2	3	9	2005	5000	18	0	 	 
190004	2	7	2	8	10	2002	4000	18	1	1	 
190004	3	10	2	3	4	2006	680	0	0	 	 
190005	1	2	1	1	10	2002	1000	8	1	1	 
190005	2	2	1	1	10	2003	1000	8	1	1	 
190005	3	2	1	1	10	2004	1500	8	1	1	 
190005	4	2	1	1	10	2005	2600	8	0	 	 
190005	5	6	1	3	1	2002	200000	11	1	1	 
190005	6	6	1	3	5	2004	200000	11	0	 	 
190006	1	7	1	3	9	2005	10000	15	0	 	 
190006	2	8	1	3	4	2005	5000	0	1	1	 
190007	1	8	2	2	1	2005	500	0	1	1	 
190007	2	10	2	2	4	2005	300	0	1	1	 
190007	3	10	2	2	4	2006	600	0	1	1	 
190008	1	10	2	2	10	2005	1000	0	0	 	 
190009	1	2	1	1	10	2002	175	8	1	1	 
190009	2	2	1	1	10	2004	650	8	1	1	 
190009	3	2	1	1	10	2005	670	8	1	1	 
190011	1	10	2	2	1	2005	350	0	1	1	 
190011	2	8	2	6	12	2005	500	0	1	1	 
190012	1	2	1	1	9	2003	1060	8	0	 	 
190012	2	2	1	1	9	2004	650	8	0	 	 
190012	3	2	1	1	9	2005	750	8	0	 	 
190012	4	8	1	2	3	2006	100	0	0	 	 
190014	1	7	2	8	10	2003	10000	18	0	 	 
190014	2	2	2	1	9	2002	480	7	1	1	 
190014	3	2	2	1	10	2003	520	8	1	1	 
190014	4	2	2	1	9	2004	590	9	1	0	12
190014	5	2	2	1	9	2005	300	11	0	 	 
190015	1	7	1	3	1	2004	10000	19	0	 	 
190015	2	10	1	2	9	2005	1000	0	1	1	 
190016	1	2	2	1	10	2003	530	8	1	1	 
190016	2	2	2	1	10	2004	600	8	0	 	 
190016	3	2	2	1	10	2005	630	8	1	1	 
190016	4	7	1	1	6	2002	8000	18	1	1	 
190016	5	6	1	8	9	2005	30000	11	0	 	 
190017	1	7	2	10	9	2005	80000	15	0	 	 
190019	1	8	2	3	1	2006	900	0	1	1	 
190019	2	8	2	2	6	2005	450	0	1	1	 
190020	1	7	19	3	1	2004	10000	18	0	 	 
190020	2	7	17	3	5	2002	10000	18	1	1	 
190021	1	6	2	5	11	2003	35000	11	1	1	 
190021	2	7	1	8	10	2005	10000	18	0	 	 
190022	1	7	1	3	6	2005	10000	15	0	 	 
190022	2	8	1	3	7	2003	5000	0	1	1	 
190024	1	7	3	3	2	2004	5000	15	0	 	 
190025	1	10	2	2	10	2006	500	0	1	1	 
190026	1	2	2	1	9	2002	250	8	1	1	 
190026	2	2	2	1	9	2003	270	8	1	1	 
190026	3	2	2	1	9	2004	500	8	1	1	 
190026	4	2	2	1	9	2005	530	8	1	1	 
190028	1	7	9	14	4	2005	10000	15	0	 	 
190029	1	2	1	1	10	2002	350	8	1	1	 
190029	2	2	1	1	10	2004	1350	8	1	1	 
190029	3	7	1	8	2	2003	12200	19	1	1	 
190030	1	7	1	3	11	2005	13000	18	0	 	 
190030	2	7	1	3	1	2003	3000	18	1	1	 
190031	1	8	2	8	3	2005	15000	0	0	 	 
190031	2	10	2	2	3	2006	200	0	1	1	 
190033	1	8	2	2	12	2005	500	0	1	1	 
190033	2	10	2	2	3	2005	2550	0	1	1	 
190034	1	10	2	2	2	2006	1450	0	0	 	 
190034	2	10	2	2	3	2006	200	0	1	1	 
190034	3	7	1	1	9	2005	5000	18	0	 	 
190035	1	7	1	41	4	2002	50000	18	1	1	 
190035	2	6	1	40	5	2004	100000	11	0	 	 
190036	1	10	2	2	5	2006	200	0	1	1	 
190037	1	15	1	3	11	2005	3000	12	0	 	 
190037	2	8	1	2	8	2005	1000	0	1	1	 
190037	3	8	1	2	11	2004	200	0	1	1	 
190038	1	7	2	3	1	2004	1500	18	0	 	 
190039	1	7	8	1	7	2004	4000	600	1	1	 
190040	1	7	4	3	4	2006	20000	15	0	 	 
190041	1	7	2	3	10	2005	10000	17	0	 	 
190042	1	10	2	3	6	2005	2000	0	1	0	6
190042	2	8	2	3	3	2006	720	0	0	 	 
190043	1	5	2	5	10	2005	2000	10	0	 	 
190043	2	8	2	3	6	2005	500	0	0	 	 
190043	3	8	2	2	2	2006	422	0	0	 	 
190044	1	10	1	2	5	2006	200	0	1	1	 
190044	2	10	1	2	4	2006	500	0	0	 	 
190045	1	7	1	19	3	2005	1000	5	0	 	 
190045	2	8	2	7	2	2004	5000	0	1	0	12
190046	1	7	1	3	1	2004	10000	18	0	 	 
190047	1	10	1	2	1	2006	1000	0	0	 	 
190048	1	7	1	3	9	2005	10000	18	0	 	 
190049	1	2	2	1	9	2002	300	8	1	1	 
190049	2	2	2	1	9	2003	350	8	1	1	 
190049	3	2	2	1	9	2004	650	8	1	1	 
190049	4	2	2	1	9	2005	675	8	1	1	 
190050	1	6	5	3	2	2005	350000	11	0	 	 
190051	1	2	1	1	9	2002	600	8	1	1	 
190051	2	2	1	1	9	2003	650	8	0	 	 
190051	3	2	1	1	9	2004	1300	8	0	 	 
190051	4	2	1	1	9	2005	1360	8	0	 	 
190051	5	7	1	1	10	2003	4000	18	0	 	 
190052	1	7	2	3	6	2002	5000	18	1	1	 
190052	2	7	2	3	7	2004	5000	18	1	1	 
190053	1	8	2	3	1	2005	700	0	1	1	 
190053	2	8	2	3	2	2006	800	0	1	1	 
190054	1	4	1	8	2	2005	5000	15	0	 	 
190054	2	10	1	2	11	2005	2000	0	0	 	 
190055	1	7	2	3	10	2005	10000	15	0	 	 
190055	2	10	2	3	3	2006	1500	0	1	1	 
190056	1	7	1	3	5	2005	10000	19	0	 	 
190056	2	7	1	3	7	2003	8000	19	1	1	 
190056	3	2	1	1	10	2004	720	9	1	1	 
190057	1	2	1	1	9	2002	360	8	1	1	 
190057	2	2	1	1	9	2003	375	8	1	1	 
190057	3	2	1	1	9	2004	694	8	1	1	 
190057	4	2	1	1	9	2005	828	8	1	1	 
190057	5	6	1	10	12	2005	250000	11	0	 	 
190057	6	6	1	10	4	2002	150000	11	1	1	 
190057	7	7	2	3	3	2005	20000	18	0	 	 
190059	1	10	1	3	5	2006	600	0	0	 	 
190059	2	10	1	3	4	2006	800	0	1	1	 
190060	1	7	2	3	5	2003	5000	9	0	 	 
190060	2	10	2	3	4	2006	3400	0	0	 	 
190061	1	2	1	1	9	2003	500	8	1	1	 
190061	2	2	1	1	9	2004	630	8	1	1	 
190061	3	2	1	1	9	2005	720	8	1	1	 
190061	4	7	2	8	7	2002	1000	18	1	1	 
190061	5	10	2	2	2	2006	50	0	1	1	 
190062	1	2	2	3	5	2005	28000	0	0	 	 
190063	1	6	1	3	4	2005	150000	18	0	 	 
190063	2	6	1	3	4	2003	150000	18	1	1	 
190064	1	7	1	4	6	2004	10000	18	0	 	 
190064	2	6	1	4	3	2006	4000	0	0	 	 
190064	3	6	1	4	2	2004	1600	0	1	1	 
190065	1	2	7	1	9	2002	700	8	1	1	 
190065	2	2	7	1	9	2003	1300	8	1	0	11
190065	3	2	7	1	9	2004	830	8	1	1	 
190065	4	2	7	1	9	2005	700	8	0	 	 
190065	5	7	7	1	2	2002	3000	18	1	1	 
190066	1	7	1	6	5	2005	7000	18	0	 	 
190066	2	10	1	2	12	2005	430	0	1	1	 
190067	1	2	2	1	10	2002	350	8	1	1	 
190067	2	2	2	1	10	2003	560	8	1	1	 
190067	3	2	2	1	10	2004	600	8	1	1	 
190067	4	8	2	2	1	2006	500	0	1	1	 
190067	5	8	2	2	5	2006	300	0	0	 	 
190069	1	2	2	1	10	2002	350	8	1	1	 
190069	2	2	2	1	10	2003	560	8	1	1	 
190069	3	2	2	1	10	2004	1540	8	1	0	2
190069	4	2	2	1	10	2005	1400	8	0	 	 
190069	5	7	1	3	4	2003	3000	15	1	1	 
190070	1	2	1	1	10	2004	1200	9	0	 	 
190070	2	2	1	1	10	2005	700	9	0	 	 
190070	3	2	1	1	1	2006	760	9	0	 	 
190071	1	8	1	2	2	2006	250	0	0	 	 
190071	2	10	1	7	10	2004	1500	0	1	0	12
190072	1	8	2	7	5	2005	500	0	0	 	 
190072	2	8	2	2	11	2005	200	0	0	 	 
190073	1	7	2	3	3	2004	5000	15	0	 	 
190073	2	10	2	3	7	2003	1000	0	1	1	 
190076	1	7	1	3	6	2004	10000	18	0	 	 
190079	1	8	4	7	2	2005	600	0	0	 	 
190079	2	8	4	2	1	2006	400	0	0	 	 
190079	3	8	4	2	9	2005	370	0	1	1	 
190079	4	7	4	3	8	2002	2000	18	0	 	 
190082	1	8	1	3	9	2005	5000	0	0	 	 
190082	2	10	1	3	2	2006	2000	0	1	1	 
190083	1	8	2	2	6	2005	2000	0	0	 	 
190083	2	10	2	2	5	2006	1550	0	0	 	 
190084	1	7	16	3	4	2004	10000	15	0	 	 
190084	2	10	16	2	1	2006	500	0	0	 	 
190085	1	10	1	2	4	2006	100	0	1	1	 
190086	1	7	1	3	11	2002	30000	18	1	1	 
190087	1	7	1	1	7	2005	10000	18	0	 	 
190087	2	8	2	7	2	2006	4000	0	0	 	 
190087	3	8	2	7	3	2006	3000	0	0	 	 
190088	1	7	2	8	7	2005	100000	18	0	 	 
190089	1	7	1	8	4	2003	5000	18	0	 	 
190089	2	8	1	2	1	2006	300	0	0	 	 
190090	1	10	2	2	4	2006	700	0	1	1	 
190091	1	7	1	3	9	2004	25000	18	0	 	 
190091	2	7	1	3	1	2004	40000	18	0	 	 
190092	1	10	2	2	4	2006	200	0	0	 	 
190092	2	10	2	2	2	2006	300	0	1	1	 
190093	1	2	1	1	9	2002	250	8	1	1	 
190093	2	2	1	1	9	2003	300	8	1	1	 
190093	3	2	1	1	9	2004	350	8	1	1	 
190093	4	2	1	1	9	2005	370	8	1	1	 
190093	5	6	2	2	12	2005	400	0	1	1	 
190093	6	10	3	2	2	2006	100	0	1	1	 
190094	1	2	2	1	10	2002	250	8	1	1	 
190094	4	2	2	1	10	2005	540	8	1	0	11
190094	5	8	2	2	4	2006	100	0	0	 	 
190096	2	10	2	2	7	2004	800	0	0	 	 
190097	1	10	8	2	5	2006	50	0	0	 	 
190098	1	2	1	1	9	2002	500	8	1	1	 
190098	2	2	1	1	9	2003	1060	8	1	0	12
190098	3	2	1	1	9	2004	1460	8	1	1	 
190098	4	2	1	1	9	2005	1360	8	0	 	 
190099	1	2	2	1	10	2002	500	8	1	1	 
190099	2	2	2	1	10	2003	600	8	0	 	 
190099	3	2	2	1	10	2004	600	8	0	 	 
190099	4	2	2	1	10	2005	600	8	0	 	 
190100	1	2	1	1	10	2002	175	8	1	1	 
190100	2	2	1	1	10	2003	560	8	1	1	 
190100	3	2	1	1	10	2004	660	8	1	1	 
190100	4	2	1	1	10	2005	700	8	0	 	 
190100	5	7	1	8	10	2005	13000	15	0	 	 
200001	1	7	1	8	4	2004	17800	18	0	 	 
200001	2	7	3	3	77	2003	10000	18	1	1	 
200002	1	2	2	1	10	2005	637	-77	1	1	 
200002	2	2	2	1	1	2006	1260	-77	0	 	 
200002	3	8	2	3	2	2006	1000	0	0	 	 
200003	1	2	1	1	2	2006	600	-77	0	 	 
200003	2	2	1	1	10	2005	1400	-77	1	1	 
200003	3	2	1	1	10	2004	580	-77	1	1	 
200005	1	2	3	1	10	2005	1000	-77	1	1	 
200006	1	10	1	8	3	2006	40000	0	0	 	 
200009	1	2	1	1	9	2003	550	-77	0	 	 
200009	2	2	1	1	9	2004	600	-77	0	 	 
200009	3	2	1	1	9	2005	650	-77	0	 	 
200011	1	2	2	1	3	2006	610	-77	1	1	 
200011	2	2	2	1	9	2005	1280	-77	1	1	 
200011	3	2	2	1	9	2004	1150	-77	1	1	 
200011	4	2	2	1	9	2003	560	-77	1	1	 
200012	1	2	16	1	9	2005	1344	-77	0	 	 
200012	2	2	16	1	1	2006	672	-77	0	 	 
200012	3	8	1	1	3	2005	5000	0	0	 	 
200013	1	10	1	3	12	2002	2000	0	1	1	 
200014	1	2	1	1	3	2006	750	-77	0	 	 
200014	2	2	1	1	10	2005	1200	-77	0	 	 
200014	3	2	1	1	10	2004	1200	-77	1	1	 
200015	1	2	2	1	3	2006	600	-77	0	 	 
200015	2	2	2	1	10	2005	1200	-77	0	 	 
200015	3	2	2	1	10	2004	600	-77	0	 	 
200018	1	2	1	1	9	2005	1200	-77	0	 	 
200018	2	2	1	1	1	2006	700	-77	0	 	 
200018	3	7	1	1	1	2006	10000	15	0	 	 
200019	1	7	1	2	5	2004	5000	18	1	1	 
200019	2	2	1	1	3	2006	750	-77	0	 	 
200019	3	2	1	1	10	2005	1350	-77	0	 	 
200019	4	2	1	1	10	2003	1200	-77	1	1	 
200020	1	2	1	1	3	2006	620	-77	0	 	 
200020	2	2	1	1	10	2005	620	15	1	1	 
200020	3	2	1	1	10	2004	570	10	1	1	 
200020	4	2	1	1	10	2003	570	-77	1	1	 
200024	1	2	1	1	10	2005	1200	-77	0	 	 
200024	2	2	1	1	10	2004	750	-77	1	1	 
200026	1	2	1	1	9	2005	860	-77	0	 	 
200026	2	7	1	1	2	2002	15000	18	1	1	 
200028	1	2	1	1	3	2006	620	-77	0	 	 
200028	2	2	1	1	9	2005	1200	-77	1	1	 
200028	3	2	1	1	9	2004	560	-77	1	1	 
200028	4	2	1	1	9	2003	560	-77	1	1	 
200029	1	2	1	1	9	2005	700	-77	1	1	 
200029	2	10	1	1	6	2005	1000	0	1	1	 
200030	1	2	1	1	10	2005	740	-77	1	1	 
200031	1	2	2	1	10	2002	-77	-77	1	1	 
200031	2	2	2	1	10	2003	-77	-77	1	1	 
200031	3	2	2	1	10	2004	1200	-77	1	1	 
200031	4	2	2	1	10	2005	1350	-77	1	1	 
200036	1	2	1	1	2	2006	1400	10	0	 	 
200036	2	2	1	1	10	2005	760	10	0	 	 
200036	3	10	2	2	2	2004	1300	0	1	1	 
200037	1	2	1	1	10	2005	1320	10	1	1	 
200037	2	7	1	1	8	2002	5000	10	1	1	 
200038	1	2	2	1	3	2006	600	18	0	 	 
200038	2	2	2	1	10	2005	600	18	0	 	 
200038	3	2	2	1	10	20004	600	18	0	 	 
200039	1	2	2	1	3	2006	600	-77	0	 	 
200039	2	5	1	1	1	2006	2000	0	0	 	 
200039	3	2	2	1	10	2005	600	0	1	1	 
200039	4	2	1	1	10	2004	600	-77	1	1	 
200039	5	2	2	1	10	2003	560	-77	1	1	 
200040	1	2	1	1	10	2005	600	-77	0	 	 
200040	2	2	1	1	9	2004	500	-77	1	0	12
200040	3	2	1	1	10	2003	500	-77	1	1	 
200041	1	2	1	1	3	2006	600	-77	0	 	 
200041	2	2	1	1	10	2005	600	0	1	1	 
200042	1	2	1	1	10	2005	1350	-77	0	 	 
200042	2	10	1	2	6	2003	1000	0	1	1	 
200043	1	2	2	1	3	2006	600	-77	0	 	 
200043	2	2	2	1	10	2005	600	-77	0	 	 
200043	3	2	2	1	10	2004	600	-77	1	1	 
200044	1	7	1	8	8	2003	1900	9	0	 	 
200044	2	2	1	1	9	2005	600	-77	0	 	 
200044	3	2	1	1	9	2004	600	-77	1	0	6
200045	1	2	2	1	9	2005	1300	-77	0	 	 
200045	2	2	2	1	9	2004	1260	-77	1	1	 
200045	3	8	2	2	10	2005	1400	0	0	 	 
200046	1	2	1	1	9	2005	700	-77	0	 	 
200046	2	2	1	1	9	2004	500	-77	1	1	 
200046	3	2	1	1	10	2003	500	-77	1	1	 
200046	4	8	1	2	5	2005	10000	0	1	1	 
200047	1	2	1	1	10	2005	1200	-77	0	 	 
200047	2	2	1	1	9	2004	1600	-77	1	1	 
200047	3	8	1	2	9	2004	4000	0	0	 	 
200047	4	8	1	2	2	2006	500	0	0	 	 
200048	1	2	1	1	10	2005	600	-77	0	 	 
200048	2	2	1	1	3	2006	600	9	0	 	 
200048	3	2	1	1	10	2004	600	-77	1	1	 
200048	4	2	1	1	10	2003	580	-77	1	1	 
200049	1	2	1	1	9	2005	2030	-77	0	 	 
200049	2	2	1	1	9	2004	2000	-77	1	1	 
200049	3	10	2	2	8	2005	1500	0	1	1	 
200049	4	10	2	2	12	2005	800	0	0	 	 
200049	5	10	1	10	11	2005	200	0	0	 	 
200050	1	7	1	3	5	2006	10000	-77	0	 	 
200050	2	2	1	1	9	2005	1000	-77	0	 	 
200050	3	2	1	1	9	2004	500	-77	1	1	 
200051	1	2	1	1	3	2006	750	-77	0	 	 
200051	2	2	1	1	10	2005	1350	-77	0	 	 
200051	3	2	1	1	3	2005	600	-777	1	0	2
200051	4	2	1	1	10	2003	1000	-77	1	1	 
200051	5	7	2	7	4	2004	2000	18	0	 	 
200052	1	2	1	1	9	2005	1338	-77	1	1	 
200052	2	2	1	1	1	2006	600	-77	0	 	 
200053	1	2	1	1	3	2006	610	-77	1	1	 
200053	2	2	1	1	9	2005	1350	-77	1	1	 
200053	3	2	1	1	2	2005	580	-77	1	1	 
