CHILDCODE	SPPGIDR4	SUPKNDR4	SUPWHOR4	SUPSRTR4	SUPENDR4	SUPFRQR4	SUPRIDR4
160069	2	8	6	2000	9999	7	2
160069	3	5	13	2005	9999	1	1
160070	1	1	5	2005	9999	2	0
160070	2	18	6	2000	9999	2	0
160071	1	1	5	1998	9999	5	1
160071	2	18	6	2000	9999	7	80
160071	3	5	13	2005	9999	1	1
160072	1	18	6	1999	9999	6	80
160072	2	8	6	2002	9999	5	2
160072	3	5	13	2002	9999	4	1
160073	1	1	5	1999	9999	7	1
160073	2	24	6	2000	9999	5	2
160073	3	5	13	2005	9999	1	1
160074	1	1	5	2002	9999	6	1
160074	2	8	6	2000	9999	6	2
160074	3	5	13	2003	9999	4	1
160074	4	13	5	2000	9999	5	1
160075	1	1	5	2003	9999	5	1
160075	2	3	5	2004	9999	3	80
160075	3	18	6	2003	9999	4	80
160076	1	1	5	1999	9999	5	1
160076	2	9	6	2000	9999	5	2
160076	3	1	5	2003	9999	1	1
160077	1	1	5	1999	9999	6	1
160077	2	18	6	2000	9999	5	2
160078	1	1	5	2001	9999	2	2
160078	2	5	13	2005	9999	1	2
160078	3	18	6	2004	9999	4	80
160079	1	1	5	2000	9999	6	1
160079	2	18	6	2000	9999	6	80
160079	3	13	5	2000	9999	6	1
160080	1	1	5	2000	9999	6	1
160080	2	18	6	9999	9999	6	80
160080	3	3	5	1998	9999	7	80
160080	4	5	13	2005	9999	4	1
160081	1	1	5	1998	9999	7	1
160081	2	8	6	2000	9999	7	2
160082	1	1	5	1998	9999	5	1
160082	2	18	6	2000	9999	5	80
160083	1	1	5	2003	9999	6	1
160083	2	9	6	2002	9999	7	80
160083	3	8	6	2002	9999	7	80
160083	4	5	13	2003	9999	6	2
160084	1	1	5	2003	9999	3	1
160084	2	5	13	2004	9999	1	80
160086	1	7	6	2002	9999	5	80
160086	2	1	5	2002	9999	6	80
160086	3	8	6	2002	9999	6	2
160086	4	5	13	2003	9999	5	1
160087	1	1	5	1998	9999	6	1
160087	2	18	6	2000	9999	5	80
160087	3	5	13	2005	9999	1	1
160088	1	1	5	2003	9999	2	1
160088	2	5	13	2005	9999	2	1
160088	3	18	6	2003	9999	3	80
160089	1	1	5	2000	9999	6	1
160089	2	18	6	1999	9999	6	80
160089	3	13	5	2000	9999	4	1
160089	4	5	13	2003	9999	5	2
160090	1	1	5	2004	9999	2	1
160090	2	5	13	2003	9999	1	1
160090	3	18	6	2004	9999	5	80
160091	1	1	5	1998	9999	4	2
160091	2	18	6	2000	9999	5	90
160091	3	5	13	2005	9999	1	2
160092	1	1	5	1998	9999	5	1
160092	2	24	6	2000	9999	5	80
160092	3	5	13	2005	9999	1	1
160093	1	1	5	2000	9999	6	1
160093	2	18	6	2000	9999	5	80
160093	3	5	13	2003	9999	5	1
160094	1	1	5	2004	9999	4	1
160094	2	5	13	2003	9999	2	1
160094	3	18	6	2004	9999	3	80
160095	1	1	5	2002	9999	6	1
160095	2	18	6	2002	9999	6	80
160095	3	5	13	2003	9999	4	1
160096	1	18	6	2004	9999	2	80
160096	2	8	6	2003	9999	2	2
160096	3	1	5	2000	9999	1	80
160097	1	1	5	2000	9999	7	1
160097	2	18	6	2001	9999	7	80
160097	3	5	13	2003	9999	5	1
160098	1	1	5	2000	9999	6	1
160098	2	18	6	2000	9999	6	80
160098	3	5	13	2004	9999	5	1
160098	4	13	5	2000	9999	4	1
160099	1	1	5	2003	9999	2	1
160099	2	18	6	2003	9999	4	80
160099	3	5	13	2004	9999	1	1
160100	1	1	5	2002	9999	2	80
160100	2	18	6	2002	9999	5	80
170001	1	1	5	-77	9999	1	6
170001	2	5	5	-77	9999	1	6
170001	3	3	38	2001	9999	6	80
170001	4	4	38	2001	9999	6	80
170001	5	7	6	1999	9999	4	80
170001	6	8	6	1999	9999	4	80
170002	1	15	5	-77	9999	7	80
170003	1	3	38	1997	2005	6	80
170003	2	4	39	1997	2005	6	80
170003	3	5	60	1999	9999	8	1
170004	1	1	5	2002	9999	1	2
170004	2	3	5	2000	9999	7	80
170004	3	4	5	2000	9999	7	2
170004	4	8	6	-77	9999	8	2
170005	1	1	5	-77	9999	1	1
170005	2	3	5	2002	9999	7	80
170005	3	4	5	2002	9999	7	80
170005	4	7	5	-77	9999	8	80
170005	5	8	6	-77	9999	8	80
170005	6	13	5	-77	9999	8	80
170006	1	1	5	2001	9999	1	1
170006	2	3	5	-77	9999	7	80
170006	3	4	5	-77	9999	7	80
170006	4	8	6	-77	9999	8	2
170006	5	5	13	-77	9999	8	1
170007	1	1	5	1992	9999	1	1
170007	2	7	6	1994	9999	6	80
170007	3	8	6	1994	9999	6	80
170007	4	18	6	-77	9999	7	80
170007	5	5	5	-77	9999	1	1
170008	1	1	5	-77	9999	1	1
170008	2	5	5	-77	9999	1	1
170008	3	7	6	-77	9999	8	80
170008	4	5	13	-77	9999	8	1
170009	1	5	60	2000	9999	1	1
170009	2	8	60	2003	9999	1	2
170010	1	15	38	1998	9999	6	80
170010	2	7	6	-77	9999	8	80
170011	1	1	5	2000	9999	1	1
170011	2	3	5	-77	9999	7	80
170011	3	4	5	2000	9999	7	80
170011	4	5	13	1998	9999	8	1
170012	1	1	5	-77	9999	1	1
170012	2	5	5	-77	9999	1	1
170012	3	7	6	-77	9999	6	80
170012	4	8	6	-77	9999	4	80
170013	1	15	38	2003	2005	8	80
170015	1	1	5	-77	9999	1	1
170015	2	5	60	-77	999	1	1
170016	1	5	60	2000	9999	8	3
170016	2	15	41	1997	9999	7	80
170017	1	3	5	-77	9999	7	80
170017	2	4	5	-77	9999	7	80
170017	3	1	5	-77	9999	1	80
170017	4	8	5	-77	9999	8	80
170018	1	1	5	1989	9999	1	1
170018	2	7	5	1995	9999	1	80
170018	3	8	6	-77	9999	5	80
170018	4	5	5	-77	9999	1	1
170018	5	5	13	-77	9999	8	1
170019	1	1	5	-77	9999	1	80
170020	1	1	5	2002	9999	1	1
170020	2	3	5	2000	9999	7	80
170020	3	4	5	2000	9999	7	80
170020	4	5	60	2002	9999	1	1
170021	1	1	5	2000	9999	1	1
170021	2	7	6	2000	9999	7	80
170021	3	8	6	2000	9999	5	80
170021	4	5	5	-77	9999	1	1
170022	1	1	5	-77	9999	1	1
170022	2	1	5	-77	9999	1	1
170022	3	7	6	1997	9999	5	80
170022	4	8	6	1997	9999	5	80
170022	5	3	38	1999	9999	6	80
170022	6	4	38	1999	9999	6	80
170023	1	5	60	1996	9999	8	1
170024	1	5	13	2002	9999	1	1
170024	2	7	6	2000	9999	8	80
170024	3	8	6	1998	9999	8	80
170024	4	12	6	2003	9999	8	2
170025	1	15	38	2000	9999	6	1
170026	1	1	5	-77	9999	1	1
170026	2	5	5	-77	9999	1	1
170026	3	7	6	-77	9999	8	80
170026	4	8	6	-77	9999	8	80
170027	1	1	5	-77	9999	1	1
170027	2	8	6	-77	9999	5	80
170027	3	24	6	-77	9999	5	2
170027	4	5	13	-77	9999	8	1
170028	1	1	5	1983	9999	1	1
170028	2	5	5	1983	9999	1	1
170028	3	7	6	2001	9999	8	80
170028	4	8	6	1999	9999	8	80
170028	5	24	6	2002	9999	8	80
170028	6	5	13	-77	9999	8	1
170030	1	1	5	-77	9999	5	80
170030	2	7	6	-77	9999	1	80
170030	3	8	6	-77	9999	6	80
170031	1	1	5	1985	9999	1	2
170031	2	5	5	1985	9999	1	2
170031	3	7	6	-77	9999	6	2
170031	4	3	38	2001	9999	6	80
170031	5	4	38	2001	9999	6	80
170032	1	1	5	1990	9999	1	1
170032	2	5	13	2000	9999	8	1
170032	3	7	6	2000	9999	6	80
170032	4	8	6	1992	9999	8	80
170032	5	24	6	2000	9999	6	1
170032	6	1	5	1990	9999	1	1
170033	1	5	60	1998	9999	1	1
170034	1	1	5	1983	9999	1	1
170034	2	5	5	1983	9999	1	1
170034	3	5	13	-77	9999	8	1
170034	4	7	6	-77	9999	8	1
170034	5	24	6	-77	9999	8	2
170035	1	1	5	1989	9999	1	1
170035	2	8	6	-77	9999	4	80
170035	3	5	18	-77	9999	8	1
170035	4	3	38	-77	9999	6	80
170035	5	4	38	-77	9999	6	80
170036	1	3	5	-77	999	7	80
170036	2	4	5	-77	9999	7	80
170037	1	1	5	-77	9999	1	80
170037	2	5	60	-77	9999	1	1
170037	3	8	6	-77	9999	8	80
170038	1	3	38	1997	2006	6	80
170038	2	4	38	1997	2006	6	80
170038	3	15	38	2000	9999	6	80
170038	4	5	60	1999	9999	8	1
170042	1	1	5	-77	9999	1	1
170042	2	3	5	77	9999	7	80
170042	3	4	5	-77	9999	7	80
170042	4	23	21	2005	2006	7	17
170042	5	5	60	-77	9999	1	1
170043	1	1	5	-77	9999	1	80
170043	2	8	6	-77	9999	8	80
170045	1	5	60	1996	9999	8	1
170046	1	5	60	2001	9999	8	1
170046	2	5	60	1999	9999	7	1
170046	3	8	6	2004	9999	5	2
170046	4	3	38	1999	2005	6	80
170046	5	4	38	1999	2005	6	80
170047	1	5	60	2002	9999	8	1
170047	2	5	60	1999	9999	8	1
170047	3	3	38	1999	9999	6	80
170047	4	4	38	1997	9999	6	80
170048	1	3	38	1997	2006	8	80
170048	2	4	38	1997	2006	8	80
170048	3	5	60	1999	9999	8	1
170048	4	5	60	1996	9999	8	1
170048	5	8	6	2003	2003	5	2
170049	1	1	5	1983	9999	1	1
170049	2	7	6	1995	9999	5	80
170049	3	8	6	1990	2004	1	80
170049	4	5	13	-77	9999	8	1
170050	1	1	5	-77	9999	1	80
170050	2	5	60	-77	9999	1	1
170050	3	7	6	-77	9999	8	80
170050	4	13	5	-77	9999	8	80
170050	5	8	6	-77	9999	8	80
170051	1	5	5	1999	9999	8	1
170051	2	8	6	1996	9999	8	2
170052	1	5	39	1997	2005	2	1
170052	2	9	55	1996	9999	8	80
170052	3	8	55	2000	9999	5	2
170052	4	1	41	1996	9999	1	1
170053	1	1	5	1990	9999	2	1
170053	2	5	13	1998	9999	1	1
170053	3	9	6	1994	9999	5	80
170053	4	5	5	1990	9999	1	1
170054	1	1	5	1998	9999	1	80
170054	2	8	5	2000	9999	8	2
170055	1	4	1	2001	2006	6	1
170055	2	1	1	1998	9999	1	1
170055	3	3	1	2001	2006	6	1
170056	1	15	38	-77	9999	6	80
170056	2	18	6	-77	9999	7	80
170057	1	1	5	2000	9999	2	1
170057	2	15	38	2003	2006	6	80
170057	3	5	13	1998	9999	8	1
170057	4	8	6	1995	9999	5	2
170057	5	5	5	2000	9999	1	1
170058	1	1	5	-77	9999	1	80
170058	2	5	13	2000	9999	1	80
170059	1	5	60	2002	9999	1	1
170059	2	8	55	1996	9999	8	80
170060	1	15	32	1997	9999	6	80
170060	2	9	55	1998	9999	8	80
170060	3	8	55	1998	9999	8	3
170060	4	3	38	1997	9999	6	80
170060	5	4	37	1998	9999	6	80
170061	1	1	5	1995	9999	1	2
170061	2	5	13	2002	9999	7	80
170061	3	7	6	1996	9999	3	2
170061	4	8	6	1996	9999	3	2
170061	5	22	5	1983	9999	6	80
170061	6	3	38	1999	9999	6	80
170061	7	5	5	1995	9999	1	2
170063	1	3	5	-77	9999	7	80
170063	2	4	5	-77	9999	7	80
170064	1	1	5	1989	9999	1	1
170064	2	3	5	2001	9999	7	80
170064	3	5	5	2000	9999	7	80
170064	4	8	6	1997	9999	7	2
170065	1	8	55	1999	9999	8	2
170066	1	2	5	1998	9999	1	80
170066	2	4	5	-77	2006	7	80
170066	3	3	5	-77	2006	7	80
170066	4	8	6	1997	9999	7	2
170067	1	1	5	2000	9999	1	1
170067	2	5	13	1993	9999	8	1
170067	3	9	6	1992	9999	7	80
170067	4	8	6	1999	9999	2	80
170067	5	7	6	1990	9999	2	80
170067	6	15	38	-77	2006	6	80
170067	7	5	5	2000	9999	1	1
170069	1	5	39	1998	9999	2	1
170069	2	8	55	1990	9999	6	2
170070	1	1	5	1996	9999	1	80
170070	2	8	6	2000	9999	5	2
170070	3	5	13	2002	9999	8	3
170070	4	9	6	2000	9999	6	80
170070	5	15	38	-77	2006	6	80
170070	6	5	5	1996	9999	1	3
170071	1	1	1	1996	9999	5	2
170071	2	9	6	2000	9999	7	3
170071	3	3	38	2000	2005	6	2
170071	4	4	38	2000	2005	6	2
170072	1	4	38	1996	9999	6	2
170072	2	3	1	1996	9999	6	1
170073	1	9	6	1999	9999	7	1
170073	2	15	38	2001	9999	6	1
170073	3	8	6	1999	9999	7	1
170074	1	1	5	1985	9999	1	1
170074	2	9	6	2000	9999	6	80
170074	3	3	38	2000	9999	6	80
170074	4	4	38	2000	9999	6	80
170074	5	5	13	-77	9999	8	1
170075	1	3	38	2002	2004	6	1
170075	2	4	38	2002	2004	6	1
170075	3	1	1	2000	9999	4	1
170075	4	9	6	1991	9999	7	2
170076	1	1	5	1998	9999	1	1
170076	2	9	6	2000	9999	6	2
170076	3	8	6	2000	9999	3	2
170076	4	5	5	1998	9999	1	1
170077	1	1	5	-77	9999	1	1
170077	2	5	5	-77	9999	1	1
170077	3	5	13	1998	9999	8	1
170077	4	7	6	-77	9999	7	80
170077	5	8	6	-77	9999	7	80
170077	6	24	6	-77	9999	7	80
170078	1	1	60	2000	9999	8	1
170078	2	9	55	2002	9999	8	80
170078	3	5	60	1995	9999	1	1
170078	4	7	55	1993	9999	1	80
170079	1	1	5	2000	9999	1	80
170079	2	3	5	-77	9999	7	80
170079	3	4	5	-77	9999	7	80
170079	4	12	6	-77	9999	8	2
170080	1	1	5	-77	9999	1	80
170080	2	5	19	2003	9999	8	2
170080	3	13	19	2004	2005	8	2
170081	1	5	60	1999	9999	1	1
170081	2	9	55	2000	9999	8	80
170082	1	1	5	1994	9999	1	1
170082	2	7	6	2001	9999	8	80
170082	3	18	6	2000	9999	1	80
170082	4	5	13	-77	9999	8	1
170082	5	5	5	1994	9999	1	1
170083	1	1	5	-77	9999	1	80
170083	2	5	13	1992	9999	8	80
170084	1	1	5	-77	9999	1	80
170084	2	3	5	2000	9999	7	80
170084	3	4	5	2000	9999	7	80
170085	1	1	5	1997	9999	1	2
170085	2	9	6	-77	9999	7	2
170085	3	7	6	2000	9999	7	2
170085	4	15	38	-77	9999	6	80
170085	5	5	5	1997	9999	1	2
170086	1	25	38	2005	2005	6	80
170087	1	1	5	1988	9999	1	1
170087	2	7	6	-87	9999	3	80
170087	3	12	14	-77	9999	1	1
170087	4	5	13	-77	9999	8	1
170087	5	5	5	1988	9999	1	1
170088	1	1	5	1983	9999	1	1
170088	2	5	13	1999	9999	8	1
170088	3	7	6	2002	9999	8	80
170088	4	8	6	1998	9999	8	2
170088	5	9	6	2000	9999	8	2
170088	6	24	6	2000	9999	8	2
170088	7	5	5	1983	9999	1	1
170088	8	3	38	-77	9999	6	80
170089	1	5	60	2004	9999	2	1
170089	2	9	55	1999	9999	9	80
170090	1	1	5	-77	9999	1	80
170090	2	8	6	-77	9999	8	80
170091	1	3	5	1998	9999	6	80
170091	2	4	5	1998	9999	6	80
170091	3	5	5	1999	9999	1	1
170091	4	7	6	2000	9999	3	1
170092	1	1	2	1996	9999	5	1
170092	2	3	38	2001	2004	6	1
170092	3	4	38	2001	2004	6	1
170092	4	8	6	2000	9999	7	2
170093	1	5	60	1998	9999	8	1
170093	2	17	55	1999	9999	8	80
170093	3	5	60	1998	9999	8	1
170094	1	5	60	1998	9999	8	1
170094	2	5	60	2005	9999	8	1
170095	1	1	5	1983	9999	1	2
170095	2	7	6	1996	9999	7	2
170095	3	8	6	-77	9999	7	2
170095	4	10	5	2002	9999	1	2
170095	5	5	5	1983	9999	1	2
170095	6	3	13	-77	9999	6	80
170095	7	4	13	-77	9999	6	80
170096	1	25	60	2000	9999	8	80
170096	2	5	60	1998	999	1	1
170097	1	22	5	2002	9999	7	80
170097	2	12	14	2003	9999	1	0
170097	3	19	77	2006	2006	7	7
170098	1	3	5	2000	9999	7	80
170098	2	4	5	2000	9999	7	80
170098	3	1	5	2000	9999	1	80
170099	1	3	5	2002	9999	7	80
170099	2	4	5	2002	9999	7	80
170099	3	2	5	-77	9999	1	80
170100	1	5	60	1998	9999	1	2
170100	2	25	60	1998	9999	8	80
180001	1	3	38	2002	9999	6	80
180001	2	4	38	2002	9999	6	80
180001	3	5	1	2003	9999	1	80
180001	4	9	6	2002	9999	8	70
180001	5	20	60	2005	9999	9	0
180001	6	17	60	2004	9999	1	80
180002	1	9	35	1997	9999	7	70
180003	1	3	38	2002	9999	6	80
180003	2	4	38	2002	9999	6	80
180003	3	5	1	2002	9999	1	80
180003	4	17	22	2003	9999	1	0
180003	5	5	13	2004	2005	1	80
180004	1	3	38	2002	9999	6	70
180004	2	4	39	2002	9999	6	70
180004	3	5	1	1996	9999	1	70
180004	4	7	58	2005	2005	9	2
180004	5	5	13	2000	9999	8	70
180005	1	5	1	1986	9999	1	70
180005	2	25	35	2005	2005	9	70
180006	1	3	38	2002	9999	6	80
180006	2	4	38	2002	9999	6	80
180006	3	20	60	2004	9999	9	0
180006	4	5	1	2002	9999	1	70
180006	5	5	13	2002	9999	8	70
180007	1	5	1	2002	9999	1	70
180007	2	25	35	2005	2005	9	3
180008	1	19	8	2003	9999	7	80
180009	1	3	38	2002	9999	6	70
180009	2	4	38	2002	9999	6	70
180009	3	5	1	1990	9999	1	70
180009	4	9	35	1995	9999	7	70
180009	5	25	35	2004	2004	9	70
180010	1	4	38	2002	9999	5	70
180010	2	3	38	2002	9999	5	70
180011	1	20	60	2001	9999	9	80
180011	2	25	35	2005	2005	1	70
180011	3	5	35	1995	9999	1	70
180012	1	5	1	1985	9999	1	70
180012	2	20	60	2002	9999	1	80
180012	3	22	60	2005	2005	9	70
180012	4	13	35	2005	9999	8	2
180013	1	5	1	1900	9999	2	80
180013	2	20	60	2002	9999	9	80
180013	3	25	60	2002	9999	1	80
180013	4	25	32	2005	2005	1	80
180013	5	16	22	2004	2004	1	70
180014	1	25	35	2005	2005	5	2
180014	2	5	5	2000	9999	1	70
180015	1	5	1	1984	9999	1	70
180015	2	25	35	2005	2005	9	70
180015	3	8	58	2004	2004	9	2
180016	1	3	38	2001	9999	6	70
180016	2	4	38	2001	9999	6	70
180016	3	5	1	1986	9999	1	70
180016	4	25	35	2005	2005	9	70
180017	1	22	8	2005	9999	7	70
180017	2	17	8	2005	9999	1	16
180017	3	5	13	2003	9999	1	70
180017	4	5	1	1995	9999	1	70
180018	1	3	38	2000	9999	6	70
180018	2	4	38	2000	9999	6	70
180018	3	5	1	1996	9999	1	1
180018	4	17	22	2006	2006	1	15
180018	5	10	5	2005	2005	1	70
180019	1	5	1	2004	9999	1	70
180019	2	9	6	2002	9999	5	2
180019	3	25	35	2002	2002	2	70
180020	2	5	35	2002	9999	1	70
180021	1	3	38	2002	9999	6	70
180021	2	4	38	2002	9999	6	70
180021	3	5	1	1985	9999	1	70
180021	4	25	60	2004	9999	1	0
180021	5	25	35	2004	2004	9	70
180021	6	5	13	2004	9999	8	70
180022	1	25	35	2005	2005	1	70
180022	2	5	5	1990	9999	1	70
180024	1	3	38	2001	9999	5	70
180024	2	4	38	2001	9999	5	70
180024	3	20	60	2004	9999	9	80
180024	4	5	35	2002	2002	1	70
180025	1	3	38	1999	9999	4	70
180025	2	4	38	1999	9999	6	70
180025	3	21	35	2004	2004	5	70
180025	4	5	5	1999	9999	1	70
180026	1	3	38	2001	9999	4	70
180026	2	4	38	2001	9999	2	70
180026	3	9	35	1996	9999	2	70
180027	1	5	1	1988	9999	1	70
180027	2	25	35	2005	2005	9	70
180028	1	5	5	1995	9999	2	70
180029	1	3	38	2000	9999	6	80
180029	2	4	38	2000	9999	6	80
180029	3	5	1	1999	9999	1	80
180029	4	12	22	2000	2005	1	90
180029	5	9	6	1996	9999	5	70
180031	1	3	38	2002	9999	6	80
180031	2	4	38	2002	9999	6	80
180031	3	5	1	2002	9999	1	80
180031	4	5	13	2005	9999	8	80
180031	5	18	6	2004	2004	9	2
180032	1	20	60	2003	9999	9	0
180032	2	5	5	2003	9999	1	70
180032	3	3	38	2000	9999	4	70
180032	4	4	38	2000	9999	6	70
180033	1	3	38	2000	9999	1	70
180033	2	4	38	2000	9999	3	70
180033	3	9	35	1994	9999	1	70
180034	1	3	38	2002	9999	2	70
180034	2	4	38	2002	9999	2	70
180034	3	9	6	1992	9999	7	70
180035	1	3	38	2001	9999	6	80
180035	2	4	38	2001	9999	6	80
180035	3	5	1	2000	9999	1	80
180035	4	12	22	1995	2005	1	80
180036	1	22	77	2004	2004	2	70
180036	2	9	35	2000	9999	7	70
180037	1	3	38	2002	9999	4	70
180037	2	4	38	2002	9999	6	70
180037	3	5	13	2002	9999	1	70
180037	4	21	35	2004	2004	6	70
180039	1	22	60	2005	2005	1	1
180039	2	5	1	1988	9999	1	80
180039	3	20	60	2001	9999	1	80
180039	4	25	60	2001	9999	1	80
180040	1	5	1	2002	9999	1	1
180040	2	17	22	2002	2004	1	3
180040	3	9	6	2002	9999	6	70
180040	4	22	32	2005	9999	1	70
180041	1	3	38	2002	9999	6	70
180041	2	4	38	2002	9999	6	70
180041	3	5	1	1990	9999	1	70
180042	1	15	38	2005	9999	1	2
180042	2	5	5	2002	9999	1	70
180042	3	21	35	2004	9999	5	70
180043	1	3	38	1997	9999	6	80
180043	2	4	38	1997	9999	6	80
180043	3	5	1	2000	9999	1	2
180043	4	12	22	1998	2005	1	80
180044	1	3	38	2001	2003	6	80
180044	2	4	38	2001	2003	6	80
180044	3	5	1	2000	9999	1	1
180044	4	22	60	2005	2005	6	80
180045	1	20	60	2004	9999	9	80
180045	2	5	35	2004	9999	1	70
180045	3	13	5	2004	9999	1	1
180046	1	3	38	2001	9999	6	70
180046	2	4	38	2001	9999	6	70
180046	3	9	6	2000	9999	7	70
180047	1	15	38	2000	2004	8	70
180047	2	5	1	1990	9999	1	70
180047	3	25	60	2003	9999	1	0
180047	4	25	35	2004	2004	9	70
180047	5	20	60	2003	9999	1	0
180049	1	25	32	2005	9999	5	80
180049	2	3	38	2000	2004	6	80
180049	3	4	38	2000	2004	6	80
180050	1	9	6	2002	9999	4	70
180050	2	5	1	2001	9999	1	1
180050	3	21	32	2004	9999	6	80
180051	1	3	38	2005	9999	6	3
180051	2	4	38	2005	9999	6	3
180051	3	5	1	1996	9999	1	1
180051	4	20	60	2004	9999	9	80
180051	5	25	60	2004	9999	1	80
180052	1	5	1	2002	9999	1	80
180052	2	17	22	2002	2005	1	4
180052	3	25	35	2002	9999	1	15
180053	1	5	5	1995	9999	1	70
180053	2	13	5	2000	9999	1	1
180053	3	25	5	2003	2003	6	70
180054	1	3	38	2000	9999	5	70
180054	2	4	38	2000	9999	5	70
180054	3	5	13	2005	9999	1	70
180055	1	5	5	2002	9999	1	70
180055	2	20	60	2003	9999	9	80
180056	1	20	60	2004	9999	9	80
180056	2	5	5	2002	9999	1	70
180057	1	5	1	2002	9999	2	70
180057	2	5	13	2004	9999	8	70
180057	3	15	38	2002	9999	6	19
180058	1	3	38	2002	9999	6	70
180058	2	4	38	2002	9999	6	70
180058	3	5	1	2004	9999	1	70
180058	4	9	55	1998	9999	7	70
180058	5	25	13	2005	9999	1	70
180058	6	21	35	2004	2004	8	70
180058	7	5	39	2004	9999	1	70
180059	1	15	5	2004	2005	1	1
180059	2	5	5	1992	9999	1	70
180060	1	3	38	2001	9999	1	70
180060	2	4	38	2001	9999	6	70
180060	3	9	35	1995	9999	7	70
180061	1	3	38	2002	9999	6	80
180061	2	9	6	2002	9999	7	70
180061	3	4	38	2002	9999	6	80
180062	1	3	38	2002	9999	6	70
180062	2	4	38	2002	9999	6	70
180062	3	5	1	1990	9999	1	70
180062	4	20	60	2003	9999	1	80
180062	5	25	60	2004	9999	1	0
180063	1	25	32	2002	9999	1	80
180063	2	5	1	2002	9999	1	70
180063	3	20	60	2002	9999	9	80
180063	5	14	35	2005	2006	9	1
180064	1	5	5	1990	9999	1	70
180064	2	20	60	2002	9999	9	80
180064	3	16	22	2004	2004	1	80
180065	1	3	38	2003	9999	6	70
180065	2	4	38	2003	9999	6	70
180065	3	5	1	1990	9999	1	70
180065	4	20	60	2000	9999	1	80
180065	5	25	60	2000	9999	1	80
180066	1	9	35	1995	9999	1	70
180066	2	22	35	2005	2005	1	70
180067	1	9	35	1996	9999	7	70
180067	2	22	35	2005	2005	9	1
180068	1	5	1	1990	9999	1	1
180068	2	25	32	2005	2005	1	80
180068	3	17	22	2006	2006	1	4
180069	1	3	38	2001	9999	6	80
180069	2	5	1	2000	9999	1	1
180069	3	16	22	2005	9999	8	70
180069	4	9	6	1997	9999	6	70
180069	5	4	38	2001	9999	6	80
180069	6	22	32	2005	9999	1	70
180070	1	5	1	1996	9999	1	1
180070	2	5	60	2003	9999	1	1
180071	1	3	38	2002	9999	6	80
180071	2	4	38	2002	9999	6	80
180071	3	5	1	1990	9999	2	80
180071	4	20	60	2002	9999	9	80
180071	5	25	60	2002	9999	1	80
180072	1	5	1	2000	9999	1	1
180072	2	25	32	2005	2005	1	2
180073	1	3	38	2002	9999	6	70
180073	2	4	38	2002	9999	6	70
180073	3	20	60	2004	9999	1	80
180073	4	25	60	2004	9999	1	80
180073	5	5	1	1986	9999	1	70
180073	6	25	35	2005	2005	9	70
180073	7	5	13	1996	9999	8	70
180074	1	3	38	1999	9999	4	70
180074	2	4	38	1999	9999	6	70
180074	3	20	60	2003	9999	9	0
180074	4	5	5	2005	9999	1	70
180075	1	15	38	2001	9999	6	17
180075	2	25	32	2005	2005	1	80
180075	3	20	60	2005	9999	9	0
180075	4	25	60	2005	9999	1	0
180075	5	5	1	2000	9999	1	80
180076	1	3	38	2002	9999	4	70
180076	2	4	38	2002	9999	6	70
180076	3	20	60	2004	9999	9	80
180076	4	5	5	1996	9999	1	70
180077	1	3	38	2002	9999	1	70
180077	2	4	38	2002	9999	6	70
180077	3	9	35	1995	9999	7	70
180077	4	15	38	2001	9999	1	6
180079	1	3	38	2001	9999	6	70
180079	2	4	38	2001	9999	6	70
180079	3	5	1	1990	9999	1	70
180080	1	5	5	2003	9999	1	70
180080	2	20	60	2006	9999	9	0
180080	3	25	35	2004	9999	5	70
180080	4	16	22	2004	9999	1	80
180081	1	3	38	2001	9999	4	80
180081	2	4	38	2001	9999	6	80
180081	3	17	22	2005	2005	1	5
180081	4	5	5	2002	9999	1	70
180081	5	21	35	2004	2004	6	70
180082	1	3	38	2000	2005	6	80
180082	2	4	38	2000	2005	6	80
180082	3	5	1	1996	9999	1	80
180082	4	16	22	2003	2003	1	70
180083	1	3	38	2002	9999	4	70
180083	2	4	38	2002	9999	6	70
180083	3	9	35	1990	9999	5	70
180084	1	3	38	2001	9999	2	70
180084	2	4	38	2001	9999	4	70
180084	3	20	22	2000	9999	1	80
180084	4	5	35	2004	2004	1	70
180084	5	5	5	2005	9999	1	70
180085	2	9	35	1994	9999	2	70
180085	3	15	38	2005	2005	1	70
180085	4	5	1	2002	9999	1	70
180086	1	4	41	2005	2005	9	1
180087	1	3	38	2002	9999	6	80
180087	2	4	38	2002	9999	6	80
180087	3	5	1	2002	9999	1	80
180087	4	17	22	2002	9999	1	80
180087	5	18	60	2003	2003	9	2
180088	1	9	6	1996	9999	7	80
180088	2	20	60	2005	9999	9	16
180089	1	3	38	1997	9999	6	70
180089	2	4	38	1997	9999	4	70
180089	3	25	35	2006	2006	6	70
180089	4	5	13	1999	9999	1	70
180090	1	4	38	2000	2005	6	70
180090	2	3	38	2000	2005	6	70
180090	3	9	55	1995	9999	7	70
180090	4	5	1	1990	9999	1	70
180091	1	5	1	1989	9999	1	1
180091	2	20	60	2004	9999	9	0
180091	3	25	60	2004	9999	1	0
180091	4	25	32	2003	2003	1	80
180092	1	3	38	1997	9999	6	80
180092	2	4	38	1997	9999	6	80
180092	3	5	1	1988	9999	2	80
180092	4	5	13	2005	2005	1	80
180093	1	5	1	1985	9999	1	70
