CHILDID	planid	plan
VN120079	1	10
VN120079	2	6
VN120080	1	2
VN120080	2	3
VN120081	1	6
VN120081	2	2
VN120083	1	4
VN120084	1	4
VN120085	1	4
VN120086	1	4
VN120087	1	4
VN120088	1	4
VN120089	1	4
VN120090	1	1
VN120092	1	4
VN120093	1	4
VN120094	1	1
VN120095	1	1
VN120096	1	4
VN120096	2	10
VN120097	1	4
VN120097	2	10
VN120098	1	4
VN120099	1	4
VN120100	1	4
VN120104	1	4
VN120114	1	4
VN120115	1	10
VN120115	2	10
VN120121	1	4
VN120124	1	2
VN120125	1	1
VN120126	1	7
VN120133	1	2
VN120134	1	4
VN120134	2	2
VN120135	1	4
VN120135	2	10
VN120136	1	8
VN120136	2	6
VN120139	1	10
VN120140	1	4
VN120141	1	4
VN120142	1	4
VN120146	1	4
VN120148	1	4
VN120150	1	3
VN130001	1	10
VN130002	1	1
VN130003	1	2
VN130004	1	1
VN130005	1	4
VN130005	2	7
VN130006	1	8
VN130007	1	4
VN130007	2	10
VN130008	1	8
VN130008	2	4
VN130009	1	4
VN130009	2	2
VN130010	1	4
VN130011	1	7
VN130011	2	3
VN130012	1	8
VN130012	2	10
VN130013	1	4
VN130014	1	7
VN130014	2	2
VN130015	1	4
VN130015	2	2
VN130016	1	5
VN130016	2	8
VN130017	1	2
VN130017	2	4
VN130019	1	4
VN130020	1	9
VN130021	1	1
VN130022	1	4
VN130023	1	4
VN130023	2	10
VN130024	1	4
VN130025	1	4
VN130026	1	4
VN130027	1	10
VN130028	1	4
VN130029	1	4
VN130030	1	2
VN130030	2	8
VN130032	1	3
VN130032	2	4
VN130033	1	10
VN130033	2	7
VN130034	1	4
VN130035	1	4
VN130035	2	2
VN130036	1	7
VN130036	2	4
VN130037	1	10
VN130037	2	4
VN130038	1	2
VN130038	2	4
VN130039	1	4
VN130039	2	2
VN130040	1	7
VN130040	2	3
VN130041	1	6
VN130042	1	4
VN130043	1	4
VN130044	1	6
VN130044	2	4
VN130045	1	4
VN130045	2	2
VN130046	1	1
VN130047	1	4
VN130048	1	4
VN130049	1	4
VN130050	1	10
VN130050	2	3
VN130051	1	4
VN130051	2	7
VN130052	1	8
VN130052	2	4
VN130053	1	4
VN130054	1	4
VN130055	1	4
VN130056	1	4
VN130057	1	4
VN130057	2	2
VN130058	1	4
VN130059	1	2
VN130059	2	4
VN130060	1	4
VN130060	2	7
VN130061	1	1
VN130063	1	4
VN130064	1	6
VN130064	2	4
VN130065	1	6
VN130066	1	7
VN130067	1	4
VN130067	2	10
VN130068	1	1
VN130069	1	4
VN130070	1	4
VN130071	1	8
VN130071	2	10
VN130072	1	10
VN130072	2	4
VN130073	1	4
VN130074	1	8
VN130074	2	3
VN130075	1	4
VN130075	2	7
VN130076	1	2
VN130076	2	4
VN130077	1	4
VN130078	1	4
VN130079	1	4
VN130079	2	2
VN130080	1	4
VN130080	2	2
VN130081	1	2
VN130081	2	8
VN130082	1	4
VN130082	2	2
VN130083	1	4
VN130085	1	4
VN130086	1	9
VN130087	1	4
VN130088	1	4
VN130089	1	1
VN130090	1	4
VN130090	2	2
VN130091	1	4
VN130092	1	4
VN130093	1	4
VN130094	1	4
VN130095	1	4
VN130096	1	4
VN130096	2	2
VN130097	1	4
VN130098	1	3
VN130098	2	4
VN130099	1	4
VN130099	2	10
VN130100	1	4
VN130100	2	2
VN130101	1	4
VN130102	1	4
VN130102	2	7
VN130103	1	4
VN130103	2	2
VN130104	1	4
VN130104	2	10
VN140001	1	4
VN140002	1	4
VN140002	2	2
VN140003	1	2
VN140003	2	4
VN140004	1	4
VN140005	1	10
VN140006	1	2
VN140006	2	4
VN140007	1	7
VN140007	2	3
VN140008	1	10
VN140008	2	9
VN140009	1	4
VN140009	2	7
VN140010	1	2
VN140010	2	10
VN140011	1	4
VN140012	1	4
VN140013	1	2
VN140013	2	10
VN140014	1	4
VN140015	1	4
VN140015	2	7
VN140016	1	4
VN140017	1	1
VN140018	1	4
VN140018	2	10
VN140019	1	1
VN140020	1	4
VN140021	1	10
VN140021	2	4
VN140022	1	4
VN140023	1	4
VN140023	2	2
VN140024	1	2
VN140024	2	4
VN140025	1	4
VN140026	1	4
VN140026	2	7
VN140027	1	4
VN140028	1	4
VN140029	1	7
VN140030	1	4
VN140031	1	4
VN140032	1	5
VN140032	2	3
VN140033	1	4
VN140034	1	8
VN140036	1	4
VN140036	2	2
VN140037	1	7
VN140037	2	4
VN140038	1	6
VN140038	2	4
VN140039	1	4
VN140039	2	2
VN140040	1	4
VN140041	1	10
VN140041	2	9
VN140042	1	4
VN140043	1	4
VN140044	1	1
VN140045	1	4
VN140045	2	10
VN140046	1	9
VN140046	2	4
VN140047	1	7
VN140047	2	4
VN140048	1	9
VN140049	1	2
VN140049	2	10
VN140050	1	4
VN140050	2	6
VN140051	1	4
VN140052	1	4
VN140052	2	10
VN140053	1	4
VN140053	2	10
VN140054	1	2
VN140055	1	1
VN140056	1	4
VN140056	2	10
VN140057	1	2
VN140058	1	4
VN140059	1	6
VN140059	2	3
VN140060	1	4
VN140061	1	4
VN140061	2	2
VN140062	1	4
VN140062	2	10
VN140063	1	1
VN140064	1	2
VN140064	2	3
VN140065	1	2
VN140065	2	4
VN140066	1	4
VN140067	1	4
VN140067	2	10
VN140068	1	1
VN140069	1	4
VN140070	1	8
VN140070	2	4
VN140071	1	4
VN140072	1	4
VN140073	1	2
VN140074	1	4
VN140076	1	4
VN140077	1	8
VN140077	2	4
VN140078	1	2
VN140079	1	2
VN140080	1	4
VN140081	1	4
VN140083	1	4
VN140084	1	3
VN140085	1	2
VN140085	2	4
VN140086	1	1
VN140087	1	10
VN140088	1	4
VN140089	1	4
VN140090	1	2
VN140090	2	4
VN140091	1	4
VN140092	1	4
VN140093	1	7
VN140093	2	4
VN140094	1	4
VN140095	1	4
VN140096	1	4
VN140097	1	4
VN140098	1	4
VN140100	1	10
VN140100	2	7
VN140101	1	4
VN140102	1	4
VN140103	1	4
VN140107	1	2
VN140107	2	3
VN150001	1	7
VN150002	1	2
VN150002	2	10
VN150003	1	4
VN150003	2	8
VN150005	1	10
VN150006	1	8
VN150006	2	3
VN150007	1	4
VN150007	2	10
VN150008	1	4
VN150009	1	4
VN150009	2	10
VN150010	1	10
VN150010	2	10
VN150011	1	4
VN150011	2	7
VN150012	1	10
VN150012	2	4
VN150013	1	1
VN150014	1	4
VN150015	1	8
VN150015	2	4
VN150016	1	8
VN150016	2	3
VN150017	1	4
VN150017	2	3
VN150018	1	2
VN150018	2	4
VN150020	1	10
VN150020	2	10
VN150021	1	4
VN150022	1	4
VN150023	1	4
VN150024	1	1
VN150025	1	4
VN150027	1	4
VN150027	2	10
VN150029	1	4
VN150030	1	10
VN150031	1	7
VN150032	1	4
VN150033	1	2
VN150033	2	10
VN150034	1	4
VN150034	2	10
VN150035	1	4
VN150036	1	10
VN150036	2	10
VN150038	1	4
VN150038	2	2
VN150039	1	4
VN150040	1	4
VN150041	1	7
VN150041	2	4
VN150042	1	4
VN150043	1	4
VN150044	1	4
VN150049	1	2
VN150049	2	10
VN150051	1	2
VN150051	2	10
VN150053	1	4
VN150054	1	4
VN150055	1	4
VN150055	2	3
VN150056	1	10
VN150056	2	4
VN150057	1	4
VN150058	1	7
VN150058	2	10
VN150059	1	10
VN150059	2	4
VN150060	1	7
VN150060	2	4
VN150061	1	7
VN150062	1	7
VN150063	1	4
VN150063	2	2
VN150064	1	4
VN150064	2	7
VN150065	1	1
VN150066	1	7
VN150066	2	2
VN150067	1	8
VN150067	2	10
VN150068	1	4
VN150068	2	10
VN150070	1	4
VN150070	2	10
VN150071	1	4
VN150072	1	7
VN150073	1	4
VN150073	2	10
VN150074	1	2
VN150074	2	4
VN150075	1	8
VN150075	2	4
VN150077	1	10
VN150078	1	8
VN150079	1	4
VN150079	2	10
VN150081	1	7
VN150081	2	4
VN150083	1	7
VN150086	1	10
VN150086	2	10
VN150087	1	4
VN150087	2	7
VN150089	1	4
VN150090	1	4
VN150090	2	10
VN150091	1	4
VN150092	1	4
VN150092	2	10
VN150093	1	4
VN150094	1	7
VN150094	2	10
VN150095	1	7
VN150095	2	4
VN150096	1	4
VN150097	1	10
VN150097	2	10
VN150098	1	7
VN150098	2	2
VN150099	1	4
VN150101	1	2
VN150101	2	4
VN150103	1	4
VN150104	1	10
VN150104	2	4
VN150105	1	4
VN150105	2	8
VN150107	1	2
VN150107	2	10
VN150126	1	4
VN150128	1	4
VN150128	2	10
VN150129	1	4
VN150129	2	10
VN150130	1	4
VN150133	1	7
VN150134	1	7
VN150136	1	4
VN150136	2	7
VN150137	1	4
VN150138	1	4
VN150139	1	4
VN150140	1	7
VN150140	2	4
VN150141	1	1
VN150142	1	7
VN150142	2	4
VN150145	1	2
VN150145	2	10
VN160001	1	4
VN160001	2	2
VN160002	1	8
VN160003	1	4
VN160003	2	2
VN160004	1	10
VN160004	2	10
VN160005	1	4
VN160006	1	7
VN160006	2	10
VN160008	1	7
VN160008	2	8
VN160009	1	4
VN160010	1	7
VN160011	1	3
VN160012	1	10
VN160013	1	4
VN160014	1	10
VN160014	2	4
VN160015	1	4
VN160015	2	8
VN160016	1	1
VN160017	1	8
VN160017	2	4
VN160018	1	7
VN160018	2	10
VN160019	1	4
VN160019	2	3
VN160020	1	4
VN160021	1	1
VN160022	1	2
VN160022	2	10
VN160023	1	4
VN160024	1	10
VN160024	2	9
VN160025	1	4
VN160025	2	8
VN160026	1	4
VN160026	2	2
VN160027	1	10
VN160028	1	10
VN160028	2	4
VN160029	1	4
VN160029	2	7
VN160030	1	4
VN160030	2	10
VN160032	1	4
VN160033	1	10
VN160034	1	4
VN160034	2	8
VN160035	1	4
VN160035	2	10
VN160036	1	4
VN160036	2	2
VN160037	1	4
VN160037	2	9
VN160038	1	8
VN160038	2	4
VN160039	1	1
VN160040	1	8
VN160040	2	10
VN160041	1	1
VN160042	1	1
VN160043	1	10
VN160043	2	4
VN160044	1	7
VN160044	2	10
VN160045	1	7
VN160046	1	10
VN160046	2	10
VN160047	1	10
VN160048	1	4
VN160049	1	1
VN160050	1	4
VN160051	1	7
VN160051	2	10
VN160052	1	4
VN160052	2	10
VN160053	1	10
VN160053	2	4
VN160054	1	4
VN160054	2	10
VN160055	1	7
VN160055	2	10
VN160056	1	4
VN160057	1	1
VN160058	1	4
VN160059	1	7
VN160059	2	4
VN160060	1	4
VN160062	1	4
VN160062	2	10
VN160063	1	4
VN160063	2	10
VN160064	1	4
VN160065	1	8
VN160065	2	10
VN160066	1	4
VN160067	1	2
VN160067	2	7
VN160068	1	4
VN160069	1	4
VN160070	1	8
VN160070	2	10
VN160071	1	10
VN160071	2	10
VN160072	1	4
VN160072	2	7
VN160073	1	10
VN160073	2	7
VN160074	1	4
VN160074	2	3
VN160075	1	1
VN160076	1	4
VN160077	1	2
VN160077	2	10
VN160078	1	1
VN160080	1	10
VN160080	2	10
VN160081	1	10
VN160081	2	4
VN160082	1	7
VN160082	2	4
VN160083	1	2
VN160083	2	10
VN160084	1	4
VN160085	1	4
VN160086	1	7
VN160086	2	10
VN160087	1	2
VN160087	2	4
VN160088	1	1
VN160089	1	7
VN160089	2	4
VN160090	1	4
VN160090	2	10
VN160091	1	7
VN160092	1	4
VN160092	2	8
VN160093	1	4
VN160094	1	7
VN160094	2	10
VN160095	1	10
VN160096	1	4
VN160096	2	2
VN160097	1	3
VN160097	2	4
VN160098	1	7
VN160099	1	7
VN160099	2	10
VN160100	1	4
VN160102	1	4
VN160104	1	4
VN160107	1	4
VN160114	1	4
VN160114	2	8
VN170001	1	4
VN170002	1	4
VN170003	1	4
VN170004	1	1
VN170005	1	4
VN170006	1	3
VN170007	1	10
VN170007	2	4
VN170008	1	4
VN170009	1	4
VN170010	1	4
VN170011	1	2
VN170012	1	2
VN170013	1	8
VN170015	1	8
VN170016	1	10
VN170016	2	4
VN170017	1	6
VN170017	2	4
VN170018	1	8
VN170019	1	4
VN170020	1	4
VN170021	1	4
VN170022	1	4
VN170024	1	4
VN170024	2	2
VN170025	1	4
VN170026	1	4
VN170027	1	4
VN170027	2	2
VN170028	1	4
VN170029	1	4
VN170029	2	2
VN170030	1	2
VN170030	2	9
VN170032	1	1
VN170033	1	10
VN170033	2	2
VN170034	1	2
VN170034	2	5
VN170035	1	2
VN170035	2	10
VN170036	1	1
VN170037	1	4
VN170038	1	4
VN170038	2	2
VN170039	1	2
VN170039	2	4
VN170040	1	2
VN170040	2	7
VN170041	1	8
VN170041	2	4
VN170043	1	2
VN170043	2	4
VN170044	1	7
VN170045	1	2
VN170045	2	3
VN170046	1	10
VN170047	1	4
VN170048	1	8
VN170048	2	7
VN170050	1	4
VN170052	1	10
VN170053	1	4
VN170054	1	4
VN170055	1	8
VN170056	1	10
VN170056	2	4
VN170057	1	4
VN170057	2	2
VN170058	1	4
VN170059	1	4
VN170061	1	10
VN170062	1	2
VN170062	2	4
VN170063	1	7
VN170063	2	8
VN170064	1	4
VN170064	2	2
VN170066	1	4
VN170068	1	2
VN170068	2	3
VN170069	1	10
VN170069	2	10
VN170070	1	4
VN170071	1	4
VN170072	1	8
VN170073	1	4
VN170074	1	4
VN170076	1	2
VN170077	1	10
VN170077	2	4
VN170079	1	7
VN170079	2	2
VN170080	1	4
VN170082	1	4
VN170083	1	4
VN170083	2	8
VN170084	1	4
VN170085	1	4
VN170086	1	10
VN170087	1	10
VN170088	1	4
VN170089	1	7
VN170089	2	4
VN170090	1	8
VN170090	2	2
VN170091	1	4
VN170092	1	2
VN170092	2	8
VN170093	1	4
VN170094	1	4
VN170095	1	4
VN170096	1	2
VN170097	1	4
VN170099	1	4
VN170100	1	1
VN170101	1	2
VN170103	1	2
VN170104	1	9
VN170109	1	4
VN170112	1	4
VN170114	1	4
VN170118	1	10
VN170119	1	4
VN170120	1	4
VN170126	1	4
VN170132	1	10
VN170132	2	4
VN170141	1	1
VN170144	1	4
VN180001	1	2
VN180002	1	4
VN180003	1	4
VN180004	1	4
VN180005	1	8
VN180006	1	2
VN180007	1	4
VN180008	1	4
VN180009	1	8
VN180009	2	7
VN180011	1	1
VN180015	1	8
VN180016	1	4
VN180017	1	4
VN180017	2	10
VN180018	1	4
VN180019	1	4
VN180020	1	3
VN180020	2	7
VN180021	1	6
VN180023	1	4
VN180023	2	2
VN180024	1	6
VN180025	1	4
VN180026	1	2
VN180026	2	10
VN180027	1	4
VN180028	1	4
VN180029	1	4
VN180029	2	3
VN180030	1	2
VN180031	1	5
VN180032	1	2
VN180032	2	4
VN180033	1	2
VN180034	1	10
VN180034	2	4
VN180035	1	7
VN180036	1	4
VN180037	1	4
VN180037	2	10
VN180039	1	4
VN180040	1	8
VN180040	2	4
VN180041	1	4
VN180042	1	4
VN180043	1	4
VN180043	2	7
VN180044	1	6
VN180044	2	4
VN180045	1	1
VN180046	1	2
VN180046	2	10
VN180047	1	4
VN180048	1	4
VN180050	1	2
VN180051	1	4
VN180054	1	4
VN180055	1	4
VN180056	1	9
VN180056	2	4
VN180057	1	4
VN180058	1	4
VN180060	1	2
VN180061	1	2
VN180062	1	7
VN180063	1	4
VN180064	1	4
VN180065	1	4
VN180066	1	4
VN180067	1	10
VN180068	1	4
VN180069	1	4
VN180070	1	10
VN180070	2	4
VN180071	1	4
VN180072	1	4
VN180073	1	2
VN180073	2	4
VN180074	1	4
VN180075	1	2
VN180075	2	4
VN180076	1	4
VN180077	1	4
VN180078	1	2
VN180078	2	10
VN180079	1	5
VN180080	1	4
VN180081	1	4
VN180082	1	4
VN180083	1	4
VN180084	1	4
VN180085	1	1
VN180087	1	4
VN180088	1	4
VN180089	1	4
VN180089	2	8
VN180090	1	7
VN180091	1	4
VN180092	1	4
VN180094	1	8
VN180095	1	4
VN180095	2	7
VN180096	1	4
VN180096	2	10
VN180098	1	4
VN180099	1	4
VN180100	1	4
VN180104	1	8
VN180104	2	10
VN180105	1	2
VN180106	1	2
VN180107	1	10
VN180109	1	7
VN180110	1	10
VN180112	1	1
VN180113	1	4
VN180117	1	1
VN180118	1	4
VN180118	2	7
VN180121	1	2
VN180121	2	4
VN180123	1	2
VN180128	1	10
VN190001	1	4
VN190002	1	4
VN190003	1	2
VN190003	2	4
VN190004	1	7
VN190005	1	4
VN190006	1	4
VN190007	1	10
VN190007	2	9
VN190008	1	4
VN190009	1	4
VN190010	1	4
VN190011	1	4
VN190012	1	4
VN190013	1	4
VN190014	1	8
VN190015	1	4
VN190016	1	4
VN190017	1	8
VN190018	1	2
VN190019	1	4
VN190020	1	3
VN190021	1	10
VN190021	2	7
VN190022	1	8
VN190022	2	4
VN190023	1	2
VN190024	1	2
VN190024	2	3
VN190025	1	1
VN190026	1	4
VN190027	1	4
VN190028	1	4
VN190029	1	1
VN190030	1	2
VN190031	1	10
VN190031	2	8
VN190033	1	4
VN190034	1	4
VN190035	1	4
VN190036	1	4
VN190036	2	10
VN190037	1	10
VN190038	1	10
VN190038	2	4
VN190039	1	4
VN190040	1	4
VN190042	1	4
VN190043	1	8
VN190044	1	2
VN190046	1	4
VN190047	1	1
VN190048	1	8
VN190050	1	1
VN190051	1	4
VN190052	1	4
VN190054	1	10
VN190055	1	10
VN190056	1	4
VN190057	1	10
VN190058	1	4
VN190059	1	4
VN190060	1	4
VN190061	1	1
VN190063	1	4
VN190064	1	4
VN190065	1	4
VN190066	1	2
VN190067	1	3
VN190067	2	2
VN190068	1	4
VN190069	1	2
VN190070	1	1
VN190071	1	2
VN190071	2	4
VN190072	1	4
VN190074	1	4
VN190075	1	2
VN190077	1	4
VN190079	1	4
VN190079	2	3
VN190081	1	10
VN190082	1	4
VN190083	1	4
VN190084	1	7
VN190084	2	10
VN190087	1	4
VN190088	1	4
VN190089	1	4
VN190089	2	8
VN190090	1	2
VN190091	1	4
VN190092	1	10
VN190093	1	7
VN190093	2	8
VN190094	1	4
VN190095	1	8
VN190096	1	4
VN190097	1	4
VN190098	1	2
VN190098	2	10
VN190099	1	10
VN190099	2	4
VN190100	1	2
VN190100	2	3
VN190105	1	4
VN190107	1	4
VN190110	1	2
VN190110	2	7
VN190112	1	4
VN190113	1	7
VN190113	2	10
VN190115	1	5
VN190116	1	4
VN190118	1	4
VN190123	1	4
VN190130	1	1
VN190137	1	4
VN190139	1	10
VN200001	1	10
VN200002	1	7
VN200002	2	10
VN200003	1	2
VN200003	2	8
VN200004	1	4
VN200005	1	4
VN200005	2	2
VN200006	1	10
VN200006	2	4
VN200007	1	4
VN200007	2	10
VN200009	1	2
VN200010	1	4
VN200011	1	4
VN200012	1	10
VN200012	2	3
VN200013	1	4
VN200013	2	10
VN200014	1	4
VN200015	1	4
VN200015	2	2
VN200016	1	4
VN200017	1	4
VN200019	1	4
VN200020	1	10
VN200021	1	4
VN200022	1	7
VN200024	1	4
VN200025	1	4
VN200027	1	2
VN200027	2	4
VN200028	1	4
VN200029	1	10
VN200030	1	2
VN200032	1	4
VN200032	2	10
VN200033	1	4
VN200034	1	4
VN200035	1	2
VN200036	1	4
VN200039	1	4
VN200040	1	2
VN200040	2	4
VN200041	1	10
VN200041	2	4
VN200042	1	4
VN200043	1	4
VN200046	1	4
VN200047	1	4
VN200048	1	1
VN200049	1	4
VN200050	1	8
VN200050	2	4
VN200052	1	7
VN200052	2	2
VN200053	1	4
VN200054	1	2
VN200055	1	1
VN200056	1	4
VN200056	2	7
VN200057	1	4
VN200058	1	8
VN200059	1	4
VN200060	1	4
VN200061	1	4
VN200061	2	2
VN200062	1	4
VN200063	1	8
VN200063	2	2
VN200064	1	2
VN200066	1	4
VN200067	1	4
VN200067	2	7
VN200068	1	4
VN200069	1	2
VN200071	1	7
VN200071	2	4
VN200072	1	4
VN200072	2	2
VN200073	1	4
VN200074	1	4
VN200075	1	3
VN200076	1	10
VN200076	2	4
VN200077	1	7
VN200078	1	4
VN200079	1	10
VN200080	1	1
VN200081	1	10
VN200081	2	4
VN200083	1	2
VN200085	1	4
VN200085	2	7
VN200086	1	4
VN200087	1	4
VN200088	1	8
VN200089	1	7
VN200090	1	4
VN200091	1	4
VN200091	2	10
VN200092	1	4
VN200093	1	3
VN200094	1	8
VN200095	1	2
VN200096	1	4
VN200097	1	4
VN200098	1	2
VN200098	2	4
VN200099	1	4
VN200100	1	4
VN200101	1	9
VN200101	2	4
VN200103	1	4
VN200109	1	10
VN200109	2	4
VN200112	1	4
VN200113	1	7
VN200113	2	4
VN200115	1	4
VN200116	1	4
VN200119	1	3
VN200119	2	8
VN200120	1	3
VN200120	2	2
VN200128	1	8
VN200128	2	2
VN200129	1	8
VN200129	2	4
VN200135	1	4
VN200142	1	4
VN200148	1	4
