CHILDID	PLOT	LAREA	LOWN	LUSE
VN140025	1	432	4	6
VN140026	1	1204	4	1
VN140026	2	576	1	1
VN140027	1	936	4	1
VN140027	2	1080	1	1
VN140028	1	1080	4	1
VN140028	2	324	1	1
VN140029	1	552	4	1
VN140030	1	360	4	6
VN140030	2	192	4	1
VN140030	3	408	1	1
VN140031	1	324	4	1
VN140031	2	216	4	6
VN140032	1	576	4	1
VN140032	2	1800	1	1
VN140033	1	576	4	1
VN140033	2	720	1	1
VN140034	1	720	1	1
VN140034	2	576	4	1
VN140036	1	288	4	1
VN140036	2	288	4	6
VN140037	1	648	4	1
VN140038	1	576	4	1
VN140038	2	540	1	1
VN140039	1	1800	4	1
VN140039	2	288	1	1
VN140040	1	468	4	6
VN140041	1	720	1	1
VN140041	2	576	4	1
VN140042	1	1728	4	1
VN140042	2	1080	1	1
VN140043	1	864	4	1
VN140043	2	2736	1	1
VN140044	1	720	4	1
VN140044	2	360	1	1
VN140045	1	504	4	1
VN140045	2	216	4	8
VN140045	3	2352	1	1
VN140046	1	576	4	1
VN140046	2	1224	1	1
VN140047	1	600	4	1
VN140047	2	1620	1	1
VN140047	3	245	4	1
VN140048	1	576	4	1
VN140048	2	612	1	1
VN140049	1	570	4	1
VN140049	2	2160	1	1
VN140050	1	744	4	6
VN140051	1	828	4	1
VN140051	2	648	1	1
VN140052	1	180	4	1
VN140053	1	576	4	1
VN140053	2	1080	1	1
VN140054	1	864	4	6
VN140055	1	576	4	1
VN140056	1	1746	4	1
VN140057	1	720	4	1
VN140057	2	360	1	1
VN140057	3	360	3	1
VN140058	1	816	4	1
VN140058	2	720	1	1
VN140059	1	576	4	1
VN140059	2	1080	1	1
VN140060	1	576	4	6
VN140061	1	727.200012207031	4	1
VN140062	1	504	4	1
VN140063	1	560	4	1
VN140064	1	729.599975585938	4	1
VN140064	2	861	4	1
VN140065	1	864	4	6
VN140066	1	504	4	1
VN140066	2	360	1	1
VN140067	1	180	4	8
VN140068	1	576	4	1
VN140069	1	576	4	1
VN140069	2	200	1	1
VN140070	1	576	4	1
VN140070	2	720	1	1
VN140071	1	612	4	1
VN140072	1	504	4	1
VN140072	2	144	2	1
VN140073	1	576	4	1
VN140073	2	1080	1	1
VN140074	1	504	4	1
VN140074	2	360	1	1
VN140076	1	1128	4	1
VN140077	1	504	4	1
VN140077	2	456	1	1
VN140078	1	576	4	1
VN140078	2	432	1	1
VN140079	1	1080	4	1
VN140080	1	288	4	1
VN140080	2	864	1	1
VN140080	3	108	4	4
VN140081	1	576	4	1
VN140081	2	2124	1	1
VN140083	1	864	4	1
VN140083	2	1080	1	1
VN140084	1	2880	1	1
VN140084	2	374.399993896484	4	6
VN140085	1	628	4	1
VN140085	2	324	1	1
VN140086	1	288	4	6
VN140087	1	374.399993896484	4	6
VN140088	1	560	4	1
VN140088	2	3600	1	1
VN140088	3	432	1	1
VN140089	1	476	4	1
VN140089	2	180	1	1
VN140090	1	576	4	1
VN140091	1	848	4	1
VN140091	2	40	4	4
VN140092	2	362.399993896484	1	1
VN140092	3	739.200012207031	4	1
VN140092	4	140	4	6
VN140093	1	560	4	6
VN140093	2	20	1	4
VN140095	1	984	4	1
VN140096	1	1152	4	1
VN140096	2	432	1	1
VN140097	1	720	4	1
VN140100	1	504	4	1
VN140100	2	912	1	1
VN140101	1	1152	4	1
VN140102	1	648	4	6
VN140102	2	108	1	4
VN140103	1	600	1	1
VN140103	2	50	1	4
VN140107	1	648	4	6
VN150001	1	2880	4	1
VN150001	2	720	1	1
VN150002	1	5040	4	1
VN150002	2	432	4	1
VN150002	3	200	4	4
VN150002	4	288	1	9
VN150003	1	1080	4	1
VN150003	2	3600	2	1
VN150003	3	648	1	1
VN150005	1	4680	4	1
VN150005	2	720	1	1
VN150006	1	2880	4	1
VN150007	1	2520	4	1
VN150007	2	720	1	1
VN150008	2	2208	1	1
VN150008	4	1264	4	1
VN150008	5	200	4	8
VN150009	1	1440	4	1
VN150009	2	720	1	1
VN150010	1	1350	4	1
VN150011	1	3130	4	1
VN150011	2	684	1	1
VN150012	1	2052	4	1
VN150012	2	216	1	1
VN150013	1	1440	4	1
VN150013	2	1440	1	1
VN150014	1	3600	1	1
VN150014	2	1368	4	1
VN150015	1	2840	1	1
VN150015	2	720	4	1
VN150016	1	1368	4	1
VN150016	2	720	1	1
VN150017	1	684	4	1
VN150017	2	3600	1	1
VN150018	1	1332	4	1
VN150020	1	18000	1	9
VN150020	2	18000	1	8
VN150020	3	5400	1	8
VN150020	4	3960	4	8
VN150021	1	1800	4	1
VN150021	2	1440	4	1
VN150022	1	1368	4	1
VN150022	2	3000	4	8
VN150023	1	1440	4	1
VN150024	1	1584	4	1
VN150024	2	984	1	1
VN150024	3	360	3	1
VN150025	1	1368	4	1
VN150025	2	2232	1	1
VN150027	1	3096	4	1
VN150029	1	2106	1	1
VN150029	2	2088	4	1
VN150030	1	2052	4	1
VN150030	2	720	1	1
VN150030	3	100	1	5
VN150031	1	1908	4	1
VN150031	2	1080	1	1
VN150032	1	2736	4	1
VN150032	2	1800	1	1
VN150033	1	2592	4	1
VN150034	1	1440	4	1
VN150034	2	1260	1	1
VN150035	1	1296	4	1
VN150035	2	2304	1	1
VN150035	3	144	3	1
VN150036	3	1440	4	1
VN150036	4	1668	1	1
VN150038	1	1368	4	1
VN150038	2	1368	1	1
VN150038	3	180	3	1
VN150039	2	1896	4	1
VN150039	3	1584	1	1
VN150039	4	552	4	1
VN150040	1	1440	4	1
VN150041	1	1620	4	1
VN150042	1	648	1	1
VN150043	1	1440	1	1
VN150043	2	1296	4	1
VN150044	1	1944	4	1
VN150044	2	1080	1	9
VN150049	1	1640	4	1
VN150051	1	1764	4	1
VN150051	2	720	1	1
VN150053	1	3600	4	1
VN150054	1	1440	4	1
VN150054	2	1080	1	1
VN150055	1	2772	4	1
VN150055	2	828	1	1
VN150055	3	180	2	1
VN150056	1	2670	4	1
VN150056	2	180	2	9
VN150057	1	2340	4	1
VN150058	1	2397.60009765625	4	1
VN150058	2	349.200012207031	2	1
VN150058	3	360	4	9
VN150059	1	7200	1	9
VN150059	2	1260	4	1
VN150059	3	1080	1	1
VN150059	4	540	3	1
VN150060	1	1440	4	1
VN150060	2	720	1	1
VN150061	1	1440	4	1
VN150061	2	3024	1	1
VN150061	3	540	1	9
VN150062	1	1440	4	1
VN150062	2	720	3	1
VN150062	3	504	4	9
VN150063	1	252	4	1
VN150063	2	540	1	1
VN150064	1	2016	4	1
VN150064	2	1800	1	1
VN150065	1	2520	4	1
VN150065	2	1080	1	1
VN150066	1	2160	4	1
VN150066	2	360	1	1
VN150066	3	360	1	8
VN150067	1	1440	4	1
VN150067	2	1440	1	1
VN150067	3	3240	1	9
VN150068	1	2700	4	1
VN150068	2	2700	1	1
VN150070	1	1440	4	1
VN150070	2	1260	1	1
VN150070	3	288	2	1
VN150071	1	1440	4	1
VN150071	2	720	1	1
VN150072	1	3240	4	1
VN150072	2	360	1	1
VN150072	3	360	1	9
VN150073	1	1440	4	1
VN150073	2	1260	1	1
VN150074	1	2052	4	1
VN150075	1	1296	4	1
VN150075	2	1800	1	1
VN150075	3	720	1	1
VN150077	1	1560	1	1
VN150077	2	1560	4	1
VN150077	3	910	4	1
VN150078	1	3528	1	1
VN150078	2	1332	4	1
VN150078	3	1260	2	1
VN150079	1	1440	4	1
VN150081	1	2664	4	1
VN150081	2	720	1	1
VN150081	3	72	3	1
VN150083	1	2160	4	1
VN150083	2	1440	1	1
VN150083	3	100	1	9
VN150083	4	360	3	1
VN150086	3	1008	4	1
VN150086	4	1008	4	8
VN150086	5	144	4	8
VN150086	6	1188	4	8
VN150087	1	1440	1	8
VN150087	2	1440	4	1
VN150089	1	1800	1	1
VN150089	2	1800	4	1
VN150090	1	1224	4	1
VN150090	2	432	1	1
VN150091	1	3420	4	1
VN150091	2	1440	1	1
VN150091	3	360	2	9
VN150092	1	1440	4	1
VN150092	2	1620	3	1
VN150092	3	540	1	1
VN150093	1	1296	4	1
VN150093	2	720	1	1
VN150094	1	1908	4	1
VN150094	2	1080	1	1
VN150095	1	1440	4	1
VN150095	2	2160	1	1
VN150095	3	360	4	4
VN150096	1	1368	4	1
VN150097	1	2448	4	1
VN150097	2	1440	1	1
VN150098	1	1440	1	1
VN150098	2	1224	4	1
VN150099	1	1440	4	1
VN150099	2	1440	1	1
VN150099	3	180	1	9
VN150101	1	2016	4	1
VN150101	2	900	1	1
VN150101	3	265.600006103516	3	1
VN150103	1	684	4	1
VN150103	2	684	2	1
VN150104	1	1368	4	1
VN150104	2	2520	1	1
VN150105	1	1440	4	1
VN150105	2	1620	1	1
VN150126	1	3240	4	1
VN150126	2	1440	1	1
VN150128	1	1440	4	1
VN150128	2	720	1	1
VN150129	1	1260	4	1
VN150130	1	3600	4	1
VN150130	2	720	1	1
VN150133	2	1296	4	1
VN150134	1	1560	4	1
VN150136	1	1368	4	1
VN150136	2	720	1	1
VN150137	1	1368	4	1
VN150138	1	1440	4	1
VN150138	2	360	3	1
VN150138	3	2160	1	1
VN150138	4	200	1	9
VN150139	1	1440	4	1
VN150139	2	84	3	1
VN150139	3	360	1	1
VN150140	1	2736	4	1
VN150140	2	864	1	1
VN150141	1	3240	4	1
VN150141	2	400	2	4
VN150142	1	2880	4	1
VN150145	1	720	4	1
VN150145	2	720	3	1
VN160001	1	2880	4	1
VN160002	1	2160	4	1
VN160002	2	720	2	1
VN160003	1	720	4	1
VN160003	2	540	4	1
VN160004	1	1440	4	1
VN160005	1	3600	4	1
VN160006	1	1620	4	1
VN160006	2	720	1	1
VN160008	2	2880	4	1
VN160008	3	360	1	1
VN160009	1	3420	4	1
VN160009	2	540	1	1
VN160010	1	640	4	1
VN160010	2	540	4	1
VN160011	1	720	4	1
VN160012	1	2520	4	1
VN160013	1	612	4	1
VN160013	2	432	2	1
VN160013	3	612	4	1
VN160014	1	2880	4	1
VN160015	1	2700	4	1
VN160016	1	3960	4	1
VN160016	2	2160	1	1
VN160016	3	360	4	8
VN160017	1	3600	4	1
VN160018	1	1224	4	1
VN160018	2	360	1	1
VN160019	1	1656	4	1
VN160020	1	1836	4	1
VN160020	2	1388	1	1
VN160021	1	720	1	1
VN160021	2	360	4	1
VN160022	1	10000	4	8
VN160022	2	360	4	8
VN160022	3	3240	4	1
VN160023	1	1944	4	1
VN160024	1	612	4	1
VN160024	2	1080	1	1
VN160025	1	612	4	1
VN160025	2	2700	1	1
VN160026	3	552	4	1
VN160026	4	540	4	1
VN160026	5	432	4	1
VN160026	6	216	2	1
VN160026	7	360	2	9
VN160027	1	1440	4	1
VN160027	2	1080	1	1
VN160028	3	1836	4	1
VN160029	1	1080	4	1
VN160029	2	1440	1	1
VN160030	1	1080	4	1
VN160030	2	1080	1	1
VN160032	2	1440	4	1
VN160033	1	1080	4	1
VN160033	2	360	1	1
VN160034	1	1224	4	1
VN160034	2	2376	1	1
VN160035	1	1120	4	1
VN160036	1	1044	4	1
VN160037	1	1124	4	1
VN160038	1	3636	4	1
VN160039	1	1100	4	1
VN160039	2	360	1	9
VN160040	1	1080	4	1
VN160041	1	612	4	1
VN160041	2	612	1	1
VN160042	1	2088	4	1
VN160042	2	288	1	1
VN160043	1	1224	4	1
VN160043	2	1944	1	1
VN160044	1	2460	4	1
VN160045	1	1440	4	1
VN160046	1	1224	4	1
VN160046	2	1800	1	1
VN160047	1	1224	4	1
VN160047	2	612	1	1
VN160048	1	1224	4	8
VN160049	1	2520	4	1
VN160050	1	1260	4	1
VN160051	1	1944	1	1
VN160051	2	1244	4	1
VN160051	3	1080	1	9
VN160052	1	3240	4	1
VN160053	1	1836	4	1
VN160054	1	2448	4	1
VN160055	1	900	4	1
VN160055	2	720	1	6
VN160056	1	1080	4	1
VN160056	2	360	1	1
VN160056	3	360	2	1
VN160057	1	1008	4	1
VN160057	2	2376	1	1
VN160058	1	619.200012207031	4	1
VN160058	2	720	1	1
VN160059	1	3240	4	1
VN160059	2	360	3	1
VN160060	1	1920	4	1
VN160060	2	80	2	9
VN160062	1	2232	4	1
VN160062	2	1584	1	1
VN160063	1	1440	4	1
VN160064	1	1800	4	1
VN160064	2	360	1	1
VN160064	3	360	2	9
VN160065	1	1440	4	1
VN160066	1	1440	4	1
VN160067	1	1080	4	1
VN160068	1	1440	4	1
VN160068	2	720	1	1
VN160069	1	1440	4	1
VN160070	1	1440	4	1
VN160070	2	1440	1	1
VN160071	1	1296	4	1
VN160071	2	1008	1	1
VN160072	1	1080	4	1
VN160072	2	1080	1	1
VN160073	2	2520	4	1
VN160073	3	2160	1	1
VN160073	4	720	4	8
VN160074	1	1428	4	1
VN160074	2	1728	1	1
VN160075	1	720	4	1
VN160075	2	126	4	8
VN160075	3	1080	1	1
VN160075	4	360	1	9
VN160076	1	1440	4	1
VN160076	2	900	1	1
VN160077	1	720	4	1
VN160077	2	720	2	1
VN160078	2	1800	1	1
VN160078	3	1440	4	1
VN160080	1	720	4	1
VN160080	2	1440	2	1
VN160080	3	1440	1	1
VN160081	1	2160	4	1
VN160081	2	720	1	1
VN160082	1	2880	4	1
VN160082	2	1440	1	1
VN160082	3	1080	4	9
VN160083	1	720	4	1
VN160083	2	1980	1	1
VN160084	1	1440	4	1
VN160084	2	300	4	7
VN160084	3	1080	1	1
VN160084	4	60	4	1
VN160085	1	1080	4	1
VN160085	2	500	4	8
VN160086	1	3240	4	1
VN160086	2	288	4	1
VN160087	1	1440	4	1
VN160088	1	720	4	1
VN160088	2	100	4	4
VN160089	1	1440	4	1
VN160090	1	360	4	1
VN160090	2	200	4	4
VN160090	3	1080	4	9
VN160090	4	720	4	8
VN160091	1	3240	4	1
VN160092	1	1008	4	1
VN160093	1	2160	4	1
VN160093	2	720	1	1
VN160093	3	360	1	9
VN160094	1	1440	4	1
VN160095	1	10	1	8
VN160095	2	1224	4	1
VN160095	3	468	1	1
VN160096	1	720	4	1
VN160096	2	360	2	1
VN160097	1	180	4	1
VN160098	1	3694	4	1
VN160099	1	2520	4	1
VN160099	2	360	1	1
VN160100	1	1080	4	1
VN160100	2	1080	1	1
VN160100	3	200	4	9
VN160102	3	1224	4	1
VN160102	4	54	1	1
VN160104	1	720	4	1
VN160104	2	380	4	1
VN160107	1	864	1	1
VN160107	2	936	4	1
VN160107	3	360	4	1
VN160114	1	1440	4	1
VN160114	2	360	3	1
VN170002	1	67.5	4	7
VN170002	2	3.20000004768372	1	4
VN170006	1	8	1	8
VN170007	1	22	2	4
VN170011	1	100	4	4
VN170015	1	2	1	8
VN170026	1	48	4	1
VN170028	1	6000	4	8
VN170028	2	6000	4	7
VN170032	1	75	4	7
VN170038	1	42	4	8
VN170046	1	145	4	7
VN170064	1	90	2	6
VN170071	1	60	1	4
VN170073	1	60	4	4
VN170080	1	56	4	6
VN170085	1	70	2	5
VN170087	1	20	4	6
VN170088	1	54	4	6
VN170090	1	32	4	4
VN170091	1	65	4	7
VN170112	1	30	2	4
VN170144	1	20	2	4
VN180003	1	1000	4	7
VN180008	1	36	1	4
VN180011	1	60	4	8
VN180016	1	35	1	4
VN180019	1	100	4	4
VN180021	1	55	4	8
VN180024	1	125	4	7
VN180027	1	200	4	7
VN180032	1	30	4	6
VN180032	2	60	1	4
VN180034	1	7	1	4
VN180037	1	35	4	4
VN180039	1	140	4	4
VN180040	1	70	4	4
VN180050	1	4000	2	1
VN180051	1	1000	4	8
VN180051	2	60	1	4
VN180055	1	100	4	7
VN180057	1	2	1	4
VN180068	1	70	4	6
VN180069	1	46	1	4
VN180070	1	200	4	1
VN180070	2	300	1	4
VN180070	3	700	1	8
VN180071	1	20	4	4
VN180075	1	6	2	4
VN180076	1	14	4	6
VN180081	3	8	1	4
VN180091	1	40	4	6
VN180095	1	60	4	7
VN180106	1	78	4	4
VN180107	1	100	4	1
VN180110	1	50	4	7
VN180113	1	24	4	6
VN180118	1	85	4	7
VN180123	1	30	4	4
VN190001	1	1500	2	8
VN190001	2	4500	2	8
VN190001	3	500	2	1
VN190002	1	200	4	3
VN190003	1	360	2	4
VN190005	1	500	4	7
VN190005	2	5000	4	3
VN190008	1	60	4	7
VN190009	1	300	1	4
VN190014	1	6	1	4
VN190017	1	800	4	7
VN190028	1	3	2	4
VN190031	1	8	4	4
VN190031	2	5500	4	7
VN190043	1	8.80000019073486	4	4
VN190046	1	6	4	4
VN190054	1	4000	4	1
VN190059	1	300	4	7
VN190060	1	3000	4	1
VN190072	1	2000	4	1
VN190072	2	150	4	7
VN190075	1	700	4	1
VN190082	1	750	4	1
VN190083	1	600	4	7
VN190084	1	316	4	7
VN190087	1	2412	4	1
VN190089	1	3000	4	1
VN190089	2	24	4	4
VN190092	1	2000	4	1
VN190092	2	500	4	8
VN190093	1	2000	4	1
VN190093	2	12	1	4
VN190095	1	3000	4	1
VN190096	1	1000	4	1
VN190097	1	2000	4	1
VN190099	1	5000	4	1
VN190099	2	500	4	9
VN190099	3	5000	4	9
VN190100	1	500	4	1
VN190105	1	1400	4	1
VN190112	1	24	4	7
VN190116	1	1500	4	1
VN190118	1	36	4	4
VN190123	1	500	4	1
VN200002	1	2400	4	4
VN200010	1	70	4	4
VN200024	1	33	1	4
VN200027	1	13	1	4
VN200029	1	62	4	6
VN200032	1	20	1	4
VN200036	1	150	2	7
VN200041	1	15	1	4
VN200052	1	100	4	7
VN200055	1	100	4	5
VN200058	1	20	1	4
VN200078	1	76.5	4	7
VN200083	1	75	4	7
VN200085	1	30	1	4
VN200087	1	55	4	4
VN200095	1	50	4	7
VN200096	1	135	4	7
VN200096	2	4	1	4
VN200116	1	35	1	4
VN200128	1	100	1	5
VN200129	1	500	4	1
