PLACEID	SERVIDR4	SERVAVLB	TIM2PLCE	CMNTRNSP
8405	13	1	 	 
8405	14	0	 	 
8405	15	0	 	 
8405	16	0	3	5
8405	17	0	5	5
8405	18	0	5	5
8405	19	0	8	5
8405	20	0	8	5
8405	21	0	8	5
8405	22	0	8	5
8405	23	0	8	5
8405	24	1	 	 
8405	25	0	 	 
8405	27	0	-88	5
8405	28	88	 	 
8405	29	0	8	5
8405	30	1	 	 
8405	31	1	 	 
8405	32	1	 	 
8405	33	1	 	 
8405	34	0	3	1
8405	35	0	3	1
8406	1	0	 	 
8406	2	0	 	 
8406	3	0	 	 
8406	4	0	 	 
8406	5	0	 	 
8406	6	0	 	 
8406	7	1	 	 
8406	8	0	 	 
8406	9	1	 	 
8406	10	0	5	5
8406	11	1	 	 
8406	12	0	2	5
8406	13	0	 	 
8406	14	0	 	 
8406	15	0	 	 
8406	16	0	10	5
8406	17	0	5	5
8406	18	0	5	5
8406	19	0	5	5
8406	20	0	5	5
8406	21	0	5	5
8406	22	0	5	5
8406	23	0	5	5
8406	24	0	 	 
8406	25	0	 	 
8406	27	0	10	5
8406	28	88	 	 
8406	29	0	5	5
8406	30	1	 	 
8406	31	0	5	5
8406	32	1	 	 
8406	33	0	5	5
8406	34	0	5	5
8406	35	0	10	5
8407	1	0	 	 
8407	2	1	 	 
8407	3	1	 	 
8407	4	0	 	 
8407	5	0	 	 
8407	6	0	 	 
8407	7	0	 	 
8407	8	0	 	 
8407	9	1	 	 
8407	10	1	 	 
8407	11	1	 	 
8407	12	0	30	1
8407	13	1	 	 
8407	14	0	 	 
8407	15	0	 	 
8407	16	0	30	1
8407	17	0	30	1
8407	18	0	30	1
8407	19	0	50	6
8407	20	0	360	8
8407	21	0	50	6
8407	22	0	50	6
8407	23	0	50	6
8407	24	1	 	 
8407	25	0	 	 
8407	27	0	50	6
8407	28	88	 	 
8407	29	0	50	6
8407	30	1	 	 
8407	31	0	30	1
8407	32	1	 	 
8407	33	0	30	1
8407	34	0	30	1
8407	35	0	30	1
8408	1	1	 	 
8408	2	1	 	 
8408	3	0	 	 
8408	4	0	 	 
8408	5	1	 	 
8408	6	0	 	 
8408	7	0	 	 
8408	8	0	 	 
8408	9	1	 	 
8408	10	1	 	 
8408	11	1	 	 
8408	12	1	 	 
8408	13	1	 	 
8408	14	1	 	 
8408	15	1	 	 
8408	16	0	10	5
8408	17	0	10	5
8408	18	0	10	6
8408	19	0	10	6
8408	20	0	10	6
8408	21	0	10	5
8408	22	1	 	 
8408	23	0	10	5
8408	24	1	 	 
8408	25	0	 	 
8408	27	0	10	5
8408	28	1	 	 
8408	29	1	 	 
8408	30	0	10	5
8408	31	1	 	 
8408	32	1	 	 
8408	33	1	 	 
8408	34	1	 	 
8408	35	0	10	5
8409	1	0	 	 
8409	2	1	 	 
8409	3	0	 	 
8409	4	0	 	 
8409	5	0	 	 
8409	6	0	 	 
8409	7	0	 	 
8409	8	0	 	 
8409	9	1	 	 
8409	10	1	 	 
8409	11	1	 	 
8409	12	1	 	 
8409	13	1	 	 
8409	14	1	 	 
8409	15	1	 	 
8409	16	1	 	 
8409	17	1	 	 
8409	18	1	 	 
8409	19	0	30	5
8409	20	0	30	5
8409	21	0	30	5
8409	22	1	 	 
8409	23	1	 	 
8409	24	1	 	 
8409	25	1	 	 
8409	27	0	30	5
8409	28	1	 	 
8409	29	0	30	5
8409	30	1	 	 
8409	31	0	30	5
8409	32	1	 	 
8409	33	1	 	 
8409	34	1	 	 
8409	35	1	 	 
8410	1	1	 	 
8410	2	1	 	 
8410	3	0	 	 
8410	4	0	 	 
8410	5	0	 	 
8410	6	0	 	 
8410	7	0	 	 
8410	8	0	 	 
8410	9	1	 	 
8410	10	1	 	 
8410	11	1	 	 
8410	12	1	 	 
8410	13	1	 	 
8410	14	1	 	 
8410	15	1	 	 
8410	16	0	5	1
8410	17	0	10	5
8410	18	0	7	5
8410	19	1	 	 
8410	20	0	7	5
8410	21	0	7	5
8410	22	1	 	 
8410	23	0	7	5
8410	24	1	 	 
8410	25	0	 	 
8410	27	0	7	5
8410	28	1	 	 
8410	29	0	7	5
8410	30	1	 	 
8410	31	1	 	 
8410	32	1	 	 
8410	33	1	 	 
8410	34	1	 	 
8410	35	1	 	 
8411	1	0	 	 
8411	2	1	 	 
8411	3	0	 	 
8411	4	0	 	 
8411	5	0	 	 
8411	6	0	 	 
8411	7	0	 	 
8411	8	0	 	 
8411	9	0	20	1
8411	10	1	 	 
8411	11	1	 	 
8411	12	1	 	 
8411	13	1	 	 
8411	14	1	 	 
8411	15	1	 	 
8411	16	0	10	1
8411	17	0	20	7
8411	18	0	20	7
8411	19	0	20	7
8411	20	0	20	7
8411	21	0	20	7
8411	22	0	20	7
8411	23	0	10	1
8411	24	0	 	 
8411	25	0	 	 
8411	27	0	20	7
8411	28	88	 	 
8411	29	0	20	7
8411	30	1	 	 
8411	31	0	10	1
8411	32	1	 	 
8411	33	0	10	1
8411	34	0	10	1
8411	35	0	10	1
8412	1	1	 	 
8412	2	1	 	 
8412	3	0	 	 
8412	4	0	 	 
8412	5	0	 	 
8412	6	0	 	 
8412	7	0	 	 
8412	8	0	 	 
8412	9	1	 	 
8412	10	1	 	 
8412	11	1	 	 
8412	12	1	 	 
8412	13	1	 	 
8412	14	1	 	 
8412	15	1	 	 
8412	16	0	10	5
8412	17	0	10	5
8412	18	0	10	5
8412	19	0	5	1
8412	20	0	5	1
8412	21	0	10	5
8412	22	0	15	5
8412	23	0	10	5
8412	24	1	 	 
8412	25	0	 	 
8412	27	0	10	6
8412	28	88	 	 
8412	29	0	5	1
8412	30	1	 	 
8412	31	1	 	 
8412	32	1	 	 
8412	33	0	5	1
8412	34	0	5	1
8412	35	0	10	5
8413	1	0	 	 
8413	2	0	 	 
8413	3	0	 	 
8413	4	0	 	 
8413	5	0	 	 
8413	6	0	 	 
8413	7	0	 	 
8413	8	0	 	 
8413	9	1	 	 
8413	10	1	 	 
8413	11	1	 	 
8413	12	1	 	 
8413	13	1	 	 
8413	14	1	 	 
8413	15	1	 	 
8413	16	0	15	6
8413	17	0	15	6
8413	18	0	15	6
8413	19	0	15	6
8413	20	0	15	6
8413	21	0	15	6
8413	22	0	15	6
8413	23	0	15	6
8413	24	1	 	 
8413	25	0	 	 
8413	27	0	15	6
8413	28	88	 	 
8413	29	0	15	6
8413	30	1	 	 
8413	31	1	 	 
8413	32	1	 	 
8413	33	0	15	6
8413	34	0	15	6
8413	35	0	15	6
8414	1	0	 	 
8414	2	1	 	 
8414	3	0	 	 
8414	4	0	 	 
8414	5	1	 	 
8414	6	0	 	 
8414	7	0	 	 
8414	8	0	 	 
8414	9	1	 	 
8414	10	1	 	 
8414	11	1	 	 
8414	12	1	 	 
8414	13	1	 	 
8414	14	1	 	 
8414	15	1	 	 
8414	16	1	 	 
8414	17	0	5	7
8414	18	0	5	7
8414	19	0	5	7
8414	20	0	5	7
8414	21	0	5	7
8414	22	0	3	1
8414	23	0	5	7
8414	24	1	 	 
8414	25	0	 	 
8414	27	0	5	7
8414	28	88	 	 
8414	29	1	 	 
8414	30	1	 	 
8414	31	0	5	1
8414	32	1	 	 
8414	33	0	5	1
8414	34	0	5	1
8414	35	0	8	1
8415	1	0	 	 
8415	2	1	 	 
8415	3	0	 	 
8415	4	0	 	 
8415	5	0	 	 
8415	6	0	 	 
8415	7	0	 	 
8415	8	0	 	 
8415	9	1	 	 
8415	10	1	 	 
8415	11	1	 	 
8415	12	0	25	1
8415	13	1	 	 
8415	14	1	 	 
8415	15	1	 	 
8415	16	0	10	1
8415	17	0	25	1
8415	18	0	25	1
8415	19	0	45	6
8415	20	0	45	6
8415	21	0	45	6
8415	22	0	45	6
8415	23	0	45	6
8415	24	0	 	 
8415	25	0	 	 
8415	27	0	45	6
8415	28	88	 	 
8415	29	0	45	6
8415	30	0	25	1
8415	31	0	45	6
8415	32	1	 	 
8415	33	0	25	1
8415	34	0	25	1
8415	35	0	25	1
8416	1	1	 	 
8416	2	1	 	 
8416	3	0	 	 
8416	4	0	 	 
8416	5	0	 	 
8416	6	0	 	 
8416	7	0	 	 
8416	8	0	 	 
8416	9	1	 	 
8416	10	0	120	6
8416	11	0	 	 
8416	12	0	120	6
8416	13	0	 	 
8416	14	1	 	 
8416	15	0	 	 
8416	16	0	120	6
8416	17	0	120	6
8416	18	0	120	6
8416	19	0	150	6
8416	20	0	150	6
8416	21	0	120	6
8416	22	0	120	6
8416	23	0	120	6
8416	24	0	 	 
8416	25	0	 	 
8416	27	0	150	6
8416	28	88	 	 
8416	29	0	150	6
8416	30	1	 	 
8416	31	0	120	6
8416	32	1	 	 
8416	33	1	 	 
8416	34	0	30	6
8416	35	0	30	6
8417	1	1	 	 
8417	2	1	 	 
8417	3	0	 	 
8417	4	0	 	 
8417	5	0	 	 
8417	6	0	 	 
8417	7	0	 	 
8417	8	0	 	 
8417	9	1	 	 
8417	10	1	 	 
8417	11	0	 	 
8417	12	0	40	6
8417	13	1	 	 
8417	14	1	 	 
8417	15	0	 	 
8417	16	0	20	6
8417	17	0	20	6
8417	18	0	20	6
8417	19	0	40	6
8417	20	0	40	6
8417	21	0	40	6
8417	22	0	40	6
8417	23	0	20	6
8417	24	1	 	 
8417	25	0	 	 
8417	27	0	40	6
8417	28	88	 	 
8417	29	0	40	6
8417	30	1	 	 
8417	31	0	4	6
8417	32	1	 	 
8417	33	1	 	 
8417	34	0	20	6
8417	35	1	 	 
8418	1	0	 	 
8418	2	1	 	 
8418	3	0	 	 
8418	4	0	 	 
8418	5	0	 	 
8418	6	0	 	 
8418	7	0	 	 
8418	8	0	 	 
8418	9	0	15	6
8418	10	0	15	6
8418	11	0	 	 
8418	12	0	30	6
8418	13	1	 	 
8418	14	1	 	 
8418	15	1	 	 
8418	16	0	30	6
8418	17	0	15	1
8418	18	0	30	6
8418	19	0	30	6
8418	20	0	120	6
8418	21	0	30	6
8418	22	0	30	6
8418	23	0	30	6
8418	24	0	 	 
8418	25	0	 	 
8418	27	0	30	6
8418	28	88	 	 
8418	29	0	30	6
8418	30	0	15	1
8418	31	0	120	6
8418	32	1	 	 
8418	33	0	15	1
8418	34	0	35	1
8418	35	0	15	1
8419	1	0	 	 
8419	2	0	 	 
8419	3	0	 	 
8419	4	0	 	 
8419	5	0	 	 
8419	6	0	 	 
8419	7	0	 	 
8419	8	0	 	 
8419	9	0	4	1
8419	10	0	4	1
8419	11	0	 	 
8419	12	0	5	6
8419	13	1	 	 
8419	14	1	 	 
8419	15	1	 	 
8419	16	0	5	6
8419	17	0	5	6
8419	18	0	5	6
8419	19	0	5	6
8419	20	0	180	6
8419	21	0	5	6
8419	22	0	5	6
8419	23	0	5	6
8419	24	1	 	 
8419	25	0	 	 
8419	27	0	5	6
8419	28	88	 	 
8419	29	0	180	6
8419	30	0	4	1
8419	31	0	180	6
8419	32	1	 	 
8419	33	0	3	1
8419	34	0	8	1
8419	35	0	4	1
8420	1	1	 	 
8420	2	1	 	 
8420	3	0	 	 
8420	4	0	 	 
8420	5	0	 	 
8420	6	1	 	 
8420	7	0	 	 
8420	8	0	 	 
8420	9	1	 	 
8420	10	1	 	 
8420	11	1	 	 
8420	12	0	10	6
8420	13	1	 	 
8420	14	1	 	 
8420	15	1	 	 
8420	16	0	5	6
8420	17	0	5	6
8420	18	0	10	6
8420	19	0	10	6
8420	20	0	180	6
8420	21	0	180	6
8420	22	0	180	6
8420	23	0	10	6
8420	24	1	 	 
8420	25	0	 	 
8420	27	0	10	6
8420	28	88	 	 
8420	29	0	10	6
8420	30	1	 	 
8420	31	0	10	6
8420	32	1	 	 
8420	33	1	 	 
8420	34	1	 	 
8420	35	1	 	 
8421	1	0	 	 
8421	2	1	 	 
8421	3	0	 	 
8421	4	0	 	 
8421	5	0	 	 
8421	6	1	 	 
8421	7	0	 	 
8421	8	0	 	 
8421	9	1	 	 
8421	10	0	60	7
8421	11	0	 	 
8421	12	0	60	7
8421	13	1	 	 
8421	14	1	 	 
8421	15	1	 	 
8421	16	1	 	 
8421	17	1	 	 
8421	18	0	60	7
8421	19	0	60	7
8421	20	0	60	7
8421	21	0	60	7
8421	22	1	 	 
8421	23	0	60	7
8421	24	1	 	 
8421	25	0	 	 
8421	27	0	60	7
8421	28	88	 	 
8421	29	0	60	7
8421	30	1	 	 
8421	31	0	60	7
8421	32	1	 	 
8421	33	1	 	 
8421	34	1	 	 
8421	35	1	 	 
8422	1	1	 	 
8422	2	1	 	 
8422	3	0	 	 
8422	4	0	 	 
8422	5	1	 	 
8422	6	1	 	 
8422	7	0	 	 
8422	8	0	 	 
8422	9	1	 	 
8422	10	1	 	 
8422	11	1	 	 
8422	12	1	 	 
8422	13	1	 	 
8422	14	1	 	 
8422	15	0	 	 
8422	16	0	30	6
8422	17	1	 	 
8422	18	0	30	6
8422	19	0	60	6
8422	20	0	60	6
8422	21	0	30	6
8422	22	1	 	 
8422	23	0	60	6
8422	24	1	 	 
8422	25	0	 	 
8422	27	0	60	6
8422	28	88	 	 
8422	29	0	60	6
8422	30	1	 	 
8422	31	1	 	 
8422	32	1	 	 
8422	33	1	 	 
8422	34	1	 	 
8422	35	1	 	 
8423	1	0	 	 
8423	2	1	 	 
8423	3	0	 	 
8423	4	0	 	 
8423	5	0	 	 
8423	6	0	 	 
8423	7	1	 	 
8423	8	0	 	 
8423	9	1	 	 
8423	10	0	20	5
8423	11	0	 	 
8423	12	0	20	5
8423	13	1	 	 
8423	14	0	 	 
8423	15	0	 	 
8423	16	0	30	5
8423	17	0	30	5
8423	18	0	30	5
8423	19	0	40	6
8423	20	0	40	6
8423	21	0	40	6
8423	22	0	20	5
8423	23	0	30	5
8423	24	1	 	 
8423	25	0	 	 
8423	27	0	40	6
8423	28	88	 	 
8423	29	0	40	6
8423	30	1	 	 
8423	31	0	40	6
8423	32	1	 	 
8423	33	1	 	 
8423	34	0	20	5
8423	35	0	20	5
8424	1	1	 	 
8424	2	1	 	 
8424	3	1	 	 
8424	4	1	 	 
8424	5	1	 	 
8424	6	1	 	 
8424	7	1	 	 
8424	8	1	 	 
8424	9	1	 	 
8424	10	1	 	 
8424	11	1	 	 
8424	12	1	 	 
8424	13	1	 	 
8424	14	1	 	 
8424	15	1	 	 
8424	16	1	 	 
8424	17	1	 	 
8424	18	1	 	 
8424	19	1	 	 
8424	20	1	 	 
8424	21	1	 	 
8424	22	1	 	 
8424	23	1	 	 
8424	24	1	 	 
8424	25	0	 	 
8424	27	1	 	 
8424	28	88	 	 
8424	29	1	 	 
8424	30	1	 	 
8424	31	1	 	 
8424	32	1	 	 
8424	33	1	 	 
8424	34	1	 	 
8424	35	1	 	 
8425	1	0	 	 
8425	2	1	 	 
8425	3	0	 	 
8425	4	0	 	 
8425	5	0	 	 
8425	6	0	 	 
8425	7	0	 	 
8425	8	0	 	 
8425	9	1	 	 
8425	10	0	20	1
8425	11	0	 	 
8425	12	0	20	1
8425	13	1	 	 
8425	14	1	 	 
8425	15	0	 	 
8425	16	0	20	1
8425	17	0	20	1
8425	18	0	120	6
8425	19	0	120	6
8425	20	1	 	 
8425	21	1	 	 
8425	22	0	20	1
8425	23	0	20	1
8425	24	1	 	 
8425	25	0	 	 
8425	27	0	120	6
8425	28	88	 	 
8425	29	0	120	6
8425	30	1	 	 
8425	31	0	20	1
8425	32	1	 	 
8425	33	1	 	 
8425	34	0	20	1
8425	35	0	20	1
8426	1	0	 	 
8426	2	1	 	 
8426	3	1	 	 
8426	4	0	 	 
8426	5	0	 	 
8426	6	0	 	 
8426	7	0	 	 
8426	8	1	 	 
8426	9	1	 	 
8426	10	1	 	 
8426	11	1	 	 
8426	12	1	 	 
8426	13	1	 	 
8426	14	1	 	 
8426	15	1	 	 
8426	16	1	 	 
8426	17	1	 	 
8426	18	1	 	 
8426	19	1	 	 
8426	20	1	 	 
8426	21	1	 	 
8426	22	1	 	 
8426	23	0	120	6
8426	24	1	 	 
8426	25	0	 	 
8426	27	1	 	 
8426	28	88	 	 
8426	29	1	 	 
8426	30	1	 	 
8426	31	1	 	 
8426	32	1	 	 
8426	33	1	 	 
8426	34	1	 	 
8426	35	1	 	 
8427	1	1	 	 
8427	2	1	 	 
8427	3	0	 	 
8427	4	0	 	 
8427	5	0	 	 
8427	6	0	 	 
8427	7	1	 	 
8427	8	0	 	 
8427	9	1	 	 
8427	10	1	 	 
8427	11	1	 	 
8427	12	0	5	5
8427	13	1	 	 
8427	14	1	 	 
8427	15	0	 	 
8427	16	0	5	5
8427	17	1	 	 
8427	18	0	120	6
8427	19	0	120	6
8427	20	0	120	6
8427	21	1	 	 
8427	22	0	5	5
8427	23	0	120	6
8427	24	1	 	 
8427	25	0	 	 
8427	27	0	120	6
8427	28	88	 	 
8427	29	0	120	6
8427	30	1	 	 
8427	31	0	120	6
8427	32	1	 	 
8427	33	1	 	 
8427	34	1	 	 
8427	35	1	 	 
8428	1	1	 	 
8428	2	1	 	 
8428	3	0	 	 
8428	4	0	 	 
8428	5	0	 	 
8428	6	0	 	 
8428	7	1	 	 
8428	8	0	 	 
8428	9	1	 	 
8428	10	1	 	 
8428	11	0	 	 
8428	12	1	 	 
8428	13	1	 	 
8428	14	1	 	 
8428	15	1	 	 
8428	16	0	5	5
8428	17	1	 	 
8428	18	0	20	6
8428	19	0	20	6
8428	20	0	30	6
8428	21	0	20	6
8428	22	0	20	6
8428	23	1	 	 
8428	24	1	 	 
8428	25	0	 	 
8428	27	0	20	6
8428	28	88	 	 
8428	29	0	20	6
8428	30	1	 	 
8428	31	0	20	6
8428	32	1	 	 
8428	33	1	 	 
8428	34	1	 	 
8428	35	1	 	 
8429	1	0	 	 
8429	2	0	 	 
8429	3	0	 	 
8429	4	0	 	 
8429	5	0	 	 
8429	6	0	 	 
8429	7	0	 	 
8429	8	0	 	 
8429	9	0	80	6
8429	10	0	80	6
8429	11	0	 	 
8429	12	0	80	6
8429	13	0	 	 
8429	14	1	 	 
8429	15	0	 	 
8429	16	0	80	6
8429	17	0	80	6
8429	18	0	80	6
8429	19	0	80	6
8429	20	0	80	6
8429	21	0	80	6
8429	22	0	80	6
8429	23	0	80	6
8429	24	0	 	 
8429	25	0	 	 
8429	27	0	170	6
8429	28	88	 	 
8429	29	0	80	6
8429	30	0	80	1
8429	31	0	80	6
8429	32	1	 	 
8429	33	0	40	1
8429	34	0	80	1
8429	35	0	80	1
8430	1	0	 	 
8430	2	1	 	 
8430	3	1	 	 
8430	4	0	 	 
8430	5	0	 	 
8430	6	1	 	 
8430	7	1	 	 
8430	8	0	 	 
8430	9	1	 	 
8430	10	1	 	 
8430	11	0	 	 
8430	12	0	30	5
8430	13	1	 	 
8430	14	1	 	 
8430	15	0	 	 
8430	16	0	30	5
8430	17	0	30	5
8430	18	0	30	5
8430	19	0	30	5
8430	20	0	30	5
8430	21	0	30	5
8430	22	1	 	 
8430	23	0	30	5
8430	24	1	 	 
8430	25	0	 	 
8430	27	0	30	5
8430	28	88	 	 
8430	29	0	30	5
8430	30	1	 	 
8430	31	0	30	5
8430	32	1	 	 
8430	33	1	 	 
8430	34	1	 	 
8430	35	1	 	 
8431	1	0	 	 
8431	2	1	 	 
8431	3	0	 	 
8431	4	0	 	 
8431	5	0	 	 
8431	6	0	 	 
8431	7	1	 	 
8431	8	0	 	 
8431	9	1	 	 
8431	10	0	10	5
8431	11	0	 	 
8431	12	0	10	5
8431	13	1	 	 
8431	14	1	 	 
8431	15	1	 	 
8431	16	0	10	5
8431	17	0	10	5
8431	18	0	10	5
8431	19	0	10	5
8431	20	0	10	5
8431	21	0	10	5
8431	22	1	 	 
8431	23	0	10	5
8431	24	1	 	 
8431	25	0	 	 
8431	27	0	30	6
8431	28	88	 	 
8431	29	0	10	5
8431	30	1	 	 
8431	31	1	 	 
8431	32	1	 	 
8431	33	1	 	 
8431	34	0	10	5
8431	35	0	5	6
8432	1	1	 	 
8432	2	1	 	 
8432	3	1	 	 
8432	4	1	 	 
8432	5	0	 	 
8432	6	0	 	 
8432	7	0	 	 
8432	8	1	 	 
8432	9	1	 	 
8432	10	1	 	 
8432	11	1	 	 
8432	12	1	 	 
8432	13	1	 	 
8432	14	1	 	 
8432	15	1	 	 
8432	16	1	 	 
8432	17	1	 	 
8432	18	1	 	 
8432	19	1	 	 
8432	20	1	 	 
8432	21	1	 	 
8432	22	1	 	 
8432	23	1	 	 
8432	24	1	 	 
8432	25	0	 	 
8432	27	1	 	 
8432	28	88	 	 
8432	29	1	 	 
8432	30	1	 	 
8432	31	1	 	 
8432	32	1	 	 
8432	33	1	 	 
8432	34	1	 	 
8432	35	1	 	 
8433	1	1	 	 
8433	2	1	 	 
8433	3	0	 	 
8433	4	0	 	 
8433	5	1	 	 
8433	6	0	 	 
8433	7	0	 	 
8433	8	0	 	 
8433	9	1	 	 
8433	10	1	 	 
8433	11	0	 	 
8433	12	0	10	6
8433	13	1	 	 
8433	14	1	 	 
8433	15	1	 	 
8433	16	0	10	6
8433	17	0	10	6
8433	18	0	70	6
8433	19	0	10	6
8433	20	0	10	6
8433	21	0	10	6
8433	22	0	-77	88
8433	23	0	10	6
8433	24	1	 	 
8433	25	0	 	 
8433	27	0	10	6
8433	28	88	 	 
8433	29	0	10	6
8433	30	0	10	6
8433	31	0	10	6
8433	32	1	 	 
8433	33	1	 	 
8433	34	1	 	 
8433	35	1	 	 
8434	1	0	 	 
8434	2	1	 	 
8434	3	0	 	 
8434	4	0	 	 
8434	5	0	 	 
8434	6	0	 	 
8434	7	0	 	 
8434	8	0	 	 
8434	9	1	 	 
8434	10	1	 	 
8434	11	1	 	 
8434	12	1	 	 
8434	13	1	 	 
8434	14	1	 	 
8434	15	1	 	 
8434	16	0	40	7
8434	17	0	-77	88
8434	18	0	-77	88
8434	19	0	45	7
8434	20	0	45	7
8434	21	0	-77	88
8434	22	0	20	1
8434	23	0	40	7
8434	24	1	 	 
8434	25	0	 	 
8434	27	0	40	7
8434	28	88	 	 
8434	29	0	45	7
8434	30	0	-77	88
8434	31	0	20	1
8434	32	1	 	 
8434	33	0	30	1
8434	34	0	30	1
8434	35	0	15	7
8435	1	0	 	 
8435	2	1	 	 
8435	3	0	 	 
8435	4	0	 	 
8435	5	0	 	 
8435	6	0	 	 
8435	7	0	 	 
8435	8	0	 	 
8435	9	1	 	 
8435	10	1	 	 
8435	11	1	 	 
8435	12	1	 	 
8435	13	1	 	 
8435	14	1	 	 
8435	15	1	 	 
8435	16	0	15	7
8435	17	0	-77	88
8435	18	1	 	 
8435	19	0	20	7
8435	20	0	10	7
8435	21	0	10	7
8435	22	0	-77	88
8435	23	0	20	7
8435	24	1	 	 
8435	25	0	 	 
8435	27	0	20	7
8435	28	88	 	 
8435	29	0	2	1
8435	30	0	-77	88
8435	31	1	 	 
8435	32	1	 	 
8435	33	1	 	 
8435	34	1	 	 
8435	35	0	15	7
8436	1	0	 	 
8436	2	0	 	 
8436	3	0	 	 
8436	4	0	 	 
8436	5	0	 	 
8436	6	0	 	 
8436	7	0	 	 
8436	8	0	 	 
8436	9	0	3	1
8436	10	1	 	 
8436	11	1	 	 
8436	12	1	 	 
8436	13	1	 	 
8436	14	1	 	 
8436	15	1	 	 
8436	16	0	60	7
8436	17	0	-77	88
8436	18	0	60	7
8436	19	0	15	7
8436	20	0	15	7
8436	21	0	15	7
8436	22	0	-77	88
8436	23	0	60	7
8436	24	1	 	 
8436	25	0	 	 
8436	27	0	20	7
8436	28	88	 	 
8436	29	0	15	7
8436	30	0	10	1
8436	31	0	5	1
8436	32	1	 	 
8436	33	0	15	1
8436	34	0	15	1
8436	35	0	15	1
8437	1	0	 	 
8437	2	1	 	 
8437	3	0	 	 
8437	4	0	 	 
8437	5	0	 	 
8437	6	0	 	 
8437	7	0	 	 
8437	8	0	 	 
8437	9	1	 	 
8437	10	1	 	 
8437	11	1	 	 
8437	12	1	 	 
8437	13	1	 	 
8437	14	1	 	 
8437	15	1	 	 
8437	16	0	5	5
8437	17	0	-77	88
8437	18	0	5	5
8437	19	0	10	7
8437	20	0	10	7
8437	21	0	5	1
8437	22	1	 	 
8437	23	0	5	5
8437	24	1	 	 
8437	25	0	 	 
8437	27	0	10	7
8437	28	88	 	 
8437	29	0	5	1
8437	30	0	2	1
8437	31	1	 	 
8437	32	1	 	 
8437	33	1	 	 
8437	34	1	 	 
8437	35	1	 	 
8438	1	0	 	 
8438	2	0	 	 
8438	3	0	 	 
8438	4	0	 	 
8438	5	0	 	 
8438	6	0	 	 
8438	7	0	 	 
8438	8	0	 	 
8438	9	1	 	 
8438	10	1	 	 
8438	11	1	 	 
8438	12	1	 	 
8438	13	1	 	 
8438	14	1	 	 
8438	15	1	 	 
8438	16	1	 	 
8438	17	0	-77	88
8438	18	0	2	1
8438	19	0	10	7
8438	20	0	10	7
8438	21	0	10	7
8438	22	1	 	 
8438	23	0	10	7
8438	24	1	 	 
8438	25	1	 	 
8438	27	0	10	1
8438	28	88	 	 
8438	29	0	10	7
8438	30	1	 	 
8438	31	1	 	 
8438	32	1	 	 
8438	33	1	 	 
8438	34	1	 	 
8438	35	1	 	 
8439	1	1	 	 
8439	2	1	 	 
8439	3	0	 	 
8439	4	0	 	 
8439	5	0	 	 
8439	6	0	 	 
8439	7	0	 	 
8439	8	0	 	 
8439	9	1	 	 
8439	10	1	 	 
8439	11	1	 	 
8439	12	1	 	 
8439	13	1	 	 
8439	14	1	 	 
8439	15	1	 	 
8439	16	1	 	 
8439	17	0	-77	88
8439	18	0	10	7
8439	19	0	10	7
8439	20	0	10	7
8439	21	0	10	7
8439	22	1	 	 
8439	23	0	15	7
8439	24	1	 	 
8439	25	0	 	 
8439	27	0	20	7
8439	28	88	 	 
8439	29	0	10	7
8439	30	1	 	 
8439	31	1	 	 
8439	32	1	 	 
8439	33	1	 	 
8439	34	1	 	 
8439	35	1	 	 
8440	1	0	 	 
8440	2	0	 	 
8440	3	0	 	 
8440	4	0	 	 
8440	5	0	 	 
8440	6	0	 	 
8440	7	0	 	 
8440	8	0	 	 
8440	9	0	10	1
8440	10	1	 	 
8440	11	1	 	 
8440	12	1	 	 
8440	13	1	 	 
8440	14	0	 	 
8440	15	0	 	 
8440	16	0	10	1
8440	17	0	10	1
8440	18	0	10	1
8440	19	0	10	1
8440	20	0	10	1
8440	21	0	10	1
8440	22	0	10	1
8440	23	0	10	1
8440	24	1	 	 
8440	25	0	 	 
8440	27	0	10	1
8440	28	88	 	 
8440	29	0	5	1
8440	30	0	5	1
8440	31	0	3	1
8440	32	1	 	 
8440	33	0	5	1
8440	34	0	5	1
8440	35	0	3	1
8441	1	0	 	 
8441	2	1	 	 
8441	3	0	 	 
8441	4	0	 	 
8441	5	0	 	 
8441	6	0	 	 
8441	7	0	 	 
8441	8	0	 	 
8441	9	0	10	1
8441	10	1	 	 
8441	11	1	 	 
8441	12	1	 	 
8441	13	1	 	 
8441	14	0	 	 
8441	15	0	 	 
8441	16	0	20	7
8441	17	0	20	7
8441	18	0	20	7
8441	19	0	20	7
8441	20	0	20	7
8441	21	0	20	7
8441	22	0	20	7
8441	23	0	20	7
8441	24	1	 	 
8441	25	0	 	 
8441	27	0	20	7
8441	28	88	 	 
8441	29	1	 	 
8441	30	0	10	1
8441	31	0	10	1
8441	32	1	 	 
8441	33	0	10	1
8441	34	0	10	1
8441	35	0	10	1
8442	1	0	 	 
8442	2	0	 	 
8442	3	0	 	 
8442	4	0	 	 
8442	5	0	 	 
8442	6	0	 	 
8442	7	0	 	 
8442	8	0	 	 
8442	9	0	10	1
8442	10	1	 	 
8442	11	1	 	 
8442	12	1	 	 
8442	13	1	 	 
8442	14	1	 	 
8442	15	1	 	 
8442	16	0	10	7
8442	17	0	10	7
8442	18	0	10	7
8442	19	0	10	7
8442	20	0	10	1
8442	21	0	10	7
