PLACEID	PLPRIDR4	PRBAFCT
8306	2	79
8306	3	88
8306	4	88
8306	5	79
8306	6	88
8306	7	88
8306	8	2
8306	9	2
8306	10	88
8306	11	88
8306	12	88
8306	13	88
8306	14	2
8306	15	88
8307	1	88
8307	2	88
8307	3	88
8307	4	88
8307	5	88
8307	6	2
8307	7	2
8307	8	2
8307	9	2
8307	10	88
8307	11	0
8307	12	88
8307	13	0
8307	14	0
8307	15	88
8310	1	0
8310	2	0
8310	3	0
8310	4	0
8310	5	0
8310	6	0
8310	7	0
8310	8	2
8310	9	0
8310	10	0
8310	11	2
8310	12	0
8310	13	1
8310	14	2
8310	15	1
8311	1	0
8311	2	0
8311	3	0
8311	4	0
8311	5	0
8311	6	0
8311	7	0
8311	8	2
8311	9	0
8311	10	0
8311	11	2
8311	12	0
8311	13	2
8311	14	0
8311	15	79
8316	1	2
8316	2	0
8316	3	1
8316	4	1
8316	5	2
8316	6	0
8316	7	0
8316	8	2
8316	9	0
8316	10	1
8316	11	1
8316	12	1
8316	13	2
8316	14	1
8316	15	88
8317	1	0
8317	2	0
8317	3	0
8317	4	0
8317	5	0
8317	6	0
8317	7	0
8317	8	2
8317	9	0
8317	10	0
8317	11	0
8317	12	2
8317	13	0
8317	14	2
8317	15	88
8318	1	0
8318	2	0
8318	3	0
8318	4	0
8318	5	0
8318	6	0
8318	7	1
8318	8	1
8318	9	0
8318	10	0
8318	11	0
8318	12	0
8318	13	0
8318	14	1
8318	15	88
8319	1	0
8319	2	0
8319	3	0
8319	4	0
8319	5	0
8319	6	0
8319	7	1
8319	8	1
8319	9	1
8319	10	0
8319	11	1
8319	12	0
8319	13	0
8319	14	1
8319	15	0
8320	1	88
8320	2	88
8320	3	88
8320	4	88
8320	5	88
8320	6	88
8320	7	88
8320	8	0
8320	9	0
8320	10	88
8320	11	88
8320	12	88
8320	13	88
8320	14	88
8320	15	0
8321	1	0
8321	2	0
8321	3	0
8321	4	0
8321	5	0
8321	6	2
8321	7	0
8321	8	1
8321	9	0
8321	10	0
8321	11	2
8321	12	0
8321	13	2
8321	14	1
8321	15	2
8322	1	0
8322	2	0
8322	3	0
8322	4	0
8322	5	0
8322	6	0
8322	7	0
8322	8	1
8322	9	1
8322	10	0
8322	11	1
8322	12	0
8322	13	2
8322	14	1
8322	15	0
8323	1	0
8323	2	0
8323	3	0
8323	4	0
8323	5	0
8323	6	0
8323	7	0
8323	8	0
8323	9	0
8323	10	0
8323	11	0
8323	12	0
8323	13	0
8323	14	1
8323	15	88
8325	1	0
8325	2	0
8325	3	0
8325	4	0
8325	5	0
8325	6	0
8325	7	0
8325	8	2
8325	9	1
8325	10	0
8325	11	2
8325	12	0
8325	13	0
8325	14	2
8325	15	88
8327	1	0
8327	2	0
8327	3	0
8327	4	0
8327	5	0
8327	6	0
8327	7	0
8327	8	0
8327	9	0
8327	10	0
8327	11	1
8327	12	0
8327	13	0
8327	14	0
8327	15	0
8328	1	88
8328	2	88
8328	3	0
8328	4	0
8328	5	88
8328	6	88
8328	7	88
8328	8	0
8328	9	1
8328	10	88
8328	11	88
8328	12	88
8328	13	88
8328	14	88
8328	15	88
8333	1	0
8333	2	0
8333	3	0
8333	4	0
8333	5	0
8333	6	0
8333	7	0
8333	8	0
8333	9	2
8333	10	0
8333	11	0
8333	12	0
8333	13	0
8333	14	1
8333	15	88
8334	1	0
8334	2	0
8334	3	2
8334	4	0
8334	5	0
8334	6	1
8334	7	0
8334	8	2
8334	9	2
8334	10	0
8334	11	0
8334	12	0
8334	13	0
8334	14	1
8334	15	88
8336	1	0
8336	2	0
8336	3	1
8336	4	0
8336	5	0
8336	6	0
8336	7	0
8336	8	0
8336	9	0
8336	10	0
8336	11	0
8336	12	0
8336	13	0
8336	14	1
8336	15	1
8337	1	0
8337	2	0
8337	3	0
8337	4	0
8337	5	0
8337	6	0
8337	7	0
8337	8	1
8337	9	1
8337	10	0
8337	11	0
8337	12	1
8337	13	0
8337	14	1
8337	15	88
8340	1	0
8340	2	0
8340	3	0
8340	4	0
8340	5	0
8340	6	0
8340	7	0
8340	8	0
8340	9	0
8340	10	0
8340	11	0
8340	12	0
8340	13	0
8340	14	0
8340	15	0
8341	1	0
8341	2	0
8341	3	0
8341	4	0
8341	5	0
8341	6	0
8341	7	0
8341	8	0
8341	9	0
8341	10	0
8341	11	1
8341	12	0
8341	13	0
8341	14	0
8341	15	88
8342	1	2
8342	2	0
8342	3	2
8342	4	2
8342	5	0
8342	6	2
8342	7	0
8342	8	2
8342	9	2
8342	10	0
8342	11	0
8342	12	0
8342	13	0
8342	14	2
8342	15	88
8343	1	2
8343	2	0
8343	3	1
8343	4	2
8343	5	0
8343	6	0
8343	7	0
8343	8	0
8343	9	0
8343	10	0
8343	11	0
8343	12	1
8343	13	0
8343	14	2
8343	15	2
8345	1	0
8345	2	0
8345	3	0
8345	4	0
8345	5	0
8345	6	0
8345	7	0
8345	8	0
8345	9	0
8345	10	0
8345	11	0
8345	12	1
8345	13	0
8345	14	1
8345	15	88
8348	1	0
8348	2	0
8348	3	0
8348	4	0
8348	5	0
8348	6	0
8348	7	2
8348	8	2
8348	9	2
8348	10	0
8348	11	1
8348	12	2
8348	13	1
8348	14	2
8348	15	88
8349	1	0
8349	2	0
8349	3	2
8349	4	2
8349	5	0
8349	6	0
8349	7	0
8349	8	2
8349	9	2
8349	10	0
8349	11	0
8349	12	2
8349	13	0
8349	14	1
8349	15	88
8350	1	0
8350	2	0
8350	3	0
8350	4	0
8350	5	0
8350	6	1
8350	7	0
8350	8	2
8350	9	0
8350	10	0
8350	11	0
8350	12	2
8350	13	0
8350	14	1
8350	15	88
8353	1	88
8353	2	88
8353	3	88
8353	4	88
8353	5	0
8353	6	0
8353	7	0
8353	8	0
8353	9	1
8353	10	0
8353	11	0
8353	12	0
8353	13	0
8353	14	0
8353	15	1
8357	1	0
8357	2	0
8357	3	2
8357	4	2
8357	5	0
8357	6	0
8357	7	0
8357	8	2
8357	9	2
8357	10	0
8357	11	2
8357	12	2
8357	13	0
8357	14	2
8357	15	0
8358	1	0
8358	2	0
8358	3	0
8358	4	1
8358	5	0
8358	6	0
8358	7	0
8358	8	2
8358	9	0
8358	10	0
8358	11	0
8358	12	0
8358	13	0
8358	14	1
8358	15	88
8360	1	2
8360	2	0
8360	3	1
8360	4	1
8360	5	0
8360	6	1
8360	7	0
8360	8	1
8360	9	1
8360	10	1
8360	11	2
8360	12	2
8360	13	2
8360	14	2
8360	15	88
8362	1	0
8362	2	0
8362	3	1
8362	4	0
8362	5	0
8362	6	0
8362	7	0
8362	8	0
8362	9	1
8362	10	0
8362	11	0
8362	12	0
8362	13	1
8362	14	1
8362	15	0
8364	1	0
8364	2	0
8364	3	0
8364	4	0
8364	5	0
8364	6	0
8364	7	1
8364	8	2
8364	9	0
8364	10	0
8364	11	0
8364	12	0
8364	13	0
8364	14	0
8364	15	1
8365	1	0
8365	2	0
8365	3	0
8365	4	0
8365	5	0
8365	6	0
8365	7	0
8365	8	2
8365	9	1
8365	10	0
8365	11	0
8365	12	0
8365	13	0
8365	14	1
8365	15	1
8366	1	0
8366	2	0
8366	3	0
8366	4	0
8366	5	0
8366	6	1
8366	7	1
8366	8	2
8366	9	0
8366	10	0
8366	11	1
8366	12	0
8366	13	2
8366	14	0
8366	15	0
8367	1	0
8367	2	0
8367	3	0
8367	4	0
8367	5	0
8367	6	1
8367	7	0
8367	8	2
8367	9	0
8367	10	0
8367	11	2
8367	12	0
8367	13	0
8367	14	1
8367	15	88
8368	1	0
8368	2	0
8368	3	0
8368	4	0
8368	5	0
8368	6	0
8368	7	0
8368	8	1
8368	9	0
8368	10	1
8368	11	0
8368	12	0
8368	13	0
8368	14	2
8368	15	88
8369	1	0
8369	2	0
8369	3	1
8369	4	0
8369	5	0
8369	6	2
8369	7	0
8369	8	2
8369	9	0
8369	10	0
8369	11	0
8369	12	0
8369	13	0
8369	14	1
8369	15	88
8370	1	0
8370	2	0
8370	3	0
8370	4	0
8370	5	0
8370	6	0
8370	7	0
8370	8	2
8370	9	0
8370	10	0
8370	11	1
8370	12	0
8370	13	2
8370	14	0
8370	15	0
8371	1	0
8371	2	0
8371	3	0
8371	4	0
8371	5	0
8371	6	1
8371	7	0
8371	8	1
8371	9	0
8371	10	1
8371	11	1
8371	12	0
8371	13	1
8371	14	1
8371	15	88
8372	1	0
8372	2	0
8372	3	0
8372	4	0
8372	5	0
8372	6	1
8372	7	0
8372	8	1
8372	9	1
8372	10	0
8372	11	0
8372	12	0
8372	13	0
8372	14	0
8372	15	0
8373	1	0
8373	2	0
8373	3	0
8373	4	0
8373	5	0
8373	6	0
8373	7	0
8373	8	2
8373	9	0
8373	10	0
8373	11	2
8373	12	0
8373	13	2
8373	14	0
8373	15	88
8374	1	88
8374	2	88
8374	3	88
8374	4	88
8374	5	0
8374	6	88
8374	7	2
8374	8	88
8374	9	1
8374	10	0
8374	11	0
8374	12	0
8374	13	0
8374	14	2
8374	15	0
8375	1	0
8375	2	0
8375	3	0
8375	4	0
8375	5	0
8375	6	1
8375	7	0
8375	8	1
8375	9	1
8375	10	0
8375	11	0
8375	12	0
8375	13	0
8375	14	1
8375	15	1
8376	1	88
8376	2	88
8376	3	88
8376	4	88
8376	5	88
8376	6	88
8376	7	88
8376	8	0
8376	9	88
8376	10	88
8376	11	88
8376	12	88
8376	13	2
8376	14	88
8376	15	88
8377	1	0
8377	2	0
8377	3	0
8377	4	0
8377	5	0
8377	6	0
8377	7	0
8377	8	0
8377	9	0
8377	10	0
8377	11	0
8377	12	0
8377	13	1
8377	14	0
8377	15	1
8378	1	88
8378	2	88
8378	3	88
8378	4	88
8378	5	88
8378	6	88
8378	7	88
8378	8	0
8378	9	2
8378	10	88
8378	11	0
8378	12	88
8378	13	0
8378	14	88
8378	15	88
8379	1	88
8379	2	88
8379	3	88
8379	4	88
8379	5	0
8379	6	2
8379	7	2
8379	8	2
8379	9	2
8379	10	0
8379	11	2
8379	12	0
8379	13	0
8379	14	0
8379	15	0
8380	1	0
8380	2	0
8380	3	0
8380	4	0
8380	5	0
8380	6	0
8380	7	0
8380	8	0
8380	9	0
8380	10	0
8380	11	0
8380	12	0
8380	13	0
8380	14	0
8380	15	88
8381	1	2
8381	2	2
8381	3	1
8381	4	1
8381	5	0
8381	6	1
8381	7	1
8381	8	2
8381	9	2
8381	10	0
8381	11	2
8381	12	2
8381	13	0
8381	14	2
8381	15	1
8382	1	88
8382	2	88
8382	3	2
8382	4	0
8382	5	88
8382	6	88
8382	7	88
8382	8	0
8382	9	88
8382	10	88
8382	11	0
8382	12	0
8382	13	2
8382	14	0
8382	15	88
8383	1	88
8383	2	88
8383	3	88
8383	4	88
8383	5	88
8383	6	88
8383	7	88
8383	8	88
8383	9	0
8383	10	88
8383	11	88
8383	12	88
8383	13	88
8383	14	88
8383	15	88
8384	1	88
8384	2	88
8384	3	2
8384	4	88
8384	5	88
8384	6	88
8384	7	88
8384	8	88
8384	9	88
8384	10	88
8384	11	88
8384	12	88
8384	13	88
8384	14	88
8384	15	88
8385	1	88
8385	2	88
8385	3	88
8385	4	88
8385	5	88
8385	6	88
8385	7	88
8385	8	88
8385	9	88
8385	10	88
8385	11	88
8385	12	88
8385	13	0
8385	14	88
8385	15	88
8386	1	0
8386	2	0
8386	3	2
8386	4	0
8386	5	88
8386	6	88
8386	7	88
8386	8	0
8386	9	88
8386	10	88
8386	11	2
8386	12	88
8386	13	2
8386	14	0
8386	15	88
8387	1	0
8387	2	0
8387	3	0
8387	4	0
8387	5	0
8387	6	0
8387	7	0
8387	8	0
8387	9	0
8387	10	0
8387	11	1
8387	12	0
8387	13	0
8387	14	0
8387	15	0
8388	1	0
8388	2	0
8388	3	0
8388	4	0
8388	5	0
8388	6	0
8388	7	0
8388	8	1
8388	9	0
8388	10	0
8388	11	0
8388	12	0
8388	13	0
8388	14	1
8388	15	1
8389	1	0
8389	2	0
8389	3	0
8389	4	0
8389	5	1
8389	6	1
8389	7	1
8389	8	1
8389	9	2
8389	10	0
8389	11	0
8389	12	0
8389	13	0
8389	14	1
8389	15	88
8390	1	0
8390	2	0
8390	3	0
8390	4	0
8390	5	0
8390	6	0
8390	7	0
8390	8	2
8390	9	2
8390	10	0
8390	11	1
8390	12	0
8390	13	1
8390	14	1
8390	15	88
8391	1	0
8391	2	0
8391	3	0
8391	4	0
8391	5	0
8391	6	0
8391	7	1
8391	8	1
8391	9	0
8391	10	0
8391	11	0
8391	12	1
8391	13	0
8391	14	0
8391	15	88
8392	1	0
8392	2	0
8392	3	0
8392	4	0
8392	5	0
8392	6	1
8392	7	1
8392	8	1
8392	9	0
8392	10	0
8392	11	0
8392	12	0
8392	13	0
8392	14	1
8392	15	88
8393	1	0
8393	2	0
8393	3	0
8393	4	0
8393	5	0
8393	6	1
8393	7	1
8393	8	1
8393	9	1
8393	10	0
8393	11	1
8393	12	0
8393	13	2
8393	14	1
8393	15	88
8394	1	88
8394	2	88
8394	3	88
8394	4	88
8394	5	88
8394	6	88
8394	7	88
8394	8	2
8394	9	88
8394	10	88
8394	11	2
8394	12	88
8394	13	2
8394	14	88
8394	15	88
8395	1	88
8395	2	88
8395	3	88
8395	4	88
8395	5	88
8395	6	88
8395	7	88
8395	8	0
8395	9	88
8395	10	88
8395	11	1
8395	12	88
8395	13	1
8395	14	88
8395	15	88
8396	1	1
8396	2	1
8396	3	1
8396	4	1
8396	5	88
8396	6	88
8396	7	88
8396	8	88
8396	9	1
8396	10	1
8396	11	1
8396	12	88
8396	13	1
8396	14	1
8396	15	88
8397	1	88
8397	2	88
8397	3	88
8397	4	88
8397	5	88
8397	6	88
8397	7	88
8397	8	1
8397	9	2
8397	10	88
8397	11	88
8397	12	88
8397	13	88
8397	14	88
8397	15	88
8398	1	88
8398	2	88
8398	3	88
8398	4	88
8398	5	88
8398	6	88
8398	7	88
8398	8	0
8398	9	88
8398	10	0
8398	11	0
8398	12	88
8398	13	0
8398	14	88
8398	15	88
8399	1	0
8399	2	0
8399	3	0
8399	4	0
8399	5	0
8399	6	2
8399	7	2
8399	8	2
8399	9	0
8399	10	0
8399	11	1
8399	12	0
8399	13	1
8399	14	1
8399	15	88
8402	1	2
8402	2	2
8402	3	2
8402	4	2
8402	5	0
8402	6	0
8402	7	0
8402	8	0
8402	9	2
8402	10	0
8402	11	0
8402	12	2
8402	13	0
8402	14	2
8402	15	88
8403	1	0
8403	2	0
8403	3	1
8403	4	1
8403	5	0
8403	6	0
8403	7	0
8403	8	1
8403	9	1
8403	10	0
8403	11	0
8403	12	1
8403	13	0
8403	14	1
8403	15	88
8404	1	0
8404	2	0
8404	3	0
8404	4	0
8404	5	0
8404	6	0
8404	7	0
8404	8	1
8404	9	0
8404	10	0
8404	11	0
8404	12	0
8404	13	0
8404	14	0
8404	15	88
8405	1	88
8405	2	88
8405	3	88
8405	4	88
8405	5	0
8405	6	1
8405	7	0
8405	8	2
8405	9	0
8405	10	0
8405	11	0
8405	12	0
8405	13	0
8405	14	0
8405	15	0
8406	1	0
8406	2	0
8406	3	0
8406	4	0
8406	5	0
8406	6	0
8406	7	2
8406	8	2
8406	9	0
8406	10	0
8406	11	0
8406	12	0
8406	13	0
8406	14	0
8406	15	1
8407	1	0
8407	2	0
8407	3	2
8407	4	2
8407	5	0
8407	6	0
8407	7	2
8407	8	2
8407	9	2
8407	10	0
8407	11	2
8407	12	0
8407	13	2
8407	14	2
8407	15	88
8408	1	0
8408	2	0
8408	3	2
8408	4	0
8408	5	0
8408	6	0
8408	7	2
8408	8	0
8408	9	0
8408	10	0
8408	11	2
8408	12	0
8408	13	2
8408	14	0
8408	15	0
8409	1	0
8409	2	0
8409	3	2
8409	4	2
8409	5	0
8409	6	1
8409	7	0
8409	8	1
8409	9	2
8409	10	0
8409	11	2
8409	12	2
8409	13	0
8409	14	0
8409	15	88
8410	1	0
8410	2	0
8410	3	0
8410	4	0
8410	5	0
8410	6	2
8410	7	0
8410	8	88
8410	9	2
8410	10	0
8410	11	2
8410	12	0
8410	13	0
8410	14	2
8410	15	88
8411	1	0
8411	2	0
8411	3	0
8411	4	0
8411	5	0
8411	6	1
8411	7	1
8411	8	2
8411	9	1
8411	10	0
8411	11	2
8411	12	0
8411	13	0
8411	14	0
8411	15	88
8412	1	0
8412	2	2
8412	3	0
8412	4	0
8412	5	0
8412	6	2
8412	7	2
8412	8	2
8412	9	0
8412	10	0
8412	11	1
8412	12	0
8412	13	1
8412	14	2
8412	15	88
8413	1	0
8413	2	0
8413	3	0
8413	4	0
8413	5	0
8413	6	2
8413	7	0
8413	8	2
8413	9	1
8413	10	0
8413	11	2
8413	12	0
8413	13	2
8413	14	0
8413	15	88
8414	1	0
8414	2	0
8414	3	0
8414	4	0
8414	5	0
8414	6	2
8414	7	2
8414	8	2
8414	9	0
8414	10	0
8414	11	0
8414	12	0
8414	13	0
8414	14	2
8414	15	88
8415	1	0
8415	2	0
8415	3	2
8415	4	1
8415	5	0
8415	6	0
8415	7	0
8415	8	0
8415	9	2
8415	10	0
8415	11	0
8415	12	0
8415	13	0
8415	14	2
8415	15	88
8416	1	0
8416	2	0
8416	3	0
8416	4	0
8416	5	0
8416	6	0
8416	7	0
8416	8	1
8416	9	1
8416	10	0
8416	11	0
8416	12	1
8416	13	0
8416	14	0
8416	15	88
8417	1	0
8417	2	0
8417	3	0
8417	4	2
8417	5	0
8417	6	0
8417	7	0
8417	8	2
8417	9	2
8417	10	0
8417	11	2
8417	12	2
8417	13	0
8417	14	0
8417	15	1
8418	1	0
8418	2	0
8418	3	0
8418	4	0
8418	5	0
8418	6	1
8418	7	0
8418	8	1
8418	9	0
8418	10	0
8418	11	0
8418	12	0
8418	13	0
8418	14	1
8418	15	1
8419	1	0
8419	2	0
8419	3	0
8419	4	0
8419	5	0
8419	6	0
8419	7	0
8419	8	2
8419	9	0
8419	10	0
8419	11	0
8419	12	0
8419	13	0
8419	14	0
8419	15	88
8420	1	0
8420	2	0
8420	3	0
8420	4	0
8420	5	0
8420	6	0
8420	7	0
8420	8	2
8420	9	2
8420	10	0
8420	11	0
8420	12	2
8420	13	0
8420	14	0
8420	15	2
8421	1	0
8421	2	0
8421	3	0
8421	4	2
8421	5	0
8421	6	0
8421	7	0
8421	8	2
8421	9	0
8421	10	0
8421	11	0
8421	12	2
8421	13	0
8421	14	1
8421	15	88
8422	1	0
8422	2	0
8422	3	0
8422	4	1
8422	5	0
8422	6	0
8422	7	0
8422	8	0
8422	9	0
8422	10	0
8422	11	0
8422	12	0
8422	13	0
8422	14	2
8422	15	88
8423	1	0
8423	2	0
8423	3	1
8423	4	2
8423	5	0
8423	6	0
8423	7	0
8423	8	2
8423	9	0
8423	10	0
8423	11	0
8423	12	1
8423	13	0
8423	14	1
8423	15	88
8424	1	0
8424	2	0
8424	3	0
8424	4	2
8424	5	0
8424	6	0
8424	7	0
8424	8	2
8424	9	0
8424	10	0
8424	11	0
8424	12	2
8424	13	2
8424	14	2
8424	15	88
8425	1	0
8425	2	0
8425	3	1
8425	4	0
8425	5	0
8425	6	0
8425	7	0
8425	8	1
8425	9	2
8425	10	0
8425	11	0
8425	12	0
8425	13	0
8425	14	2
8425	15	0
8426	1	0
8426	2	0
8426	3	2
8426	4	0
8426	5	0
8426	6	2
8426	7	0
8426	8	0
8426	9	0
8426	10	0
8426	11	0
8426	12	0
8426	13	0
8426	14	2
8426	15	88
8427	1	0
8427	2	0
8427	3	0
8427	4	0
8427	5	0
8427	6	0
8427	7	0
8427	8	2
8427	9	0
8427	10	0
8427	11	0
8427	12	0
8427	13	0
8427	14	0
8427	15	88
8428	1	0
8428	2	0
8428	3	0
8428	4	0
8428	5	0
8428	6	0
8428	7	0
8428	8	0
8428	9	2
8428	10	0
8428	11	0
8428	12	0
8428	13	0
8428	14	0
8428	15	1
8429	1	0
8429	2	0
8429	3	0
8429	4	0
8429	5	0
8429	6	0
8429	7	0
8429	8	2
8429	9	0
8429	10	0
8429	11	0
8429	12	0
8429	13	0
8429	14	0
8429	15	88
8430	1	0
8430	2	0
8430	3	1
8430	4	2
8430	5	0
8430	6	2
8430	7	0
8430	8	2
8430	9	1
8430	10	0
8430	11	2
8430	12	2
8430	13	0
8430	14	1
8430	15	88
8431	1	0
8431	2	0
8431	3	0
8431	4	2
8431	5	0
8431	6	2
8431	7	0
8431	8	2
8431	9	2
8431	10	0
8431	11	0
8431	12	1
8431	13	0
8431	14	1
8431	15	1
8432	1	0
8432	2	0
8432	3	0
8432	4	0
8432	5	0
8432	6	0
8432	7	0
8432	8	0
8432	9	0
8432	10	0
8432	11	0
8432	12	0
8432	13	2
8432	14	0
8432	15	88
8433	1	0
8433	2	0
8433	3	0
8433	4	0
8433	5	0
8433	6	0
8433	7	0
8433	8	0
8433	9	0
8433	10	0
8433	11	0
8433	12	0
8433	13	0
8433	14	0
8433	15	0
8434	1	0
8434	2	0
8434	3	0
8434	4	0
8434	5	0
8434	6	2
8434	7	2
8434	8	2
8434	9	0
8434	10	0
8434	11	1
8434	12	0
8434	13	0
8434	14	0
8434	15	88
8435	1	0
8435	2	0
8435	3	0
8435	4	0
8435	5	0
8435	6	0
8435	7	0
8435	8	1
8435	9	0
8435	10	0
8435	11	2
8435	12	0
8435	13	0
8435	14	0
8435	15	88
8436	1	0
8436	2	0
8436	3	0
8436	4	0
8436	5	0
8436	6	0
8436	7	0
8436	8	2
8436	9	0
8436	10	0
8436	11	0
8436	12	0
8436	13	0
8436	14	0
8436	15	88
8437	1	0
8437	2	0
8437	3	2
8437	4	0
8437	5	0
8437	6	0
8437	7	0
8437	8	2
8437	9	0
8437	10	0
8437	11	2
8437	12	0
8437	13	0
8437	14	0
8437	15	88
8438	1	0
8438	2	0
8438	3	0
8438	4	0
8438	5	0
8438	6	2
8438	7	0
8438	8	1
8438	9	0
8438	10	0
8438	11	2
8438	12	0
8438	13	1
8438	14	2
8438	15	88
8439	1	0
8439	2	0
8439	3	0
8439	4	0
8439	5	0
8439	6	0
8439	7	0
8439	8	1
8439	9	0
8439	10	0
8439	11	1
8439	12	0
8439	13	1
8439	14	0
8439	15	88
8440	1	88
8440	2	88
8440	3	1
8440	4	1
8440	5	79
8440	6	88
8440	7	88
8440	8	2
8440	9	88
8440	10	88
8440	11	0
8440	12	2
8440	13	0
8440	14	2
8440	15	88
8441	1	88
8441	2	88
8441	3	88
8441	4	88
8441	5	88
8441	6	88
8441	7	88
8441	8	0
8441	9	88
8441	10	88
8441	11	2
8441	12	88
8441	13	2
8441	14	88
8441	15	88
8442	1	88
8442	2	88
8442	3	88
8442	4	88
8442	5	88
8442	6	88
8442	7	88
8442	8	0
8442	9	88
8442	10	88
8442	11	2
8442	12	88
8442	13	2
8442	14	88
8442	15	88
8443	1	88
8443	2	88
8443	3	88
8443	4	88
8443	5	88
8443	6	88
8443	7	88
8443	8	0
8443	9	88
8443	10	88
8443	11	2
8443	12	88
8443	13	2
8443	14	88
8443	15	88
8444	1	88
8444	2	88
8444	3	88
8444	4	88
8444	5	88
8444	6	88
8444	7	88
8444	8	88
8444	9	88
8444	10	1
8444	11	1
8444	12	88
8444	13	1
8444	14	88
8444	15	88
8445	1	88
8445	2	88
8445	3	88
8445	4	88
8445	5	88
8445	6	88
8445	7	88
8445	8	0
8445	9	88
8445	10	2
8445	11	1
8445	12	88
8445	13	2
8445	14	88
8445	15	88
8447	1	88
8447	2	88
8447	3	88
8447	4	88
8447	5	88
8447	6	88
8447	7	88
8447	8	0
8447	9	88
8447	10	88
8447	11	0
8447	12	88
8447	13	2
8447	14	88
8447	15	88
8448	1	0
8448	2	0
8448	3	2
8448	4	0
8448	5	0
8448	6	2
8448	7	0
8448	8	1
8448	9	0
8448	10	0
8448	11	1
8448	12	0
8448	13	1
8448	14	0
8448	15	88
8449	1	88
8449	2	88
8449	3	88
8449	4	88
8449	5	88
8449	6	88
8449	7	88
8449	8	88
8449	9	88
8449	10	88
8449	11	2
8449	12	88
8449	13	2
8449	14	88
8449	15	88
8501	1	0
8501	2	0
8501	3	0
8501	4	0
8501	5	0
8501	6	0
8501	7	0
8501	8	2
8501	9	2
8501	10	0
8501	11	2
8501	12	0
8501	13	0
8501	14	0
8501	15	0
8502	1	0
8502	2	0
8502	3	0
8502	4	0
8502	5	0
8502	6	1
8502	7	0
8502	8	1
8502	9	0
8502	10	0
8502	11	0
8502	12	0
8502	13	0
8502	14	0
8502	15	0
8503	1	0
8503	2	0
8503	3	0
8503	4	0
8503	5	0
8503	6	2
8503	7	0
8503	8	2
8503	9	0
8503	10	0
8503	11	0
8503	12	2
8503	13	0
8503	14	2
8503	15	88
8504	1	0
8504	2	0
8504	3	0
8504	4	0
8504	5	0
8504	6	1
8504	7	0
8504	8	1
8504	9	2
8504	10	0
8504	11	0
8504	12	2
8504	13	2
8504	14	1
8504	15	0
8505	1	0
8505	2	0
8505	3	0
8505	4	0
8505	5	0
8505	6	1
8505	7	0
8505	8	0
8505	9	1
8505	10	0
8505	11	2
8505	12	0
8505	13	0
8505	14	0
8505	15	0
8506	1	0
8506	2	0
8506	3	1
8506	4	1
8506	5	0
8506	6	0
8506	7	1
8506	8	1
8506	9	0
8506	10	0
8506	11	1
8506	12	0
8506	13	1
8506	14	1
8506	15	1
8507	1	0
8507	2	0
8507	3	2
8507	4	2
8507	5	0
8507	6	2
8507	7	1
8507	8	0
8507	9	0
8507	10	0
8507	11	2
8507	12	1
8507	13	0
8507	14	0
8507	15	0
8508	1	0
8508	2	0
8508	3	1
8508	4	2
8508	5	0
8508	6	0
8508	7	0
8508	8	2
8508	9	0
8508	10	0
8508	11	0
8508	12	0
8508	13	0
8508	14	0
8508	15	0
8509	1	1
8509	2	0
8509	3	1
8509	4	1
8509	5	1
8509	6	0
8509	7	0
8509	8	1
8509	9	0
8509	10	0
8509	11	1
8509	12	1
8509	13	0
8509	14	1
8509	15	88
8510	1	0
8510	2	0
8510	3	1
8510	4	2
8510	5	2
8510	6	2
8510	7	0
8510	8	0
8510	9	0
8510	10	0
8510	11	0
8510	12	0
8510	13	0
8510	14	0
8510	15	88
8511	1	0
8511	2	0
8511	3	1
8511	4	1
8511	5	0
8511	6	1
8511	7	0
8511	8	1
8511	9	1
8511	10	0
8511	11	0
8511	12	0
8511	13	0
8511	14	1
8511	15	0
8512	1	0
8512	2	0
8512	3	0
8512	4	0
8512	5	0
8512	6	0
8512	7	0
8512	8	0
8512	9	0
8512	10	0
8512	11	0
8512	12	0
8512	13	1
8512	14	0
8512	15	88
8513	1	0
8513	2	0
8513	3	2
8513	4	0
8513	5	0
8513	6	0
8513	7	0
8513	8	0
8513	9	2
8513	10	0
8513	11	0
8513	12	2
8513	13	0
8513	14	0
8513	15	88
8514	1	0
8514	2	0
8514	3	0
8514	4	0
8514	5	0
8514	6	1
8514	7	1
8514	8	1
8514	9	1
8514	10	0
8514	11	0
8514	12	0
8514	13	0
8514	14	0
8514	15	0
8515	1	0
8515	2	0
8515	3	0
8515	4	0
8515	5	0
8515	6	1
8515	7	1
8515	8	1
8515	9	0
8515	10	0
8515	11	0
8515	12	0
8515	13	0
8515	14	0
8515	15	0
8516	1	0
8516	2	0
8516	3	1
8516	4	1
8516	5	0
8516	6	0
8516	7	0
8516	8	0
8516	9	2
8516	10	0
8516	11	0
8516	12	1
8516	13	0
8516	14	0
8516	15	0
8517	1	0
8517	2	0
8517	3	1
8517	4	0
8517	5	0
8517	6	0
8517	7	1
8517	8	0
8517	9	0
8517	10	0
8517	11	0
8517	12	0
8517	13	1
8517	14	0
8517	15	0
8518	1	0
8518	2	0
8518	3	0
8518	4	0
8518	5	0
8518	6	0
8518	7	0
8518	8	2
8518	9	0
8518	10	0
8518	11	2
8518	12	0
8518	13	0
8518	14	1
8518	15	0
8519	1	0
8519	2	0
