PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1
8161	3	25	16	5
8161	4	25	16	5
8161	5	30	16	5
8161	6	30	16	5
8161	7	0,8	10	4
8161	8	0,03	10	4
8161	9	0,12	10	4
8161	10	0,04	10	4
8161	11	1	1	5
8161	12	1,8	1	5
8161	13	3	1	5
8161	15	0,7	1	5
8161	16	3,2	1	6
8161	17	1,5	1	6
8161	18	0	16	6
8161	19	1	1	6
8161	20	3	1	5
8161	21	1	1	5
8161	23	0,25	1	5
8161	24	3	1	5
8161	25	0,6	1	5
8161	27	12	14	6
8161	28	10	14	6
8161	29	10	14	6
8161	30	2,2	1	5
8161	32	12	1	6
8161	33	5	1	6
8161	34	1,5	1	5
8161	35	2	1	5
8161	36	4,5	1	5
8161	37	1	1	5
8161	38	0	16	5
8161	39	0,3	1	5
8161	40	1,5	14	6
8161	41	1,5	14	6
8161	42	2	14	6
8161	43	1	14	6
8161	44	1	14	6
8161	45	4	14	6
8161	46	37	1	5
8161	61	5	1	6
8161	70	4	1	5
8162	1	1,5	1	2
8162	2	40	1	2
8162	3	15	1	2
8162	4	10	1	2
8162	5	35	1	2
8162	6	35	1	2
8162	7	-77	9	1
8162	8	0,18	9	1
8162	9	0,5	9	1
8162	10	0,2	9	1
8162	11	1,5	1	2
8162	12	2	1	2
8162	13	3	1	2
8162	15	0,8	1	2
8162	16	2,5	1	2
8162	17	2,5	1	2
8162	18	0	16	2
8162	19	1	1	2
8162	20	5	1	2
8162	21	1	1	2
8162	23	0,3	1	2
8162	24	0	16	2
8162	25	0,5	1	2
8162	27	7,5	1	2
8162	28	10	1	2
8162	29	10	1	2
8162	30	2,2	1	2
8162	32	10	1	2
8162	33	6	1	2
8162	34	1	1	2
8162	35	2	1	2
8162	36	4,5	1	2
8162	37	1	1	2
8162	38	0	16	2
8162	39	0,3	1	2
8162	40	2	1	2
8162	41	1,5	1	2
8162	42	0	16	2
8162	43	1	1	2
8162	44	1	1	2
8162	45	5	1	2
8162	46	38	1	2
8162	61	5	1	2
8162	70	5	1	2
8163	1	1	16	1
8163	2	60	16	1
8163	3	20	16	1
8163	4	20	16	1
8163	5	25	16	1
8163	6	25	16	1
8163	7	-77	16	1
8163	8	0,5	1	1
8163	9	1	1	1
8163	10	0,8	1	1
8163	11	1,5	1	1
8163	12	2,2	1	1
8163	13	3	1	1
8163	15	-77	16	1
8163	16	3	1	1
8163	17	2,5	1	1
8163	18	0	16	1
8163	19	1,5	1	1
8163	20	-77	16	1
8163	21	1,3	1	1
8163	23	0,3	1	1
8163	24	2	16	1
8163	25	1	1	1
8163	27	8	16	1
8163	28	10	16	1
8163	29	-77	16	1
8163	30	2,7	1	1
8163	32	7	16	1
8163	33	6	1	1
8163	34	1,2	1	1
8163	35	2	16	1
8163	36	5	1	1
8163	37	0,5	1	1
8163	38	0	16	1
8163	39	0,3	1	1
8163	40	1,2	1	1
8163	41	1,5	1	1
8163	42	-77	16	1
8163	43	1	16	1
8163	44	1	16	1
8163	45	-77	16	1
8163	46	35	16	1
8163	61	5	1	1
8163	70	4	16	1
8166	1	1,5	1	5
8166	2	40	1	5
8166	3	15	1	5
8166	4	15	1	5
8166	5	25	1	5
8166	6	20	1	5
8166	7	0,48	10	4
8166	8	0,02	10	4
8166	9	0,11	10	4
8166	10	0,1	10	4
8166	11	1,2	14	6
8166	12	2	14	6
8166	13	3	14	6
8166	15	0,7	14	6
8166	16	3	14	6
8166	17	2	14	6
8166	18	-88	16	6
8166	19	1	14	6
8166	20	3,2	14	6
8166	21	1	14	6
8166	23	0,25	14	6
8166	24	3	14	6
8166	25	1	14	6
8166	27	9	14	6
8166	28	6	14	6
8166	29	10	14	6
8166	30	4	14	6
8166	32	10	14	6
8166	33	4	14	6
8166	34	1	14	6
8166	35	2	14	6
8166	36	5	14	6
8166	37	1	1	6
8166	38	-88	16	6
8166	39	0,3	14	6
8166	40	1,3	14	6
8166	41	1,5	14	6
8166	42	6	14	6
8166	43	1	14	7
8166	44	1	14	7
8166	45	5	14	6
8166	46	36,5	1	6
8166	61	4	14	6
8166	70	4	14	6
8168	1	2	1	3
8168	2	45	1	3
8168	3	15	1	3
8168	4	15	1	3
8168	5	30	1	3
8168	6	25	1	3
8168	7	0,6	10	4
8168	8	0,04	10	4
8168	9	0,17	10	4
8168	10	0,04	10	4
8168	11	1,5	1	3
8168	12	2,4	1	3
8168	13	3	16	3
8168	15	0,8	1	3
8168	16	3	1	3
8168	17	2	1	3
8168	18	-88	16	3
8168	19	1	1	3
8168	20	6	1	3
8168	21	1	1	3
8168	23	0,25	1	3
8168	24	4	1	3
8168	25	1	1	3
8168	27	8	1	3
8168	28	9	1	3
8168	29	10	16	3
8168	30	2,5	1	3
8168	32	10	1	3
8168	33	5	1	3
8168	34	1	1	3
8168	35	2	1	3
8168	36	5	1	3
8168	37	0,7	1	3
8168	38	-88	16	3
8168	39	0,25	1	3
8168	40	2	1	3
8168	41	2	1	3
8168	42	5	1	3
8168	43	0,7	1	3
8168	44	1	1	3
8168	45	5	16	3
8168	46	36	1	3
8168	61	4,8	1	3
8168	70	3	1	3
8169	1	1,5	1	3
8169	2	60	1	3
8169	3	20	1	3
8169	4	25	1	3
8169	5	40	1	3
8169	6	30	1	3
8169	7	0,6	10	2
8169	8	0,5	1	4
8169	9	0,2	10	2
8169	10	0,1	10	2
8169	11	1,5	1	4
8169	12	2,5	1	4
8169	13	3	1	4
8169	15	1	1	3
8169	16	3	1	3
8169	17	3	1	3
8169	18	-88	16	3
8169	19	1	1	3
8169	20	6	1	4
8169	21	1,5	1	4
8169	23	0,3	1	4
8169	24	2	16	4
8169	25	0,8	1	4
8169	27	15	1	4
8169	28	7	1	4
8169	29	10	16	4
8169	30	3,5	1	3
8169	32	8	1	3
8169	33	6	1	3
8169	34	1,5	1	3
8169	35	2	1	3
8169	36	4	1	3
8169	37	1	1	4
8169	38	-88	16	4
8169	39	0,3	1	4
8169	40	2	1	4
8169	41	3	1	4
8169	42	4	16	4
8169	43	0,7	16	4
8169	44	1,5	16	4
8169	45	5	16	4
8169	46	40	1	3
8169	61	4,8	1	3
8169	70	4	1	4
8170	1	2	1	3
8170	2	35	16	3
8170	3	18	16	3
8170	4	18	16	3
8170	5	28	16	3
8170	6	28	16	3
8170	7	0,48	10	4
8170	8	0,02	10	4
8170	9	0,11	10	4
8170	10	0,08	10	4
8170	11	1,4	1	3
8170	12	2,2	1	3
8170	13	3	1	3
8170	15	0,8	1	3
8170	16	3	1	3
8170	17	2	1	3
8170	18	-88	16	3
8170	19	0,8	1	3
8170	20	4	1	3
8170	21	1,2	1	3
8170	23	0,2	1	3
8170	24	5	16	3
8170	25	1,2	1	3
8170	27	10	1	3
8170	28	8	1	3
8170	29	0	16	3
8170	30	4	16	3
8170	32	10	1	3
8170	33	5	1	3
8170	34	1	1	3
8170	35	2	1	3
8170	36	5	1	3
8170	37	1,5	1	3
8170	38	-88	16	3
8170	39	0,3	1	3
8170	40	1,6	1	3
8170	41	2	1	3
8170	42	-88	16	3
8170	43	1	1	3
8170	44	0,5	1	3
8170	45	0	16	3
8170	46	40	16	3
8170	61	4	1	3
8170	70	5	1	3
8171	1	2	16	4
8171	2	40	16	4
8171	3	20	16	4
8171	4	20	16	4
8171	5	50	16	4
8171	6	50	16	4
8171	7	0,52	10	5
8171	8	0,03	10	5
8171	9	0,13	10	5
8171	10	0,1	10	5
8171	11	1	1	4
8171	12	2	1	4
8171	13	3	1	4
8171	15	0,8	1	4
8171	16	3	1	4
8171	17	2	1	4
8171	18	0	16	4
8171	19	1	1	4
8171	20	6	16	4
8171	21	1	1	4
8171	23	0,2	1	4
8171	24	5	1	4
8171	25	1	1	4
8171	27	10	16	4
8171	28	10	16	4
8171	29	10	16	4
8171	30	3	1	4
8171	32	12	16	4
8171	33	5	1	4
8171	34	1	1	4
8171	35	2	1	4
8171	36	4,5	1	4
8171	37	1	1	4
8171	38	0	16	4
8171	39	0,25	1	4
8171	40	1,5	1	4
8171	41	1	1	4
8171	42	4	16	4
8171	43	0,7	1	4
8171	44	1,5	16	4
8171	45	5	16	4
8171	46	36	16	4
8171	61	4	1	4
8171	70	6	1	4
8172	1	2	16	2
8172	2	45	16	2
8172	3	14	16	2
8172	4	14	16	2
8172	5	25	16	2
8172	6	30	16	2
8172	7	0,8	16	3
8172	8	0,2	16	3
8172	9	0,3	16	3
8172	10	0,2	16	3
8172	11	1	1	2
8172	12	1,8	1	2
8172	13	3	1	2
8172	15	1	16	2
8172	16	3	1	2
8172	17	2	1	2
8172	18	0	16	2
8172	19	1	1	2
8172	20	5	1	2
8172	21	1	1	2
8172	23	0,25	1	2
8172	24	4	1	2
8172	25	1	1	2
8172	27	10	16	2
8172	28	10	16	2
8172	29	12	16	2
8172	30	3	1	2
8172	32	12	16	2
8172	33	6	1	2
8172	34	1	1	2
8172	35	2	16	2
8172	36	4,5	16	2
8172	37	1	1	2
8172	38	0	16	2
8172	39	0,25	1	2
8172	40	1,2	1	2
8172	41	1,2	1	2
8172	42	5	16	2
8172	43	0,7	1	2
8172	44	1	1	2
8172	45	5	16	2
8172	46	37	16	2
8172	61	4,8	1	2
8172	70	4,5	1	2
8175	1	1,5	1	1
8175	2	40	14	1
8175	3	20	14	1
8175	4	20	14	1
8175	5	22	14	1
8175	6	25	14	1
8175	7	0,3	10	1
8175	8	0,1	10	1
8175	9	0,1	10	1
8175	10	0,1	10	1
8175	11	1	14	1
8175	12	2,2	1	1
8175	13	3	1	1
8175	15	0,5	1	1
8175	16	3	1	1
8175	17	2,5	1	1
8175	18	5,5	1	1
8175	19	1	1	1
8175	20	5,5	1	1
8175	21	1	1	1
8175	23	0,3	1	1
8175	24	2,8	1	1
8175	25	1	1	1
8175	27	10	1	1
8175	28	10	14	1
8175	29	10	14	1
8175	30	2,5	14	1
8175	32	14	14	1
8175	33	6	1	1
8175	34	1	1	1
8175	35	2	1	1
8175	36	5	1	1
8175	37	1	1	1
8175	38	1	1	1
8175	39	0,5	1	1
8175	40	1,4	1	1
8175	41	1,2	14	1
8175	42	2	14	1
8175	43	1	14	1
8175	44	3	14	1
8175	45	7	14	1
8175	46	35	1	1
8175	61	5	1	1
8175	70	4	1	1
8177	1	2	1	3
8177	2	30	1	3
8177	3	16	1	3
8177	4	16	14	3
8177	5	28	14	3
8177	6	28	14	3
8177	7	0,5	10	2
8177	8	-1	10	2
8177	9	0,2	10	2
8177	10	0,1	10	2
8177	11	1	1	3
8177	12	2,2	1	3
8177	13	3	1	3
8177	15	0,5	1	3
8177	16	3,2	1	3
8177	17	2,3	1	3
8177	18	7	1	3
8177	19	1,4	1	3
8177	20	3	1	3
8177	21	1	1	3
8177	23	0,3	1	3
8177	24	5	1	3
8177	25	1	1	3
8177	27	9	1	3
8177	28	8	1	3
8177	29	10	1	3
8177	30	2,5	1	3
8177	32	12	1	3
8177	33	7,5	1	3
8177	34	1	1	3
8177	35	2	1	3
8177	36	5	1	3
8177	37	2	1	3
8177	38	2	1	3
8177	39	0,3	1	3
8177	40	1,5	1	3
8177	41	2,5	1	3
8177	42	4	1	3
8177	43	1,6	1	3
8177	44	1	1	3
8177	45	5	1	3
8177	46	34	1	3
8177	61	5	1	3
8177	70	5	1	3
8180	1	1,5	1	6
8180	2	35	16	6
8180	3	14	16	6
8180	4	15	16	4
8180	5	28	16	4
8180	6	25	16	4
8180	7	0,5	10	3
8180	8	0,02	10	3
8180	9	0,5	10	3
8180	10	0,4	10	3
8180	11	1,6	1	2
8180	12	2	1	5
8180	13	2	1	6
8180	15	0,6	1	6
8180	16	2,5	1	2
8180	17	2	1	2
8180	18	-88	16	2
8180	19	1	1	2
8180	20	5	1	6
8180	21	1,2	1	6
8180	23	0,3	1	6
8180	24	3	1	5
8180	25	1	1	5
8180	27	9	1	6
8180	28	12	1	6
8180	29	6	1	6
8180	30	2,5	1	6
8180	32	10	1	2
8180	33	8	1	2
8180	34	0,8	1	6
8180	35	1	1	6
8180	36	5	1	6
8180	37	-88	16	6
8180	38	1	1	6
8180	39	0,5	1	6
8180	40	1,5	1	6
8180	41	1	1	6
8180	42	1	1	6
8180	43	3	1	6
8180	44	4	1	6
8180	45	6	1	6
8180	46	35	1	6
8180	61	4	1	2
8180	70	4	1	6
8181	1	1,5	1	3
8181	2	35	16	3
8181	3	18	16	3
8181	4	18	16	3
8181	5	35	16	3
8181	6	35	16	3
8181	7	0,5	10	1
8181	8	0,02	10	1
8181	9	0,11	10	1
8181	10	0,04	10	1
8181	11	1,5	1	6
8181	12	2,5	1	6
8181	13	3	1	6
8181	15	0,5	1	6
8181	16	3	1	6
8181	17	2	88	88
8181	18	-88	88	88
8181	19	0,4	1	6
8181	20	4,4	1	6
8181	21	1	1	6
8181	23	0,2	1	6
8181	24	4	16	6
8181	25	1,2	1	6
8181	27	7,5	1	6
8181	28	10	16	6
8181	29	4	16	6
8181	30	1,5	1	6
8181	32	12	1	6
8181	33	6	1	6
8181	34	1	1	6
8181	35	1,5	1	6
8181	36	4	1	6
8181	37	-88	88	88
8181	38	1	16	6
8181	39	0,4	88	6
8181	40	1	1	6
8181	41	1,5	16	6
8181	42	3,5	16	6
8181	43	1	16	6
8181	44	2	16	6
8181	45	6	16	6
8181	46	35	16	6
8181	61	4,8	1	6
8181	70	2,5	1	6
8182	1	3,5	1	4
8182	2	50	1	4
8182	3	15	1	4
8182	4	15	1	4
8182	5	30	1	4
8182	6	30	1	4
8182	7	1	10	2
8182	8	0,05	10	2
8182	9	0,15	10	2
8182	10	0,2	10	2
8182	11	1,5	14	3
8182	12	2,5	14	3
8182	13	3	14	3
8182	15	1	14	3
8182	16	2,4	14	3
8182	17	2,5	14	3
8182	18	-88	16	3
8182	19	1,2	14	3
8182	20	3,5	1	4
8182	21	1,5	1	4
8182	23	0,4	1	4
8182	24	4,5	14	3
8182	25	1	14	3
8182	27	10	14	3
8182	28	8	14	3
8182	29	-88	16	3
8182	30	2,5	14	3
8182	32	20	14	3
8182	33	5	14	3
8182	34	1	14	3
8182	35	2	14	3
8182	36	4	14	3
8182	37	0,6	14	3
8182	38	0,6	14	3
8182	39	0,3	14	3
8182	40	1	14	3
8182	41	2	14	3
8182	42	4	14	3
8182	43	2	14	3
8182	44	2,5	14	3
8182	45	4,5	14	3
8182	46	40	1	4
8182	61	4,5	14	3
8182	70	4,5	14	3
8184	1	-77	16	3
8184	2	-88	16	3
8184	3	-88	16	3
8184	4	-88	16	3
8184	5	-88	16	3
8184	6	-88	16	3
8184	7	0,6	10	1
8184	8	0,03	10	1
8184	9	0,11	10	1
8184	10	0,06	10	1
8184	11	0,9	1	3
8184	12	2,2	1	3
8184	13	3	1	3
8184	15	1,1	1	3
8184	16	3	1	3
8184	17	2,2	1	3
8184	18	-88	1	3
8184	19	0,8	1	3
8184	20	-88	1	3
8184	21	1	1	3
8184	23	0,3	1	3
8184	24	1,5	1	3
8184	25	0,6	1	3
8184	27	9	1	3
8184	28	6	1	3
8184	29	-88	16	3
8184	30	4	1	3
8184	32	-88	16	3
8184	33	5	1	3
8184	34	1	1	3
8184	35	2	1	3
8184	36	-88	1	3
8184	37	1	1	3
8184	38	-88	1	3
8184	39	0,25	1	3
8184	40	1,5	1	3
8184	41	1,5	1	3
8184	42	-88	16	3
8184	43	1	1	3
8184	44	-88	1	3
8184	45	5	1	3
8184	46	31	1	3
8184	61	4	1	3
8184	70	4	1	3
8185	1	1	16	3
8185	2	42	16	3
8185	3	20	16	3
8185	4	20	16	3
8185	5	28	16	3
8185	6	28	16	3
8185	7	-88	17	2
8185	8	-88	17	2
8185	9	-88	17	2
8185	10	-88	17	2
8185	11	2,24	17	3
8185	12	2,8	17	3
8185	13	-88	16	3
8185	15	0,8	17	3
8185	16	-88	16	3
8185	17	2,24	17	3
8185	18	-88	16	3
8185	19	0,8	17	3
8185	20	5,6	17	3
8185	21	2,01	17	3
8185	23	0,28	17	3
8185	24	-88	16	3
8185	25	2,24	17	3
8185	27	8,4	17	3
8185	28	14	17	3
8185	29	-88	16	3
8185	30	3	17	3
8185	32	11,2	17	3
8185	33	5,6	17	3
8185	34	-88	16	3
8185	35	2,1	17	3
8185	36	4,2	17	3
8185	37	2,8	17	3
8185	38	-88	16	3
8185	39	0,84	17	3
8185	40	1,4	17	3
8185	41	2,24	17	3
8185	42	-88	16	3
8185	43	1,12	17	3
8185	44	2,8	17	3
8185	45	7	16	3
8185	46	-88	16	3
8185	61	6,72	17	3
8185	70	4,48	17	3
8186	1	1,5	1	3
8186	2	45	16	3
8186	3	15	16	3
8186	4	15	16	3
8186	5	28	16	3
8186	6	28	16	3
8186	7	0,5	10	7
8186	8	0,27	10	7
8186	9	0,11	10	7
8186	10	0,06	10	7
8186	11	1,5	1	6
8186	12	2,5	1	6
8186	13	3,2	1	6
8186	15	1,2	1	6
8186	16	3	1	6
8186	17	2	1	6
8186	18	-88	16	6
8186	19	1	1	6
8186	20	7	1	6
8186	21	1,2	1	6
8186	23	0,3	1	6
8186	24	3,8	16	6
8186	25	1	1	6
8186	27	6,8	16	3
8186	28	9	16	3
8186	29	6,5	3	3
8186	30	2	1	6
8186	32	8	16	6
8186	33	6,5	1	6
8186	34	1	1	6
8186	35	2	1	6
8186	36	4,5	1	6
8186	37	1	1	3
8186	38	0,88	16	3
8186	39	0,3	1	6
8186	40	1,5	1	6
8186	41	1,5	1	6
8186	42	2,5	16	6
8186	43	1,2	1	6
8186	44	2	16	6
8186	45	4	16	3
8186	46	38	16	6
8186	61	5,5	1	6
8186	70	4	1	6
8188	1	1,8	1	6
8188	2	49	16	6
8188	3	18	16	6
8188	4	15	16	6
8188	5	30	16	6
8188	6	25	16	6
8188	7	0,6	10	2
8188	8	0,02	10	2
8188	9	0,11	10	2
8188	10	-88	16	2
8188	11	1,2	1	4
8188	12	2,5	1	5
8188	13	3	1	5
8188	15	1	1	5
8188	16	2,8	1	5
8188	17	1,7	1	5
8188	18	-88	16	5
8188	19	1	1	5
8188	20	6,5	1	5
8188	21	-88	1	5
8188	23	0,2	1	5
8188	24	3,5	16	5
8188	25	1	1	5
8188	27	9,5	1	4
8188	28	12	1	4
8188	29	7	1	4
8188	30	2,2	1	5
8188	32	12	16	5
8188	33	6	1	5
8188	34	1	1	5
8188	35	1,5	1	5
8188	36	3,5	1	5
8188	37	-88	16	7
8188	38	1	1	7
8188	39	0,3	1	5
8188	40	2	1	4
8188	41	1,5	1	4
8188	42	-88	16	4
8188	43	1,5	1	4
8188	44	2,5	1	4
8188	45	3,5	16	4
8188	46	36	1	5
8188	61	5,2	1	5
8188	70	4,5	16	5
8189	1	1,5	15	4
8189	2	45	14	9
8189	3	20	14	9
8189	4	20	14	9
8189	5	30	14	9
8189	6	25	14	9
8189	7	0,6	10	7
8189	8	0,02	10	7
8189	9	0,11	10	7
8189	10	0,04	10	7
8189	11	1,5	14	11
8189	12	2	14	10
8189	13	3,8	14	10
8189	15	1	1	12
8189	16	3	14	10
8189	17	2	14	10
8189	18	-88	16	10
8189	19	1	14	10
8189	20	6,6	1	12
8189	21	3	14	10
8189	23	0,2	14	10
8189	24	4	14	10
8189	25	1	14	10
8189	27	8,5	14	8
8189	28	10	14	8
8189	29	8	14	8
8189	30	2,5	14	10
8189	32	14	14	10
8189	33	6,5	14	10
8189	34	1	1	12
8189	35	1,8	1	12
8189	36	3,5	1	12
8189	37	1,2	1	12
8189	38	1,2	1	12
8189	39	0,5	1	12
8189	40	1	14	11
8189	41	2	14	11
8189	42	3	14	11
8189	43	1,2	14	11
8189	44	1	14	11
8189	45	3,5	14	4
8189	46	35	1	3
8189	61	5,2	14	10
8189	70	4	14	10
8192	1	1,5	14	9
8192	2	40	16	9
8192	3	18	16	9
8192	4	18	16	9
8192	5	40	16	9
8192	6	40	16	9
8192	7	0,07	10	14
8192	8	0,02	10	14
8192	9	0,11	10	14
8192	10	0,04	10	14
8192	11	1,5	3	16
8192	12	2	14	6
8192	13	3	14	5
8192	15	0,7	14	7
8192	16	2,9	14	5
8192	17	1,7	14	5
8192	18	5,5	14	5
8192	19	1	14	5
8192	20	6	14	5
8192	21	1	14	5
8192	23	0,2	14	7
8192	24	6	14	6
8192	25	1	14	6
8192	27	7	3	12
8192	28	10	3	12
8192	29	8	3	13
8192	30	2	14	5
8192	32	14	14	7
8192	33	5,5	14	5
8192	34	1	14	5
8192	35	1,6	14	7
8192	36	4	17	11
8192	37	1	1	10
8192	38	1	1	10
8192	39	0,3	14	5
8192	40	1	3	16
8192	41	1	3	16
8192	42	1,5	3	16
8192	43	1	3	15
8192	44	1	3	15
8192	45	5	14	8
8192	46	37	14	8
8192	61	4,6	14	7
8192	70	4	14	5
8193	1	1,6	14	7
8193	2	35	14	7
8193	3	17	14	7
8193	4	17	14	7
8193	5	25	14	7
8193	6	20	14	7
8193	7	0,5	9	6
8193	8	0,2	9	6
8193	9	0,25	9	7
8193	10	0,2	9	7
8193	11	1	14	8
8193	12	2,4	14	8
8193	13	2,5	14	8
8193	15	0,5	14	8
8193	16	2,8	14	8
8193	17	1,8	14	8
8193	18	5,5	14	8
8193	19	0,5	14	8
8193	20	2	14	8
8193	21	1	14	8
8193	23	0,2	14	8
8193	24	1,2	14	8
8193	25	1	14	8
8193	27	8,5	14	8
8193	28	8	14	8
8193	29	7	14	8
8193	30	2,5	14	8
8193	32	11	14	8
8193	33	6	14	8
8193	34	1	14	8
8193	35	1,2	14	8
8193	36	5	14	8
8193	37	1	14	8
8193	38	1	14	8
8193	39	0,3	14	8
8193	40	1	14	8
8193	41	0,8	14	8
8193	42	0,5	14	7
8193	43	1	14	8
8193	44	1,5	14	8
8193	45	5	14	8
8193	46	35	1	8
8193	61	4,5	14	8
8193	70	3	14	8
8198	1	1,8	16	3
8198	2	30	16	3
8198	3	12	16	3
8198	4	12	16	3
8198	5	25	16	3
8198	6	25	16	3
8198	7	0,5	10	4
8198	8	0,03	10	4
8198	9	0,15	10	4
8198	10	0,04	10	4
8198	11	1,6	1	3
8198	12	2	1	3
8198	13	3	1	3
8198	15	0,7	1	3
8198	16	3	1	3
8198	17	2,5	1	3
8198	18	0	16	3
8198	19	0,8	1	3
8198	20	8	1	3
8198	21	1	1	3
8198	23	0,3	1	3
8198	24	4	1	3
8198	25	0,5	1	3
8198	27	9	1	3
8198	28	10	1	3
8198	29	7	1	3
8198	30	2	1	3
8198	32	12	1	3
8198	33	5	1	3
8198	34	1,5	1	3
8198	35	2,5	1	3
8198	36	5	1	3
8198	37	1	1	3
8198	38	0	16	3
8198	39	0,3	1	3
8198	40	2	1	3
8198	41	3	1	3
8198	42	0	16	3
8198	43	0,7	16	3
8198	44	1	1	3
8198	45	0	16	3
8198	46	38	1	3
8198	61	5	1	3
8198	70	6	1	3
8199	1	1,5	1	3
8199	2	40	16	3
8199	3	25	16	3
8199	4	25	16	3
8199	5	25	16	3
8199	6	30	16	3
8199	7	0,7	16	4
8199	8	0,2	16	4
8199	9	0,2	16	4
8199	10	0,2	16	4
8199	11	1,2	1	3
8199	12	2	1	3
8199	13	3,5	1	3
8199	15	0,8	1	3
8199	16	3	1	3
8199	17	2	1	3
8199	18	-88	16	3
8199	19	1	1	3
8199	20	7	1	3
8199	21	1,2	1	3
8199	23	0,3	1	3
8199	24	1,8	1	3
8199	25	1	1	3
8199	27	8	16	3
8199	28	8	16	3
8199	29	6	16	3
8199	30	2,8	1	3
8199	32	10	16	3
8199	33	6,5	1	3
8199	34	1	1	3
8199	35	1,5	1	3
8199	36	4,5	1	3
8199	37	1	16	3
8199	38	1	16	3
8199	39	0,3	1	1
8199	40	1,2	14	5
8199	41	1,5	14	5
8199	42	3	14	5
8199	43	1,5	1	3
8199	44	1,5	16	3
8199	45	6	16	3
8199	46	35	1	3
8199	61	4,8	1	3
8199	70	4	1	3
8201	1	1,5	1	1
8201	2	20	1	1
8201	3	15	1	1
8201	4	15	1	1
8201	5	20	1	1
8201	6	20	1	1
8201	7	0,7	10	5
8201	8	0,05	10	5
8201	9	0,12	10	5
8201	10	0,04	10	5
8201	11	1,2	1	1
8201	12	1,8	1	1
8201	13	4	1	1
8201	15	0,7	1	6
8201	16	3	1	1
8201	17	1,9	1	1
8201	18	-88	16	1
8201	19	1	1	1
8201	20	4	1	6
8201	21	1	1	6
8201	23	0,2	1	6
8201	24	1,8	1	1
8201	25	1	1	1
8201	27	8	1	1
8201	28	9	1	1
8201	29	9	1	1
8201	30	1,5	1	1
8201	32	10	1	1
8201	33	5	1	1
8201	34	1	1	6
8201	35	2	1	6
8201	36	5	1	6
8201	37	1	1	6
8201	38	-88	16	6
8201	39	2	1	6
8201	40	1	1	6
8201	41	2	1	6
8201	42	1,5	1	6
8201	43	1,5	1	6
8201	44	1	1	6
8201	45	4	16	6
8201	46	36	1	6
8201	61	4	1	1
8201	70	4	1	1
8202	1	1,5	1	2
8202	2	38	16	2
8202	3	20	16	2
8202	4	20	16	2
8202	5	25	16	2
8202	6	30	16	2
8202	7	0,5	10	5
8202	8	0,02	10	5
8202	9	0,11	10	5
8202	10	0,04	10	5
8202	11	1,5	1	2
8202	12	2	1	2
8202	13	4	1	2
8202	15	0,8	1	2
8202	16	3,1	1	2
8202	17	2	1	2
8202	18	-88	16	2
8202	19	1	1	2
8202	20	5	1	2
8202	21	1	1	2
8202	23	0,3	1	2
8202	24	5	16	2
8202	25	1	1	2
8202	27	9	1	2
8202	28	11	1	2
8202	29	7	16	2
8202	30	2	1	2
8202	32	13	1	2
8202	33	6,5	1	2
8202	34	1,2	1	2
8202	35	1,5	1	2
8202	36	4	1	2
8202	37	-88	16	2
8202	38	1	16	2
8202	39	0,3	1	2
8202	40	1,5	1	2
8202	41	2	1	2
8202	42	4	1	2
8202	43	1,4	1	2
8202	44	2	1	2
8202	45	5	16	2
8202	46	34	1	2
8202	61	4,8	1	2
8202	70	5,5	1	2
8203	1	1,5	1	1
8203	2	45	1	1
8203	3	25	1	1
8203	4	25	1	1
8203	5	42	1	1
8203	6	25	1	1
8203	7	0,5	10	5
8203	8	0,03	10	5
8203	9	0,11	10	5
8203	10	0,04	10	5
8203	11	2	1	1
8203	12	3	1	1
8203	13	4	1	1
8203	15	1,2	1	1
8203	16	3	1	1
8203	17	2,5	1	1
8203	18	-88	16	1
8203	19	1,3	1	1
8203	20	6	1	1
8203	21	1	1	1
8203	23	0,3	1	1
8203	24	5	1	1
8203	25	1,5	1	5
8203	27	10	1	1
8203	28	9	1	1
8203	29	10	1	1
8203	30	2,8	1	1
8203	32	12	1	1
8203	33	7,5	1	1
8203	34	1,5	1	1
8203	35	2	1	1
8203	36	5	1	1
8203	37	1	1	1
8203	38	-88	16	1
8203	39	0,5	1	1
8203	40	1	1	1
8203	41	1,5	1	1
8203	42	-88	16	1
8203	43	2	1	1
8203	44	4	1	1
8203	45	6	1	1
8203	46	38	1	1
8203	61	6	1	1
8203	70	4	1	1
8204	1	2	1	7
8204	2	48	1	7
8204	3	16	1	7
8204	4	16	1	7
8204	5	42	1	7
8204	6	42	1	7
8204	7	0,3	12	3
8204	8	0,1	12	3
8204	9	0,1	10	3
8204	10	0,1	10	3
8204	11	1	1	5
8204	12	1,6	1	5
8204	13	3	1	5
8204	15	1	1	6
8204	16	3	1	5
8204	17	1,8	1	5
8204	18	0	16	5
8204	19	1	1	5
8204	20	3	1	6
8204	21	2	1	6
8204	23	0,2	1	6
8204	24	5	1	5
8204	25	1	1	5
8204	27	10	1	5
8204	28	7	1	5
8204	29	6	1	5
8204	30	3	1	5
8204	32	7	1	5
8204	33	7	1	5
8204	34	1	1	6
8204	35	2	1	6
8204	36	5	1	6
8204	37	1	1	6
8204	38	0	16	6
8204	39	0,3	1	6
8204	40	1	1	6
8204	41	1	1	6
8204	42	3	1	6
8204	43	2	1	6
8204	44	1,5	1	6
