PLACEID	PRANIDR4	AVGPRCAN	MINPRCAN	MAXPRCAN
8115	5	500	 	 
8115	6	250	 	 
8115	7	250	 	 
8115	8	250	 	 
8115	9	30	 	 
8115	10	25	 	 
8115	11	35	 	 
8115	12	700	 	 
8115	13	1000	 	 
8115	14	700	 	 
8123	1	-88	 	 
8123	2	-88	 	 
8123	3	-88	 	 
8123	4	-88	 	 
8123	5	-88	 	 
8123	6	-88	 	 
8123	7	-88	 	 
8123	8	-88	 	 
8123	9	-88	 	 
8123	10	-88	 	 
8123	11	-88	 	 
8123	12	-88	 	 
8123	13	-88	 	 
8123	14	-88	 	 
8124	1	-88	 	 
8124	2	-88	 	 
8124	3	-88	 	 
8124	4	-88	 	 
8124	5	-88	 	 
8124	6	-88	 	 
8124	7	-88	 	 
8124	8	-88	 	 
8124	9	-88	 	 
8124	10	-88	 	 
8124	11	-88	 	 
8124	12	-88	 	 
8124	13	-88	 	 
8124	14	-88	 	 
8125	1	-88	 	 
8125	2	-88	 	 
8125	3	-88	 	 
8125	4	-88	 	 
8125	5	-88	 	 
8125	6	-88	 	 
8125	7	-88	 	 
8125	8	-88	 	 
8125	9	-88	 	 
8125	10	-88	 	 
8125	11	-88	 	 
8125	12	-88	 	 
8125	13	-88	 	 
8125	14	-88	 	 
8126	1	-88	 	 
8126	2	-88	 	 
8126	3	-88	 	 
8126	4	-88	 	 
8126	5	-88	 	 
8126	6	-88	 	 
8126	7	-88	 	 
8126	8	-88	 	 
8126	9	-88	 	 
8126	10	-88	 	 
8126	11	-88	 	 
8126	12	-88	 	 
8126	13	-88	 	 
8126	14	-88	 	 
8127	1	-88	 	 
8127	2	-88	 	 
8127	3	-88	 	 
8127	4	-88	 	 
8127	5	-88	 	 
8127	6	-88	 	 
8127	7	-88	 	 
8127	8	-88	 	 
8127	9	-88	 	 
8127	10	-88	 	 
8127	11	-88	 	 
8127	12	-88	 	 
8127	13	-88	 	 
8127	14	-88	 	 
8128	1	-88	 	 
8128	2	-88	 	 
8128	3	-88	 	 
8128	4	-88	 	 
8128	5	-88	 	 
8128	6	-88	 	 
8128	7	-88	 	 
8128	8	-88	 	 
8128	9	-88	 	 
8128	10	-88	 	 
8128	11	-88	 	 
8128	12	-88	 	 
8128	13	-88	 	 
8128	14	-88	 	 
8129	1	2000	 	 
8129	2	-88	 	 
8129	3	3000	 	 
8129	4	-88	 	 
8129	5	-88	 	 
8129	6	-88	 	 
8129	7	125	 	 
8129	8	-88	 	 
8129	9	30	 	 
8129	10	-88	 	 
8129	11	-77	14	18
8129	12	-88	 	 
8129	13	-88	 	 
8129	14	-77	1500	2000
8130	1	-88	 	 
8130	2	-88	 	 
8130	3	-88	 	 
8130	4	-88	 	 
8130	5	-88	 	 
8130	6	-88	 	 
8130	7	-88	 	 
8130	8	450	 	 
8130	9	25	 	 
8130	10	-88	 	 
8130	11	20	 	 
8130	12	-88	 	 
8130	13	-88	 	 
8130	14	-88	 	 
8135	1	-88	 	 
8135	2	2000	 	 
8135	3	-88	 	 
8135	4	-88	 	 
8135	5	-88	 	 
8135	6	-88	 	 
8135	7	-88	 	 
8135	8	200	 	 
8135	9	20	 	 
8135	10	-88	 	 
8135	11	10	 	 
8135	12	-88	 	 
8135	13	1000	 	 
8135	14	800	 	 
8138	1	1800	 	 
8138	2	500	 	 
8138	3	1300	 	 
8138	4	300	 	 
8138	5	1800	 	 
8138	6	120	 	 
8138	7	120	 	 
8138	8	450	 	 
8138	9	35	 	 
8138	10	25	 	 
8138	11	10	 	 
8138	12	-88	 	 
8138	13	-88	 	 
8138	14	120	 	 
8140	1	2500	 	 
8140	2	1800	 	 
8140	3	-88	 	 
8140	4	100	 	 
8140	5	-88	 	 
8140	6	300	 	 
8140	7	-88	 	 
8140	8	250	 	 
8140	9	30	 	 
8140	10	15	 	 
8140	11	12	 	 
8140	12	88	 	 
8140	13	88	 	 
8140	14	88	 	 
8141	1	2000	 	 
8141	2	1000	 	 
8141	3	-88	 	 
8141	4	200	 	 
8141	5	600	 	 
8141	6	120	 	 
8141	7	120	 	 
8141	8	300	 	 
8141	9	20	 	 
8141	10	-88	 	 
8141	11	-88	 	 
8141	12	-88	 	 
8141	13	1500	 	 
8141	14	1200	 	 
8142	1	500	 	 
8142	2	300	 	 
8142	3	900	 	 
8142	4	300	 	 
8142	5	1200	 	 
8142	6	180	 	 
8142	7	-88	 	 
8142	8	250	 	 
8142	9	20	 	 
8142	10	-88	 	 
8142	11	-88	 	 
8142	12	-88	 	 
8142	13	1000	 	 
8142	14	700	 	 
8143	1	600	 	 
8143	2	400	 	 
8143	3	500	 	 
8143	4	120	 	 
8143	5	300	 	 
8143	6	50	 	 
8143	7	30	 	 
8143	8	150	 	 
8143	9	25	 	 
8143	10	20	 	 
8143	11	20	 	 
8143	12	150	 	 
8143	13	400	 	 
8143	14	600	 	 
8144	1	-88	 	 
8144	2	-88	 	 
8144	3	-88	 	 
8144	4	-88	 	 
8144	5	-88	 	 
8144	6	-88	 	 
8144	7	-88	 	 
8144	8	-88	 	 
8144	9	-88	 	 
8144	10	-88	 	 
8144	11	-88	 	 
8144	12	-88	 	 
8144	13	-88	 	 
8144	14	-88	 	 
8145	1	1500	 	 
8145	2	800	 	 
8145	3	2500	 	 
8145	4	100	 	 
8145	5	600	 	 
8145	6	80	 	 
8145	7	60	 	 
8145	8	800	 	 
8145	9	20	 	 
8145	10	30	 	 
8145	11	20	 	 
8145	12	900	 	 
8145	13	1500	 	 
8145	14	750	 	 
8146	1	-88	 	 
8146	2	-88	 	 
8146	3	-88	 	 
8146	4	-88	 	 
8146	5	-88	 	 
8146	6	-88	 	 
8146	7	-88	 	 
8146	8	-88	 	 
8146	9	-88	 	 
8146	10	-88	 	 
8146	11	-88	 	 
8146	12	-88	 	 
8146	13	-88	 	 
8146	14	-88	 	 
8147	1	-88	 	 
8147	2	-88	 	 
8147	3	-88	 	 
8147	4	-88	 	 
8147	5	-88	 	 
8147	6	-88	 	 
8147	7	-88	 	 
8147	8	-88	 	 
8147	9	-88	 	 
8147	10	-88	 	 
8147	11	-88	 	 
8147	12	-88	 	 
8147	13	-88	 	 
8147	14	-88	 	 
8148	1	5000	 	 
8148	2	800	 	 
8148	3	800	 	 
8148	4	200	 	 
8148	5	1200	 	 
8148	6	180	 	 
8148	7	-88	 	 
8148	8	450	 	 
8148	9	20	 	 
8148	10	-88	 	 
8148	11	20	 	 
8148	12	200	 	 
8148	13	800	 	 
8148	14	180	 	 
8151	1	1500	 	 
8151	2	1200	 	 
8151	3	2000	 	 
8151	4	200	 	 
8151	5	1200	 	 
8151	6	250	 	 
8151	7	-88	 	 
8151	8	300	 	 
8151	9	20	 	 
8151	10	25	 	 
8151	11	20	 	 
8151	12	250	 	 
8151	13	1800	 	 
8151	14	250	 	 
8152	1	-88	 	 
8152	2	-88	 	 
8152	3	-88	 	 
8152	4	-88	 	 
8152	5	-88	 	 
8152	6	-88	 	 
8152	7	-88	 	 
8152	8	-88	 	 
8152	9	-88	 	 
8152	10	-88	 	 
8152	11	-88	 	 
8152	12	-88	 	 
8152	13	-88	 	 
8152	14	-88	 	 
8160	1	1200	 	 
8160	2	800	 	 
8160	3	2000	 	 
8160	4	300	 	 
8160	5	2500	 	 
8160	6	-88	 	 
8160	7	-88	 	 
8160	8	400	 	 
8160	9	25	 	 
8160	10	-88	 	 
8160	11	-88	 	 
8160	12	-88	 	 
8160	13	1500	 	 
8160	14	-88	 	 
8161	1	2000	 	 
8161	2	1000	 	 
8161	3	1500	 	 
8161	4	500	 	 
8161	5	1500	 	 
8161	6	120	 	 
8161	7	-88	 	 
8161	8	300	 	 
8161	9	30	 	 
8161	10	-88	 	 
8161	11	20	 	 
8161	12	-88	 	 
8161	13	1000	 	 
8161	14	800	 	 
8162	1	1500	 	 
8162	2	800	 	 
8162	3	-88	 	 
8162	4	300	 	 
8162	5	2000	 	 
8162	6	80	 	 
8162	7	-88	 	 
8162	8	150	 	 
8162	9	30	 	 
8162	10	-88	 	 
8162	11	20	 	 
8162	12	-88	 	 
8162	13	1000	 	 
8162	14	-88	 	 
8163	1	1500	 	 
8163	2	900	 	 
8163	3	2500	 	 
8163	4	500	 	 
8163	5	1500	 	 
8163	6	-88	 	 
8163	7	-88	 	 
8163	8	300	 	 
8163	9	25	 	 
8163	10	-88	 	 
8163	11	25	 	 
8163	12	-88	 	 
8163	13	1200	 	 
8163	14	-88	 	 
8166	1	1200	 	 
8166	2	900	 	 
8166	3	-88	 	 
8166	4	-88	 	 
8166	5	-88	 	 
8166	6	120	 	 
8166	7	120	 	 
8166	8	300	 	 
8166	9	40	 	 
8166	10	40	 	 
8166	11	25	 	 
8166	12	-88	 	 
8166	13	1400	 	 
8166	14	1000	 	 
8168	1	2500	 	 
8168	2	1000	 	 
8168	3	-88	 	 
8168	4	-88	 	 
8168	5	2000	 	 
8168	6	-88	 	 
8168	7	-88	 	 
8168	8	400	 	 
8168	9	30	 	 
8168	10	-88	 	 
8168	11	20	 	 
8168	12	-88	 	 
8168	13	1200	 	 
8168	14	130	 	 
8169	1	1200	 	 
8169	2	800	 	 
8169	3	1500	 	 
8169	4	-88	 	 
8169	5	1500	 	 
8169	6	100	 	 
8169	7	100	 	 
8169	8	-77	180	200
8169	9	20	 	 
8169	10	-88	 	 
8169	11	15	 	 
8169	12	-88	 	 
8169	13	1500	 	 
8169	14	-88	 	 
8170	1	-88	 	 
8170	2	800	 	 
8170	3	-88	 	 
8170	4	400	 	 
8170	5	2000	 	 
8170	6	-88	 	 
8170	7	-88	 	 
8170	8	200	 	 
8170	9	25	 	 
8170	10	-88	 	 
8170	11	25	 	 
8170	12	-88	 	 
8170	13	1500	 	 
8170	14	500	 	 
8171	1	3000	 	 
8171	2	1000	 	 
8171	3	-88	 	 
8171	4	-88	 	 
8171	5	-88	 	 
8171	6	-88	 	 
8171	7	-88	 	 
8171	8	350	 	 
8171	9	30	 	 
8171	10	-88	 	 
8171	11	15	 	 
8171	12	-88	 	 
8171	13	1000	 	 
8171	14	20	 	 
8172	1	-88	 	 
8172	2	1200	 	 
8172	3	-88	 	 
8172	4	-88	 	 
8172	5	-88	 	 
8172	6	-88	 	 
8172	7	-88	 	 
8172	8	300	 	 
8172	9	40	 	 
8172	10	-88	 	 
8172	11	30	 	 
8172	12	-88	 	 
8172	13	1500	 	 
8172	14	120	 	 
8175	1	-88	 	 
8175	2	600	 	 
8175	3	800	 	 
8175	4	250	 	 
8175	5	-88	 	 
8175	6	100	 	 
8175	7	-88	 	 
8175	8	500	 	 
8175	9	30	 	 
8175	10	-88	 	 
8175	11	25	 	 
8175	12	-88	 	 
8175	13	-88	 	 
8175	14	-88	 	 
8177	1	-88	 	 
8177	2	800	 	 
8177	3	1500	 	 
8177	4	-88	 	 
8177	5	-88	 	 
8177	6	-88	 	 
8177	7	-88	 	 
8177	8	300	 	 
8177	9	40	 	 
8177	10	-88	 	 
8177	11	20	 	 
8177	12	-88	 	 
8177	13	-88	 	 
8177	14	-88	 	 
8180	1	1800	 	 
8180	2	800	 	 
8180	3	600	 	 
8180	4	400	 	 
8180	5	500	 	 
8180	6	40	 	 
8180	7	40	 	 
8180	8	150	 	 
8180	9	25	 	 
8180	10	30	 	 
8180	11	20	 	 
8180	12	-88	 	 
8180	13	1300	 	 
8180	14	-88	 	 
8181	1	3500	 	 
8181	2	1500	 	 
8181	3	2500	 	 
8181	4	300	 	 
8181	5	2000	 	 
8181	6	150	 	 
8181	7	200	 	 
8181	8	400	 	 
8181	9	10	 	 
8181	10	10	 	 
8181	11	10	 	 
8181	12	1000	 	 
8181	13	1000	 	 
8181	14	1000	 	 
8182	1	2000	 	 
8182	2	-77	800	1200
8182	3	1300	 	 
8182	4	800	 	 
8182	5	2000	 	 
8182	6	-77	90	130
8182	7	50	 	 
8182	8	-77	300	600
8182	9	30	 	 
8182	10	-88	 	 
8182	11	-88	 	 
8182	12	-88	 	 
8182	13	1200	 	 
8182	14	50	 	 
8184	1	1500	 	 
8184	2	600	 	 
8184	3	1200	 	 
8184	4	-88	 	 
8184	5	-88	 	 
8184	6	-88	 	 
8184	7	-88	 	 
8184	8	500	 	 
8184	9	30	 	 
8184	10	-88	 	 
8184	11	30	 	 
8184	12	-88	 	 
8184	13	1000	 	 
8184	14	35	 	 
8185	1	-88	 	 
8185	2	-88	 	 
8185	3	-88	 	 
8185	4	-88	 	 
8185	5	-88	 	 
8185	6	-88	 	 
8185	7	-88	 	 
8185	8	-88	 	 
8185	9	-88	 	 
8185	10	-88	 	 
8185	11	-88	 	 
8185	12	-88	 	 
8185	13	-88	 	 
8185	14	-88	 	 
8186	1	-88	 	 
8186	2	800	 	 
8186	3	700	 	 
8186	4	150	 	 
8186	5	-88	 	 
8186	6	80	 	 
8186	7	60	 	 
8186	8	150	 	 
8186	9	18	 	 
8186	10	-88	 	 
8186	11	10	 	 
8186	12	-88	 	 
8186	13	1000	 	 
8186	14	-88	 	 
8188	1	-88	 	 
8188	2	-88	 	 
8188	3	-88	 	 
8188	4	-88	 	 
8188	5	-88	 	 
8188	6	-88	 	 
8188	7	-88	 	 
8188	8	-88	 	 
8188	9	30	 	 
8188	10	-88	 	 
8188	11	20	 	 
8188	12	-88	 	 
8188	13	-88	 	 
8188	14	50	 	 
8189	1	5000	 	 
8189	2	1500	 	 
8189	3	1500	 	 
8189	4	-88	 	 
8189	5	-88	 	 
8189	6	100	 	 
8189	7	100	 	 
8189	8	800	 	 
8189	9	25	 	 
8189	10	-88	 	 
8189	11	20	 	 
8189	12	-88	 	 
8189	13	2000	 	 
8189	14	35	 	 
8192	1	-88	 	 
8192	2	-88	 	 
8192	3	-88	 	 
8192	4	-88	 	 
8192	5	-88	 	 
8192	6	-88	 	 
8192	7	-88	 	 
8192	8	-88	 	 
8192	9	-88	 	 
8192	10	-88	 	 
8192	11	-88	 	 
8192	12	-88	 	 
8192	13	-88	 	 
8192	14	-88	 	 
8193	1	2000	 	 
8193	2	1500	 	 
8193	3	1500	 	 
8193	4	500	 	 
8193	5	1100	 	 
8193	6	100	 	 
8193	7	80	 	 
8193	8	100	 	 
8193	9	20	 	 
8193	10	20	 	 
8193	11	15	 	 
8193	12	-88	 	 
8193	13	1200	 	 
8193	14	-88	 	 
8198	1	-88	 	 
8198	2	1200	 	 
8198	3	-88	 	 
8198	4	-88	 	 
8198	5	-88	 	 
8198	6	-88	 	 
8198	7	-88	 	 
8198	8	-77	350	500
8198	9	30	 	 
8198	10	-88	 	 
8198	11	10	 	 
8198	12	-88	 	 
8198	13	2000	 	 
8198	14	-88	 	 
8199	1	-88	 	 
8199	2	-88	 	 
8199	3	-88	 	 
8199	4	-88	 	 
8199	5	-88	 	 
8199	6	-88	 	 
8199	7	-88	 	 
8199	8	500	 	 
8199	9	20	 	 
8199	10	-88	 	 
8199	11	-88	 	 
8199	12	-88	 	 
8199	13	-88	 	 
8199	14	25	 	 
8201	1	3000	 	 
8201	2	1000	 	 
8201	3	4000	 	 
8201	4	400	 	 
8201	5	1500	 	 
8201	6	60	 	 
8201	7	-88	 	 
8201	8	600	 	 
8201	9	30	 	 
8201	10	-88	 	 
8201	11	20	 	 
8201	12	-88	 	 
8201	13	1800	 	 
8201	14	-88	 	 
8202	1	3000	 	 
8202	2	1500	 	 
8202	3	3000	 	 
8202	4	100	 	 
8202	5	200	 	 
8202	6	100	 	 
8202	7	100	 	 
8202	8	100	 	 
8202	9	15	 	 
8202	10	20	 	 
8202	11	20	 	 
8202	12	-88	 	 
8202	13	2000	 	 
8202	14	30	 	 
8203	1	1200	 	 
8203	2	600	 	 
8203	3	-88	 	 
8203	4	200	 	 
8203	5	-88	 	 
8203	6	50	 	 
8203	7	50	 	 
8203	8	200	 	 
8203	9	25	 	 
8203	10	15	 	 
8203	11	10	 	 
8203	12	-88	 	 
8203	13	1800	 	 
8203	14	-88	 	 
8204	1	2500	 	 
8204	2	1800	 	 
8204	3	2000	 	 
8204	4	-88	 	 
8204	5	1500	 	 
8204	6	100	 	 
8204	7	-88	 	 
8204	8	200	 	 
8204	9	20	 	 
8204	10	-88	 	 
8204	11	20	 	 
8204	12	-88	 	 
8204	13	1800	 	 
8204	14	-88	 	 
8205	1	3000	 	 
8205	2	800	 	 
8205	3	3500	 	 
8205	4	-88	 	 
8205	5	-88	 	 
8205	6	-88	 	 
8205	7	-88	 	 
8205	8	600	 	 
8205	9	25	 	 
8205	10	-88	 	 
8205	11	15	 	 
8205	12	-88	 	 
8205	13	1000	 	 
8205	14	400	 	 
8206	1	1500	 	 
8206	2	1000	 	 
8206	3	-88	 	 
8206	4	850	 	 
8206	5	1000	 	 
8206	6	100	 	 
8206	7	-88	 	 
8206	8	250	 	 
8206	9	25	 	 
8206	10	-88	 	 
8206	11	20	 	 
8206	12	-88	 	 
8206	13	1500	 	 
8206	14	500	 	 
8207	1	4000	 	 
8207	2	1000	 	 
8207	3	1500	 	 
8207	4	300	 	 
8207	5	1500	 	 
8207	6	200	 	 
8207	7	-88	 	 
8207	8	500	 	 
8207	9	30	 	 
8207	10	-88	 	 
8207	11	30	 	 
8207	12	-88	 	 
8207	13	1000	 	 
8207	14	800	 	 
8209	1	1500	 	 
8209	2	800	 	 
8209	3	3000	 	 
8209	4	700	 	 
8209	5	1200	 	 
8209	6	-88	 	 
8209	7	-88	 	 
8209	8	300	 	 
8209	9	35	 	 
8209	10	-88	 	 
8209	11	35	 	 
8209	12	-88	 	 
8209	13	1300	 	 
8209	14	-88	 	 
8210	1	4000	 	 
8210	2	1200	 	 
8210	3	-88	 	 
8210	4	-88	 	 
8210	5	-88	 	 
8210	6	-88	 	 
8210	7	-88	 	 
8210	8	-88	 	 
8210	9	40	 	 
8210	10	-88	 	 
8210	11	-88	 	 
8210	12	-88	 	 
8210	13	1500	 	 
8210	14	-88	 	 
8211	1	1500	 	 
8211	2	800	 	 
8211	3	1300	 	 
8211	4	200	 	 
8211	5	500	 	 
8211	6	100	 	 
8211	7	80	 	 
8211	8	350	 	 
8211	9	20	 	 
8211	10	25	 	 
8211	11	15	 	 
8211	12	-88	 	 
8211	13	800	 	 
8211	14	-88	 	 
8212	1	-88	 	 
8212	2	-88	 	 
8212	3	-88	 	 
8212	4	-88	 	 
8212	5	-88	 	 
8212	6	-88	 	 
8212	7	-88	 	 
8212	8	-88	 	 
8212	9	-88	 	 
8212	10	-88	 	 
8212	11	-88	 	 
8212	12	-88	 	 
8212	13	-88	 	 
8212	14	-88	 	 
8213	1	3500	 	 
8213	2	800	 	 
8213	3	-88	 	 
8213	4	-88	 	 
8213	5	-88	 	 
8213	6	60	 	 
8213	7	-88	 	 
8213	8	200	 	 
8213	9	20	 	 
8213	10	-88	 	 
8213	11	25	 	 
8213	12	-88	 	 
8213	13	1000	 	 
8213	14	300	 	 
8215	1	1500	 	 
8215	2	-77	600	700
8215	3	-88	 	 
8215	4	-88	 	 
8215	5	-88	 	 
8215	6	150	 	 
8215	7	-88	 	 
8215	8	200	 	 
8215	9	20	 	 
8215	10	20	 	 
8215	11	10	 	 
8215	12	-88	 	 
8215	13	1000	 	 
8215	14	-88	 	 
8216	1	-88	 	 
8216	2	-88	 	 
8216	3	-88	 	 
8216	4	-88	 	 
8216	5	-88	 	 
8216	6	-88	 	 
8216	7	-88	 	 
8216	8	250	 	 
8216	9	-88	 	 
8216	10	-88	 	 
8216	11	-88	 	 
8216	12	-88	 	 
8216	13	-88	 	 
8216	14	-88	 	 
8217	1	-88	 	 
8217	2	-88	 	 
8217	3	-88	 	 
8217	4	-88	 	 
8217	5	-88	 	 
8217	6	-88	 	 
8217	7	-88	 	 
8217	8	-88	 	 
8217	9	30	 	 
8217	10	-88	 	 
8217	11	20	 	 
8217	12	-88	 	 
8217	13	-88	 	 
8217	14	-88	 	 
8219	1	-77	3000	3500
8219	2	2500	 	 
8219	3	2500	 	 
8219	4	500	 	 
8219	5	-88	 	 
8219	6	200	 	 
8219	7	-88	 	 
8219	8	400	 	 
8219	9	30	 	 
8219	10	35	 	 
8219	11	25	 	 
8219	12	-88	 	 
8219	13	-88	 	 
8219	14	-88	 	 
8220	1	-88	 	 
8220	2	850	 	 
8220	3	-88	 	 
8220	4	100	 	 
8220	5	250	 	 
8220	6	150	 	 
8220	7	80	 	 
8220	8	100	 	 
8220	9	30	 	 
8220	10	15	 	 
8220	11	15	 	 
8220	12	-88	 	 
8220	13	1500	 	 
8220	14	40	 	 
8223	1	-88	 	 
8223	2	-88	 	 
8223	3	-88	 	 
8223	4	-88	 	 
8223	5	-88	 	 
8223	6	-88	 	 
8223	7	-88	 	 
8223	8	-88	 	 
8223	9	-88	 	 
8223	10	-88	 	 
8223	11	-88	 	 
8223	12	-88	 	 
8223	13	-88	 	 
8223	14	-88	 	 
8226	1	3000	 	 
8226	2	1500	 	 
8226	3	3000	 	 
8226	4	300	 	 
8226	5	-88	 	 
8226	6	150	 	 
8226	7	120	 	 
8226	8	-77	600	800
8226	9	25	 	 
8226	10	20	 	 
8226	11	20	 	 
8226	12	-88	 	 
8226	13	-88	 	 
8226	14	-88	 	 
8227	1	-88	 	 
8227	2	-88	 	 
8227	3	-88	 	 
8227	4	-88	 	 
8227	5	-88	 	 
8227	6	-88	 	 
8227	7	-88	 	 
8227	8	-88	 	 
8227	9	20	 	 
8227	10	-88	 	 
8227	11	-88	 	 
8227	12	-88	 	 
8227	13	-88	 	 
8227	14	80	 	 
8228	1	-88	 	 
8228	2	1200	 	 
8228	3	4000	 	 
8228	4	300	 	 
8228	5	1500	 	 
8228	6	100	 	 
8228	7	80	 	 
8228	8	300	 	 
8228	9	25	 	 
8228	10	15	 	 
8228	11	10	 	 
8228	12	-88	 	 
8228	13	2000	 	 
8228	14	-88	 	 
8232	1	9500	 	 
8232	2	1300	 	 
8232	3	-88	 	 
8232	4	800	 	 
8232	5	-88	 	 
8232	6	-88	 	 
8232	7	-88	 	 
8232	8	500	 	 
8232	9	-77	30	40
8232	10	-8840	 	 
8232	11	20	 	 
8232	12	-88	 	 
8232	13	-88	 	 
8232	14	-88	 	 
8236	1	5000	 	 
8236	2	3000	 	 
8236	3	3000	 	 
8236	4	500	 	 
8236	5	-88	 	 
8236	6	300	 	 
8236	7	-88	 	 
8236	8	800	 	 
8236	9	20	 	 
8236	10	20	 	 
8236	11	30	 	 
8236	12	-88	 	 
8236	13	3000	 	 
8236	14	-88	 	 
8237	1	2500	 	 
8237	2	1500	 	 
8237	3	1300	 	 
8237	4	300	 	 
8237	5	1500	 	 
8237	6	50	 	 
8237	7	50	 	 
8237	8	300	 	 
8237	9	15	 	 
8237	10	12	 	 
8237	11	18	 	 
8237	12	-88	 	 
8237	13	1500	 	 
8237	14	10000	 	 
8239	1	1500	 	 
8239	2	1000	 	 
8239	3	2000	 	 
8239	4	400	 	 
8239	5	1800	 	 
8239	6	70	 	 
8239	7	70	 	 
8239	8	200	 	 
8239	9	15	 	 
8239	10	-88	 	 
8239	11	20	 	 
8239	12	-88	 	 
8239	13	2200	 	 
8239	14	-88	 	 
8248	1	-88	 	 
8248	2	1000	 	 
8248	3	1500	 	 
8248	4	400	 	 
8248	5	-88	 	 
8248	6	150	 	 
8248	7	150	 	 
8248	8	200	 	 
8248	9	30	 	 
8248	10	15	 	 
8248	11	15	 	 
8248	12	-88	 	 
8248	13	-88	 	 
8248	14	-88	 	 
8250	1	-88	 	 
8250	2	-88	 	 
8250	3	-88	 	 
8250	4	-88	 	 
8250	5	-88	 	 
8250	6	-88	 	 
8250	7	-88	 	 
8250	8	-77	120	300
8250	9	-77	20	30
8250	10	-88	 	 
8250	11	-88	 	 
8250	12	-88	 	 
8250	13	88	 	 
8250	14	-88	 	 
8251	1	-88	 	 
8251	2	-77	900	1500
8251	3	-88	 	 
8251	4	-88	 	 
8251	5	-88	 	 
8251	6	-88	 	 
8251	7	-88	 	 
8251	8	-77	60	80
8251	9	-88	 	 
8251	10	-77	20	25
8251	11	-77	10	20
8251	12	-88	 	 
8251	13	-88	 	 
8251	14	-88	 	 
8254	1	-88	 	 
8254	2	-88	 	 
8254	3	-88	 	 
8254	4	-88	 	 
8254	5	-88	 	 
8254	6	-88	 	 
8254	7	-88	 	 
8254	8	-88	 	 
8254	9	-88	 	 
8254	10	-88	 	 
8254	11	-88	 	 
8254	12	-88	 	 
8254	13	-88	 	 
8254	14	-88	 	 
8255	1	4000	 	 
8255	2	1800	 	 
8255	3	3500	 	 
8255	4	100	 	 
8255	5	2000	 	 
8255	6	120	 	 
8255	7	100	 	 
8255	8	800	 	 
8255	9	25	 	 
8255	10	-88	 	 
8255	11	15	 	 
8255	12	-88	 	 
8255	13	3000	 	 
8255	14	-88	 	 
8257	1	-88	 	 
8257	2	-88	 	 
8257	3	-88	 	 
8257	4	-88	 	 
8257	5	-88	 	 
8257	6	-88	 	 
8257	7	-88	 	 
8257	8	-88	 	 
8257	9	-88	 	 
8257	10	-88	 	 
8257	11	-88	 	 
8257	12	-88	 	 
8257	13	-88	 	 
8257	14	-88	 	 
8258	1	-88	 	 
8258	2	-88	 	 
8258	3	-88	 	 
8258	4	-88	 	 
8258	5	-88	 	 
8258	6	-88	 	 
8258	7	-898	 	 
8258	8	-88	 	 
8258	9	-25	 	 
8258	10	15	 	 
8258	11	15	 	 
8258	12	-88	 	 
8258	13	-88	 	 
8258	14	-88	 	 
8259	1	-88	 	 
8259	2	-88	 	 
8259	3	-88	 	 
8259	4	-88	 	 
8259	5	-88	 	 
8259	6	-88	 	 
8259	7	-88	 	 
8259	8	800	 	 
8259	9	20	 	 
8259	10	20	 	 
8259	11	15	 	 
8259	12	-88	 	 
8259	13	-88	 	 
8259	14	-88	 	 
8260	1	-88	 	 
8260	2	-88	 	 
8260	3	-88	 	 
8260	4	-88	 	 
8260	5	-88	 	 
8260	6	-88	 	 
8260	7	-88	 	 
8260	8	-88	 	 
8260	9	-88	 	 
8260	10	-88	 	 
8260	11	-88	 	 
8260	12	-88	 	 
8260	13	-88	 	 
8260	14	-88	 	 
8261	1	-88	 	 
8261	2	-88	 	 
8261	3	-88	 	 
8261	4	-88	 	 
8261	5	-88	 	 
8261	6	-88	 	 
8261	7	-88	 	 
8261	8	-88	 	 
8261	9	-88	 	 
8261	10	-88	 	 
8261	11	-88	 	 
8261	12	-88	 	 
8261	13	-88	 	 
8261	14	-88	 	 
8264	1	-88	 	 
8264	2	-88	 	 
8264	3	-88	 	 
8264	4	-88	 	 
8264	5	-88	 	 
8264	6	-88	 	 
8264	7	-88	 	 
8264	8	-88	 	 
8264	9	-88	 	 
8264	10	-88	 	 
8264	11	-88	 	 
8264	12	-88	 	 
8264	13	-88	 	 
8264	14	-88	 	 
8267	1	-88	 	 
8267	2	-88	 	 
8267	3	-88	 	 
8267	4	-88	 	 
8267	5	-88	 	 
8267	6	-88	 	 
8267	7	-88	 	 
8267	8	-88	 	 
8267	9	-88	 	 
8267	10	-88	 	 
8267	11	-88	 	 
8267	12	-88	 	 
8267	13	-88	 	 
8267	14	-88	 	 
8269	1	-88	 	 
8269	2	-88	 	 
8269	3	-88	 	 
8269	4	-88	 	 
8269	5	-88	 	 
8269	6	-88	 	 
8269	7	-88	 	 
8269	8	-88	 	 
8269	9	25	 	 
8269	10	35	 	 
8269	11	18	 	 
8269	12	-88	 	 
8269	13	-88	 	 
8269	14	40	 	 
8273	1	-77	900	1000
8273	2	-77	700	900
8273	3	-88	 	 
8273	4	-88	 	 
8273	5	-88	 	 
8273	6	-88	 	 
8273	7	-88	 	 
8273	8	-88	 	 
8273	9	-77	20	25
8273	10	-77	20	30
8273	11	18	 	 
8273	12	-88	 	 
8273	13	-88	 	 
8273	14	-88	 	 
8274	1	-88	 	 
8274	2	-88	 	 
8274	3	-88	 	 
8274	4	-88	 	 
8274	5	-88	 	 
8274	6	-88	 	 
