PLACEID	STRTDINT	MNDPTOID	MNSENSIT	GENCHRST	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	LBRUNION	COMMKITC	MTHRCLUB	APAFA	POLTGRP	RELGGRP	SVGSCOOP	HOUSCOOP	LENDCOOP	SPRTASSC	CRMASSC	PSNTASSC	NTVASSC	AGRIASSC	PRDCRS	OTHERS1	RLOTHR1	OTHERS2	RLOTHR2	OTHERS3	RLOTHR3	OTHERS4	RLOTHR4	OTHERS5	RLOTHR5	OTHERS6	RLOTHR6	OTHERS7	RLOTHR7	OTHERS8	RLOTHR8	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	IMPCROP	PRICCROP	MINCROP	MAXCROP	PRICEEN	ENDDINT
8018	07/11/2013	3	80	07/11/2013   HORA:09:08	8600	1	5	5	1	2	5	5	5	4	3	5	1	-77	-88	88	 	 	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	11	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	PAPA	1	 	 	08/11/2013   HORA:15:00	07/11/2013
8020	09/09/2013	4	80	09/09/2013   HORA: 14:00	1200	1	5	5	5	5	5	5	5	5	2	1	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	11/09/2013   HORA: 10:20	11/09/2013
8025	23/09/2013	4	80	23/09/2013    HORA: 08:55	12000	1	2	5	5	5	3	2	5	5	1	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	-88	-88	 	 	23/09/2013   HORA: 16:08	23/09/2013
8026	05/09/2013	4	80	05/09/2013   HORA: 12:08	6000	1	5	5	1	2	5	5	3	5	4	5	1	60000	30	7	88	 	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	3	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	-88	-88	 	 	05/09/2013    HORA: 13:20	05/09/2013
8029	02/10/2013	5	80	02/10/2013    HORA: 12:00	160	5	5	1	2	1	5	5	5	5	3	5	1	-77	90	7	88	 	0	1	0	1	0	0	2	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	-88	 	 	03/10/2013    HORA: 21:00	03/10/2013
8032	17/08/2013	6	80	17/08/2013  HORA: 09:25	115000	3	5	5	1	2	4	3	5	4	4	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	PAPA	2	 	 	17/08/2013  HORA: 13:00	17/08/2013
8034	17/08/2013	6	80	17/08/2013   HORA:16:00	500	5	5	1	1	4	5	5	5	5	5	88	1	9191	12	7	6	88	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	7	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	UVA	-77	3	5	17/08/2013   HORA: 18:50	17/08/2013
8037	11/10/2013	6	80	11/10/2013   HORA: 09:00	400	3	5	88	1	2	5	5	5	5	4	88	1	1500	180	7	88	 	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	MAIZ	4	 	 	11/10/2013  HORA: 12:00	11/10/2013
8038	17/08/2013	6	80	17/08/2013   HORA: 13:30	3000	1	5	5	3	4	5	2	5	5	4	5	1	22000	180	7	9	88	1	1	0	0	0	0	2	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	MAIZ	5	 	 	17/08/2013   HORA: 14:37	17/08/2013
8039	11/10/2013	6	80	11/10/2013 HORA: 9:00	21559	1	2	5	5	5	5	5	5	5	4	88	1	90371	3	5	88	 	1	1	0	0	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-88	-88	 	 	12/10/2013 HORA: 15:00	12/10/2013
8040	12/10/2013	6	80	12/10/2013   HORA:10:46	900	5	5	1	1	2	5	5	5	5	4	88	1	-77	30	6	88	 	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	ARROZ	2	 	 	12/10/2013   HORA:14:10	12/10/2013
8041	11/10/2013	6	80	11/10/2013  HORA: 13:19	500	5	5	3	1	2	5	5	5	5	4	88	1	300	180	6	88	 	0	0	1	0	0	0	3	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	CAFE	1	 	 	11/10/2013   HORA: 17:15	11/10/2013
8046	08/07/2013	7	80	08/07/2013    HORA: 12:42	830	5	1	4	5	5	5	5	5	2	3	5	1	600000	15	7	88	 	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	08/07/2013   HORA: 18:00	08/07/2013
8048	09/11/2013	8	80	08/11/2013   HORA:18:00	600	1	4	5	1	2	5	5	5	5	3	5	1	-77	4320	8	88	 	0	1	0	0	0	0	2	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	11	1	11	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	CAFE	10	 	 	09/11/2013   HORA: 06:15	09/11/2013
8059	25/09/2013	11	80	25/09/2013   HORA: 14:10	16000	1	2	5	1	4	5	5	4	5	2	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	CEBOLLA	7,5	 	 	26/09/2013    HORA: 16:20	26/09/2013
8060	24/09/2013	11	80	24/09/2013   HORA: 10:00	2500	1	5	88	5	5	5	5	5	5	1	5	1	20000	10	1	88	 	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	-88	-88	 	 	24/09/2013   HORA: 15:00	24/09/2013
8062	13/12/2013	12	80	13/12/2013   HORA:09:45	3000	1	5	5	5	2	5	5	5	5	5	5	1	150000	10	6	88	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	-88	-88	 	 	14/12/2013   HORA:12:00	14/12/2013
8064	16/12/2013	12	80	16/12/2013  HORA: 10:50	16000	1	5	5	2	5	5	5	5	3	4	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	15	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	QUINUA	20	 	 	16/12/2013   HORA:14:00	16/12/2013
8066	13/12/2013	12	80	13/12/2013 HORA: 20:00	46	5	2	5	1	5	5	5	5	5	5	5	1	-77	90	6	88	 	0	0	1	0	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	10	 	 	13/12/2013   HORA:21:00	13/12/2013
8067	16/12/2013	12	80	16/12/2013   HORA:14:30	50000	1	2	5	3	4	4	5	5	4	4	88	0	 	-88	88	 	 	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	11	1	7	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	CAFE	5	 	 	16/12/2013   HORA:18:30	16/12/2013
8069	11/12/2013	12	80	11/12/2013    HORA:10:30	32290	1	5	5	4	5	5	5	3	5	2	5	0	 	-88	88	 	 	1	1	1	0	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	CAFE	5	 	 	11/12/2013   HORA:13:30	11/12/2013
8070	09/12/2013	12	80	09/12/2013  HORA:07:23	180	1	5	5	2	3	5	5	5	5	4	5	1	2500	10	4	88	 	0	1	0	0	0	0	2	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	CACAO	3	 	 	09/12/2013   HORA:09:45	09/12/2013
8071	09/12/2013	12	80	09/12/2013   HORA:08:30	600	2	5	5	1	3	4	5	5	5	4	5	1	2500	20	4	88	 	0	1	1	1	0	0	2	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	CAFE	10	 	 	09/12/2013   HORA:17:19	09/12/2013
8072	08/12/2013	12	80	08/12/2013   HORA:12:00	160	1	5	5	2	3	5	5	5	5	4	5	1	40000	90	6	88	 	0	1	0	0	0	0	2	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	-88	 	 	08/12/2013   HORA:14:00	08/12/2013
8083	03/10/2013	14	80	03/10/2013  HORA: 13:10	350000	1	5	5	5	5	5	5	5	2	3	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	9	1	9	1	9	1	9	1	7	1	11	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	-88	-88	 	 	03/10/2013   HORA: 16:05	03/10/2013
8084	03/10/2013	14	80	03/10/2013   HORA:10:03	800	1	5	88	5	5	5	5	5	5	1	88	1	-77	10	6	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	03/10/2013    HORA: 13:10	03/10/2013
8085	01/10/2013	14	80	01/10/2013   HORA: 10:46	3500	2	5	88	1	3	5	5	5	5	4	88	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	11	1	9	1	9	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	ARROZ	1	 	 	01/10/2013   HORA: 15:30	01/10/2013
8086	04/10/2013	14	80	04/10/2013   HORA: 08:00	1515	5	5	1	2	3	5	5	5	88	4	88	1	17000	5	7	88	 	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	11	1	9	1	9	0	 	0	 	0	 	0	 	0	 	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	ARROZ	2	 	 	04/10/2013    HORA: 11:00	04/10/2013
8088	06/07/2013	15	80	06/07/2013   HORA: 11:42	420	5	5	1	5	5	5	5	5	5	2	5	1	100000	30	7	88	 	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	06/07/2013   HORA:18:00	06/07/2013
8090	26/06/2013	15	80	26/06/2013   HORA: 09:30	40000	1	4	3	5	5	5	5	4	4	2	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	11	1	9	1	7	1	6	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-88	-88	 	 	26/06/2013   HORA:17:30	26/06/2013
8091	14/07/2013	15	80	12/07/2013    HORA: 11:00	10000	1	2	88	5	5	5	5	5	5	4	88	1	-77	30	7	88	 	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-88	-88	 	 	14/07/2013    HORA: 14:30	14/07/2013
8092	11/07/2013	15	80	11/07/2013   HORA: 12:21	1580	1	5	5	5	5	5	5	5	2	1	3	1	-77	20	7	6	88	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	11/07/2013   HORA:19:48	11/07/2013
8094	15/12/2013	15	80	15/12/2013   HORA:08:10	3000	1	5	5	5	5	5	4	5	4	1	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	16/12/2013   HORA:12:20	16/12/2013
8097	14/12/2013	15	80	14/12/2013   HORA:09:10	6000	5	1	5	5	5	5	5	5	4	1	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	-88	 	 	16/12/2013 HORA:18:30	16/12/2013
8098	06/03/2014	15	80	06/03/2014  HORA:10:30	-77	1	5	88	5	5	5	5	2	3	4	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	9	1	9	1	11	1	11	1	15	1	11	0	 	0	 	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	06/03/2014  HORA:13:30	06/03/2014
8099	04/07/2013	15	80	04/07/2013   HORA:08:45	56000	1	5	2	5	5	5	5	4	4	3	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	11	1	15	1	7	1	6	1	7	1	11	1	11	0	 	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	-88	-88	 	 	04/07/2013   HORA:18:00	04/07/2013
8107	03/03/2014	15	88	03/03/2014 HORA:14:30	500	5	5	1	5	5	5	5	5	4	2	88	1	-77	35	7	88	 	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	03/03/2014 HORA:17:00	03/03/2014
8108	13/07/2013	15	88	13/07/2013   HORA: 09:05	3000	5	5	1	5	5	5	5	5	3	2	5	1	700000	5	7	5	6	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	13/07/2013   HORA: 14:00	13/07/2013
8109	12/07/2013	15	88	12/07/2013   HORA:08:52	186000	1	5	88	5	5	5	5	5	5	2	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	9	1	9	1	11	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-88	-88	 	 	13/07/2013   HORA:12:45	13/07/2013
8110	14/03/2014	15	88	14/03/2014 HORA:10:00	135000	1	5	88	5	5	5	5	5	3	2	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	15	1	15	1	15	1	11	1	11	1	15	1	15	0	 	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	14/03/2014 HORA: 13:00	14/03/2014
8111	14/07/2013	15	88	14/07/2013   HORA: 11:03	1600	2	1	5	5	5	5	5	5	4	3	5	1	-77	10	7	1	88	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	14/07/2013   HORA: 13:05	14/07/2013
8112	26/06/2013	15	88	26/06/2013    HORA: 10:10	300	5	1	5	2	5	5	5	5	5	5	5	1	-77	-88	88	 	 	0	1	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	26/06/2013  HORA: 18:20	26/06/2013
8114	19/03/2014	15	88	19/03/2014 HORA:09:53	10000	5	5	1	5	5	5	5	5	3	2	88	1	600000	3	7	88	 	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	7	1	15	1	15	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	19/03/2014 HORA:14:00	19/03/2014
8115	14/07/2013	15	88	14/07/2013   HORA: 10:20	460	1	5	2	5	5	5	5	5	5	5	5	1	500000	30	7	6	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	14/07/2013    HORA: 12:15	14/07/2013
