PLACEID	SCPRIDR4	PRBLCTLY
8430	9	0
8430	10	0
8430	11	0
8431	1	1
8431	2	0
8431	3	0
8431	4	1
8431	5	0
8431	6	0
8431	7	0
8431	8	0
8431	9	0
8431	10	0
8431	11	0
8432	1	1
8432	2	0
8432	3	0
8432	4	0
8432	5	0
8432	6	0
8432	7	0
8432	8	0
8432	9	0
8432	10	0
8432	11	0
8433	1	0
8433	2	0
8433	3	0
8433	4	0
8433	5	0
8433	6	0
8433	7	0
8433	8	1
8433	9	0
8433	10	0
8433	11	0
8434	1	1
8434	2	0
8434	3	0
8434	4	0
8434	5	0
8434	6	1
8434	7	0
8434	8	0
8434	9	0
8434	10	0
8434	11	0
8435	1	1
8435	2	0
8435	3	0
8435	4	1
8435	5	1
8435	6	1
8435	7	1
8435	8	1
8435	9	1
8435	10	0
8435	11	0
8436	1	1
8436	2	0
8436	3	0
8436	4	1
8436	5	0
8436	6	1
8436	7	1
8436	8	0
8436	9	0
8436	10	0
8436	11	0
8437	1	1
8437	2	1
8437	3	0
8437	4	1
8437	5	0
8437	6	1
8437	7	1
8437	8	1
8437	9	0
8437	10	1
8437	11	1
8438	1	1
8438	2	0
8438	3	0
8438	4	1
8438	5	1
8438	6	1
8438	7	1
8438	8	1
8438	9	0
8438	10	1
8438	11	1
8439	1	1
8439	2	0
8439	3	0
8439	4	0
8439	5	0
8439	6	1
8439	7	1
8439	8	1
8439	9	0
8439	10	1
8439	11	1
8440	1	1
8440	2	0
8440	3	0
8440	4	0
8440	5	0
8440	6	0
8440	7	0
8440	8	0
8440	9	0
8440	10	0
8440	11	0
8441	1	1
8441	2	0
8441	3	0
8441	4	0
8441	5	0
8441	6	0
8441	7	0
8441	8	0
8441	9	0
8441	10	0
8441	11	0
8442	1	1
8442	2	0
8442	3	0
8442	4	1
8442	5	0
8442	6	1
8442	7	1
8442	8	1
8442	9	1
8442	10	0
8442	11	0
8443	1	1
8443	2	0
8443	3	1
8443	4	1
8443	5	0
8443	6	1
8443	7	1
8443	8	1
8443	9	1
8443	10	0
8443	11	0
8444	1	1
8444	2	0
8444	3	0
8444	4	0
8444	5	0
8444	6	1
8444	7	1
8444	8	0
8444	9	0
8444	10	0
8444	11	0
8445	1	1
8445	2	0
8445	3	0
8445	4	1
8445	5	0
8445	6	1
8445	7	1
8445	8	1
8445	9	0
8445	10	0
8445	11	0
8447	1	1
8447	2	0
8447	3	0
8447	4	0
8447	5	0
8447	6	1
8447	7	1
8447	8	1
8447	9	1
8447	10	0
8447	11	0
8448	1	1
8448	2	0
8448	3	0
8448	4	1
8448	5	0
8448	6	1
8448	7	1
8448	8	1
8448	9	1
8448	10	1
8448	11	0
8449	1	1
8449	2	0
8449	3	0
8449	4	1
8449	5	0
8449	6	1
8449	7	1
8449	8	1
8449	9	0
8449	10	0
8449	11	0
8501	1	1
8501	2	0
8501	3	0
8501	4	0
8501	5	0
8501	6	0
8501	7	1
8501	8	1
8501	9	1
8501	10	1
8501	11	0
8502	1	1
8502	2	0
8502	3	1
8502	4	0
8502	5	0
8502	6	1
8502	7	1
8502	8	1
8502	9	1
8502	10	1
8502	11	1
8503	1	1
8503	2	0
8503	3	0
8503	4	1
8503	5	0
8503	6	1
8503	7	0
8503	8	1
8503	9	1
8503	10	0
8503	11	0
8504	1	1
8504	2	0
8504	3	0
8504	4	0
8504	5	0
8504	6	1
8504	7	1
8504	8	1
8504	9	0
8504	10	1
8504	11	0
8505	1	1
8505	2	0
8505	3	1
8505	4	1
8505	5	0
8505	6	1
8505	7	1
8505	8	1
8505	9	1
8505	10	0
8505	11	0
8506	1	1
8506	2	0
8506	3	0
8506	4	0
8506	5	0
8506	6	0
8506	7	0
8506	8	1
8506	9	0
8506	10	0
8506	11	0
8507	1	0
8507	2	0
8507	3	0
8507	4	0
8507	5	0
8507	6	0
8507	7	0
8507	8	1
8507	9	1
8507	10	0
8507	11	0
8508	1	0
8508	2	0
8508	3	0
8508	4	0
8508	5	0
8508	6	0
8508	7	0
8508	8	1
8508	9	0
8508	10	1
8508	11	0
8509	1	1
8509	2	0
8509	3	1
8509	4	0
8509	5	1
8509	6	1
8509	7	1
8509	8	1
8509	9	0
8509	10	0
8509	11	0
8510	1	0
8510	2	0
8510	3	0
8510	4	1
8510	5	0
8510	6	0
8510	7	0
8510	8	0
8510	9	0
8510	10	0
8510	11	0
8511	1	1
8511	2	0
8511	3	1
8511	4	1
8511	5	0
8511	6	1
8511	7	1
8511	8	1
8511	9	1
8511	10	1
8511	11	0
8512	1	1
8512	2	0
8512	3	0
8512	4	0
8512	5	0
8512	6	0
8512	7	0
8512	8	1
8512	9	0
8512	10	0
8512	11	0
8513	1	1
8513	2	1
8513	3	0
8513	4	1
8513	5	0
8513	6	0
8513	7	0
8513	8	1
8513	9	1
8513	10	0
8513	11	0
8514	1	1
8514	2	0
8514	3	0
8514	4	1
8514	5	0
8514	6	1
8514	7	1
8514	8	1
8514	9	1
8514	10	1
8514	11	0
8515	1	1
8515	2	0
8515	3	0
8515	4	0
8515	5	0
8515	6	1
8515	7	1
8515	8	1
8515	9	0
8515	10	1
8515	11	0
8516	1	1
8516	2	1
8516	3	0
8516	4	0
8516	5	1
8516	6	0
8516	7	0
8516	8	1
8516	9	1
8516	10	0
8516	11	0
8517	1	0
8517	2	0
8517	3	0
8517	4	0
8517	5	0
8517	6	0
8517	7	0
8517	8	0
8517	9	0
8517	10	0
8517	11	0
8518	1	1
8518	2	0
8518	3	0
8518	4	1
8518	5	0
8518	6	0
8518	7	0
8518	8	1
8518	9	0
8518	10	0
8518	11	0
8519	1	1
8519	2	0
8519	3	1
8519	4	1
8519	5	0
8519	6	0
8519	7	0
8519	8	1
8519	9	0
8519	10	0
8519	11	0
8520	1	1
8520	2	0
8520	3	0
8520	4	1
8520	5	0
8520	6	1
8520	7	1
8520	8	1
8520	9	1
8520	10	0
8520	11	0
8521	1	1
8521	2	0
8521	3	0
8521	4	1
8521	5	1
8521	6	1
8521	7	1
8521	8	1
8521	9	1
8521	10	0
8521	11	0
8522	1	1
8522	2	1
8522	3	0
8522	4	0
8522	5	0
8522	6	0
8522	7	0
8522	8	1
8522	9	0
8522	10	0
8522	11	0
8523	1	0
8523	2	0
8523	3	0
8523	4	0
8523	5	0
8523	6	0
8523	7	0
8523	8	1
8523	9	0
8523	10	0
8523	11	0
8601	1	1
8601	2	0
8601	3	0
8601	4	1
8601	5	0
8601	6	1
8601	7	1
8601	8	1
8601	9	0
8601	10	0
8601	11	0
8602	1	0
8602	2	1
8602	3	0
8602	4	0
8602	5	0
8602	6	0
8602	7	0
8602	8	0
8602	9	0
8602	10	1
8602	11	0
8603	1	1
8603	2	0
8603	3	0
8603	4	0
8603	5	0
8603	6	0
8603	7	0
8603	8	1
8603	9	0
8603	10	0
8603	11	0
8604	1	1
8604	2	0
8604	3	0
8604	4	1
8604	5	0
8604	6	0
8604	7	0
8604	8	0
8604	9	0
8604	10	0
8604	11	0
8605	1	0
8605	2	0
8605	3	1
8605	4	1
8605	5	0
8605	6	1
8605	7	0
8605	8	1
8605	9	1
8605	10	0
8605	11	0
8606	1	0
8606	2	0
8606	3	0
8606	4	0
8606	5	0
8606	6	0
8606	7	0
8606	8	1
8606	9	1
8606	10	0
8606	11	0
8607	1	0
8607	2	0
8607	3	0
8607	4	0
8607	5	0
8607	6	0
8607	7	0
8607	8	0
8607	9	0
8607	10	0
8607	11	0
8608	1	1
8608	2	0
8608	3	1
8608	4	0
8608	5	0
8608	6	1
8608	7	1
8608	8	1
8608	9	0
8608	10	0
8608	11	0
8609	1	1
8609	2	0
8609	3	0
8609	4	0
8609	5	0
8609	6	0
8609	7	1
8609	8	1
8609	9	0
8609	10	0
8609	11	0
8610	1	1
8610	2	0
8610	3	0
8610	4	0
8610	5	0
8610	6	0
8610	7	0
8610	8	0
8610	9	0
8610	10	0
8610	11	0
8611	1	0
8611	2	0
8611	3	0
8611	4	0
8611	5	0
8611	6	0
8611	7	0
8611	8	0
8611	9	0
8611	10	0
8611	11	0
8612	1	1
8612	2	0
8612	3	0
8612	4	1
8612	5	0
8612	6	1
8612	7	1
8612	8	1
8612	9	0
8612	10	0
8612	11	0
8613	1	1
8613	2	0
8613	3	1
8613	4	1
8613	5	0
8613	6	1
8613	7	1
8613	8	1
8613	9	1
8613	10	0
8613	11	0
8614	1	1
8614	2	0
8614	3	0
8614	4	1
8614	5	0
8614	6	0
8614	7	1
8614	8	1
8614	9	0
8614	10	0
8614	11	0
8615	1	1
8615	2	0
8615	3	0
8615	4	0
8615	5	0
8615	6	0
8615	7	0
8615	8	1
8615	9	1
8615	10	1
8615	11	0
8616	1	1
8616	2	0
8616	3	0
8616	4	1
8616	5	0
8616	6	1
8616	7	1
8616	8	1
8616	9	1
8616	10	0
8616	11	0
8617	1	0
8617	2	0
8617	3	0
8617	4	0
8617	5	0
8617	6	0
8617	7	0
8617	8	0
8617	9	0
8617	10	0
8617	11	0
8618	1	1
8618	2	1
8618	3	0
8618	4	1
8618	5	0
8618	6	0
8618	7	0
8618	8	0
8618	9	1
8618	10	0
8618	11	0
8619	1	0
8619	2	1
8619	3	0
8619	4	0
8619	5	1
8619	6	0
8619	7	0
8619	8	0
8619	9	0
8619	10	0
8619	11	0
8620	1	1
8620	2	0
8620	3	0
8620	4	0
8620	5	0
8620	6	0
8620	7	0
8620	8	0
8620	9	0
8620	10	0
8620	11	0
8621	1	1
8621	2	0
8621	3	1
8621	4	1
8621	5	0
8621	6	1
8621	7	1
8621	8	1
8621	9	1
8621	10	0
8621	11	0
8622	1	1
8622	2	1
8622	3	0
8622	4	1
8622	5	0
8622	6	0
8622	7	1
8622	8	1
8622	9	0
8622	10	0
8622	11	0
8623	1	1
8623	2	0
8623	3	0
8623	4	0
8623	5	1
8623	6	0
8623	7	0
8623	8	0
8623	9	0
8623	10	0
8623	11	0
8624	1	1
8624	2	0
8624	3	0
8624	4	0
8624	5	0
8624	6	0
8624	7	0
8624	8	0
8624	9	0
8624	10	0
8624	11	0
8625	1	1
8625	2	0
8625	3	0
8625	4	0
8625	5	0
8625	6	0
8625	7	0
8625	8	0
8625	9	0
8625	10	0
8625	11	0
8626	1	0
8626	2	0
8626	3	1
8626	4	1
8626	5	0
8626	6	1
8626	7	1
8626	8	1
8626	9	1
8626	10	0
8626	11	0
8627	1	1
8627	2	1
8627	3	0
8627	4	0
8627	5	0
8627	6	0
8627	7	0
8627	8	0
8627	9	0
8627	10	0
8627	11	0
8628	1	1
8628	2	0
8628	3	0
8628	4	1
8628	5	1
8628	6	0
8628	7	0
8628	8	1
8628	9	0
8628	10	0
8628	11	0
8629	1	0
8629	2	0
8629	3	0
8629	4	0
8629	5	0
8629	6	1
8629	7	1
8629	8	0
8629	9	0
8629	10	0
8629	11	0
8630	1	1
8630	2	0
8630	3	1
8630	4	1
8630	5	0
8630	6	1
8630	7	1
8630	8	1
8630	9	1
8630	10	0
8630	11	0
8631	1	1
8631	2	0
8631	3	0
8631	4	0
8631	5	0
8631	6	0
8631	7	0
8631	8	0
8631	9	0
8631	10	0
8631	11	0
8632	1	1
8632	2	0
8632	3	1
8632	4	0
8632	5	0
8632	6	1
8632	7	1
8632	8	1
8632	9	1
8632	10	0
8632	11	0
8633	1	1
8633	2	0
8633	3	0
8633	4	0
8633	5	0
8633	6	0
8633	7	0
8633	8	1
8633	9	0
8633	10	0
8633	11	0
8634	1	0
8634	2	1
8634	3	0
8634	4	0
8634	5	0
8634	6	0
8634	7	0
8634	8	1
8634	9	0
8634	10	0
8634	11	0
8635	1	1
8635	2	0
8635	3	0
8635	4	1
8635	5	0
8635	6	0
8635	7	0
8635	8	1
8635	9	0
8635	10	0
8635	11	0
8636	1	1
8636	2	1
8636	3	0
8636	4	0
8636	5	1
8636	6	0
8636	7	0
8636	8	1
8636	9	0
8636	10	0
8636	11	0
8637	1	0
8637	2	0
8637	3	0
8637	4	0
8637	5	0
8637	6	0
8637	7	0
8637	8	0
8637	9	0
8637	10	0
8637	11	0
8638	1	1
8638	2	1
8638	3	0
8638	4	0
8638	5	0
8638	6	0
8638	7	0
8638	8	1
8638	9	0
8638	10	0
8638	11	0
8639	1	1
8639	2	0
8639	3	0
8639	4	0
8639	5	0
8639	6	0
8639	7	0
8639	8	0
8639	9	0
8639	10	0
8639	11	0
8640	1	1
8640	2	1
8640	3	0
8640	4	0
8640	5	0
8640	6	0
8640	7	0
8640	8	1
8640	9	1
8640	10	0
8640	11	0
8641	1	1
8641	2	0
8641	3	0
8641	4	0
8641	5	0
8641	6	0
8641	7	0
8641	8	0
8641	9	0
8641	10	0
8641	11	0
8642	1	1
8642	2	0
8642	3	0
8642	4	0
8642	5	0
8642	6	1
8642	7	1
8642	8	1
8642	9	0
8642	10	0
8642	11	0
8643	1	1
8643	2	0
8643	3	0
8643	4	1
8643	5	0
8643	6	1
8643	7	1
8643	8	0
8643	9	0
8643	10	0
8643	11	0
