CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
130034	11	N	 	 
130034	12	N	 	 
130034	13	N	 	 
130034	14	N	 	 
130034	15	Y	500	1
130034	16	N	 	 
130034	17	Y	40000	1
130034	18	Y	10000	1
130034	19	N	 	 
130034	20	N	 	 
130034	21	Y	1200	1
130034	22	N	 	 
130034	23	N	 	 
130034	24	N	 	 
130034	25	N	 	 
130034	26	N	 	 
130034	27	N	 	 
130034	28	N	 	 
130034	29	N	 	 
130034	30	N	 	 
130034	31	N	 	 
130035	1	N	 	 
130035	2	N	 	 
130035	3	Y	800	4
130035	4	N	 	 
130035	5	N	 	 
130035	6	N	 	 
130035	7	Y	120	4
130035	8	N	 	 
130035	9	N	 	 
130035	10	N	 	 
130035	11	N	 	 
130035	12	Y	1900	4
130035	13	N	 	 
130035	14	Y	1500	4
130035	15	Y	1500	4
130035	16	N	 	 
130035	17	Y	800	2
130035	18	Y	200	1
130035	19	N	 	 
130035	20	N	 	 
130035	21	N	 	 
130035	22	N	 	 
130035	23	N	 	 
130035	24	N	 	 
130035	25	N	 	 
130035	26	N	 	 
130035	27	N	 	 
130035	28	N	 	 
130035	29	N	 	 
130035	30	N	 	 
130035	31	N	 	 
130036	1	N	 	 
130036	2	Y	300	 
130036	3	Y	1500	4
130036	4	N	 	 
130036	5	N	 	 
130036	6	Y	50	 
130036	7	Y	100	4
130036	8	N	 	 
130036	9	N	 	 
130036	10	N	 	 
130036	11	N	 	 
130036	12	N	 	 
130036	13	N	 	 
130036	14	N	 	 
130036	15	Y	300	4
130036	16	N	 	 
130036	17	Y	200	4
130036	18	Y	300	4
130036	19	N	 	 
130036	20	N	 	 
130036	21	N	 	 
130036	22	N	 	 
130036	23	N	 	 
130036	24	N	 	 
130036	25	N	 	 
130036	26	N	 	 
130036	27	N	 	 
130036	28	N	 	 
130036	29	N	 	 
130036	30	N	 	 
130036	31	N	 	 
130037	1	Y	5000	 
130037	2	Y	600	 
130037	3	Y	2500	88
130037	4	Y	3000	4
130037	5	Y	700	 
130037	6	Y	100	 
130037	7	Y	60	88
130037	8	Y	100	4
130037	9	N	 	 
130037	10	N	 	 
130037	11	Y	100	4
130037	12	Y	150	88
130037	13	N	 	 
130037	14	N	 	 
130037	15	Y	2000	1
130037	16	N	 	 
130037	17	Y	400	4
130037	18	Y	100	4
130037	19	N	 	 
130037	20	N	 	 
130037	21	N	 	 
130037	22	N	 	 
130037	23	N	 	 
130037	24	N	 	 
130037	25	N	 	 
130037	26	N	 	 
130037	27	N	 	 
130037	28	N	 	 
130037	29	N	 	 
130037	30	N	 	 
130037	31	N	 	 
130038	1	Y	2000	 
130038	2	Y	3000	 
130038	3	Y	2000	88
130038	4	Y	2000	2
130038	5	Y	400	 
130038	6	Y	500	 
130038	7	Y	500	88
130038	8	Y	800	2
130038	9	N	 	 
130038	10	N	 	 
130038	11	N	 	 
130038	12	N	 	 
130038	13	N	 	 
130038	14	N	 	 
130038	15	Y	400	3
130038	16	N	 	 
130038	17	Y	600	1
130038	18	Y	1000	1
130038	19	N	 	 
130038	20	N	 	 
130038	21	N	 	 
130038	22	N	 	 
130038	23	N	 	 
130038	24	N	 	 
130038	25	N	 	 
130038	26	N	 	 
130038	27	N	 	 
130038	28	N	 	 
130038	29	N	 	 
130038	30	N	 	 
130038	31	N	 	 
130039	1	Y	3000	 
130039	2	Y	2000	 
130039	3	Y	3000	4
130039	4	Y	2000	88
130039	5	Y	500	 
130039	6	Y	400	 
130039	7	Y	500	4
130039	8	Y	600	88
130039	9	N	 	 
130039	10	N	 	 
130039	11	Y	15000	88
130039	12	Y	20000	4
130039	13	Y	3000	88
130039	14	Y	3000	4
130039	15	Y	1000	2
130039	16	Y	200	2
130039	17	Y	20000	0
130039	18	Y	5000	0
130039	19	N	 	 
130039	20	N	 	 
130039	21	Y	36000	1
130039	22	N	 	 
130039	23	N	 	 
130039	24	N	 	 
130039	25	N	 	 
130039	26	N	 	 
130039	27	N	 	 
130039	28	N	 	 
130039	29	N	 	 
130039	30	N	 	 
130039	31	N	 	 
130040	1	N	 	 
130040	2	N	 	 
130040	3	Y	500	88
130040	4	N	 	 
130040	5	Y	200	 
130040	6	Y	150	 
130040	7	Y	150	88
130040	8	N	 	 
130040	9	N	 	 
130040	10	Y	500	88
130040	11	N	 	 
130040	12	Y	500	88
130040	13	N	 	 
130040	14	N	 	 
130040	15	Y	900	1
130040	16	N	 	 
130040	17	Y	1500	4
130040	18	Y	500	4
130040	19	N	 	 
130040	20	N	 	 
130040	21	Y	2200	1
130040	22	N	 	 
130040	23	Y	32000	0
130040	24	N	 	 
130040	25	N	 	 
130040	26	N	 	 
130040	27	N	 	 
130040	28	N	 	 
130040	29	N	 	 
130040	30	N	 	 
130040	31	N	 	 
130041	1	Y	1000	 
130041	2	N	 	 
130041	3	Y	800	4
130041	4	Y	1000	88
130041	5	Y	150	 
130041	6	Y	200	 
130041	7	Y	50	4
130041	8	Y	50	88
130041	9	N	 	 
130041	10	N	 	 
130041	11	N	 	 
130041	12	N	 	 
130041	13	Y	1200	88
130041	14	Y	1200	4
130041	15	Y	800	1
130041	16	N	 	 
130041	17	Y	8000	0
130041	18	Y	500	0
130041	19	N	 	 
130041	20	N	 	 
130041	21	N	 	 
130041	22	N	 	 
130041	23	N	 	 
130041	24	N	 	 
130041	25	N	 	 
130041	26	N	 	 
130041	27	N	 	 
130041	28	N	 	 
130041	29	N	 	 
130041	30	N	 	 
130041	31	N	 	 
130042	1	Y	3000	 
130042	2	Y	4000	 
130042	3	Y	1500	88
130042	4	Y	1500	4
130042	5	Y	800	 
130042	6	Y	500	 
130042	7	Y	1000	88
130042	8	Y	400	4
130042	9	N	 	 
130042	10	N	 	 
130042	11	N	 	 
130042	12	N	 	 
130042	13	N	 	 
130042	14	N	 	 
130042	15	Y	300	4
130042	16	N	 	 
130042	17	Y	600	1
130042	18	Y	2000	1
130042	19	N	 	 
130042	20	N	 	 
130042	21	N	 	 
130042	22	N	 	 
130042	23	N	 	 
130042	24	N	 	 
130042	25	N	 	 
130042	26	N	 	 
130042	27	N	 	 
130042	28	N	 	 
130042	29	N	 	 
130042	30	N	 	 
130042	31	N	 	 
130043	1	N	 	 
130043	2	Y	400	 
130043	3	N	 	 
130043	4	Y	1000	4
130043	5	N	 	 
130043	6	Y	150	 
130043	7	N	 	 
130043	8	Y	300	4
130043	9	N	 	 
130043	10	N	 	 
130043	11	N	 	 
130043	12	N	 	 
130043	13	N	 	 
130043	14	N	 	 
130043	15	Y	250	4
130043	16	N	 	 
130043	17	Y	600	1
130043	18	Y	400	1
130043	19	N	 	 
130043	20	N	 	 
130043	21	N	 	 
130043	22	N	 	 
130043	23	N	 	 
130043	24	N	 	 
130043	25	N	 	 
130043	26	Y	1000	1
130043	27	N	 	 
130043	28	N	 	 
130043	29	N	 	 
130043	30	N	 	 
130043	31	N	 	 
130044	1	N	 	 
130044	2	Y	1800	 
130044	3	N	 	 
130044	4	Y	1000	2
130044	5	N	 	 
130044	6	Y	1800	 
130044	7	N	 	 
130044	8	Y	1600	2
130044	9	Y	600	2
130044	10	N	 	 
130044	11	N	 	 
130044	12	N	 	 
130044	13	Y	6000	1
130044	14	N	 	 
130044	15	Y	2500	1
130044	16	N	 	 
130044	17	Y	20000	0
130044	18	Y	20000	0
130044	19	N	 	 
130044	20	N	 	 
130044	21	Y	2400	1
130044	22	N	 	 
130044	23	N	 	 
130044	24	N	 	 
130044	25	N	 	 
130044	26	N	 	 
130044	27	N	 	 
130044	28	N	 	 
130044	29	N	 	 
130044	30	N	 	 
130044	31	N	 	 
130045	1	Y	2000	 
130045	2	Y	2000	 
130045	3	Y	2000	88
130045	4	Y	2500	4
130045	5	Y	1000	 
130045	6	Y	600	 
130045	7	Y	1000	88
130045	8	Y	1000	4
130045	9	Y	1000	4
130045	10	Y	1300	88
130045	11	Y	2000	4
130045	12	N	 	 
130045	13	N	 	 
130045	14	N	 	 
130045	15	Y	4000	2
130045	16	Y	8000	2
130045	17	Y	80000	1
130045	18	Y	15000	1
130045	19	Y	5000	0
130045	20	N	 	 
130045	21	Y	3000	0
130045	22	N	 	 
130045	23	N	 	 
130045	24	N	 	 
130045	25	N	 	 
130045	26	Y	5000	1
130045	27	N	 	 
130045	28	N	 	 
130045	29	N	 	 
130045	30	N	 	 
130045	31	N	 	 
130046	1	Y	2000	 
130046	2	Y	2000	 
130046	3	Y	1500	4
130046	4	Y	2000	88
130046	5	Y	200	 
130046	6	Y	100	 
130046	7	Y	300	4
130046	8	Y	400	88
130046	9	N	 	 
130046	10	N	 	 
130046	11	N	 	 
130046	12	N	 	 
130046	13	N	 	 
130046	14	N	 	 
130046	15	Y	1000	2
130046	16	N	 	 
130046	17	Y	1500	1
130046	18	Y	400	1
130046	19	N	 	 
130046	20	N	 	 
130046	21	Y	1950	1
130046	22	N	 	 
130046	23	Y	4000	4
130046	24	N	 	 
130046	25	N	 	 
130046	26	N	 	 
130046	27	N	 	 
130046	28	N	 	 
130046	29	N	 	 
130046	30	N	 	 
130046	31	N	 	 
130047	1	Y	1000	 
130047	2	Y	1500	 
130047	3	N	 	 
130047	4	Y	2500	1
130047	5	Y	400	 
130047	6	Y	500	 
130047	7	N	 	 
130047	8	Y	800	2
130047	9	N	 	 
130047	10	N	 	 
130047	11	N	 	 
130047	12	N	 	 
130047	13	N	 	 
130047	14	N	 	 
130047	15	N	 	 
130047	16	N	 	 
130047	17	Y	400	1
130047	18	Y	1000	1
130047	19	N	 	 
130047	20	N	 	 
130047	21	Y	1200	88
130047	22	N	 	 
130047	23	N	 	 
130047	24	N	 	 
130047	25	N	 	 
130047	26	N	 	 
130047	27	N	 	 
130047	28	N	 	 
130047	29	N	 	 
130047	30	N	 	 
130047	31	N	 	 
130048	1	Y	1500	 
130048	2	Y	2000	 
130048	3	Y	2500	1
130048	4	Y	1000	88
130048	5	Y	500	 
130048	6	Y	300	 
130048	7	Y	1000	1
130048	8	Y	400	88
130048	9	N	 	 
130048	10	N	 	 
130048	11	N	 	 
130048	12	N	 	 
130048	13	N	 	 
130048	14	N	 	 
130048	15	Y	600	2
130048	16	N	 	 
130048	17	Y	1200	1
130048	18	Y	2500	1
130048	19	N	 	 
130048	20	N	 	 
130048	21	N	 	 
130048	22	N	 	 
130048	23	N	 	 
130048	24	N	 	 
130048	25	N	 	 
130048	26	N	 	 
130048	27	N	 	 
130048	28	N	 	 
130048	29	N	 	 
130048	30	N	 	 
130048	31	N	 	 
130049	1	Y	2000	 
130049	2	Y	2000	 
130049	3	Y	2500	4
130049	4	Y	3000	88
130049	5	Y	500	 
130049	6	Y	400	 
130049	7	Y	650	4
130049	8	Y	500	88
130049	9	N	 	 
130049	10	N	 	 
130049	11	N	 	 
130049	12	N	 	 
130049	13	N	 	 
130049	14	N	 	 
130049	15	Y	1000	2
130049	16	N	 	 
130049	17	Y	2000	1
130049	18	Y	700	1
130049	19	N	 	 
130049	20	N	 	 
130049	21	N	 	 
130049	22	N	 	 
130049	23	N	 	 
130049	24	N	 	 
130049	25	N	 	 
130049	26	N	 	 
130049	27	N	 	 
130049	28	N	 	 
130049	29	N	 	 
130049	30	N	 	 
130049	31	N	 	 
130050	1	Y	2000	 
130050	2	Y	1000	 
130050	3	Y	2500	1
130050	4	N	 	 
130050	5	Y	250	 
130050	6	Y	100	 
130050	7	Y	400	2
130050	8	N	 	 
130050	9	N	 	 
130050	10	N	 	 
130050	11	N	 	 
130050	12	Y	220	1
130050	13	N	 	 
130050	14	N	 	 
130050	15	Y	900	1
130050	16	N	 	 
130050	17	Y	6000	0
130050	18	Y	1000	0
130050	19	N	 	 
130050	20	N	 	 
130050	21	Y	2200	1
130050	22	N	 	 
130050	23	N	 	 
130050	24	N	 	 
130050	25	N	 	 
130050	26	N	 	 
130050	27	N	 	 
130050	28	N	 	 
130050	29	N	 	 
130050	30	N	 	 
130050	31	N	 	 
130051	1	Y	2000	 
130051	2	Y	1000	 
130051	3	N	 	 
130051	4	Y	4000	2
130051	5	Y	600	 
130051	6	Y	400	 
130051	7	N	 	 
130051	8	Y	1000	2
130051	9	Y	3000	2
130051	10	N	 	 
130051	11	Y	36000	2
130051	12	N	 	 
130051	13	N	 	 
130051	14	N	 	 
130051	15	Y	1000	2
130051	16	N	 	 
130051	17	Y	300	0
130051	18	Y	700	0
130051	19	N	 	 
130051	20	N	 	 
130051	21	N	 	 
130051	22	N	 	 
130051	23	N	 	 
130051	24	N	 	 
130051	25	N	 	 
130051	26	N	 	 
130051	27	N	 	 
130051	28	N	 	 
130051	29	N	 	 
130051	30	N	 	 
130051	31	N	 	 
130052	1	Y	2000	 
130052	2	Y	600	 
130052	3	Y	800	4
130052	4	Y	1000	88
130052	5	Y	400	 
130052	6	Y	150	 
130052	7	Y	200	4
130052	8	Y	500	88
130052	9	Y	1000	88
130052	10	N	 	 
130052	11	Y	15000	88
130052	12	N	 	 
130052	13	N	 	 
130052	14	N	 	 
130052	15	Y	600	1
130052	16	Y	3000	0
130052	17	N	 	 
130052	18	N	 	 
130052	19	N	 	 
130052	20	N	 	 
130052	21	N	 	 
130052	22	N	 	 
130052	23	Y	3000	0
130052	24	N	 	 
130052	25	N	 	 
130052	26	Y	120	0
130052	27	N	 	 
130052	28	N	 	 
130052	29	N	 	 
130052	30	N	 	 
130052	31	N	 	 
130053	1	Y	2000	 
130053	2	Y	1000	 
130053	3	Y	2000	4
130053	4	Y	1500	88
130053	5	Y	400	 
130053	6	Y	150	 
130053	7	Y	200	4
130053	8	Y	100	88
130053	9	N	 	 
130053	10	N	 	 
130053	11	N	 	 
130053	12	N	 	 
130053	13	N	 	 
130053	14	N	 	 
130053	15	Y	1200	1
130053	16	N	 	 
130053	17	Y	20000	1
130053	18	Y	2000	1
130053	19	N	 	 
130053	20	N	 	 
130053	21	N	 	 
130053	22	N	 	 
130053	23	N	 	 
130053	24	N	 	 
130053	25	N	 	 
130053	26	N	 	 
130053	27	N	 	 
130053	28	N	 	 
130053	29	N	 	 
130053	30	N	 	 
130053	31	N	 	 
130054	1	Y	1000	 
130054	2	Y	1500	 
130054	3	Y	2000	2
130054	4	N	 	 
130054	5	Y	400	 
130054	6	Y	500	 
130054	7	Y	800	2
130054	8	N	 	 
130054	9	N	 	 
130054	10	N	 	 
130054	11	N	 	 
130054	12	N	 	 
130054	13	N	 	 
130054	14	N	 	 
130054	15	Y	800	2
130054	16	N	 	 
130054	17	Y	500	1
130054	18	Y	1500	1
130054	19	N	 	 
130054	20	N	 	 
130054	21	N	 	 
130054	22	N	 	 
130054	23	N	 	 
130054	24	N	 	 
130054	25	N	 	 
130054	26	N	 	 
130054	27	N	 	 
130054	28	N	 	 
130054	29	N	 	 
130054	30	N	 	 
130054	31	N	 	 
130055	1	Y	2000	 
130055	2	Y	3000	 
130055	3	Y	3500	1
130055	4	N	 	 
130055	5	Y	400	 
130055	6	Y	200	 
130055	7	Y	1000	1
130055	8	N	 	 
130055	9	N	 	 
130055	10	Y	1400	1
130055	11	N	 	 
130055	12	Y	650	1
130055	13	N	 	 
130055	14	N	 	 
130055	15	Y	2000	1
130055	16	Y	3000	0
130055	17	Y	1000	1
130055	18	Y	500	1
130055	19	N	 	 
130055	20	N	 	 
130055	21	N	 	 
130055	22	N	 	 
130055	23	Y	6000	0
130055	24	N	 	 
130055	25	N	 	 
130055	26	N	 	 
130055	27	N	 	 
130055	28	N	 	 
130055	29	N	 	 
130055	30	N	 	 
130055	31	N	 	 
130056	1	Y	1000	 
130056	2	Y	1000	 
130056	3	Y	2500	4
130056	4	N	 	 
130056	5	Y	300	 
130056	6	Y	50	 
130056	7	Y	400	4
130056	8	N	 	 
130056	9	N	 	 
130056	10	N	 	 
130056	11	N	 	 
130056	12	N	 	 
130056	13	N	 	 
130056	14	N	 	 
130056	15	Y	700	4
130056	16	N	 	 
130056	17	Y	1000	1
130056	18	Y	700	1
130056	19	N	 	 
130056	20	N	 	 
130056	21	N	 	 
130056	22	N	 	 
130056	23	N	 	 
130056	24	N	 	 
130056	25	N	 	 
130056	26	N	 	 
130056	27	N	 	 
130056	28	N	 	 
130056	29	N	 	 
130056	30	N	 	 
130056	31	N	 	 
130057	1	Y	3000	 
130057	2	Y	1000	 
130057	3	Y	1500	1
130057	4	N	 	 
130057	5	Y	150	 
130057	6	N	 	 
130057	7	Y	200	2
130057	8	N	 	 
130057	9	N	 	 
130057	10	N	 	 
130057	11	N	 	 
130057	12	N	 	 
130057	13	N	 	 
130057	14	N	 	 
130057	15	Y	1200	1
130057	16	N	 	 
130057	17	Y	12000	0
130057	18	Y	1000	0
130057	19	N	 	 
130057	20	N	 	 
130057	21	N	 	 
130057	22	N	 	 
130057	23	N	 	 
130057	24	N	 	 
130057	25	N	 	 
130057	26	N	 	 
130057	27	N	 	 
130057	28	N	 	 
130057	29	N	 	 
130057	30	N	 	 
130057	31	N	 	 
130058	1	Y	2000	 
130058	2	Y	1500	 
130058	3	Y	3000	1
130058	4	Y	1000	0
130058	5	Y	200	 
130058	6	Y	100	 
130058	7	Y	600	1
130058	8	Y	200	88
130058	9	N	 	 
130058	10	N	 	 
130058	11	N	 	 
130058	12	N	 	 
130058	13	N	 	 
130058	14	N	 	 
130058	15	Y	1000	1
130058	16	N	 	 
130058	17	Y	2000	1
130058	18	Y	500	1
130058	19	N	 	 
130058	20	N	 	 
130058	21	Y	2040	1
130058	22	N	 	 
130058	23	N	 	 
130058	24	N	 	 
130058	25	N	 	 
130058	26	N	 	 
130058	27	N	 	 
130058	28	N	 	 
130058	29	N	 	 
130058	30	N	 	 
130058	31	N	 	 
130059	1	Y	600	 
130059	2	Y	700	 
130059	3	Y	1000	2
130059	4	Y	1500	88
130059	5	Y	300	 
130059	6	Y	350	 
130059	7	Y	100	3
130059	8	Y	250	88
130059	9	N	 	 
130059	10	N	 	 
130059	11	N	 	 
130059	12	N	 	 
130059	13	N	 	 
130059	14	N	 	 
130059	15	Y	400	4
130059	16	N	 	 
130059	17	Y	2500	1
130059	18	Y	2000	1
130059	19	N	 	 
130059	20	N	 	 
130059	21	Y	3000	0
130059	22	N	 	 
130059	23	N	 	 
130059	24	N	 	 
130059	25	N	 	 
130059	26	N	 	 
130059	27	N	 	 
130059	28	N	 	 
130059	29	N	 	 
130059	30	N	 	 
130059	31	N	 	 
130060	1	Y	1000	 
130060	2	Y	1500	 
130060	3	N	 	 
130060	4	Y	2000	3
130060	5	Y	600	 
130060	6	Y	500	 
130060	7	N	 	 
130060	8	Y	600	2
130060	9	Y	500	2
130060	10	N	 	 
130060	11	N	 	 
130060	12	N	 	 
130060	13	N	 	 
130060	14	N	 	 
130060	15	Y	500	4
130060	16	N	 	 
130060	17	Y	500	0
130060	18	Y	1500	0
130060	19	N	 	 
130060	20	N	 	 
130060	21	N	 	 
130060	22	N	 	 
130060	23	N	 	 
130060	24	N	 	 
130060	25	N	 	 
130060	26	Y	1000	1
130060	27	Y	300	3
130060	28	N	 	 
130060	29	N	 	 
130060	30	N	 	 
130060	31	N	 	 
130061	1	Y	1000	 
130061	2	Y	1500	 
130061	3	Y	1000	88
130061	4	Y	800	4
130061	5	Y	500	 
130061	6	Y	400	 
130061	7	Y	600	88
130061	8	Y	600	4
130061	9	N	 	 
130061	10	N	 	 
130061	11	N	 	 
130061	12	N	 	 
130061	13	N	 	 
130061	14	N	 	 
130061	15	Y	500	2
130061	16	N	 	 
130061	17	Y	600	1
130061	18	Y	1500	1
130061	19	N	 	 
130061	20	N	 	 
130061	21	Y	2400	1
130061	22	N	 	 
130061	23	N	 	 
130061	24	N	 	 
130061	25	N	 	 
130061	26	N	 	 
130061	27	N	 	 
130061	28	N	 	 
130061	29	N	 	 
130061	30	N	 	 
130061	31	N	 	 
130062	1	Y	500	 
130062	2	Y	500	 
130062	3	Y	2000	1
130062	4	Y	1200	88
130062	5	N	 	 
130062	6	N	 	 
130062	7	Y	350	1
130062	8	N	 	 
130062	9	N	 	 
130062	10	N	 	 
130062	11	N	 	 
130062	12	N	 	 
130062	13	N	 	 
130062	14	N	 	 
130062	15	Y	1500	1
130062	16	N	 	 
130062	17	Y	800	1
130062	18	Y	200	1
130062	19	N	 	 
130062	20	N	 	 
130062	21	Y	2200	1
130062	22	N	 	 
130062	23	Y	5000	4
130062	24	N	 	 
130062	25	N	 	 
130062	26	N	 	 
130062	27	N	 	 
130062	28	N	 	 
130062	29	N	 	 
130062	30	N	 	 
130062	31	N	 	 
130063	1	Y	5000	 
130063	2	Y	5000	 
130063	3	Y	3000	88
130063	4	Y	3000	3
130063	5	Y	1000	 
130063	6	Y	800	 
130063	7	Y	500	88
130063	8	Y	1000	3
130063	9	Y	1000	2
130063	10	Y	600	88
130063	11	Y	23000	2
130063	12	N	 	 
130063	13	N	 	 
130063	14	N	 	 
130063	15	Y	3500	1
130063	16	Y	11000	1
130063	17	Y	10000	1
130063	18	Y	5000	1
130063	19	N	 	 
130063	20	N	 	 
130063	21	Y	2400	1
130063	22	N	 	 
130063	23	Y	12000	0
130063	24	N	 	 
130063	25	N	 	 
130063	26	N	 	 
130063	27	N	 	 
130063	28	N	 	 
130063	29	N	 	 
130063	30	N	 	 
130063	31	N	 	 
130064	1	Y	6000	 
130064	2	Y	5000	 
130064	3	N	 	 
130064	4	Y	8000	2
130064	5	Y	1500	 
130064	6	Y	600	 
130064	7	N	 	 
130064	8	Y	1200	2
130064	9	Y	3000	2
130064	10	N	 	 
130064	11	Y	19000	1
130064	12	N	 	 
130064	13	Y	10000	2
130064	14	N	 	 
130064	15	Y	5000	2
130064	16	N	 	 
130064	17	Y	4000	1
130064	18	Y	500	2
130064	19	N	 	 
130064	20	N	 	 
130064	21	Y	1800	1
130064	22	N	 	 
130064	23	N	 	 
130064	24	N	 	 
130064	25	N	 	 
130064	26	N	 	 
130064	27	N	 	 
130064	28	N	 	 
130064	29	N	 	 
130064	30	N	 	 
130064	31	N	 	 
130065	1	Y	1000	 
130065	2	Y	500	 
130065	3	Y	3000	4
130065	4	Y	3000	88
130065	5	Y	500	 
130065	6	Y	350	 
130065	7	Y	400	4
130065	8	Y	500	88
130065	9	N	 	 
130065	10	N	 	 
130065	11	N	 	 
130065	12	N	 	 
130065	13	N	 	 
130065	14	N	 	 
130065	15	Y	1200	2
130065	16	N	 	 
130065	17	Y	2000	2
130065	18	Y	1500	2
130065	19	N	 	 
130065	20	N	 	 
130065	21	N	 	 
130065	22	N	 	 
130065	23	N	 	 
130065	24	N	 	 
130065	25	N	 	 
130065	26	N	 	 
130065	27	N	 	 
130065	28	N	 	 
130065	29	N	 	 
130065	30	N	 	 
130065	31	N	 	 
130066	1	Y	1000	 
130066	2	Y	1500	 
130066	3	Y	2000	88
130066	4	Y	1000	4
130066	5	Y	400	 
130066	6	Y	700	 
130066	7	Y	600	88
130066	8	Y	460	4
130066	9	Y	500	4
130066	10	Y	1000	88
130066	11	N	 	 
130066	12	N	 	 
130066	13	N	 	 
130066	14	Y	200	88
130066	15	Y	3500	1
130066	16	Y	2400	1
130066	17	Y	2500	1
130066	18	Y	1500	1
130066	19	N	 	 
130066	20	N	 	 
130066	21	N	 	 
130066	22	N	 	 
130066	23	N	 	 
130066	24	N	 	 
130066	25	N	 	 
130066	26	N	 	 
130066	27	N	 	 
130066	28	N	 	 
130066	29	N	 	 
130066	30	N	 	 
130066	31	N	 	 
130067	1	Y	1000	 
130067	2	Y	1000	 
130067	3	Y	1200	88
130067	4	Y	1500	4
130067	5	Y	500	 
130067	6	Y	150	 
130067	7	Y	200	88
130067	8	Y	300	4
130067	9	N	 	 
130067	10	N	 	 
130067	11	N	 	 
130067	12	N	 	 
130067	13	N	 	 
130067	14	N	 	 
130067	15	Y	500	4
130067	16	N	 	 
130067	17	Y	8000	1
130067	18	Y	2000	1
130067	19	N	 	 
130067	20	N	 	 
130067	21	Y	1200	0
130067	22	N	 	 
130067	23	N	 	 
130067	24	N	 	 
130067	25	N	 	 
130067	26	N	 	 
130067	27	N	 	 
130067	28	N	 	 
130067	29	N	 	 
130067	30	N	 	 
130067	31	N	 	 
130068	1	Y	1000	 
130068	2	Y	1000	 
130068	3	Y	1200	88
130068	4	Y	1000	4
130068	5	Y	500	 
130068	6	Y	300	 
130068	7	Y	500	88
130068	8	Y	400	88
130068	9	N	 	 
130068	10	N	 	 
130068	11	N	 	 
130068	12	N	 	 
130068	13	N	 	 
130068	14	N	 	 
130068	15	N	 	 
130068	16	N	 	 
130068	17	Y	1200	1
130068	18	Y	1000	1
130068	19	N	 	 
130068	20	N	 	 
130068	21	N	 	 
130068	22	N	 	 
130068	23	N	 	 
130068	24	N	 	 
130068	25	N	 	 
130068	26	Y	3000	1
130068	27	N	 	 
130068	28	N	 	 
130068	29	N	 	 
130068	30	N	 	 
130068	31	N	 	 
130069	1	N	 	 
130069	2	Y	1500	 
130069	3	Y	1000	4
130069	4	N	 	 
130069	5	N	 	 
130069	6	Y	300	 
130069	7	Y	400	4
130069	8	N	 	 
130069	9	N	 	 
130069	10	N	 	 
130069	11	N	 	 
130069	12	N	 	 
130069	13	N	 	 
130069	14	N	 	 
130069	15	N	 	 
130069	16	N	 	 
130069	17	Y	500	1
130069	18	Y	1000	1
130069	19	N	 	 
130069	20	N	 	 
130069	21	N	 	 
130069	22	N	 	 
130069	23	N	 	 
130069	24	N	 	 
130069	25	N	 	 
130069	26	N	 	 
130069	27	N	 	 
130069	28	N	 	 
130069	29	N	 	 
130069	30	N	 	 
130069	31	N	 	 
130070	1	Y	1000	 
130070	2	Y	1000	 
130070	3	Y	1000	88
130070	4	Y	3000	2
130070	5	Y	500	 
130070	6	Y	400	 
130070	7	Y	500	88
130070	8	Y	800	2
130070	9	N	 	 
130070	10	N	 	 
130070	11	N	 	 
130070	12	Y	35000	88
130070	13	Y	1200	2
130070	14	N	 	 
130070	15	Y	1000	1
130070	16	N	 	 
130070	17	Y	5000	1
130070	18	Y	5000	1
130070	19	N	 	 
130070	20	N	 	 
130070	21	N	 	 
130070	22	N	 	 
130070	23	N	 	 
130070	24	N	 	 
130070	25	N	 	 
130070	26	N	 	 
130070	27	N	 	 
130070	28	N	 	 
130070	29	N	 	 
130070	30	N	 	 
130070	31	N	 	 
130071	1	Y	1000	 
130071	2	Y	1500	 
130071	3	N	 	 
130071	4	Y	2000	2
130071	5	Y	300	 
130071	6	Y	200	 
130071	7	N	 	 
130071	8	Y	500	2
130071	9	Y	500	0
130071	10	N	 	 
130071	11	N	 	 
130071	12	N	 	 
130071	13	N	 	 
130071	14	N	 	 
130071	15	Y	1000	1
130071	16	N	 	 
130071	17	Y	12000	1
130071	18	Y	3000	1
130071	19	N	 	 
130071	20	N	 	 
130071	21	Y	2500	1
130071	22	N	 	 
130071	23	N	 	 
130071	24	N	 	 
130071	25	N	 	 
130071	26	Y	1000	1
130071	27	N	 	 
130071	28	N	 	 
130071	29	N	 	 
130071	30	N	 	 
130071	31	N	 	 
130072	1	Y	500	 
130072	2	Y	400	 
130072	3	Y	400	4
130072	4	Y	500	88
130072	5	Y	200	 
130072	6	Y	100	 
130072	7	Y	100	4
130072	8	Y	150	88
130072	9	N	 	 
130072	10	N	 	 
130072	11	Y	100	88
130072	12	N	 	 
130072	13	N	 	 
130072	14	N	 	 
130072	15	Y	500	1
130072	16	N	 	 
130072	17	Y	1000	1
130072	18	Y	400	1
130072	19	N	 	 
130072	20	N	 	 
130072	21	N	 	 
130072	22	N	 	 
130072	23	N	 	 
130072	24	N	 	 
130072	25	N	 	 
130072	26	Y	1000	1
130072	27	N	 	 
130072	28	N	 	 
130072	29	N	 	 
130072	30	N	 	 
130072	31	N	 	 
130073	1	Y	3000	 
130073	2	Y	1000	 
130073	3	Y	1000	88
130073	4	Y	1000	4
130073	5	Y	400	 
130073	6	Y	450	 
