CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	SMESCHR4	TYSCR4	DSSCR4	NMSCWDR4	LNGINSR4
120064	11	1	5	 	3	12	480	72
120064	12	1	6	 	3	12	1080	75
120064	13	1	7	 	3	12	1080	75
120065	10	1	3	 	1	12	465	75
120065	11	1	4	 	1	12	1812	75
120065	12	1	5	 	1	12	1812	75
120065	13	1	6	 	1	12	1968	75
120066	10	1	4	 	3	12	480	72
120066	11	1	5	 	3	12	480	72
120066	12	1	6	 	3	12	1080	72
120066	13	1	7	 	3	12	1080	72
120067	10	1	4	 	3	12	480	72
120067	11	1	5	 	3	12	480	72
120067	12	1	6	 	3	12	1080	72
120067	13	1	7	 	3	12	1080	72
120068	10	1	2	 	1	12	465	75
120068	11	1	3	 	1	12	465	75
120068	12	1	4	 	1	12	465	75
120068	13	1	5	 	1	12	465	75
120069	10	1	2	 	1	12	465	75
120069	11	1	3	 	1	12	465	75
120069	12	1	4	 	1	12	465	75
120069	13	1	5	 	1	12	465	75
120070	10	1	4	 	3	12	480	72
120070	11	1	5	 	3	12	480	72
120070	12	1	6	 	3	12	1080	72
120070	13	1	7	 	3	12	1080	72
120071	10	1	2	 	1	12	2002	75
120071	11	1	2	 	1	12	2002	75
120071	12	1	3	 	1	12	2002	75
120071	13	1	4	 	1	12	2002	75
120072	10	1	4	 	3	12	2424	72
120072	11	1	5	 	3	12	2424	72
120072	12	1	6	 	3	12	2424	75
120072	13	1	7	 	3	12	1080	72
120073	10	1	5	 	3	12	2424	72
120073	11	1	6	 	3	12	2424	72
120073	12	1	7	 	3	12	1080	75
120073	13	1	8	 	3	12	1080	75
120074	10	1	5	 	3	12	2424	72
120074	11	1	6	 	3	12	2424	72
120074	12	1	7	 	3	12	1080	75
120074	13	1	8	 	3	12	1418	75
120075	10	1	4	 	3	12	2424	72
120075	11	1	5	 	3	12	2424	72
120075	12	1	6	 	3	12	2424	72
120075	13	1	7	 	3	12	1080	72
120076	10	1	5	 	3	12	2424	72
120076	11	1	6	 	3	12	2424	72
120076	12	1	7	 	3	12	1080	75
120076	13	1	8	 	3	12	1080	75
120077	10	1	5	 	3	12	2424	72
120077	11	1	5	 	3	12	2424	72
120077	12	1	6	 	3	12	1080	75
120077	13	1	7	 	3	12	1080	75
120078	10	1	2	 	3	12	477	72
120078	11	1	3	 	3	12	477	72
120078	12	1	3	 	1	98	1668	75
120078	13	1	4	 	1	98	1668	75
120079	10	1	4	 	3	12	1086	72
120079	11	1	5	 	3	12	1086	72
120079	12	1	6	 	3	12	1080	72
120079	13	1	7	 	3	12	1080	72
120080	10	1	5	 	3	12	1634	72
120080	11	1	6	 	3	12	1386	72
120080	12	1	7	 	3	12	1386	72
120080	13	1	8	 	3	12	1529	72
120081	10	1	5	 	3	12	477	72
120081	11	1	6	 	3	12	1080	72
120081	12	1	7	 	3	12	1080	72
120081	13	1	8	 	3	12	1085	72
120082	10	1	4	 	3	12	477	72
120082	11	1	5	 	3	12	477	72
120082	12	1	6	 	3	12	1080	72
120082	13	1	7	 	3	12	1080	72
120083	10	1	4	 	3	12	1086	72
120083	11	1	5	 	3	12	1086	72
120083	12	1	6	 	3	12	1080	75
120083	13	1	7	 	3	12	1080	75
120084	10	1	4	 	3	12	1086	72
120084	11	1	5	 	3	12	1086	72
120084	12	1	6	 	3	12	1080	72
120084	13	1	7	 	3	12	1080	72
120085	10	1	3	 	3	12	1086	72
120085	11	1	4	 	3	12	1086	72
120085	12	1	5	 	3	12	1086	72
120085	13	1	6	 	1	12	2023	75
120086	10	1	4	 	3	12	1086	72
120086	11	1	5	 	3	12	1086	72
120086	12	1	6	 	3	12	1080	72
120086	13	1	7	 	3	12	1080	75
120087	10	1	5	 	3	12	1086	72
120087	11	1	6	 	3	12	1080	72
120087	12	1	7	 	3	12	1080	72
120087	13	1	8	 	3	12	1080	72
120088	10	1	4	 	3	12	1086	72
120088	11	1	5	 	3	12	1086	72
120088	12	1	5	 	3	12	1086	72
120088	13	1	6	 	3	12	1080	72
120089	10	1	4	 	3	12	1086	72
120089	11	1	5	 	3	12	1086	72
120089	12	1	6	 	3	12	1080	72
120089	13	1	7	 	3	12	1080	72
120090	10	1	5	 	3	12	1086	72
120090	11	1	6	 	3	12	1080	72
120090	12	1	7	 	3	12	1080	72
120090	13	1	8	 	3	12	1080	72
120091	10	1	4	 	3	12	1086	72
120091	11	1	5	 	3	12	1086	72
120091	12	1	6	 	3	12	1080	72
120091	13	1	7	 	3	12	1080	72
120092	10	1	2	 	3	12	1671	72
120092	11	1	3	 	3	12	1671	72
120092	12	1	4	 	3	12	1671	72
120092	13	1	5	 	3	12	1671	72
120093	10	1	5	 	3	98	1883	58
120093	11	1	6	 	3	98	1883	58
120093	12	1	7	 	3	98	1883	58
120093	13	1	8	 	3	98	1883	58
120094	10	1	4	 	3	12	1086	72
120094	11	1	5	 	3	12	1086	72
120094	12	1	6	 	3	12	1080	72
120094	13	1	7	 	3	12	1080	72
120095	10	1	5	 	3	12	1086	72
120095	11	1	6	 	3	12	1080	75
120095	12	1	7	 	3	12	1080	75
120095	13	1	8	 	3	12	1080	75
120096	10	1	4	 	3	12	1086	72
120096	11	1	5	 	3	12	1086	72
120096	12	1	6	 	3	12	1080	75
120096	13	1	7	 	3	12	1080	75
120097	10	1	5	 	3	12	477	72
120097	11	1	6	 	3	12	1534	72
120097	12	1	7	 	3	12	1534	72
120097	13	1	8	 	3	12	1534	72
120098	10	1	4	 	3	12	1086	72
120098	11	1	5	 	3	12	1086	72
120098	12	1	6	 	3	12	1080	72
120098	13	1	7	 	3	12	1080	72
120099	10	1	5	 	3	12	1086	72
120099	11	1	6	 	3	12	1080	75
120099	12	1	7	 	3	12	1080	75
120099	13	1	8	 	3	12	1080	75
120100	10	1	4	 	3	12	477	72
120100	11	1	5	 	3	12	477	72
120100	12	1	6	 	3	12	1080	72
120100	13	1	7	 	3	12	1080	72
120101	10	1	4	 	3	12	477	72
120101	11	1	5	 	3	12	477	72
120101	12	1	6	 	3	12	2192	72
120101	13	1	7	 	3	12	2192	72
120102	10	1	2	 	2	12	474	75
120102	11	1	3	 	2	12	474	75
120102	12	1	4	 	2	12	474	75
120102	13	1	5	 	2	12	474	75
130002	10	1	4	 	1	12	491	75
130002	11	1	5	 	1	12	491	75
130002	12	1	6	 	1	12	1845	75
130002	13	1	7	 	1	12	1845	75
130003	10	1	3	 	3	12	503	72
130003	11	1	4	 	3	12	503	72
130003	12	1	5	 	3	12	503	72
130003	13	1	6	 	3	12	1088	72
130004	10	1	5	 	3	12	503	72
130004	11	1	6	 	3	12	1088	72
130004	12	1	7	 	3	12	1088	72
130004	13	1	8	 	3	12	1088	72
130005	10	1	5	 	3	12	503	72
130005	11	1	6	 	3	12	1088	72
130005	12	1	7	 	3	12	1088	72
130005	13	1	8	 	3	12	1088	72
130006	10	1	4	 	3	12	503	72
130006	11	1	5	 	3	12	503	72
130006	12	1	6	 	3	12	1088	72
130006	13	1	7	 	3	12	1088	72
130007	10	1	4	 	3	12	503	72
130007	11	1	5	 	3	12	503	72
130007	12	1	6	 	3	12	1088	72
130007	13	1	7	 	3	12	1088	72
130008	10	1	5	 	3	98	1888	58
130008	11	1	6	 	3	98	1888	58
130008	12	1	7	 	3	98	1888	58
130008	13	1	8	 	3	98	2065	58
130009	10	1	4	 	1	12	491	75
130009	11	1	5	 	1	12	491	75
130009	12	1	6	 	3	12	1088	75
130009	13	1	7	 	3	12	1088	75
130010	10	1	5	 	3	12	503	72
130010	11	1	6	 	3	12	1088	72
130010	12	1	7	 	3	12	1088	72
130010	13	1	8	 	3	12	1088	72
130011	10	1	4	 	3	12	503	72
130011	11	1	5	 	3	12	503	72
130011	12	1	6	 	3	12	1088	72
130011	13	1	7	 	3	12	1088	72
130012	10	1	4	 	1	12	1972	75
130012	11	1	5	 	1	12	1101	75
130012	12	1	6	 	1	12	1101	75
130012	13	1	7	 	1	12	1101	75
130013	10	1	3	 	1	12	491	75
130013	11	1	4	 	1	12	491	75
130013	12	1	4	 	1	12	2045	75
130013	13	1	5	 	1	12	2045	75
130015	10	1	4	 	3	12	1973	75
130015	11	1	5	 	1	12	1845	72
130015	12	1	6	 	1	12	1845	75
130015	13	1	7	 	1	12	1845	75
130016	10	1	5	 	3	12	492	72
130016	11	1	6	 	3	12	1091	75
130016	12	1	7	 	3	12	1091	75
130016	13	1	8	 	3	12	1091	75
130018	10	1	4	 	3	12	492	72
130018	11	1	5	 	3	12	492	72
130018	12	1	6	 	3	12	1091	72
130018	13	1	7	 	3	12	1091	72
130019	10	1	4	 	3	98	1887	58
130019	11	1	5	 	3	98	1887	58
130019	12	1	6	 	3	98	1887	58
130019	13	1	7	 	3	98	1887	58
130020	10	1	4	 	3	12	1610	72
130020	11	1	5	 	3	12	1610	72
130020	12	1	6	 	3	12	1610	72
130020	13	1	7	 	3	12	1610	72
130021	10	1	5	 	3	12	492	72
130021	11	1	6	 	3	12	1091	72
130021	12	1	7	 	3	12	1091	72
130021	13	1	8	 	3	12	1091	72
130022	10	1	3	 	3	12	492	72
130022	11	1	4	 	3	12	492	72
130022	12	1	5	 	3	12	492	72
130022	13	1	6	 	2	12	1578	72
130023	10	1	3	 	1	12	1845	75
130023	11	1	4	 	1	12	1845	75
130023	12	1	5	 	1	12	1845	75
130023	13	1	6	 	3	12	1091	75
130024	10	1	4	 	3	12	492	72
130024	11	1	5	 	3	12	492	72
130024	12	1	6	 	3	12	1091	72
130024	13	1	7	 	3	12	1091	72
130025	10	1	3	 	1	12	1336	75
130025	11	1	4	 	1	12	1336	75
130025	12	1	5	 	1	12	1336	75
130025	13	1	6	 	1	12	1336	75
130026	10	1	3	 	1	12	1845	75
130026	11	1	4	 	1	12	1845	75
130026	12	1	5	 	1	12	1845	75
130026	13	1	6	 	3	12	1091	75
130027	10	1	2	0	1	98	1911	75
130027	11	1	3	0	1	98	1911	75
130027	12	1	4	0	1	98	1911	75
130027	13	1	5	0	1	98	1911	75
130028	10	1	4	 	3	12	492	72
130028	11	1	5	 	3	12	492	72
130028	12	1	6	 	3	12	1091	72
130028	13	1	7	 	3	12	1091	72
130029	10	1	4	 	3	12	492	72
130029	11	1	5	 	3	12	492	72
130029	12	1	6	 	3	12	1091	72
130029	13	1	7	 	3	12	1091	72
130030	10	1	5	 	3	98	1488	58
130030	11	1	6	 	3	98	1488	58
130030	12	1	7	 	3	98	1488	58
130030	13	1	8	 	3	98	1488	58
130031	10	1	4	 	1	12	491	75
130031	11	1	5	 	1	12	491	75
130031	12	1	6	 	3	12	1590	75
130031	13	1	7	 	3	12	1590	75
130032	10	1	3	 	1	12	1845	75
130032	11	1	4	 	1	12	1845	75
130032	12	1	5	 	1	12	1845	72
130032	13	1	6	 	1	12	1101	75
130033	10	1	3	 	3	12	492	72
130033	11	1	4	 	3	12	492	72
130033	12	1	5	 	1	12	1833	75
130033	13	1	6	 	1	12	1833	75
130034	10	1	4	 	3	12	492	72
130034	11	1	5	 	3	12	492	72
130034	12	1	6	 	3	12	1091	72
130034	13	1	7	 	3	12	1091	72
130035	10	1	3	 	1	98	1872	58
130035	11	1	4	 	1	98	1872	58
130035	12	1	5	 	1	98	1872	58
130035	13	1	6	 	1	98	1872	58
130036	10	1	5	 	3	12	492	72
130036	11	1	6	 	3	12	1091	72
130036	12	1	7	 	3	12	1510	72
130036	13	1	8	 	3	12	1091	72
130037	10	1	5	 	3	12	492	72
130037	11	1	6	 	3	12	1091	72
130037	12	1	7	 	3	12	1091	72
130037	13	1	8	 	3	12	1091	72
130038	10	1	5	 	3	12	1717	72
130038	11	1	6	 	3	12	1094	72
130038	12	1	7	 	3	12	1094	72
130038	13	1	8	 	3	12	1094	72
130039	10	1	4	0	1	98	1512	75
130039	11	1	5	0	1	98	1512	75
130039	12	1	6	0	1	98	1930	75
130039	13	1	7	0	1	98	1930	75
130040	10	1	4	 	3	12	456	72
130040	11	1	5	 	3	12	456	72
130040	12	1	6	 	3	12	1620	72
130040	13	1	7	 	3	12	1620	72
130041	10	1	4	 	3	12	456	72
130041	11	1	5	 	3	12	456	72
130041	12	1	6	 	3	12	1620	72
130041	13	1	7	 	3	12	1620	72
130042	10	1	4	 	3	12	456	72
130042	11	1	5	 	3	12	456	72
130042	12	1	6	 	3	12	1620	72
130042	13	1	7	 	3	12	1620	72
130043	10	1	5	 	3	12	456	72
130043	11	1	6	 	3	12	1620	72
130043	12	1	7	 	3	12	1620	72
130043	13	1	8	 	3	12	1620	72
130044	10	1	4	0	3	98	1894	58
130044	11	1	5	0	3	98	1894	58
130044	12	1	6	0	3	98	1894	58
130044	13	1	7	0	3	98	1894	58
130045	10	1	3	 	1	98	1571	75
130045	11	1	4	 	1	98	1571	75
130045	12	1	5	 	1	98	1571	75
130045	13	1	6	 	1	98	1571	75
130046	10	1	5	 	3	12	456	72
130046	11	1	6	 	3	12	1620	72
130046	12	1	7	 	3	12	1620	72
130046	13	1	8	 	3	12	1094	72
130047	10	1	4	 	3	98	1891	58
130047	11	1	5	 	3	98	1891	58
130047	12	1	6	 	3	98	1891	58
130047	13	1	7	 	3	98	1891	58
130048	10	1	4	 	3	98	4	58
130048	11	1	5	 	3	98	4	58
130048	12	1	6	 	3	98	4	58
130048	13	1	7	 	3	98	4	58
130049	10	1	5	 	3	12	456	72
130049	11	1	6	 	3	12	1620	72
130049	12	1	7	 	3	12	1620	72
130049	13	1	8	 	3	12	1094	72
130050	10	1	5	 	3	12	456	72
130050	11	1	6	 	3	12	1094	72
130050	12	1	7	 	3	12	1094	72
130050	13	1	8	 	3	12	1094	72
130051	10	1	5	0	1	12	1063	72
130051	11	1	6	0	1	12	1063	72
130051	12	1	7	0	1	12	1063	72
130051	13	1	8	0	1	12	1063	72
130052	10	1	4	0	3	12	456	72
130052	11	1	5	0	3	12	456	72
130052	12	1	6	0	3	12	1620	72
130052	13	1	7	0	3	12	1620	72
130053	10	1	4	 	3	12	456	72
130053	11	1	5	 	3	12	456	72
130053	12	1	6	 	3	12	1620	72
130053	13	1	7	 	3	12	1620	72
130054	10	1	4	 	3	98	1435	75
130054	11	1	5	 	3	98	1435	75
130054	12	1	6	 	3	98	1440	75
130054	13	1	7	 	3	98	1440	75
130055	10	1	5	 	3	98	1488	58
130055	11	1	6	 	3	98	1488	58
130055	12	1	7	 	3	98	1488	58
130055	13	1	8	 	3	98	1488	58
130056	10	1	5	 	3	12	501	72
130056	11	1	6	 	3	12	1094	72
130056	12	1	7	 	3	12	1094	72
130056	13	1	8	 	3	12	1094	72
130057	10	1	4	 	3	12	501	72
130057	11	1	5	 	3	12	501	72
130057	12	1	6	 	3	12	1094	72
130057	13	1	7	 	3	12	1094	72
130058	10	1	5	 	3	12	1684	72
130058	11	1	6	 	3	12	1094	72
130058	12	1	7	 	3	12	1094	72
130058	13	1	8	 	3	12	1094	72
130059	10	1	4	 	3	12	1607	72
130059	11	1	5	 	3	12	1607	72
130059	12	1	6	 	3	12	2167	72
130059	13	1	7	 	3	12	2167	72
130060	10	1	4	 	3	98	1392	58
130060	11	1	5	 	3	98	1392	58
130060	12	1	6	 	3	98	1392	58
130060	13	1	7	 	3	98	1392	58
130061	10	1	4	 	3	12	1690	72
130061	11	1	5	 	3	12	1690	72
130061	12	1	6	 	3	12	1620	72
130061	13	1	7	 	3	12	1620	72
130062	10	1	4	 	3	12	1690	72
130062	11	1	5	 	3	12	1690	72
130062	12	1	6	 	3	12	1620	72
130062	13	1	7	 	3	12	1620	72
130063	10	1	4	 	1	98	1571	75
130063	11	1	5	 	1	98	1571	75
130063	12	1	6	 	1	98	1571	75
130063	13	1	7	 	1	98	1571	75
130064	10	1	2	 	1	12	491	75
130064	11	1	3	 	1	12	491	75
130064	12	1	4	 	1	12	491	75
130064	13	1	5	 	1	12	491	75
130065	10	1	5	 	3	12	456	72
130065	11	1	6	 	3	12	1620	72
130065	12	1	7	 	3	12	1620	72
130065	13	1	8	 	3	12	1620	72
130066	10	1	5	 	3	12	1098	72
130066	11	1	6	 	1	12	1063	72
130066	12	1	7	 	1	12	1063	72
130066	13	1	8	 	3	12	1063	72
130067	10	1	5	 	3	12	1098	72
130067	11	1	5	 	3	12	1098	72
130067	12	1	6	 	3	12	1099	72
130067	13	1	7	 	3	12	1099	72
130068	10	1	4	 	3	12	1098	72
130068	11	1	5	 	3	12	1098	72
130068	12	1	6	 	3	12	1500	75
130068	13	1	7	 	3	12	1500	75
130069	10	1	4	 	3	12	1098	72
130069	11	1	5	 	3	12	1098	72
130069	12	1	6	 	3	12	1099	75
130069	13	1	7	 	3	12	1099	75
130070	10	1	3	0	3	12	1753	72
130070	11	1	3	0	3	12	1753	72
130070	12	1	4	0	3	12	1753	72
130070	13	1	5	0	3	12	1753	72
130071	10	1	5	 	3	12	1753	72
130071	11	1	6	 	3	12	1099	72
130071	12	1	7	 	4	12	2202	72
130071	13	1	8	 	3	12	2202	72
130072	10	1	4	 	3	12	495	72
130072	11	1	5	 	3	12	495	72
130072	12	1	6	 	3	12	1099	75
130072	13	1	7	 	3	12	1099	75
130073	10	1	3	0	3	12	495	72
130073	11	1	3	0	3	12	495	72
130073	12	1	3	0	1	12	1641	75
130073	13	1	4	0	1	12	1641	75
130074	10	1	5	 	3	12	495	72
130074	11	1	6	 	1	12	1102	72
130074	12	1	7	 	1	12	1102	72
130074	13	1	8	 	1	12	1102	72
130075	10	1	4	 	3	12	495	72
130075	11	1	5	 	3	12	495	72
130075	12	1	6	 	3	12	1099	72
130075	13	1	7	 	3	12	1099	72
130076	10	1	4	 	3	12	495	72
130076	11	1	5	 	3	12	495	72
130076	12	1	6	 	3	12	1099	75
130076	13	1	7	 	3	12	1099	75
130077	10	1	4	 	1	98	2063	75
130077	11	1	5	 	1	98	2063	75
130077	12	1	6	 	1	98	2063	75
130077	13	1	7	 	1	98	2063	75
130078	10	1	3	 	3	12	493	72
130078	11	1	4	 	3	12	493	72
130078	12	1	5	 	3	12	493	72
130078	13	1	6	 	3	12	1097	75
130079	10	1	5	 	3	12	493	72
130079	11	1	6	 	3	12	1510	72
130079	12	1	7	 	3	12	1510	72
130079	13	1	8	 	3	12	1510	72
130080	10	1	5	0	3	12	493	72
130080	11	1	6	0	3	12	1510	72
130080	12	1	7	0	3	12	1510	72
130080	13	1	8	0	3	12	1510	72
130081	10	1	3	0	3	12	498	72
130081	11	1	4	0	3	12	498	72
130081	12	1	5	0	3	12	498	72
130081	13	1	6	0	3	12	1099	72
130082	10	1	5	0	3	12	455	72
130082	11	1	6	0	3	12	1099	72
130082	12	1	7	0	3	12	1099	72
130082	13	1	8	0	3	12	1099	72
130083	10	1	4	 	3	12	498	72
130083	11	1	5	 	3	12	498	72
130083	12	1	6	 	3	12	1099	72
130083	13	1	7	 	3	12	1099	72
130084	10	1	3	 	3	12	455	72
130084	11	1	4	 	3	12	455	72
130084	12	1	5	 	3	12	455	72
130084	13	1	6	 	2	98	1768	73
130085	10	1	5	 	3	12	455	72
130085	11	1	6	 	3	12	1099	72
130085	12	1	7	 	3	12	1099	72
130085	13	1	8	 	1	12	1885	72
130086	10	1	4	 	3	12	1762	72
130086	11	1	5	 	3	12	1762	72
130086	12	1	6	 	3	12	1762	72
130086	13	1	7	 	3	12	1762	72
130087	10	1	4	 	1	98	1871	58
130087	11	1	5	 	1	98	1871	58
130087	12	1	6	 	1	98	1871	58
130087	13	1	7	 	1	98	1871	58
130088	10	1	4	 	3	12	498	72
130088	11	1	5	 	3	12	498	72
130088	12	1	6	 	3	12	1099	72
130088	13	1	7	 	3	12	1099	72
130089	10	1	5	0	3	12	455	72
130089	11	1	6	0	3	12	1099	75
130089	12	1	7	0	3	12	1099	75
130089	13	1	8	0	3	12	2162	75
130090	10	1	5	 	3	12	498	72
130090	11	1	6	 	3	12	1095	72
130090	12	1	7	 	3	12	1095	72
130090	13	1	8	 	3	12	1095	72
130091	10	1	5	0	3	12	455	75
130091	11	1	6	0	3	12	1099	75
130091	12	1	7	0	3	12	1099	75
130091	13	1	8	0	3	12	1099	75
130092	10	1	4	 	3	12	455	72
130092	11	1	5	 	3	12	455	72
130092	12	1	6	 	3	12	1099	75
130092	13	1	7	 	3	12	1099	75
130093	10	1	4	 	3	12	455	72
130093	11	1	5	 	3	12	455	72
130093	12	1	6	 	3	12	1099	72
130093	13	1	7	 	3	12	1099	72
130094	10	1	3	 	1	12	1101	75
130094	11	1	4	 	1	12	1101	75
130094	12	1	5	 	1	12	1101	75
130094	13	1	6	 	1	12	1101	75
130095	10	1	3	 	1	12	486	75
130095	11	1	4	 	1	12	486	75
130095	12	1	5	 	1	12	486	75
130095	13	1	6	 	1	12	1820	75
130096	10	1	3	 	3	98	1890	58
130096	11	1	4	 	3	98	1890	58
130096	12	1	5	 	3	98	1890	58
130096	13	1	6	 	3	98	1890	58
130097	10	1	4	 	3	12	498	72
130097	11	1	5	 	3	12	498	72
130097	12	1	6	 	3	12	1099	72
130097	13	1	7	 	3	12	1099	72
130098	10	1	4	 	3	12	455	72
130098	11	1	5	 	3	12	455	72
130098	12	1	6	 	3	12	1510	72
130098	13	1	7	 	3	12	1099	72
130100	10	1	5	 	3	12	455	72
130100	11	1	6	 	3	12	1099	72
130100	12	1	7	 	3	12	1099	72
130100	13	1	8	 	3	12	1099	72
130101	10	1	4	 	1	12	1100	75
130101	11	1	5	 	1	12	1100	75
130101	12	1	6	 	1	12	1100	72
130101	13	1	7	 	1	12	1100	75
140001	10	1	4	 	1	20	700	73
140001	11	1	5	 	1	20	700	73
140001	12	1	6	 	1	20	700	73
140001	13	1	5	 	3	20	1425	73
140002	10	1	3	 	1	20	694	75
140002	11	1	4	 	1	20	694	75
140002	12	1	5	 	1	20	694	75
140002	13	1	6	 	1	20	694	75
140004	10	1	2	 	8	20	1105	75
140004	11	1	3	 	8	20	1105	75
140004	12	1	4	 	8	20	1830	75
140004	13	1	5	 	8	20	1830	75
140005	10	1	2	 	1	20	711	75
140005	11	1	3	 	1	20	711	75
140005	12	1	4	 	1	20	711	75
140005	13	1	5	 	1	20	711	75
140006	10	1	3	 	3	20	1709	72
140006	11	1	4	 	3	20	1103	72
140006	12	1	5	 	3	20	1103	72
140006	13	1	6	 	3	20	1103	72
140007	10	1	4	 	3	20	696	72
140007	11	1	5	 	3	20	696	72
140007	12	1	6	 	3	20	1756	72
140007	13	1	7	 	3	20	1756	72
140008	10	1	3	 	1	20	1112	75
140008	11	1	4	 	1	20	1112	75
140008	12	1	5	 	1	20	1112	75
140008	13	1	6	 	1	20	1112	75
140009	10	1	5	 	1	20	698	75
140009	11	1	6	 	1	20	698	75
140009	12	1	7	 	1	20	698	75
140009	13	1	8	 	1	20	698	75
140010	10	1	4	 	3	20	696	72
140010	11	1	5	 	3	20	696	72
140010	12	1	6	 	3	20	1756	75
140010	13	1	7	 	3	20	1756	75
140011	10	1	3	 	1	20	698	75
140011	11	1	4	 	1	20	698	75
140011	12	1	5	 	1	20	698	75
140011	13	1	6	 	1	20	1124	75
140012	10	1	3	 	1	20	1115	75
140012	11	1	4	 	1	20	1115	75
140012	12	1	5	 	1	20	1115	75
140012	13	1	6	 	1	20	1115	75
140013	10	1	3	 	3	20	1615	72
140013	11	1	4	 	3	20	1615	72
140013	12	1	5	 	3	20	1524	75
140013	13	1	6	 	3	20	1524	75
140014	10	1	5	 	1	20	698	72
140014	11	1	6	 	3	20	2221	75
140014	12	1	7	 	3	20	2221	75
140014	13	1	8	 	3	20	2221	75
140016	10	1	4	 	3	20	1113	73
140016	11	1	5	 	3	20	1113	73
140016	12	1	6	 	3	20	1113	73
140016	13	1	7	 	3	20	1113	73
140017	10	1	4	 	1	20	1830	75
140017	11	1	5	 	1	20	1830	75
140017	12	1	6	 	1	20	1830	75
140017	13	1	7	 	1	20	700	75
140018	10	1	4	 	1	20	1107	75
140018	11	1	5	 	1	20	1107	75
140018	12	1	6	 	1	20	1107	75
140018	13	1	7	 	1	20	1107	75
140020	10	1	5	 	2	20	1496	73
140020	11	1	6	 	2	20	1496	73
140020	12	1	7	 	2	20	1496	73
140020	13	1	8	 	2	20	1496	73
140021	10	1	3	 	1	20	1922	75
140021	11	1	4	 	1	20	1922	75
140021	12	1	5	 	1	20	1922	75
140021	13	1	6	 	1	20	1922	75
140022	10	1	3	 	1	20	700	73
140022	11	1	4	 	1	20	700	73
140022	12	1	5	 	1	20	700	73
140022	13	1	6	 	1	20	700	73
140023	10	1	1	 	1	20	694	75
140023	11	1	2	 	1	20	1130	75
140023	12	1	3	 	1	20	1130	75
140023	13	1	4	 	1	20	1130	75
140024	10	1	5	 	3	20	1761	72
140024	11	1	6	 	3	20	1761	72
140024	12	1	7	 	3	20	2222	72
140024	13	1	8	 	3	20	2222	72
140025	10	1	4	 	1	20	694	75
140025	11	1	5	 	1	20	694	75
140025	12	1	6	 	1	20	694	75
140025	13	1	7	 	1	20	694	75
140026	10	1	5	 	1	20	700	73
140026	11	1	6	 	1	20	700	73
140026	12	1	7	 	1	20	700	73
140026	13	1	8	 	1	20	700	73
140027	10	1	3	 	1	20	700	73
140027	11	1	4	 	1	20	700	73
140027	12	1	5	 	1	20	700	73
140027	13	1	6	 	1	20	700	73
140028	10	1	2	 	1	20	700	73
140028	11	1	3	 	1	20	700	73
140028	12	1	4	 	1	20	700	73
140028	13	1	5	 	1	20	700	73
140029	10	1	3	 	3	20	1103	72
140029	11	1	4	 	3	20	1103	72
140029	12	1	5	 	3	20	1103	72
140029	13	1	6	 	3	20	1103	72
140030	10	1	4	 	8	20	1782	73
140030	11	1	5	 	8	20	1782	73
140030	12	1	6	 	8	20	1782	73
140030	13	1	7	 	8	20	1782	73
140031	10	1	3	 	1	20	700	75
140031	11	1	4	 	1	20	700	75
140031	12	1	5	 	1	20	700	75
140031	13	1	6	 	1	20	700	75
140032	10	1	2	 	8	20	700	75
140032	11	1	3	 	8	20	700	75
140032	12	1	4	 	8	20	700	75
140032	13	1	6	 	8	20	700	75
140033	10	1	3	 	8	20	700	73
140033	11	1	4	 	8	20	700	73
140033	12	1	5	 	8	20	700	73
140033	13	1	6	 	8	20	700	73
140034	10	1	2	 	3	21	1729	72
140034	11	1	3	 	3	20	702	72
140034	12	1	4	 	3	20	702	72
140034	13	1	5	 	3	20	702	72
140035	10	1	3	 	3	20	696	73
140035	11	1	4	 	3	20	696	73
140035	12	0	 	 	 	 	 	 
140035	13	1	5	 	3	20	1719	73
140036	10	1	4	 	1	20	1646	75
140036	11	1	5	 	1	20	1785	75
140036	12	1	6	 	1	20	1861	75
140036	13	1	7	 	1	20	1861	75
140037	10	1	3	 	1	20	694	75
140037	11	1	4	 	1	20	694	75
140037	12	1	5	 	1	20	694	75
140037	13	1	6	 	1	20	1861	75
140038	10	1	3	 	8	20	1830	75
140038	11	1	4	 	8	20	1830	75
140038	12	1	5	 	8	20	1830	75
140038	13	1	6	 	8	20	1830	75
140040	10	1	4	 	2	98	1502	73
140040	11	1	5	 	2	98	1502	73
140040	12	1	6	 	2	98	1502	73
140040	13	1	7	 	2	98	1502	73
140041	10	1	3	 	1	20	2121	75
140041	11	1	4	 	1	20	2121	75
140041	12	1	5	 	1	20	2121	75
140041	13	0	 	 	 	 	 	 
140042	10	1	4	 	3	20	2155	72
140042	11	1	5	 	3	20	2155	72
140042	12	1	6	 	3	20	2155	72
140042	13	1	7	 	3	20	2155	75
140043	10	1	4	 	1	20	1540	75
140043	11	1	5	 	1	20	1540	75
140043	12	1	6	 	1	20	1124	75
140043	13	1	7	 	1	20	1124	75
140044	10	1	2	 	1	20	1115	75
140044	11	1	3	 	1	20	1115	75
140044	12	1	4	 	1	20	1115	75
140044	13	1	5	 	1	20	1115	75
140045	10	1	5	 	1	20	1115	75
140045	11	1	6	 	1	20	1115	75
140045	12	1	7	 	1	20	1115	75
