CHILDCODE	IMEVIDR4	RKEVR4	LOSS02R4	LOSS03R4	LOSS04R4	LOSS05R4	LOSS06R4	RESEVR41	RESEVR42	RESEVR43
181036	2	29	 	 	4	 	 	10	20	88
181036	3	12	 	 	3	3	 	16	20	88
181037	1	27	 	 	3	 	 	10	2	88
181037	2	12	 	 	3	2	 	2	16	88
181037	3	47	 	 	3	2	 	1	20	2
181038	1	14	 	 	 	3	 	18	2	88
181038	2	27	 	 	3	2	 	20	6	88
181038	3	24	 	 	 	3	 	2	18	88
181039	1	47	 	 	4	4	4	16	1	88
181039	2	12	 	4	4	4	 	16	1	88
181039	3	24	 	 	 	3	 	16	1	88
181040	1	47	 	 	4	4	 	12	1	88
181040	2	12	 	 	3	3	 	20	12	88
181040	3	27	 	 	4	 	 	10	1	88
181041	1	14	 	4	 	 	 	7	88	88
181041	2	27	 	 	4	 	 	10	20	88
181041	3	47	 	 	2	3	3	16	20	6
181042	1	1	 	 	2	 	 	2	4	88
181042	2	88	 	 	 	 	 	 	 	 
181042	3	88	 	 	 	 	 	 	 	 
181043	1	47	 	3	3	3	3	2	1	88
181043	2	12	 	 	3	3	 	9	2	88
181043	3	88	 	 	 	 	 	 	 	 
181045	1	27	 	 	 	4	 	18	2	1
181045	2	47	 	 	3	 	 	2	1	88
181045	3	29	 	 	 	3	 	20	2	88
181046	1	 	 	 	 	 	 	 	 	 
181046	2	 	 	 	 	 	 	 	 	 
181046	3	 	 	 	 	 	 	 	 	 
181047	1	27	 	 	4	3	 	10	2	88
181047	2	36	 	3	 	 	 	2	18	88
181047	3	29	 	 	2	3	 	20	1	2
181048	1	47	 	4	 	 	 	18	2	88
181048	2	88	 	 	 	 	 	 	 	 
181048	3	88	 	 	 	 	 	 	 	 
181049	1	29	 	 	4	 	 	20	12	88
181049	2	14	 	 	 	4	 	7	88	88
181049	3	27	 	 	4	 	 	10	20	88
181050	1	27	 	 	4	 	 	20	2	88
181050	2	24	 	 	 	3	 	16	18	88
181050	3	29	 	 	4	 	 	1	2	16
191001	1	23	 	4	 	 	 	16	9	88
191001	2	47	 	3	3	 	 	9	2	88
191001	3	29	 	 	2	 	 	2	88	88
191002	1	47	 	4	4	4	 	1	12	16
191002	2	88	 	 	 	 	 	 	 	 
191002	3	88	 	 	 	 	 	 	 	 
191003	1	38	 	 	3	3	 	27	9	88
191003	2	12	 	 	 	3	 	16	2	88
191003	3	88	 	 	 	 	 	 	 	 
191004	1	39	 	 	 	4	 	16	27	88
191004	2	47	4	4	4	4	 	2	10	88
191004	3	12	 	 	4	4	 	16	2	88
191005	1	38	4	4	4	4	 	23	1	2
191005	2	47	 	 	 	4	4	2	1	23
191005	3	88	 	 	 	 	 	 	 	 
191006	1	16	 	 	4	 	 	9	2	88
191006	2	37	 	 	 	 	4	27	9	88
191006	3	14	 	 	 	3	3	16	18	88
191007	1	47	 	 	 	3	3	18	16	1
191007	2	88	 	 	 	 	 	 	 	 
191007	3	88	 	 	 	 	 	 	 	 
191008	1	29	 	 	4	 	 	2	1	88
191008	2	47	 	 	4	 	 	16	10	2
191008	3	23	 	 	 	3	 	16	88	88
191009	1	37	 	4	4	4	 	2	1	88
191009	2	47	 	4	4	4	4	1	1	88
191009	3	88	 	 	 	 	 	 	 	 
191010	1	47	3	3	3	4	4	1	18	88
191010	2	88	 	 	 	 	 	 	 	 
191010	3	88	 	 	 	 	 	 	 	 
191011	1	16	 	 	 	4	4	2	18	88
191011	2	47	 	 	 	4	 	2	1	88
191011	3	88	 	 	 	 	 	 	 	 
191012	1	47	 	 	 	4	 	2	1	88
191012	2	29	 	 	 	4	 	1	10	18
191012	3	16	 	 	4	 	 	2	1	18
191013	1	39	4	4	4	4	4	18	1	16
191013	2	47	2	3	3	4	4	18	16	1
191013	3	88	 	 	 	 	 	 	 	 
191014	1	38	 	 	 	 	4	27	16	2
191014	2	12	 	 	4	4	 	2	16	88
191014	3	16	 	4	4	 	 	10	9	88
191015	1	47	3	3	4	4	4	12	1	88
191015	2	16	3	3	4	4	4	12	1	88
191015	3	34	4	4	3	3	2	12	1	88
191016	1	39	 	4	4	4	4	18	16	88
191016	2	16	 	 	 	3	 	7	88	88
191016	3	47	3	3	3	3	3	18	16	88
191017	1	45	 	 	4	4	4	16	18	88
191017	2	12	 	 	4	4	 	16	2	88
191017	3	38	 	4	 	 	 	27	2	88
191018	1	47	3	3	4	4	4	10	18	1
191018	2	12	 	 	2	2	 	20	18	88
191018	3	88	 	 	 	 	 	 	 	 
191019	1	16	 	 	4	 	 	16	1	88
191019	2	45	 	 	4	 	 	9	2	88
191019	3	39	 	 	3	 	 	27	9	88
191020	1	47	3	3	3	4	4	18	1	10
191020	2	16	 	 	4	3	3	12	88	88
191020	3	88	 	 	 	 	 	 	 	 
191021	1	10	 	 	3	 	 	16	2	88
191021	2	88	 	 	 	 	 	 	 	 
191021	3	88	 	 	 	 	 	 	 	 
191022	1	29	 	 	 	4	 	9	1	88
191022	2	88	 	 	 	 	 	 	 	 
191022	3	88	 	 	 	 	 	 	 	 
191023	1	 	 	 	 	 	 	 	 	 
191023	2	 	 	 	 	 	 	 	 	 
191023	3	 	 	 	 	 	 	 	 	 
191024	1	45	 	 	 	4	 	2	18	88
191024	2	14	 	 	4	 	 	2	16	88
191024	3	27	 	 	3	 	 	10	2	1
191025	1	47	 	 	3	3	4	19	18	88
191025	2	88	 	 	 	 	 	 	 	 
191025	3	88	 	 	 	 	 	 	 	 
191026	1	47	 	3	3	4	 	16	2	88
191026	2	42	 	 	 	4	 	16	18	88
191026	3	16	 	 	 	 	3	2	18	88
191027	1	 	 	 	 	 	 	 	 	 
191027	2	 	 	 	 	 	 	 	 	 
191027	3	 	 	 	 	 	 	 	 	 
191028	1	1	 	 	 	 	4	7	88	88
191028	2	27	 	 	 	3	 	18	1	88
191028	3	24	 	 	 	 	3	22	18	1
191029	1	39	3	3	3	3	 	19	2	88
191029	2	42	3	3	3	3	3	16	88	88
191029	3	16	 	4	 	 	 	16	2	1
191031	1	16	 	 	 	 	4	1	16	88
191031	2	88	 	 	 	 	 	 	 	 
191031	3	88	 	 	 	 	 	 	 	 
191032	1	47	3	3	3	4	4	18	16	88
191032	2	88	 	 	 	 	 	 	 	 
191032	3	88	 	 	 	 	 	 	 	 
191033	1	36	4	 	 	 	 	7	88	88
191033	2	47	3	3	3	4	4	10	1	88
191033	3	12	 	 	3	3	 	1	88	88
191034	1	39	 	 	4	4	4	12	1	88
191034	2	16	 	3	3	3	3	6	88	88
191034	3	47	 	 	3	4	4	12	1	88
191035	1	38	 	4	 	 	 	16	1	2
191035	2	47	4	4	4	4	4	2	1	12
191035	3	88	 	 	 	 	 	 	 	 
191036	1	39	 	 	 	4	 	27	9	88
191036	2	14	 	 	 	4	 	9	10	88
191036	3	47	 	 	 	4	 	1	2	9
191037	1	12	 	 	3	 	 	18	2	88
191037	2	29	 	 	3	 	 	1	2	88
191037	3	27	 	 	3	 	 	18	88	88
191038	1	47	 	 	 	3	 	16	2	88
191038	2	88	 	 	 	 	 	 	 	 
191038	3	88	 	 	 	 	 	 	 	 
191039	1	23	 	 	 	4	4	7	88	88
191039	2	88	 	 	 	 	 	 	 	 
191039	3	88	 	 	 	 	 	 	 	 
191040	1	25	 	 	 	4	 	2	1	88
191040	2	29	 	 	 	4	 	1	2	16
191040	3	24	 	 	 	4	 	2	1	88
191041	1	16	 	3	3	3	3	18	88	88
191041	2	47	 	4	4	4	4	18	88	88
191041	3	88	 	 	 	 	 	 	 	 
191042	1	29	 	 	 	4	 	9	13	88
191042	2	12	 	 	2	2	 	13	2	88
191042	3	47	 	 	 	2	 	1	2	9
191043	1	 	 	 	 	 	 	 	 	 
191043	2	 	 	 	 	 	 	 	 	 
191043	3	 	 	 	 	 	 	 	 	 
191044	1	38	 	 	4	4	4	27	1	88
191044	2	16	 	 	3	3	3	9	16	88
191044	3	47	3	3	3	3	3	1	17	88
191045	1	16	 	 	4	4	4	1	2	88
191045	2	47	4	4	4	4	4	2	1	88
191045	3	88	 	 	 	 	 	 	 	 
191046	1	16	3	3	3	3	 	20	16	88
191046	2	47	 	 	 	3	 	2	16	20
191046	3	14	 	 	2	 	 	2	88	88
191048	1	47	3	3	4	4	4	18	17	88
191048	2	88	 	 	 	 	 	 	 	 
191048	3	88	 	 	 	 	 	 	 	 
191049	1	 	 	 	 	 	 	 	 	 
191049	2	 	 	 	 	 	 	 	 	 
191049	3	 	 	 	 	 	 	 	 	 
191050	1	1	 	 	 	3	 	18	88	88
191050	2	88	 	 	 	 	 	 	 	 
191050	3	88	 	 	 	 	 	 	 	 
191051	1	29	 	 	 	4	4	2	18	88
191051	2	14	 	 	 	 	4	2	1	88
191051	3	12	 	 	4	4	 	20	18	88
201001	1	 	 	 	 	 	 	 	 	 
201001	2	 	 	 	 	 	 	 	 	 
201001	3	 	 	 	 	 	 	 	 	 
201002	1	 	 	 	 	 	 	 	 	 
201002	2	 	 	 	 	 	 	 	 	 
201002	3	 	 	 	 	 	 	 	 	 
201003	1	38	 	 	2	 	 	16	23	88
201003	2	88	 	 	 	 	 	 	 	 
201003	3	88	 	 	 	 	 	 	 	 
201004	1	 	 	 	 	 	 	 	 	 
201004	2	 	 	 	 	 	 	 	 	 
201004	3	 	 	 	 	 	 	 	 	 
201005	1	 	 	 	 	 	 	 	 	 
201005	2	 	 	 	 	 	 	 	 	 
201005	3	 	 	 	 	 	 	 	 	 
201006	1	 	 	 	 	 	 	 	 	 
201006	2	 	 	 	 	 	 	 	 	 
201006	3	 	 	 	 	 	 	 	 	 
201007	1	12	 	 	2	2	2	2	88	88
201007	2	88	 	 	 	 	 	 	 	 
201007	3	88	 	 	 	 	 	 	 	 
201008	1	 	 	 	 	 	 	 	 	 
201008	2	 	 	 	 	 	 	 	 	 
201008	3	 	 	 	 	 	 	 	 	 
201009	1	14	 	 	 	3	 	9	1	2
201009	2	36	 	 	 	 	2	8	16	27
201009	3	88	 	 	 	 	 	 	 	 
201010	1	 	 	 	 	 	 	 	 	 
201010	2	 	 	 	 	 	 	 	 	 
201010	3	 	 	 	 	 	 	 	 	 
201011	1	 	 	 	 	 	 	 	 	 
201011	2	 	 	 	 	 	 	 	 	 
201011	3	 	 	 	 	 	 	 	 	 
201012	1	 	 	 	 	 	 	 	 	 
201012	2	 	 	 	 	 	 	 	 	 
201012	3	 	 	 	 	 	 	 	 	 
201013	1	38	 	 	 	3	 	9	20	88
201013	2	88	 	 	 	 	 	 	 	 
201013	3	88	 	 	 	 	 	 	 	 
201014	1	 	 	 	 	 	 	 	 	 
201014	2	 	 	 	 	 	 	 	 	 
201014	3	 	 	 	 	 	 	 	 	 
201015	1	24	 	 	 	 	2	20	88	88
201015	2	88	 	 	 	 	 	 	 	 
201015	3	88	 	 	 	 	 	 	 	 
201016	1	36	3	 	 	 	 	7	88	88
201016	2	14	 	 	2	2	2	7	88	88
201016	3	88	 	 	 	 	 	 	 	 
201017	1	 	 	 	 	 	 	 	 	 
201017	2	 	 	 	 	 	 	 	 	 
201017	3	 	 	 	 	 	 	 	 	 
201018	1	1	 	 	 	 	2	9	88	88
201018	2	88	 	 	 	 	 	 	 	 
201018	3	88	 	 	 	 	 	 	 	 
201019	1	 	 	 	 	 	 	 	 	 
201019	2	 	 	 	 	 	 	 	 	 
201019	3	 	 	 	 	 	 	 	 	 
201020	1	 	 	 	 	 	 	 	 	 
201020	2	 	 	 	 	 	 	 	 	 
201020	3	 	 	 	 	 	 	 	 	 
201021	1	14	 	 	 	 	2	9	88	88
201021	2	88	 	 	 	 	 	 	 	 
201021	3	88	 	 	 	 	 	 	 	 
201022	1	40	 	3	 	 	 	23	88	88
201022	2	88	 	 	 	 	 	 	 	 
201022	3	88	 	 	 	 	 	 	 	 
201023	1	37	 	 	 	4	 	20	88	88
201023	2	88	 	 	 	 	 	 	 	 
201023	3	88	 	 	 	 	 	 	 	 
201024	1	 	 	 	 	 	 	 	 	 
201024	2	 	 	 	 	 	 	 	 	 
201024	3	 	 	 	 	 	 	 	 	 
201025	1	47	4	4	4	4	4	2	18	7
201025	2	88	 	 	 	 	 	 	 	 
201025	3	88	 	 	 	 	 	 	 	 
201026	1	37	 	 	 	3	 	24	27	5
201026	2	42	 	 	2	2	2	7	7	7
201026	3	88	 	 	 	 	 	 	 	 
201027	1	14	 	 	 	 	3	7	88	88
201027	2	88	 	 	 	 	 	 	 	 
201027	3	88	 	 	 	 	 	 	 	 
201028	1	27	 	 	 	 	3	7	7	7
201028	2	29	 	 	 	 	3	7	7	7
201028	3	88	 	 	 	 	 	 	 	 
201029	1	24	 	 	 	 	3	7	88	88
201029	2	88	 	 	 	 	 	 	 	 
201029	3	88	 	 	 	 	 	 	 	 
201030	1	 	 	 	 	 	 	 	 	 
201030	2	 	 	 	 	 	 	 	 	 
201030	3	 	 	 	 	 	 	 	 	 
201031	1	14	 	3	 	 	 	16	88	88
201031	2	29	 	 	 	 	3	7	88	88
201031	3	88	 	 	 	 	 	 	 	 
201032	1	 	 	 	 	 	 	 	 	 
201032	2	 	 	 	 	 	 	 	 	 
201032	3	 	 	 	 	 	 	 	 	 
201035	1	14	 	 	 	 	2	7	88	88
201035	2	88	 	 	 	 	 	 	 	 
201035	3	88	 	 	 	 	 	 	 	 
201036	1	14	 	 	 	3	 	9	1	88
201036	2	88	 	 	 	 	 	 	 	 
201036	3	88	 	 	 	 	 	 	 	 
201037	1	42	 	 	 	 	3	7	7	7
201037	2	12	 	 	3	2	2	1	2	6
201037	3	88	 	 	 	 	 	 	 	 
201038	1	36	 	 	 	2	 	7	88	88
201038	2	88	 	 	 	 	 	 	 	 
201038	3	88	 	 	 	 	 	 	 	 
201039	1	45	 	 	 	3	3	2	1	20
201039	2	12	 	 	2	2	 	20	1	88
201039	3	88	 	 	 	 	 	 	 	 
201040	1	 	 	 	 	 	 	 	 	 
201040	2	 	 	 	 	 	 	 	 	 
201040	3	 	 	 	 	 	 	 	 	 
201042	1	 	 	 	 	 	 	 	 	 
201042	2	 	 	 	 	 	 	 	 	 
201042	3	 	 	 	 	 	 	 	 	 
201043	1	 	 	 	 	 	 	 	 	 
201043	2	 	 	 	 	 	 	 	 	 
201043	3	 	 	 	 	 	 	 	 	 
201044	1	 	 	 	 	 	 	 	 	 
201044	2	 	 	 	 	 	 	 	 	 
201044	3	 	 	 	 	 	 	 	 	 
201045	1	 	 	 	 	 	 	 	 	 
201045	2	 	 	 	 	 	 	 	 	 
201045	3	 	 	 	 	 	 	 	 	 
201046	1	27	 	 	 	4	3	20	88	88
201046	2	88	 	 	 	 	 	 	 	 
201046	3	88	 	 	 	 	 	 	 	 
201047	1	 	 	 	 	 	 	 	 	 
201047	2	 	 	 	 	 	 	 	 	 
201047	3	 	 	 	 	 	 	 	 	 
201049	1	24	 	 	 	 	4	3	88	88
201049	2	25	 	 	 	4	 	7	88	88
201049	3	88	 	 	 	 	 	 	 	 
201050	1	16	 	 	 	 	3	7	7	7
201050	2	27	 	 	 	 	3	7	7	7
201050	3	29	 	 	 	 	3	7	7	7
