CHILDCODE	FOODIDR4	HHCONSR4	VLRPR4	OWNVR4	GFTVR4	GFSRR4
31027	22	N	 	 	 	 
31028	1	Y	36	0	0	 
31028	2	Y	32	0	0	 
31028	3	Y	75	0	0	 
31028	4	Y	400	0	0	 
31028	6	Y	100	0	0	 
31028	8	N	 	 	 	 
31028	17	N	 	 	 	 
31028	22	N	 	 	 	 
31029	1	Y	120	0	0	 
31029	2	Y	45	0	0	 
31029	3	Y	36	0	0	 
31029	4	Y	180	0	0	 
31029	6	N	 	 	 	 
31029	8	N	 	 	 	 
31029	17	N	 	 	 	 
31029	22	N	 	 	 	 
31030	1	Y	150	0	0	 
31030	2	Y	102	0	0	 
31030	3	Y	180	0	0	 
31030	4	Y	510	0	60	1
31030	6	N	 	 	 	 
31030	8	Y	52	0	0	 
31030	17	N	 	 	 	 
31030	22	N	 	 	 	 
31033	1	Y	0	50	0	 
31033	2	N	 	 	 	 
31033	3	N	 	 	 	 
31033	4	Y	0	275	0	 
31033	6	N	 	 	 	 
31033	8	N	 	 	 	 
31033	17	N	 	 	 	 
31033	22	N	 	 	 	 
31034	1	Y	0	95	0	 
31034	2	N	 	 	 	 
31034	3	Y	70	0	0	 
31034	4	Y	0	400	0	 
31034	6	N	 	 	 	 
31034	8	N	 	 	 	 
31034	17	N	 	 	 	 
31034	22	N	 	 	 	 
31035	1	Y	7	25	0	 
31035	2	N	 	 	 	 
31035	3	Y	60	0	0	 
31035	4	Y	0	225	0	 
31035	6	N	 	 	 	 
31035	8	N	 	 	 	 
31035	17	N	 	 	 	 
31035	22	N	 	 	 	 
31036	1	Y	0	48	0	 
31036	2	N	 	 	 	 
31036	3	Y	35	0	0	 
31036	4	Y	0	200	0	 
31036	6	Y	135	0	0	 
31036	8	Y	0	40	0	 
31036	17	N	 	 	 	 
31036	22	N	 	 	 	 
31037	1	Y	45	0	0	 
31037	2	N	 	 	 	 
31037	3	Y	150	0	0	 
31037	4	Y	300	0	0	 
31037	6	N	 	 	 	 
31037	8	N	 	 	 	 
31037	17	N	 	 	 	 
31037	22	N	 	 	 	 
31038	1	Y	11	0	0	 
31038	2	N	 	 	 	 
31038	3	Y	72	0	0	 
31038	4	Y	230	0	0	 
31038	6	Y	0	0	50	1
31038	8	N	 	 	 	 
31038	17	N	 	 	 	 
31038	22	N	 	 	 	 
31039	1	Y	60	0	0	 
31039	2	N	 	 	 	 
31039	3	Y	40	0	0	 
31039	4	Y	253	0	0	 
31039	6	Y	100	0	0	 
31039	8	N	 	 	 	 
31039	17	N	 	 	 	 
31039	22	N	 	 	 	 
31040	1	Y	168	0	0	 
31040	2	Y	276	0	0	 
31040	3	Y	113	0	0	 
31040	4	Y	425	0	0	 
31040	6	Y	200	0	0	 
31040	8	N	 	 	 	 
31040	17	N	 	 	 	 
31040	22	N	 	 	 	 
31042	1	Y	28	0	0	 
31042	2	Y	60	0	0	 
31042	3	Y	150	0	0	 
31042	4	Y	450	0	0	 
31042	6	Y	100	0	0	 
31042	8	N	 	 	 	 
31042	17	N	 	 	 	 
31042	22	N	 	 	 	 
31043	1	Y	50	0	0	 
31043	2	Y	0	80	0	 
31043	3	Y	0	90	0	 
31043	4	Y	0	255	0	 
31043	6	N	 	 	 	 
31043	8	Y	0	40	0	 
31043	17	N	 	 	 	 
31043	22	N	 	 	 	 
31044	1	Y	0	38	0	 
31044	2	N	 	 	 	 
31044	3	Y	18	0	0	 
31044	4	Y	0	180	0	 
31044	6	N	 	 	 	 
31044	8	N	 	 	 	 
31044	17	N	 	 	 	 
31044	22	N	 	 	 	 
31045	1	Y	69	0	0	 
31045	2	Y	31	0	0	 
31045	3	Y	25	0	0	 
31045	4	Y	205	0	0	 
31045	6	N	 	 	 	 
31045	8	N	 	 	 	 
31045	17	N	 	 	 	 
31045	22	N	 	 	 	 
31046	1	Y	0	60	0	 
31046	2	Y	12	0	0	 
31046	3	Y	40	0	0	 
31046	4	Y	0	315	0	 
31046	6	N	 	 	 	 
31046	8	N	 	 	 	 
31046	17	N	 	 	 	 
31046	22	N	 	 	 	 
31048	1	Y	56	0	0	 
31048	2	Y	36	0	0	 
31048	3	Y	70	0	0	 
31048	4	Y	500	0	0	 
31048	6	N	 	 	 	 
31048	8	N	 	 	 	 
31048	17	N	 	 	 	 
31048	22	N	 	 	 	 
31050	1	Y	96	0	0	 
31050	2	Y	35	0	0	 
31050	3	Y	64	0	0	 
31050	4	Y	0	450	0	 
31050	6	N	 	 	 	 
31050	8	N	 	 	 	 
31050	17	N	 	 	 	 
31050	22	N	 	 	 	 
41001	1	Y	60	0	0	 
41001	2	Y	30	0	0	 
41001	3	Y	0	30	0	 
41001	4	Y	0	250	0	 
41001	6	Y	340	0	0	 
41001	8	Y	0	50	0	 
41001	17	N	 	 	 	 
41001	22	N	 	 	 	 
41002	1	Y	39	0	0	 
41002	2	N	 	 	 	 
41002	3	N	 	 	 	 
41002	4	Y	0	292	0	 
41002	6	N	 	 	 	 
41002	8	N	 	 	 	 
41002	17	N	 	 	 	 
41002	22	N	 	 	 	 
41003	1	Y	250	0	0	 
41003	2	N	 	 	 	 
41003	3	Y	90	0	0	 
41003	4	Y	440	190	0	 
41003	6	Y	0	300	0	 
41003	8	N	 	 	 	 
41003	17	N	 	 	 	 
41003	22	N	 	 	 	 
41005	1	Y	75	0	0	 
41005	2	N	 	 	 	 
41005	3	Y	50	0	0	 
41005	4	Y	600	0	0	 
41005	6	N	 	 	 	 
41005	8	N	 	 	 	 
41005	17	N	 	 	 	 
41005	22	N	 	 	 	 
41006	1	Y	108	0	0	 
41006	2	Y	71	0	0	 
41006	3	Y	35	0	0	 
41006	4	Y	0	90	0	 
41006	6	N	 	 	 	 
41006	8	N	 	 	 	 
41006	17	N	 	 	 	 
41006	22	N	 	 	 	 
41007	1	Y	0	50	0	 
41007	2	Y	0	0	30	1
41007	3	Y	10	0	0	 
41007	4	Y	0	100	0	 
41007	6	N	 	 	 	 
41007	8	N	 	 	 	 
41007	17	N	 	 	 	 
41007	22	N	 	 	 	 
41008	1	N	 	 	 	 
41008	2	N	 	 	 	 
41008	3	Y	80	0	0	 
41008	4	Y	0	135	0	 
41008	6	N	 	 	 	 
41008	8	N	 	 	 	 
41008	17	N	 	 	 	 
41008	22	N	 	 	 	 
41009	1	Y	20	0	0	 
41009	2	N	 	 	 	 
41009	3	Y	100	0	0	 
41009	4	Y	126	0	0	 
41009	6	N	 	 	 	 
41009	8	N	 	 	 	 
41009	17	N	 	 	 	 
41009	22	N	 	 	 	 
41010	1	Y	20	20	0	 
41010	2	Y	17	0	0	 
41010	3	Y	75	0	0	 
41010	4	Y	278	278	0	 
41010	6	Y	400	0	0	 
41010	8	N	 	 	 	 
41010	17	N	 	 	 	 
41010	22	N	 	 	 	 
41011	1	Y	180	0	0	 
41011	2	Y	30	0	0	 
41011	3	Y	148	0	0	 
41011	4	Y	600	0	0	 
41011	6	N	 	 	 	 
41011	8	Y	75	0	0	 
41011	17	N	 	 	 	 
41011	22	N	 	 	 	 
41012	1	Y	200	0	0	 
41012	2	N	 	 	 	 
41012	3	Y	50	0	0	 
41012	4	Y	350	165	0	 
41012	6	N	 	 	 	 
41012	8	N	 	 	 	 
41012	17	N	 	 	 	 
41012	22	N	 	 	 	 
41013	1	Y	0	11	0	 
41013	2	N	 	 	 	 
41013	3	Y	0	3	0	 
41013	4	Y	0	140	0	 
41013	6	N	 	 	 	 
41013	8	Y	75	0	0	 
41013	17	N	 	 	 	 
41013	22	N	 	 	 	 
41014	1	Y	36	30	0	 
41014	2	Y	0	50	0	 
41014	3	Y	75	0	0	 
41014	4	Y	0	550	0	 
41014	6	Y	150	0	0	 
41014	8	N	 	 	 	 
41014	17	N	 	 	 	 
41014	22	N	 	 	 	 
41015	1	Y	110	0	0	 
41015	2	Y	80	0	0	 
41015	3	Y	50	0	0	 
41015	4	Y	0	400	0	 
41015	6	Y	300	0	0	 
41015	8	N	 	 	 	 
41015	17	Y	250	0	0	 
41015	22	N	 	 	 	 
41016	1	Y	20	29	0	 
41016	2	Y	15	0	0	 
41016	3	Y	90	0	0	 
41016	4	N	 	 	 	 
41016	6	N	 	 	 	 
41016	8	N	 	 	 	 
41016	17	Y	100	0	0	 
41016	22	N	 	 	 	 
41017	1	Y	100	0	0	 
41017	2	Y	16	0	0	 
41017	3	N	 	 	 	 
41017	4	Y	0	250	0	 
41017	6	Y	130	0	0	 
41017	8	Y	150	0	0	 
41017	17	N	 	 	 	 
41017	22	N	 	 	 	 
41018	1	Y	80	0	0	 
41018	2	N	 	 	 	 
41018	3	Y	50	0	0	 
41018	4	Y	500	0	0	 
41018	6	N	 	 	 	 
41018	8	N	 	 	 	 
41018	17	N	 	 	 	 
41018	22	N	 	 	 	 
41020	1	Y	14	0	24	1
41020	2	Y	42	0	0	 
41020	3	Y	42	0	0	 
41020	4	Y	180	0	0	 
41020	6	N	 	 	 	 
41020	8	Y	20	0	0	 
41020	17	N	 	 	 	 
41020	22	N	 	 	 	 
41021	1	Y	36	200	0	 
41021	2	Y	32	0	0	 
41021	3	N	 	 	 	 
41021	4	Y	148	400	0	 
41021	6	N	 	 	 	 
41021	8	N	 	 	 	 
41021	17	N	 	 	 	 
41021	22	N	 	 	 	 
41022	1	Y	25	0	0	 
41022	2	N	 	 	 	 
41022	3	N	 	 	 	 
41022	4	Y	0	350	0	 
41022	6	N	 	 	 	 
41022	8	N	 	 	 	 
41022	17	N	 	 	 	 
41022	22	N	 	 	 	 
41023	1	N	 	 	 	 
41023	2	N	 	 	 	 
41023	3	Y	180	0	0	 
41023	4	Y	16	0	0	 
41023	6	N	 	 	 	 
41023	8	N	 	 	 	 
41023	17	N	 	 	 	 
41023	22	N	 	 	 	 
41024	1	Y	40	0	0	 
41024	2	N	 	 	 	 
41024	3	Y	45	0	0	 
41024	4	Y	500	0	0	 
41024	6	Y	50	0	0	 
41024	8	N	 	 	 	 
41024	17	N	 	 	 	 
41024	22	N	 	 	 	 
41025	1	Y	60	50	0	 
41025	2	N	 	 	 	 
41025	3	Y	20	0	0	 
41025	4	Y	665	0	0	 
41025	6	Y	200	0	0	 
41025	8	Y	100	0	0	 
41025	17	Y	200	0	0	 
41025	22	N	 	 	 	 
41026	1	Y	135	0	0	 
41026	2	N	 	 	 	 
41026	3	N	 	 	 	 
41026	4	Y	0	338	0	 
41026	6	N	 	 	 	 
41026	8	N	 	 	 	 
41026	17	N	 	 	 	 
41026	22	N	 	 	 	 
41027	1	Y	120	0	0	 
41027	2	N	 	 	 	 
41027	3	Y	15	0	0	 
41027	4	Y	0	500	20	1
41027	6	N	 	 	 	 
41027	8	N	 	 	 	 
41027	17	N	 	 	 	 
41027	22	N	 	 	 	 
41028	1	Y	36	0	0	 
41028	2	N	 	 	 	 
41028	3	Y	9	0	0	 
41028	4	Y	0	155	0	 
41028	6	N	 	 	 	 
41028	8	N	 	 	 	 
41028	17	N	 	 	 	 
41028	22	N	 	 	 	 
41029	1	Y	0	55	0	 
41029	2	N	 	 	 	 
41029	3	N	 	 	 	 
41029	4	Y	335	0	0	 
41029	6	N	 	 	 	 
41029	8	N	 	 	 	 
41029	17	N	 	 	 	 
41029	22	N	 	 	 	 
41030	1	Y	0	0	50	2
41030	2	N	 	 	 	 
41030	3	Y	0	0	5	2
41030	4	N	 	 	 	 
41030	6	N	 	 	 	 
41030	8	N	 	 	 	 
41030	17	N	 	 	 	 
41030	22	N	 	 	 	 
41031	1	Y	0	150	0	 
41031	2	Y	48	0	0	 
41031	3	N	 	 	 	 
41031	4	Y	500	0	0	 
41031	6	Y	100	0	0	 
41031	8	Y	40	0	0	 
41031	17	N	 	 	 	 
41031	22	N	 	 	 	 
41032	1	Y	100	260	0	 
41032	2	Y	40	0	0	 
41032	3	Y	14	0	0	 
41032	4	Y	500	0	0	 
41032	6	N	 	 	 	 
41032	8	N	 	 	 	 
41032	17	N	 	 	 	 
41032	22	N	 	 	 	 
41034	1	Y	0	55	0	 
41034	2	N	 	 	 	 
41034	3	N	 	 	 	 
41034	4	Y	0	380	0	 
41034	6	N	 	 	 	 
41034	8	N	 	 	 	 
41034	17	N	 	 	 	 
41034	22	N	 	 	 	 
41035	1	Y	0	150	0	 
41035	2	N	 	 	 	 
41035	3	Y	100	0	0	 
41035	4	Y	0	350	0	 
41035	6	N	 	 	 	 
41035	8	N	 	 	 	 
41035	17	N	 	 	 	 
41035	22	N	 	 	 	 
41036	1	Y	0	48	0	 
41036	2	N	 	 	 	 
41036	3	N	 	 	 	 
41036	4	Y	0	380	0	 
41036	6	N	 	 	 	 
41036	8	N	 	 	 	 
41036	17	N	 	 	 	 
41036	22	N	 	 	 	 
41037	1	Y	0	75	0	 
41037	2	N	 	 	 	 
41037	3	Y	60	0	0	 
41037	4	Y	330	0	0	 
41037	6	N	 	 	 	 
41037	8	N	 	 	 	 
41037	17	N	 	 	 	 
41037	22	N	 	 	 	 
41038	1	Y	2	0	0	 
41038	2	N	 	 	 	 
41038	3	N	 	 	 	 
41038	4	Y	210	0	0	 
41038	6	N	 	 	 	 
41038	8	N	 	 	 	 
41038	17	N	 	 	 	 
41038	22	N	 	 	 	 
41039	1	N	 	 	 	 
41039	2	N	 	 	 	 
41039	3	N	 	 	 	 
41039	4	N	 	 	 	 
41039	6	N	 	 	 	 
41039	8	N	 	 	 	 
41039	17	Y	300	0	0	 
41039	22	N	 	 	 	 
41040	1	Y	50	0	0	 
41040	2	N	 	 	 	 
41040	3	Y	20	0	0	 
41040	4	N	 	 	 	 
41040	6	Y	100	0	0	 
41040	8	Y	0	0	30	1
41040	17	N	 	 	 	 
41040	22	N	 	 	 	 
41041	1	Y	0	100	0	 
41041	2	N	 	 	 	 
41041	3	Y	60	0	0	 
41041	4	Y	0	350	0	 
41041	6	N	 	 	 	 
41041	8	N	 	 	 	 
41041	17	N	 	 	 	 
41041	22	N	 	 	 	 
41042	1	Y	50	10	0	 
41042	2	Y	300	0	0	 
41042	3	Y	40	0	0	 
41042	4	Y	0	500	0	 
41042	6	Y	120	0	0	 
41042	8	Y	120	0	0	 
41042	17	Y	400	0	0	 
41042	22	N	 	 	 	 
41043	1	Y	80	0	0	 
41043	2	N	 	 	 	 
41043	3	Y	110	0	0	 
41043	4	Y	500	0	0	 
41043	6	Y	150	0	0	 
41043	8	Y	75	0	0	 
41043	17	N	 	 	 	 
41043	22	N	 	 	 	 
41044	1	Y	0	24	0	 
41044	2	Y	108	0	0	 
41044	3	Y	0	150	0	 
41044	4	Y	438	0	0	 
41044	6	N	 	 	 	 
41044	8	Y	75	0	0	 
41044	17	N	 	 	 	 
41044	22	N	 	 	 	 
41045	1	Y	75	0	0	 
41045	2	N	 	 	 	 
41045	3	Y	115	0	0	 
41045	4	Y	0	300	0	 
41045	6	N	 	 	 	 
41045	8	Y	0	0	20	1
41045	17	N	 	 	 	 
41045	22	N	 	 	 	 
41046	1	Y	30	0	0	 
41046	2	Y	40	0	0	 
41046	3	N	 	 	 	 
41046	4	Y	0	310	0	 
41046	6	N	 	 	 	 
41046	8	Y	0	75	0	 
41046	17	N	 	 	 	 
41046	22	N	 	 	 	 
41047	1	Y	120	0	0	 
41047	2	N	 	 	 	 
41047	3	N	 	 	 	 
41047	4	Y	0	720	0	 
41047	6	N	 	 	 	 
41047	8	N	 	 	 	 
41047	17	N	 	 	 	 
41047	22	N	 	 	 	 
41048	1	Y	30	0	0	 
41048	2	N	 	 	 	 
41048	3	Y	15	0	0	 
41048	4	Y	0	200	0	 
41048	6	N	 	 	 	 
41048	8	N	 	 	 	 
41048	17	N	 	 	 	 
41048	22	N	 	 	 	 
41049	1	Y	0	10	15	1
41049	2	N	 	 	 	 
41049	3	Y	0	0	10	1
41049	4	Y	0	50	0	 
41049	6	Y	0	0	25	1
41049	8	N	 	 	 	 
41049	17	N	 	 	 	 
41049	22	N	 	 	 	 
41050	1	Y	0	130	0	 
41050	2	N	 	 	 	 
41050	3	Y	0	250	0	 
41050	4	Y	0	600	0	 
41050	6	Y	200	0	0	 
41050	8	N	 	 	 	 
41050	17	N	 	 	 	 
41050	22	N	 	 	 	 
51001	1	N	 	 	 	 
51001	2	N	 	 	 	 
51001	3	N	 	 	 	 
51001	4	Y	0	150	0	 
51001	6	N	 	 	 	 
51001	8	N	 	 	 	 
51001	17	N	 	 	 	 
51001	22	N	 	 	 	 
51002	1	Y	0	30	20	1
51002	2	N	 	 	 	 
51002	3	Y	15	0	0	 
51002	4	Y	0	150	0	 
51002	6	N	 	 	 	 
51002	8	N	 	 	 	 
51002	17	N	 	 	 	 
51002	22	N	 	 	 	 
51003	1	Y	100	0	0	 
51003	2	N	 	 	 	 
51003	3	Y	75	0	0	 
51003	4	Y	350	0	0	 
51003	6	N	 	 	 	 
51003	8	N	 	 	 	 
51003	17	N	 	 	 	 
51003	22	N	 	 	 	 
51004	1	Y	0	40	0	 
51004	2	N	 	 	 	 
51004	3	N	 	 	 	 
51004	4	Y	0	146	0	 
51004	6	N	 	 	 	 
51004	8	N	 	 	 	 
51004	17	N	 	 	 	 
51004	22	N	 	 	 	 
51005	1	Y	0	50	0	 
51005	2	N	 	 	 	 
51005	3	N	 	 	 	 
51005	4	Y	125	0	0	 
51005	6	N	 	 	 	 
51005	8	N	 	 	 	 
51005	17	N	 	 	 	 
51005	22	N	 	 	 	 
51006	1	Y	37	0	0	 
51006	2	Y	42	0	0	 
51006	3	Y	40	0	0	 
51006	4	N	 	 	 	 
51006	6	Y	48	0	48	1
51006	8	N	 	 	 	 
51006	17	Y	120	0	30	1
51006	22	N	 	 	 	 
51007	1	Y	0	100	0	 
51007	2	N	 	 	 	 
51007	3	Y	30	0	0	 
51007	4	Y	0	276	0	 
51007	6	N	 	 	 	 
51007	8	N	 	 	 	 
51007	17	N	 	 	 	 
51007	22	N	 	 	 	 
51008	1	Y	50	0	0	 
51008	2	Y	10	0	0	 
51008	3	Y	30	0	0	 
51008	4	Y	200	0	0	 
51008	6	N	 	 	 	 
51008	8	N	 	 	 	 
51008	17	N	 	 	 	 
51008	22	N	 	 	 	 
51009	1	Y	0	60	0	 
51009	2	N	 	 	 	 
51009	3	Y	10	0	0	 
51009	4	Y	0	375	0	 
51009	6	N	 	 	 	 
51009	8	N	 	 	 	 
51009	17	N	 	 	 	 
51009	22	N	 	 	 	 
51010	1	Y	20	0	0	 
51010	2	Y	20	0	0	 
51010	3	N	 	 	 	 
51010	4	Y	70	0	0	 
51010	6	N	 	 	 	 
51010	8	N	 	 	 	 
51010	17	N	 	 	 	 
51010	22	N	 	 	 	 
51012	1	N	 	 	 	 
51012	2	N	 	 	 	 
51012	3	N	 	 	 	 
51012	4	N	 	 	 	 
51012	6	N	 	 	 	 
51012	8	N	 	 	 	 
51012	17	Y	1000	0	500	1
51012	22	N	 	 	 	 
51013	1	Y	30	0	0	 
51013	2	N	 	 	 	 
51013	3	N	 	 	 	 
51013	4	Y	150	0	0	 
51013	6	N	 	 	 	 
51013	8	N	 	 	 	 
51013	17	N	 	 	 	 
51013	22	N	 	 	 	 
51014	1	Y	30	0	0	 
51014	2	N	 	 	 	 
51014	3	Y	20	0	0	 
51014	4	Y	0	248	0	 
51014	6	N	 	 	 	 
51014	8	N	 	 	 	 
51014	17	N	 	 	 	 
51014	22	N	 	 	 	 
51015	1	Y	0	90	0	 
51015	2	N	 	 	 	 
51015	3	Y	8	0	0	 
51015	4	Y	0	117	0	 
51015	6	N	 	 	 	 
51015	8	N	 	 	 	 
51015	17	N	 	 	 	 
51015	22	N	 	 	 	 
51016	1	Y	0	150	0	 
51016	2	N	 	 	 	 
51016	3	N	 	 	 	 
51016	4	Y	0	210	0	 
51016	6	N	 	 	 	 
51016	8	N	 	 	 	 
51016	17	N	 	 	 	 
51016	22	N	 	 	 	 
51017	1	Y	0	0	30	1
51017	2	N	 	 	 	 
51017	3	Y	0	0	15	1
51017	4	Y	0	0	60	1
51017	6	N	 	 	 	 
51017	8	N	 	 	 	 
51017	17	N	 	 	 	 
51017	22	N	 	 	 	 
51018	1	Y	0	75	0	 
51018	2	N	 	 	 	 
51018	3	Y	15	0	0	 
51018	4	Y	0	200	0	 
51018	6	N	 	 	 	 
51018	8	N	 	 	 	 
51018	17	N	 	 	 	 
51018	22	N	 	 	 	 
51019	1	Y	0	80	0	 
51019	2	N	 	 	 	 
51019	3	N	 	 	 	 
51019	4	Y	0	500	0	 
51019	6	N	 	 	 	 
51019	8	N	 	 	 	 
51019	17	N	 	 	 	 
51019	22	N	 	 	 	 
51021	1	N	 	 	 	 
51021	2	N	 	 	 	 
51021	3	N	 	 	 	 
51021	4	Y	0	190	0	 
51021	6	N	 	 	 	 
51021	8	N	 	 	 	 
51021	17	N	 	 	 	 
51021	22	N	 	 	 	 
51022	1	Y	0	60	0	 
51022	2	N	 	 	 	 
51022	3	N	 	 	 	 
51022	4	Y	0	370	0	 
51022	6	N	 	 	 	 
51022	8	N	 	 	 	 
51022	17	N	 	 	 	 
51022	22	N	 	 	 	 
51023	1	Y	100	100	0	 
51023	2	N	 	 	 	 
51023	3	N	 	 	 	 
51023	4	Y	215	215	0	 
51023	6	Y	180	0	0	 
51023	8	N	 	 	 	 
51023	17	Y	225	0	0	 
51023	22	N	 	 	 	 
51024	1	Y	0	100	0	 
51024	2	N	 	 	 	 
51024	3	N	 	 	 	 
51024	4	Y	0	250	0	 
51024	6	N	 	 	 	 
51024	8	N	 	 	 	 
51024	17	N	 	 	 	 
51024	22	N	 	 	 	 
51025	1	Y	0	120	0	 
51025	2	N	 	 	 	 
51025	3	N	 	 	 	 
51025	4	Y	0	640	0	 
51025	6	N	 	 	 	 
51025	8	N	 	 	 	 
51025	17	N	 	 	 	 
51025	22	N	 	 	 	 
51026	1	Y	0	0	15	1
51026	2	N	 	 	 	 
51026	3	N	 	 	 	 
51026	4	Y	0	120	0	 
51026	6	N	 	 	 	 
51026	8	N	 	 	 	 
51026	17	N	 	 	 	 
51026	22	N	 	 	 	 
51027	1	Y	0	30	0	 
51027	2	N	 	 	 	 
51027	3	Y	10	0	0	 
51027	4	Y	0	268	0	 
51027	6	N	 	 	 	 
51027	8	N	 	 	 	 
51027	17	N	 	 	 	 
51027	22	N	 	 	 	 
51028	1	Y	0	90	0	 
51028	2	N	 	 	 	 
51028	3	N	 	 	 	 
51028	4	Y	0	370	0	 
51028	6	N	 	 	 	 
51028	8	N	 	 	 	 
51028	17	N	 	 	 	 
51028	22	N	 	 	 	 
51029	1	Y	0	10	0	 
51029	2	Y	17	0	0	 
51029	3	N	 	 	 	 
51029	4	Y	0	80	0	 
51029	6	N	 	 	 	 
51029	8	N	 	 	 	 
51029	17	Y	200	0	0	 
51029	22	N	 	 	 	 
51030	1	Y	0	60	0	 
51030	2	N	 	 	 	 
51030	3	N	 	 	 	 
51030	4	Y	0	230	0	 
51030	6	N	 	 	 	 
51030	8	N	 	 	 	 
51030	17	N	 	 	 	 
51030	22	N	 	 	 	 
51031	1	Y	0	100	0	 
51031	2	N	 	 	 	 
51031	3	N	 	 	 	 
51031	4	Y	0	360	0	 
51031	6	N	 	 	 	 
51031	8	N	 	 	 	 
51031	17	N	 	 	 	 
51031	22	N	 	 	 	 
51032	1	Y	0	25	0	 
51032	2	N	 	 	 	 
51032	3	N	 	 	 	 
51032	4	Y	0	90	0	 
51032	6	N	 	 	 	 
51032	8	N	 	 	 	 
51032	17	N	 	 	 	 
51032	22	N	 	 	 	 
51033	1	Y	0	50	0	 
51033	2	N	 	 	 	 
51033	3	Y	5	0	0	 
51033	4	Y	0	200	0	 
51033	6	N	 	 	 	 
51033	8	Y	0	0	72	1
51033	17	N	 	 	 	 
51033	22	N	 	 	 	 
51034	1	Y	58	58	0	 
51034	2	Y	10	0	0	 
51034	3	Y	18	18	0	 
51034	4	Y	450	450	0	 
51034	6	N	 	 	 	 
51034	8	N	 	 	 	 
51034	17	N	 	 	 	 
51034	22	N	 	 	 	 
51035	1	Y	0	81	0	 
51035	2	N	 	 	 	 
51035	3	N	 	 	 	 
51035	4	Y	0	270	0	 
51035	6	N	 	 	 	 
51035	8	N	 	 	 	 
51035	17	N	 	 	 	 
51035	22	N	 	 	 	 
51036	1	Y	30	0	0	 
51036	2	N	 	 	 	 
51036	3	Y	30	0	0	 
51036	4	Y	215	0	0	 
51036	6	N	 	 	 	 
51036	8	N	 	 	 	 
51036	17	N	 	 	 	 
51036	22	N	 	 	 	 
51038	1	Y	0	15	0	 
51038	2	N	 	 	 	 
51038	3	N	 	 	 	 
51038	4	Y	0	83	0	 
51038	6	N	 	 	 	 
51038	8	N	 	 	 	 
51038	17	N	 	 	 	 
51038	22	N	 	 	 	 
51039	1	Y	0	55	0	 
51039	2	N	 	 	 	 
51039	3	N	 	 	 	 
51039	4	Y	0	440	0	 
51039	6	N	 	 	 	 
51039	8	N	 	 	 	 
51039	17	N	 	 	 	 
51039	22	N	 	 	 	 
51040	1	Y	150	0	0	 
51040	2	N	 	 	 	 
51040	3	Y	15	0	0	 
51040	4	Y	0	300	0	 
51040	6	N	 	 	 	 
51040	8	N	 	 	 	 
51040	17	N	 	 	 	 
51040	22	N	 	 	 	 
51041	1	Y	102	36	0	 
51041	2	N	 	 	 	 
51041	3	Y	42	0	0	 
51041	4	Y	180	0	0	 
51041	6	N	 	 	 	 
51041	8	N	 	 	 	 
51041	17	N	 	 	 	 
51041	22	N	 	 	 	 
51042	1	Y	30	0	0	 
51042	2	N	 	 	 	 
51042	3	Y	30	0	0	 
51042	4	Y	525	0	0	 
51042	6	N	 	 	 	 
51042	8	N	 	 	 	 
51042	17	N	 	 	 	 
51042	22	N	 	 	 	 
51043	1	Y	0	35	0	 
51043	2	N	 	 	 	 
51043	3	Y	15	0	0	 
51043	4	Y	180	0	0	 
51043	6	N	 	 	 	 
51043	8	N	 	 	 	 
51043	17	N	 	 	 	 
51043	22	N	 	 	 	 
51044	1	Y	0	95	0	 
51044	2	N	 	 	 	 
51044	3	N	 	 	 	 
51044	4	Y	0	400	0	 
51044	6	N	 	 	 	 
51044	8	N	 	 	 	 
51044	17	N	 	 	 	 
51044	22	N	 	 	 	 
51045	1	Y	200	200	0	 
51045	2	Y	45	0	0	 
51045	3	Y	25	25	0	 
51045	4	Y	175	85	0	 
51045	6	N	 	 	 	 
51045	8	N	 	 	 	 
51045	17	N	 	 	 	 
51045	22	N	 	 	 	 
51046	1	Y	45	0	30	2
51046	2	N	 	 	 	 
51046	3	Y	15	0	0	 
51046	4	Y	132	100	0	 
51046	6	Y	50	0	50	1
51046	8	N	 	 	 	 
51046	17	N	 	 	 	 
51046	22	N	 	 	 	 
51047	1	Y	60	0	0	 
51047	2	N	 	 	 	 
51047	3	N	 	 	 	 
51047	4	Y	200	0	0	 
51047	6	N	 	 	 	 
51047	8	N	 	 	 	 
51047	17	N	 	 	 	 
51047	22	N	 	 	 	 
51048	1	Y	30	0	0	 
51048	2	N	 	 	 	 
51048	3	N	 	 	 	 
51048	4	Y	0	250	0	 
51048	6	N	 	 	 	 
51048	8	N	 	 	 	 
51048	17	N	 	 	 	 
51048	22	N	 	 	 	 
51049	1	Y	20	0	0	 
51049	2	N	 	 	 	 
51049	3	Y	6	0	0	 
51049	4	Y	50	0	0	 
51049	6	N	 	 	 	 
51049	8	N	 	 	 	 
51049	17	Y	50	0	0	 
51049	22	N	 	 	 	 
51050	1	Y	45	46	0	 
51050	2	N	 	 	 	 
51050	3	N	 	 	 	 
51050	4	Y	313	153	0	 
51050	6	N	 	 	 	 
51050	8	N	 	 	 	 
51050	17	N	 	 	 	 
51050	22	N	 	 	 	 
61002	1	Y	0	48	0	 
61002	2	N	 	 	 	 
61002	3	N	 	 	 	 
61002	4	Y	8	160	0	 
61002	6	N	 	 	 	 
61002	8	N	 	 	 	 
61002	17	Y	70	0	0	 
61002	22	N	 	 	 	 
