childid	id	age	memsex	relate	livhse	dthunexp	adultedc	grade	hsstrtr3	strtyrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	hrewrkr3	nohrer3	wrkprjr3	numdysr3	rsnfewr3	tywrkr31	tywrkr32	tywrkr33	wgercdr3
ET110093	3	19	1	8	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110093	4	16	2	8	1	 	 	 	1	1994	1	4	1	 	 	2	0	0	15	12	7	6	8	2	4	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110093	5	12	2	8	1	 	 	 	1	1996	1	4	1	 	 	1	0	0	15	12	7	6	8	2	4	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110093	6	10	2	8	1	 	 	 	1	2000	1	0	1	 	 	2	0	0	15	12	7	6	8	2	4	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110093	7	3	1	7	1	 	 	12	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110093	8	20	1	20	1	 	 	28	 	 	 	 	 	 	 	 	 	0	1	12	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110093	9	25	1	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	6	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110092	0	8	2	0	1	 	 	4	1	2002	1	0	1	 	 	1	10	0	15	12	7	5	10	2	3	1	0	5	1	2	 	 	 	 	 	 	 	 	 
ET110092	1	27	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	9	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110092	2	25	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110092	3	5	2	7	1	 	 	 	1	2002	1	0	1	 	 	3	10	0	15	6	7	2	11	0	2	1	0	5	1	4	 	 	 	 	 	 	 	 	 
ET110092	4	0	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	0	7	1	0	1	 	 	 	1	2002	1	0	1	 	 	3	10	0	15	12	7	4	10	0	4	0	0	6	0	4	 	 	 	 	 	 	 	 	 
ET110091	1	45	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	2	41	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	3	18	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	4	16	1	7	1	 	 	 	1	1999	1	2	0	24	15	 	88	0	1	12	7	8	9	1	2	8	0	0	0	4	 	 	 	 	 	 	 	 	 
ET110091	5	14	2	7	1	 	 	 	1	1994	1	8	1	 	 	2	10	0	15	12	7	5	9	1	4	0	0	7	2	1	 	 	 	 	 	 	 	 	 
ET110091	6	12	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	15	10	1	7	1	 	 	 	1	2002	1	0	1	 	 	3	10	0	15	12	7	5	9	1	4	0	0	6	1	3	 	 	 	 	 	 	 	 	 
ET110091	16	25	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	17	23	1	7	1	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110091	18	21	1	7	1	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110089	0	8	2	0	1	 	 	12	1	2001	1	1	1	 	 	3	15	0	15	12	7	4	11	1	3	0	0	5	1	3	 	 	 	 	 	 	 	 	 
ET110089	1	33	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	13	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110089	2	25	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110089	3	16	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110089	4	5	1	7	1	 	 	 	0	 	 	 	 	30	 	 	88	0	17	 	 	 	11	0	0	0	0	5	0	8	 	 	 	 	 	 	 	 	 
ET110089	5	20	1	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	6	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110088	0	8	1	0	1	 	 	 	1	2002	1	0	1	 	 	3	30	0	17	 	 	 	10	0	1	0	0	5	0	8	 	 	 	 	 	 	 	 	 
ET110088	1	34	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110088	2	27	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	10	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110088	3	4	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110088	4	13	1	8	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110086	0	8	2	0	1	 	 	 	1	2001	1	1	1	 	 	2	0	0	15	12	7	5	11	1	4	0	0	5	1	2	 	 	 	 	 	 	 	 	 
ET110086	1	52	2	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110086	2	27	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110086	3	5	1	7	1	 	 	 	0	 	 	 	 	30	 	 	88	0	17	 	 	 	12	0	0	0	0	5	0	7	 	 	 	 	 	 	 	 	 
ET110085	0	8	1	0	1	 	 	28	1	2001	1	1	1	 	 	3	20	0	15	5	5	3	9	2	1	2	0	5	1	4	 	 	 	 	 	 	 	 	 
ET110085	1	35	1	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	11	7	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110085	2	25	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	8	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110085	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110084	0	7	1	0	1	 	 	 	0	 	 	 	 	29	 	 	88	0	15	12	7	4	12	0	4	0	0	0	0	8	 	 	 	 	 	 	 	 	 
ET110084	1	37	1	1	1	 	 	4	 	 	 	 	 	 	 	 	 	0	12	12	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110084	2	29	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110084	3	12	1	7	1	 	 	 	1	1999	1	2	1	 	 	3	15	0	15	12	7	5	10	2	3	0	0	5	2	2	 	 	 	 	 	 	 	 	 
ET110084	4	5	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	17	 	 	 	12	0	0	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET110083	0	8	1	0	1	 	 	28	1	2001	1	1	1	 	 	2	50	0	4	5	5	2	9	0	2	2	0	5	2	4	 	 	 	 	 	 	 	 	 
ET110083	1	50	1	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	1	8	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110083	2	38	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110083	3	18	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110083	4	15	1	7	1	 	 	 	1	1997	1	5	1	 	 	2	50	0	1	6	5	3	8	0	3	3	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110083	15	11	2	7	1	 	 	 	1	2001	1	1	1	 	 	2	10	0	15	5	5	2	9	0	2	2	0	5	2	4	 	 	 	 	 	 	 	 	 
ET110083	16	5	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	15	4	4	2	10	0	2	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET110082	0	7	1	0	1	 	 	 	0	 	 	 	 	5	 	 	88	0	4	12	5	7	10	3	2	7	0	0	0	2	 	 	 	 	 	 	 	 	 
ET110082	1	32	1	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	1	10	4	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110082	2	25	2	1	1	 	 	5	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110082	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110081	0	7	1	0	1	 	 	12	1	2001	1	1	1	 	 	2	65	0	4	12	7	4	8	0	1	4	0	5	2	4	 	 	 	 	 	 	 	 	 
ET110081	1	39	1	1	1	 	 	7	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110081	2	29	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110081	3	14	1	7	1	 	 	 	1	1995	1	7	1	 	 	3	65	0	4	12	7	4	8	0	2	4	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110081	4	11	2	7	1	 	 	 	1	1998	1	5	1	 	 	1	32.5	0	15	12	7	4	7	0	4	1	0	5	2	5	 	 	 	 	 	 	 	 	 
ET110081	5	29	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110081	6	16	2	13	1	 	 	 	1	1993	1	8	1	 	 	2	32.5	0	15	12	7	6	7	0	5	0	0	5	3	4	 	 	 	 	 	 	 	 	 
ET110080	0	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110080	1	 	1	1	 	 	 	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110080	2	 	2	1	 	 	 	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110080	3	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110080	4	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110080	5	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110079	0	8	2	0	1	 	 	3	1	2002	1	0	1	 	 	2	10	0	15	12	7	4	9	2	2	0	0	5	1	5	 	 	 	 	 	 	 	 	 
ET110079	1	36	1	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	11	12	5	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110079	2	31	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110079	3	14	2	7	1	 	 	 	1	1995	1	5	1	 	 	2	20	0	15	12	7	3	8	1	2	0	0	7	3	3	 	 	 	 	 	 	 	 	 
ET110079	4	12	2	7	1	 	 	 	1	1998	1	3	1	 	 	3	20	0	15	12	7	3	10	1	2	0	0	7	1	3	 	 	 	 	 	 	 	 	 
ET110079	5	6	1	7	1	 	 	 	1	2002	1	0	1	 	 	3	10	0	4	12	7	3	11	0	0	3	0	5	1	4	 	 	 	 	 	 	 	 	 
ET110079	6	4	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110079	7	1	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	0	8	1	0	1	 	 	28	1	2002	1	0	1	 	 	2	20	0	4	12	7	4	9	1	1	4	0	5	1	3	 	 	 	 	 	 	 	 	 
ET110078	1	65	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	2	37	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	3	27	1	8	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	4	25	2	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	5	23	1	8	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	6	21	2	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	7	19	1	8	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	8	17	2	8	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	9	31	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	10	37	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110078	11	7	2	7	1	 	 	 	1	2002	1	0	1	 	 	2	20	0	15	12	6	3	9	1	2	1	0	5	1	5	 	 	 	 	 	 	 	 	 
ET110078	12	4	2	7	1	 	 	28	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110077	0	8	1	0	1	 	 	5	1	2002	1	0	1	 	 	3	0	0	15	12	7	3	10	1	2	1	0	5	1	4	 	 	 	 	 	 	 	 	 
ET110077	1	51	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	8	6	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110077	2	43	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110077	3	17	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110077	4	15	1	7	1	 	 	 	1	1995	1	6	1	 	 	2	0	0	15	12	7	3	8	1	2	1	0	5	3	4	 	 	 	 	 	 	 	 	 
ET110077	5	13	1	7	1	 	 	 	1	1999	1	2	1	 	 	2	0	0	15	12	7	3	9	1	2	2	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110077	6	5	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	15	12	7	4	12	2	2	0	0	0	0	8	 	 	 	 	 	 	 	 	 
ET110077	7	1	1	7	1	 	 	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	0	8	1	0	1	 	 	0	0	 	 	 	 	1	 	 	88	0	15	12	7	2	10	0	2	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET110076	1	47	1	1	1	 	 	4	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	2	44	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	10	4	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	3	23	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	4	21	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	5	19	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	6	17	2	7	1	 	 	 	1	1995	1	3	1	 	 	2	100	0	15	10	5	4	8	0	4	0	8	3	0	1	 	 	 	 	 	 	 	 	 
ET110076	7	15	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110076	8	13	1	7	1	 	 	 	1	1999	1	2	1	 	 	2	30	0	15	12	7	4	9	0	4	0	0	6	2	3	 	 	 	 	 	 	 	 	 
ET110076	15	11	2	7	1	 	 	 	0	 	 	 	 	1	 	 	88	0	15	12	7	3	9	0	3	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET110076	16	6	1	7	1	 	 	 	0	 	 	 	 	1	 	 	88	0	17	 	 	 	12	0	0	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET110076	17	2	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110075	0	8	1	0	1	 	 	0	1	2001	1	1	1	 	 	2	5	0	15	6	5	2	9	0	2	2	0	5	2	4	 	 	 	 	 	 	 	 	 
ET110075	1	47	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	8	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110075	2	35	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	10	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110075	15	10	2	7	1	 	 	 	1	2001	1	1	1	 	 	2	5	0	15	6	5	5	9	3	2	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110075	16	6	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	15	4	3	4	10	1	3	0	0	0	0	10	 	 	 	 	 	 	 	 	 
ET110075	17	3	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110075	18	1	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110075	19	86	2	18	1	 	 	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110074	0	7	2	0	1	 	 	 	1	2001	1	1	1	 	 	3	10	0	15	12	7	2	10	0	2	0	0	5	2	5	 	 	 	 	 	 	 	 	 
ET110074	1	57	1	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	1	6	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110074	2	37	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	10	12	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110074	3	20	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110074	4	16	1	7	1	 	 	 	1	1997	1	3	1	 	 	4	33.3	0	15	12	7	3	9	0	3	0	0	5	3	4	 	 	 	 	 	 	 	 	 
ET110074	5	15	1	7	1	 	 	 	1	1999	1	2	1	 	 	3	33.3	0	15	12	7	2	9	0	2	0	0	5	2	6	 	 	 	 	 	 	 	 	 
ET110074	15	10	1	7	1	 	 	 	1	2001	1	1	1	 	 	3	33.3	0	15	12	7	2	10	0	2	0	0	5	2	5	 	 	 	 	 	 	 	 	 
ET110073	0	7	1	0	1	 	 	 	1	2001	1	1	1	 	 	2	5	0	4	12	7	4	10	0	0	4	0	5	1	4	 	 	 	 	 	 	 	 	 
ET110073	1	47	1	1	1	 	 	5	 	 	 	 	 	 	 	 	 	0	1	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110073	2	37	2	1	1	 	 	5	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110073	3	19	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110073	4	17	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110073	5	15	1	7	1	 	 	 	1	1994	1	7	1	 	 	2	5	0	15	12	7	5	8	1	1	4	0	5	2	3	 	 	 	 	 	 	 	 	 
ET110072	0	8	1	0	1	 	 	 	1	2001	1	1	1	 	 	2	50	0	4	12	7	3	11	1	1	3	0	5	1	2	 	 	 	 	 	 	 	 	 
ET110072	1	32	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	12	8	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110072	2	25	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	5	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110072	3	6	1	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	4	12	7	2	13	0	1	2	0	0	0	8	 	 	 	 	 	 	 	 	 
ET110071	0	8	1	0	1	 	 	 	1	2002	1	0	1	 	 	2	0	0	15	10	5	4	8	1	3	2	0	5	0	5	 	 	 	 	 	 	 	 	 
ET110071	1	49	1	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	1	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110071	2	42	2	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110071	3	24	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110071	4	22	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110071	5	20	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110071	6	18	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110071	7	14	2	7	1	 	 	 	1	1995	1	6	1	 	 	2	0	0	15	12	7	5	8	2	3	2	0	5	1	3	 	 	 	 	 	 	 	 	 
ET110071	8	13	2	7	1	 	 	 	1	1996	1	4	1	 	 	2	0	0	15	12	7	3	8	0	3	5	0	5	1	2	 	 	 	 	 	 	 	 	 
ET110071	9	12	1	7	1	 	 	 	1	1997	1	3	1	 	 	2	0	0	15	12	7	4	8	1	3	3	0	5	1	3	 	 	 	 	 	 	 	 	 
ET110071	10	6	1	7	1	 	 	 	1	2002	1	0	1	 	 	3	0	0	4	6	5	2	10	0	1	2	0	5	0	6	 	 	 	 	 	 	 	 	 
ET110071	11	31	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110070	0	8	1	0	1	 	 	 	1	2002	1	0	1	 	 	2	0	0	4	12	7	3	10	0	0	3	0	5	0	6	 	 	 	 	 	 	 	 	 
ET110070	1	46	1	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	1	10	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110070	2	43	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	15	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110070	3	25	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	10	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110070	4	22	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110070	5	20	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110070	6	17	2	7	1	 	 	 	1	1996	1	6	1	 	 	1	0	0	15	12	7	5	8	1	4	0	0	7	1	3	 	 	 	 	 	 	 	 	 
ET110070	7	15	1	7	1	 	 	 	1	1999	1	2	0	16	 	 	88	0	4	12	7	4	9	0	0	4	0	7	1	3	 	 	 	 	 	 	 	 	 
ET110070	8	13	1	7	1	 	 	 	0	 	 	 	 	24	 	 	88	2	4	12	7	8	9	0	0	8	0	0	0	7	 	 	 	 	 	 	 	 	 
ET110070	15	10	1	7	1	 	 	 	1	2002	1	0	1	 	 	2	88	0	4	12	7	5	9	0	0	5	0	5	0	5	 	 	 	 	 	 	 	 	 
ET110069	0	8	1	0	1	 	 	 	1	2001	1	1	1	 	 	2	10	0	15	10	4	4	10	2	2	2	0	5	2	1	 	 	 	 	 	 	 	 	 
ET110069	1	70	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	9	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110069	2	42	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	4	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET110069	3	12	1	7	1	 	 	 	1	1999	1	1	1	 	 	2	10	0	4	12	6	3	10	2	2	3	0	5	1	1	 	 	 	 	 	 	 	 	 
ET110069	4	9	2	7	1	 	 	 	1	2001	1	1	1	 	 	2	10	0	15	12	6	4	10	3	1	3	0	5	1	1	 	 	 	 	 	 	 	 	 
ET110069	5	6	1	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	15	6	4	4	10	3	1	4	0	0	0	6	 	 	 	 	 	 	 	 	 
