CHILDCODE	MEMIDR4	MEMAGER4	AGEMTHR4	MEMSEXR4	RELATER4	LIVHSER4	YRDIEDR4	MTHBRNR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	THSDISR4	BRNDEPR4	GRADER4	EDCCHGR4	STILLR4	WHYNOTR4	AGEGRDR4	SCHTYPR4	LSTTYPR4	MEMINCR4	MEMCNSR4
68015	0	19	 	2	0	1	 	10	3	6	0	2	1	0	22	9	 	0	 	 	 	4	Y	N
68015	1	68	 	1	1	1	 	6	1	1	0	98	98	0	16	11	0	0	 	 	 	4	Y	N
68015	2	60	 	2	1	1	 	8	2	1	0	98	98	0	22	6	0	0	 	 	 	4	Y	N
68015	3	26	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68015	4	17	 	2	7	1	 	6	3	6	0	2	1	0	22	11	0	0	1	16	 	4	N	N
68015	5	34	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68016	0	18	 	1	0	1	 	12	3	6	0	2	1	1	 	15	 	1	 	 	4	 	Y	N
68016	1	50	 	1	1	1	 	2	1	3	0	98	98	0	1	16	0	0	 	 	 	4	Y	N
68016	2	46	 	2	1	1	 	5	2	3	0	98	98	0	20	19	1	1	 	 	4	 	Y	Y
68016	15	15	 	1	7	1	 	11	3	6	0	2	1	1	 	10	1	1	 	 	4	 	N	N
68016	16	21	 	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68017	0	19	 	2	0	1	 	8	2	1	0	98	98	1	 	11	 	0	 	 	 	4	N	N
68017	1	41	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
68017	2	17	 	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
68017	15	13	 	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68017	16	28	 	1	25	1	 	2	1	1	0	98	98	1	 	6	0	0	 	 	 	4	Y	N
68017	17	3	 	1	27	1	 	1	3	 	0	0	16	1	 	0	 	0	 	 	 	88	N	N
68017	18	1	 	2	27	1	 	6	3	 	0	0	16	1	 	 	 	 	 	 	 	 	N	N
68018	0	18	 	1	0	1	 	3	5	6	0	98	98	0	22	11	 	0	 	 	 	1	Y	N
68018	1	41	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68018	2	36	 	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68018	3	16	 	1	7	1	 	3	5	6	0	98	98	1	 	11	1	1	 	 	4	 	N	N
68018	4	88	 	88	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68018	5	38	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68018	6	32	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68018	7	8	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68018	8	67	 	2	6	1	 	7	1	4	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
68019	0	18	 	2	0	1	 	12	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
68019	1	60	 	1	1	1	 	12	1	3	0	98	98	0	22	11	0	0	 	 	 	1	Y	N
68019	2	57	 	2	1	1	 	12	2	3	0	98	98	1	 	11	0	0	 	 	 	1	Y	N
68020	0	18	 	1	0	1	 	6	3	6	0	98	1	1	 	11	 	0	 	 	 	4	N	N
68020	1	38	 	1	1	1	 	4	1	1	0	4	3	0	22	16	0	0	 	 	 	1	Y	N
68020	2	-88	 	88	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68020	3	68	 	1	6	1	 	9	6	3	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
68020	4	72	 	2	6	1	 	4	6	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
68020	5	-88	 	88	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68020	6	9	 	1	7	1	 	10	3	 	0	98	1	1	 	4	1	1	 	 	4	 	N	N
68020	7	28	 	2	2	1	 	7	2	1	0	98	98	0	22	16	0	0	 	 	 	1	Y	N
68020	8	3	 	1	8	1	 	3	3	 	0	7	1	1	 	0	 	0	 	 	 	88	N	N
68021	0	18	 	2	0	1	 	1	3	6	0	2	98	0	22	13	 	1	 	 	1	 	N	N
68021	1	41	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68021	2	38	 	2	1	1	 	6	1	2	0	98	98	0	22	3	0	0	 	 	 	4	Y	N
68021	3	17	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68021	4	35	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68021	5	35	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68021	6	52	 	2	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68022	0	18	 	2	0	1	 	6	3	2	0	1	98	1	 	9	 	0	 	 	 	4	Y	N
68022	1	52	 	2	1	1	 	1	1	4	0	98	98	0	22	13	0	0	 	 	 	4	Y	N
68022	2	22	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68022	3	2	 	1	27	1	 	12	5	 	0	0	98	0	22	 	 	 	 	 	 	 	N	N
68023	0	19	 	1	0	1	 	12	7	6	0	2	98	1	 	13	 	0	 	 	 	4	Y	N
68023	1	-88	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68023	2	43	 	2	1	1	 	12	2	3	0	98	98	0	22	11	0	0	 	 	 	4	N	N
68023	3	17	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68023	4	40	 	1	2	1	 	1	1	1	0	98	98	0	22	11	0	0	 	 	 	4	Y	N
68024	0	18	 	1	0	1	 	4	3	6	0	2	1	1	 	15	 	1	 	 	4	 	N	N
68024	1	45	 	1	1	1	 	2	1	1	0	98	98	0	22	10	0	0	 	 	 	4	Y	N
68024	2	40	 	2	1	1	 	6	2	1	0	98	98	0	22	6	0	0	 	 	 	4	Y	N
68024	3	22	 	1	7	1	 	12	3	6	0	2	1	1	 	15	1	1	 	 	4	 	N	N
68024	4	77	 	88	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68024	5	67	 	88	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68024	6	5	 	1	7	1	 	6	3	 	0	2	1	1	 	20	 	1	 	 	4	 	N	N
68025	0	19	 	2	0	1	 	7	3	1	0	1	98	0	22	13	 	0	 	 	 	1	N	N
68025	1	52	 	2	1	1	 	10	1	2	0	5	98	0	22	14	0	0	 	 	 	1	Y	N
68025	2	27	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68025	3	57	 	1	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68025	4	5	 	1	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
68025	5	88	 	2	5	1	 	4	6	4	0	98	98	 	 	 	 	 	 	 	 	 	N	N
68025	6	19	 	1	25	1	 	1	4	1	0	98	98	1	 	11	1	0	 	 	 	4	Y	N
78001	0	18	 	2	0	1	 	2	3	6	0	1	2	1	 	15	 	1	 	 	1	 	N	N
78001	1	48	 	2	1	1	 	10	2	3	0	98	98	0	6	13	0	0	 	 	 	4	Y	N
78001	2	54	 	1	1	1	 	11	1	3	0	98	98	1	 	14	0	0	 	 	 	4	Y	N
78001	3	28	 	1	7	1	 	4	3	6	0	1	2	1	 	15	1	1	 	 	4	 	N	N
78001	4	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78001	5	19	 	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78002	0	19	 	2	0	1	 	7	3	6	0	1	98	1	 	13	 	1	 	 	1	 	Y	N
78002	1	57	 	2	1	1	 	2	1	4	0	98	98	0	14	11	0	0	 	 	 	4	Y	N
78002	2	-88	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78002	3	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78002	4	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78002	5	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78003	0	19	 	2	0	1	 	7	3	6	0	1	98	0	15	15	 	1	 	 	1	 	Y	N
78003	1	44	 	2	1	1	 	1	1	5	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78003	2	25	 	1	7	1	 	12	3	6	0	1	98	0	15	15	1	1	 	 	1	 	Y	N
78003	3	49	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78005	0	18	 	1	0	1	 	3	3	1	0	98	98	1	 	10	 	2	 	 	1	 	Y	N
78005	1	86	 	1	3	3	2012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78005	2	75	 	2	3	1	 	8	1	4	1	98	98	1	 	14	0	0	 	 	 	4	Y	N
78005	3	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78005	4	17	 	2	25	1	 	7	4	1	0	98	98	0	11	11	1	1	 	 	1	 	N	N
78006	0	18	 	2	0	1	 	2	5	6	0	2	98	1	 	15	 	1	 	 	1	 	Y	N
78006	1	-88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78006	2	43	 	2	1	1	 	10	3	2	0	17	16	1	 	14	0	0	 	 	 	4	Y	N
78006	15	12	 	2	7	1	 	10	5	 	0	2	98	0	6	7	1	1	 	 	1	 	N	N
78006	16	74	 	1	5	1	 	10	1	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78006	17	69	 	2	5	1	 	7	2	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78006	18	41	 	2	13	1	 	4	3	6	0	17	16	 	 	 	 	 	 	 	 	 	Y	N
78006	19	10	 	1	14	1	 	5	5	 	0	18	98	 	 	 	 	 	 	 	 	 	N	N
78007	0	19	 	1	0	1	 	8	7	6	0	98	98	0	15	13	 	1	 	 	1	 	Y	N
78007	1	-88	 	2	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78007	2	50	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78007	3	24	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78007	15	11	 	1	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78007	16	65	 	2	19	1	 	9	7	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78007	17	61	 	1	13	1	 	10	1	3	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
78007	18	55	 	2	13	1	 	6	2	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78008	0	18	 	2	0	1	 	8	3	6	0	1	98	1	 	11	 	1	 	 	1	 	Y	N
78008	1	51	 	2	1	1	 	5	1	2	0	98	98	0	15	11	0	0	 	 	 	4	Y	N
78008	2	20	 	1	7	1	 	12	3	6	0	1	98	1	 	11	1	1	 	 	1	 	Y	N
78009	0	19	 	1	0	1	 	7	5	6	0	1	98	1	 	9	 	0	 	 	 	7	N	N
78009	1	46	 	2	1	1	 	4	3	1	0	98	4	1	 	11	0	0	 	 	 	4	N	N
78009	2	35	 	1	2	1	 	6	4	1	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78009	3	24	 	2	9	1	 	11	5	6	0	1	98	0	15	15	0	0	 	 	 	1	Y	N
78009	4	84	 	1	5	1	 	1	1	4	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
78009	5	-88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78009	6	-88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78009	7	-88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78009	15	11	 	2	9	1	 	3	5	 	0	1	2	1	 	5	1	1	 	 	4	 	N	N
78009	16	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78010	0	19	 	1	0	1	 	5	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
78010	1	52	 	1	1	1	 	3	1	3	0	98	98	1	 	16	0	1	 	 	1	 	Y	N
78010	2	49	 	2	1	1	 	1	2	3	0	98	98	1	 	14	0	1	 	 	4	 	Y	N
78010	3	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78010	4	88	 	88	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78010	5	88	 	88	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78010	6	88	 	88	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78010	7	88	 	88	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78010	8	88	 	88	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78010	15	12	 	1	7	1	 	11	3	 	0	2	1	1	 	7	1	1	 	 	1	 	N	N
78011	0	19	 	2	0	1	 	7	3	6	0	1	98	1	 	15	 	1	 	 	4	 	N	N
78011	1	48	 	2	1	1	 	6	1	2	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78011	2	25	 	1	7	1	 	5	3	6	0	1	98	1	 	13	1	1	 	 	1	 	Y	N
78011	3	22	 	2	7	1	 	1	3	6	0	1	98	1	 	13	1	1	 	 	4	 	N	N
78011	4	7	 	2	7	1	 	4	3	 	0	1	98	1	 	2	1	1	 	 	4	 	N	N
78012	0	19	 	2	0	1	 	7	1	6	0	98	98	1	 	11	 	1	 	 	1	 	Y	N
78012	1	88	 	1	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	2	69	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	3	-88	 	88	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	4	36	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	5	36	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	6	32	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	7	44	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78012	8	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78013	0	18	 	1	0	1	 	8	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
78013	1	47	 	1	1	1	 	12	1	3	0	98	98	1	 	14	1	1	 	 	4	 	Y	N
78013	2	42	 	2	1	1	 	12	2	3	0	98	98	1	 	14	0	0	 	 	 	4	Y	N
78013	3	-88	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78013	15	14	 	2	7	1	 	12	3	6	0	2	1	1	 	9	1	1	 	 	1	 	N	N
78014	0	18	 	1	0	1	 	1	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
78014	1	45	 	1	1	1	 	12	1	3	0	98	98	0	6	11	0	0	 	 	 	4	Y	N
78014	2	43	 	2	1	1	 	12	2	3	0	98	98	1	 	14	0	0	 	 	 	4	Y	N
78014	3	97	 	2	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78014	4	70	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78014	5	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78014	15	13	 	1	7	1	 	7	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
78015	0	18	 	1	0	1	 	9	5	6	0	2	1	1	 	15	 	1	 	 	1	 	Y	N
78015	1	50	 	1	1	1	 	6	4	3	0	98	98	0	6	14	0	0	 	 	 	4	Y	N
78015	2	39	 	2	1	1	 	1	3	3	0	98	98	0	6	14	0	0	 	 	 	1	Y	N
78015	15	13	 	2	7	1	 	6	5	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
78015	17	4	 	2	7	1	 	3	5	 	0	2	1	1	 	20	 	1	 	 	4	 	N	N
78015	18	67	 	1	6	1	 	12	1	3	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
78015	19	62	 	2	5	1	 	9	2	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78015	20	33	 	2	13	1	 	2	3	1	0	19	18	 	 	 	 	 	 	 	 	 	Y	N
78015	21	27	 	2	5	1	 	12	3	6	0	19	18	 	 	 	 	 	 	 	 	 	Y	N
78015	22	7	 	2	14	1	 	5	5	 	0	20	98	 	 	 	 	 	 	 	 	 	N	N
78015	23	0	7	1	14	1	 	12	5	 	0	20	98	 	 	 	 	 	 	 	 	 	N	N
78016	0	18	 	1	0	1	 	1	3	6	0	2	1	1	 	11	 	0	 	 	 	4	N	N
78016	1	47	 	1	1	1	 	9	1	3	0	98	98	0	6	11	0	0	 	 	 	4	Y	N
78016	2	48	 	2	1	1	 	5	2	3	0	98	98	0	6	6	0	0	 	 	 	4	Y	N
78016	3	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78016	4	21	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78017	0	19	 	1	0	1	 	6	3	6	0	2	1	1	 	13	 	1	 	 	1	 	N	Y
78017	1	48	 	1	1	1	 	9	1	3	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78017	2	45	 	2	1	1	 	12	2	3	0	98	16	1	 	11	0	0	 	 	 	4	N	N
78017	3	17	 	1	7	1	 	8	3	6	0	2	1	1	 	11	1	1	 	 	1	 	N	N
78017	15	13	 	2	7	1	 	2	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
78017	16	65	 	1	5	1	 	6	11	3	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
78017	17	37	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78017	18	18	 	2	25	1	 	5	4	1	0	98	98	1	 	13	0	0	 	 	 	1	N	N
78017	19	1	 	2	27	1	 	2	5	 	0	18	0	1	 	 	 	 	 	 	 	 	N	N
78018	0	18	 	2	0	1	 	11	2	1	0	98	98	1	 	10	 	0	 	 	 	1	N	N
78018	1	39	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78018	2	-88	 	2	5	3	2009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78018	3	-88	 	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78018	4	37	 	1	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78018	5	6	 	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78018	6	19	 	1	25	1	 	4	1	1	0	98	98	1	 	9	1	2	 	 	1	 	Y	N
78019	0	18	 	2	0	1	 	12	3	6	0	2	1	1	 	15	 	1	 	 	1	 	Y	N
78019	1	44	 	1	1	1	 	11	1	3	0	98	98	1	 	16	1	0	 	 	 	1	Y	N
78019	2	40	 	2	1	1	 	3	2	3	0	98	98	0	6	11	0	0	 	 	 	4	Y	N
78019	15	13	 	2	7	1	 	8	3	6	0	2	1	1	 	7	1	1	 	 	1	 	N	N
78019	16	88	 	1	88	3	2003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78019	17	9	 	2	7	1	 	2	3	 	0	2	1	1	 	4	1	1	 	 	4	 	N	N
78019	18	7	 	2	7	1	 	1	3	 	0	2	1	1	 	2	0	1	 	 	4	 	N	N
78020	0	19	 	2	0	1	 	4	5	6	0	2	98	1	 	11	 	0	 	 	 	4	N	N
78020	1	52	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78020	2	46	 	2	1	1	 	5	3	6	0	98	4	1	 	9	0	0	 	 	 	4	N	N
78020	3	20	 	1	7	1	 	2	5	6	0	2	98	1	 	10	0	0	 	 	 	4	Y	N
78020	4	78	 	1	5	1	 	3	1	4	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
78021	0	19	 	2	0	1	 	5	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
78021	1	40	 	1	1	1	 	9	1	3	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78021	2	37	 	2	1	1	 	11	2	3	0	98	98	1	 	11	0	1	 	 	4	 	Y	N
78021	15	13	 	1	7	1	 	5	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
78022	0	18	 	1	0	1	 	2	3	6	0	1	2	1	 	11	 	1	 	 	4	 	Y	N
78022	1	52	 	2	1	1	 	7	2	1	0	98	98	0	6	14	0	0	 	 	 	1	Y	N
78022	2	56	 	1	1	1	 	2	1	1	0	98	98	1	 	16	0	0	 	 	 	4	Y	N
78022	3	21	 	2	7	1	 	5	3	6	0	1	2	1	 	15	1	1	 	 	1	 	N	N
78022	4	70	 	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78024	0	18	 	2	0	1	 	2	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
78024	1	36	 	1	1	1	 	10	1	3	0	98	98	1	 	15	0	0	 	 	 	4	Y	N
78024	2	38	 	2	1	1	 	3	2	3	0	98	98	1	 	14	0	0	 	 	 	1	N	N
78024	3	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78024	4	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78024	5	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78024	6	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78024	7	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78024	8	8	 	1	7	1	 	11	3	 	0	2	1	1	 	3	1	1	 	 	1	 	N	N
78024	9	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78024	10	6	 	1	7	1	 	6	3	 	0	2	1	1	 	1	1	1	 	 	1	 	N	N
78024	11	1	 	1	7	1	 	11	3	 	0	2	1	1	 	 	 	 	 	 	 	 	N	N
78026	0	18	 	1	0	1	 	10	3	6	0	2	1	1	 	11	 	0	 	 	 	4	N	N
78026	1	44	 	1	1	1	 	11	1	1	0	98	98	1	 	10	0	1	 	 	4	 	Y	N
78026	2	50	 	2	1	1	 	9	2	1	0	98	98	1	 	6	0	0	 	 	 	4	N	N
78026	3	28	 	88	9	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
78026	4	26	 	88	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
78026	5	31	 	1	9	1	 	3	3	6	0	2	1	0	1	15	0	1	 	 	1	 	N	N
78026	6	16	 	1	7	1	 	6	3	6	0	2	1	1	 	10	0	1	 	 	4	 	N	N
78026	7	32	 	1	16	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
78026	8	4	 	2	15	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
78027	0	18	 	1	0	1	 	10	3	6	0	1	98	1	 	9	 	1	 	 	4	 	Y	N
78027	1	52	 	2	1	1	 	10	1	2	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78027	2	31	 	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78028	0	18	 	2	0	1	 	3	3	6	0	1	2	1	 	16	 	1	 	 	4	 	N	N
78028	1	48	 	2	1	1	 	9	2	1	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78028	2	63	 	1	1	1	 	5	1	1	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
78028	3	27	 	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78029	0	19	 	2	0	1	 	7	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
78029	1	54	 	1	1	1	 	8	1	3	0	98	98	0	2	11	0	0	 	 	 	4	Y	N
78029	2	44	 	2	1	1	 	2	2	3	0	4	3	0	6	11	0	0	 	 	 	4	Y	N
78029	3	66	 	1	5	1	 	11	11	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78029	4	62	 	2	5	1	 	1	11	3	0	98	98	 	 	 	 	 	 	 	 	 	N	N
78029	5	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
78029	6	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
78029	7	36	 	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
78029	15	11	 	1	7	1	 	6	3	 	0	2	1	1	 	6	1	1	 	 	1	 	N	N
78029	16	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
78030	0	18	 	2	0	1	 	12	3	6	0	2	98	1	 	8	 	1	 	 	1	 	Y	N
78030	1	54	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78030	2	44	 	2	1	1	 	3	1	2	0	98	98	0	6	5	0	0	 	 	 	4	Y	N
78030	15	15	 	1	7	1	 	4	3	6	0	2	98	1	 	8	1	1	 	 	4	 	N	N
78031	0	18	 	1	0	1	 	10	3	6	0	2	1	1	 	11	 	2	 	 	4	 	N	N
78031	1	44	 	1	1	1	 	8	1	1	0	98	98	0	6	11	0	0	 	 	 	4	Y	N
78031	2	43	 	2	1	1	 	1	2	1	0	98	98	0	6	3	0	0	 	 	 	4	Y	N
78031	3	21	 	1	7	1	 	4	3	6	0	2	1	0	6	9	1	0	 	 	 	4	N	N
78031	4	15	 	1	7	1	 	4	3	6	0	2	1	1	 	9	1	1	 	 	4	 	N	N
78031	15	13	 	2	7	1	 	1	3	6	0	2	1	1	 	7	1	1	 	 	4	 	N	N
78031	16	11	 	2	7	1	 	5	3	 	0	2	1	1	 	6	1	1	 	 	4	 	N	N
78031	17	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
78032	0	17	 	2	0	1	 	12	3	6	0	2	98	1	 	15	 	1	 	 	1	 	Y	N
78032	1	49	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
78032	2	46	 	2	1	1	 	5	1	2	0	98	98	0	6	11	0	0	 	 	 	4	Y	N
78032	3	23	 	2	7	1	 	7	3	6	0	2	98	1	 	14	0	0	 	 	 	4	Y	N
78032	4	16	 	1	7	1	 	8	3	6	0	3	98	1	 	10	1	1	 	 	1	 	N	N
78033	0	19	 	2	0	1	 	8	3	2	0	2	98	0	6	11	 	1	 	 	1	 	N	N
78033	1	48	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78033	2	43	 	2	1	1	 	4	1	2	0	98	98	0	6	11	0	0	 	 	 	4	Y	Y
78033	3	17	 	2	7	1	 	4	3	6	0	2	98	0	15	11	1	1	 	 	1	 	N	N
78033	15	11	 	1	7	1	 	3	3	 	0	2	98	1	 	6	1	1	 	 	4	 	N	Y
