CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
118027	4	98	 
118027	5	98	 
118028	1	12	400
118028	2	4	200
118028	3	10	80
118028	4	23	80
118028	5	5	50
118029	1	3	600
118029	2	4	300
118029	3	12	150
118029	4	25	200
118029	5	10	300
118030	1	 	 
118030	2	 	 
118030	3	 	 
118030	4	 	 
118030	5	 	 
128002	1	6	6000
128002	2	21	1000
128002	3	11	500
128002	4	26	200
128002	5	12	100
128003	1	11	700
128003	2	24	100
128003	3	10	60
128003	4	28	50
128003	5	4	30
128004	1	4	500
128004	2	24	300
128004	3	8	100
128004	4	25	50
128004	5	22	50
128005	1	4	50
128005	2	25	10
128005	3	10	10
128005	4	5	10
128005	5	22	20
128006	1	21	700
128006	2	4	600
128006	3	11	500
128006	4	12	300
128006	5	25	50
128007	1	11	500
128007	2	26	300
128007	3	4	200
128007	4	12	50
128007	5	23	30
128008	1	11	700
128008	2	4	150
128008	3	23	70
128008	4	12	60
128008	5	22	50
128009	1	11	500
128009	2	23	150
128009	3	28	50
128009	4	4	50
128009	5	25	50
128010	1	21	1000
128010	2	4	100
128010	3	25	100
128010	4	8	80
128010	5	9	20
128011	1	11	1100
128011	2	4	1000
128011	3	21	700
128011	4	12	100
128011	5	10	30
128012	1	4	2600
128012	2	21	1800
128012	3	11	800
128012	4	26	700
128012	5	10	500
128013	1	10	40
128013	2	4	30
128013	3	12	20
128013	4	23	5
128013	5	8	5
128014	1	11	1000
128014	2	21	900
128014	3	4	800
128014	4	12	500
128014	5	8	300
128015	1	4	300
128015	2	7	3500
128015	3	10	100
128015	4	8	100
128015	5	23	50
128016	1	4	400
128016	2	11	300
128016	3	5	150
128016	4	10	80
128016	5	23	60
128017	1	21	1000
128017	2	31	800
128017	3	11	800
128017	4	4	500
128017	5	12	200
128019	1	26	3000
128019	2	21	2600
128019	3	10	1800
128019	4	4	1200
128019	5	5	400
128020	1	4	1000
128020	2	25	50
128020	3	10	50
128020	4	98	 
128020	5	98	 
128021	1	6	30000
128021	2	7	4000
128021	3	21	800
128021	4	11	400
128021	5	12	400
128022	1	21	600
128022	2	3	600
128022	3	26	600
128022	4	11	600
128022	5	4	300
128023	1	21	700
128023	2	26	500
128023	3	5	400
128023	4	28	200
128023	5	23	80
128024	1	21	1300
128024	2	11	100
128024	3	4	80
128024	4	28	50
128024	5	23	50
128026	1	11	1400
128026	2	4	500
128026	3	21	500
128026	4	12	300
128026	5	23	80
128027	1	21	300
128027	2	26	300
128027	3	10	200
128027	4	12	150
128027	5	23	50
128028	1	6	32000
128028	2	21	1500
128028	3	26	1200
128028	4	12	800
128028	5	11	700
128030	1	11	500
128030	2	10	200
128030	3	28	100
128030	4	12	100
128030	5	4	100
128031	1	4	1000
128031	2	26	1000
128031	3	11	500
128031	4	12	500
128031	5	21	500
128032	1	6	66000
128032	2	21	1200
128032	3	12	300
128032	4	11	200
128032	5	26	200
128033	1	6	31000
128033	2	21	5000
128033	3	4	2800
128033	4	26	1600
128033	5	11	1500
128034	1	11	500
128034	2	12	200
128034	3	4	150
128034	4	23	80
128034	5	25	80
128037	1	6	3000
128037	2	21	2050
128037	3	4	1800
128037	4	3	1500
128037	5	24	800
128038	1	7	4000
128038	2	21	1800
128038	3	11	1000
128038	4	4	800
128038	5	26	600
128039	1	24	2000
128039	2	21	800
128039	3	4	800
128039	4	26	500
128039	5	11	500
128040	1	21	800
128040	2	26	500
128040	3	11	400
128040	4	4	300
128040	5	23	70
128041	1	6	4000
128041	2	11	1000
128041	3	4	800
128041	4	21	600
128041	5	12	500
128042	1	6	7000
128042	2	11	900
128042	3	4	500
128042	4	21	300
128042	5	12	100
128043	1	6	8000
128043	2	21	2500
128043	3	12	1500
128043	4	11	400
128043	5	4	300
128044	1	4	450
128044	2	25	100
128044	3	10	100
128044	4	12	100
128044	5	5	30
128045	1	21	2000
128045	2	11	200
128045	3	12	30
128045	4	4	50
128045	5	25	20
128046	1	6	20000
128046	2	26	1500
128046	3	21	1000
128046	4	11	700
128046	5	12	500
128047	1	4	2000
128047	2	26	1700
128047	3	11	800
128047	4	12	800
128047	5	10	800
128048	1	11	600
128048	2	12	400
128048	3	28	300
128048	4	10	300
128048	5	23	100
128049	1	4	2000
128049	2	21	500
128049	3	11	500
128049	4	12	300
128049	5	20	200
128050	1	4	600
128050	2	26	500
128050	3	28	100
128050	4	21	100
128050	5	25	100
128051	1	4	1500
128051	2	26	500
128051	3	30	500
128051	4	12	500
128051	5	11	500
138002	1	11	500
138002	2	4	500
138002	3	10	400
138002	4	12	50
138002	5	25	200
138004	1	5	1000
138004	2	23	40
138004	3	12	40
138004	4	22	50
138004	5	10	100
138005	1	4	2500
138005	2	11	9000
138005	3	21	600
138005	4	12	300
138005	5	23	100
138007	1	3	2000
138007	2	4	300
138007	3	25	80
138007	4	12	50
138007	5	5	50
138008	1	9	70
138008	2	4	400
138008	3	11	300
138008	4	12	400
138008	5	23	150
138009	1	3	250
138009	2	11	150
138009	3	12	600
138009	4	26	300
138009	5	23	200
138011	1	7	2500
138011	2	4	1000
138011	3	21	700
138011	4	24	600
138011	5	11	500
138012	1	4	7600
138012	2	11	1000
138012	3	21	1000
138012	4	10	800
138012	5	12	400
138013	1	21	400
138013	2	4	300
138013	3	27	50
138013	4	12	50
138013	5	10	40
138014	1	4	60
138014	2	10	40
138014	3	12	30
138014	4	98	 
138014	5	98	 
138015	1	11	600
138015	2	4	150
138015	3	10	80
138015	4	12	50
138015	5	22	30
138016	1	4	50
138016	2	21	800
138016	3	10	50
138016	4	23	30
138016	5	11	900
138017	1	24	500
138017	2	4	350
138017	3	12	200
138017	4	8	100
138017	5	25	80
138018	1	4	50
138018	2	11	40
138018	3	10	60
138018	4	23	40
138018	5	25	50
138020	1	 	 
138020	2	 	 
138020	3	 	 
138020	4	 	 
138020	5	 	 
138021	1	4	200
138021	2	24	300
138021	3	21	500
138021	4	10	200
138021	5	12	300
138022	1	4	300
138022	2	23	150
138022	3	12	60
138022	4	9	60
138022	5	98	 
138023	1	7	2000
138023	2	24	150
138023	3	12	100
138023	4	4	100
138023	5	23	50
138024	1	4	1000
138024	2	11	100
138024	3	21	300
138024	4	12	300
138024	5	23	50
138025	1	11	500
138025	2	10	800
138025	3	25	100
138025	4	12	50
138025	5	22	20
138027	1	4	400
138027	2	21	1200
138027	3	25	100
138027	4	5	50
138027	5	98	 
138028	1	4	250
138028	2	24	150
138028	3	15	40
138028	4	12	150
138028	5	23	80
138029	1	26	3500
138029	2	11	3000
138029	3	4	700
138029	4	10	650
138029	5	24	500
138030	1	4	1000
138030	2	25	100
138030	3	12	200
138030	4	23	50
138030	5	5	30
138031	1	7	1300
138031	2	4	250
138031	3	12	100
138031	4	10	80
138031	5	23	30
138033	1	21	1500
138033	2	4	600
138033	3	11	750
138033	4	26	500
138033	5	28	100
138035	1	21	500
138035	2	11	200
138035	3	4	50
138035	4	10	20
138035	5	22	20
138036	1	21	800
138036	2	11	500
138036	3	3	400
138036	4	24	300
138036	5	12	200
138037	1	4	300
138037	2	11	300
138037	3	23	50
138037	4	24	100
138037	5	25	100
138038	1	11	900
138038	2	4	1500
138038	3	12	800
138038	4	21	1400
138038	5	23	90
138039	1	4	1000
138039	2	12	200
138039	3	10	100
138039	4	23	150
138039	5	25	150
138040	1	10	350
138040	2	98	 
138040	3	98	 
138040	4	98	 
138040	5	98	 
138041	1	4	1500
138041	2	12	80
138041	3	25	70
138041	4	23	60
138041	5	22	50
138042	1	7	1500
138042	2	4	100
138042	3	10	100
138042	4	23	50
138042	5	12	30
138044	1	3	2000
138044	2	21	2000
138044	3	26	500
138044	4	11	500
138044	5	28	200
138045	1	21	500
138045	2	4	250
138045	3	24	60
138045	4	25	50
138045	5	22	30
138046	1	24	800
138046	2	11	900
138046	3	30	400
138046	4	4	100
138046	5	12	800
138047	1	21	2500
138047	2	4	700
138047	3	24	500
138047	4	11	120
138047	5	12	100
138048	1	4	60
138048	2	12	20
138048	3	23	20
138048	4	10	40
138048	5	98	 
138049	1	12	1000
138049	2	4	700
138049	3	24	400
138049	4	10	300
138049	5	25	200
138050	1	4	1000
138050	2	24	150
138050	3	26	500
138050	4	11	50
138050	5	25	150
138051	1	21	600
138051	2	4	300
138051	3	12	200
138051	4	3	100
138051	5	15	100
138053	1	21	300
138053	2	11	500
138053	3	4	500
138053	4	12	30
138053	5	24	50
148001	1	21	1500
148001	2	11	1000
148001	3	4	400
148001	4	25	300
148001	5	12	260
148002	1	12	500
148002	2	10	50
148002	3	5	50
148002	4	98	 
148002	5	98	 
148003	1	21	1600
148003	2	12	1200
148003	3	4	300
148003	4	10	800
148003	5	23	190
148004	1	12	800
148004	2	11	900
148004	3	4	100
148004	4	5	300
148004	5	10	300
148005	1	11	500
148005	2	24	500
148005	3	12	300
148005	4	4	100
148005	5	8	150
148006	1	6	15000
148006	2	7	10000
148006	3	4	4000
148006	4	11	1500
148006	5	8	1000
148007	1	11	300
148007	2	4	200
148007	3	5	300
148007	4	12	100
148007	5	25	50
148008	1	26	1500
148008	2	3	1300
148008	3	21	1200
148008	4	24	500
148008	5	4	500
148009	1	21	900
148009	2	11	500
148009	3	26	400
148009	4	4	400
148009	5	25	100
148010	1	10	1700
148010	2	4	1200
148010	3	11	500
148010	4	24	500
148010	5	21	300
148011	1	4	300
148011	2	12	100
148011	3	23	50
148011	4	10	30
148011	5	5	20
148012	1	24	200
148012	2	4	200
148012	3	10	200
148012	4	12	50
148012	5	25	50
148013	1	11	500
148013	2	4	300
148013	3	24	200
148013	4	10	100
148013	5	12	70
148014	1	11	1000
148014	2	4	400
148014	3	10	200
148014	4	5	40
148014	5	12	30
148015	1	4	500
148015	2	24	700
148015	3	12	250
148015	4	25	100
148015	5	10	100
148016	1	21	1500
148016	2	11	700
148016	3	12	500
148016	4	26	200
148016	5	28	100
148017	1	26	200
148017	2	21	200
148017	3	11	200
148017	4	10	40
148017	5	4	100
148018	1	10	300
148018	2	24	110
148018	3	4	80
148018	4	12	60
148018	5	23	50
148019	1	4	200
148019	2	24	200
148019	3	25	50
148019	4	23	50
148019	5	12	100
148020	1	26	1000
148020	2	11	400
148020	3	12	400
148020	4	4	400
148020	5	25	100
148021	1	11	100
148021	2	4	200
148021	3	28	200
148021	4	25	100
148021	5	23	50
148022	1	24	600
148022	2	12	400
148022	3	25	300
148022	4	10	200
148022	5	4	150
148023	1	24	1200
148023	2	4	500
148023	3	21	600
148023	4	12	200
148023	5	10	300
148024	1	4	300
148024	2	8	50
148024	3	98	 
148024	4	98	 
148024	5	98	 
148025	1	11	700
148025	2	4	200
148025	3	12	100
148025	4	25	70
148025	5	10	50
148026	1	4	1500
148026	2	12	500
148026	3	22	100
148026	4	10	60
148026	5	25	20
148027	1	11	700
148027	2	4	500
148027	3	23	10
148027	4	12	10
148027	5	22	5
148028	1	4	1200
148028	2	11	600
148028	3	10	300
148028	4	12	150
148028	5	22	50
148029	1	4	100
148029	2	5	500
148029	3	12	500
148029	4	26	100
148029	5	25	150
148030	1	11	500
148030	2	4	200
148030	3	12	160
148030	4	98	 
148030	5	98	 
148031	1	11	800
148031	2	4	300
148031	3	24	200
148031	4	10	150
148031	5	23	60
148033	1	11	1000
148033	2	21	1000
148033	3	4	900
148033	4	26	400
148033	5	10	300
148034	1	3	4000
148034	2	21	1000
148034	3	11	800
148034	4	5	400
148034	5	4	350
148035	1	11	800
148035	2	25	100
148035	3	5	100
148035	4	10	100
148035	5	12	50
148036	1	6	2500
148036	2	4	1000
148036	3	21	1500
148036	4	26	600
148036	5	25	300
148038	1	24	3000
148038	2	21	1500
148038	3	26	1200
148038	4	10	1000
148038	5	4	100
148039	1	26	300
148039	2	11	150
148039	3	4	100
148039	4	21	50
148039	5	24	50
148040	1	4	350
148040	2	12	150
148040	3	8	100
148040	4	23	100
148040	5	25	90
148041	1	21	1000
148041	2	11	1000
148041	3	4	500
148041	4	24	500
148041	5	10	300
148042	1	4	500
148042	2	24	450
148042	3	10	150
148042	4	25	90
148042	5	23	80
148043	1	4	50
148043	2	23	20
148043	3	12	40
148043	4	22	10
148043	5	98	 
148044	1	11	200
148044	2	21	100
148044	3	26	500
148044	4	8	100
148044	5	10	200
148045	1	3	1200
148045	2	26	300
148045	3	11	250
148045	4	4	300
148045	5	5	200
148046	1	4	200
148046	2	5	50
148046	3	10	200
148046	4	12	300
148046	5	11	150
148047	1	21	1000
148047	2	10	300
148047	3	24	500
148047	4	28	200
148047	5	12	400
148048	1	21	800
148048	2	26	500
148048	3	12	400
148048	4	10	300
148048	5	4	50
148049	1	4	100
148049	2	25	100
148049	3	23	180
148049	4	10	240
148049	5	12	200
148051	1	11	500
148051	2	5	60
148051	3	26	100
148051	4	12	150
148051	5	10	80
158001	1	7	7500
158001	2	4	1500
158001	3	5	1100
158001	4	10	849
158001	5	98	 
158002	1	4	500
158002	2	10	300
158002	3	12	100
158002	4	23	80
158002	5	22	30
158003	1	24	500
158003	2	25	100
158003	3	4	80
158003	4	10	150
158003	5	5	20
158004	1	24	500
158004	2	10	100
158004	3	98	 
158004	4	98	 
158004	5	98	 
158005	1	4	150
158005	2	23	150
158005	3	10	150
158005	4	12	100
158005	5	22	80
158006	1	10	30
158006	2	98	 
158006	3	98	 
158006	4	98	 
158006	5	98	 
158007	1	7	1800
158007	2	11	1000
158007	3	24	600
158007	4	12	500
158007	5	4	300
158008	1	4	100
158008	2	25	50
158008	3	10	30
158008	4	5	10
158008	5	98	 
158009	1	6	4000
158009	2	7	2000
158009	3	4	1000
158009	4	12	500
158009	5	10	800
158010	1	12	100
158010	2	4	30
158010	3	10	30
158010	4	5	10
158010	5	98	 
158011	1	4	600
158011	2	11	600
158011	3	12	400
158011	4	10	400
158011	5	26	400
158013	1	12	100
158013	2	98	 
158013	3	98	 
158013	4	98	 
158013	5	98	 
158014	1	10	100
158014	2	5	50
158014	3	98	 
158014	4	98	 
158014	5	98	 
158015	1	21	2000
158015	2	12	300
158015	3	10	100
158015	4	98	 
158015	5	98	 
158016	1	4	400
158016	2	10	210
158016	3	98	 
158016	4	98	 
158016	5	98	 
158018	1	4	300
158018	2	10	60
158018	3	5	50
158018	4	98	 
158018	5	98	 
158019	1	4	500
158019	2	10	250
158019	3	25	200
158019	4	22	80
158019	5	5	70
158021	1	7	9000
158021	2	11	2650
158021	3	21	1000
158021	4	4	400
158021	5	23	300
158022	1	4	350
158022	2	25	80
158022	3	98	 
158022	4	98	 
158022	5	98	 
158023	1	4	300
158023	2	10	150
158023	3	98	 
158023	4	98	 
158023	5	98	 
158024	1	6	20000
158024	2	11	600
158024	3	4	500
158024	4	25	70
158024	5	5	70
158025	1	7	7000
158025	2	10	100
158025	3	4	30
158025	4	12	30
158025	5	5	10
158026	1	21	900
158026	2	4	150
158026	3	8	150
158026	4	25	130
158026	5	10	120
158032	1	10	200
158032	2	98	 
158032	3	98	 
158032	4	98	 
158032	5	98	 
158033	1	11	800
158033	2	24	450
158033	3	4	300
158033	4	25	100
158033	5	12	80
158034	1	10	100
158034	2	98	 
158034	3	98	 
158034	4	98	 
158034	5	98	 
158035	1	4	300
158035	2	23	80
158035	3	12	80
158035	4	5	30
158035	5	10	50
158036	1	10	50
158036	2	98	 
158036	3	98	 
158036	4	98	 
158036	5	98	 
158037	1	4	50
158037	2	10	20
158037	3	12	20
158037	4	9	5
158037	5	5	5
158038	1	4	500
158038	2	12	50
158038	3	10	50
158038	4	98	 
158038	5	98	 
158039	1	10	-77
158039	2	98	 
158039	3	98	 
158039	4	98	 
158039	5	98	 
158040	1	7	2000
158040	2	12	50
158040	3	10	70
158040	4	5	30
158040	5	98	 
158041	1	21	1000
158041	2	10	50
158041	3	12	40
158041	4	98	 
158041	5	98	 
158042	1	7	1500
158042	2	4	30
158042	3	23	30
158042	4	12	30
158042	5	10	10
158043	1	7	800
158043	2	11	800
158043	3	10	30
158043	4	98	 
158043	5	98	 
158044	1	6	8000
158044	2	11	1000
158044	3	4	700
158044	4	10	1000
158044	5	12	500
158045	1	4	200
158045	2	25	100
158045	3	10	80
158045	4	12	50
158045	5	5	40
158047	1	21	4000
158047	2	10	500
158047	3	15	60
158047	4	98	 
158047	5	98	 
158048	1	7	1000
158048	2	4	250
158048	3	25	50
158048	4	22	40
158048	5	10	20
158049	1	6	10000
158049	2	7	1500
158049	3	3	300
158049	4	4	500
158049	5	11	1000
158050	1	4	300
158050	2	23	160
158050	3	22	50
158050	4	25	40
158050	5	8	30
158051	1	7	3500
158051	2	11	800
158051	3	4	200
158051	4	12	50
158051	5	3	100
158052	1	4	200
158052	2	11	400
158052	3	10	50
158052	4	23	50
158052	5	22	20
158053	1	12	200
158053	2	98	 
158053	3	98	 
158053	4	98	 
158053	5	98	 
158054	1	98	 
158054	2	98	 
158054	3	98	 
158054	4	98	 
158054	5	98	 
158055	1	98	 
158055	2	98	 
158055	3	98	 
158055	4	98	 
158055	5	98	 
158056	1	7	1000
158056	2	11	200
158056	3	4	100
158056	4	25	100
158056	5	10	40
158057	1	4	300
158057	2	25	100
158057	3	10	40
158057	4	12	30
158057	5	98	 
168001	1	8	400
168001	2	4	250
168001	3	25	100
168001	4	10	100
168001	5	12	50
168002	1	4	100
168002	2	12	50
168002	3	23	50
168002	4	10	20
168002	5	98	 
168004	1	10	400
168004	2	4	200
168004	3	25	100
168004	4	5	80
168004	5	98	 
168005	1	12	50
168005	2	8	100
168005	3	22	50
168005	4	23	100
168005	5	98	 
168006	1	4	100
168006	2	12	50
168006	3	10	20
168006	4	5	10
168006	5	98	 
168007	1	10	300
168007	2	23	150
168007	3	12	100
168007	4	5	70
168007	5	98	 
168008	1	3	360
168008	2	12	350
168008	3	4	300
168008	4	10	200
168008	5	5	50
168009	1	4	400
168009	2	25	200
168009	3	5	100
168009	4	10	100
168009	5	98	 
168010	1	7	2000
168010	2	4	100
168010	3	5	80
168010	4	12	60
168010	5	10	50
168011	1	8	250
168011	2	4	200
168011	3	10	200
168011	4	12	70
168011	5	98	 
168012	1	4	390
168012	2	8	180
168012	3	10	100
168012	4	25	80
168012	5	98	 
168013	1	6	5000
168013	2	11	1000
168013	3	21	900
168013	4	4	600
168013	5	3	400
168015	1	4	150
168015	2	8	200
168015	3	10	150
168015	4	5	25
168015	5	98	 
168016	1	11	1200
168016	2	4	300
168016	3	12	200
168016	4	23	150
168016	5	25	150
168017	1	10	50
168017	2	4	30
168017	3	12	5
168017	4	98	 
168017	5	98	 
168018	1	24	800
168018	2	12	600
168018	3	4	500
168018	4	10	250
168018	5	23	200
168019	1	8	120
168019	2	10	80
168019	3	5	20
168019	4	98	 
168019	5	98	 
168020	1	4	500
168020	2	10	420
168020	3	12	300
168020	4	23	180
168020	5	8	120
168022	1	10	50
168022	2	12	30
168022	3	98	 
168022	4	98	 
168022	5	98	 
168023	1	4	200
168023	2	10	150
168023	3	5	20
168023	4	98	 
168023	5	98	 
168024	1	10	120
168024	2	5	40
168024	3	98	 
168024	4	98	 
168024	5	98	 
168025	1	4	300
168025	2	5	100
168025	3	25	100
168025	4	10	80
168025	5	98	 
178001	1	12	150
178001	2	10	80
178001	3	4	60
178001	4	5	30
178001	5	98	 
178002	1	10	60
178002	2	23	80
178002	3	12	50
178002	4	4	30
178002	5	5	15
178003	1	11	500
178003	2	21	600
178003	3	12	200
178003	4	4	400
178003	5	10	100
178004	1	21	1600
178004	2	11	850
178004	3	4	500
178004	4	12	350
178004	5	10	200
178006	1	4	500
178006	2	10	100
178006	3	98	 
178006	4	98	 
178006	5	98	 
178007	1	4	700
178007	2	12	600
178007	3	21	500
178007	4	11	300
178007	5	10	300
178009	1	4	300
178009	2	10	50
178009	3	8	20
178009	4	12	10
178009	5	5	10
178010	1	10	50
178010	2	12	40
178010	3	23	40
178010	4	98	 
178010	5	98	 
178011	1	6	150000
178011	2	7	5000
178011	3	4	1500
178011	4	10	400
178011	5	12	200
178013	1	7	15000
178013	2	4	350
178013	3	10	300
178013	4	23	80
178013	5	5	80
178015	1	98	 
178015	2	98	 
178015	3	98	 
178015	4	98	 
178015	5	98	 
178019	1	21	2000
178019	2	4	150
178019	3	10	150
178019	4	12	50
178019	5	25	30
178020	1	4	10
178020	2	10	100
178020	3	22	20
178020	4	98	 
178020	5	98	 
178021	1	4	700
178021	2	21	1000
178021	3	10	200
178021	4	12	300
178021	5	30	800
178022	1	4	900
178022	2	24	400
178022	3	10	120
178022	4	12	40
178022	5	23	35
178024	1	5	50
178024	2	98	 
178024	3	98	 
178024	4	98	 
178024	5	98	 
178025	1	4	400
178025	2	25	100
178025	3	10	40
178025	4	5	40
178025	5	12	20
178026	1	10	300
178026	2	12	80
178026	3	5	50
178026	4	98	 
178026	5	98	 
178027	1	4	150
178027	2	10	100
178027	3	12	70
178027	4	5	50
178027	5	98	 
178028	1	10	40
178028	2	5	20
178028	3	98	 
178028	4	98	 
178028	5	98	 
178029	1	7	1000
178029	2	5	59
178029	3	98	 
178029	4	98	 
178029	5	98	 
178030	1	10	100
178030	2	4	80
178030	3	5	30
178030	4	98	 
178030	5	98	 
178031	1	11	800
178031	2	4	150
178031	3	12	100
178031	4	10	80
178031	5	25	30
178035	1	10	600
178035	2	24	200
178035	3	4	200
178035	4	25	150
178035	5	5	50
178036	1	21	1000
178036	2	4	400
178036	3	5	400
178036	4	22	50
178036	5	23	20
188001	1	4	300
188001	2	25	250
188001	3	5	50
188001	4	10	40
188001	5	98	 
188002	1	21	1500
188002	2	10	90
188002	3	98	 
188002	4	98	 
188002	5	98	 
188003	1	4	800
188003	2	24	900
188003	3	12	300
188003	4	10	200
188003	5	23	90
188004	1	12	120
188004	2	10	100
188004	3	5	50
188004	4	98	 
188004	5	98	 
188005	1	21	600
188005	2	4	150
188005	3	5	50
188005	4	10	50
188005	5	98	 
188006	1	4	100
188006	2	10	50
188006	3	98	 
188006	4	98	 
188006	5	98	 
188007	1	6	6000
188007	2	10	100
188007	3	12	100
188007	4	5	60
188007	5	98	 
188009	1	10	200
188009	2	98	 
188009	3	98	 
188009	4	98	 
188009	5	98	 
188010	1	4	200
188010	2	23	70
188010	3	8	50
188010	4	5	30
188010	5	22	10
188011	1	6	15000
188011	2	4	200
188011	3	25	100
188011	4	10	80
188011	5	5	20
188012	1	5	30
188012	2	10	40
188012	3	98	 
188012	4	98	 
188012	5	98	 
188013	1	10	200
188013	2	8	100
188013	3	4	80
188013	4	5	20
188013	5	98	 
188014	1	4	300
188014	2	5	50
188014	3	10	10
188014	4	98	 
188014	5	98	 
188015	1	5	5
188015	2	10	25
188015	3	98	 
188015	4	98	 
188015	5	98	 
188016	1	4	200
188016	2	10	100
188016	3	24	100
188016	4	98	 
188016	5	98	 
188017	1	5	10
188017	2	10	120
188017	3	98	 
188017	4	98	 
188017	5	98	 
188018	1	4	300
188018	2	8	200
188018	3	10	20
188018	4	5	20
188018	5	98	 
188019	1	10	50
188019	2	5	50
188019	3	98	 
188019	4	98	 
188019	5	98	 
188020	1	4	300
188020	2	10	150
188020	3	5	30
188020	4	98	 
188020	5	98	 
188021	1	4	200
188021	2	10	100
188021	3	25	100
188021	4	8	50
188021	5	98	 
188022	1	10	450
188022	2	8	300
188022	3	12	40
188022	4	98	 
188022	5	98	 
188023	1	6	10000
188023	2	21	500
188023	3	4	400
188023	4	25	200
188023	5	5	70
188024	1	4	250
188024	2	10	100
188024	3	25	80
188024	4	23	30
188024	5	22	30
188025	1	4	100
188025	2	10	50
188025	3	8	50
188025	4	5	20
188025	5	98	 
188026	1	10	20
188026	2	98	 
188026	3	98	 
188026	4	98	 
188026	5	98	 
188027	1	10	-77
188027	2	98	 
188027	3	98	 
188027	4	98	 
188027	5	98	 
198001	1	11	400
198001	2	4	300
198001	3	12	200
198001	4	22	50
198001	5	5	50
198002	1	4	50
198002	2	24	3000
198002	3	11	1000
198002	4	10	500
198002	5	28	100
198003	1	10	150
198003	2	12	100
198003	3	4	100
198003	4	25	100
198003	5	23	50
198004	1	11	500
198004	2	4	400
198004	3	12	250
198004	4	10	150
198004	5	23	60
198006	1	4	600
198006	2	11	400
198006	3	12	30
198006	4	25	40
198006	5	10	20
198007	1	7	1500
198007	2	21	1000
198007	3	12	50
198007	4	4	200
198007	5	10	50
198008	1	4	1200
198008	2	11	700
198008	3	12	400
198008	4	28	350
198008	5	10	100
198009	1	10	50
198009	2	98	 
198009	3	98	 
198009	4	98	 
198009	5	98	 
198010	1	3	1500
198010	2	7	1800
198010	3	11	450
198010	4	4	600
198010	5	24	500
198011	1	11	800
198011	2	12	200
198011	3	4	500
198011	4	25	100
198011	5	10	30
198012	1	7	4000
198012	2	3	1000
198012	3	11	1000
198012	4	12	400
198012	5	26	600
198013	1	21	800
198013	2	11	500
198013	3	12	300
198013	4	22	100
198013	5	9	30
198014	1	21	1500
198014	2	4	1000
198014	3	23	20
198014	4	12	20
198014	5	98	 
198015	1	21	1500
198015	2	11	1200
198015	3	26	1000
198015	4	24	1000
198015	5	4	300
198016	1	6	15000
198016	2	11	1000
198016	3	7	1500
198016	4	4	1000
198016	5	25	100
198017	1	4	100
198017	2	12	50
198017	3	22	20
198017	4	10	20
198017	5	98	 
198018	1	11	1000
198018	2	24	1000
198018	3	4	500
198018	4	25	200
198018	5	23	200
198021	1	21	1500
198021	2	11	1400
198021	3	4	900
198021	4	24	800
198021	5	12	400
198022	1	11	600
198022	2	4	400
198022	3	23	60
198022	4	25	50
198022	5	12	30
198024	1	11	1000
198024	2	4	1150
198024	3	26	300
198024	4	24	500
198024	5	28	100
198025	1	11	500
198025	2	4	300
198025	3	23	100
198025	4	5	50
198025	5	10	80
198026	1	26	600
198026	2	11	400
198026	3	4	200
198026	4	12	200
198026	5	21	200
198027	1	21	500
198027	2	4	500
198027	3	11	100
198027	4	12	50
198027	5	25	50
198028	1	11	1000
198028	2	4	500
198028	3	10	100
198028	4	22	20
198028	5	23	20
198030	1	6	10000
198030	2	4	1000
198030	3	21	1000
198030	4	11	400
198030	5	25	100
198031	1	4	1000
198031	2	21	1000
198031	3	12	150
198031	4	10	400
198031	5	25	150
208001	1	7	8000
208001	2	4	200
208001	3	3	100
208001	4	12	100
208001	5	10	80
208002	1	3	30
208002	2	4	100
208002	3	12	20
208002	4	10	50
208002	5	98	 
208003	1	21	800
208003	2	10	300
208003	3	4	150
208003	4	23	150
208003	5	25	100
208005	1	10	300
208005	2	23	150
208005	3	4	150
208005	4	12	100
208005	5	5	50
208006	1	7	1500
208006	2	4	50
208006	3	10	60
208006	4	25	15
208006	5	12	15
208007	1	4	150
208007	2	12	50
208007	3	10	30
208007	4	5	10
208007	5	98	 
208008	1	4	200
208008	2	25	100
208008	3	12	60
208008	4	98	 
208008	5	98	 
208009	1	3	1800
208009	2	4	100
208009	3	10	100
208009	4	25	20
208009	5	8	20
208010	1	24	400
208010	2	10	300
208010	3	4	250
208010	4	23	100
208010	5	25	100
208011	1	21	700
208011	2	4	600
208011	3	12	400
208011	4	28	300
208011	5	25	50
208012	1	6	11200
208012	2	11	1200
208012	3	21	1000
208012	4	4	800
208012	5	23	300
208013	1	6	3000
208013	2	7	2000
208013	3	11	800
208013	4	21	400
208013	5	10	300
208014	1	21	200
208014	2	4	300
208014	3	25	50
208014	4	5	60
208014	5	10	150
208015	1	3	10000
208015	2	21	1500
208015	3	24	500
208015	4	4	700
208015	5	10	100
208017	1	4	400
208017	2	7	2500
208017	3	8	150
208017	4	21	500
208017	5	12	50
208018	1	6	49500
208018	2	4	2400
208018	3	21	1600
208018	4	24	800
208018	5	12	600
208019	1	4	800
208019	2	11	500
208019	3	21	1200
208019	4	12	50
208019	5	25	100
208020	1	24	1500
208020	2	4	500
208020	3	10	200
208020	4	12	50
208020	5	25	30
208021	1	7	5000
208021	2	24	1500
208021	3	11	1000
208021	4	10	800
208021	5	4	500
208022	1	7	2000
