PLACEID	LCPRIDR5	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102
3111	39	-88	3	11	-88	3	13
3111	40	130	1	7	160	1	8
3111	41	-88	1	7	-88	1	8
3111	42	-88	88	8	-88	88	7
3111	43	-88	1	7	-88	1	8
3111	44	-88	88	7	-88	1	8
3111	45	-88	88	20	-88	88	13
3111	46	26	3	10	26	3	10
3111	47	10	1	7	-88	88	8
3111	48	86	3	11	88	3	6
3111	49	5	2	16	5	3	15
3111	50	24	3	11	30	3	6
3111	51	5	3	6	5	3	11
3111	52	40	3	11	40	3	17
3111	53	40	3	13	40	3	14
3111	54	40	3	13	40	3	12
3111	55	-88	88	25	-88	88	25
3111	56	1.5	1	7	1.5	1	8
3111	57	-88	88	25	-88	88	25
3111	58	8	3	14	8	3	13
3111	59	10	3	14	10	3	13
3111	60	-88	88	25	-88	88	25
3111	61	80	3	13	-88	88	25
3111	62	5	3	13	6	3	14
3111	63	40	3	14	-88	88	25
3111	64	-88	88	25	-88	88	25
3111	65	80	3	13	-88	88	25
3111	66	9	3	13	8	3	14
3111	67	10	3	14	10	3	13
3111	68	60	4	21	60	4	13
3111	69	-88	3	6	-88	3	11
3111	70	100	3	6	100	3	9
3111	71	-88	88	6	-88	88	15
4121	0	-88	88	1	-88	88	5
4121	1	12	1	5	12	1	4
4121	2	80	1	5	80	1	4
4121	3	80	1	5	80	1	4
4121	4	100	1	5	100	1	4
4121	5	20	1	5	20	1	4
4121	6	60	1	5	40	1	4
4121	7	5	9	5	5	9	4
4121	8	2	9	5	2	9	4
4121	9	7	9	5	7	9	4
4121	10	8	9	5	8	9	4
4121	11	13	9	5	13	9	4
4121	12	75	1	5	75	1	4
4121	13	15	1	5	15	1	4
4121	14	15	2	5	15	2	4
4121	15	11	2	5	11	2	4
4121	16	15	1	5	13	1	4
4121	17	13	1	5	13	1	4
4121	18	6	1	5	6	1	4
4121	19	8	1	5	8	1	4
4121	20	5.5	1	5	5.5	1	4
4121	21	5.5	1	5	5.5	1	4
4121	22	6	1	5	6	1	4
4121	23	16	1	5	16	1	4
4121	24	60	1	5	60	1	4
4121	25	20	1	5	20	1	4
4121	26	22	1	5	22	1	4
4121	27	20	1	5	20	1	4
4121	28	16	1	5	16	1	4
4121	29	-88	88	5	-88	88	4
4121	30	20	1	5	20	1	4
4121	31	25	1	5	25	1	4
4121	32	180	1	5	180	1	4
4121	33	3	1	5	3	1	4
4121	34	60	1	5	60	1	4
4121	35	28	1	5	28	1	4
4121	36	38	1	5	38	1	4
4121	37	-88	88	5	-88	88	4
4121	38	-88	88	5	-88	88	4
4121	39	75	1	5	75	1	4
4121	40	180	1	5	180	1	4
4121	41	180	1	4	180	1	4
4121	42	150	1	5	150	1	4
4121	43	180	1	5	180	1	4
4121	44	-88	88	5	-88	88	4
4121	45	30	1	5	30	1	4
4121	46	20	1	5	20	1	4
4121	47	20	1	5	20	1	4
4121	48	80	1	5	80	1	4
4121	49	-88	88	5	-88	88	4
4121	50	28	1	5	28	1	4
4121	51	12	1	5	12	1	4
4121	52	35	1	5	35	1	4
4121	53	11	1	5	11	1	4
4121	54	60	1	5	60	1	4
4121	55	-88	88	5	-88	88	4
4121	56	2	1	5	2	1	4
4121	57	50	1	5	50	1	4
4121	58	6	1	5	6	1	4
4121	59	20	1	5	20	1	4
4121	60	10	1	5	10	1	4
4121	61	22	1	5	22	1	4
4121	62	12	1	5	12	1	4
4121	63	40	1	5	40	1	4
4121	64	5	1	5	5	1	4
4121	65	30	1	5	30	1	4
4121	66	10	1	5	10	1	4
4121	67	-88	88	5	-88	88	4
4121	68	60	1	5	60	1	3
4121	69	30	1	5	30	1	4
4121	70	-88	88	5	-88	1	4
4121	71	140	1	5	140	1	4
4131	0	25	1	5	22	3	6
4131	1	12	1	7	12	1	8
4131	2	250	1	9	250	1	10
4131	3	100	1	9	95	1	10
4131	4	90	1	9	85	1	10
4131	5	200	1	9	250	1	10
4131	6	75	1	9	95	1	10
4131	7	10	9	11	8	9	12
4131	8	.25	9	11	.200000002980232	9	12
4131	9	.899999976158142	9	11	.850000023841858	9	12
4131	10	1.5	9	11	1.45000004768372	9	12
4131	11	16	1	7	15	1	8
4131	12	85	1	7	85	1	8
4131	13	30	1	7	30	1	8
4131	14	17.6000003814697	1	1	17.6000003814697	1	2
4131	15	15.6999998092651	1	1	15.6999998092651	1	2
4131	16	24	1	13	24	1	14
4131	17	18	1	13	18	1	14
4131	18	8	1	13	8	1	14
4131	19	6.5	1	13	6	1	14
4131	20	6	1	13	6	1	14
4131	21	5	1	13	5	1	14
4131	22	4.5	1	13	5	2	14
4131	23	22	2	13	22	1	14
4131	24	35	1	13	35	1	14
4131	25	6	1	13	6	1	14
4131	26	18	1	13	18	1	14
4131	27	8	1	13	8	1	14
4131	28	5	1	13	5	1	14
4131	29	-88	88	13	-88	88	14
4131	30	10	1	4	10	1	3
4131	31	15	1	1	15	1	2
4131	32	150	1	4	150	1	3
4131	33	2.5	1	5	2.5	1	6
4131	34	18	1	13	18	1	14
4131	35	-88	88	13	-88	88	14
4131	36	-88	88	13	-88	88	14
4131	37	-88	88	13	-88	88	14
4131	38	-88	88	13	-88	88	14
4131	39	9	1	13	9	1	14
4131	40	180	6	1	180	6	2
4131	41	145	1	2	150	1	4
4131	42	130	1	2	130	1	1
4131	43	200	1	2	200	1	3
4131	44	-88	88	2	-88	88	1
4131	45	140	3	1	140	3	2
4131	46	20	1	2	20	1	1
4131	47	40	1	1	40	1	2
4131	48	90	1	5	110	1	6
4131	49	-88	88	5	-88	88	5
4131	50	30	1	5	30	1	6
4131	51	16	1	5	16	1	6
4131	52	50	1	5	50	1	6
4131	53	30	1	5	30	1	6
4131	54	32	1	13	30	1	14
4131	55	-88	88	13	-88	88	14
4131	56	1.20000004768372	1	5	1.20000004768372	1	6
4131	57	35	3	4	35	3	1
4131	58	8	5	2	8	5	1
4131	59	10	3	4	9	3	2
4131	60	4	5	4	4	5	2
4131	61	33	5	1	33	5	3
4131	62	12	5	2	12	5	3
4131	63	60	1	13	55	3	6
4131	64	20	5	2	22	5	1
4131	65	20	2	13	20	1	14
4131	66	12	5	2	12	5	3
4131	67	-88	88	1	-88	88	2
4131	68	-88	88	2	-88	88	3
4131	69	9	1	13	9	1	14
4131	70	-88	88	13	-88	88	14
4131	71	90	1	5	90	1	6
4141	0	-88	1	6	-88	1	7
4141	1	10	1	6	8	1	7
4141	2	250	1	6	170	1	7
4141	3	100	4	8	100	4	9
4141	4	200	4	8	250	4	9
4141	5	50	4	8	50	4	9
4141	6	100	4	8	120	4	9
4141	7	2	9	14	2.5	9	15
4141	8	-88	9	14	-88	9	15
4141	9	.5	9	14	.5	9	15
4141	10	9	9	14	9	9	15
4141	11	12	1	6	12	1	7
4141	12	12	1	6	12	1	7
4141	13	19	1	6	20	1	7
4141	14	-88	4	8	-88	1	7
4141	15	-88	4	8	-88	1	7
4141	16	21	4	8	21	4	9
4141	17	20	4	8	20	4	9
4141	18	13	4	8	13	4	9
4141	19	12	4	8	12	4	9
4141	20	5.5	4	8	5.5	4	9
4141	21	-88	1	6	-88	4	9
4141	22	8	4	8	8	4	9
4141	23	27	4	8	27	4	9
4141	24	33	4	8	35	4	9
4141	25	18	4	8	20	4	9
4141	26	18	4	8	18	4	9
4141	27	25	4	8	26	4	9
4141	28	-88	4	9	-88	4	8
4141	29	-88	4	8	-88	4	9
4141	30	18	4	8	18	4	9
4141	31	13	4	8	13	4	9
4141	32	210	4	8	200	4	9
4141	33	3.25	1	6	3	1	7
4141	34	40	4	8	40	4	9
4141	35	60	4	9	60	4	8
4141	36	-88	4	8	-88	4	9
4141	37	22	4	8	22	4	9
4141	38	25	4	8	25	4	9
4141	39	25	4	8	25	4	9
4141	40	120	2	13	150	2	13
4141	41	200	6	16	180	6	17
4141	42	130	6	16	140	6	17
4141	43	200	6	16	200	6	17
4141	44	-88	6	13	-88	1	6
4141	45	100	1	6	100	1	7
4141	46	20	1	6	17	1	7
4141	47	10	1	6	12	1	7
4141	48	60	1	6	60	1	7
4141	49	-88	1	6	-88	1	7
4141	50	30	1	6	30	1	7
4141	51	9	1	6	9	1	7
4141	52	60	1	6	65	1	7
4141	53	25	5	10	22	5	11
4141	54	50	4	8	55	4	8
4141	55	-88	1	6	-88	1	7
4141	56	1.5	1	6	1.5	1	7
4141	57	14	5	10	15	5	11
4141	58	4	5	10	4	5	11
4141	59	6	5	10	6.5	5	11
4141	60	18	5	11	20	5	10
4141	61	60	5	10	60	5	11
4141	62	10	5	10	12	5	11
4141	63	45	14	10	45	14	11
4141	64	29	14	10	28	14	11
4141	65	30	4	12	30	4	13
4141	66	7	14	10	7	14	11
4141	67	-88	14	10	-88	14	11
4141	68	60	4	8	60	4	9
4141	69	30	4	8	30	4	9
4141	70	-88	4	8	-88	4	9
4141	71	170	4	8	150	4	9
4143	0	11	1	7	12	1	8
4143	1	11	1	7	12	1	8
4143	2	180	1	9	200	1	10
4143	3	120	1	9	150	1	10
4143	4	200	1	9	220	1	10
4143	5	45	1	9	50	1	10
4143	6	170	1	9	180	1	10
4143	7	3	9	11	5	9	16
4143	8	.5	9	11	.5	9	16
4143	9	.449999988079071	9	11	.449999988079071	9	16
4143	10	9	9	11	9	9	16
4143	11	12	1	7	12	1	8
4143	12	14	1	7	13	1	8
4143	13	19	1	7	19	1	8
4143	14	-88	1	7	-88	1	8
4143	15	-88	1	7	-88	1	8
4143	16	20	4	12	22	4	13
4143	17	20	4	12	20	4	13
4143	18	13	4	12	12	4	13
4143	19	12	4	12	12	4	13
4143	20	6	4	12	6	4	13
4143	21	-88	4	13	-88	4	14
4143	22	8	4	12	8	4	13
4143	23	28	4	12	28	4	13
4143	24	30	4	12	30	4	13
4143	25	18	4	12	19	4	13
4143	26	20	4	12	20	4	13
4143	27	26	4	12	26	4	13
4143	28	-88	4	12	-88	4	13
4143	29	-88	4	12	-88	4	13
4143	30	17	4	7	17.5	4	8
4143	31	15	4	7	16	4	8
4143	32	200	4	14	200	4	15
4143	33	3	4	14	3.5	4	15
4143	34	40	4	12	40	4	13
4143	35	62	4	12	60	4	13
4143	36	-88	4	12	-88	4	13
4143	37	21	4	12	22	4	13
4143	38	28	4	12	26	4	13
4143	39	25	4	12	26	4	13
4143	40	150	1	13	160	1	14
4143	41	220	1	12	200	1	13
4143	42	140	4	12	160	4	13
4143	43	210	1	12	210	1	13
4143	44	-88	1	14	-77	1	13
4143	45	100	1	7	100	1	8
4143	46	30	1	7	40	1	8
4143	47	22	1	7	21	1	8
4143	48	70	1	7	70	1	8
4143	49	-88	1	7	-88	1	8
4143	50	30	1	7	30	1	8
4143	51	10	4	12	9	4	13
4143	52	65	4	12	60	4	13
4143	53	20	4	14	20	4	15
4143	54	55	4	14	50	4	15
4143	55	-88	4	14	-88	4	15
4143	56	1.5	1	7	1.5	1	8
4143	57	12	4	14	14	4	15
4143	58	6	4	14	6	4	15
4143	59	6	4	14	6	4	15
4143	60	15	4	14	18	4	15
4143	61	48	4	14	50	4	15
4143	62	14	4	14	12	4	15
4143	63	50	4	14	50	4	15
4143	64	27	4	14	25	4	15
4143	65	30	4	12	30	4	13
4143	66	6	4	14	6	4	15
4143	67	-88	4	14	-88	4	15
4143	68	55	4	12	58	4	13
4143	69	30	4	12	28	4	13
4143	70	-88	4	12	-88	4	13
4143	71	130	1	7	120	1	8
4144	0	-77	4	7	-77	1	8
4144	1	12	1	7	12.5	1	8
4144	2	200	1	9	260	1	10
4144	3	150	1	9	160	1	10
4144	4	200	1	9	200	1	10
4144	5	50	1	9	50	1	8
4144	6	150	1	9	200	1	10
4144	7	5	9	16	4	9	17
4144	8	.5	9	16	.5	9	17
4144	9	.5	9	16	.5	9	17
4144	10	9	9	16	9	9	17
4144	11	15	1	7	12	1	8
4144	12	13	1	7	13	1	8
4144	13	19	1	7	20	1	8
4144	14	-77	1	7	-77	1	8
4144	15	-77	1	7	-77	1	8
4144	16	21	4	12	21	4	13
4144	17	20	4	12	20	4	13
4144	18	13	4	12	10	4	13
4144	19	12	4	12	12	4	13
4144	20	6	4	12	5.5	4	13
4144	21	10	4	12	9	4	13
4144	22	8	4	12	8.5	4	13
4144	23	30	4	12	28	4	13
4144	24	35	4	12	35	4	13
4144	25	20	4	12	18	4	13
4144	26	22	4	12	20	4	13
4144	27	25	4	12	26	4	13
4144	28	-77	4	12	-77	4	13
4144	29	-77	4	13	-77	4	12
4144	30	18	1	7	18	4	8
4144	31	16	4	7	15	4	8
4144	32	180	4	14	210	4	15
4144	33	3.5	4	14	3.25	4	15
4144	34	40	4	12	40	4	13
4144	35	60	4	12	60	4	13
4144	36	-77	4	14	-77	4	15
4144	37	22	4	12	21	4	13
4144	38	25	4	12	25	4	13
4144	39	25	4	12	25	4	13
4144	40	150	1	7	150	1	8
4144	41	200	1	7	230	1	8
4144	42	150	4	12	130	4	13
4144	43	200	1	7	200	1	8
4144	44	-77	1	7	-77	1	8
4144	45	100	2	7	100	1	8
4144	46	40	1	7	40	1	8
4144	47	20	1	7	20	1	8
4144	48	60	1	7	70	1	8
4144	49	-77	1	7	-77	1	8
4144	50	18	1	7	18	1	8
4144	51	9	4	14	9	4	15
4144	52	65	4	12	65	4	13
4144	53	25	4	14	25	4	15
4144	54	50	4	14	50	4	15
4144	55	-77	4	14	-77	4	15
4144	56	1.5	1	7	1.5	1	8
4144	57	13	4	14	13	4	15
4144	58	4	4	14	4.5	4	15
4144	59	6	4	14	5	4	15
4144	60	20	4	14	20	4	15
4144	61	50	4	14	55	4	15
4144	62	10	4	14	10	4	15
4144	63	45	4	14	40	4	15
4144	64	28	4	14	30	4	15
4144	65	32	4	12	32	4	13
4144	66	8	4	14	8	4	15
4144	67	-77	4	14	-77	4	15
4144	68	60	4	12	50	4	13
4144	69	30	4	12	30	4	13
4144	70	-77	4	12	-77	4	13
4144	71	120	1	7	120	1	8
4151	0	-88	88	2	-88	88	2
4151	1	14	1	7	14	1	8
4151	2	35	1	10	40	14	13
4151	3	80	1	10	100	1	13
4151	4	160	14	10	200	2	13
4151	5	45	1	10	50	1	13
4151	6	50	1	10	50	1	13
4151	7	10	9	11	-88	88	11
4151	8	2	9	11	-88	9	11
4151	9	10	1	11	-88	9	11
4151	10	3	9	11	-88	9	11
4151	11	12	1	8	12	1	7
4151	12	-88	1	8	-88	1	7
4151	13	21	1	7	21	1	8
4151	14	750	13	8	-88	13	10
4151	15	450	1	7	450	2	9
4151	16	24	4	9	24	4	12
4151	17	-88	4	9	-88	4	12
4151	18	-88	4	9	-88	4	12
4151	19	12	4	9	12	4	12
4151	20	6	4	9	6	4	12
4151	21	-88	4	9	-88	4	12
4151	22	-88	4	9	-88	4	12
4151	23	-88	4	9	-88	4	12
4151	24	50	1	9	50	1	12
4151	25	17	1	7	17	4	12
4151	26	18	4	9	20	4	12
4151	27	28	4	9	28	4	12
4151	28	-88	1	7	-88	4	12
4151	29	-88	4	9	-88	4	12
4151	30	-88	4	9	-88	4	12
4151	31	-88	1	7	-88	4	12
4151	32	200	4	9	200	4	12
4151	33	2.5	4	9	3	4	12
4151	34	-88	4	9	-88	4	12
4151	35	-88	4	9	-88	4	12
4151	36	-88	4	9	-88	4	12
4151	37	-88	4	9	-88	4	12
4151	38	-88	4	9	-88	4	12
4151	39	-88	4	9	-88	4	12
4151	40	-88	1	7	-88	1	8
4151	41	-88	4	9	-88	1	7
4151	42	100	2	7	120	4	12
4151	43	-88	1	9	-88	1	12
4151	44	-88	1	9	-88	1	12
4151	45	30	1	7	40	1	8
4151	46	40	1	7	40	1	8
4151	47	-88	1	7	-88	1	8
4151	48	60	4	9	60	4	12
4151	49	-88	1	3	-88	1	12
4151	50	40	1	9	40	1	12
4151	51	6	4	9	6	4	12
4151	52	39	4	9	39	4	12
4151	53	18	4	9	20	4	12
4151	54	150	1	9	180	2	12
4151	55	-88	1	7	-88	1	8
4151	56	2	1	7	2	1	8
4151	57	10	4	9	10	4	12
4151	58	6	4	10	6	4	9
4151	59	10	4	12	7	1	7
4151	60	-88	1	7	-88	4	12
4151	61	-88	4	12	-88	1	9
4151	62	6	4	12	9	1	9
4151	63	30	4	12	35	1	9
4151	64	-88	1	9	-88	1	12
4151	65	30	1	8	30	4	12
4151	66	10	4	12	10	1	7
4151	67	-88	1	8	-88	1	9
4151	68	-88	4	9	-88	4	12
4151	69	-88	4	9	-88	4	12
4151	70	-88	1	9	-88	1	12
4151	71	-88	1	8	-88	1	7
4161	0	20	1	7	20	3	6
4161	1	12	1	7	12	1	12
4161	2	180	1	13	200	1	9
4161	3	90	1	9	100	1	13
4161	4	50	1	9	40	1	13
4161	5	120	1	9	130	1	13
4161	6	45	1	9	50	1	13
4161	7	12	1	11	8	1	5
4161	8	.25	10	11	.150000005960464	9	5
4161	9	.699999988079071	1	11	1.10000002384186	1	5
4161	10	2	2	11	1.85000002384186	1	5
4161	11	15	2	7	15	1	12
4161	12	85	1	7	90	1	12
4161	13	28	3	8	28	3	3
4161	14	18.3999996185303	3	14	17.3999996185303	3	8
4161	15	15.3999996185303	3	14	16	3	8
4161	16	20	1	14	22	1	8
4161	17	16	1	14	17	1	8
4161	18	9	1	14	8	1	8
4161	19	5	1	14	6	1	8
4161	20	4	1	14	5	2	8
4161	21	4.5	2	14	5	2	8
4161	22	5	2	8	5	1	14
4161	23	25	1	8	21	1	14
4161	24	14	1	8	15	1	14
4161	25	6	1	8	5	1	14
4161	26	16	1	8	15	1	14
4161	27	7	1	8	9	2	14
4161	28	5	1	8	6	1	14
4161	29	-88	88	14	-88	88	8
4161	30	15	1	10	15	1	3
4161	31	20	1	10	20	2	3
4161	32	150	1	10	145	1	3
4161	33	3	1	10	3	1	3
4161	34	20	2	8	20	1	14
4161	35	0	88	8	-88	88	14
4161	36	0	88	8	-88	88	14
4161	37	0	88	8	-88	88	14
4161	38	0	88	8	-88	88	14
4161	39	10	1	8	9	1	14
4161	40	180	1	8	180	1	14
4161	41	200	1	8	200	1	14
4161	42	120	1	8	140	1	14
4161	43	200	2	8	200	1	14
4161	44	-88	88	14	-88	88	8
4161	45	200	3	7	200	3	3
4161	46	20	1	3	20	1	1
4161	47	24	2	3	22	1	14
4161	48	80	1	7	80	1	12
4161	49	-88	88	14	-88	88	7
4161	50	40	2	7	40	1	12
4161	51	11	1	7	10	1	12
4161	52	50	1	7	45	1	12
4161	53	60	5	10	55	3	4
4161	54	60	1	7	60	2	12
4161	55	-88	88	7	-88	88	12
4161	56	1.5	1	7	1.5	1	12
4161	57	20	5	10	20	5	3
4161	58	6	5	10	6	5	3
4161	59	10	5	10	10	5	3
4161	60	14	5	10	13	6	3
4161	61	32	5	10	30	5	3
4161	62	20	5	10	15	5	3
4161	63	50	5	10	50	5	3
4161	64	21	5	10	20	5	3
4161	65	20	1	7	30	1	12
4161	66	17	5	10	17	5	3
4161	67	-88	88	3	-88	88	10
4161	68	0	88	3	0	88	10
4161	69	25	1	8	25	2	14
4161	70	-88	88	8	0	88	14
4161	71	100	1	7	100	2	12
5171	0	-88	88	13	-88	1	14
5171	1	11	1	13	10.5	1	14
5171	2	25	1	13	23	1	14
5171	3	60	1	15	65	1	16
5171	4	65	1	15	60	1	16
5171	5	45	1	15	50	1	16
5171	6	80	1	15	80	1	16
5171	7	12	9	10	12	9	12
5171	8	7	10	10	7	9	12
5171	9	25	9	10	26	9	12
5171	10	30	9	10	30	9	12
5171	11	14	1	13	15	1	14
5171	12	10	1	13	10	1	14
5171	13	14	1	13	14	1	14
5171	14	15.6000003814697	12	4	-88	88	4
5171	15	12	12	4	-88	88	4
5171	16	23	1	8	20	1	9
5171	17	14	1	8	15	1	9
5171	18	6	1	8	7	1	9
5171	19	6	1	8	8	1	9
5171	20	6	1	8	5	1	9
5171	21	8	1	8	6	1	9
5171	22	6	1	8	5	1	9
5171	23	30	1	8	27	1	9
5171	24	24	1	8	25	1	9
5171	25	18	1	8	16	1	9
5171	26	-88	88	8	-88	88	9
5171	27	18	1	8	18	1	9
5171	28	22	1	8	22	1	9
5171	29	-88	88	9	-88	88	8
5171	30	16	1	17	16	1	18
5171	31	20	1	17	20	1	18
5171	32	240	1	17	220	1	18
5171	33	3.5	3	19	3.25	3	7
5171	34	-88	1	8	-88	1	9
5171	35	-88	1	8	-88	1	9
5171	36	-88	1	8	-88	1	9
5171	37	-88	1	8	-88	1	9
5171	38	-88	3	6	-88	3	7
5171	39	7	1	8	7	1	9
5171	40	130	6	20	130	6	21
5171	41	-88	6	20	-88	6	21
5171	42	180	3	19	200	3	18
5171	43	-88	6	20	-88	6	21
5171	44	-88	6	20	-88	6	21
5171	45	200	1	23	200	1	22
5171	46	70	1	14	70	1	13
5171	47	18	1	25	20	1	24
5171	48	120	1	13	100	1	14
5171	49	-88	1	13	-88	1	14
5171	50	20	1	13	18	1	14
5171	51	6.5	1	13	7	1	14
5171	52	60	1	13	60	1	14
5171	53	40	3	19	32	3	6
5171	54	80	3	7	100	3	19
5171	55	-88	1	8	-88	1	9
5171	56	1.5	1	27	1.5	1	26
5171	57	-88	3	28	-88	3	29
5171	58	8	3	28	7.5	3	29
5171	59	16	3	28	14	3	29
5171	60	10	3	28	10	3	29
5171	61	20	3	19	18	3	28
5171	62	15	3	28	16	3	29
5171	63	70	3	28	65	3	29
5171	64	-88	88	28	-88	88	29
5171	65	30	3	28	28	3	29
5171	66	18	3	28	18	3	29
5171	67	-88	3	7	-88	88	29
5171	68	8	1	17	10	1	18
5171	69	30	1	13	30	1	14
5171	70	-88	88	8	-88	88	9
5171	71	250	1	8	300	1	9
5201	0	-88	1	8	-88	1	10
5201	1	11	1	8	11	1	10
5201	2	30	1	8	30	1	10
5201	3	40	1	9	40	1	10
5201	4	45	1	9	40	1	10
5201	5	35	1	9	35	1	10
5201	6	65	1	8	70	1	10
5201	7	5	9	13	6	1	12
5201	8	.200000002980232	9	13	.200000002980232	9	12
5201	9	1	9	13	1	9	12
5201	10	12	9	12	14	9	13
5201	11	13	1	8	14	1	10
5201	12	12	1	8	11	1	10
5201	13	16	3	10	16	3	8
5201	14	1606	12	3	-77	88	3
5201	15	1230	12	3	-77	88	3
5201	16	21	14	7	20	14	8
5201	17	12.5	14	6	13	14	8
5201	18	4.5	14	6	5	14	8
5201	19	6	14	6	6	14	8
5201	20	5.5	14	6	5	14	8
5201	21	4.5	14	6	4.5	14	6
5201	22	6	14	6	5.5	14	8
5201	23	24	14	14	25	14	23
5201	24	26	14	14	24	14	23
5201	25	15	14	14	15	14	23
5201	26	-88	3	14	-88	3	23
5201	27	18	14	14	17	14	23
5201	28	13	14	14	12	14	23
5201	29	60	3	14	-88	3	23
5201	30	13	14	8	12	14	25
5201	31	20	14	8	20	14	25
5201	32	160	17	8	150	17	25
5201	33	3	14	14	2.5	14	11
5201	34	10	14	23	10	14	14
5201	35	-77	88	14	-77	88	23
5201	36	-77	88	23	-77	88	14
5201	37	-88	3	14	-88	3	23
5201	38	40	3	15	40	3	8
5201	39	12	14	14	10	14	23
5201	40	100	6	16	100	6	17
5201	41	-88	6	17	-88	6	16
5201	42	250	14	23	230	14	8
5201	43	-88	6	16	-88	6	17
5201	44	-88	6	16	-88	6	17
5201	45	300	1	22	300	1	24
5201	46	70	1	9	70	1	10
5201	47	30	17	15	25	17	20
5201	48	100	1	9	90	1	10
5201	49	-88	1	9	-88	1	10
5201	50	20	1	9	20	1	9
5201	51	6	14	18	6.5	14	19
5201	52	27	1	9	27	1	10
5201	53	30	3	18	25	3	19
5201	54	65	3	18	60	3	19
5201	55	-88	3	18	-88	3	19
5201	56	2	2	9	2	1	10
5201	57	-88	3	18	-88	3	19
5201	58	6	3	23	6	3	18
5201	59	13	3	18	14	3	19
5201	60	8	3	18	10	3	19
5201	61	25	3	18	25	3	19
5201	62	12	3	18	14	3	19
5201	63	60	3	18	65	3	19
5201	64	-88	3	18	-88	3	19
5201	65	25	3	14	28	3	23
5201	66	12	3	18	12	3	19
5201	67	-88	3	18	-88	3	19
5201	68	-77	88	23	-77	88	14
5201	69	35	1	9	35	1	10
5201	70	-88	3	14	-88	3	23
5201	71	200	3	20	180	3	21
