childid	id	age	sex	relate	still	yrschool	disabled	support
ET181006	5	18	2	5	1	3	2	2
ET181006	6	13	2	5	1	3	2	2
ET181006	7	6	2	5	2	0	2	2
ET181006	15	4	1	5	 	 	2	 
ET181006	16	2	1	5	 	 	2	 
ET181007	1	27	2	1	2	0	2	2
ET181007	2	12	1	5	1	2	2	2
ET181007	3	5	2	5	2	0	2	2
ET181008	1	44	1	1	2	 	2	1
ET181008	2	30	2	1	2	 	2	1
ET181008	3	17	1	5	1	5	2	2
ET181008	4	14	1	5	1	2	2	2
ET181008	5	10	2	5	1	3	2	2
ET181008	6	9	2	5	2	 	2	2
ET181009	1	60	1	1	2	0	2	2
ET181009	2	38	2	1	2	0	2	1
ET181009	3	19	1	5	1	6	2	2
ET181009	4	15	2	5	1	2	2	2
ET181009	5	12	2	5	1	1	2	2
ET181009	6	5	1	5	2	0	2	2
ET181009	15	3	2	5	 	 	1	 
ET181009	16	0	1	5	 	 	1	 
ET181010	1	42	1	1	2	 	2	1
ET181010	2	39	2	1	2	 	2	1
ET181010	3	20	2	5	2	 	2	2
ET181010	4	17	1	5	2	 	2	2
ET181010	5	15	2	5	1	3	2	2
ET181010	6	13	2	5	1	2	2	2
ET181010	7	6	2	5	2	 	2	2
ET181010	15	4	1	5	 	 	2	 
ET181010	16	2	1	5	 	 	2	 
ET181011	1	65	1	1	2	 	2	1
ET181011	2	45	2	1	2	0	1	1
ET181011	3	24	1	5	2	0	2	2
ET181011	4	18	1	5	1	8	2	2
ET181011	5	15	2	5	2	0	2	2
ET181011	6	12	2	5	1	3	2	2
ET181011	7	7	2	5	1	0	2	2
ET181011	15	4	1	5	 	 	2	 
ET181012	1	35	1	1	2	0	2	2
ET181012	2	28	2	1	2	0	2	2
ET181012	3	5	1	5	 	 	2	 
ET181012	15	1	1	5	 	 	2	 
ET181013	1	60	1	1	2	 	2	1
ET181013	2	40	2	1	2	0	1	2
ET181013	3	25	1	5	2	0	2	2
ET181013	4	19	2	5	1	10	2	2
ET181013	5	14	2	5	1	3	2	2
ET181014	1	46	1	1	2	0	2	2
ET181014	2	36	2	1	2	0	1	2
ET181014	3	17	1	5	1	2	2	2
ET181014	4	14	2	5	1	4	2	2
ET181014	5	9	2	5	1	2	2	2
ET181014	6	5	2	5	 	 	2	 
ET181014	15	2	2	5	 	 	2	 
ET181015	1	47	1	1	2	0	2	2
ET181015	2	30	2	1	2	0	1	2
ET181015	3	17	2	5	1	6	2	2
ET181015	4	15	2	5	1	5	2	2
ET181015	5	10	1	5	1	0	2	2
ET181015	6	5	1	5	2	0	2	2
ET181016	1	80	2	3	2	0	2	2
ET181016	2	50	1	1	2	3	2	2
ET181016	3	30	2	1	2	0	1	2
ET181016	4	12	2	5	1	2	2	2
ET181016	5	10	2	5	1	3	2	2
ET181016	15	4	2	5	 	 	2	 
ET181016	16	2	2	5	 	 	2	 
ET181017	1	65	1	3	2	 	2	2
ET181017	2	60	2	3	2	0	2	2
ET181017	3	26	2	1	2	0	1	2
ET181017	4	19	1	4	 	9	2	2
ET181017	15	4	1	5	 	 	2	 
ET181018	1	66	1	1	2	0	2	2
ET181018	2	50	2	1	2	0	2	2
ET181018	3	24	2	5	2	0	2	2
ET181018	4	18	1	5	1	4	2	2
ET181018	5	15	1	5	1	6	2	2
ET181018	6	12	2	5	1	4	2	2
ET181018	7	9	2	5	1	0	2	2
ET181019	1	95	1	3	2	0	2	2
ET181019	2	48	1	1	2	0	2	2
ET181019	3	40	2	1	2	0	2	2
ET181019	4	18	2	5	1	4	2	2
ET181019	5	14	1	5	1	2	2	2
ET181019	6	6	2	5	2	0	2	2
ET181019	15	4	1	5	 	 	2	 
ET181019	16	2	1	5	 	 	2	 
ET181020	1	25	2	1	2	 	2	2
ET181021	1	43	1	1	2	0	2	2
ET181021	2	40	2	1	2	0	2	2
ET181021	3	13	1	5	1	3	2	2
ET181021	4	9	2	5	1	0	2	2
ET181021	15	3	1	5	 	 	2	 
ET181021	16	1	1	5	 	 	2	 
ET181022	1	30	1	1	2	0	2	2
ET181022	2	24	2	1	2	0	2	2
ET181022	15	3	2	5	 	 	2	 
ET181023	1	42	2	1	2	2	2	2
ET181023	2	20	1	5	1	2	2	2
ET181023	3	15	2	5	1	1	2	2
ET181023	4	12	2	5	1	3	2	2
ET181023	15	3	1	5	 	 	2	 
ET181024	1	64	1	1	2	0	2	2
ET181024	2	34	2	1	2	0	1	2
ET181024	3	18	1	5	1	5	2	2
ET181024	4	15	2	5	1	6	2	2
ET181024	5	10	1	5	1	1	2	2
ET181024	6	6	1	5	2	0	2	2
ET181024	15	3	2	5	 	 	2	 
ET181025	1	65	1	1	2	 	2	2
ET181025	2	55	2	1	2	0	2	2
ET181025	3	35	2	5	1	9	2	2
ET181025	4	19	1	5	1	4	2	2
ET181025	5	10	2	5	1	1	2	2
ET181025	6	5	2	5	 	 	2	 
ET181025	15	3	2	5	 	 	2	 
ET181026	1	50	1	1	2	 	2	2
ET181026	2	39	2	1	2	0	2	2
ET181026	3	20	1	5	1	8	2	2
ET181026	4	14	2	5	1	2	2	2
ET181026	5	12	2	5	1	1	2	2
ET181026	15	4	1	5	 	 	2	 
ET181026	16	2	2	5	 	 	2	 
ET181027	1	46	2	1	2	0	1	2
ET181027	2	22	1	5	2	0	2	2
ET181027	3	18	1	5	1	0	2	2
ET181027	4	14	2	5	2	0	2	2
ET181027	5	6	1	5	 	 	2	 
ET181028	1	38	1	1	2	0	2	2
ET181028	2	29	2	1	2	0	2	2
ET181028	3	6	2	5	2	0	2	2
ET181028	15	4	1	5	 	 	2	 
ET181028	16	0	1	5	 	 	2	 
ET181029	1	40	1	1	2	0	2	2
ET181029	2	30	2	1	2	0	2	2
ET181029	3	10	1	5	2	0	2	2
ET181029	4	6	1	5	2	0	2	2
ET181029	5	5	1	5	2	0	2	2
ET181029	15	2	2	5	 	 	2	 
ET181029	16	0	1	5	 	 	2	 
ET181030	1	60	1	1	2	0	2	2
ET181030	2	47	2	1	2	0	2	2
ET181030	3	21	1	5	1	12	2	2
ET181030	4	17	2	5	1	7	2	2
ET181030	5	15	1	5	1	5	2	2
ET181030	6	11	2	5	1	4	2	2
ET181030	7	6	1	5	2	0	2	2
ET181031	1	53	1	1	2	0	2	2
ET181031	2	38	2	1	2	0	2	2
ET181031	3	23	2	5	2	5	2	2
ET181031	4	19	1	5	2	5	2	2
ET181031	5	17	2	5	2	5	2	2
ET181031	6	14	2	5	2	 	2	2
ET181031	7	11	2	5	1	3	2	2
ET181031	8	5	2	5	2	0	2	2
ET181031	15	2	2	5	 	 	2	 
ET181032	1	31	2	1	2	0	2	2
ET181032	15	4	2	5	 	 	2	 
ET181033	1	34	1	1	2	 	2	2
ET181033	2	26	2	1	2	0	2	2
ET181033	3	10	1	5	1	2	2	2
ET181033	4	5	1	5	2	0	2	2
ET181033	15	3	1	5	 	 	2	 
ET181033	16	0	1	5	 	 	2	 
ET181034	1	49	1	1	2	0	2	2
ET181034	2	30	2	1	2	0	2	2
ET181034	3	22	1	5	1	12	2	2
ET181034	4	18	1	5	1	6	2	2
ET181034	5	16	2	5	2	0	2	2
ET181034	6	11	1	5	1	2	1	2
ET181034	7	5	2	5	2	0	2	2
ET181034	15	3	1	5	 	 	2	 
ET181035	1	40	1	1	2	2	2	 
ET181035	2	35	2	1	2	0	2	 
ET181035	3	11	2	5	2	0	2	 
ET181035	15	4	1	5	 	 	2	 
ET181036	1	57	1	1	2	0	2	2
ET181036	2	43	2	1	2	0	2	2
ET181036	3	29	1	5	1	8	2	2
ET181036	4	28	1	5	1	2	2	2
ET181036	5	26	2	5	2	0	2	2
ET181036	6	22	1	5	1	9	2	2
ET181036	7	19	2	5	1	4	2	2
ET181036	8	16	2	5	1	5	2	2
ET181036	9	14	1	5	2	0	2	2
ET181036	10	12	1	5	1	3	2	2
ET181036	11	10	1	5	1	1	2	2
ET181037	1	65	1	1	2	0	2	1
ET181037	2	40	2	1	2	0	2	1
ET181037	3	5	1	5	2	0	2	2
ET181037	15	4	1	5	 	 	2	 
ET181037	16	2	1	5	 	 	2	 
ET181038	1	59	1	1	1	 	2	2
ET181038	2	50	2	1	2	0	1	1
ET181038	3	29	2	5	2	0	2	2
ET181038	4	26	2	5	2	0	2	2
ET181038	5	23	1	5	1	 	2	1
ET181038	6	18	2	5	2	0	2	2
ET181038	7	16	2	5	1	7	2	2
ET181038	8	12	2	5	1	5	2	2
ET181038	9	9	2	5	2	3	2	2
ET181038	10	5	1	5	2	0	2	2
ET181039	1	41	1	1	2	0	2	2
ET181039	2	35	2	1	2	0	1	2
ET181039	3	13	2	5	1	3	2	2
ET181039	4	9	2	5	1	2	2	2
ET181039	5	5	2	5	2	0	2	2
ET181039	15	2	2	5	 	 	2	 
ET181040	1	43	2	1	2	0	2	2
ET181040	2	26	1	5	2	0	1	2
ET181040	3	23	1	5	2	 	2	2
ET181040	4	20	1	5	2	 	2	2
ET181040	5	17	1	5	1	6	1	2
ET181040	6	15	2	5	2	0	1	2
ET181040	7	11	2	5	2	0	2	2
ET181040	8	5	1	5	 	 	2	 
ET181041	1	53	1	1	2	0	2	2
ET181041	2	49	2	1	2	0	2	2
ET181041	3	20	2	5	2	0	2	2
ET181041	4	12	1	5	1	1	2	2
ET181042	1	59	1	1	2	0	2	2
ET181042	2	48	2	1	2	0	2	2
ET181042	3	30	2	5	2	0	2	2
ET181042	4	24	1	5	1	7	2	2
ET181042	5	21	1	5	1	5	2	2
ET181042	6	17	1	5	1	4	1	2
ET181042	7	14	2	5	2	0	2	2
ET181042	8	10	2	5	1	2	2	2
ET181042	15	3	2	5	 	 	2	 
ET181042	16	2	2	5	 	 	2	 
ET181042	17	0	1	5	 	 	2	 
ET181043	1	35	1	2	2	0	2	2
ET181043	2	30	2	1	2	0	2	2
ET181043	15	4	1	5	 	 	2	 
ET181044	1	45	2	3	2	0	2	2
ET181044	2	28	2	1	2	0	2	2
ET181044	3	21	1	4	2	0	2	2
ET181044	4	16	2	4	2	0	2	2
ET181044	5	11	1	5	2	0	2	2
ET181044	6	9	2	5	2	0	2	2
ET181044	7	6	2	5	2	 	2	2
ET181044	15	3	2	5	 	 	2	 
ET181045	1	35	1	1	2	0	2	2
ET181045	2	25	2	1	2	0	2	2
ET181045	3	5	2	5	2	0	2	2
ET181045	15	2	1	5	 	 	2	 
ET181046	1	50	1	1	2	0	2	2
ET181046	2	38	2	1	2	0	2	2
ET181046	15	3	2	5	 	 	2	 
ET181046	16	2	1	5	 	 	2	 
ET181047	1	55	1	1	2	0	2	2
ET181047	2	50	2	1	2	0	2	2
ET181047	3	22	1	5	1	0	2	2
ET181047	4	19	1	5	1	8	2	2
ET181047	5	17	1	5	2	0	2	2
ET181047	6	15	1	5	2	0	2	2
ET181047	7	14	2	5	1	3	2	2
ET181048	1	55	1	1	2	0	2	2
ET181048	2	44	2	1	2	0	2	2
ET181048	3	25	1	5	2	0	2	2
ET181048	4	21	2	5	2	0	2	2
ET181048	5	18	2	5	2	0	2	2
ET181048	6	14	2	5	2	0	2	2
ET181048	7	11	2	5	2	0	2	2
ET181048	8	6	1	5	2	0	2	2
ET181049	1	50	2	1	2	0	2	2
ET181049	2	21	1	5	2	0	2	2
ET181049	3	10	2	5	2	0	2	2
ET181050	1	48	1	1	2	0	2	2
ET181050	2	38	2	1	2	0	2	2
ET181050	3	18	1	5	2	0	2	2
ET181050	4	14	1	5	2	0	2	2
ET181050	5	8	2	5	1	0	1	2
ET181050	15	3	2	5	 	 	2	 
ET191001	1	60	2	3	2	 	2	2
ET191001	2	30	2	1	2	9	1	2
ET191001	3	20	1	4	1	12	2	2
ET191001	4	12	2	5	1	4	2	2
ET191001	5	10	1	5	1	3	2	2
ET191002	1	40	2	1	2	 	2	2
ET191002	2	14	1	5	1	3	2	2
ET191002	3	10	1	5	2	 	1	2
ET191002	4	5	2	5	2	 	2	2
ET191002	15	1	1	5	 	 	2	 
ET191003	1	85	1	3	2	 	2	2
ET191003	2	53	1	1	2	5	2	2
ET191003	3	50	2	1	2	1	2	2
ET191003	4	22	1	5	1	 	2	2
ET191003	5	19	1	5	1	8	2	2
ET191003	6	16	2	5	1	10	2	2
ET191003	7	13	2	5	1	5	1	2
ET191003	8	10	1	5	1	3	2	2
ET191003	9	7	1	5	1	2	2	2
ET191004	1	51	2	3	2	 	2	2
ET191004	2	26	2	4	2	 	2	2
ET191004	3	14	1	5	1	5	2	2
ET191004	4	10	1	5	1	3	2	2
ET191004	5	10	1	6	1	5	2	2
ET191004	6	7	1	6	1	2	2	2
ET191004	15	4	1	5	 	 	2	 
ET191004	16	3	2	6	 	 	2	 
ET191005	1	33	2	1	2	7	2	1
ET191005	2	15	1	5	1	7	2	2
ET191005	3	12	2	5	1	5	1	2
ET191005	4	10	1	5	1	3	2	2
ET191005	15	4	1	5	 	 	2	 
ET191005	16	2	2	5	 	 	2	 
ET191006	1	71	2	3	2	 	2	2
ET191006	2	38	1	1	2	3	1	2
ET191006	3	30	2	1	2	2	2	2
ET191006	4	13	2	5	1	5	2	2
ET191006	15	3	1	5	 	 	2	 
ET191006	16	1	2	5	 	 	2	 
ET191007	1	42	1	1	2	 	2	2
ET191007	2	24	2	1	2	3	2	2
ET191007	3	6	1	5	1	1	2	2
ET191007	15	4	2	5	 	 	2	 
ET191007	16	2	1	5	 	 	2	 
ET191008	1	56	1	3	2	3	2	2
ET191008	2	48	2	3	2	 	2	2
ET191008	3	24	2	1	2	5	2	2
ET191008	4	16	2	4	1	8	2	2
ET191008	5	14	2	4	1	7	2	2
ET191008	6	12	1	4	1	7	2	2
ET191008	7	10	1	4	1	4	2	2
ET191008	8	11	1	5	1	2	2	2
ET191008	9	8	1	4	1	1	2	2
ET191008	10	6	2	4	2	2	2	2
ET191008	15	3	2	5	 	 	2	 
ET191009	1	40	1	1	2	5	2	2
ET191009	2	32	2	1	2	4	2	2
ET191009	3	13	2	5	1	3	2	2
ET191009	4	11	2	5	1	3	2	2
ET191009	5	6	2	5	2	 	2	2
ET191009	15	3	2	5	 	 	2	 
ET191010	1	38	1	1	2	7	2	2
ET191010	2	32	2	1	2	3	2	2
ET191010	3	10	2	5	1	3	2	2
ET191010	4	5	2	5	2	 	2	2
ET191010	15	2	1	5	 	 	2	 
ET191011	1	36	2	1	2	 	2	2
ET191011	2	18	1	5	2	3	2	2
ET191011	3	14	2	5	1	5	2	2
ET191011	4	10	1	5	1	3	2	2
ET191012	1	66	1	3	2	 	1	2
ET191012	2	49	2	3	2	 	1	2
ET191012	3	24	2	1	2	6	2	2
ET191012	4	10	1	4	1	1	2	2
ET191012	5	20	2	4	2	8	2	2
ET191012	6	17	1	4	2	5	2	2
ET191012	7	15	1	4	1	5	2	2
ET191012	15	4	1	5	 	 	2	 
ET191012	16	1	1	5	 	 	2	 
ET191013	1	34	2	4	2	 	2	2
ET191013	2	13	2	13	1	5	2	2
ET191013	3	12	2	5	1	3	2	2
ET191013	4	11	1	13	1	4	2	2
ET191013	5	7	1	13	1	1	2	2
ET191014	1	35	2	1	2	 	2	2
ET191014	2	17	1	5	2	3	2	2
ET191014	3	14	2	5	1	4	2	2
ET191014	4	11	2	5	1	4	2	2
ET191014	5	5	2	5	2	 	2	2
ET191015	1	64	1	1	1	2	2	2
ET191015	2	50	2	1	2	 	2	2
ET191015	3	24	1	5	1	13	2	2
ET191015	4	21	1	5	1	4	1	2
ET191015	5	15	1	5	1	7	2	2
ET191015	6	13	2	5	1	6	2	2
ET191016	1	42	1	1	2	5	2	2
ET191016	2	35	2	1	2	12	2	2
ET191016	3	15	2	5	1	7	2	2
ET191016	4	12	1	5	1	5	2	2
ET191016	5	10	2	5	1	4	2	2
ET191016	6	5	1	5	1	1	2	2
ET191016	15	3	1	5	 	 	2	 
ET191017	1	40	2	1	2	 	2	2
ET191017	2	15	1	5	2	5	2	2
ET191017	3	11	2	5	1	3	2	2
ET191018	1	31	1	1	2	10	2	2
ET191018	2	7	1	5	1	1	2	2
ET191018	15	4	2	5	 	 	2	 
ET191018	16	3	2	5	 	 	2	 
ET191018	17	2	1	5	 	 	2	 
ET191018	18	1	2	5	 	 	2	 
ET191019	1	42	1	1	2	 	2	2
ET191019	2	11	2	5	1	5	2	2
ET191019	3	6	2	5	2	 	2	2
ET191020	1	35	2	1	2	 	2	2
ET191020	2	18	2	5	1	8	2	2
ET191020	3	16	2	5	1	7	2	2
ET191020	4	10	1	5	1	5	2	2
ET191020	5	5	1	5	2	 	2	2
ET191021	1	40	1	1	2	 	2	2
ET191021	2	32	2	1	2	 	2	2
ET191021	3	15	2	5	1	7	2	2
ET191021	4	13	2	5	1	7	2	2
ET191021	5	11	1	5	1	4	2	2
ET191021	6	9	1	5	1	3	2	2
ET191021	15	4	1	5	 	 	2	 
ET191022	1	70	1	1	2	 	2	2
ET191022	2	44	2	1	2	 	1	2
ET191022	3	18	1	5	1	12	2	2
ET191022	4	22	2	5	1	10	2	2
ET191022	5	12	1	5	1	7	2	2
ET191023	1	35	1	1	2	6	2	2
ET191023	2	31	2	1	2	4	2	2
ET191023	3	5	2	5	2	 	2	2
ET191023	15	1	2	5	 	 	2	 
ET191024	1	68	1	1	2	 	2	2
ET191024	2	36	2	1	2	3	2	2
ET191024	3	16	1	5	2	4	2	2
ET191024	4	13	2	5	1	4	2	2
ET191024	5	10	2	5	1	3	2	2
ET191024	15	4	1	5	 	 	2	 
ET191025	1	31	1	2	2	8	2	2
ET191025	2	28	2	1	2	3	2	2
ET191025	3	6	2	5	1	1	2	2
ET191025	15	1	2	5	 	 	2	 
ET191026	1	34	2	1	2	7	2	2
ET191026	2	13	2	5	1	4	2	2
ET191026	3	10	2	5	1	4	2	2
ET191026	15	1	1	5	 	 	2	 
ET191027	1	22	2	4	2	 	2	2
ET191027	2	14	2	6	2	3	2	2
ET191027	15	2	2	6	 	 	2	 
ET191028	1	32	2	1	2	 	2	2
ET191028	2	13	2	5	1	3	2	2
ET191028	3	10	2	5	1	1	2	2
ET191028	4	5	1	5	2	 	2	2
ET191029	1	64	1	1	2	 	2	2
ET191029	2	36	2	1	2	12	2	2
ET191029	3	13	2	5	1	4	2	2
ET191029	4	11	1	5	1	3	2	2
ET191029	15	4	2	5	 	 	2	 
ET191029	16	2	1	5	 	 	2	 
ET191030	1	35	1	1	2	1	2	2
ET191030	2	30	2	1	2	3	2	2
ET191030	3	12	2	5	1	5	2	2
ET191030	4	5	1	5	1	1	2	2
ET191030	15	4	1	5	 	 	2	 
ET191031	1	33	2	1	2	4	2	2
ET191031	2	12	2	5	1	7	2	2
ET191031	3	10	1	5	1	5	2	2
ET191031	15	4	2	5	 	 	2	 
ET191031	16	2	1	5	 	 	2	 
ET191032	1	35	2	1	2	 	2	2
ET191032	2	17	2	5	2	6	2	2
ET191032	3	15	1	5	1	5	2	2
ET191032	4	12	2	5	1	4	2	2
ET191032	15	4	1	5	 	 	2	 
ET191032	16	1	1	13	 	 	2	 
ET191033	1	43	2	1	2	 	2	2
ET191033	2	20	2	5	1	11	2	2
ET191033	3	17	2	5	1	11	2	2
ET191033	4	13	1	5	1	6	2	2
ET191034	1	88	2	3	2	 	2	2
ET191034	2	60	2	3	2	 	2	2
ET191034	3	30	2	1	2	4	2	2
ET191034	4	7	2	5	1	2	2	2
ET191034	5	35	2	4	2	8	1	2
ET191035	1	23	2	1	2	 	2	2
ET191035	15	1	2	5	 	 	2	 
ET191036	1	46	2	3	2	4	1	2
ET191037	1	35	1	1	2	4	1	2
ET191037	2	28	2	1	2	 	2	2
ET191037	3	6	2	5	1	1	2	2
ET191037	15	4	1	5	 	 	2	 
ET191038	1	45	1	1	2	7	2	2
ET191038	2	30	2	1	2	5	2	2
ET191038	3	15	2	5	1	6	2	2
ET191038	4	5	2	5	2	 	2	2
ET191038	15	1	2	5	 	 	2	 
ET191039	1	26	2	1	2	8	2	1
ET191039	2	5	1	5	2	 	2	2
ET191039	15	3	1	5	 	 	2	 
ET191040	1	40	1	1	1	7	2	2
ET191040	2	37	2	1	2	 	2	2
ET191040	3	17	1	5	1	4	2	2
ET191040	4	13	1	5	1	5	2	2
ET191040	5	11	2	5	1	4	2	2
ET191041	1	40	1	1	2	10	2	2
ET191041	2	35	2	1	2	 	2	2
ET191041	3	18	1	5	1	11	2	2
ET191041	4	16	2	5	1	10	2	2
ET191041	5	14	2	5	1	7	2	2
ET191041	15	3	2	5	 	 	2	 
ET191042	1	40	2	1	2	 	1	2
ET191043	1	40	1	1	2	8	2	2
ET191043	2	35	2	1	2	7	2	2
ET191043	3	16	2	5	1	8	2	2
ET191043	4	14	1	5	1	7	2	2
ET191043	15	4	2	5	 	 	2	 
ET191044	1	58	1	1	2	2	2	2
ET191044	2	55	2	1	2	 	1	2
ET191044	3	25	2	5	1	10	2	2
ET191044	4	23	1	5	1	10	2	2
ET191044	5	21	1	5	1	10	2	2
ET191044	6	19	1	5	1	7	2	2
ET191044	7	17	2	5	1	10	2	2
ET191044	8	16	1	5	1	7	2	2
ET191044	9	15	2	5	1	8	2	2
ET191044	10	14	2	5	1	5	2	2
ET191044	11	13	2	5	1	4	2	2
ET191044	12	10	2	5	1	2	2	2
ET191045	1	45	2	1	2	 	2	2
ET191045	2	23	2	5	1	12	2	2
ET191045	3	20	1	5	1	12	2	2
ET191045	4	17	1	5	1	10	2	2
ET191045	5	14	2	5	1	7	2	2
ET191045	6	13	2	5	1	3	2	2
ET191046	1	67	2	3	2	 	2	2
ET191046	2	36	2	1	2	 	2	2
ET191046	3	19	1	5	1	10	2	2
ET191046	4	17	2	5	1	8	2	2
ET191046	5	15	1	5	1	6	2	2
ET191046	6	11	2	5	1	5	2	2
ET191046	7	6	1	5	2	 	2	2
ET191047	1	28	2	1	2	 	2	2
ET191047	2	6	1	5	2	 	2	2
ET191048	1	36	2	1	2	7	2	2
ET191048	2	17	2	5	1	8	2	2
ET191048	3	15	2	5	1	7	2	2
ET191048	4	11	2	5	1	3	2	2
ET191048	15	4	1	5	 	 	2	 
ET191049	1	25	1	12	2	7	2	2
ET191049	2	19	2	5	2	8	2	2
ET191049	3	15	1	5	2	4	2	2
ET191049	4	12	1	5	1	4	2	2
ET191049	15	4	1	5	 	 	2	 
ET191050	1	46	1	1	2	4	2	2
ET191050	2	35	2	1	2	5	2	2
ET191050	3	11	2	5	1	4	2	2
ET191050	4	6	1	5	1	1	2	2
ET191050	15	2	2	5	 	 	2	 
ET191051	1	32	1	1	2	4	2	2
ET191051	2	27	2	1	2	1	2	2
ET191051	3	6	2	5	2	 	2	2
ET191051	15	2	1	5	 	 	2	 
ET191051	16	1	1	5	 	 	2	 
ET201001	1	32	2	1	2	1	2	1
ET201001	2	14	2	5	1	5	2	2
ET201001	3	5	2	5	2	5	2	2
ET201002	1	46	1	1	2	0	1	1
ET201002	2	35	2	1	2	0	1	1
ET201002	3	22	1	5	1	3	1	2
ET201002	4	15	2	5	1	4	2	1
ET201002	5	10	2	5	1	2	2	2
ET201002	6	6	2	5	2	0	1	2
ET201002	15	2	2	5	 	 	2	 
ET201003	1	30	2	1	2	0	2	1
ET201003	2	8	2	5	2	0	1	2
ET201004	1	40	1	1	2	0	2	1
ET201004	2	30	2	1	2	0	2	1
ET201004	3	12	2	5	1	3	2	2
ET201004	4	10	2	5	1	2	2	2
ET201004	5	8	1	5	1	1	2	2
ET201004	15	3	2	5	 	 	2	 
ET201005	1	50	1	1	2	0	2	2
ET201005	2	37	2	1	2	0	1	2
ET201005	3	20	1	5	1	8	2	2
ET201005	4	15	2	5	1	6	2	2
ET201005	5	11	1	5	2	0	2	2
ET201006	1	30	1	1	2	0	2	1
ET201006	2	25	2	1	2	0	2	1
ET201006	3	5	1	5	2	0	2	2
ET201006	15	3	2	5	 	 	2	 
ET201007	1	23	2	1	2	0	2	2
ET201007	2	18	2	4	1	7	2	2
ET201007	3	20	2	4	1	11	2	2
ET201007	4	12	2	6	1	3	2	2
ET201007	5	50	2	3	2	0	2	2
ET201008	1	50	1	1	2	0	2	1
ET201008	2	37	2	1	2	0	2	1
ET201008	3	14	1	5	1	3	2	2
ET201008	4	12	1	5	1	3	2	2
ET201008	5	10	2	5	2	0	1	2
ET201008	15	4	2	5	 	 	2	 
ET201009	1	62	1	1	2	0	2	1
ET201009	2	35	2	1	2	0	2	1
ET201009	3	19	2	5	1	9	2	2
ET201009	4	10	2	5	1	2	2	2
ET201009	15	4	1	5	 	 	2	 
ET201010	1	30	1	13	2	4	2	1
ET201010	2	20	2	1	2	4	2	1
ET201010	15	1	1	5	 	 	2	 
ET201010	16	0	2	5	 	 	2	 
ET201011	1	35	1	1	2	0	2	1
ET201011	2	26	2	1	2	0	2	1
ET201011	3	5	2	5	2	0	2	2
ET201011	15	2	2	5	 	 	2	 
ET201011	16	0	1	5	 	 	2	 
ET201012	1	41	1	1	2	0	2	1
ET201012	2	25	2	1	2	0	2	1
ET201012	3	5	1	5	2	0	2	2
ET201012	15	2	2	5	 	 	2	 
ET201013	1	42	1	1	2	0	2	1
ET201013	2	31	2	1	2	0	2	1
ET201013	3	12	1	5	1	6	2	2
ET201013	4	6	2	5	2	0	2	2
ET201013	15	2	1	5	 	 	2	 
ET201014	1	25	2	1	2	0	2	1
ET201014	2	9	2	5	1	2	2	 
ET201015	1	44	2	1	2	0	2	1
ET201015	2	16	2	5	1	9	2	2
ET201015	3	15	2	5	1	3	2	2
ET201015	4	13	1	5	1	3	2	2
ET201015	5	6	1	5	2	0	2	2
ET201016	1	58	1	1	2	0	2	1
ET201016	2	40	2	1	2	0	2	1
ET201016	3	18	2	5	1	9	2	2
ET201016	4	15	1	5	1	3	1	2
ET201016	5	12	2	5	1	4	2	2
ET201016	15	4	1	5	 	 	2	 
ET201017	1	45	1	1	2	0	2	1
ET201017	2	30	2	1	2	0	2	1
ET201017	3	19	1	5	1	12	2	2
ET201017	4	16	1	5	1	5	2	2
ET201017	5	12	1	5	1	2	2	2
ET201017	6	10	2	5	1	2	2	2
ET201017	15	3	2	5	 	 	2	 
ET201018	1	50	1	1	2	0	2	2
ET201018	2	44	2	1	2	0	2	2
ET201018	3	16	1	5	1	11	2	2
ET201018	4	13	2	5	1	8	2	2
ET201018	5	11	1	5	1	2	1	2
ET201018	6	10	1	5	1	1	2	2
ET201018	15	3	1	5	 	 	2	 
ET201019	1	27	1	1	2	0	2	1
ET201019	2	23	2	1	2	0	2	1
ET201019	3	6	2	5	2	0	2	2
ET201019	15	3	2	5	 	 	2	 
ET201019	16	0	1	5	 	 	2	 
ET201020	1	32	2	1	2	0	2	1
ET201020	2	14	1	5	1	3	1	2
ET201020	3	6	2	5	2	0	2	2
ET201021	1	23	2	1	2	 	2	1
ET201021	2	6	1	5	2	 	1	2
ET201022	1	60	2	3	 	0	2	1
ET201022	2	40	2	5	 	0	2	2
ET201022	3	16	2	5	1	6	2	2
ET201022	4	13	1	5	1	5	2	2
ET201022	5	10	2	5	1	3	2	2
ET201022	6	8	2	5	1	2	2	2
ET201023	1	40	1	1	2	0	2	2
ET201023	2	28	2	1	2	0	2	2
ET201023	3	11	2	5	1	0	2	2
ET201023	4	5	1	5	 	 	2	 
ET201023	15	3	1	5	 	 	2	 
ET201023	16	0	2	5	 	 	2	 
ET201024	1	40	2	1	2	0	1	1
ET201024	2	14	2	5	1	3	2	2
ET201024	3	14	1	5	1	5	2	2
ET201025	1	52	1	1	2	 	2	1
ET201025	2	39	2	1	1	4	2	1
ET201025	3	14	2	12	1	5	2	2
ET201025	4	11	1	12	1	2	2	2
ET201025	15	4	1	12	 	 	2	 
ET201026	1	37	1	1	2	 	2	1
ET201026	2	29	2	1	2	 	2	1
ET201026	3	15	1	5	1	5	2	2
ET201026	4	13	1	5	1	3	2	2
ET201026	5	11	2	5	1	3	2	2
ET201026	6	9	2	5	1	1	2	2
