CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
ET061058	2	2	2	4	3	1
ET061058	3	2	2	12	3	97
ET061058	4	3	2	12	4	97
ET061059	1	1	2	7	2	1
ET061059	2	2	2	7	3	1
ET061059	3	3	2	12	2	1
ET071001	1	1	2	10	2	1
ET071001	2	1	2	8	3	1
ET071001	3	2	2	4	2	1
ET071001	4	3	2	2	2	1
ET071002	1	1	2	10	2	1
ET071002	2	1	2	12	3	1
ET071002	3	2	2	4	2	1
ET071003	1	1	2	10	2	1
ET071003	2	1	2	12	3	1
ET071003	3	3	2	4	2	1
ET071003	4	4	2	2	2	1
ET071004	1	1	2	10	3	1
ET071004	2	1	2	12	3	14
ET071004	3	1	2	1	2	75
ET071004	4	2	2	3	2	1
ET071004	5	3	2	2	2	1
ET071004	6	4	2	12	3	1
ET071005	1	1	2	12	2	1
ET071005	2	1	2	12	2	1
ET071005	3	2	2	2	2	1
ET071005	4	5	2	12	3	1
ET071005	5	5	2	10	3	1
ET071005	6	7	2	12	1	1
ET071005	7	8	2	2	2	1
ET071005	8	9	2	12	2	1
ET071005	9	10	2	12	2	1
ET071006	1	1	2	6	2	1
ET071006	2	1	1	12	4	97
ET071006	3	1	1	6	3	74
ET071006	4	2	2	3	2	1
ET071006	5	2	2	9	3	74
ET071006	6	4	2	12	3	1
ET071007	1	2	2	10	2	1
ET071007	2	2	1	1	3	75
ET071007	3	2	2	4	3	1
ET071007	4	3	2	3	3	1
ET071007	5	4	2	12	4	1
ET071007	6	6	2	12	4	1
ET071008	1	1	2	9	2	1
ET071008	2	1	1	2	3	75
ET071008	3	1	2	12	2	1
ET071008	4	4	2	4	3	1
ET071008	5	3	2	12	4	1
ET071008	6	4	2	12	4	1
ET071009	1	1	2	10	2	1
ET071009	2	1	2	12	3	1
ET071009	3	1	1	1	3	75
ET071009	4	2	2	3	3	1
ET071009	5	3	2	3	3	1
ET071009	6	3	2	3	3	1
ET071009	7	4	2	12	4	1
ET071009	8	5	2	12	4	1
ET071009	9	6	2	12	4	1
ET071010	1	1	2	9	1	1
ET071010	2	1	2	12	2	1
ET071010	3	1	2	12	4	74
ET071010	4	2	2	12	4	74
ET071010	5	2	2	3	3	1
ET071011	1	1	1	12	1	15
ET071011	2	2	2	12	4	74
ET071011	3	1	2	12	4	1
ET071011	4	3	2	12	4	1
ET071012	1	1	2	9	2	1
ET071012	2	1	1	2	3	75
ET071012	3	1	2	12	2	1
ET071012	4	2	2	4	3	1
ET071012	5	2	2	6	2	1
ET071013	1	1	2	10	2	1
ET071013	2	1	2	12	2	52
ET071013	3	2	2	4	2	1
ET071013	4	3	2	12	2	95
ET071013	5	3	2	10	3	95
ET071013	6	3	2	4	2	1
ET071014	1	1	2	12	4	66
ET071014	2	1	1	12	2	52
ET071014	3	1	2	12	3	74
ET071014	4	2	2	12	3	52
ET071014	5	2	2	4	2	1
ET071015	1	1	2	10	2	1
ET071015	2	2	2	4	2	1
ET071015	3	3	2	6	2	1
ET071015	4	4	2	8	3	95
ET071015	5	4	2	12	2	97
ET071015	6	6	2	12	2	1
ET071015	7	7	2	12	1	1
ET071016	1	1	2	10	2	1
ET071016	2	2	2	6	2	1
ET071016	3	3	2	6	2	1
ET071016	4	3	2	12	1	1
ET071016	5	4	2	10	3	95
ET071016	6	4	2	12	1	1
ET071017	1	1	2	10	2	1
ET071017	2	1	2	12	3	1
ET071017	3	1	2	12	3	2
ET071017	4	2	2	4	2	1
ET071017	5	5	2	10	3	95
ET071018	1	1	2	10	2	1
ET071018	2	1	2	4	2	1
ET071018	3	2	2	4	2	1
ET071019	1	1	2	6	2	1
ET071019	2	1	1	6	1	74
ET071019	3	2	2	2	2	1
ET071020	1	1	2	10	3	1
ET071020	2	1	2	4	2	1
ET071020	3	2	2	3	3	1
ET071020	4	3	2	10	2	1
ET071020	5	4	2	12	4	1
ET071020	6	5	2	12	4	1
ET071021	1	1	2	6	2	1
ET071021	2	2	2	2	2	1
ET071021	3	3	2	3	2	1
ET071021	4	5	2	12	1	1
ET071022	1	1	2	11	2	1
ET071022	2	1	2	12	1	1
ET071022	3	2	2	2	2	1
ET071023	1	1	2	6	2	1
ET071023	2	1	1	6	1	74
ET071023	3	3	2	2	2	1
ET071023	4	3	2	12	3	1
ET071024	1	1	2	11	2	1
ET071024	2	1	1	12	2	74
ET071024	3	2	2	2	2	1
ET071024	4	3	2	12	3	74
ET071025	1	1	2	10	1	1
ET071025	2	1	2	10	1	1
ET071025	4	2	2	5	2	1
ET071025	5	2	2	5	2	1
ET071025	6	2	2	4	3	52
ET071025	7	3	2	10	2	1
ET071025	8	3	1	6	1	93
ET071025	9	3	2	10	2	1
ET071025	10	4	2	10	2	1
ET071025	11	4	2	10	2	1
ET071025	12	4	2	6	1	1
ET071025	13	5	2	10	3	1
ET071025	14	5	2	10	3	1
ET071025	15	6	2	10	2	1
ET071025	16	6	2	12	2	1
ET071026	1	1	1	12	4	1
ET071027	1	1	2	11	1	1
ET071027	2	1	2	11	1	1
ET071027	3	1	2	8	1	1
ET071027	4	2	2	3	2	1
ET071027	5	3	2	3	2	1
ET071027	6	4	2	12	1	1
ET071028	1	1	2	10	1	1
ET071028	2	1	2	10	1	1
ET071029	1	1	2	10	2	1
ET071029	2	1	2	10	2	1
ET071029	3	1	2	6	2	1
ET071029	4	3	2	11	3	1
ET071029	5	3	2	11	3	1
ET071029	6	3	2	6	3	1
ET071029	7	4	2	3	2	1
ET071029	8	4	2	2	3	52
ET071029	9	5	2	3	2	1
ET071029	10	6	2	12	2	1
ET071030	1	1	2	11	1	1
ET071030	2	1	2	11	1	1
ET071030	3	1	2	6	3	52
ET071030	4	2	2	3	2	1
ET071030	5	4	2	12	1	1
ET071031	1	1	1	3	1	74
ET071031	2	1	2	8	2	1
ET071031	3	1	2	8	2	1
ET071031	4	2	2	4	1	1
ET071031	5	3	2	10	1	1
ET071031	6	3	2	10	1	1
ET071031	7	3	2	8	1	1
ET071031	8	5	2	12	1	1
ET071031	9	6	2	12	1	1
ET071032	1	1	2	99	99	1
ET071033	1	1	2	11	2	1
ET071033	2	1	2	12	1	1
ET071033	3	2	2	2	2	1
ET071035	1	1	1	1	2	75
ET071035	2	1	2	2	2	1
ET071035	3	2	2	11	2	1
ET071035	4	2	2	12	1	1
ET071036	1	2	2	11	2	1
ET071036	2	2	2	2	1	1
ET071036	3	4	2	2	2	1
ET071037	1	1	2	11	2	1
ET071037	2	1	2	12	1	1
ET071037	3	2	2	2	2	1
ET071037	4	3	1	1	2	75
ET071038	1	1	2	11	2	1
ET071038	2	1	2	12	1	1
ET071038	3	3	2	11	2	1
ET071038	4	1	1	2	2	75
ET071039	1	1	2	10	1	1
ET071039	2	1	2	4	2	1
ET071039	3	1	2	1	3	1
ET071039	4	2	2	3	3	1
ET071039	5	3	2	12	1	1
ET071040	1	1	1	12	2	17
ET071041	1	1	1	5	2	95
ET071041	2	1	1	8	1	95
ET071041	3	1	2	10	3	74
ET071041	4	2	1	5	2	74
ET071041	5	2	1	3	1	74
ET071041	6	2	2	4	3	74
ET071041	7	3	1	9	3	74
ET071041	8	3	1	9	3	93
ET071042	1	1	2	6	3	1
ET071042	2	1	1	12	1	93
ET071042	3	1	1	3	3	97
ET071042	4	2	1	10	1	1
ET071042	5	2	1	3	3	52
ET071042	6	2	2	5	2	1
ET071043	1	1	1	12	2	74
ET071043	2	1	2	12	3	52
ET071043	3	2	2	12	1	52
ET071043	4	2	1	1	1	75
ET071044	1	1	2	4	2	1
ET071044	2	1	2	2	2	1
ET071044	3	1	2	2	2	1
ET071044	4	3	2	5	1	1
ET071044	5	3	2	2	2	1
ET071044	6	3	2	3	2	1
ET071044	7	4	2	2	2	1
ET071044	8	5	2	12	1	1
ET071045	1	1	2	10	2	1
ET071045	2	2	2	2	2	1
ET071045	3	2	2	1	3	1
ET071045	4	3	2	12	4	1
ET071045	5	3	2	2	3	1
ET071046	1	1	2	1	1	1
ET071046	2	2	2	12	1	1
ET071047	1	1	1	12	3	97
ET071047	2	1	2	10	2	1
ET071047	3	2	2	12	2	74
ET071047	4	2	2	2	2	1
ET071047	5	3	2	2	2	1
ET071047	6	4	2	12	3	1
ET071048	1	1	2	1	3	1
ET071048	2	1	2	1	3	1
ET071048	3	1	2	6	3	74
ET071048	4	2	2	1	4	1
ET071049	1	1	2	6	1	1
ET071049	2	1	2	4	2	75
ET071049	3	1	2	12	3	1
ET071049	4	2	2	2	2	1
ET071049	5	2	2	3	2	1
ET071049	6	3	2	2	3	1
ET071049	7	3	2	2	3	1
ET071049	8	4	2	3	2	1
ET071049	9	4	2	2	3	1
ET071049	10	4	2	7	1	1
ET071049	11	5	2	12	1	1
ET071050	1	1	2	4	2	1
ET071050	2	1	2	6	1	1
ET071050	3	2	2	3	2	1
ET081001	1	1	2	6	2	1
ET081001	2	1	2	6	2	1
ET081001	3	1	2	12	1	1
ET081002	1	1	2	12	1	1
ET081002	2	2	2	12	1	1
ET081003	1	1	2	12	1	1
ET081003	2	1	2	12	1	1
ET081003	3	1	1	10	1	67
ET081003	4	2	2	4	2	15
ET081004	1	1	2	2	2	1
ET081004	2	1	1	2	2	67
ET081005	1	2	1	7	1	93
ET081005	2	3	2	12	2	1
ET081005	3	3	1	3	1	93
ET081006	1	1	1	8	2	1
ET081006	2	1	2	4	3	27
ET081007	1	1	2	12	1	1
ET081007	2	1	2	12	1	1
ET081007	3	1	1	12	1	67
ET081008	1	1	2	12	1	1
ET081008	2	1	2	12	1	1
ET081008	3	1	2	4	2	5
ET081008	4	1	2	4	2	1
ET081008	5	2	2	12	1	15
ET081008	7	2	2	12	1	15
ET081009	1	1	2	12	1	1
ET081009	2	1	2	12	1	1
ET081009	3	1	1	6	2	1
ET081010	1	1	2	12	1	1
ET081010	2	1	2	12	1	1
ET081010	3	3	1	2	3	1
ET081011	1	1	2	6	2	1
ET081011	2	1	2	6	2	1
ET081011	3	1	2	12	1	1
ET081012	1	1	1	12	1	67
ET081012	2	1	2	12	1	1
ET081013	1	3	1	6	2	1
ET081013	2	3	1	4	2	1
ET081013	3	3	1	3	3	1
ET081013	4	2	1	5	2	1
ET081013	5	3	1	3	3	1
ET081013	6	2	1	2	1	1
ET081014	1	1	2	10	1	1
ET081014	2	3	2	12	1	93
ET081015	1	2	2	2	2	5
ET081015	2	2	1	3	2	1
ET081015	3	3	1	12	1	1
ET081016	1	1	2	12	1	1
ET081016	2	1	2	12	1	1
ET081017	1	1	2	12	1	1
ET081017	2	1	2	12	1	1
ET081017	3	1	1	3	3	1
ET081018	1	1	2	12	1	1
ET081018	2	2	2	4	3	15
ET081019	1	1	2	12	1	1
ET081020	1	1	2	12	1	1
ET081020	2	1	2	12	1	1
ET081021	1	1	1	4	2	1
ET081022	1	1	2	12	1	1
ET081022	2	1	2	12	1	1
ET081022	3	1	1	4	2	1
ET081023	1	1	2	6	2	1
ET081023	2	1	2	6	2	1
ET081023	3	1	2	12	1	1
ET081024	1	1	1	12	1	5
ET081024	2	1	2	6	2	1
ET081025	1	1	2	12	1	1
ET081025	2	3	2	12	1	1
ET081025	3	4	2	12	1	1
ET081026	1	1	1	12	1	1
ET081026	2	1	2	12	1	1
ET081027	1	1	2	12	2	1
ET081027	2	1	2	12	1	1
ET081028	1	1	2	12	1	1
ET081029	1	1	2	12	1	1
ET081029	2	1	1	10	2	67
ET081030	1	1	2	12	1	1
ET081030	2	1	2	12	1	67
ET081030	3	2	2	12	1	1
ET081031	1	1	2	12	1	1
ET081031	2	1	2	12	1	1
ET081031	3	1	1	5	2	93
ET081031	4	2	2	5	2	15
ET081032	1	1	2	6	2	1
ET081032	2	1	1	1	1	1
ET081033	1	2	2	12	1	1
ET081033	2	3	2	12	1	1
ET081034	1	1	2	6	2	1
ET081034	2	1	2	12	1	1
ET081035	1	1	1	6	1	1
ET081036	1	1	2	12	1	1
ET081036	2	1	2	12	1	1
ET081037	1	1	1	4	3	1
ET081037	2	1	1	5	3	67
ET081037	3	2	2	6	2	15
ET081037	4	1	2	7	2	1
ET081037	5	6	1	8	2	1
ET081038	1	1	2	3	1	1
ET081039	1	1	2	12	1	15
ET081040	1	1	2	12	1	1
ET081040	2	2	2	12	1	1
ET081041	1	2	2	12	1	15
ET081041	2	1	2	12	1	67
ET081042	1	1	2	12	1	1
ET081042	2	1	2	12	1	5
ET081042	3	2	2	12	1	93
ET081043	1	1	2	12	1	1
ET081043	2	1	2	12	1	1
ET081044	1	1	2	12	1	1
ET081045	1	1	2	12	2	1
ET081046	1	1	2	12	1	1
ET081046	2	1	2	12	1	1
ET081046	3	2	2	6	2	15
ET081047	1	1	2	4	1	1
ET081048	1	1	2	12	1	1
ET081048	2	2	2	12	1	1
ET081049	1	1	2	12	2	1
ET081049	2	1	2	12	1	1
ET081050	1	1	2	12	1	1
ET091001	1	1	2	12	2	1
ET091001	2	2	2	4	2	1
ET091001	3	3	2	12	2	1
ET091001	4	4	2	2	2	1
ET091001	5	5	2	2	2	1
ET091002	1	1	2	3	2	1
ET091002	2	2	2	3	2	1
ET091002	3	3	2	12	2	1
ET091002	4	4	2	12	2	1
ET091003	1	1	2	12	2	1
ET091003	2	2	2	4	2	1
ET091003	3	3	2	12	2	1
ET091003	4	4	2	12	3	1
ET091003	5	5	2	12	3	1
ET091003	6	6	2	12	3	1
ET091003	7	7	2	12	3	1
ET091003	8	8	2	10	2	97
ET091004	1	1	2	12	2	1
ET091004	2	2	2	4	2	1
ET091004	3	3	2	12	2	1
ET091004	4	4	2	12	2	1
ET091004	5	5	2	12	2	1
ET091004	6	6	2	12	2	1
ET091005	1	2	2	12	2	1
ET091005	2	3	2	4	2	1
ET091005	3	4	2	12	2	1
ET091005	4	5	2	4	2	1
ET091005	5	6	2	12	2	1
ET091005	6	7	2	12	3	1
ET091005	7	8	2	2	2	1
ET091006	1	1	2	12	1	1
ET091006	2	2	2	2	1	1
ET091006	3	3	2	12	1	97
ET091006	4	3	2	10	2	97
ET091007	1	1	2	12	2	1
ET091007	2	2	2	4	2	1
ET091007	3	3	2	2	2	1
ET091007	4	4	2	2	3	1
ET091008	1	1	2	12	1	1
ET091009	1	1	2	12	1	1
ET091010	1	1	2	9	1	1
ET091010	2	2	1	12	1	52
ET091011	1	1	2	9	1	1
ET091012	1	1	2	9	1	1
ET091012	2	2	2	3	1	1
ET091013	1	1	2	8	1	1
ET091013	2	2	1	12	1	52
ET091014	1	1	2	8	1	1
ET091014	2	2	2	6	1	1
ET091015	1	1	2	7	1	1
ET091016	1	1	2	12	1	1
ET091016	2	1	2	12	1	1
ET091016	3	2	2	2	2	1
ET091016	4	3	2	2	3	1
ET091016	5	3	2	12	1	1
ET091016	6	4	2	2	3	1
ET091016	7	4	2	12	2	1
ET091017	1	1	2	12	2	1
ET091017	2	1	2	12	1	1
ET091017	3	2	2	2	2	1
ET091017	4	2	2	12	2	15
ET091017	5	2	2	12	3	97
ET091017	6	3	2	2	2	1
ET091017	7	3	2	4	2	97
ET091017	8	4	2	2	2	1
ET091018	1	1	2	10	2	1
ET091018	2	1	2	12	1	1
ET091018	3	2	2	2	2	1
ET091018	4	2	2	12	2	15
ET091018	5	3	2	2	2	1
ET091018	6	3	2	2	2	1
ET091018	7	3	2	1	1	1
ET091018	8	4	2	1	2	1
ET091018	9	4	2	2	2	1
ET091018	10	4	2	12	3	97
ET091018	11	5	2	2	2	1
ET091018	12	5	2	1	3	1
ET091018	13	5	2	12	3	97
ET091018	14	6	2	12	2	1
ET091019	1	1	2	10	2	1
ET091019	2	1	2	12	1	1
ET091019	3	2	2	2	2	1
ET091019	4	2	2	12	2	97
ET091019	5	2	2	12	2	15
ET091019	6	3	2	2	2	1
ET091019	7	3	2	12	3	97
ET091019	8	3	2	1	2	1
ET091019	9	4	2	12	2	1
ET091019	10	4	2	12	3	97
ET091019	11	4	2	2	2	1
ET091020	1	1	2	10	2	1
ET091020	2	1	2	12	1	1
ET091020	3	2	2	12	3	15
ET091020	4	2	2	12	2	26
ET091020	5	2	2	2	2	1
ET091020	6	3	2	4	2	1
ET091020	7	3	2	2	2	1
ET091020	8	3	2	12	3	97
ET091020	9	4	2	4	2	1
ET091020	10	4	2	2	2	1
ET091020	11	4	2	12	4	97
ET091020	12	5	2	2	2	1
ET091020	13	5	2	12	4	97
ET091021	1	1	2	10	2	1
ET091021	2	2	2	12	1	1
ET091021	3	2	2	12	3	15
ET091021	4	2	2	2	2	1
ET091022	1	1	2	10	2	1
ET091022	2	1	2	12	1	1
ET091022	3	2	2	12	3	15
ET091022	4	2	2	2	2	1
ET091022	5	2	2	12	2	97
ET091022	6	3	2	4	2	1
ET091022	7	3	2	2	3	1
ET091022	8	3	2	12	3	97
ET091023	1	1	2	11	2	1
ET091023	2	2	2	4	2	1
ET091024	1	1	2	10	2	1
ET091024	2	2	2	2	2	1
ET091025	1	1	2	11	2	1
ET091025	2	2	2	2	2	1
ET091026	1	1	2	10	2	1
ET091026	2	2	2	2	2	1
ET091026	3	3	2	2	2	97
ET091027	1	1	2	10	2	1
ET091027	2	2	2	2	2	1
ET091027	3	3	2	2	3	1
ET091028	1	1	2	11	1	1
ET091028	2	2	2	12	3	1
ET091028	3	3	2	4	3	1
ET091028	4	4	2	2	3	1
ET091029	1	1	2	11	2	1
ET091029	2	2	2	11	3	15
ET091029	3	3	2	12	1	1
ET091030	1	1	2	10	1	1
ET091030	2	1	2	3	1	1
ET091030	3	1	2	12	1	97
ET091031	1	3	2	9	1	1
ET091031	2	1	2	10	2	1
ET091031	3	5	2	12	1	1
ET091031	4	5	2	12	1	97
ET091031	5	2	2	2	1	1
ET091032	1	1	2	9	1	1
ET091032	2	2	2	2	1	1
ET091032	3	2	2	1	3	52
ET091032	4	3	2	12	1	97
ET091032	5	4	2	12	1	1
ET091033	1	1	2	10	2	1
ET091033	2	2	2	7	2	1
ET091033	3	3	2	4	3	1
ET091033	4	1	2	12	1	97
ET091034	1	1	2	10	1	1
ET091034	2	1	2	12	3	52
ET091034	3	2	2	2	2	1
ET091034	4	3	2	8	2	1
ET091034	5	4	2	12	1	97
ET091035	1	1	2	8	2	1
ET091035	2	1	2	10	2	97
ET091035	3	2	2	4	3	97
ET091036	1	1	2	10	1	1
ET091036	2	2	2	2	2	1
ET091036	3	1	2	12	1	1
ET091037	1	1	2	4	99	1
ET091037	2	3	1	4	99	1
ET091037	3	3	1	2	99	1
ET091037	4	3	2	2	99	1
ET091037	5	1	2	2	99	1
ET091037	6	1	2	3	99	1
ET091037	7	5	2	9	99	1
ET091037	8	2	2	12	99	97
ET091038	1	1	2	7	2	1
ET091038	2	1	2	12	3	52
ET091038	3	2	2	2	3	1
ET091038	4	2	2	10	3	52
ET091038	5	2	2	12	3	15
ET091038	6	3	2	4	3	1
ET091038	7	3	2	2	3	1
ET091038	8	4	2	2	2	1
ET091038	9	4	2	3	3	1
ET091038	10	5	2	12	1	1
ET091039	1	1	2	10	1	1
ET091039	2	2	2	2	2	1
ET091039	3	2	2	12	1	97
ET091039	4	3	2	12	1	1
ET091040	1	1	2	2	2	93
ET091040	2	2	2	2	2	1
ET091041	1	1	2	9	1	1
ET091042	1	1	2	12	2	1
ET091042	2	2	2	3	2	1
ET091043	1	1	2	12	1	1
ET091043	2	2	2	3	1	1
ET091043	3	2	2	3	1	1
ET091043	4	3	2	3	1	1
ET091043	5	3	2	3	1	1
ET091043	6	4	2	12	1	1
ET091043	7	5	2	12	1	1
ET091044	1	1	1	12	1	1
ET091045	1	1	2	12	1	1
ET091045	2	2	2	2	1	1
ET091045	3	3	2	2	1	1
ET091046	1	1	2	12	1	1
ET091046	2	3	2	12	1	1
ET091046	3	4	2	3	1	1
ET091046	4	5	99	99	99	1
ET091047	1	1	2	9	1	1
ET091047	2	3	2	9	1	1
ET091047	3	3	2	12	1	1
ET091047	4	5	2	12	1	1
ET091048	1	2	2	12	1	1
ET091048	2	3	2	3	1	1
ET091049	1	1	2	12	1	1
ET091049	2	2	2	2	1	1
ET091049	3	3	2	12	1	1
ET091049	4	4	2	3	1	1
ET091049	5	5	2	12	1	1
ET091050	1	1	2	12	1	1
ET091050	2	2	2	3	1	1
ET091050	3	3	2	3	1	1
ET091050	4	4	2	3	1	1
ET091050	5	4	2	9	1	1
ET101001	1	1	1	12	1	52
ET101001	2	2	1	12	1	15
ET101002	1	1	1	12	1	63
ET101002	2	1	2	6	2	55
ET101002	3	2	2	12	1	55
ET101002	4	4	1	12	1	15
ET101002	5	5	1	6	2	15
ET101003	1	1	1	12	1	91
ET101004	1	1	2	12	1	1
ET101005	1	1	1	10	2	67
ET101005	2	1	2	12	1	1
ET101005	3	2	2	6	2	15
ET101005	4	2	2	12	1	95
ET101005	5	2	2	12	1	55
ET101005	6	2	2	6	2	15
ET101006	1	1	1	12	2	74
ET101007	1	1	2	12	1	52
ET101007	2	1	2	12	1	1
ET101007	3	2	2	12	1	15
ET101008	1	1	1	12	1	26
ET101008	2	1	1	11	4	95
ET101009	1	1	2	10	2	15
ET101009	2	2	2	10	2	52
ET101010	1	1	2	12	1	52
ET101011	1	1	1	12	2	74
ET101011	2	2	1	12	2	74
ET101012	1	1	1	12	1	52
ET101012	2	2	1	12	1	52
ET101013	1	1	2	10	2	15
ET101013	2	1	2	6	2	15
ET101013	3	1	2	12	1	1
ET101014	1	1	2	10	2	95
ET101014	2	2	2	12	1	1
ET101015	1	1	2	12	3	52
ET101015	2	2	2	12	2	52
ET101015	3	4	2	12	1	52
ET101016	1	1	2	12	1	52
ET101016	2	3	2	12	1	52
ET101016	3	4	2	4	2	95
ET101017	1	1	2	12	1	52
ET101017	2	2	2	12	1	15
ET101018	1	1	2	12	1	1
ET101018	2	2	2	12	1	95
ET101020	1	1	1	12	2	52
ET101021	1	1	1	10	2	80
ET101021	2	2	1	12	1	1
ET101022	1	1	1	10	2	91
ET101022	2	2	2	12	1	1
ET101023	1	1	2	12	1	52
ET101023	2	2	2	12	1	1
ET101024	1	1	2	12	1	1
ET101024	2	2	2	12	1	15
ET101025	1	1	1	12	2	91
ET101026	1	1	2	12	1	1
ET101026	2	2	1	10	2	15
ET101026	3	2	1	3	3	15
ET101026	4	2	1	10	2	95
ET101026	5	3	1	12	1	85
ET101026	6	4	1	1	4	72
ET101027	1	1	1	12	1	1
ET101027	2	2	1	12	1	52
ET101027	3	1	1	12	1	1
ET101028	1	2	1	10	1	45
ET101028	2	2	1	12	1	1
ET101029	1	1	1	12	2	45
ET101029	2	2	2	12	2	15
ET101030	1	1	1	12	1	52
ET101030	2	1	2	6	1	67
ET101030	3	2	2	12	1	15
ET101031	1	1	1	12	1	74
ET101031	2	2	1	12	1	15
ET101032	1	1	1	12	1	67
ET101032	2	2	1	12	1	15
ET101033	1	1	1	12	2	74
ET101034	1	1	1	12	1	67
ET101035	1	1	1	10	1	80
ET101036	1	1	1	12	1	45
ET101037	1	1	1	3	3	15
ET101037	2	1	1	10	2	95
ET101038	1	1	2	12	1	1
ET101038	2	2	2	12	1	1
ET101039	1	2	1	10	2	80
ET101039	2	3	2	12	1	1
ET101040	1	1	2	12	2	15
ET101040	2	1	2	12	2	15
ET101041	1	1	2	6	2	15
ET101041	2	1	2	6	2	15
ET101042	1	1	1	12	2	74
ET101043	1	1	1	6	2	95
ET101043	2	1	1	4	3	93
ET101044	1	1	1	9	2	91
ET101044	2	2	1	9	2	80
ET101045	1	1	1	9	2	52
ET101045	2	1	1	2	3	26
ET101045	3	2	2	6	2	15
ET101046	1	1	2	12	2	95
ET101046	2	3	2	12	1	1
ET101047	1	1	1	12	1	1
ET101048	1	1	1	12	2	85
ET101048	2	2	1	12	2	74
ET101049	1	1	1	6	1	80
ET101050	1	1	2	12	2	1
ET111001	1	1	2	12	1	1
ET111002	1	1	2	0	99	15
ET111002	2	2	1	3	1	0
ET111002	4	4	1	2	1	0
ET111002	5	5	1	12	99	93
ET111003	1	1	2	12	1	1
ET111004	1	1	2	99	99	1
ET111005	1	1	1	1	1	1
ET111006	1	1	2	8	2	1
ET111006	2	2	2	8	3	52
ET111007	1	1	2	9	2	1
ET111007	2	2	2	9	2	1
ET111007	3	3	1	12	2	1
ET111008	1	1	2	5	1	1
ET111009	1	1	2	5	1	1
ET111009	2	1	1	7	1	93
ET111009	3	2	2	10	3	15
ET111010	1	1	2	5	1	1
ET111010	3	3	2	5	2	1
ET111011	1	1	2	5	1	1
ET111011	3	3	2	5	1	1
ET111011	7	7	2	5	1	1
ET111012	1	1	2	1	1	1
ET111013	1	1	2	11	1	1
ET111013	3	3	2	11	1	1
ET111015	1	1	2	12	1	1
ET111015	2	2	2	12	1	15
ET111016	1	1	2	12	1	1
ET111017	1	1	1	4	1	1
ET111017	3	4	1	12	1	1
ET111018	1	1	2	9	2	1
ET111018	2	1	2	9	2	1
ET111018	3	3	2	9	2	1
ET111018	4	4	2	3	2	1
ET111018	5	5	2	3	2	1
ET111019	1	1	2	99	99	1
ET111020	1	1	2	12	1	1
ET111021	1	1	2	99	99	1
ET111022	1	1	2	12	1	1
ET111022	3	2	2	5	1	15
ET111023	1	1	2	9	2	1
ET111023	2	2	2	3	3	1
ET111023	3	2	2	5	1	15
ET111023	4	2	2	5	3	15
ET111023	5	3	1	9	2	1
ET111023	6	4	2	5	3	15
ET111023	7	5	2	6	3	52
ET111023	8	5	2	3	2	15
ET111023	9	5	2	6	2	1
ET111023	10	6	2	12	1	1
ET111024	1	1	2	99	1	1
ET111025	1	1	2	5	1	1
ET111025	3	3	2	5	1	1
ET111025	4	4	2	5	2	1
ET111025	5	5	2	5	2	1
ET111026	1	1	2	8	3	15
ET111027	1	1	2	5	2	1
ET111027	3	3	2	5	1	1
ET111028	1	1	2	6	1	1
ET111028	2	1	1	5	1	74
ET111028	4	2	2	12	3	15
ET111029	1	1	2	5	2	1
ET111029	4	4	2	5	2	1
ET111030	1	1	2	12	1	1
ET111031	1	1	2	12	1	1
ET111031	3	3	2	12	1	1
ET111031	7	7	2	99	3	75
ET111031	8	8	2	99	3	1
ET111032	1	1	2	12	1	1
ET111033	1	1	1	5	2	1
ET111033	2	1	1	6	1	93
ET111033	3	2	2	6	3	52
ET111033	4	3	2	6	3	52
ET111033	5	4	1	5	1	1
ET111033	6	5	1	10	1	95
ET111033	7	6	1	12	1	1
ET111033	8	7	2	12	1	1
ET111034	1	1	2	9	2	1
ET111034	2	1	2	12	1	1
ET111034	3	2	2	12	1	15
ET111034	4	3	1	12	2	1
ET111034	5	4	1	12	1	15
ET111034	6	3	2	12	1	1
ET111036	1	1	2	12	3	15
ET111036	2	1	2	10	2	52
ET111036	3	2	2	12	3	15
ET111036	4	2	2	10	2	52
ET111037	1	1	2	12	1	74
ET111037	2	2	2	12	1	74
ET111037	3	3	1	12	1	1
ET111037	4	7	1	12	1	1
ET111037	5	5	1	12	1	97
ET111037	6	6	1	12	1	1
ET111038	1	1	2	12	1	1
ET111039	1	1	2	99	1	15
ET111039	2	1	99	99	99	95
ET111039	3	1	99	99	99	52
ET111039	4	2	1	2	2	52
ET111039	5	2	99	99	99	52
ET111040	1	1	2	12	1	1
ET111040	3	3	99	99	99	1
ET111041	1	1	2	12	2	1
ET111041	2	2	1	12	2	1
ET111042	1	1	2	12	2	1
ET111042	2	2	2	12	2	1
ET111043	1	1	2	12	2	1
ET111043	2	2	2	12	2	1
ET111043	3	3	2	12	2	1
ET111043	4	4	2	12	2	1
ET111043	5	5	2	12	2	1
ET111043	6	6	2	12	2	97
ET111043	7	7	2	12	2	97
ET111044	1	1	2	12	1	52
ET111045	1	2	1	3	1	1
ET111045	2	2	99	99	99	45
ET111045	3	3	2	12	1	15
ET111045	4	3	99	99	99	52
ET111045	5	3	99	99	99	52
ET111045	6	4	2	12	1	1
ET111045	7	5	2	12	1	1
ET111046	1	1	2	12	3	15
