CHILDID	ID	MEMSEX	AGE	RELATE	LIVHSE	GRADE	ADULTEDC	DTHEXPR3	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN120100	2	2	52	1	1	2	0	88	 	 	 	 	 	 	 	 	0	1	10	5	7	 	 	 	 	 	 	 	 
VN120100	3	1	22	9	1	8	0	88	 	 	 	 	 	 	 	 	0	1	11	26	7	 	 	 	 	 	 	 	 
VN120100	4	2	19	9	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120100	5	2	15	9	1	88	88	88	1	6	5	0	8	11	88	-88	0	1	11	25	7	8	0	2	7	0	0	0	7
VN120100	15	2	9	7	1	88	88	88	1	6	1	0	8	7	88	-88	0	15	11	27	3	9	0	3	0	0	0	0	12
VN120100	16	2	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	99	99	99	10	0	0	0	0	0	0	14
VN120114	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	0	0	15	5	15	2	9	0	2	0	0	5	2	6
VN120114	1	1	69	5	1	4	0	88	 	 	 	 	 	 	 	 	1	19	88	88	88	 	 	 	 	 	 	 	 
VN120114	2	2	72	5	1	2	0	88	 	 	 	 	 	 	 	 	1	15	10	20	3	 	 	 	 	 	 	 	 
VN120114	3	2	42	13	1	0	0	88	 	 	 	 	 	 	 	 	0	1	11	25	8	 	 	 	 	 	 	 	 
VN120114	4	2	34	1	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120114	5	2	16	14	1	88	88	88	0	88	88	88	88	88	88	-88	0	1	10	20	6	8	0	2	6	0	0	0	8
VN120115	0	1	8	0	1	88	88	88	1	6	2	1	88	88	4	0	0	4	11	25	3	9	0	0	3	0	5	1	6
VN120115	1	1	32	1	1	3	0	88	 	 	 	 	 	 	 	 	0	1	11	28	7	 	 	 	 	 	 	 	 
VN120115	2	2	30	1	1	0	0	88	 	 	 	 	 	 	 	 	0	1	11	25	7	 	 	 	 	 	 	 	 
VN120115	15	2	11	7	1	0	88	88	1	6	5	1	88	88	3	0	0	15	11	24	1	8	0	1	0	0	5	5	5
VN120115	16	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN120121	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	420	0	15	12	10	1	9	0	1	0	0	5	4	5
VN120121	1	1	40	1	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120121	2	2	36	1	4	7	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120121	3	1	12	7	1	88	88	88	1	6	6	1	88	88	3	0	0	4	11	22	2	9	0	1	2	0	5	2	5
VN120121	4	1	59	5	1	2	0	88	 	 	 	 	 	 	 	 	0	1	11	24	6	 	 	 	 	 	 	 	 
VN120121	5	2	59	5	1	7	0	88	 	 	 	 	 	 	 	 	0	15	12	26	3	 	 	 	 	 	 	 	 
VN120121	6	1	29	13	1	9	99	88	 	 	 	 	 	 	 	 	0	1	11	27	7	 	 	 	 	 	 	 	 
VN120121	7	1	22	13	1	9	99	88	 	 	 	 	 	 	 	 	0	1	7	26	7	 	 	 	 	 	 	 	 
VN120124	0	2	7	0	1	88	88	88	1	6	1	1	88	88	3	0	0	15	8	15	3	9	0	3	0	0	5	2	5
VN120124	1	1	35	1	1	4	0	88	 	 	 	 	 	 	 	 	0	1	10	22	8	 	 	 	 	 	 	 	 
VN120124	2	2	33	1	1	2	0	88	 	 	 	 	 	 	 	 	0	1	11	22	8	 	 	 	 	 	 	 	 
VN120124	3	2	14	7	1	88	88	88	1	6	3	0	31	88	88	-88	0	1	10	20	7	8	2	2	7	0	0	0	5
VN120124	4	1	13	7	1	88	88	88	1	6	4	0	8	10	88	-88	0	1	10	20	6	8	2	2	6	0	0	0	6
VN120124	5	1	5	7	1	88	88	88	0	88	88	88	99	88	88	-88	0	19	88	88	88	10	0	0	0	0	0	0	10
VN120124	6	1	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN120125	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	0	0	1	8	20	3	9	0	0	3	0	5	3	4
VN120125	1	2	78	19	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120125	2	1	46	19	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120125	3	2	46	19	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120125	4	1	30	1	1	2	0	88	 	 	 	 	 	 	 	 	0	1	10	26	8	 	 	 	 	 	 	 	 
VN120125	5	2	29	1	1	2	0	88	 	 	 	 	 	 	 	 	0	1	11	25	8	 	 	 	 	 	 	 	 
VN120125	6	2	19	13	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120125	7	2	19	13	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120125	8	2	13	7	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120125	15	2	10	7	1	88	88	88	1	6	4	1	88	88	3	0	0	1	8	20	3	8	0	0	3	0	5	3	5
VN120125	16	2	8	7	1	88	88	88	1	6	2	1	88	88	2	0	0	15	6	15	2	9	0	2	0	0	5	3	5
VN120126	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	0	0	4	12	25	3	11	2	1	3	0	5	1	1
VN120126	1	1	54	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	2	2	51	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	3	1	27	1	1	13	1	88	 	 	 	 	 	 	 	 	0	1	7	15	8	 	 	 	 	 	 	 	 
VN120126	4	2	25	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	5	1	24	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	6	2	23	1	1	99	0	88	 	 	 	 	 	 	 	 	0	1	11	25	8	 	 	 	 	 	 	 	 
VN120126	7	1	21	13	1	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	8	2	17	13	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	9	1	13	13	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120126	10	1	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	99	99	99	11	0	0	0	0	0	0	13
VN120126	11	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120133	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	0	0	15	12	20	1	9	0	1	0	0	4	4	6
VN120133	1	1	65	6	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120133	2	2	59	6	1	30	0	88	 	 	 	 	 	 	 	 	0	15	12	22	3	 	 	 	 	 	 	 	 
VN120133	3	1	28	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN120133	4	2	27	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	12	25	5	 	 	 	 	 	 	 	 
VN120133	5	2	26	13	4	99	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120134	0	2	7	0	1	88	88	88	1	6	1	1	88	88	2	0	0	15	5	15	2	9	0	2	0	0	5	5	3
VN120134	1	2	83	6	1	3	0	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN120134	2	1	44	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	10	20	8	 	 	 	 	 	 	 	 
VN120134	3	2	41	1	1	4	0	88	 	 	 	 	 	 	 	 	0	1	11	20	7	 	 	 	 	 	 	 	 
VN120134	4	2	20	7	4	99	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120134	5	2	16	7	1	88	88	88	1	6	10	1	88	88	2	720	0	1	6	15	3	8	0	0	3	0	5	5	3
VN120134	6	2	14	7	1	88	88	88	1	6	8	1	88	88	2	0	0	1	6	15	3	8	0	0	3	0	5	5	3
VN120134	7	2	12	7	1	88	88	88	1	6	6	1	88	88	1	0	0	4	5	16	3	8	0	0	3	0	5	5	3
VN120135	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	50	0	15	4	15	2	9	0	2	0	0	5	5	3
VN120135	1	1	33	1	1	7	0	88	 	 	 	 	 	 	 	 	0	1	7	20	7	 	 	 	 	 	 	 	 
VN120135	2	2	33	1	1	6	0	88	 	 	 	 	 	 	 	 	0	1	11	22	8	 	 	 	 	 	 	 	 
VN120135	3	1	13	7	1	88	88	88	1	6	7	1	88	88	3	0	0	1	7	15	3	8	0	0	3	0	5	3	5
VN120135	15	2	11	7	1	88	88	88	1	6	5	1	88	88	3	0	0	15	6	16	2	8	0	3	0	0	5	3	5
VN120136	0	2	8	0	1	88	88	88	0	88	88	88	88	88	88	-88	0	15	12	25	4	13	0	4	0	0	0	0	7
VN120136	1	1	33	1	1	0	0	88	 	 	 	 	 	 	 	 	0	1	12	20	7	 	 	 	 	 	 	 	 
VN120136	2	2	27	1	1	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120139	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	50	0	15	4	15	2	9	0	2	0	0	5	5	3
VN120139	1	1	32	1	1	4	0	88	 	 	 	 	 	 	 	 	0	1	10	22	8	 	 	 	 	 	 	 	 
VN120139	2	2	31	1	1	5	0	88	 	 	 	 	 	 	 	 	0	1	11	20	7	 	 	 	 	 	 	 	 
VN120139	3	2	13	7	1	88	88	88	1	6	7	1	88	88	2	333	0	15	5	15	2	8	0	3	0	0	5	5	3
VN120140	0	1	7	0	1	88	88	88	1	6	1	1	88	88	3	100	0	15	12	15	1	9	0	1	0	0	5	4	5
VN120140	1	1	43	1	1	13	0	88	 	 	 	 	 	 	 	 	0	9	12	25	5	 	 	 	 	 	 	 	 
VN120140	2	2	38	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	12	20	7	 	 	 	 	 	 	 	 
VN120140	3	1	16	7	1	88	88	88	1	6	8	1	88	88	3	0	0	1	12	20	3	9	0	1	3	0	5	4	3
VN120141	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	720	0	19	0	99	99	9	0	0	0	0	5	4	6
VN120141	1	1	39	1	1	4	0	88	 	 	 	 	 	 	 	 	0	4	9	28	6	 	 	 	 	 	 	 	 
VN120141	2	2	31	1	1	7	0	88	 	 	 	 	 	 	 	 	0	1	8	20	7	 	 	 	 	 	 	 	 
VN120141	3	2	70	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120141	4	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN120141	5	2	29	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120142	0	2	7	0	1	88	88	88	1	6	1	1	88	88	2	0	0	15	6	15	2	9	0	2	0	0	5	2	6
VN120142	1	1	38	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	10	25	6	 	 	 	 	 	 	 	 
VN120142	2	2	28	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	9	22	8	 	 	 	 	 	 	 	 
VN120146	0	2	8	0	1	88	88	88	0	88	88	88	88	88	88	-88	0	4	12	23	6	8	1	0	6	0	0	0	9
VN120146	1	1	36	1	1	2	0	88	 	 	 	 	 	 	 	 	0	1	10	27	8	 	 	 	 	 	 	 	 
VN120146	2	2	33	1	1	0	0	88	 	 	 	 	 	 	 	 	0	1	10	25	7	 	 	 	 	 	 	 	 
VN120146	3	2	13	7	1	88	88	88	1	6	7	1	88	88	3	0	0	1	10	20	3	8	1	2	3	0	5	1	4
VN120146	15	2	11	7	1	88	88	88	1	6	5	1	88	88	3	0	0	4	10	20	2	9	1	2	2	0	5	1	4
VN120146	16	2	6	7	1	88	88	88	1	6	0	1	88	88	3	0	0	19	99	99	99	11	0	0	0	0	5	1	8
VN120146	17	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN120148	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	0	0	15	12	20	2	9	0	2	0	0	6	3	3
VN120148	1	2	63	6	1	99	99	88	 	 	 	 	 	 	 	 	0	15	12	26	6	 	 	 	 	 	 	 	 
VN120148	2	1	30	1	1	4	0	88	 	 	 	 	 	 	 	 	0	1	12	25	7	 	 	 	 	 	 	 	 
VN120148	3	2	29	1	1	6	0	88	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN120148	4	2	28	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120148	5	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN120150	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	0	0	4	10	24	3	9	0	0	3	0	5	1	6
VN120150	1	1	48	5	1	99	0	88	 	 	 	 	 	 	 	 	0	1	11	28	7	 	 	 	 	 	 	 	 
VN120150	2	2	47	5	1	99	99	88	 	 	 	 	 	 	 	 	0	1	10	25	7	 	 	 	 	 	 	 	 
VN120150	3	2	25	1	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120150	4	2	24	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120150	5	2	22	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120150	6	2	24	13	4	7	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120150	7	2	19	13	1	9	0	88	 	 	 	 	 	 	 	 	0	1	10	27	7	 	 	 	 	 	 	 	 
VN120150	8	2	17	13	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN120150	9	1	15	13	1	88	88	88	1	6	9	0	8	15	88	-88	0	4	8	20	4	8	0	2	4	0	0	0	10
VN130001	0	2	8	0	1	88	88	88	1	6	1	1	88	88	2	360	0	15	12	25	2	10	0	1	1	0	4	4	4
VN130001	1	1	64	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130001	2	2	58	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130001	3	1	32	1	1	4	0	88	 	 	 	 	 	 	 	 	0	20	12	20	8	 	 	 	 	 	 	 	 
VN130001	4	2	27	1	1	8	0	88	 	 	 	 	 	 	 	 	0	20	99	20	10	 	 	 	 	 	 	 	 
VN130001	5	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130002	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	395	0	15	11	25	1	10	1	1	0	0	4	4	4
VN130002	1	1	51	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130002	2	2	51	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130002	3	1	30	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	20	10	 	 	 	 	 	 	 	 
VN130002	4	2	27	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	23	10	 	 	 	 	 	 	 	 
VN130002	5	1	27	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130002	6	2	20	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130002	7	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130003	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	400	0	15	12	26	1	9	1	0	0	0	4	4	6
VN130003	1	1	32	1	1	12	1	88	 	 	 	 	 	 	 	 	0	10	11	20	8	 	 	 	 	 	 	 	 
VN130003	2	2	29	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	25	8	 	 	 	 	 	 	 	 
VN130003	3	1	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN130004	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	600	0	19	0	99	99	8	0	0	0	0	3	5	8
VN130004	1	1	69	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130004	2	2	65	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130004	3	2	33	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	9	28	7	 	 	 	 	 	 	 	 
VN130004	4	1	35	1	1	12	0	88	 	 	 	 	 	 	 	 	0	13	12	28	10	 	 	 	 	 	 	 	 
VN130004	5	1	29	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130004	6	2	34	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130004	7	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130005	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	359	0	15	12	20	1	9	0	1	0	0	4	4	6
VN130005	1	1	32	1	1	12	0	88	 	 	 	 	 	 	 	 	0	2	4	15	4	 	 	 	 	 	 	 	 
VN130005	2	2	29	1	1	7	0	88	 	 	 	 	 	 	 	 	0	20	12	28	11	 	 	 	 	 	 	 	 
VN130005	3	1	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	99	99	99	12	0	0	0	0	6	0	6
VN130006	0	2	8	0	1	88	88	88	1	6	1	1	88	88	2	600	0	15	10	20	1	10	0	1	0	0	4	5	4
VN130006	1	2	80	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130006	2	1	38	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	7	20	8	 	 	 	 	 	 	 	 
VN130006	3	2	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	2	7	20	8	 	 	 	 	 	 	 	 
VN130006	4	1	15	7	1	88	88	88	1	6	8	1	88	88	3	1000	0	15	10	20	2	8	0	2	0	0	5	6	3
VN130007	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	350	0	15	12	16	1	9	0	1	0	0	4	4	6
VN130007	1	2	72	6	1	5	0	88	 	 	 	 	 	 	 	 	0	15	12	24	1	 	 	 	 	 	 	 	 
VN130007	2	1	38	1	1	9	0	88	 	 	 	 	 	 	 	 	0	2	12	20	8	 	 	 	 	 	 	 	 
VN130007	3	2	38	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	20	8	 	 	 	 	 	 	 	 
VN130007	4	2	17	7	1	88	88	88	1	6	10	1	88	88	2	1500	0	15	12	25	2	8	0	2	0	0	5	5	4
VN130007	5	2	14	7	1	88	88	88	1	6	7	1	88	88	2	1000	0	15	12	25	1	8	0	1	0	0	5	5	5
VN130007	6	1	4	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN130008	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	350	0	15	12	20	1	8	0	1	0	0	4	5	6
VN130008	1	1	79	18	3	99	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130008	2	2	74	18	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130008	3	1	52	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130008	4	2	49	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130008	5	1	30	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	25	8	 	 	 	 	 	 	 	 
VN130008	6	2	27	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	7	20	8	 	 	 	 	 	 	 	 
VN130008	7	1	26	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130008	8	2	25	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130008	9	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130009	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	345	0	19	0	99	99	10	0	0	0	0	4	6	4
VN130009	1	2	93	18	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130009	2	1	70	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130009	3	2	64	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130009	4	1	35	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	12	25	9	 	 	 	 	 	 	 	 
VN130009	5	2	30	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	12	15	5	 	 	 	 	 	 	 	 
VN130009	6	1	24	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130009	7	1	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130010	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	486	0	19	0	99	99	10	0	0	0	0	4	5	5
VN130010	1	1	38	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	12	25	5	 	 	 	 	 	 	 	 
VN130010	2	2	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	9	25	6	 	 	 	 	 	 	 	 
VN130011	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	500	0	15	12	25	1	8	0	1	0	0	4	5	6
VN130011	1	1	52	1	1	5	0	88	 	 	 	 	 	 	 	 	0	3	12	25	3	 	 	 	 	 	 	 	 
VN130011	2	2	50	1	1	5	0	88	 	 	 	 	 	 	 	 	0	1	11	25	10	 	 	 	 	 	 	 	 
VN130011	3	2	29	7	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130011	4	2	24	7	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130011	5	1	23	7	1	12	1	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130011	6	2	19	7	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	28	8	 	 	 	 	 	 	 	 
VN130011	7	2	23	16	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130011	8	2	3	15	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130012	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	890	0	15	10	25	1	8	0	1	0	0	4	5	6
VN130012	1	1	37	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	27	7	 	 	 	 	 	 	 	 
VN130012	2	2	36	1	1	7	0	88	 	 	 	 	 	 	 	 	0	2	11	24	7	 	 	 	 	 	 	 	 
VN130012	15	1	11	7	1	88	88	88	1	6	5	1	88	88	2	1100	0	15	12	20	1	8	0	1	0	0	5	4	6
VN130013	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	700	0	15	10	15	2	8	1	1	0	0	4	5	5
VN130013	1	1	32	1	1	9	0	88	 	 	 	 	 	 	 	 	0	11	9	20	8	 	 	 	 	 	 	 	 
VN130013	2	2	29	1	1	9	0	88	 	 	 	 	 	 	 	 	0	11	4	15	8	 	 	 	 	 	 	 	 
VN130013	3	2	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN130014	0	1	8	0	1	88	88	88	1	6	2	1	88	88	1	632	0	15	10	10	1	10	0	1	0	0	4	5	4
VN130014	1	1	70	6	4	10	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130014	2	2	65	6	4	10	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130014	3	1	37	1	1	13	0	88	 	 	 	 	 	 	 	 	0	13	12	27	8	 	 	 	 	 	 	 	 
VN130014	4	2	33	1	1	13	0	88	 	 	 	 	 	 	 	 	0	12	6	24	8	 	 	 	 	 	 	 	 
VN130014	5	2	13	7	1	88	88	88	1	6	7	1	88	88	2	460	0	15	10	20	2	7	0	2	0	0	5	6	4
VN130015	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	605	0	15	12	20	1	9	0	1	0	0	4	4	6
VN130015	1	1	40	1	1	7	0	88	 	 	 	 	 	 	 	 	0	1	12	20	8	 	 	 	 	 	 	 	 
VN130015	2	2	37	1	1	7	0	88	 	 	 	 	 	 	 	 	0	1	12	22	8	 	 	 	 	 	 	 	 
VN130015	3	2	15	7	1	88	88	88	1	6	9	0	31	15	88	-88	0	15	12	27	3	9	0	3	0	0	0	5	7
VN130016	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	350	0	15	12	22	1	10	1	0	0	0	4	4	5
VN130016	1	2	89	18	99	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN130016	2	1	62	6	1	7	0	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130016	3	2	58	6	1	10	0	88	 	 	 	 	 	 	 	 	0	1	12	20	4	 	 	 	 	 	 	 	 
VN130016	4	1	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN130016	5	2	26	1	1	9	0	88	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN130016	6	2	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN130017	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	500	0	15	12	15	1	10	0	1	0	0	5	4	4
VN130017	1	1	32	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	10	25	8	 	 	 	 	 	 	 	 
VN130017	2	2	29	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	28	10	 	 	 	 	 	 	 	 
VN130019	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	700	0	15	12	25	1	9	0	1	0	0	4	5	5
