childid	id	memsex	age	relate	livhse	hsstrtr3	stryrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	grdrpr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	nmeslpr3	chcarer3	hhchrer3	nmehhcr3	npywrkr3	nmenpyr3	paywrkr3	nmepayr3	schoolr3	studyr3	playr3	neg1day	ineg1w	ineg1wag	ineg2day	ineg2w	ineg2wag
IN050018	12	2	20	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN050019	0	2	8	0	1	1	5	0	2	1	 	 	 	4	0	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	1	7	 	 	 	 	 	 
IN050019	1	1	35	1	1	 	 	 	 	 	 	 	 	 	 	3	5	12	8	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050019	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	10	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050019	3	2	10	7	1	1	5	0	4	1	 	 	 	4	0	0	17	10	25	8	8	 	0	0	 	0	 	0	 	8	1	7	 	 	 	 	 	 
IN050020	0	2	8	0	1	1	6	8	1	1	 	 	 	1	1080	0	17	10	25	8	8	1	0	0	 	0	 	0	 	9	2	5	 	 	 	 	 	 
IN050020	1	1	57	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	2	2	52	6	1	 	 	 	 	 	 	 	 	 	 	0	1	5	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	3	1	37	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	4	2	34	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	5	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	26	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	6	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	7	2	15	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	8	1	13	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050020	9	2	10	7	1	1	6	0	3	1	 	 	 	3	1200	0	17	10	25	8	8	 	0	0	 	0	 	0	 	9	2	5	 	 	 	 	 	 
IN050021	0	1	8	0	1	1	6	8	1	1	 	 	 	1	900	0	17	10	25	7	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050021	1	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN050021	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN050021	3	2	21	8	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050021	4	2	10	8	1	1	6	0	5	1	 	 	 	1	1000	0	17	10	25	7	8	 	0	0	 	0	 	0	 	9	3	4	 	 	 	 	 	 
IN050021	5	1	9	7	1	1	6	0	2	1	 	 	 	3	0	0	17	10	25	7	8	 	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050022	0	1	8	0	1	1	6	5	1	1	 	 	 	4	0	0	17	10	26	7	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050022	1	1	34	1	1	 	 	 	 	 	 	 	 	 	 	0	12	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	7	 	560	10	 	800
IN050022	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	12	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	7	 	560	10	 	800
IN050022	3	2	12	7	1	0	 	 	 	 	 	 	 	 	 	0	12	7	15	7	10	 	2	0	 	6	 	0	 	0	0	6	 	 	 	 	 	 
IN050022	4	2	4	7	1	 	 	 	 	 	 	 	 	 	 	0	17	12	30	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050023	0	2	8	0	1	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	11	1	6	0	 	0	 	0	 	0	0	7	 	 	 	 	 	 
IN050023	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	12	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	15	 	1500	0	10	 
IN050023	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	12	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	15	 	1000	20	 	1500
IN050023	3	1	5	7	1	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	12	 	0	0	 	0	 	0	 	0	0	12	 	 	 	 	 	 
IN050023	4	2	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050024	0	2	8	0	1	0	 	 	 	 	 	 	 	 	 	0	16	12	25	8	9	1	5	1	1	0	 	0	 	0	0	9	 	 	 	 	 	 
IN050024	1	1	57	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050024	2	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN050024	3	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	23	8	 	 	 	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN050024	4	2	5	7	1	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	10	 	0	0	 	0	 	0	 	0	0	14	 	 	 	 	 	 
IN050025	0	1	7	0	1	1	4	4	1	1	 	 	 	2	800	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050025	1	2	65	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050025	2	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	10	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050025	3	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050025	4	1	27	13	1	 	 	 	 	 	 	 	 	 	 	0	13	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050025	5	2	10	7	1	1	4	0	4	1	 	 	 	2	1000	0	17	10	25	8	8	 	0	0	 	0	 	0	 	8	3	5	 	 	 	 	 	 
IN050025	6	2	18	13	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050026	0	1	8	0	1	1	6	0	1	1	 	 	 	1	5000	0	17	10	24	8	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050026	1	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	1	 	0	1	 
IN050026	2	2	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050026	3	1	15	7	1	1	5	1	8	1	 	 	 	2	2500	0	17	10	26	8	8	 	1	1	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050026	4	2	20	2	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	0	1	8	0	1	1	5	0	0	1	 	 	 	4	0	0	17	10	25	8	9	1	0	0	 	0	 	0	 	8	1	6	 	 	 	 	 	 
IN050027	1	2	72	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	2	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	4	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	3	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	7	 	420	0	10	 
IN050027	4	1	32	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	5	2	30	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	6	1	17	7	1	0	 	 	 	 	 	 	 	 	 	0	11	10	20	8	9	 	0	0	 	0	 	8	 	0	0	7	 	 	 	 	 	 
IN050027	7	2	13	7	1	0	 	 	 	 	 	 	 	 	 	0	12	10	20	8	9	 	0	0	 	0	 	8	 	0	0	7	 	 	 	 	 	 
IN050027	8	2	11	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	9	1	9	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050027	10	2	7	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050028	0	2	8	0	1	1	5	6	2	1	 	 	 	2	0	0	17	10	24	8	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050028	1	2	79	5	2	 	 	 	 	 	 	 	 	 	 	3	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050028	2	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	20	 	1200	30	 	1800
IN050028	3	2	33	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	30	 	1800	20	 	1200
IN050028	4	2	12	7	1	1	5	6	6	1	 	 	 	2	1560	0	17	10	25	8	8	 	0	2	 	0	 	0	 	10	2	2	 	 	 	 	 	 
IN050029	0	2	8	0	1	1	5	 	2	1	 	 	 	2	0	0	17	10	25	8	11	1	0	0	 	0	 	0	 	8	1	4	 	 	 	 	 	 
IN050029	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050029	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050029	3	2	13	7	1	1	5	 	7	1	 	 	 	2	900	0	17	10	25	8	10	 	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050029	4	1	10	7	1	1	5	 	1	1	 	 	 	2	1200	0	17	10	25	8	10	 	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050030	0	1	8	0	1	1	6	4	1	1	 	 	 	3	5000	0	17	10	25	8	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050030	1	2	87	18	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	2	2	45	6	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	3	1	42	6	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	4	2	37	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	5	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	13	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	6	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	7	1	25	13	1	 	 	 	 	 	 	 	 	 	 	0	17	10	25	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	8	2	23	13	1	 	 	 	 	 	 	 	 	 	 	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	9	1	21	13	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050030	10	1	10	7	1	1	5	6	3	1	 	 	 	2	5000	0	17	10	25	8	10	 	0	0	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN050031	0	1	7	0	1	0	 	 	 	 	 	 	 	 	 	0	4	12	15	8	10	1	0	0	 	8	1	0	 	0	0	6	 	 	 	 	 	 
IN050031	1	1	36	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	10	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050031	2	2	26	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	25	9	 	 	 	 	 	 	 	 	 	 	 	 	10	 	500	10	 	500
IN050031	3	2	10	7	1	0	 	 	 	 	 	 	 	 	 	0	12	2	25	9	10	 	0	0	 	8	 	0	 	0	0	6	 	 	 	 	 	 
IN050031	4	1	4	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	11	 	0	0	 	0	 	0	 	0	0	13	 	 	 	 	 	 
IN050031	5	2	71	6	3	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	0	2	7	0	1	1	5	 	2	1	 	 	 	3	0	0	17	10	26	7	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050032	1	1	77	6	1	 	 	 	 	 	 	 	 	 	 	0	17	12	30	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	2	1	40	1	1	 	 	 	 	 	 	 	 	 	 	0	5	9	25	6	 	 	 	 	 	 	 	 	 	 	 	 	7	 	560	10	 	800
IN050032	3	1	37	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	4	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	5	9	25	6	 	 	 	 	 	 	 	 	 	 	 	 	7	 	560	10	 	800
IN050032	5	1	31	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	6	2	28	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	7	2	21	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	8	1	10	7	1	1	5	 	3	1	 	 	 	3	1000	0	17	10	26	7	9	 	0	0	 	0	 	0	 	9	2	4	 	 	 	 	 	 
IN050032	9	2	6	7	1	1	5	 	0	1	 	 	 	3	0	0	17	10	26	7	10	 	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050032	10	2	8	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	11	1	4	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050032	12	2	6	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050033	0	2	8	0	1	1	6	4	1	1	 	 	 	2	0	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	1	7	 	 	 	 	 	 
IN050033	1	2	77	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050033	2	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	12	6	20	9	 	 	 	 	 	 	 	 	 	 	 	 	10	 	580	0	10	 
IN050033	3	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050033	4	2	16	7	1	0	 	 	 	 	 	 	 	 	 	0	12	6	15	8	7	 	0	2	 	0	 	8	 	0	0	7	0	4	 	15	 	750
IN050033	5	1	15	7	1	0	 	 	 	 	 	 	 	 	 	0	11	8	20	8	8	 	0	0	 	0	 	8	 	0	0	9	 	 	 	 	 	 
IN050033	6	2	13	7	1	0	 	 	 	 	 	 	 	 	 	0	12	6	10	8	8	 	0	1	 	0	 	8	 	0	0	8	0	4	 	15	 	750
IN050034	0	1	8	0	1	1	5	 	2	1	 	 	 	3	0	0	17	10	26	7	10	1	0	0	 	0	 	0	 	8	1	5	 	 	 	 	 	 
IN050034	1	1	38	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	6	 	 	 	 	 	 	 	 	 	 	 	 	9	 	720	9	 	720
IN050034	2	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	6	 	 	 	 	 	 	 	 	 	 	 	 	9	 	720	9	 	720
IN050034	3	2	10	7	1	0	 	 	 	 	 	 	 	 	 	0	15	12	30	2	10	 	2	1	 	0	 	0	 	0	0	11	 	 	 	 	 	 
IN050034	4	2	5	7	1	0	 	 	 	 	 	 	 	 	 	0	17	10	26	7	10	 	0	0	 	0	 	0	 	0	0	14	 	 	 	 	 	 
IN050035	0	2	8	0	1	1	5	 	2	1	 	 	 	2	0	0	17	10	25	8	6	1	0	0	 	0	 	0	 	8	3	7	 	 	 	 	 	 
IN050035	1	2	77	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050035	2	1	40	1	1	 	 	 	 	 	 	 	 	 	 	0	10	2	30	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050035	3	2	31	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	15	3	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	1	 	80
IN050035	4	2	18	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050035	5	2	13	7	1	1	4	 	7	1	 	 	 	2	0	0	17	10	25	8	6	 	0	0	 	0	 	0	 	8	3	7	 	 	 	 	 	 
IN050035	6	2	10	7	1	1	5	 	4	1	 	 	 	2	0	0	17	10	25	8	6	 	0	0	 	0	 	0	 	8	3	7	 	 	 	 	 	 
IN050036	0	2	8	0	1	1	6	0	1	1	 	 	 	2	0	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050036	1	1	40	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	25	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050036	2	2	28	1	1	 	 	 	 	 	 	 	 	 	 	0	12	7	25	9	 	 	 	 	 	 	 	 	 	 	 	 	10	 	1000	10	 	1000
IN050037	0	1	8	0	1	1	 	 	0	1	 	 	 	2	1200	0	17	10	25	8	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050037	1	1	77	6	1	 	 	 	 	 	 	 	 	 	 	0	13	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050037	2	2	67	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050037	3	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	11	5	15	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050037	4	2	24	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050037	5	1	6	7	1	1	4	 	0	1	 	 	 	2	1000	0	17	10	25	8	10	 	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050038	0	1	8	0	1	1	5	9	1	1	 	 	 	2	0	0	17	10	25	8	10	1	0	0	 	0	 	0	 	8	1	5	 	 	 	 	 	 
IN050038	1	1	40	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050038	2	2	28	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	30	8	 	 	 	 	 	 	 	 	 	 	 	 	18	 	870	0	4	 
IN050038	3	1	10	7	1	0	 	 	 	 	 	 	 	 	 	0	15	12	30	2	10	 	0	2	 	0	 	0	 	0	0	12	 	 	 	 	 	 
IN050039	0	1	8	0	1	1	6	 	2	1	 	 	 	2	1200	0	17	10	25	8	9	1	0	0	 	0	 	0	 	8	1	6	 	 	 	 	 	 
IN050039	1	2	77	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050039	2	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	11	8	20	5	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN050039	3	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	12	5	20	5	 	 	 	 	 	 	 	 	 	 	 	 	45	 	327	22	 	2200
IN050040	0	2	8	0	1	1	5	9	2	1	 	 	 	2	0	0	17	10	25	9	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050040	1	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	5	12	30	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050040	2	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	6	 	 	 	 	 	 	 	 	 	 	 	 	15	 	2000	20	 	2669
IN050040	3	2	16	7	1	1	5	0	9	1	 	 	 	2	0	0	17	10	25	9	8	 	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050041	0	1	8	0	1	1	5	 	2	1	 	 	 	3	3000	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	1	7	 	 	 	 	 	 
IN050041	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050041	2	2	57	6	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050041	3	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050041	4	1	35	13	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050041	5	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050041	6	2	11	7	1	1	5	 	5	1	 	 	 	2	4000	0	17	10	25	8	8	 	0	0	 	0	 	0	 	8	1	7	 	 	 	 	 	 
IN050042	0	2	8	0	1	1	5	 	3	1	 	 	 	2	0	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050042	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050042	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050042	3	2	10	7	1	1	5	 	5	1	 	 	 	2	0	0	17	10	25	8	8	 	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050042	4	1	6	7	1	1	5	 	0	1	 	 	 	2	0	0	17	10	25	8	10	 	0	0	 	0	 	0	 	8	0	6	 	 	 	 	 	 
IN050043	0	1	8	0	1	1	5	8	1	1	 	 	 	2	0	0	17	10	25	8	8	1	0	0	 	0	 	0	 	8	2	6	 	 	 	 	 	 
IN050043	1	2	52	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050043	2	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	5	25	8	 	 	 	 	 	 	 	 	 	 	 	 	2	 	120	0	11	 
IN050043	3	1	30	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050043	4	2	28	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	5	 	300	13	 	780
IN050043	5	2	10	7	1	1	5	6	2	1	 	 	 	2	0	0	17	10	25	8	8	 	0	2	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN050044	0	2	8	0	1	1	6	10	1	1	 	 	 	3	0	0	17	10	26	8	8	1	0	1	1	0	 	0	 	8	2	5	 	 	 	 	 	 
IN050044	1	1	72	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050044	2	2	62	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050044	3	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	20	10	 	 	 	 	 	 	 	 	 	 	 	 	0	11	 	0	11	 
IN050044	4	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	10	12	20	8	 	 	 	 	 	 	 	 	 	 	 	 	5	 	300	5	 	300
IN050045	0	2	8	0	1	1	5	2	1	1	 	 	 	3	0	0	17	10	24	7	9	1	0	0	 	0	 	0	 	7	1	7	 	 	 	 	 	 
IN050045	1	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	30	 	2450	0	10	 
IN050045	2	2	43	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	45	 	3445	0	10	 
IN050045	3	2	22	7	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050045	4	1	18	7	1	 	 	 	 	 	 	 	 	 	 	0	13	3	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050045	5	2	23	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN050046	0	1	8	0	1	1	7	3	0	1	 	 	 	4	0	0	17	10	26	7	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
