CHILDID	ID	SLEEPR3	NMESLPR3	CHCARER3	HHCHRER3	NMEHHCR3	NPYWRKR3	NMENPYR3	PAYWRKR3	NMEPAYR3	SCHOOLR3	STUDYR3	PLAYR3
IN110088	28	8	88	0	0	88	0	88	0	88	8	5	3
IN110089	0	8	0	0	0	88	0	88	0	88	7	3	6
IN110089	7	8	88	0	2	88	0	88	0	88	7	4	3
IN110089	8	8	88	0	0	88	0	88	0	88	7	3	6
IN110089	28	9	88	0	0	88	0	88	0	88	0	0	15
IN110090	0	10	1	0	0	88	0	88	0	88	8	2	4
IN110090	3	10	88	2	9	88	0	88	0	88	0	0	3
IN110090	28	10	88	0	0	88	0	88	0	88	8	3	3
IN110091	0	9	1	0	0	88	0	88	0	88	4	4	4
IN110091	3	6	88	4	6	88	4	88	0	88	0	0	4
IN110091	4	9	88	0	0	88	0	88	0	88	6	3	6
IN110092	0	10	1	0	0	88	0	88	0	88	8	3	3
IN110092	28	10	88	0	1	88	0	88	0	88	8	3	2
IN110093	0	9	0	0	0	88	0	88	0	88	7	1	7
IN110093	28	9	88	0	0	88	0	88	0	88	7	0	8
IN110094	0	9	1	0	0	88	0	88	0	88	8	0	7
IN110094	3	8	88	4	3	88	0	88	0	88	0	0	9
IN110094	4	9	88	0	0	88	0	88	0	88	3	0	12
IN110094	5	9	88	0	0	88	0	88	0	88	3	0	12
IN110094	28	9	88	1	2	88	0	88	0	88	8	3	2
IN110094	29	8	88	1	2	88	0	88	0	88	8	3	2
IN110095	0	9	1	1	1	0	0	88	0	88	7	4	2
IN110095	28	9	88	1	1	88	0	88	0	88	7	4	2
IN110096	0	10	1	0	0	88	0	88	0	88	7	5	2
IN110096	28	10	88	0	0	88	0	88	0	88	7	5	2
IN110097	0	9	1	0	0	88	0	88	0	88	7	4	4
IN110098	0	7	0	0	0	88	0	88	0	88	8	2	7
IN110099	0	8	0	0	0	88	0	88	0	88	8	1	7
IN110099	4	8	88	0	0	88	0	88	0	88	8	0	8
IN110100	0	10	1	0	1	0	0	88	0	88	8	2	3
IN110100	4	10	88	0	0	88	0	88	0	88	8	1	5
IN110102	0	8	0	0	0	88	0	88	0	88	6	4	6
IN110102	3	7	88	0	0	88	0	88	0	88	8	4	5
IN110103	0	9	1	0	0	88	0	88	1	0	7	2	5
IN110103	28	9	88	0	0	88	0	88	1	88	7	2	5
IN110104	0	9	1	1	1	0	0	88	0	88	7	2	4
IN110104	8	9	88	0	0	88	0	88	0	88	0	0	15
IN110104	28	9	88	0	0	88	0	88	0	88	7	4	4
IN110104	29	9	88	0	0	88	0	88	0	88	0	0	15
IN110104	30	10	88	0	0	88	0	88	0	88	0	0	14
IN120001	0	10	0	0	0	88	0	88	0	88	7	3	4
IN120001	3	10	88	0	0	88	0	88	0	88	7	3	4
IN120002	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120002	3	8	88	0	0	88	0	88	0	88	8	4	4
IN120003	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120003	3	9	88	0	0	88	0	88	0	88	7	4	4
IN120004	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120004	3	8	88	0	0	88	0	88	0	88	8	4	4
IN120005	0	9	0	0	0	88	0	88	0	88	7	2	6
IN120005	4	9	88	0	0	88	0	88	0	88	7	2	6
IN120006	0	8	1	0	0	88	0	88	0	88	7	4	5
IN120006	5	8	88	0	0	88	0	88	0	88	7	4	5
IN120006	6	8	88	0	0	88	0	88	0	88	7	4	5
IN120007	0	8	0	0	0	88	0	88	0	88	7	3	6
IN120008	0	9	0	0	0	88	0	88	0	88	8	3	4
IN120008	5	9	88	0	0	88	0	88	0	88	8	3	4
IN120009	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120009	4	8	88	0	0	88	0	88	0	88	8	4	4
IN120010	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120010	4	9	88	0	0	88	0	88	0	88	7	4	4
IN120011	0	10	1	0	0	88	0	88	0	88	7	4	3
IN120012	0	9	0	0	0	88	0	88	0	88	8	4	3
IN120012	28	9	88	0	0	88	0	88	0	88	8	4	3
IN120013	0	9	0	1	0	88	0	88	0	88	7	4	3
IN120013	4	9	88	1	1	88	0	88	0	88	7	4	2
IN120014	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120014	6	7	88	0	0	88	0	88	0	88	8	5	4
IN120015	0	8	0	0	0	88	0	88	0	88	8	3	5
IN120015	7	8	88	0	0	88	0	88	0	88	8	3	5
IN120015	8	9	88	0	0	88	0	88	0	88	8	3	4
IN120015	9	8	88	0	0	88	0	88	0	88	8	4	4
IN120016	0	9	1	0	0	88	0	88	0	88	7	2	6
IN120016	3	9	88	0	0	88	0	88	0	88	7	2	6
IN120017	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120017	3	8	88	1	2	88	0	88	0	88	6	4	3
IN120018	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120018	7	9	88	1	1	88	0	88	0	88	7	4	2
IN120019	0	7	1	3	1	0	0	88	0	88	6	1	6
IN120020	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120020	5	9	88	0	1	88	0	88	0	88	7	4	3
IN120020	6	9	88	0	1	88	0	88	0	88	7	4	3
IN120021	0	8	0	0	1	0	0	88	0	88	6	2	7
IN120021	5	7	88	0	0	88	0	88	0	88	8	2	7
IN120022	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120022	3	8	88	0	1	88	0	88	0	88	8	4	3
IN120023	0	9	0	0	0	88	0	88	0	88	7	4	4
IN120023	5	10	88	0	0	88	0	88	0	88	7	4	3
IN120024	0	8	1	0	0	88	0	88	0	88	8	2	6
IN120024	3	9	88	0	0	88	0	88	0	88	8	1	6
IN120025	0	8	1	0	0	88	0	88	0	88	7	3	6
IN120026	0	10	0	0	0	88	0	88	0	88	8	2	4
IN120026	28	10	88	0	0	88	0	88	0	88	8	2	4
IN120027	0	9	1	0	2	1	0	88	0	88	7	2	4
IN120028	0	9	0	0	0	88	0	88	0	88	7	4	4
IN120028	5	9	88	0	0	88	0	88	0	88	7	4	4
IN120029	0	9	0	0	0	88	0	88	0	88	7	4	4
IN120029	8	10	88	0	0	88	0	88	0	88	7	4	3
IN120030	0	9	0	0	0	88	0	88	0	88	8	1	6
IN120030	4	8	88	1	1	88	0	88	0	88	8	2	4
IN120031	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120032	0	8	0	0	1	0	0	88	0	88	8	2	5
IN120032	3	8	88	0	0	88	0	88	0	88	8	4	4
IN120032	28	8	88	1	1	88	0	88	0	88	8	2	4
IN120033	0	9	0	0	0	88	0	88	0	88	7	4	4
IN120033	7	9	88	0	0	88	0	88	0	88	7	4	4
IN120033	8	9	88	0	0	88	0	88	0	88	7	1	7
IN120034	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120034	7	9	88	1	1	88	0	88	0	88	7	3	3
IN120034	8	9	88	1	1	88	0	88	0	88	7	3	3
IN120035	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120035	8	8	88	0	0	88	0	88	0	88	8	4	4
IN120036	0	9	0	0	0	88	0	88	0	88	8	4	3
IN120036	4	9	88	0	0	88	0	88	0	88	8	4	3
IN120037	0	9	1	1	1	0	0	88	0	88	7	2	4
IN120037	4	9	88	0	0	88	0	88	0	88	7	2	6
IN120038	0	9	1	0	1	0	0	88	0	88	7	3	4
IN120038	4	9	88	0	0	88	0	88	0	88	7	3	4
IN120039	0	9	1	0	0	88	0	88	0	88	7	3	5
IN120039	7	9	88	0	0	88	0	88	0	88	7	3	5
IN120040	0	9	1	0	0	88	0	88	0	88	7	2	6
IN120040	3	8	88	0	2	88	0	88	0	88	8	3	3
IN120040	4	8	88	0	2	88	0	88	0	88	8	2	3
IN120041	0	10	0	0	0	88	0	88	0	88	8	2	4
IN120041	3	10	88	0	0	88	0	88	0	88	8	1	5
IN120042	0	8	0	1	0	88	0	88	0	88	6	1	8
IN120042	4	7	88	0	0	88	0	88	8	88	0	0	9
IN120042	5	8	88	0	1	88	0	88	0	88	6	2	7
IN120042	6	7	88	0	0	88	0	88	0	88	6	2	9
IN120043	0	9	1	1	1	0	0	88	0	88	7	3	3
IN120043	6	9	88	0	0	88	0	88	0	88	7	1	7
IN120044	0	8	0	0	0	88	0	88	0	88	7	3	6
IN120044	3	8	88	0	3	88	0	88	0	88	7	2	4
IN120044	4	8	88	0	3	88	0	88	0	88	7	2	4
IN120045	0	8	1	0	1	0	0	88	0	88	8	3	4
IN120045	3	8	88	0	0	88	0	88	0	88	8	3	5
IN120046	0	8	0	0	0	88	0	88	0	88	7	5	4
IN120046	4	8	88	0	3	88	0	88	0	88	7	3	3
IN120047	0	9	0	0	0	88	0	88	0	88	8	2	5
IN120047	4	9	88	0	0	88	0	88	0	88	8	2	5
IN120048	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120048	7	0	88	0	0	88	0	88	0	88	8	1	7
IN120049	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120049	3	7	88	0	0	88	0	88	0	88	8	4	5
IN120049	4	8	88	0	0	88	0	88	0	88	8	2	6
IN120050	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120050	3	9	88	0	0	88	0	88	0	88	7	4	4
IN120051	0	9	0	1	0	88	0	88	0	88	7	4	3
IN120051	7	9	88	1	1	88	0	88	0	88	7	4	2
IN120052	0	8	0	0	1	0	0	88	0	88	8	4	3
IN120052	11	7	88	0	1	88	0	88	0	88	8	2	6
IN120052	12	8	88	0	0	88	1	88	0	88	8	2	5
IN120052	13	8	88	0	1	88	0	88	0	88	8	1	6
IN120052	14	8	88	0	1	88	0	88	0	88	8	1	6
IN120052	15	8	88	0	0	88	0	88	0	88	8	4	4
IN120052	16	8	88	0	0	88	0	88	0	88	8	4	4
IN120053	0	8	0	0	0	88	0	88	0	88	7	3	6
IN120053	4	8	88	0	2	88	0	88	0	88	7	3	4
IN120053	5	8	88	0	0	88	0	88	0	88	4	1	11
IN120054	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120054	11	9	88	1	1	88	0	88	0	88	7	4	2
IN120055	0	9	0	0	0	88	0	88	0	88	8	2	5
IN120055	4	9	88	0	1	88	0	88	0	88	8	2	4
IN120055	5	9	88	0	0	88	0	88	0	88	8	2	5
IN120056	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120056	14	7	88	0	0	88	0	88	0	88	8	4	5
IN120056	15	8	88	0	0	88	0	88	0	88	8	2	6
IN120056	17	8	88	0	0	88	0	88	0	88	8	4	4
IN120057	0	8	0	0	0	88	0	88	0	88	7	5	4
IN120057	11	8	88	0	2	88	0	88	0	88	7	5	2
IN120058	0	10	0	0	0	88	0	88	0	88	8	2	4
IN120059	0	8	1	0	0	88	0	88	0	88	7	0	9
IN120059	5	8	88	0	0	88	0	88	0	88	8	4	4
IN120059	6	8	88	0	0	88	0	88	0	88	8	2	6
IN120060	0	9	0	0	0	88	0	88	0	88	8	2	5
IN120060	4	9	88	1	1	88	0	88	0	88	8	2	3
IN120060	5	9	88	0	0	88	0	88	0	88	8	2	5
IN120060	6	9	88	0	0	88	0	88	0	88	8	2	5
IN120061	0	8	0	0	0	88	0	88	0	88	7	5	4
IN120061	9	8	88	0	0	88	0	88	0	88	7	6	3
IN120061	10	8	88	0	0	88	0	88	0	88	4	0	12
IN120062	0	9	1	0	0	88	0	88	0	88	7	4	4
IN120062	7	8	88	0	2	88	0	88	0	88	8	3	3
IN120062	10	8	88	0	0	88	0	88	0	88	8	2	6
IN120063	0	8	0	0	1	0	0	88	0	88	8	2	5
IN120064	0	9	0	0	0	88	0	88	0	88	8	2	5
IN120065	0	8	0	0	0	88	0	88	0	88	8	1	7
IN120065	4	8	88	0	0	88	0	88	0	88	8	2	6
IN120066	0	8	 	0	0	88	0	88	0	88	8	2	6
IN120066	5	10	88	0	0	88	0	88	0	88	0	0	14
IN120067	0	8	0	0	1	0	0	88	0	88	8	1	6
IN120067	5	8	88	0	1	88	0	88	8	88	0	0	7
IN120067	6	8	88	0	0	88	0	88	0	88	8	1	7
IN120068	0	8	1	0	0	88	0	88	0	88	7	3	6
IN120068	3	8	88	0	0	88	0	88	0	88	7	2	7
IN120069	0	9	1	0	0	88	0	88	0	88	8	2	5
IN120069	5	9	88	0	0	88	0	88	0	88	8	2	5
IN120069	6	9	88	0	0	88	0	88	0	88	7	3	5
IN120070	0	9	1	0	1	0	0	88	0	88	7	3	4
IN120070	1	1	 	 	0	88	0	88	0	88	0	0	0
IN120071	0	9	0	0	0	88	0	88	0	88	0	0	15
IN120071	3	9	88	0	10	88	0	88	0	88	0	0	5
IN120071	4	9	88	0	0	88	0	88	0	88	8	1	6
IN120072	0	8	0	0	0	88	0	88	0	88	7	2	7
IN120072	3	8	88	0	0	88	0	88	0	88	4	1	11
IN120073	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120074	0	8	1	0	0	88	0	88	0	88	7	2	7
IN120074	6	8	88	0	0	88	0	88	0	88	8	5	3
IN120075	0	8	0	0	0	88	0	88	0	88	7	3	6
IN120075	6	8	88	0	0	88	0	88	0	88	7	0	9
IN120076	0	9	0	0	0	88	0	88	0	88	8	2	5
IN120076	3	9	88	0	0	88	0	88	0	88	8	2	5
IN120077	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120077	6	9	88	1	1	88	0	88	0	88	7	4	2
IN120078	0	8	0	1	0	88	0	88	0	88	8	4	3
IN120078	3	8	88	0	0	88	0	88	0	88	8	4	4
IN120078	4	8	88	0	1	88	0	88	0	88	8	4	3
IN120078	7	7	88	0	0	88	0	88	0	88	8	3	6
IN120078	8	8	88	0	0	88	0	88	0	88	8	4	4
IN120079	0	9	0	0	0	88	0	88	0	88	8	4	3
IN120079	3	9	88	0	0	88	0	88	0	88	8	4	3
IN120080	0	8	1	0	0	88	0	88	0	88	7	3	6
IN120080	3	8	88	0	2	88	0	88	0	88	7	3	4
IN120081	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120081	6	8	88	0	0	88	0	88	0	88	8	4	4
IN120082	0	8	0	0	1	0	0	88	0	88	8	4	3
IN120082	8	8	88	0	1	88	0	88	0	88	8	2	5
IN120083	0	8	0	0	1	0	0	88	0	88	8	4	3
IN120084	0	8	0	0	0	88	0	88	0	88	7	5	4
IN120084	7	8	88	0	2	88	0	88	0	88	7	5	2
IN120085	0	8	0	0	0	88	0	88	0	88	7	2	7
IN120085	8	9	88	0	0	88	0	88	0	88	7	2	6
IN120086	0	9	0	0	0	88	0	88	0	88	8	4	3
IN120086	8	9	88	0	0	88	0	88	0	88	8	4	3
IN120087	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120087	28	9	88	1	1	88	0	88	0	88	7	4	2
IN120087	29	9	88	0	0	88	0	88	0	88	7	4	4
IN120088	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120089	0	8	1	0	0	88	0	88	0	88	7	4	5
IN120089	28	8	88	0	1	88	0	88	0	88	7	4	4
IN120090	0	8	0	0	0	88	0	88	0	88	7	5	4
IN120090	5	8	88	0	2	88	0	88	0	88	7	5	2
IN120090	6	8	88	0	0	88	0	88	7	0	7	2	7
IN120091	0	8	0	0	0	88	0	88	0	88	8	4	4
IN120091	5	8	88	0	2	88	0	88	0	88	8	4	2
IN120091	6	8	88	0	2	88	0	88	0	88	8	3	3
IN120092	0	8	1	0	0	88	0	88	0	88	7	0	9
IN120092	3	9	88	0	3	88	0	88	0	88	7	1	4
IN120093	0	8	1	0	1	0	0	88	0	88	7	2	6
IN120093	3	8	88	0	2	88	0	88	8	88	0	0	6
IN120094	0	8	0	0	1	0	0	88	0	88	8	4	3
IN120094	3	8	88	0	1	88	0	88	0	88	8	4	3
IN120094	4	9	88	0	0	88	0	88	0	88	6	4	5
IN120095	0	8	1	0	0	88	0	88	0	88	7	4	5
IN120095	5	8	88	0	4	88	0	88	0	88	0	0	12
IN120095	6	8	88	0	2	88	0	88	0	88	7	5	2
IN120096	0	9	0	1	0	88	0	88	0	88	7	4	3
IN120096	3	9	88	0	2	88	0	88	0	88	7	4	2
IN120097	0	9	0	0	1	0	0	88	0	88	8	4	2
IN120097	5	9	88	0	1	88	0	88	0	88	8	4	2
IN120098	0	8	0	0	0	88	0	88	0	88	7	3	6
IN120099	0	8	0	0	0	88	0	88	0	88	7	3	6
IN120099	7	8	88	0	0	88	0	88	0	88	7	2	7
IN120099	8	9	88	0	0	88	0	88	0	88	7	1	7
IN120100	0	8	1	0	0	88	0	88	0	88	7	3	6
IN120101	0	8	0	0	0	88	0	88	0	88	7	4	5
IN120101	4	8	88	0	5	88	0	88	0	88	0	0	11
IN120102	0	9	1	0	1	0	0	88	0	88	7	4	3
IN120102	7	9	88	0	0	88	0	88	0	88	7	3	5
IN130002	0	8	1	0	0	88	0	88	0	88	8	1	7
IN130002	5	9	88	0	0	88	0	88	0	88	8	1	6
IN130003	0	9	1	0	0	88	0	88	0	88	7	4	4
IN130003	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130004	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130004	28	9	88	1	1	88	0	88	0	88	7	3	3
IN130005	0	8	0	0	0	88	0	88	0	88	7	3	6
IN130005	5	8	88	0	2	88	0	88	0	88	7	4	3
IN130005	6	8	88	0	2	88	0	88	0	88	7	4	3
IN130006	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130006	5	8	88	0	2	88	0	88	0	88	8	4	2
IN130006	6	8	88	0	2	88	0	88	0	88	8	3	3
IN130006	7	8	88	0	0	88	0	88	0	88	8	2	6
IN130007	0	8	0	0	0	88	0	88	0	88	7	2	7
IN130007	3	8	88	0	0	88	0	88	0	88	7	1	8
IN130007	28	8	88	0	1	88	0	88	0	88	7	5	3
IN130007	29	8	88	0	1	88	0	88	0	88	7	3	5
IN130008	0	8	0	0	0	88	0	88	0	88	7	2	7
IN130008	14	8	88	0	2	88	0	88	0	88	8	3	3
IN130009	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130009	7	8	88	0	0	88	0	88	0	88	8	2	6
IN130010	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130010	3	8	88	0	1	88	1	88	0	88	8	2	4
IN130010	28	8	88	0	0	88	1	88	0	88	8	1	6
IN130011	0	8	0	0	0	88	0	88	0	88	7	2	7
IN130011	3	8	88	2	3	88	0	88	8	88	0	0	3
IN130011	4	9	88	0	2	88	0	88	0	88	8	1	4
IN130011	5	8	88	1	3	88	0	88	0	88	8	1	3
IN130011	6	9	88	0	0	88	0	88	0	88	7	1	7
IN130011	28	8	88	1	2	88	0	88	0	88	8	1	4
IN130012	0	9	0	0	0	88	0	88	0	88	8	4	3
IN130012	4	9	88	0	0	88	0	88	0	88	8	4	3
IN130013	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130013	28	8	88	0	0	88	0	88	0	88	8	2	6
IN130015	0	8	0	0	0	88	0	88	0	88	8	4	4
IN130015	11	7	88	0	3	88	0	88	0	88	8	4	2
IN130015	13	8	88	0	0	88	0	88	0	88	4	0	12
IN130015	14	8	88	0	0	88	0	88	0	88	4	0	12
IN130015	28	8	88	0	2	88	0	88	0	88	7	4	3
IN130016	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130016	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130018	0	9	0	0	0	88	0	88	0	88	8	3	4
IN130018	3	9	88	0	4	88	0	88	8	88	0	0	3
IN130018	4	9	88	0	2	88	0	88	0	88	8	0	5
IN130018	28	9	88	0	0	88	0	88	0	88	8	3	4
IN130019	0	8	1	0	0	88	0	88	0	88	8	4	4
IN130020	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130020	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130021	0	8	1	0	0	88	0	88	0	88	7	2	7
IN130021	5	8	88	0	2	88	0	88	0	88	8	2	4
IN130022	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130022	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130023	0	8	0	0	1	0	0	88	0	88	8	3	4
IN130023	7	9	88	0	0	88	0	88	0	88	8	3	4
IN130024	0	8	0	0	0	88	0	88	0	88	7	3	6
IN130025	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130025	6	7	88	0	1	88	0	88	0	88	8	2	6
IN130026	0	8	0	0	0	88	0	88	0	88	8	4	4
IN130026	5	8	88	0	1	88	0	88	0	88	8	4	3
IN130027	0	8	0	0	0	88	0	88	0	88	7	3	6
IN130027	4	9	88	0	0	88	0	88	0	88	4	0	11
IN130028	0	9	0	0	0	88	0	88	0	88	7	3	5
IN130028	3	8	88	0	2	88	0	88	0	88	7	3	4
IN130028	28	8	88	0	2	88	0	88	0	88	7	3	4
IN130029	0	9	0	0	0	88	0	88	0	88	8	3	4
IN130029	3	9	88	0	2	88	0	88	0	88	8	3	2
IN130030	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130031	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130032	0	9	1	0	1	0	0	88	0	88	7	3	4
IN130033	0	8	0	0	0	88	0	88	0	88	7	3	6
IN130033	28	8	88	0	0	88	0	88	0	88	8	4	4
IN130034	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130034	7	9	88	0	1	88	0	88	0	88	7	4	3
IN130035	0	9	1	0	1	0	0	88	0	88	7	1	6
IN130036	0	8	0	0	1	0	0	88	0	88	8	3	4
IN130036	4	8	88	0	2	88	0	88	0	88	8	3	3
IN130036	5	8	88	0	0	88	0	88	0	88	8	3	5
IN130037	0	8	1	0	0	88	0	88	0	88	7	2	7
IN130037	4	8	88	0	2	88	0	88	0	88	8	0	6
IN130037	28	8	88	0	3	88	0	88	0	88	8	0	5
IN130038	0	9	1	0	0	88	0	88	0	88	7	1	7
IN130038	12	8	88	2	4	88	0	88	0	88	8	0	2
IN130038	13	12	88	0	0	88	0	88	0	88	0	0	12
IN130038	28	8	88	0	2	88	0	88	0	88	7	1	6
IN130039	0	8	1	0	0	88	0	88	0	88	7	4	5
IN130039	8	9	88	0	0	88	0	88	0	88	7	3	5
IN130040	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130040	4	9	88	1	1	88	0	88	0	88	7	4	2
IN130040	28	9	88	0	1	88	0	88	0	88	7	4	3
IN130041	0	8	0	0	0	88	0	88	0	88	7	2	7
IN130041	28	8	88	0	1	88	0	88	0	88	7	3	5
IN130042	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130042	4	7	88	1	4	88	0	88	8	88	0	0	4
IN130042	5	7	88	0	0	88	10	88	0	88	0	0	7
IN130042	6	8	88	1	1	88	0	88	0	88	8	2	4
IN130042	28	8	88	0	1	88	0	88	0	88	8	2	5
IN130043	0	8	0	0	0	88	0	88	0	88	7	5	4
IN130044	0	8	1	0	0	88	0	88	0	88	7	4	5
IN130044	4	8	88	0	2	88	0	88	0	88	7	4	3
IN130044	5	8	88	0	0	88	0	88	0	88	7	4	5
IN130045	0	8	1	0	0	88	0	88	0	88	8	4	4
IN130045	10	8	88	0	0	88	0	88	0	88	4	0	12
IN130046	0	8	0	0	2	0	0	88	0	88	7	2	5
IN130046	28	8	88	0	1	88	0	88	0	88	7	3	5
IN130047	0	8	1	0	0	88	0	88	0	88	7	2	7
IN130047	28	8	88	0	1	88	0	88	0	88	7	3	5
IN130048	0	8	0	0	0	88	0	88	0	88	7	1	8
IN130048	8	8	88	0	2	88	0	88	0	88	8	3	3
IN130048	9	9	88	0	2	88	0	88	0	88	8	2	3
IN130048	28	8	88	0	0	88	0	88	0	88	8	1	7
IN130049	0	8	0	0	1	1	0	88	0	88	8	0	7
IN130049	28	8	88	0	1	88	0	88	0	88	8	0	7
IN130050	0	9	0	0	0	88	0	88	0	88	8	1	6
IN130050	3	8	88	1	1	88	0	88	0	88	8	2	4
IN130050	28	8	88	0	1	88	0	88	0	88	8	1	6
IN130051	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130051	28	9	88	0	1	88	0	88	0	88	7	4	3
IN130052	0	9	1	0	1	0	0	88	0	88	7	2	5
IN130052	29	9	88	0	1	88	0	88	0	88	7	2	5
IN130053	0	8	0	0	0	88	0	88	0	88	8	1	7
IN130053	5	9	88	0	0	88	0	88	0	88	8	1	6
IN130053	28	8	88	0	0	88	0	88	0	88	8	1	7
IN130054	0	8	0	0	0	88	0	88	0	88	7	5	4
IN130054	5	8	88	0	0	88	0	88	0	88	7	2	7
IN130055	0	9	1	0	1	0	0	88	0	88	7	3	4
IN130055	3	9	88	1	1	88	0	88	0	88	7	3	3
IN130056	0	8	0	0	0	88	0	88	0	88	8	1	7
IN130056	28	8	88	0	0	88	0	88	0	88	8	1	7
IN130057	0	8	0	0	0	88	0	88	0	88	8	1	7
IN130057	28	8	88	0	1	88	0	88	0	88	8	1	6
IN130058	0	8	0	0	0	88	0	88	0	88	7	2	7
IN130058	3	9	88	0	0	88	0	88	0	88	7	0	8
IN130059	0	9	0	0	0	88	0	88	0	88	7	0	8
IN130060	0	9	0	0	0	88	0	88	0	88	7	2	6
IN130061	0	8	0	0	0	88	0	88	0	88	8	1	7
IN130061	6	8	88	0	0	88	0	88	0	88	8	1	7
IN130062	0	9	1	0	1	0	0	88	0	88	7	2	5
IN130062	3	8	88	0	2	88	0	88	0	88	8	2	4
IN130062	28	8	88	0	0	88	1	88	0	88	8	1	5
IN130063	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130063	28	8	88	0	0	88	0	88	0	88	8	2	6
IN130064	0	8	0	0	0	88	0	88	0	88	8	4	4
IN130064	7	8	88	0	0	88	0	88	0	88	8	4	4
IN130064	9	8	88	0	2	88	0	88	0	88	8	4	2
IN130065	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130065	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130066	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130066	6	9	88	0	0	88	0	88	0	88	8	2	5
IN130066	28	8	88	0	0	88	0	88	0	88	8	4	4
IN130067	0	8	0	0	0	88	0	88	0	88	8	2	6
IN130067	3	7	88	2	6	88	0	88	0	88	0	0	9
IN130067	4	8	88	0	1	88	0	88	0	88	8	0	7
IN130068	0	9	1	0	1	0	0	88	0	88	7	3	4
IN130068	5	9	88	1	1	88	0	88	0	88	7	4	2
IN130069	0	8	0	0	0	88	0	88	0	88	7	3	6
IN130069	10	9	88	0	0	88	0	88	0	88	4	0	11
IN130070	0	9	1	0	1	0	0	88	0	88	7	2	5
IN130070	4	9	88	0	0	88	0	88	0	88	7	0	8
IN130070	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130071	0	8	1	0	0	88	0	88	0	88	7	1	8
IN130071	28	9	88	0	0	88	0	88	0	88	8	2	5
IN130072	0	8	1	0	0	88	0	88	0	88	7	2	7
IN130072	20	8	88	0	3	88	0	88	0	88	8	4	1
IN130072	21	9	88	0	0	88	2	88	0	88	8	2	3
IN130072	22	8	88	0	1	88	1	88	0	88	8	1	5
IN130072	23	8	88	0	0	88	0	88	0	88	7	1	8
IN130072	24	9	88	0	0	88	0	88	0	88	7	0	8
IN130072	25	8	88	0	2	88	0	88	0	88	8	2	4
IN130072	26	9	88	0	0	88	0	88	0	88	7	1	7
IN130072	27	9	88	0	0	88	0	88	0	88	7	0	8
IN130073	0	8	0	1	0	88	0	88	0	88	8	1	6
IN130073	3	9	88	0	0	88	0	88	0	88	8	0	7
IN130074	0	8	0	0	0	88	0	88	0	88	8	1	7
IN130074	28	8	88	0	0	88	0	88	0	88	8	2	6
IN130075	0	9	1	0	1	0	0	88	0	88	7	3	4
IN130075	3	9	88	0	1	88	0	88	0	88	7	2	5
IN130075	28	9	88	1	1	88	0	88	0	88	7	3	3
IN130076	0	9	1	0	1	0	0	88	0	88	7	3	4
IN130076	4	9	88	0	0	88	0	88	0	88	0	0	15
IN130077	0	8	0	0	0	88	0	88	0	88	8	4	4
