CHILDID	SUPPRGID	SUPKNDR3	SUPWHOR3	SUPSRTR3	SUPENDR3	SUPFRQR3	SUPRIDR3	SUPEXPR3	SUPIMR301	SUPIMR302
IN120091	2	19	36	2008	2008	8	4	4	1	5
IN120097	1	19	36	2008	2009	6	3	4	5	6
IN120098	1	1	36	2008	99	8	5	4	1	5
IN120098	2	12	36	2007	99	1	0	4	1	6
IN120099	1	19	36	2008	2009	8	4	4	1	5
IN120100	1	1	36	2009	99	6	1	4	2	4
IN120101	1	12	48	2007	99	6	0	4	6	5
IN130002	1	19	36	2008	2008	8	4	4	1	5
IN130003	1	1	36	2005	99	6	2	4	1	8
IN130003	2	12	36	2008	99	1	0	4	1	88
IN130004	1	1	36	2005	99	6	1	4	1	8
IN130004	2	19	36	2008	99	6	1	4	8	88
IN130006	1	19	36	2008	99	6	2	4	5	3
IN130006	2	19	36	2008	99	6	1	4	5	1
IN130006	3	12	48	2006	99	6	80	4	4	6
IN130007	1	5	36	2008	99	6	2	4	4	5
IN130009	1	19	36	2008	99	4	5	4	8	88
IN130009	2	19	36	2008	99	6	80	4	8	88
IN130010	1	19	36	2007	2008	4	2	4	8	88
IN130010	2	19	36	2008	99	4	1	5	2	88
IN130011	1	19	36	2008	99	3	80	4	1	5
IN130012	1	19	36	2008	2009	6	3	4	5	6
IN130012	2	19	36	2008	2009	6	1	4	5	1
IN130015	1	19	36	2008	99	4	2	4	8	2
IN130015	2	19	36	2008	99	4	1	4	2	88
IN130018	1	19	36	2008	99	6	2	4	5	6
IN130019	1	1	36	2006	99	6	3	4	4	2
IN130021	1	19	45	2008	99	8	4	4	1	5
IN130022	1	1	36	2005	99	6	1	4	1	88
IN130023	1	19	45	2009	99	6	2	4	5	6
IN130024	1	12	36	2007	99	1	0	4	1	88
IN130025	1	19	36	2008	99	4	2	4	8	88
IN130025	2	19	36	2008	99	6	1	4	6	88
IN130026	1	19	36	2007	99	4	2	4	7	5
IN130026	2	19	36	2008	99	6	1	4	9	88
IN130029	1	9	45	2009	99	6	2	4	5	1
IN130031	1	19	36	2008	99	4	2	4	8	2
IN130032	1	1	36	2001	99	6	1	4	1	8
IN130034	1	12	48	2006	99	6	80	4	1	5
IN130036	1	19	36	2009	99	6	3	4	5	6
IN130036	2	12	48	2006	99	6	80	4	1	5
IN130037	1	12	48	2006	99	6	80	4	4	5
IN130038	1	19	36	2009	99	3	80	4	1	5
IN130040	1	1	36	2004	99	6	1	4	1	9
IN130042	1	19	36	2008	99	4	2	4	5	8
IN130043	1	12	36	2006	99	1	0	4	1	88
IN130045	1	19	36	2009	99	6	6	4	4	5
IN130048	1	12	36	2007	99	1	0	4	1	88
IN130049	1	19	36	2008	99	6	4	4	5	6
IN130049	2	19	36	2009	99	6	5	4	1	2
IN130050	1	19	36	2008	99	6	1	4	4	5
IN130053	1	19	36	2008	99	6	1	4	2	5
IN130055	1	1	36	2007	99	6	1	4	1	88
IN130056	1	19	36	2007	2009	4	2	4	8	9
IN130057	1	19	36	2008	99	4	2	4	8	5
IN130058	1	19	36	2008	2008	8	2	4	1	5
IN130059	1	5	36	2008	99	3	80	4	1	5
IN130060	1	12	36	2007	99	1	0	4	1	88
IN130061	1	19	36	2009	99	6	4	4	5	6
IN130061	2	19	36	2008	99	6	3	4	5	2
IN130062	1	1	45	2008	99	8	2	4	1	5
IN130063	1	19	36	2008	99	6	3	4	1	5
IN130064	1	19	36	2008	99	6	1	4	1	5
IN130065	1	1	36	2004	99	6	1	4	1	5
IN130066	1	19	36	2008	99	8	3	4	1	5
IN130067	1	19	36	2008	99	4	2	4	8	88
IN130067	2	19	36	2008	99	6	1	4	2	88
IN130068	1	1	36	2005	99	6	1	4	1	8
IN130069	1	1	36	2007	99	6	1	4	2	4
IN130070	1	1	36	2005	99	6	2	4	1	8
IN130070	2	19	36	2008	99	6	2	4	8	88
IN130071	1	19	36	2008	2008	8	3	4	5	1
IN130071	2	19	46	2008	99	8	4	4	5	1
IN130072	1	19	36	2008	2008	8	80	4	1	5
IN130072	2	19	36	2008	2008	8	80	4	1	5
IN130073	1	19	36	2008	99	4	2	4	8	88
IN130073	2	19	36	2008	99	6	1	4	9	88
IN130074	1	19	36	2008	99	4	4	4	8	88
IN130075	1	19	36	2008	99	6	1	4	8	88
IN130076	1	1	36	2004	99	6	1	4	2	8
IN130076	2	19	36	2008	99	6	1	4	8	88
IN130077	1	1	36	2008	99	6	1	4	4	5
IN130078	1	5	45	2008	99	8	4	4	1	5
IN130079	1	19	36	2008	2008	8	4	4	1	5
IN130080	1	1	36	2006	99	6	1	4	1	8
IN130080	2	19	36	2006	99	6	1	4	8	88
IN130081	1	19	36	2008	99	6	3	4	5	6
IN130082	1	1	36	2006	99	6	3	4	1	88
IN130084	1	19	48	2006	99	6	28	4	4	88
IN130085	1	19	36	2008	99	6	2	4	5	2
IN130086	1	1	36	2005	99	6	1	4	1	8
IN130088	1	1	36	2006	99	6	1	4	1	8
IN130088	2	19	36	2007	99	6	2	4	8	88
IN130088	3	12	48	2005	99	6	0	4	4	88
IN130089	1	19	36	2008	99	6	1	4	5	4
IN130089	2	19	36	2009	99	6	1	4	5	6
IN130090	1	19	36	2008	2009	6	4	4	5	4
IN130090	2	12	48	2006	99	6	80	5	4	6
IN130090	3	19	36	2006	99	6	1	4	1	5
IN130091	1	19	36	2008	99	4	2	4	8	88
IN130092	1	19	36	2008	99	6	90	4	2	4
IN130092	2	12	36	2007	99	1	0	4	1	88
IN130094	1	1	36	2005	99	6	1	4	1	8
IN130094	2	19	36	2008	99	6	6	4	8	88
IN130094	3	19	48	2007	99	6	0	4	6	88
IN130097	1	19	36	2008	99	6	3	4	8	88
IN130097	2	12	12	2006	99	6	0	4	4	88
IN130098	1	19	36	2008	2009	4	3	4	8	88
IN130098	2	19	36	2008	99	6	2	4	2	88
IN130099	1	1	36	2006	99	6	1	4	1	88
IN130100	1	19	36	2008	99	4	1	4	8	88
IN140001	1	19	36	2000	99	3	1	4	7	8
IN140002	1	19	36	2006	99	7	4	5	88	88
IN140002	2	6	45	2006	99	4	2	4	88	88
IN140005	1	19	36	2008	99	7	3	4	88	88
IN140006	1	5	45	2005	99	6	2	4	4	3
IN140006	2	12	46	2008	99	1	80	5	1	2
IN140007	1	16	36	2006	99	6	0	4	6	88
IN140009	1	5	36	2006	99	8	5	4	7	8
IN140009	2	19	36	2008	99	3	2	4	5	1
IN140010	1	12	36	2007	99	6	4	4	6	88
IN140011	1	19	36	2003	99	3	80	3	2	88
IN140012	1	5	45	2005	99	3	2	4	1	3
IN140013	1	16	46	2009	99	1	80	4	2	6
IN140014	1	5	45	2009	99	7	2	4	9	88
IN140014	2	12	36	2006	99	1	3	4	4	6
IN140016	1	5	45	2008	99	7	2	4	9	88
IN140016	2	12	36	2007	99	1	0	3	4	6
IN140016	3	19	36	2009	99	7	2	4	5	88
IN140021	1	5	45	2008	99	8	2	4	7	8
IN140022	1	5	45	2005	99	8	80	4	1	3
IN140023	1	19	36	2007	99	3	2	4	7	8
IN140024	1	5	45	2002	99	5	4	1	3	88
IN140024	2	16	46	2000	99	1	80	1	1	2
IN140024	3	19	36	2007	2008	7	80	1	4	88
IN140029	1	19	36	2006	99	3	80	4	5	88
IN140029	2	19	36	2008	99	3	1	4	5	88
IN140029	3	12	36	2007	99	1	0	3	4	6
IN140031	1	19	36	2007	99	7	1	5	88	88
IN140032	1	5	45	2008	99	7	2	1	5	88
IN140032	2	3	36	2008	99	7	2	4	88	88
IN140032	3	19	36	2004	99	3	80	5	2	5
IN140034	1	12	36	2004	99	1	4	4	6	88
IN140035	1	19	36	2006	99	3	1	5	5	2
IN140035	2	12	36	2007	2008	1	0	3	88	88
IN140041	1	5	45	2000	99	3	2	4	2	3
IN140041	2	19	36	2008	99	7	2	4	3	88
IN140042	1	5	45	2006	99	3	2	4	3	5
IN140042	2	3	36	2007	99	5	80	4	7	2
IN140043	1	5	45	2008	99	8	2	4	7	8
IN140044	1	19	36	2007	99	8	2	3	7	8
IN140044	2	5	45	2006	99	8	2	3	3	4
IN140045	1	5	45	2007	99	3	4	4	1	5
IN140047	1	5	45	2006	99	8	2	4	1	3
IN140048	1	5	45	2008	99	8	2	3	9	88
IN140049	1	19	36	2006	99	5	2	4	88	88
IN140049	2	6	45	2005	99	4	2	5	1	2
IN140050	1	5	45	2009	99	3	2	4	3	5
IN140055	1	19	1	2006	99	3	80	4	2	8
IN140056	1	5	45	2008	99	8	4	4	7	8
IN140058	1	5	45	2005	99	8	2	5	1	88
IN140059	1	5	45	2007	99	8	2	4	1	88
IN140060	1	5	45	2007	99	8	2	4	7	8
IN140062	1	19	36	2008	2009	7	2	5	88	88
IN140063	1	12	36	2006	99	1	80	5	1	88
IN140064	1	5	45	2009	99	7	4	5	4	5
IN140065	1	5	45	2007	99	8	6	4	1	88
IN140066	1	19	36	2006	99	3	80	3	2	88
IN140067	1	5	45	2005	99	3	2	4	3	5
IN140069	1	5	45	2007	99	7	4	3	5	88
IN140072	1	19	36	2008	99	3	80	4	2	88
IN140076	1	5	45	2009	99	4	3	4	7	8
IN140081	1	6	45	2007	99	4	3	5	88	88
IN140081	2	19	36	2009	99	7	3	4	88	88
IN140082	1	5	45	2006	99	3	2	4	1	3
IN140085	1	5	45	2007	99	3	2	4	1	3
IN140085	2	16	46	2007	99	1	80	4	4	6
IN140088	1	5	45	2008	99	8	2	4	2	88
IN140089	1	19	36	2007	99	3	1	4	7	8
IN140089	2	5	45	2007	99	8	2	4	2	5
IN140089	3	3	36	2006	99	5	80	4	7	2
IN140092	1	5	45	2008	99	7	2	4	9	88
IN140094	1	19	36	2008	2008	7	2	5	5	88
IN140094	2	5	45	2008	99	7	2	4	5	88
IN140094	3	16	45	2009	99	1	3	5	4	6
IN140097	1	5	45	2008	99	8	4	4	2	88
IN140097	2	19	36	2008	99	7	4	4	88	88
IN140099	1	5	45	2007	99	8	2	4	2	88
IN150001	1	5	45	2005	99	1	4	1	88	88
IN150001	2	19	36	2009	99	7	4	4	88	88
IN150002	1	19	36	2008	2009	7	2	3	88	88
IN150002	2	5	45	2007	99	8	2	4	88	88
IN150002	3	16	36	2003	2008	6	3	4	4	88
IN150003	1	5	45	2007	99	8	4	4	88	88
IN150004	1	5	45	2009	99	8	2	4	7	8
IN150004	2	3	36	2006	99	6	80	4	2	5
IN150005	1	5	45	2005	99	6	2	5	3	88
IN150005	2	12	36	2006	99	1	80	5	1	2
IN150006	1	5	45	2008	99	8	4	3	7	8
IN150006	2	16	36	2006	99	6	80	4	6	4
IN150007	1	5	45	2006	99	3	2	4	5	1
IN150007	2	3	36	2007	99	5	80	4	7	88
IN150007	3	16	46	2007	99	1	80	4	6	88
IN150008	1	3	36	2007	99	4	80	3	5	88
IN150008	2	19	36	2007	99	7	4	1	88	88
IN150008	3	12	36	2007	99	1	5	5	6	4
IN150009	1	3	36	2007	99	5	80	3	1	88
IN150009	2	5	45	2007	99	8	2	4	1	88
IN150009	3	16	36	2002	99	6	0	4	6	88
IN150010	1	3	36	2007	99	5	80	3	1	88
IN150010	2	19	36	2008	99	7	2	3	9	88
IN150010	3	12	36	2006	99	6	3	4	6	88
IN150011	1	3	36	2006	99	6	80	3	88	88
IN150011	2	12	36	2006	99	6	80	4	88	88
IN150011	3	19	36	2009	99	7	2	5	88	88
IN150012	1	5	45	2007	99	5	2	5	3	4
IN150012	2	19	36	2009	99	5	80	3	9	88
IN150012	3	16	46	2007	99	1	80	5	1	2
IN150013	1	5	45	2009	99	3	2	4	3	88
IN150014	1	12	36	2006	99	1	80	4	1	2
IN150015	1	3	36	2006	99	6	80	4	88	88
IN150015	2	5	45	2002	99	6	2	5	88	88
IN150015	3	12	36	2006	99	1	0	5	1	2
IN150016	1	3	36	2006	99	4	80	3	8	7
IN150016	2	5	45	2007	99	8	4	4	3	6
IN150016	3	16	36	2007	99	6	80	4	6	4
IN150017	1	5	45	2007	99	6	80	5	3	88
IN150017	2	19	36	2008	99	7	80	4	5	88
IN150017	3	8	36	2006	2006	7	2	5	9	88
IN150018	1	5	45	2009	99	3	6	4	1	5
IN150020	1	5	45	2006	99	8	2	4	7	8
IN150020	2	19	36	2008	99	6	2	3	7	8
IN150021	1	5	45	2007	99	6	5	5	3	88
IN150022	1	5	45	2004	99	6	4	5	2	88
IN150022	2	19	36	2009	99	7	4	5	88	88
IN150023	1	3	36	2007	99	5	80	4	2	1
IN150023	2	5	45	2007	99	8	3	3	2	88
IN150023	3	12	36	2008	99	6	4	4	6	88
IN150024	1	3	36	2006	99	4	1	5	1	88
IN150024	2	5	45	2003	99	1	2	4	88	88
IN150024	3	12	36	2007	99	1	0	5	1	2
IN150025	1	3	36	2007	99	5	80	4	2	88
IN150025	2	5	45	2007	99	8	2	4	88	2
IN150025	3	19	36	2009	99	7	2	3	88	88
IN150026	1	5	45	2006	99	2	5	4	3	88
IN150026	2	12	36	2007	2008	1	0	4	2	4
IN150027	1	3	36	2006	99	4	80	4	7	8
IN150027	2	5	45	2004	99	8	2	4	5	6
IN150028	1	19	36	2007	2009	7	2	4	5	88
IN150028	2	5	45	2008	99	7	2	3	1	88
IN150028	3	3	36	2007	99	4	80	4	5	1
IN150029	1	3	36	2006	99	5	80	5	88	88
IN150029	2	5	45	2002	99	4	2	4	88	88
IN150029	3	19	36	2008	99	7	2	5	88	88
IN150029	4	12	36	2007	99	1	80	4	2	1
IN150030	1	3	36	2006	99	6	1	5	1	88
IN150030	2	5	45	2007	99	4	1	4	88	88
IN150030	3	19	36	2008	99	7	1	5	88	88
IN150031	1	6	36	2008	99	3	4	4	2	1
IN150031	2	5	45	2005	99	3	2	4	5	88
IN150031	3	3	36	2007	99	5	80	4	7	88
IN150032	1	5	45	2009	99	7	4	3	88	88
IN150033	1	3	36	2007	99	5	80	4	7	88
IN150033	2	5	45	2006	99	3	2	4	5	2
IN150033	3	16	46	2007	99	1	80	4	6	4
IN150034	1	19	36	2008	99	7	2	3	88	88
IN150034	2	3	36	2007	99	5	80	4	2	1
IN150034	3	12	36	2008	99	6	3	4	6	88
IN150035	1	19	36	2007	2008	7	4	4	88	88
IN150035	2	3	36	2007	99	5	80	3	2	88
IN150035	3	5	45	2007	99	8	4	4	2	1
IN150036	1	5	45	2009	99	7	2	3	5	88
IN150036	2	3	36	2007	99	4	80	3	1	88
IN150036	3	12	36	2008	99	1	3	4	4	6
IN150037	1	19	36	2007	99	7	80	4	88	88
IN150037	2	5	45	2006	99	8	2	4	88	88
IN150038	1	3	36	2006	99	4	80	5	2	6
IN150038	2	5	45	2005	99	6	2	4	88	88
IN150038	3	19	36	2007	99	7	2	5	88	88
IN150039	1	5	45	2008	99	7	80	3	8	5
IN150039	2	19	36	2008	99	7	80	3	88	88
IN150039	3	3	36	2006	99	4	80	4	5	1
IN150040	1	3	36	2006	99	6	80	5	1	88
IN150040	2	5	45	2006	99	4	3	4	1	88
IN150040	3	19	36	2008	99	7	3	5	88	88
IN150040	4	12	36	2005	99	1	4	5	1	2
IN150041	1	19	36	2007	99	7	4	2	88	88
IN150041	2	3	36	2007	99	5	80	3	2	88
IN150041	3	5	45	2007	99	8	4	4	2	1
IN150042	1	3	36	2007	99	5	80	4	7	1
IN150042	2	5	45	2006	99	3	4	4	2	3
IN150042	3	16	43	2005	99	1	80	4	6	88
IN150043	1	19	36	2007	99	7	2	2	88	88
IN150043	2	3	36	2006	99	4	1	3	5	88
IN150043	3	5	45	2008	99	7	2	3	5	1
IN150044	1	3	36	2006	99	4	80	5	1	2
IN150044	2	5	45	2006	99	6	3	4	88	88
IN150044	3	12	36	2006	99	4	3	5	1	2
IN150045	1	3	36	2007	99	5	80	4	2	1
IN150045	2	12	36	2008	99	6	5	4	6	88
IN150046	1	5	45	2004	99	3	2	4	3	2
IN150046	2	3	36	2007	99	5	80	4	7	8
IN150047	1	3	36	2007	99	5	80	4	7	88
IN150047	2	5	45	2006	99	3	2	4	2	88
IN150047	3	16	46	2007	99	1	80	4	6	4
IN150048	1	5	45	2009	99	6	4	4	3	88
IN150049	1	3	36	2006	99	6	80	4	7	8
IN150049	2	5	45	2004	99	8	4	4	7	8
IN150049	3	19	36	2008	99	3	1	4	7	6
IN150050	1	3	36	2006	99	5	3	5	88	88
IN150050	2	5	45	2006	99	6	3	4	1	2
IN150050	3	19	36	2007	99	7	3	5	88	88
IN150050	4	12	36	2006	99	1	80	5	1	2
IN150052	1	5	45	2009	99	7	2	3	5	88
IN150052	2	3	36	2007	99	3	80	4	5	2
IN150053	1	3	36	2007	99	5	80	4	2	88
IN150053	2	19	36	2007	2008	7	3	4	88	88
IN150053	3	12	36	2006	99	6	0	4	6	88
IN150054	1	5	45	2009	99	7	2	4	5	1
IN150054	2	3	36	2006	99	2	80	3	5	88
IN150054	3	12	36	2006	99	1	0	4	4	6
IN150056	1	3	36	2006	99	5	80	4	7	8
IN150056	2	5	45	2009	99	8	2	4	5	6
IN150056	3	19	36	2008	99	8	2	4	7	8
IN150058	1	3	36	2007	99	5	80	4	7	88
IN150058	2	5	45	2003	99	3	3	4	3	2
IN150058	3	16	46	2006	99	1	0	4	6	4
IN150059	1	5	45	2007	99	4	2	5	1	2
IN150059	2	12	36	2006	99	1	80	5	1	2
IN150060	1	3	36	2007	99	5	80	4	7	88
IN150060	2	5	45	2005	99	3	4	4	2	5
IN150062	1	5	45	2005	99	6	80	4	2	3
IN150062	2	3	36	2006	99	5	80	4	3	88
IN150062	3	19	36	2007	2008	7	3	4	88	88
IN150063	1	3	36	2006	99	5	80	5	1	88
IN150063	2	5	45	2001	99	6	2	4	2	88
IN150063	3	12	36	2006	99	1	80	5	1	2
IN150063	4	19	36	2008	99	7	2	5	88	88
IN150064	1	3	36	2006	99	4	80	4	7	8
IN150064	2	19	36	2008	99	3	1	4	5	7
IN150065	1	3	36	2007	99	5	80	4	7	88
IN150065	2	5	45	2007	99	3	4	4	2	88
IN150066	1	19	36	2007	99	7	3	3	88	88
IN150066	2	5	45	2009	99	7	3	4	9	88
IN150066	3	3	36	2007	99	3	80	4	5	1
IN150067	1	3	36	2006	99	6	80	5	88	88
IN150067	2	12	36	2004	99	1	80	4	1	2
IN150067	3	19	36	2008	99	7	2	5	88	88
IN150068	1	3	36	2006	99	6	80	4	88	88
IN150068	2	5	45	1999	99	6	2	5	1	2
IN150068	3	12	36	2006	99	1	0	4	1	2
IN150068	4	19	36	2008	99	7	2	5	88	88
IN150069	1	19	36	2007	99	7	4	4	88	88
IN150069	2	5	45	2008	99	7	4	4	9	88
IN150069	3	3	36	2007	99	4	80	3	5	1
IN150070	1	19	36	2007	99	7	2	3	88	88
IN150070	2	5	45	2008	99	7	2	3	88	88
IN150070	3	3	36	2006	99	4	80	4	5	88
IN150071	1	5	45	2007	99	8	2	4	2	88
IN150071	2	3	36	2007	99	5	80	4	1	7
IN150071	3	19	36	2007	99	7	2	4	88	88
IN150072	1	3	36	2007	99	5	80	4	7	88
IN150072	2	5	45	2003	99	3	2	4	5	88
IN150072	3	16	46	2006	99	1	80	4	6	4
IN150073	1	5	45	2006	99	6	4	5	3	88
IN150073	2	19	36	2006	2009	7	88	1	6	88
IN150073	3	16	36	2007	99	1	88	5	1	88
IN150074	1	19	36	2007	99	7	2	2	88	88
IN150074	2	3	36	2007	99	4	80	4	5	1
IN150075	1	3	36	2006	99	4	80	4	7	8
IN150075	2	5	45	2005	99	6	2	4	7	6
IN150075	3	16	36	2007	99	6	80	4	4	6
IN150076	1	19	36	2007	2008	7	2	4	88	88
IN150076	2	3	36	2007	99	5	80	4	2	1
IN150076	3	5	45	2008	99	8	2	4	2	88
IN150076	4	12	36	2004	99	6	5	4	6	88
IN150077	1	5	45	2007	99	8	2	4	7	8
IN150077	2	3	36	2006	99	4	80	4	7	8
IN150077	3	19	36	2007	99	8	2	3	7	8
IN150078	1	3	36	2007	99	5	80	3	2	88
IN150079	1	19	36	2007	99	7	2	2	88	88
IN150079	2	12	36	2007	99	1	4	4	6	4
IN150079	3	19	36	2008	99	3	2	3	5	88
IN150080	1	5	45	2008	99	7	2	3	5	88
IN150080	2	3	36	2007	99	6	80	4	1	5
IN150080	3	19	36	2007	2007	7	2	4	5	88
IN150082	1	6	36	2006	99	3	1	4	2	5
IN150082	2	3	36	2007	99	5	80	4	7	1
IN150082	3	5	45	2005	99	3	3	4	3	88
IN150083	1	5	45	2009	99	7	4	4	9	88
IN150083	2	3	36	2006	99	4	80	3	5	2
IN150083	3	19	36	2008	99	3	2	4	1	88
IN150084	1	3	36	2006	99	4	4	5	1	88
IN150084	2	5	45	2006	99	5	4	4	88	88
IN150085	1	3	36	2006	99	4	80	4	7	8
IN150085	2	19	36	2007	2009	8	2	4	7	8
IN150086	1	5	45	2007	99	6	5	5	88	88
IN150086	2	3	36	2006	99	4	80	4	88	88
IN150086	3	12	36	2006	99	1	80	5	1	2
IN150086	4	19	36	2008	99	7	5	1	88	88
IN150087	1	5	45	2003	99	6	2	4	1	88
IN150087	2	3	36	2006	99	4	2	3	88	88
IN150087	3	19	36	2008	99	7	2	5	88	88
IN150087	4	12	36	2006	99	1	80	4	1	2
IN150088	1	5	45	2003	99	6	2	5	88	88
IN150088	2	3	36	2006	99	5	80	4	88	88
IN150088	3	12	36	2006	99	1	80	5	1	2
IN150089	1	3	36	2006	99	4	2	4	88	88
IN150089	2	5	45	2002	99	4	2	5	88	88
IN150089	3	19	36	2008	99	7	2	5	88	88
IN150090	1	3	36	2007	99	5	80	3	2	88
IN150090	2	12	36	2006	99	6	0	4	6	88
IN150091	1	19	36	2007	99	7	2	4	88	88
IN150091	2	3	36	2007	99	5	80	4	2	88
IN150092	1	5	45	2007	99	7	2	2	5	88
IN150092	2	3	36	2007	99	4	80	3	5	88
IN150092	3	12	36	2009	99	1	0	5	4	6
IN150093	1	3	36	2006	99	5	80	5	88	88
IN150093	2	5	45	2007	99	4	4	4	88	88
IN150093	3	12	36	2006	2008	1	0	4	1	2
IN150094	1	19	36	2009	99	7	2	3	5	88
IN150094	2	3	36	2007	99	4	2	3	5	88
IN150095	1	5	45	2007	99	8	2	3	7	8
IN150096	1	5	45	2004	99	6	2	4	1	2
IN150096	2	3	36	2006	99	4	80	4	88	88
IN150096	3	12	36	2006	99	1	3	5	1	2
IN150097	1	5	45	2006	99	6	2	4	3	88
IN150097	2	3	36	2007	99	5	80	4	2	88
IN150098	1	3	36	2006	99	5	80	5	1	2
IN150098	2	5	45	2005	99	4	2	4	88	88
IN150098	3	12	36	2006	99	1	80	5	1	2
IN150099	1	3	36	2007	99	5	80	4	2	88
IN150099	2	5	45	2007	99	8	2	4	2	88
IN150099	3	12	36	2007	99	6	0	4	6	88
IN150100	1	19	36	2008	99	7	4	4	5	88
IN150100	2	3	36	2006	99	3	80	4	2	5
IN150100	3	5	45	2008	99	7	4	3	5	88
IN160001	1	5	45	2009	99	6	2	4	5	3
IN160001	2	3	36	2007	99	4	80	4	7	8
IN160001	3	19	36	1995	99	3	6	4	5	7
IN160002	1	3	36	2006	99	4	80	3	7	88
IN160002	2	5	45	2007	99	8	4	4	5	8
IN160002	3	16	36	2007	99	6	0	4	4	6
IN160003	1	5	45	2009	99	3	3	4	1	88
IN160003	2	16	46	2007	99	1	80	4	6	88
IN160004	1	5	45	2005	99	8	4	4	7	1
IN160004	2	3	36	2007	99	5	80	2	88	88
IN160004	3	12	36	2007	99	6	0	4	6	88
IN160005	1	5	45	2007	99	6	2	5	3	88
IN160006	1	5	45	2007	99	8	4	4	8	7
IN160007	1	5	45	2008	99	7	4	3	9	88
IN160007	2	3	36	2007	99	5	4	2	5	88
IN160007	3	12	36	2009	99	1	8	4	6	88
IN160008	1	5	45	2009	99	7	2	3	5	88
IN160008	2	3	36	2007	99	4	80	2	5	88
IN160008	3	19	36	2006	99	1	0	3	2	88
IN160009	1	5	41	2001	99	6	80	1	4	5
IN160009	2	3	36	2009	99	7	80	5	1	5
IN160010	1	5	45	2007	99	8	2	4	8	7
IN160010	2	16	36	2007	99	6	80	4	6	4
IN160011	1	3	36	2007	99	5	80	3	2	88
IN160011	2	5	45	2007	99	3	2	4	6	88
IN160011	3	6	36	2004	99	3	1	4	5	88
IN160012	1	5	45	2009	2009	7	2	4	5	88
IN160012	2	19	36	2008	2008	7	80	3	5	88
IN160013	1	19	36	2006	99	7	2	3	88	88
IN160013	2	5	45	2001	99	8	2	4	1	5
IN160013	3	12	36	2004	99	6	3	4	4	88
IN160014	1	5	45	2007	99	4	2	4	3	88
IN160014	2	3	36	2007	99	4	80	3	4	88
IN160014	3	19	36	2007	2007	1	80	4	4	5
IN160015	1	5	45	2004	99	3	80	4	1	88
IN160015	2	3	36	2007	99	5	80	4	7	88
IN160015	3	6	36	2004	99	1	6	4	6	4
IN160016	1	3	36	2006	99	4	80	4	2	88
IN160016	2	5	45	2002	99	6	3	5	88	88
IN160016	3	12	36	2004	99	1	80	3	6	5
IN160016	4	19	36	2009	99	7	1	4	88	88
IN160017	1	3	36	2007	99	3	80	4	2	88
IN160017	2	5	45	2005	99	5	2	4	7	88
IN160017	3	16	46	2007	99	1	80	4	6	4
IN160018	1	3	36	2006	99	4	4	4	5	88
IN160018	2	5	45	1998	99	2	4	4	88	88
IN160018	3	19	36	2009	99	7	4	3	88	88
IN160019	1	3	36	2006	99	4	80	4	2	88
IN160019	2	5	45	1999	99	3	2	3	88	88
IN160019	3	12	36	2007	99	1	80	4	2	6
IN160020	1	3	36	2007	99	5	80	4	7	88
IN160020	2	5	45	2004	99	3	2	4	1	88
IN160020	3	16	46	2007	99	1	80	4	6	88
IN160021	1	4	36	2007	99	5	80	2	7	88
IN160021	2	5	45	2005	99	8	6	4	5	2
IN160021	3	12	36	2006	99	4	0	4	4	2
IN160022	1	3	36	2008	99	4	2	4	2	88
IN160022	2	5	45	2004	99	6	2	5	88	88
IN160022	3	12	36	2009	99	1	3	3	1	88
IN160023	1	3	36	2006	99	4	2	4	2	88
IN160023	2	5	45	2000	99	6	2	4	88	88
IN160023	3	12	36	2008	99	1	0	5	2	88
IN160024	1	5	45	2005	99	8	3	4	3	5
IN160024	2	3	36	2007	99	5	80	2	7	88
IN160024	3	12	36	2008	99	6	5	4	6	4
IN160025	1	3	36	2007	99	5	80	1	5	88
IN160025	2	12	36	2008	99	1	5	5	6	88
IN160026	1	3	36	2006	99	4	80	4	7	8
IN160026	2	5	45	2006	99	8	2	4	3	7
IN160027	1	3	36	2007	99	4	80	3	5	88
IN160027	2	5	45	2008	2008	7	5	1	5	88
IN160027	3	19	36	2009	99	3	1	4	2	88
IN160028	1	5	45	2008	2008	7	5	3	5	88
IN160028	2	3	36	2007	99	3	5	2	5	88
IN160029	1	5	45	2008	99	5	80	5	3	88
IN160029	2	3	36	2006	99	5	80	5	4	88
IN160029	3	19	36	2005	2007	1	80	5	1	2
IN160030	1	3	36	2008	99	6	2	4	2	88
IN160030	2	5	45	2004	99	4	2	4	6	88
IN160030	3	19	36	2008	99	7	2	3	88	88
IN160031	1	3	36	2007	99	5	80	4	5	88
IN160031	2	5	45	2008	2008	7	3	3	5	88
IN160032	1	3	36	2007	99	5	80	5	5	1
IN160032	2	12	36	2007	99	1	0	5	6	4
IN160033	1	3	36	2006	99	2	80	4	88	88
IN160033	2	5	45	2005	99	3	80	4	6	88
IN160033	3	19	36	2008	99	7	4	3	88	88
IN160034	1	3	36	2006	99	5	80	3	1	4
IN160034	2	5	36	2007	99	4	80	5	5	88
IN160034	3	12	36	2006	99	1	3	3	1	8
IN160035	1	3	36	2007	99	4	80	2	5	88
IN160035	2	8	36	2007	2007	7	2	4	5	88
IN160035	3	5	45	2009	2009	7	2	4	1	5
IN160036	1	19	36	2007	99	7	2	4	9	88
IN160036	2	5	45	2008	99	8	2	4	2	4
IN160036	3	12	36	2006	99	8	0	3	6	88
