CHILDID	ID	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3
IN120036	0	0	17	9	25	8
IN120036	1	0	9	11	20	6
IN120036	2	0	9	11	28	10
IN120036	3	0	9	11	28	10
IN120036	4	0	17	9	25	8
IN120037	0	0	17	9	25	7
IN120037	1	0	10	10	20	6
IN120037	2	0	12	11	20	8
IN120037	3	0	5	5	20	6
IN120037	4	0	17	9	25	7
IN120038	0	0	17	9	25	7
IN120038	1	0	5	5	10	6
IN120038	2	0	12	12	25	7
IN120038	3	0	5	8	20	6
IN120038	4	0	17	9	25	7
IN120039	0	0	17	9	20	7
IN120039	4	0	9	10	25	9
IN120039	6	0	5	8	20	8
IN120039	7	0	17	9	22	7
IN120040	0	0	17	9	22	7
IN120040	1	0	5	8	20	8
IN120040	2	0	5	9	25	8
IN120040	3	0	17	9	23	8
IN120040	4	0	17	9	24	8
IN120041	0	0	17	9	25	8
IN120041	1	0	13	12	30	8
IN120041	2	0	5	10	20	9
IN120041	3	0	17	9	25	8
IN120042	0	0	17	9	25	6
IN120042	1	0	12	7	25	8
IN120042	2	0	5	6	20	8
IN120042	4	0	12	8	25	8
IN120042	5	0	17	9	25	6
IN120042	6	0	17	9	25	6
IN120042	7	0	15	12	25	6
IN120043	0	0	17	9	25	7
IN120043	1	0	11	5	25	7
IN120043	2	0	11	10	25	8
IN120043	5	0	5	5	20	6
IN120043	6	0	17	9	25	7
IN120044	0	0	17	9	25	8
IN120044	1	0	5	6	12	9
IN120044	2	0	5	6	15	9
IN120044	3	0	17	9	24	8
IN120044	4	0	17	9	25	8
IN120044	5	0	5	5	15	9
IN120045	0	0	17	9	24	8
IN120045	1	0	5	7	20	8
IN120045	2	0	5	8	22	8
IN120045	3	0	17	9	23	8
IN120046	0	0	17	9	24	7
IN120046	1	0	1	8	26	5
IN120046	2	0	5	6	20	9
IN120046	3	0	17	9	25	7
IN120046	4	0	17	9	23	7
IN120047	0	0	17	9	25	8
IN120047	1	0	1	10	20	9
IN120047	2	0	1	10	24	9
IN120047	3	0	17	88	88	88
IN120047	4	0	17	9	25	8
IN120048	0	0	17	9	25	8
IN120048	1	0	4	8	20	6
IN120048	2	0	1	7	20	5
IN120048	3	0	10	8	30	6
IN120048	4	0	1	6	25	6
IN120048	5	0	5	6	15	8
IN120048	7	0	17	9	25	8
IN120048	8	0	17	88	88	88
IN120048	9	0	13	7	25	8
IN120049	0	0	17	9	25	8
IN120049	1	0	4	10	25	6
IN120049	2	0	5	7	20	8
IN120049	3	0	17	9	25	8
IN120049	4	0	17	9	25	8
IN120050	0	0	17	9	25	7
IN120050	1	0	12	8	20	7
IN120050	2	0	5	7	20	6
IN120050	3	0	17	9	25	7
IN120050	4	0	17	88	88	88
IN120050	5	0	5	5	20	6
IN120051	0	0	17	9	25	7
IN120051	3	0	1	10	25	6
IN120051	4	0	5	8	20	7
IN120051	7	0	17	9	25	7
IN120052	0	0	17	9	25	8
IN120052	1	0	4	7	20	4
IN120052	2	0	17	88	88	88
IN120052	3	0	4	10	20	6
IN120052	4	0	1	7	20	8
IN120052	5	0	13	12	25	8
IN120052	6	0	1	6	15	8
IN120052	7	0	1	9	20	8
IN120052	8	0	15	12	25	8
IN120052	9	0	15	12	20	2
IN120052	10	0	4	12	25	6
IN120052	11	0	17	9	25	8
IN120052	12	0	17	9	25	8
IN120052	13	0	17	9	25	8
IN120052	14	0	17	9	25	8
IN120052	15	0	17	9	25	8
IN120052	16	0	17	9	25	8
IN120052	17	0	11	12	25	8
IN120052	18	0	17	88	88	88
IN120053	0	0	17	9	25	7
IN120053	1	0	5	6	10	10
IN120053	2	0	5	6	15	10
IN120053	3	0	5	6	20	10
IN120053	4	0	17	9	24	7
IN120053	5	0	17	88	88	88
IN120054	0	0	17	9	25	7
IN120054	2	0	5	5	15	6
IN120054	3	0	1	10	25	7
IN120054	4	0	4	5	10	4
IN120054	5	0	5	6	10	6
IN120054	6	0	13	10	25	7
IN120054	7	0	13	10	25	7
IN120054	8	0	15	10	25	6
IN120054	9	0	17	12	20	5
IN120054	11	0	17	9	25	7
IN120054	12	0	5	5	20	6
IN120055	0	0	17	9	25	8
IN120055	1	0	4	12	26	7
IN120055	2	0	5	10	27	8
IN120055	3	0	5	10	20	8
IN120055	4	0	17	9	25	8
IN120055	5	0	17	9	25	8
IN120056	0	0	17	9	25	8
IN120056	2	0	4	6	20	4
IN120056	4	0	15	12	20	4
IN120056	6	0	1	7	20	6
IN120056	7	0	1	6	20	6
IN120056	8	0	1	7	20	7
IN120056	9	0	1	8	15	8
IN120056	10	0	4	7	25	6
IN120056	14	0	17	9	25	8
IN120056	15	0	17	9	25	8
IN120056	17	0	17	9	25	8
IN120057	0	0	17	9	24	7
IN120057	3	0	17	88	88	88
IN120057	4	0	5	6	15	9
IN120057	5	5	17	88	88	88
IN120057	6	0	1	8	10	10
IN120057	7	0	5	6	12	9
IN120057	10	0	17	9	24	7
IN120057	11	0	17	9	25	7
IN120057	12	0	17	9	24	7
IN120058	0	0	17	9	25	8
IN120058	1	0	1	10	20	7
IN120058	2	4	17	88	88	88
IN120058	3	0	1	10	26	9
IN120058	4	0	1	10	28	9
IN120058	5	0	17	88	88	88
IN120059	0	0	17	9	23	7
IN120059	2	0	4	12	20	8
IN120059	3	0	1	8	15	6
IN120059	4	0	5	8	20	8
IN120059	5	0	17	9	20	8
IN120059	6	0	17	9	25	8
IN120059	7	0	17	88	88	88
IN120060	0	0	17	9	25	8
IN120060	1	0	5	9	20	9
IN120060	2	0	5	10	23	9
IN120060	3	0	5	10	27	9
IN120060	4	0	17	9	25	8
IN120060	5	0	17	9	25	8
IN120060	6	0	17	9	25	8
IN120061	0	0	17	9	25	7
IN120061	2	0	1	9	15	4
IN120061	3	0	5	6	12	8
IN120061	4	0	1	6	20	4
IN120061	5	0	5	6	20	8
IN120061	7	0	1	6	20	5
IN120061	8	0	5	6	15	8
IN120061	9	0	17	9	2	7
IN120061	10	0	17	88	88	88
IN120061	12	0	17	88	88	88
IN120062	0	0	17	9	20	7
IN120062	1	0	17	88	88	88
IN120062	2	0	17	88	88	88
IN120062	3	0	1	10	20	8
IN120062	4	0	5	9	10	8
IN120062	7	0	17	9	22	8
IN120062	10	0	17	9	20	7
IN120063	0	0	17	9	25	8
IN120063	2	0	5	8	25	8
IN120063	3	0	17	88	88	88
IN120063	4	4	17	88	88	88
IN120063	5	0	5	6	20	8
IN120064	0	0	17	9	25	8
IN120064	1	0	5	10	20	9
IN120064	2	0	5	10	20	8
IN120064	4	0	5	10	19	9
IN120065	0	0	17	9	25	8
IN120065	1	0	5	7	20	8
IN120065	2	0	13	12	25	8
IN120065	3	0	5	6	20	8
IN120065	4	0	17	9	25	8
IN120066	0	0	17	9	25	8
IN120066	1	0	10	12	20	5
IN120066	2	0	10	12	20	5
IN120066	3	0	12	12	25	9
IN120066	4	0	5	12	20	8
IN120066	5	4	17	88	88	88
IN120067	0	0	17	9	25	8
IN120067	1	0	5	5	20	8
IN120067	2	0	15	12	20	3
IN120067	3	0	5	8	25	8
IN120067	4	0	5	7	20	8
IN120067	5	0	5	8	25	8
IN120067	6	0	17	9	25	8
IN120067	7	0	5	7	20	8
IN120068	0	0	17	9	25	7
IN120068	1	0	5	8	15	9
IN120068	2	0	5	8	15	9
IN120068	3	0	17	9	24	7
IN120069	0	0	17	9	24	7
IN120069	1	0	1	12	20	8
IN120069	2	0	1	12	15	8
IN120069	3	0	1	12	20	4
IN120069	4	0	15	12	20	6
IN120069	5	0	17	9	24	8
IN120069	6	0	17	9	23	7
IN120070	0	0	17	9	25	7
IN120070	2	0	5	4	15	6
IN120070	3	0	11	12	25	7
IN120070	4	0	15	10	25	6
IN120070	5	0	17	88	88	88
IN120070	6	0	17	88	88	88
IN120071	0	0	17	88	88	88
IN120071	1	0	9	12	27	8
IN120071	2	0	9	12	28	9
IN120071	3	0	9	12	28	10
IN120071	4	0	17	9	25	8
IN120072	0	0	17	9	25	7
IN120072	1	0	5	6	15	10
IN120072	2	0	5	5	15	10
IN120072	3	0	17	88	88	88
IN120073	0	0	17	9	25	7
IN120073	1	0	1	9	20	6
IN120073	2	0	5	5	20	8
IN120074	0	0	17	9	23	7
IN120074	1	0	1	12	20	2
IN120074	2	0	1	12	25	7
IN120074	3	0	1	10	20	8
IN120074	4	0	1	12	25	8
IN120074	6	0	17	9	25	8
IN120075	0	0	17	9	24	7
IN120075	1	0	17	88	88	88
IN120075	2	0	5	6	15	9
IN120075	3	0	1	8	20	10
IN120075	4	0	5	6	15	9
IN120075	6	0	17	9	24	7
IN120076	0	0	17	9	25	8
IN120076	1	0	5	8	20	9
IN120076	2	0	5	8	25	9
IN120076	3	0	17	9	25	8
IN120077	0	0	17	9	25	7
IN120077	1	0	17	88	88	88
IN120077	2	0	1	5	20	6
IN120077	3	0	1	8	25	7
IN120077	4	0	15	10	25	6
IN120077	6	0	17	9	25	7
IN120078	0	0	17	9	25	8
IN120078	1	0	13	12	25	8
IN120078	2	0	13	12	25	8
IN120078	3	0	17	9	25	8
IN120078	4	0	17	9	25	8
IN120078	5	0	5	9	20	8
IN120078	6	0	15	12	30	6
IN120078	7	0	17	9	25	8
IN120078	8	0	17	9	25	8
IN120079	0	0	17	9	25	8
IN120079	1	0	10	12	20	9
IN120079	2	0	10	12	25	9
IN120079	3	0	17	9	25	8
IN120079	4	0	15	10	20	4
IN120080	0	0	17	9	24	8
IN120080	2	0	12	10	15	9
IN120080	3	0	17	9	24	8
IN120080	4	0	12	10	15	10
IN120081	0	0	17	9	25	8
IN120081	1	0	11	10	20	8
IN120081	2	0	5	5	25	8
IN120081	3	0	5	11	25	9
IN120081	5	0	13	12	27	9
IN120081	6	0	17	9	25	8
IN120082	0	0	17	9	25	8
IN120082	4	0	13	8	25	6
IN120082	5	0	5	6	20	8
IN120082	8	0	17	9	25	8
IN120082	9	0	17	88	88	88
IN120083	0	0	17	9	25	9
IN120083	1	0	13	12	25	6
IN120083	2	0	5	6	20	8
IN120083	3	0	17	88	88	88
IN120084	0	0	17	9	24	7
IN120084	1	0	4	12	20	10
IN120084	2	0	5	8	10	10
IN120084	3	0	5	8	15	10
IN120084	4	0	15	10	20	6
IN120084	5	0	5	6	15	8
IN120084	6	0	5	6	15	8
IN120084	7	0	17	9	25	7
IN120084	8	0	15	10	20	4
IN120084	9	0	17	88	88	88
IN120085	0	0	17	9	24	7
IN120085	1	0	1	5	15	4
IN120085	2	0	15	12	20	3
IN120085	3	0	5	7	20	8
IN120085	4	0	13	12	30	8
IN120085	5	0	5	7	20	8
IN120085	6	0	13	12	25	10
IN120085	7	0	13	12	30	8
IN120085	8	0	17	9	23	7
IN120086	0	0	17	9	25	8
IN120086	3	0	12	10	25	9
IN120086	5	0	5	10	26	9
IN120086	8	0	17	9	25	8
IN120087	0	0	17	9	25	7
IN120087	1	0	17	88	88	88
IN120087	2	0	5	8	20	6
IN120087	3	0	5	7	20	6
IN120087	28	0	17	9	25	7
IN120087	29	0	17	9	20	7
IN120088	0	0	17	9	25	7
IN120088	1	0	17	88	88	88
IN120088	2	0	5	6	20	6
IN120088	3	0	5	9	20	6
IN120088	4	0	5	8	20	6
IN120088	7	0	5	7	20	6
IN120089	0	0	17	9	23	7
IN120089	1	0	5	8	15	8
IN120089	2	0	5	9	20	8
IN120089	28	0	17	9	20	7
IN120090	0	0	17	9	24	7
IN120090	1	0	17	88	88	88
IN120090	2	0	5	6	15	8
IN120090	3	0	1	4	20	10
IN120090	4	0	5	6	15	8
IN120090	5	0	17	9	25	7
IN120090	6	0	17	9	24	7
IN120091	0	0	17	9	24	8
IN120091	1	0	17	88	88	88
IN120091	2	0	15	12	20	6
IN120091	3	0	13	12	30	4
IN120091	4	0	9	12	15	6
IN120091	5	0	17	9	23	8
IN120091	6	0	17	9	20	8
IN120092	0	0	17	9	22	7
IN120092	1	0	4	12	25	9
IN120092	2	0	5	10	20	8
IN120092	3	0	17	9	20	7
IN120093	0	0	17	9	20	7
IN120093	2	0	5	10	24	8
IN120093	3	0	12	11	25	8
IN120094	0	0	17	9	25	8
IN120094	1	0	5	8	25	8
IN120094	2	0	5	7	20	8
IN120094	3	0	17	9	25	8
IN120094	4	0	17	9	25	6
IN120095	0	0	17	9	25	7
IN120095	1	0	17	88	88	88
IN120095	2	0	17	88	88	88
IN120095	3	0	5	10	15	8
IN120095	4	0	5	8	20	8
IN120095	5	0	15	12	20	4
IN120095	6	0	17	9	24	7
IN120096	0	0	17	9	25	7
IN120096	1	0	11	10	25	7
IN120096	2	0	11	10	25	6
IN120096	3	0	17	9	25	7
IN120096	4	0	11	10	25	7
IN120096	5	0	11	10	25	6
IN120097	0	0	17	9	25	8
IN120097	2	0	12	8	20	9
IN120097	3	0	12	8	20	9
IN120097	5	0	17	9	25	8
IN120098	0	0	17	9	25	7
IN120098	5	0	5	7	20	8
IN120098	7	0	5	9	22	8
IN120099	0	0	17	9	22	7
IN120099	1	0	17	88	88	88
IN120099	2	0	17	88	88	88
IN120099	3	0	9	12	25	9
IN120099	4	0	9	12	15	4
IN120099	7	0	17	9	23	7
IN120099	8	0	17	9	20	7
IN120100	0	0	17	9	24	7
IN120100	1	0	5	8	10	9
IN120100	2	0	5	8	15	9
IN120101	0	0	17	9	25	7
IN120101	1	0	17	88	88	88
IN120101	2	0	5	8	15	8
IN120101	4	0	15	10	20	5
IN120102	0	0	17	9	25	7
IN120102	5	0	13	12	25	7
IN120102	6	0	15	10	25	7
IN120102	7	0	17	9	25	7
IN130002	0	0	17	9	24	8
IN130002	1	0	4	12	22	9
IN130002	2	0	4	12	20	8
IN130002	3	0	1	9	20	6
IN130002	4	0	1	7	20	7
IN130002	5	0	17	9	20	8
IN130003	0	0	17	9	25	7
IN130003	2	0	5	5	15	6
IN130003	3	0	5	8	20	6
IN130003	4	0	5	7	20	6
IN130003	5	0	17	88	88	88
IN130003	28	0	17	9	25	7
IN130004	0	0	17	9	25	7
IN130004	1	0	5	8	20	6
IN130004	2	0	5	7	20	6
IN130004	28	0	17	9	25	7
IN130005	0	0	17	9	24	7
IN130005	1	0	17	88	88	88
IN130005	2	0	5	6	15	10
IN130005	3	0	5	6	10	9
IN130005	5	0	17	9	24	7
IN130005	6	0	17	9	24	7
IN130006	0	0	17	9	25	8
IN130006	1	0	5	6	18	9
IN130006	2	0	5	8	23	9
IN130006	3	0	5	9	25	9
IN130006	4	0	17	9	25	8
IN130006	5	0	17	9	25	8
IN130006	6	0	17	9	25	8
IN130006	7	0	17	9	25	8
IN130007	0	0	17	9	24	7
IN130007	1	0	12	8	15	10
IN130007	2	0	13	12	24	9
IN130007	3	0	17	9	25	7
IN130007	4	0	17	88	88	88
IN130007	28	0	17	9	22	7
IN130007	29	0	17	9	23	7
IN130008	0	0	17	9	23	7
IN130008	7	0	15	12	22	6
IN130008	9	0	5	8	20	8
IN130008	10	0	17	88	88	88
IN130008	11	0	13	12	24	8
IN130008	12	0	13	12	24	8
IN130008	13	0	13	12	24	8
IN130008	14	0	17	9	23	8
IN130008	15	0	13	12	24	8
IN130009	0	0	17	9	25	8
IN130009	1	0	4	8	20	5
IN130009	2	0	4	7	25	4
IN130009	3	0	13	12	30	8
IN130009	4	0	1	6	20	8
IN130009	5	0	1	6	25	8
IN130009	6	0	15	12	25	6
IN130009	7	0	17	9	25	8
IN130009	8	0	17	88	88	88
IN130009	9	0	17	88	88	88
IN130010	0	0	17	9	25	8
IN130010	1	0	1	8	25	8
IN130010	2	0	1	7	25	8
IN130010	3	0	17	9	25	8
IN130010	28	0	17	9	25	8
IN130011	0	0	17	9	22	7
IN130011	1	0	5	8	20	8
IN130011	2	0	1	6	21	4
IN130011	3	0	5	8	15	8
IN130011	4	0	17	9	24	8
IN130011	5	0	17	9	20	8
IN130011	6	0	1	9	24	7
IN130011	7	0	5	6	20	8
IN130011	8	0	17	88	88	88
IN130011	28	0	17	9	21	8
IN130011	29	0	17	88	88	88
IN130012	0	0	17	9	25	8
IN130012	1	0	15	10	20	4
IN130012	2	0	5	6	20	9
IN130012	3	0	5	7	22	9
IN130012	4	0	17	9	25	8
IN130013	0	0	17	9	25	9
IN130013	4	0	1	10	25	8
IN130013	5	0	1	10	25	8
IN130013	28	0	17	9	25	9
IN130015	0	0	17	9	25	8
IN130015	1	0	10	12	25	8
IN130015	2	0	1	10	25	8
IN130015	3	0	1	10	25	8
IN130015	4	3	4	10	25	6
IN130015	5	0	1	6	20	5
IN130015	6	0	1	9	20	8
IN130015	7	0	15	12	25	8
IN130015	8	0	13	12	25	8
IN130015	10	0	17	9	25	8
IN130015	11	0	17	9	25	8
IN130015	13	0	17	9	25	8
IN130015	14	0	17	9	25	6
IN130015	28	0	17	9	25	6
IN130016	0	0	17	9	25	7
IN130016	3	0	5	10	20	6
IN130016	4	0	5	9	15	6
IN130016	28	0	17	9	25	7
IN130018	0	0	17	9	25	8
IN130018	1	0	1	7	26	9
IN130018	2	0	5	8	27	8
IN130018	3	0	5	9	29	9
IN130018	4	0	17	9	25	8
IN130018	28	0	17	9	25	8
IN130019	0	0	17	9	24	7
IN130019	3	0	1	10	20	10
IN130019	4	0	15	12	25	4
IN130019	5	0	1	6	15	9
IN130020	0	0	17	9	25	7
IN130020	1	0	1	8	20	6
IN130020	2	0	13	9	25	4
IN130020	28	0	17	9	25	4
IN130021	0	0	17	9	23	7
IN130021	3	0	5	7	20	8
IN130021	4	0	5	8	15	8
IN130021	5	0	17	9	20	8
IN130022	0	0	9	9	25	7
IN130022	1	0	17	88	88	88
IN130022	2	0	1	7	25	6
IN130022	3	0	1	11	25	6
IN130022	4	0	15	11	25	6
IN130022	5	0	4	10	25	6
IN130022	7	0	1	9	20	6
IN130022	9	0	15	5	20	4
IN130022	28	0	17	9	25	7
IN130023	0	0	17	9	25	8
IN130023	1	0	1	9	25	10
IN130023	2	0	1	9	27	9
IN130023	5	0	88	88	88	88
IN130023	7	0	17	9	25	8
IN130024	0	0	17	9	25	7
IN130024	2	0	17	88	88	88
IN130024	3	0	5	6	15	10
IN130024	4	0	5	6	20	9
IN130024	5	0	9	6	10	10
IN130024	6	0	5	6	15	10
IN130024	7	0	5	6	20	10
IN130024	8	0	17	88	88	88
IN130024	9	0	17	88	88	88
IN130025	0	0	17	9	25	8
IN130025	1	0	10	12	25	8
IN130025	2	0	15	12	30	6
IN130025	5	0	9	12	15	6
IN130025	6	0	17	9	25	8
IN130025	8	0	17	88	88	88
IN130026	0	0	17	9	28	8
IN130026	1	0	1	8	20	8
IN130026	2	0	1	6	15	20
IN130026	3	0	13	12	25	8
IN130026	4	0	13	12	25	8
IN130026	5	0	17	9	25	8
IN130027	0	0	17	9	25	7
IN130027	1	0	17	88	88	88
IN130027	2	0	13	12	24	10
IN130027	3	0	13	12	25	10
IN130027	4	0	17	88	88	88
IN130028	0	0	17	9	24	7
IN130028	1	0	5	6	15	12
IN130028	2	0	5	6	10	8
IN130028	3	4	17	9	25	7
IN130028	4	4	17	9	24	7
IN130029	0	0	17	9	25	8
IN130029	1	0	5	9	15	9
IN130029	2	0	5	9	10	9
IN130029	3	0	17	9	25	8
IN130030	0	0	17	9	25	8
IN130030	1	0	4	12	28	9
IN130030	2	0	15	12	30	6
IN130031	0	0	17	9	25	8
IN130031	1	0	1	6	15	8
IN130031	2	0	13	12	25	8
IN130032	0	0	17	9	25	7
IN130032	1	0	1	10	25	6
IN130032	2	0	1	8	20	6
IN130032	3	0	13	12	24	8
IN130032	4	0	13	12	24	8
IN130033	0	0	17	9	22	7
IN130033	1	0	5	8	20	8
IN130033	2	0	13	12	20	9
IN130033	3	0	5	9	22	8
IN130033	4	0	13	12	25	8
IN130033	28	0	17	9	23	8
IN130034	0	0	17	9	25	7
IN130034	3	0	5	8	25	6
IN130034	4	0	5	7	20	6
IN130034	7	0	17	9	25	7
IN130034	8	0	17	88	88	88
IN130035	0	0	17	9	25	7
IN130035	3	0	13	12	28	8
IN130036	0	0	17	9	25	8
IN130036	1	0	15	12	26	7
IN130036	2	0	5	10	20	9
IN130036	3	0	5	10	25	9
IN130036	4	0	17	9	25	8
IN130036	5	0	17	9	25	8
IN130036	6	0	17	88	88	88
IN130037	0	0	17	9	22	7
IN130037	1	0	17	88	88	88
IN130037	2	0	5	10	20	8
IN130037	3	0	5	8	15	8
IN130037	4	0	17	9	23	8
IN130037	28	0	17	9	20	8
IN130038	0	0	17	9	20	7
IN130038	4	0	10	5	20	9
IN130038	12	1	17	9	23	8
IN130038	13	0	17	88	88	88
IN130038	28	1	17	9	21	7
IN130039	0	0	17	9	25	7
IN130039	4	0	10	10	20	9
IN130039	6	0	12	10	15	9
IN130039	8	0	17	9	24	7
IN130039	9	0	13	12	25	10
IN130040	0	0	17	9	25	7
IN130040	1	0	4	10	25	6
IN130040	2	0	5	9	20	7
IN130040	3	0	5	7	20	6
IN130040	4	0	17	9	25	7
IN130040	28	0	17	9	25	7
IN130041	0	0	17	9	24	7
IN130041	1	0	5	10	20	8
IN130041	2	0	5	8	22	8
IN130041	28	0	17	9	23	7
IN130042	0	0	17	9	25	6
IN130042	2	0	4	12	20	8
IN130042	3	0	5	7	20	8
IN130042	4	0	5	6	15	8
IN130042	5	0	4	10	25	8
IN130042	6	0	17	9	25	8
IN130042	7	0	15	10	20	4
IN130042	28	0	17	9	25	6
IN130043	0	0	17	9	24	7
IN130043	3	0	5	8	20	9
IN130044	0	0	17	9	24	7
IN130044	1	0	13	12	26	10
IN130044	2	0	13	12	26	10
IN130044	3	0	13	12	27	10
IN130044	4	0	17	9	25	7
IN130044	5	0	17	9	24	7
IN130045	0	0	17	9	25	7
IN130045	1	0	17	88	88	88
IN130045	2	0	17	88	88	88
IN130045	3	0	4	12	22	12
IN130045	4	0	15	10	20	4
IN130045	5	0	11	10	15	10
IN130045	6	0	10	12	20	10
IN130045	8	0	13	12	25	10
IN130045	9	0	4	10	20	15
IN130045	10	0	17	88	88	88
IN130046	0	0	17	9	23	7
IN130046	1	0	17	88	88	88
IN130046	2	0	9	10	15	8
IN130046	3	0	5	8	20	9
IN130046	28	0	17	9	21	8
IN130047	0	0	17	9	23	7
IN130047	2	0	5	10	20	8
IN130047	3	0	5	8	22	8
IN130047	28	0	17	9	20	7
IN130048	0	0	17	9	20	7
IN130048	3	0	4	12	24	9
IN130048	4	0	5	6	20	8
IN130048	8	0	17	9	23	8
IN130048	9	0	17	9	21	8
IN130048	28	0	17	9	21	8
IN130049	0	0	17	9	25	8
IN130049	4	0	5	6	27	8
IN130049	5	0	5	6	30	9
IN130049	28	0	17	9	25	8
IN130050	0	0	17	9	25	8
IN130050	1	0	13	8	25	8
IN130050	2	0	5	6	20	8
IN130050	3	0	17	9	25	8
IN130050	28	0	17	9	25	8
IN130051	0	0	17	9	25	7
IN130051	1	0	13	12	25	6
IN130051	2	0	5	9	20	6
IN130051	28	0	17	9	24	7
IN130052	0	0	17	9	25	7
IN130052	4	0	12	8	20	7
IN130052	5	0	5	6	15	6
IN130052	29	0	17	9	25	7
IN130053	0	0	17	9	25	8
IN130053	1	0	4	12	25	10
IN130053	2	0	5	7	20	8
IN130053	3	0	4	12	25	8
IN130053	4	0	5	6	20	8
IN130053	5	0	17	9	25	8
IN130053	6	0	17	88	88	88
IN130053	28	0	17	9	25	8
IN130054	0	0	17	9	25	7
IN130054	1	0	12	2	10	5
IN130054	2	0	12	2	10	5
IN130054	3	0	5	9	20	7
IN130054	4	0	5	9	20	7
IN130054	5	0	17	9	25	7
IN130055	0	0	17	9	25	7
IN130055	1	1	5	6	8	7
IN130055	2	0	10	11	20	7
IN130055	3	0	17	9	25	7
IN130056	0	0	17	9	25	8
IN130056	1	0	17	88	88	88
IN130056	2	4	17	88	88	88
IN130056	3	0	12	10	25	8
IN130056	4	0	12	12	25	8
IN130056	28	0	17	9	25	8
IN130057	0	0	17	9	25	8
IN130057	1	0	10	10	25	8
IN130057	2	0	10	9	25	8
IN130057	28	0	17	9	25	8
IN130058	0	0	17	9	22	7
IN130058	1	0	10	12	20	9
IN130058	2	0	15	12	22	6
IN130058	3	0	17	9	20	7
IN130058	4	0	17	88	88	88
IN130058	5	0	17	88	88	88
IN130059	0	2	17	9	23	7
IN130059	1	0	5	7	20	8
IN130059	2	0	5	8	15	8
IN130059	3	0	5	8	22	8
IN130059	4	0	5	10	20	8
IN130059	5	0	5	10	20	8
IN130059	6	0	13	12	25	9
IN130059	8	0	17	12	20	8
IN130059	9	0	17	88	88	88
IN130059	10	0	17	88	88	88
IN130060	0	0	17	9	20	7
IN130060	3	0	9	10	20	8
IN130060	4	0	5	9	22	8
IN130060	5	0	17	88	88	88
IN130061	0	0	17	9	25	8
IN130061	3	0	1	10	27	10
IN130061	4	0	5	8	25	8
IN130061	5	0	5	7	22	9
IN130061	6	0	17	9	25	8
IN130062	0	0	17	6	24	7
IN130062	1	0	5	8	20	8
IN130062	2	0	5	9	20	8
IN130062	3	0	17	9	20	8
IN130062	28	0	17	9	22	7
IN130063	0	0	17	9	25	8
IN130063	1	0	1	6	20	4
IN130063	2	0	15	10	20	3
IN130063	3	0	1	9	20	4
IN130063	4	0	1	8	20	6
IN130063	5	0	4	12	25	8
IN130063	7	0	1	10	25	8
IN130063	8	0	17	88	88	88
IN130063	28	0	17	9	25	8
IN130064	0	0	17	9	25	8
IN130064	1	0	4	10	20	6
IN130064	2	0	1	9	26	9
IN130064	3	0	13	12	30	8
IN130064	4	0	15	12	30	6
IN130064	6	0	15	12	30	6
IN130064	7	0	17	9	25	8
IN130064	8	0	1	11	26	9
IN130064	9	0	17	9	25	8
IN130065	0	0	17	9	25	7
IN130065	2	0	1	8	25	7
IN130065	3	0	1	9	25	6
IN130065	28	0	17	9	25	7
IN130066	0	0	17	12	24	8
IN130066	1	0	5	9	20	8
IN130066	2	0	5	8	15	8
IN130066	3	0	5	10	20	8
IN130066	4	0	5	10	22	8
IN130066	6	0	17	9	15	7
IN130066	28	0	17	9	24	8
IN130067	0	0	17	9	25	8
IN130067	1	0	5	7	25	8
IN130067	2	0	5	6	25	8
IN130067	3	0	15	8	25	6
IN130067	4	0	17	9	25	8
IN130068	0	0	17	9	25	7
IN130068	1	0	4	10	25	6
IN130068	2	0	15	10	20	6
IN130068	3	0	5	8	20	7
IN130068	4	0	5	6	15	6
IN130068	5	0	17	9	25	6
IN130069	0	0	17	9	24	7
IN130069	1	0	17	88	88	88
IN130069	2	0	17	88	88	88
IN130069	6	0	15	12	20	5
IN130069	7	0	12	10	20	10
IN130069	8	0	12	10	15	10
IN130069	9	0	12	10	20	10
IN130069	10	0	17	9	20	4
IN130070	0	0	17	9	25	7
IN130070	1	0	17	88	88	88
IN130070	2	0	5	10	20	6
IN130070	3	0	5	9	15	6
IN130070	4	0	17	9	25	7
IN130070	28	0	17	9	25	7
IN130071	0	0	17	9	24	7
IN130071	3	0	17	88	88	88
IN130071	4	0	5	10	20	8
IN130071	28	0	17	9	25	8
IN130072	0	0	17	9	20	7
IN130072	1	0	17	88	88	88
IN130072	2	0	17	88	88	88
IN130072	3	0	1	12	15	9
IN130072	4	0	1	12	15	8
IN130072	5	0	4	11	22	8
IN130072	6	0	4	10	20	9
IN130072	7	0	4	12	15	8
IN130072	8	0	1	10	20	8
IN130072	9	0	1	12	15	9
IN130072	10	0	1	12	22	6
IN130072	11	0	5	10	20	8
IN130072	12	0	5	12	20	8
IN130072	13	0	5	10	20	8
IN130072	14	0	5	9	15	8
IN130072	15	0	1	10	15	8
IN130072	16	0	1	9	10	9
IN130072	17	0	4	12	20	10
IN130072	18	0	13	12	22	10
IN130072	19	0	17	9	20	8
IN130072	20	0	17	9	22	8
IN130072	21	0	17	9	20	8
IN130072	22	0	17	9	24	8
IN130072	23	0	17	9	20	7
IN130072	24	0	17	9	15	7
IN130072	25	0	17	9	23	8
