childid	id	age	memsex	relate	livhse	dthunexp	adultedc	grade	hsstrtr3	strtyrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	hrewrkr3	nohrer3	wrkprjr3	numdysr3	rsnfewr3	tywrkr31	tywrkr32	tywrkr33	wgercdr3
ET061034	3	12	2	7	1	 	 	 	1	2000	1	2	1	 	 	2	0	0	15	12	5	3	10	1	3	0	0	7	1	2	 	 	 	 	 	 	 	 	 
ET061034	15	9	1	7	1	 	 	 	0	 	 	 	 	20	 	 	88	0	4	12	5	4	10	1	0	8	0	0	0	5	 	 	 	 	 	 	 	 	 
ET061034	16	3	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	0	15	1	0	1	 	 	 	1	1992	1	8	1	 	 	2	25	0	4	12	5	6	8	0	0	6	0	5	2	3	 	 	 	 	 	 	 	 	 
ET061036	1	64	1	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	1	12	4	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	2	47	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	15	12	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	3	33	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	4	29	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	5	27	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	6	25	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	7	23	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	10	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	8	17	1	7	1	 	 	 	1	1993	1	9	1	 	 	2	20	0	1	12	5	6	8	0	0	6	0	5	3	2	 	 	 	 	 	 	 	 	 
ET061036	9	12	2	7	1	 	 	 	1	1997	1	5	1	 	 	2	3	0	15	12	5	6	10	0	6	0	0	5	2	1	 	 	 	 	 	 	 	 	 
ET061036	15	9	2	7	1	 	 	 	1	2000	1	2	1	 	 	2	2.5	0	15	12	5	6	10	0	3	0	0	5	1	5	 	 	 	 	 	 	 	 	 
ET061036	16	20	2	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061036	17	12	1	20	1	 	 	 	0	 	 	 	 	20	 	 	88	0	4	12	5	12	9	0	3	12	0	0	0	0	 	 	 	 	 	 	 	 	 
ET061037	0	15	1	0	1	 	 	 	1	1996	1	5	0	8	14	 	88	0	15	12	5	3	10	0	3	0	0	0	0	11	1	 	1	4	 	2	10	17	10
ET061037	1	40	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	10	 	 	 	 	 	 	 	 	1	 	1	4	 	2	10	17	10
ET061037	2	22	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	10	5	9	 	 	 	 	 	 	 	 	0	10	 	88	 	 	 	 	88
ET061037	3	19	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	10	3	5	 	 	 	 	 	 	 	 	0	10	 	88	 	 	 	 	88
ET061037	4	12	2	14	1	 	 	 	1	1995	1	8	1	 	 	3	35	0	15	3	5	5	10	0	5	0	0	6	1	2	 	 	 	 	 	 	 	 	 
ET061038	0	15	1	0	1	 	 	 	0	 	 	 	 	20	 	 	88	0	1	12	5	7	9	2	1	7	0	4	0	1	 	 	 	 	 	 	 	 	 
ET061038	1	52	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061038	2	46	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061038	3	19	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061038	4	17	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061038	15	10	1	7	1	 	 	 	1	2000	1	2	1	 	 	2	0	0	4	12	5	4	9	1	0	4	0	5	1	4	 	 	 	 	 	 	 	 	 
ET061038	16	20	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061038	17	4	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061039	0	14	2	0	1	 	 	 	1	1996	1	5	1	 	 	2	6	0	15	12	5	4	9	1	4	1	0	5	2	2	 	 	 	 	 	 	 	 	 
ET061039	1	45	1	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	1	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061039	2	36	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061039	15	10	1	7	1	 	 	 	0	 	 	 	 	20	 	 	88	0	4	12	5	9	10	0	2	9	0	0	0	3	 	 	 	 	 	 	 	 	 
ET061039	16	4	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	0	14	2	0	1	 	 	 	1	1996	1	5	1	 	 	3	6	0	15	12	5	5	8	1	5	0	0	5	1	4	 	 	 	 	 	 	 	 	 
ET061040	1	78	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	2	67	2	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	3	24	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	4	22	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	5	19	2	9	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	6	12	1	9	1	 	 	 	1	2002	1	0	1	 	 	4	2	0	15	12	5	5	9	0	5	0	0	5	0	5	 	 	 	 	 	 	 	 	 
ET061040	7	40	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	8	49	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	9	19	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	10	30	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	3	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061040	11	35	1	2	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061041	0	15	2	0	1	 	 	 	1	1996	1	6	1	 	 	3	0	0	10	12	5	3	8	0	3	3	0	5	1	4	1	 	1	10	11	1	2	11	10
ET061041	1	35	1	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061041	2	31	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061041	15	7	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061041	16	43	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	10	12	5	4	 	 	 	 	 	 	 	 	1	 	1	5	11	1	2	11	10
ET061041	17	19	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	3	 	 	 	 	 	 	 	 	1	 	1	5	11	1	2	11	10
ET061041	18	12	1	7	1	 	 	 	1	1999	1	3	1	 	 	3	0	0	4	12	5	4	8	0	3	4	0	5	2	2	 	 	 	 	 	 	 	 	 
ET061043	0	15	1	0	1	 	 	 	1	2000	1	2	1	 	 	2	0	0	4	12	5	5	9	1	1	5	0	5	1	2	 	 	 	 	 	 	 	 	 
ET061043	1	51	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061043	2	38	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061043	3	22	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061043	4	19	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061043	5	17	2	7	1	 	 	 	1	1992	1	9	1	 	 	2	62	0	15	12	5	5	10	1	4	0	0	6	2	1	 	 	 	 	 	 	 	 	 
ET061043	6	10	1	7	1	 	 	 	0	 	 	 	 	31	 	 	88	0	4	12	5	9	10	0	2	9	0	0	0	3	 	 	 	 	 	 	 	 	 
ET061043	7	5	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	17	 	 	 	12	0	0	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET061044	0	15	2	0	1	 	 	 	1	1996	1	6	1	 	 	2	8	0	15	12	5	3	9	1	3	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET061044	1	40	1	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	1	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	2	37	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	3	20	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	1	15	12	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	4	17	1	7	1	 	 	 	1	1997	1	5	1	 	 	2	8	0	1	12	5	4	9	0	0	4	0	5	1	5	 	 	 	 	 	 	 	 	 
ET061044	5	27	1	21	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	6	13	1	7	1	 	 	 	1	1999	1	3	1	 	 	2	4	0	4	12	5	2	9	0	1	4	0	5	1	4	 	 	 	 	 	 	 	 	 
ET061044	15	10	1	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	16	6	1	7	1	 	 	 	0	 	 	 	 	20	 	 	88	0	4	12	5	2	9	3	0	2	0	0	0	10	 	 	 	 	 	 	 	 	 
ET061044	17	3	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	18	33	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	19	1	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061044	20	28	1	16	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061046	0	15	1	0	1	 	 	 	1	1995	1	6	1	 	 	3	7	0	4	12	5	3	8	1	1	3	0	6	2	3	 	 	 	 	 	 	 	 	 
ET061046	1	42	1	1	1	 	 	10	 	 	 	 	 	 	 	 	 	0	13	12	3	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061046	2	34	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061046	3	19	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	11	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061046	4	17	2	7	1	 	 	 	1	1993	1	9	1	 	 	3	27	0	15	9	3	2	7	0	2	0	0	5	7	3	 	 	 	 	 	 	 	 	 
ET061046	15	11	1	7	1	 	 	 	1	1998	1	4	1	 	 	2	7	0	4	12	3	3	8	1	1	3	0	6	3	2	 	 	 	 	 	 	 	 	 
ET061046	16	7	2	7	1	 	 	 	1	2001	1	0	0	8	6	 	88	0	4	5	3	2	9	0	0	0	0	0	0	15	 	 	 	 	 	 	 	 	 
ET061047	0	15	2	0	1	 	 	 	1	1998	1	4	1	 	 	2	5	0	4	12	3	5	10	0	3	2	0	5	2	2	 	 	 	 	 	 	 	 	 
ET061047	1	74	1	5	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	10	4	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	2	57	2	5	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	3	30	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	4	26	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	5	24	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	6	22	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	7	19	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061047	8	14	1	13	1	 	 	 	1	1995	1	7	1	 	 	2	5	0	4	12	3	4	10	0	2	4	0	5	1	2	 	 	 	 	 	 	 	 	 
ET061047	9	31	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061049	0	14	2	0	1	 	 	 	1	1997	1	4	1	 	 	2	5	0	15	10	5	4	8	1	4	0	0	6	1	4	 	 	 	 	 	 	 	 	 
ET061049	1	42	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	9	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061049	2	37	2	1	1	 	 	2	 	 	 	 	 	 	 	 	 	0	15	10	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061049	3	17	2	7	1	 	 	 	1	1994	1	7	1	 	 	2	5	0	15	6	5	4	8	1	4	0	0	6	1	4	 	 	 	 	 	 	 	 	 
ET061049	15	9	2	7	1	 	 	 	0	 	 	 	 	20	 	 	88	0	4	10	5	9	8	1	0	9	0	0	0	6	 	 	 	 	 	 	 	 	 
ET061049	16	4	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061049	17	0	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061050	0	15	2	0	1	 	 	 	1	1995	1	7	1	 	 	1	6	0	15	12	5	3	7	1	3	2	0	7	2	2	 	 	 	 	 	 	 	 	 
ET061050	1	45	1	1	1	 	 	4	 	 	 	 	 	 	 	 	 	0	1	12	5	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061050	2	37	2	1	1	 	 	2	 	 	 	 	 	 	 	 	 	0	15	12	5	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061050	3	22	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061050	4	20	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061050	5	18	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061050	6	12	1	7	1	 	 	 	1	1998	1	4	1	 	 	3	16	0	4	12	5	5	10	0	0	5	0	7	1	1	 	 	 	 	 	 	 	 	 
ET061050	15	11	1	7	1	 	 	 	1	1999	1	3	1	 	 	2	0	0	4	12	5	5	10	0	0	5	0	5	1	3	 	 	 	 	 	 	 	 	 
ET061050	16	7	2	7	1	 	 	 	1	2001	1	1	1	 	 	4	0	0	4	12	5	3	12	0	1	3	0	5	1	2	 	 	 	 	 	 	 	 	 
ET061051	0	15	1	0	1	 	 	 	1	1995	1	5	0	31	13	 	88	0	1	12	3	3	9	1	1	3	0	5	2	3	 	 	 	 	 	 	 	 	 
ET061051	1	65	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	2	53	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	3	26	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	4	22	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	5	21	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	6	20	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	7	19	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	8	18	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061051	9	17	2	7	1	 	 	 	1	1991	1	8	0	24	14	 	88	0	4	12	5	8	9	1	1	8	0	0	0	5	 	 	 	 	 	 	 	 	 
ET061051	10	16	2	7	1	 	 	 	1	1994	1	8	1	 	 	2	25	0	1	12	5	4	9	1	1	4	0	5	1	3	 	 	 	 	 	 	 	 	 
ET061051	15	11	2	14	1	 	 	 	1	2000	1	2	1	 	 	2	0	0	4	12	5	4	9	0	2	4	0	5	0	4	 	 	 	 	 	 	 	 	 
ET061051	16	11	2	7	1	 	 	 	1	2000	1	2	1	 	 	3	0	0	4	12	5	4	9	0	2	4	0	5	0	4	 	 	 	 	 	 	 	 	 
ET061052	0	15	2	0	1	 	 	 	1	1996	1	6	1	 	 	1	10	0	15	12	5	5	9	5	1	0	0	5	2	2	 	 	 	 	 	 	 	 	 
ET061052	1	52	1	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	1	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061052	2	37	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	15	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061052	3	22	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061052	4	20	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061052	5	17	1	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061052	6	16	1	7	1	 	 	 	1	2000	1	1	1	 	 	2	8	0	1	12	5	5	9	0	5	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET061052	15	10	1	7	1	 	 	 	1	2000	1	1	1	 	 	2	8	0	4	12	5	5	9	0	1	5	0	5	2	2	 	 	 	 	 	 	 	 	 
ET061052	16	3	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061053	0	15	2	0	1	 	 	 	1	1994	1	8	1	 	 	2	30	0	15	12	5	4	9	1	4	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET061053	1	42	1	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	1	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061053	2	32	2	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061053	3	27	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061053	4	12	2	7	1	 	 	 	1	1998	1	3	1	 	 	2	0	0	4	12	5	3	9	1	2	3	0	5	2	2	 	 	 	 	 	 	 	 	 
ET061053	15	9	2	7	1	 	 	 	1	1999	1	3	1	 	 	2	0	0	4	12	5	3	9	1	1	3	0	5	1	4	 	 	 	 	 	 	 	 	 
ET061053	16	5	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	15	12	5	6	12	2	6	0	0	0	0	4	 	 	 	 	 	 	 	 	 
ET061053	17	17	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061053	18	16	1	22	1	 	 	 	0	 	 	 	 	20	 	 	88	0	1	12	5	9	10	0	0	4	7	0	0	3	 	 	 	 	 	 	 	 	 
ET061053	19	2	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061054	0	14	2	0	1	 	 	 	1	1996	1	6	1	 	 	2	6	0	15	12	5	4	9	0	4	2	0	6	2	1	 	 	 	 	 	 	 	 	 
ET061054	1	28	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	0	6	 	88	 	 	 	 	88
ET061054	2	73	1	17	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	8	 	 	 	 	 	 	 	 	0	3	 	88	 	 	 	 	88
ET061054	3	23	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	0	6	 	88	 	 	 	 	88
ET061054	4	7	2	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061054	5	18	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	4	 	 	 	 	 	 	 	 	0	10	 	88	 	 	 	 	88
ET061054	6	0	1	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061054	7	35	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	6	 	 	 	 	 	 	 	 	1	1	1	8	9	1	2	3	10
ET061054	8	16	2	14	1	 	 	 	1	1993	1	9	1	 	 	2	27	0	15	12	5	3	9	0	3	2	0	6	2	2	0	10	 	88	 	 	 	 	88
ET061054	9	20	2	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	6	 	 	 	 	 	 	 	 	0	10	 	88	 	 	 	 	88
ET061056	0	15	2	0	1	 	 	 	1	1995	1	6	1	 	 	3	0	0	15	12	5	6	10	0	6	0	0	5	1	2	0	10	 	88	 	 	 	 	88
ET061056	1	34	2	1	1	 	 	12	 	 	 	 	 	 	 	 	 	0	10	12	5	10	 	 	 	 	 	 	 	 	1	 	1	7	10	2	10	3	10
ET061056	2	18	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	5	 	 	 	 	 	 	 	 	1	 	1	8	10	2	10	3	10
ET061056	15	9	1	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	0	15	1	0	1	 	 	 	1	1998	1	2	1	 	 	2	5	0	15	12	5	3	9	0	3	0	2	5	2	3	 	 	 	 	 	 	 	 	 
ET061057	1	63	1	1	1	 	 	29	 	 	 	 	 	 	 	 	 	1	1	12	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	2	42	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	10	12	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	3	23	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	4	20	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	5	19	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	0	15	6	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	6	18	1	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061057	15	17	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061058	0	15	1	0	1	 	 	 	1	1998	1	1	0	8	13	 	88	0	5	12	5	6	10	0	1	4	6	0	0	3	0	10	 	88	 	 	 	 	88
ET061058	1	42	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	5	8	 	 	 	 	 	 	 	 	1	 	1	12	 	2	10	9	8
ET061058	2	27	2	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET061058	3	21	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	3	 	 	 	 	 	 	 	 	1	 	1	8	 	2	10	9	8
