PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
26	43	15	8	13	14	8	14	15
26	44	12	8	13	15	8	14	14
26	45	50	8	13	50	8	14	50
26	46	-77	8	13	-77	8	14	-77
26	47	0	88	13	0	88	14	0
26	48	0	88	13	0	88	14	0
26	49	20	8	13	20	5	21	20
26	50	20	8	13	20	5	21	20
26	51	12	88	13	15	5	21	15
26	52	4	8	13	4	8	14	4
26	53	6	8	13	6	8	14	6
26	54	20	8	13	20	8	14	20
26	55	5.5	8	13	5.5	8	14	5.5
26	56	23	8	13	22	8	14	22
26	57	7.5	8	13	7.5	8	14	7.5
26	58	7.5	8	13	7.5	8	14	7.5
26	59	10	8	13	10	8	14	10
27	1	7.19999980926514	8	10	9	1	9	8.5
27	2	15	8	10	0	1	9	15
27	3	0	8	10	0	1	9	0
27	4	0	8	10	0	1	9	0
27	5	0	8	10	0	1	9	0
27	6	0	8	10	0	1	9	0
27	7	2	1	9	0	8	10	0
27	8	12	1	10	12.5	8	9	1.20000004768372
27	9	.5	1	9	-77	8	10	.5
27	10	.5	1	9	.5	8	10	.5
27	12	11	5	11	11.1999998092651	5	12	11.5
27	14	120	1	10	120	8	9	120
27	15	65	1	10	70	8	9	65
27	16	167	1	10	125	8	9	120
27	17	18	1	10	18	8	9	18
27	18	45	1	10	45	8	9	45
27	19	4.5	1	10	4.5	8	9	4.5
27	20	7	1	10	7	8	9	7
27	21	38	1	10	38	8	9	38
27	22	0	88	10	0	8	9	0
27	23	0	8	10	0	1	9	0
27	24	2.5	5	11	2.29999995231628	5	12	2.5
27	25	4	5	11	4	5	12	4
27	26	3	5	11	2.79999995231628	5	12	3
27	27	2	5	11	2	5	12	2
27	28	20	5	11	20	5	12	20
27	29	2.5	1	10	2.5	8	9	2.5
27	30	6.80000019073486	5	13	7	5	11	7
27	31	0	88	12	0	88	13	0
27	32	18	1	10	18	8	9	18
27	33	40	1	10	38	8	9	40
27	34	-77	1	10	-77	8	9	-77
27	35	-77	1	10	-77	8	9	-77
27	36	85	5	13	82	5	14	85
27	37	235	5	13	230	5	14	230
27	38	55	5	13	53	5	14	52
27	39	95	5	13	93	5	14	95
27	40	55	5	15	52	5	16	55
27	41	75	5	15	80	5	16	78
27	42	150	5	15	14	5	16	14
27	43	28	5	11	25	5	12	25
27	44	18	5	11	20	5	12	20
27	45	85	1	10	82	8	9	85
27	46	-77	5	11	-77	5	12	-77
27	47	25	1	10	25	1	9	25
27	48	30	1	10	30	1	9	30
27	49	17	5	11	18	5	12	17
27	50	20	5	11	20	5	12	20
27	51	10	5	11	12	5	12	11
27	52	3.5	5	11	3.5	5	12	3.5
27	53	6.5	1	10	6.5	8	9	6.5
27	54	15	1	10	15	8	9	15
27	55	4.19999980926514	1	10	4.19999980926514	8	9	4.19999980926514
27	56	22.5	1	10	23	8	9	23
27	57	7.80000019073486	1	10	8	8	9	7.80000019073486
27	58	7	1	10	7	8	9	7
27	59	8.5	1	10	8.5	8	9	8.5
28	1	5.5	1	4	5.5	1	5	5.5
28	2	65	8	4	65	8	5	65
28	3	90	8	4	85	8	5	90
28	4	85	8	4	90	8	5	90
28	5	90	8	4	90	8	5	90
28	6	80	8	4	80	8	5	80
28	7	4	9	4	4	9	5	4
28	8	2	9	4	2	9	5	2
28	9	3	9	4	3	9	5	3
28	10	15	9	4	15	9	5	15
28	12	11	5	4	11	5	5	11
28	14	120	8	4	120	8	5	120
28	15	135	8	4	135	8	5	135
28	16	110	8	4	110	8	5	110
28	17	18	8	4	20	8	5	20
28	18	37	8	4	40	8	5	40
28	19	10	5	4	10	5	5	10
28	20	20	1	4	21	1	5	21
28	21	115	8	4	120	8	5	120
28	22	21	1	4	21	1	5	22
28	23	140	8	4	130	8	5	140
28	24	10	5	4	8	5	5	10
28	25	15	5	4	12	5	5	15
28	26	20	5	4	20	5	5	20
28	27	15	5	4	15	5	5	15
28	28	25	5	4	26	5	5	26
28	29	3.79999995231628	8	4	3.5	8	5	3.79999995231628
28	30	25	5	4	25	5	5	25
28	31	8	1	4	8	1	5	8
28	32	18	5	4	18	5	5	18
28	33	37	7	4	35	7	5	37
28	34	42	7	4	43	7	5	43
28	35	20	7	4	22	7	5	22
28	36	100	5	4	110	5	5	110
28	37	210	5	4	195	5	5	210
28	38	110	5	4	110	5	5	110
28	39	130	5	4	140	5	5	140
28	40	70	5	4	60	5	5	70
28	41	60	5	4	60	5	5	60
28	42	120	5	4	100	5	5	120
28	43	30	5	4	25	5	5	30
28	44	15	5	4	17	5	5	17
28	45	25	5	4	25	5	5	25
28	46	8	5	4	10	5	5	10
28	47	20	4	4	20	4	5	20
28	48	15	4	4	15	4	5	15
28	49	30	5	4	35	5	5	35
28	50	28	5	4	30	5	5	30
28	51	15	5	4	15	5	5	15
28	52	2.5	8	4	2.5	8	5	2.5
28	53	26	8	4	26	8	5	26
28	54	20	8	4	20	8	5	20
28	55	20	8	4	20	8	5	5
28	56	22	8	4	22	8	5	22
28	57	8	8	4	8	8	5	8
28	58	9	1	4	9	1	5	9
28	59	11	1	4	11	1	5	11
29	1	7	1	6	6.5	1	7	6.5
29	2	120	1	8	120	1	11	120
29	3	90	1	8	130	1	11	125
29	4	90	1	8	85	1	11	90
29	5	80	1	8	82	1	11	80
29	6	70	1	11	81	1	8	80
29	7	4	10	3	4	9	12	4
29	8	2	10	3	2	9	12	2
29	9	3	10	3	3	9	12	3
29	10	15	10	3	16	9	12	15
29	12	13	1	9	14	5	10	14
29	14	350	1	9	350	1	10	350
29	15	135	1	9	135	1	10	135
29	16	98	1	9	98	1	10	98
29	17	17	1	9	17	1	10	17
29	18	45	1	9	45	1	10	45
29	19	7	1	9	7	1	10	7
29	20	20	1	9	20	1	10	20
29	21	35	1	9	33	1	10	34
29	22	22	1	9	22	1	10	22
29	23	130	15	6	130	15	7	130
29	24	10	5	5	10	5	4	10
29	25	15	5	4	15	5	5	15
29	26	20	5	5	20	5	4	20
29	27	15	5	5	15	5	4	15
29	28	25	1	10	26	5	9	25
29	29	4	1	10	4	1	9	4
29	30	7	1	10	7	1	9	7
29	31	2.5	1	9	2.5	1	9	2.5
29	32	18	1	9	18	1	10	18
29	33	35	1	9	35	1	10	35
29	34	55	1	9	55	1	10	55
29	35	25	1	9	25	1	10	25
29	36	100	5	14	100	5	15	100
29	37	170	5	14	170	5	15	170
29	38	80	5	14	85	5	15	80
29	39	65	5	14	70	5	15	65
29	40	50	5	13	50	7	16	50
29	41	65	5	13	70	5	16	65
29	42	120	5	13	120	5	16	120
29	43	35	5	4	35	5	5	35
29	44	14	5	5	14	5	4	14
29	45	55	1	10	55	1	9	55
29	46	10	5	10	10	5	9	10
29	47	20	4	17	25	4	18	25
29	48	15	4	17	15	4	18	15
29	49	25	5	6	25	5	4	25
29	50	28	5	4	28	7	5	28
29	51	30	5	4	32	5	5	30
29	52	2.5	1	9	2.5	1	10	2.5
29	53	28	1	9	28	1	10	7
29	54	16	1	9	16	1	10	16
29	55	5.5	1	9	5.5	1	10	5.5
29	56	25	1	9	25	1	10	25
29	57	8	1	10	8	1	9	8
29	58	7	1	9	7	1	10	7
29	59	8	1	9	8	1	10	8
32	1	6.5	1	4	6.5	1	5	6.5
32	2	60	8	4	65	8	5	65
32	3	70	8	4	75	8	5	75
32	4	75	8	4	85	8	5	75
32	5	150	8	4	150	8	5	150
32	6	160	8	4	165	8	5	150
32	7	4	9	4	4	9	5	4
32	8	2	9	4	2	9	5	2
32	9	3	9	4	3	9	5	3
32	10	15	9	4	15	9	5	15
32	12	12	1	4	11	1	5	11
32	14	120	8	4	120	8	5	120
32	15	135	8	4	135	5	5	135
32	16	110	8	4	110	8	5	98
32	17	16	8	4	16	8	5	20
32	18	37	8	4	37	8	5	28
32	19	20	8	4	20	8	5	20
32	20	20	8	4	20	8	5	21
32	21	115	8	4	110	8	5	30
32	22	22	8	4	22	8	5	22
32	23	130	8	4	130	8	5	130
32	24	6	5	4	6	5	5	10
32	25	8	5	4	8	5	5	8
32	26	20	5	4	20	5	5	20
32	27	15	5	4	15	5	5	15
32	28	22	1	4	25	1	5	25
32	29	3.5	8	4	3.5	8	5	3.5
32	30	25	5	4	25	5	5	25
32	31	7	8	4	7	8	5	7
32	32	18	8	4	18	8	5	18
32	33	37	5	4	35	5	5	37
32	34	43	5	4	45	5	5	43
32	35	20	5	4	25	5	5	22
32	36	90	5	4	100	5	5	90
32	37	190	5	4	185	5	5	210
32	38	125	5	4	125	5	5	80
32	39	140	5	4	110	5	5	115
32	40	70	5	4	70	5	5	70
32	41	60	5	4	60	5	5	60
32	42	100	5	4	100	5	5	120
32	43	30	5	4	35	5	5	30
32	44	15	5	4	15	5	5	17
32	45	25	5	4	25	5	5	25
32	46	8	5	4	10	5	5	8
32	47	18	4	4	20	4	4	25
32	48	15	4	4	20	4	5	15
32	49	40	5	4	30	5	5	25
32	50	25	5	4	20	5	5	28
32	51	12	5	4	15	5	5	12
32	52	32	8	4	33	8	5	3.20000004768372
32	53	26	8	4	25.5	8	5	25
32	54	16	8	4	11	8	5	16
32	55	20	8	4	20	8	5	20
32	56	22	8	4	22	8	5	20
32	57	8	8	4	8	8	5	8
32	58	9	8	4	10	8	5	10
32	59	11	8	4	12	8	5	10
33	1	6.5	8	4	6.5	8	5	6.5
33	2	120	8	4	120	8	5	120
33	3	70	8	4	80	8	5	80
33	4	75	8	4	80	8	5	80
33	5	80	8	4	80	8	5	80
33	6	70	8	4	70	8	5	70
33	7	4	9	4	4	9	5	4
33	8	2	9	4	2	9	5	2
33	9	3	9	4	3	9	5	3
33	10	15	9	4	15	9	5	15
33	12	11	1	4	11	1	5	12
33	14	120	1	4	120	1	5	120
33	15	135	1	4	135	1	5	135
33	16	110	8	4	110	8	5	110
33	17	20	8	4	20	8	5	20
33	18	37	8	4	37	8	5	37
33	19	2	5	4	2	5	5	8
33	20	21	8	4	21	8	5	21
33	21	115	8	4	120	8	5	75
33	22	22	1	4	22	1	5	22
33	23	140	1	4	135	1	5	140
33	24	6	5	4	6	5	5	10
33	25	15	5	4	15	5	5	15
33	26	20	5	4	20	5	5	20
33	27	15	5	4	18	5	5	18
33	28	22	1	4	25	1	5	25
33	29	3.5	8	4	3.5	8	5	3.5
33	30	25	5	4	25	5	5	25
33	31	7	4	4	7	4	5	7
33	32	18	5	4	18	5	5	18
33	33	35	5	4	37	5	5	37
33	34	42	5	4	43	5	5	43
33	35	22	5	4	20	5	5	22
33	36	95	5	4	100	5	5	100
33	37	190	5	4	190	5	5	190
33	38	120	5	4	125	5	5	125
33	39	110	5	4	110	5	5	110
33	40	70	5	4	70	5	5	70
33	41	60	5	4	60	5	5	60
33	42	120	5	4	100	5	5	120
33	43	30	5	4	25	5	5	30
33	44	15	5	4	15	5	5	15
33	45	25	5	4	25	5	5	25
33	46	10	5	4	10	5	5	10
33	47	15	4	4	15	4	5	15
33	48	15	4	4	15	4	5	15
33	49	40	5	4	35	5	5	40
33	50	25	5	4	25	5	5	25
33	51	15	5	4	15	5	5	15
33	52	2.5	5	4	2.5	5	4	2.5
33	53	25	8	4	25	8	5	6
33	54	16	8	4	16	8	5	16
33	55	20	8	4	20	8	5	5
33	56	22	8	4	22	8	5	22
33	57	8	8	4	8	8	5	8
33	58	9	8	4	9	8	5	9
33	59	11	8	4	11	8	5	11
34	1	5.5	8	4	6	8	5	6
34	2	60	8	4	6.5	8	5	6.5
34	3	70	8	4	75	8	5	75
34	4	75	8	4	75	8	5	75
34	5	150	8	4	150	8	5	150
34	6	150	8	4	160	8	5	160
34	7	4	9	4	4	9	5	4
34	8	2	9	4	2	9	5	2
34	9	3	9	4	3	9	5	3
34	10	15	9	4	15	9	5	15
34	12	11	8	4	11	8	5	11
34	14	120	8	4	120	8	5	120
34	15	135	8	4	135	8	5	135
34	16	110	8	4	110	8	5	110
34	17	16	8	4	18	8	5	18
34	18	37	8	4	35	8	5	37
34	19	20	8	4	20	8	5	60
34	20	21	8	4	20	8	5	21
34	21	65	8	4	65	8	5	34
34	22	22	1	4	22	1	5	22
34	23	130	8	4	130	8	5	130
34	24	6	5	4	6	5	5	12
34	25	8	5	4	8	5	5	8
34	26	20	5	4	20	5	5	20
34	27	15	5	4	16	5	5	16
34	28	25	8	4	24	8	5	25
34	29	3.5	8	4	3.5	8	5	3.5
34	30	25	8	4	25	8	5	25
34	31	7	4	4	7	4	5	7
34	32	18	8	4	18	8	5	18
34	33	35	8	4	36	8	5	36
34	34	42	8	4	43	8	5	43
34	35	20	8	4	20	8	5	20
34	36	90	5	4	90	5	5	90
34	37	190	5	4	190	5	5	190
34	38	125	5	4	125	5	5	125
34	39	110	5	4	115	5	5	115
34	40	70	5	4	70	5	5	70
34	41	60	5	4	60	5	5	60
34	42	100	5	4	110	5	5	110
34	43	30	5	4	30	5	5	30
34	44	15	5	4	15	5	5	15
34	45	25	5	4	25	5	5	25
34	46	8	5	4	8	5	5	8
34	47	15	4	4	15	4	5	15
34	48	15	4	4	15	4	5	15
34	49	40	5	4	35	5	5	40
34	50	25	5	4	25	5	5	25
34	51	15	5	4	15	5	5	15
34	52	32	8	4	33	8	5	2.5
34	53	26	8	4	26	8	5	6
34	54	16	8	4	16	8	5	16
34	55	20	8	4	20	8	5	5
34	56	100	8	4	105	8	5	105
34	57	8	8	4	8	8	5	8
34	58	9	8	4	9	8	5	9
34	59	11	8	4	11	8	5	11
35	1	4.80000019073486	1	9	5	1	10	4.90000009536743
35	2	180	1	8	150	5	7	170
35	3	80	5	8	90	5	7	85
35	4	80	5	8	85	5	7	82.5
35	5	200	5	8	220	5	7	210
35	6	100	5	7	110	5	8	100
35	7	4	11	4	4	9	17	4
35	8	2	10	4	2	9	17	2
35	9	1	10	4	1.5	9	17	1
35	10	18	10	4	20	9	17	20
35	12	13	5	9	12	5	10	13
35	14	250	5	9	25	5	10	25
35	15	140	5	9	140	5	10	140
35	16	110	5	9	110	5	10	110
35	17	18	5	9	18	5	10	18
35	18	40	5	9	40	5	10	40
35	19	3	5	9	3	5	10	3
35	20	22	5	9	21	5	10	21
35	21	40	5	9	40	5	10	40
35	22	23	5	9	23	5	10	22.2999992370605
35	23	140	1	9	145	5	10	140
35	24	12	5	15	12	5	16	12
35	25	15	5	15	15	5	16	15
35	26	18	5	15	18	5	16	18
35	27	16	5	15	16	5	16	16
35	28	27	5	10	27	5	10	27
35	29	3.79999995231628	5	10	4	5	9	3.79999995231628
35	30	8	5	9	8	5	10	8
35	31	2	4	19	2	4	14	2
35	32	19	5	9	19	5	10	19
35	33	43	5	9	43	5	10	43
35	34	55	5	9	55	5	10	55
35	35	22	5	10	22	5	9	22
35	36	105	5	13	100	5	14	100
35	37	230	5	14	230	5	13	230
35	38	100	5	13	95	5	14	95
35	39	120	5	13	120	5	14	120
35	40	70	5	20	80	5	21	75
35	41	65	5	21	70	5	20	70
35	42	150	5	21	150	5	20	150
35	43	25	5	15	25	5	14	25
35	44	14	5	15	14	5	14	14
35	45	55	5	9	55	5	10	55
35	46	10	5	16	10	5	17	10
35	47	20	4	19	20	4	14	20
35	48	20	4	19	20	4	14	20
35	49	35	5	16	30	5	17	30
35	50	25	5	16	25	5	17	25
35	51	16	5	16	16	5	17	16
35	52	2.5	5	9	2.5	5	10	2.5
35	53	26	5	9	27	5	10	6.75
35	54	18	5	9	18	5	10	18
35	55	22	5	9	22	5	10	22
35	56	25	5	9	24	5	10	24
35	57	7.5	5	9	8	5	10	7.5
35	58	8	5	9	8	5	10	8
35	59	9	5	9	9	5	10	9
36	1	5	1	8	5	1	19	5
36	2	150	1	7	150	1	10	150
36	3	75	1	7	72	1	6	75
36	4	70	1	7	72	1	6	70
36	5	110	1	7	115	1	6	110
36	6	105	1	7	100	1	6	100
36	7	4	9	18	4	10	17	4
36	8	2	10	17	2.20000004768372	9	18	2
36	9	3	9	18	3	10	17	3
36	10	12	10	17	15	9	18	15
36	12	13	1	5	13	1	6	13
36	14	250	1	5	280	1	6	260
36	15	135	2	5	135	1	6	135
36	16	100	1	6	98	1	6	98
36	17	17	1	5	17	1	6	17
36	18	40	1	5	45	1	6	42.5
36	19	7	1	5	7	1	6	7
36	20	20	1	5	20	1	6	20
36	21	34	1	5	35	1	6	35
36	22	23	1	5	23	1	6	23
36	23	115	1	5	115	1	19	115
36	24	12	5	12	12	5	20	12
36	25	16	5	12	16	5	20	16
36	26	24	5	12	24	5	20	24
36	27	17	5	12	16	5	20	16
36	28	25	1	6	26	1	6	25
36	29	3.5	1	5	3.5	1	6	3.5
36	30	5	1	5	5	1	6	5
36	31	2	1	5	2	1	6	2
36	32	19	1	5	20	1	6	19
36	33	31	1	6	32	1	6	31
36	34	40	1	5	40	1	6	40
36	35	27	1	5	28	1	6	27
36	36	110	5	9	110	5	22	110
36	37	180	5	9	175	5	22	180
36	38	110	5	22	110	5	9	110
36	39	120	5	22	130	5	9	125
36	40	55	5	21	55	5	11	55
36	41	75	5	21	75	5	11	75
36	42	180	5	20	180	5	11	170
36	43	35	5	12	30	5	20	30
36	44	10	5	12	14	5	20	10
36	45	50	1	6	50	1	5	50
36	46	7	5	12	7	5	20	7
36	47	18	4	23	20	4	24	20
36	48	20	4	24	20	4	23	20
36	49	25	5	12	30	5	20	25
36	50	25	5	20	25	5	12	25
36	51	15	5	12	16	7	20	16
36	52	2.5	1	6	2.20000004768372	1	6	2.20000004768372
36	53	6	1	5	6	1	6	6
36	54	18	1	6	18	1	6	18
36	55	5	1	6	5	1	6	5
36	56	25	1	6	25	1	6	25
36	57	8	1	5	8.5	1	6	8
36	58	6	1	6	6	1	6	6
36	59	8	1	5	8	1	6	8
