CHILDCODE	FVVLIDR5	FVVALR5	SLVALR5
208047	1	6	30000
208047	2	7	4000
208047	3	4	2000
208047	4	11	1200
208047	5	21	1000
208048	1	3	20000
208048	2	7	4000
208048	3	4	500
208048	4	10	400
208048	5	21	400
208049	1	6	12000
208049	2	21	2000
208049	3	4	700
208049	4	3	490
208049	5	12	100
208050	1	21	700
208050	2	4	700
208050	3	28	200
208050	4	3	200
208050	5	23	100
208051	1	7	3000
208051	2	21	500
208051	3	4	300
208051	4	3	200
208051	5	10	150
