CHILDCODE	MEMIDR5	EXISTHH	ALIVE	MEMMOVR5	LIVHSER5	YRDIEDR5	MEMAGER5	AGEMTHR5	MEMSEXR5	RELATER5	MTHBRNR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	GETMOMBIRTH	GETCHILDBIRTH	THSDISR5	BRNDISR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	SCHTYPR5	LSTTYPR5
58012	1	1	1	 	1	 	61	 	1	1	 	1	3	1	98	98	0	0	 	 	6	0	 	 	 	4
58012	2	1	1	 	1	 	43	 	2	1	 	2	3	0	98	98	0	0	 	 	6	0	 	 	 	4
58012	3	1	1	 	2	 	25	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58012	15	1	1	 	2	 	18	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58012	16	1	1	 	1	 	11	 	1	7	3	3	 	0	2	1	0	0	 	 	6	1	 	 	4	 
58013	0	1	1	 	1	 	21	 	2	0	 	3	6	0	2	1	0	0	 	 	11	0	 	 	 	4
58013	1	1	1	 	1	 	42	 	1	1	 	1	1	0	98	98	0	0	 	 	3	0	 	 	 	4
58013	2	1	1	 	1	 	38	 	2	1	 	2	1	0	98	98	0	0	 	 	4	0	 	 	 	4
58013	15	1	1	 	1	 	18	 	1	7	 	3	6	0	2	1	0	0	 	 	15	1	 	 	1	 
58013	16	1	1	 	1	 	8	 	1	7	6	3	 	0	2	1	0	0	 	 	3	1	 	 	4	 
58013	17	 	 	 	1	 	0	10	1	27	 	5	 	0	0	98	 	 	 	 	 	 	 	 	 	 
58014	0	1	1	1	1	 	21	 	1	0	 	1	6	0	98	98	0	0	 	 	11	0	 	 	 	4
58014	1	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58014	2	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58014	3	1	 	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58014	4	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58014	5	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58014	15	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	0	1	1	 	1	 	22	 	2	0	 	2	1	0	98	98	0	0	 	 	7	0	 	 	 	4
58015	1	1	1	 	4	 	73	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	2	1	1	 	4	 	60	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	3	1	1	 	4	 	42	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	4	1	1	 	4	 	28	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	5	1	1	 	4	 	27	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	6	1	1	 	4	 	25	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	15	1	1	 	4	 	19	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	16	1	1	 	4	 	17	 	1	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	17	1	1	 	4	 	33	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	18	1	1	 	4	 	15	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	19	1	1	 	4	 	13	 	1	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	20	1	1	 	4	 	7	 	2	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58015	21	1	1	 	1	 	26	 	1	25	 	1	1	0	98	98	0	0	 	 	6	0	 	 	 	4
58015	22	1	1	 	1	 	5	 	2	27	10	3	 	0	0	21	0	0	 	 	20	1	 	 	4	 
58015	23	1	1	 	1	 	3	 	2	27	 	3	 	0	0	21	0	0	 	 	0	0	 	 	 	 
58015	24	 	 	 	1	 	1	 	1	27	 	3	 	0	0	21	 	 	 	 	 	 	 	 	 	 
58016	0	1	1	 	1	 	21	 	1	0	 	3	6	0	2	1	0	0	 	 	11	0	 	 	 	8
58016	1	1	1	 	1	 	45	 	1	1	 	1	3	0	98	98	0	0	 	 	3	0	 	 	 	4
58016	2	1	1	 	1	 	41	 	2	1	 	2	3	0	98	98	0	0	 	 	6	0	 	 	 	4
58016	3	1	1	 	4	 	25	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58016	4	1	1	 	1	 	23	 	2	7	 	3	6	0	2	1	0	0	 	 	13	0	 	 	 	1
58016	5	1	1	 	1	 	19	 	1	7	 	3	6	0	2	1	0	0	 	 	9	0	 	 	 	9
58016	6	1	1	 	4	 	30	 	1	16	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58016	7	1	1	 	1	 	11	 	2	7	7	3	 	0	2	1	0	0	 	 	5	1	 	 	4	 
58016	8	1	1	 	1	 	7	 	2	7	8	3	 	0	2	1	0	0	 	 	1	1	 	 	4	 
58017	0	1	1	 	1	 	21	 	1	0	 	5	6	0	98	98	0	0	 	 	11	0	 	 	 	4
58017	1	1	1	 	4	 	20	 	2	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58017	2	1	1	 	1	 	82	 	1	5	 	1	3	0	98	98	0	0	 	 	 	 	 	 	 	 
58017	3	1	1	 	1	 	72	 	2	5	 	2	3	0	98	98	0	0	 	 	 	 	 	 	 	 
58017	4	1	1	 	1	 	47	 	1	13	 	3	6	1	3	2	0	0	 	 	 	 	 	 	 	 
58017	5	1	1	 	4	 	31	 	1	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58017	6	1	1	 	4	 	28	 	1	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58017	7	1	1	 	4	 	25	 	1	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58019	0	1	1	 	1	 	21	 	2	0	 	3	6	0	2	1	0	0	 	 	13	0	 	 	 	4
58019	1	1	1	 	1	 	46	 	1	1	 	1	3	0	98	98	0	0	 	 	6	0	 	 	 	4
58019	2	1	1	 	1	 	42	 	2	1	 	2	3	0	98	98	0	0	 	 	8	0	 	 	 	4
58019	3	1	1	 	2	 	19	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58019	4	1	1	 	1	 	11	 	2	7	2	3	 	0	2	1	0	0	 	 	5	1	 	 	4	 
58020	0	1	1	 	1	 	22	 	2	0	 	3	2	0	1	98	0	0	 	 	9	0	 	 	 	4
58020	1	1	 	 	1	 	53	 	2	1	 	1	4	0	98	98	0	0	 	 	0	3	 	 	 	 
58020	2	1	 	 	4	 	31	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	3	1	 	 	1	 	30	 	2	7	 	3	6	1	1	98	0	0	 	 	6	0	 	 	 	4
58020	4	1	 	 	4	 	26	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	5	1	 	 	1	 	20	 	1	7	 	3	6	0	1	98	0	0	 	 	11	0	 	 	 	4
58020	15	1	 	 	1	 	16	 	2	7	6	3	6	0	1	98	0	0	 	 	11	0	31	16	 	4
58020	16	1	 	 	4	 	33	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	17	1	 	 	1	 	12	 	1	15	6	5	 	1	3	98	0	0	 	 	 	 	 	 	 	 
58020	18	1	1	 	4	 	28	 	1	25	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	19	1	1	 	4	 	7	 	1	27	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	20	1	1	 	4	 	54	 	2	26	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	21	1	1	 	4	 	26	 	1	16	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	22	1	1	 	4	 	22	 	1	16	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	23	1	1	 	4	 	61	 	1	16	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	24	1	1	 	4	 	18	 	2	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	25	1	1	 	4	 	38	 	2	8	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	26	1	1	 	4	 	13	 	1	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	27	1	1	 	4	 	7	 	2	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58020	28	 	 	 	1	 	0	3	1	27	 	5	 	0	0	98	 	 	 	 	 	 	 	 	 	 
58021	0	1	1	 	1	 	21	 	1	0	 	3	1	0	2	98	0	0	 	 	10	0	 	 	 	4
58021	1	1	1	 	4	 	41	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58021	2	1	1	 	1	 	37	 	2	1	 	1	2	0	98	98	0	0	 	 	2	0	 	 	 	4
58021	3	1	1	 	4	 	20	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58021	15	1	1	 	4	 	18	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58021	16	1	1	 	1	 	11	 	1	7	2	3	 	0	2	98	0	0	 	 	3	1	 	 	4	 
58021	17	1	1	 	1	 	9	 	1	7	6	3	 	0	2	98	0	0	 	 	3	1	 	 	4	 
58021	18	1	1	 	1	 	7	 	2	7	3	3	 	0	2	98	0	0	 	 	1	1	 	 	4	 
58021	19	1	1	 	1	 	3	 	1	7	 	3	 	0	2	98	0	0	 	 	0	88	 	 	 	 
58021	20	 	 	 	1	 	21	 	2	25	 	4	1	0	98	98	 	 	 	 	11	0	 	 	 	4
58022	0	1	1	 	1	 	21	 	1	0	 	1	6	0	98	98	0	0	 	 	11	0	 	 	 	4
58022	1	1	1	 	2	 	54	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	2	1	1	 	4	 	53	 	2	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	3	1	1	 	4	 	30	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	4	1	1	 	4	 	27	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	5	1	1	 	4	 	26	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	6	1	1	 	4	 	19	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	7	1	1	 	4	 	27	 	1	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58022	8	1	1	 	4	 	26	 	1	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58025	0	1	1	 	1	 	21	 	1	0	 	3	6	0	2	98	0	0	 	 	11	1	 	 	4	 
58025	1	1	1	 	2	 	51	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58025	2	1	1	 	1	 	52	 	2	1	 	1	3	0	98	98	0	0	 	 	1	0	 	 	 	4
58025	3	1	1	 	4	 	26	 	1	9	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58025	4	1	1	 	1	 	19	 	2	7	 	3	1	0	2	98	0	0	 	 	11	1	 	 	4	 
58025	5	1	1	 	1	 	13	 	1	7	2	3	6	0	2	98	0	0	 	 	9	1	 	 	4	 
58025	6	 	 	 	1	 	24	 	1	16	 	4	1	0	98	98	 	 	 	 	 	 	 	 	 	 
58025	7	 	 	 	1	 	0	10	1	15	 	5	 	0	4	6	 	 	 	 	 	 	 	 	 	 
58026	0	1	1	1	1	 	22	 	2	0	 	10	6	0	98	98	0	0	 	 	13	0	 	 	 	4
58026	1	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58026	2	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58026	3	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58026	15	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58026	16	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58026	17	 	 	1	1	 	35	 	2	7	 	2	1	0	98	98	 	 	 	 	13	0	 	 	 	4
58026	18	 	 	1	1	 	29	 	1	16	 	1	1	0	98	98	 	 	 	 	 	 	 	 	 	 
58026	19	 	 	1	1	 	2	 	1	15	 	3	 	0	17	18	 	 	 	 	 	 	 	 	 	 
58026	20	 	 	1	1	 	0	3	1	15	 	3	 	0	0	18	 	 	 	 	 	 	 	 	 	 
58027	0	1	1	 	1	 	21	 	1	0	 	3	6	0	2	1	0	0	 	 	18	1	 	 	7	 
58027	1	1	1	 	1	 	47	 	1	1	 	1	3	0	98	98	0	0	 	 	11	0	 	 	 	4
58027	2	1	1	 	1	 	51	 	2	1	 	2	3	0	98	98	0	0	 	 	11	0	 	 	 	4
58027	3	1	1	 	1	 	23	 	2	7	 	3	6	0	2	1	0	0	 	 	15	0	 	 	 	1
58027	4	1	1	 	4	 	19	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58027	15	1	1	 	1	 	17	 	2	7	7	3	6	0	2	1	0	0	 	 	11	1	 	 	4	 
58027	16	1	1	 	1	 	11	 	1	7	3	3	 	0	2	1	0	0	 	 	5	1	 	 	4	 
58027	17	1	1	 	1	 	7	 	1	7	5	3	 	0	2	1	0	0	 	 	1	1	 	 	4	 
58027	18	1	1	 	1	 	6	 	1	15	10	5	 	0	3	98	0	0	 	 	 	 	 	 	 	 
58027	19	 	 	 	1	 	66	 	1	13	 	7	6	1	98	98	 	 	 	 	 	 	 	 	 	 
58028	0	1	1	1	1	 	21	 	1	0	 	1	1	0	98	98	0	0	 	 	11	0	 	 	 	4
58028	1	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58028	2	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58028	3	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58028	4	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58028	5	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58028	6	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58028	7	1	1	1	1	 	21	 	2	25	 	2	1	0	98	98	0	0	 	 	9	0	 	 	 	4
58028	8	 	 	1	1	 	1	 	1	27	 	3	 	0	7	0	 	 	 	 	 	 	 	 	 	 
58029	0	1	1	1	1	 	21	 	1	0	 	1	6	0	98	98	0	0	 	 	6	0	 	 	 	4
58029	1	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	2	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	3	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	4	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	5	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	6	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	10	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	11	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	12	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58029	13	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58030	0	1	1	 	1	 	22	 	1	0	 	3	6	0	2	1	0	0	 	 	11	0	 	 	 	4
58030	1	1	1	 	1	 	51	 	1	1	 	1	1	0	98	98	0	0	 	 	1	0	 	 	 	4
58030	2	1	1	 	1	 	44	 	2	1	 	2	1	0	98	98	0	0	 	 	7	0	 	 	 	4
58030	3	1	1	 	4	 	27	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58030	4	1	1	 	4	 	25	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
58030	15	1	1	 	4	 	18	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68001	0	1	1	 	1	 	22	 	2	0	 	3	6	0	2	1	0	0	 	 	16	0	 	 	 	1
68001	1	1	1	 	1	 	51	 	1	1	 	1	3	0	98	98	0	0	 	 	16	0	 	 	 	4
68001	2	1	1	 	1	 	48	 	2	1	 	2	3	0	98	98	0	0	 	 	11	0	 	 	 	4
68001	3	1	1	 	1	 	19	 	1	7	 	3	6	0	2	1	0	0	 	 	15	1	 	 	4	 
68002	0	1	1	 	1	 	22	 	2	0	 	2	3	0	98	98	0	0	 	 	15	1	 	 	1	 
68002	1	1	1	 	4	 	58	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68002	2	1	1	 	4	 	49	 	2	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68002	3	1	1	 	4	 	31	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68002	4	1	1	 	4	 	29	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68002	5	1	1	 	1	 	28	 	1	25	 	1	3	0	98	98	0	0	 	 	19	1	 	 	1	 
68002	6	 	 	 	1	 	2	 	1	27	 	3	 	0	0	5	 	 	 	 	 	 	 	 	 	 
68004	0	1	1	 	1	 	21	 	1	0	 	3	6	0	2	1	0	0	 	 	11	1	 	 	4	 
68004	1	1	1	 	1	 	41	 	1	1	 	1	3	0	98	98	0	0	 	 	11	0	 	 	 	4
68004	2	1	1	 	1	 	41	 	2	1	 	2	3	0	3	98	0	0	 	 	11	0	 	 	 	4
68004	3	1	1	 	1	 	73	 	2	5	 	11	6	0	98	98	0	0	 	 	 	 	 	 	 	 
68004	4	1	1	 	3	2016	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68004	5	1	1	 	1	 	8	 	1	7	1	3	 	0	2	1	0	0	 	 	3	1	 	 	4	 
68005	0	1	1	1	1	 	22	 	2	0	 	2	1	0	98	98	0	0	 	 	15	1	 	 	1	 
68005	1	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	2	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	15	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	16	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	17	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	18	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	19	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	20	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	21	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	22	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	23	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	24	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	25	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68005	26	 	 	1	1	 	38	 	1	2	 	1	1	0	98	98	 	 	 	 	16	1	 	 	1	 
68006	0	1	1	 	1	 	22	 	1	0	 	3	6	0	2	98	0	0	 	 	15	1	 	 	4	 
68006	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68006	2	1	1	 	1	 	67	 	2	1	 	1	4	0	98	98	0	0	 	 	6	0	 	 	 	4
68006	3	1	1	 	4	 	40	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68006	4	1	1	 	2	 	40	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68006	5	1	1	 	4	 	83	 	1	13	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68006	6	1	1	 	4	 	20	 	2	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68007	0	1	1	 	1	 	22	 	2	0	 	1	6	0	98	98	0	0	 	 	14	0	 	 	 	1
68007	1	1	1	 	4	 	56	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68007	2	1	1	 	3	2014	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68007	15	1	1	 	1	 	14	 	2	7	10	7	6	0	98	98	0	0	 	 	7	1	 	 	4	 
68007	16	1	1	 	4	 	22	 	2	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68008	0	1	1	 	1	 	22	 	2	0	 	3	6	0	2	1	0	0	 	 	14	0	 	 	 	4
68008	1	1	1	 	1	 	45	 	1	1	 	1	1	0	98	98	0	0	 	 	13	0	 	 	 	4
68008	2	1	1	 	1	 	49	 	2	1	 	2	1	0	98	98	0	0	 	 	9	0	 	 	 	4
68008	3	1	1	 	1	 	24	 	1	7	 	3	6	0	2	1	0	0	 	 	14	0	 	 	 	4
68008	4	1	1	 	4	 	53	 	2	13	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68008	5	1	1	 	4	 	26	 	2	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68008	6	1	1	 	4	 	19	 	2	14	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68008	7	1	1	 	4	 	81	 	2	5	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68009	0	1	1	 	1	 	21	 	2	0	 	3	6	0	2	1	0	0	 	 	15	1	 	 	4	 
68009	1	1	1	 	1	 	52	 	1	1	 	1	3	0	98	98	0	0	 	 	16	1	 	 	4	 
68009	2	1	1	 	1	 	47	 	2	1	 	2	3	0	98	98	0	0	 	 	15	0	 	 	 	4
68009	3	1	1	 	1	 	13	 	1	7	5	3	6	0	2	1	0	0	 	 	8	1	 	 	4	 
68009	4	 	 	 	1	 	2	 	1	7	 	3	 	0	2	1	 	 	 	 	 	 	 	 	 	 
68010	0	1	1	 	1	 	22	 	1	0	 	3	6	0	2	98	0	1	0	 	15	1	 	 	1	 
68010	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68010	2	1	1	 	1	 	43	 	2	1	 	1	4	0	98	98	0	0	 	 	11	0	 	 	 	4
68010	3	1	1	 	1	 	26	 	1	7	 	3	6	0	2	98	0	0	 	 	13	1	 	 	1	 
68010	4	1	1	 	4	 	24	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68010	5	1	1	 	1	 	12	 	1	7	1	3	 	0	2	98	0	0	 	 	7	1	 	 	1	 
68010	6	1	1	 	5	 	88	 	1	21	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68010	7	1	1	 	1	 	4	 	1	9	 	3	 	0	2	98	0	0	 	 	20	1	 	 	1	 
68011	0	1	1	 	1	 	22	 	2	0	 	2	1	0	98	98	0	0	 	 	13	1	 	 	1	 
68011	1	1	1	 	4	 	45	 	1	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68011	2	1	1	 	4	 	38	 	2	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68011	3	1	1	 	4	 	12	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68011	4	1	1	 	4	 	45	 	1	2	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68011	5	1	1	 	4	 	6	 	2	9	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68011	6	1	1	 	1	 	32	 	1	25	 	1	1	0	98	98	0	0	 	 	11	0	 	 	 	4
68012	0	1	1	 	1	 	22	 	2	0	 	2	1	0	98	98	0	0	 	 	11	0	 	 	 	4
68012	1	1	1	 	3	2015	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68012	2	1	1	 	4	 	57	 	2	1	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68012	3	1	1	 	4	 	37	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68012	4	1	1	 	4	 	35	 	2	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68012	5	1	1	 	4	 	31	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68012	6	1	1	 	4	 	8	 	2	15	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68012	7	1	1	 	1	 	26	 	1	25	 	1	1	0	98	98	0	0	 	 	11	0	 	 	 	4
68012	8	1	1	 	1	 	3	 	1	27	 	3	 	0	0	7	0	0	 	 	0	0	 	 	 	 
68013	0	1	1	 	1	 	22	 	1	0	 	3	6	0	1	98	0	0	 	 	14	0	 	 	 	1
68013	1	1	1	 	1	 	42	 	2	1	 	1	6	0	2	98	0	0	 	 	14	0	 	 	 	1
68013	2	1	1	 	1	 	76	 	2	5	 	6	6	1	98	98	0	0	 	 	 	 	 	 	 	 
68013	3	1	1	 	1	 	40	 	1	13	 	7	6	0	2	98	0	0	 	 	 	 	 	 	 	 
68013	4	1	 	 	4	 	88	 	1	21	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68013	5	1	1	 	1	 	11	 	1	14	5	7	 	0	1	98	0	0	 	 	 	 	 	 	 	 
68015	0	1	1	 	1	 	22	 	2	0	 	3	6	0	2	1	0	0	 	 	9	0	 	 	 	4
68015	1	1	1	 	1	 	71	 	1	1	 	1	1	0	98	98	0	0	 	 	11	0	 	 	 	4
68015	2	1	1	 	1	 	63	 	2	1	 	2	1	0	98	98	0	0	 	 	6	0	 	 	 	4
68015	3	1	1	 	4	 	29	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68015	4	1	1	 	1	 	20	 	2	7	 	3	6	0	2	1	0	0	 	 	13	1	 	 	1	 
68015	5	1	1	 	4	 	37	 	1	7	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 
68016	0	1	1	 	1	 	21	 	1	0	 	3	6	0	2	1	0	0	 	 	15	1	 	 	4	 
68016	1	1	1	 	1	 	53	 	1	1	 	1	3	0	98	98	0	0	 	 	16	0	 	 	 	4
68016	2	1	1	 	1	 	49	 	2	1	 	2	3	0	98	98	0	0	 	 	16	0	 	 	 	4
68016	15	1	1	 	1	 	18	 	1	7	 	3	6	0	2	1	0	0	 	 	15	1	 	 	4	 
