CHILDCODE	IMEVIDR5	RKEVR5	LOSS13R5	LOSS14R5	LOSS15R5	LOSS16R5	RESEVR51	RESEVR52	RESEVR53
60005	1	14	3	3	4	 	16	88	 
60005	2	88	 	 	 	 	 	 	 
60005	3	88	 	 	 	 	 	 	 
60007	1	24	 	 	3	 	6	88	 
60007	2	30	 	 	3	2	2	6	88
60007	3	88	 	 	 	 	 	 	 
60008	1	 	 	 	 	 	 	 	 
60008	2	 	 	 	 	 	 	 	 
60008	3	 	 	 	 	 	 	 	 
60009	1	28	 	 	3	 	1	2	88
60009	2	27	 	 	3	 	1	2	88
60009	3	14	 	 	2	 	2	88	 
60010	1	27	 	 	 	4	7	 	 
60010	2	88	 	 	 	 	 	 	 
60010	3	88	 	 	 	 	 	 	 
60011	1	14	 	4	 	 	2	18	88
60011	2	28	 	 	3	 	1	2	88
60011	3	1	 	2	 	 	2	88	 
60012	1	27	 	 	 	4	7	 	 
60012	2	26	 	 	 	4	7	 	 
60012	3	28	 	 	4	4	7	 	 
60013	1	14	 	 	4	 	7	 	 
60013	2	88	 	 	 	 	 	 	 
60013	3	88	 	 	 	 	 	 	 
60014	1	 	 	 	 	 	 	 	 
60014	2	 	 	 	 	 	 	 	 
60014	3	 	 	 	 	 	 	 	 
60016	1	28	 	 	4	 	2	1	9
60016	2	14	 	 	3	3	1	2	88
60016	3	12	 	3	3	 	2	1	88
60017	1	36	 	4	 	 	7	 	 
60017	2	14	 	4	 	4	24	7	 
60017	3	26	 	 	 	2	19	7	 
60018	1	 	 	 	 	 	 	 	 
60018	2	 	 	 	 	 	 	 	 
60018	3	 	 	 	 	 	 	 	 
60019	1	28	 	 	3	3	2	1	88
60019	2	37	 	 	3	 	20	88	 
60019	3	27	 	 	3	 	1	2	88
60020	1	28	 	 	3	2	2	1	88
60020	2	27	 	 	3	2	2	1	88
60020	3	88	 	 	 	 	 	 	 
60021	1	 	 	 	 	 	 	 	 
60021	2	 	 	 	 	 	 	 	 
60021	3	 	 	 	 	 	 	 	 
60022	1	 	 	 	 	 	 	 	 
60022	2	 	 	 	 	 	 	 	 
60022	3	 	 	 	 	 	 	 	 
60023	1	 	 	 	 	 	 	 	 
60023	2	 	 	 	 	 	 	 	 
60023	3	 	 	 	 	 	 	 	 
60024	1	 	 	 	 	 	 	 	 
60024	2	 	 	 	 	 	 	 	 
60024	3	 	 	 	 	 	 	 	 
60025	1	38	 	 	4	 	7	 	 
60025	2	61	 	 	3	 	88	 	 
60025	3	88	 	 	 	 	 	 	 
60026	1	29	 	4	4	4	20	16	2
60026	2	37	 	 	2	 	7	 	 
60026	3	88	 	 	 	 	 	 	 
60027	1	 	 	 	 	 	 	 	 
60027	2	 	 	 	 	 	 	 	 
60027	3	 	 	 	 	 	 	 	 
60028	1	37	 	 	3	2	1	2	88
60028	2	29	 	 	 	3	7	 	 
60028	3	88	 	 	 	 	 	 	 
60029	1	14	 	3	 	 	7	 	 
60029	2	88	 	 	 	 	 	 	 
60029	3	88	 	 	 	 	 	 	 
60030	1	 	 	 	 	 	 	 	 
60030	2	 	 	 	 	 	 	 	 
60030	3	 	 	 	 	 	 	 	 
60031	1	27	 	 	3	4	7	 	 
60031	2	28	 	 	 	3	7	 	 
60031	3	88	 	 	 	 	 	 	 
60032	1	37	 	 	2	2	17	88	 
60032	2	88	 	 	 	 	 	 	 
60032	3	88	 	 	 	 	 	 	 
60033	1	28	 	 	3	3	1	2	88
60033	2	12	 	3	3	 	2	88	 
60033	3	14	 	 	2	 	2	88	 
60034	1	29	 	 	3	 	2	88	 
60034	2	27	 	 	3	3	2	88	 
60034	3	88	 	 	 	 	 	 	 
60035	1	14	 	3	 	 	7	 	 
60035	2	88	 	 	 	 	 	 	 
60035	3	88	 	 	 	 	 	 	 
60037	1	28	 	 	2	4	7	 	 
60037	2	27	 	 	4	4	7	 	 
60037	3	29	 	 	3	3	7	 	 
60038	1	29	 	 	 	4	7	 	 
60038	2	27	 	 	 	77	7	 	 
60038	3	88	 	 	 	 	 	 	 
60039	1	 	 	 	 	 	 	 	 
60039	2	 	 	 	 	 	 	 	 
60039	3	 	 	 	 	 	 	 	 
60040	1	14	 	 	3	 	2	19	88
60040	2	26	 	 	3	3	1	2	19
60040	3	47	2	2	2	2	1	2	19
60041	1	 	 	 	 	 	 	 	 
60041	2	 	 	 	 	 	 	 	 
60041	3	 	 	 	 	 	 	 	 
60042	1	14	3	3	3	 	2	88	 
60042	2	28	 	 	2	 	1	4	88
60042	3	88	 	 	 	 	 	 	 
60043	1	27	 	 	4	4	7	 	 
60043	2	88	 	 	 	 	 	 	 
60043	3	88	 	 	 	 	 	 	 
60045	1	14	 	4	3	 	2	88	 
60045	2	88	 	 	 	 	 	 	 
60045	3	88	 	 	 	 	 	 	 
60046	1	12	3	3	3	 	1	2	17
60046	2	27	 	 	3	 	2	1	17
60046	3	88	 	 	 	 	 	 	 
60047	1	 	 	 	 	 	 	 	 
60047	2	 	 	 	 	 	 	 	 
60047	3	 	 	 	 	 	 	 	 
60048	1	 	 	 	 	 	 	 	 
60048	2	 	 	 	 	 	 	 	 
60048	3	 	 	 	 	 	 	 	 
60049	1	 	 	 	 	 	 	 	 
60049	2	 	 	 	 	 	 	 	 
60049	3	 	 	 	 	 	 	 	 
60050	1	1	 	 	3	 	1	2	88
60050	2	12	 	 	2	2	2	88	 
60050	3	88	 	 	 	 	 	 	 
60051	1	39	 	 	3	 	2	88	 
60051	2	88	 	 	 	 	 	 	 
60051	3	88	 	 	 	 	 	 	 
60053	1	 	 	 	 	 	 	 	 
60053	2	 	 	 	 	 	 	 	 
60053	3	 	 	 	 	 	 	 	 
60054	1	28	 	 	3	 	2	1	88
60054	2	88	 	 	 	 	 	 	 
60054	3	88	 	 	 	 	 	 	 
60055	1	 	 	 	 	 	 	 	 
60055	2	 	 	 	 	 	 	 	 
60055	3	 	 	 	 	 	 	 	 
60056	1	1	 	 	2	 	7	 	 
60056	2	88	 	 	 	 	 	 	 
60056	3	88	 	 	 	 	 	 	 
60058	1	 	 	 	 	 	 	 	 
60058	2	 	 	 	 	 	 	 	 
60058	3	 	 	 	 	 	 	 	 
60059	1	 	 	 	 	 	 	 	 
60059	2	 	 	 	 	 	 	 	 
60059	3	 	 	 	 	 	 	 	 
60060	1	27	 	 	4	 	2	88	 
60060	2	1	 	3	 	 	2	88	 
60060	3	14	 	 	2	 	2	88	 
60061	1	14	 	 	 	4	7	 	 
60061	2	88	 	 	 	 	 	 	 
60061	3	88	 	 	 	 	 	 	 
60062	1	28	 	 	3	 	1	2	88
60062	2	14	 	 	 	3	2	88	 
60062	3	88	 	 	 	 	 	 	 
60063	1	 	 	 	 	 	 	 	 
60063	2	 	 	 	 	 	 	 	 
60063	3	 	 	 	 	 	 	 	 
60064	1	29	 	 	3	 	7	 	 
60064	2	88	 	 	 	 	 	 	 
60064	3	88	 	 	 	 	 	 	 
60065	1	28	 	 	3	 	2	1	88
60065	2	14	 	3	 	 	2	88	 
60065	3	27	 	2	 	 	2	1	88
60066	1	12	2	2	2	 	2	20	88
60066	2	88	 	 	 	 	 	 	 
60066	3	88	 	 	 	 	 	 	 
60067	1	 	 	 	 	 	 	 	 
60067	2	 	 	 	 	 	 	 	 
60067	3	 	 	 	 	 	 	 	 
60068	1	39	 	 	3	 	20	16	88
60068	2	24	 	 	2	 	2	1	88
60068	3	47	 	 	2	2	2	88	 
60071	1	38	 	 	3	2	20	2	1
60071	2	14	 	 	2	 	2	88	 
60071	3	1	 	 	2	 	2	88	 
60072	1	39	 	3	 	 	20	88	 
60072	2	26	 	 	 	3	7	 	 
60072	3	12	2	2	2	2	2	88	 
60073	1	1	 	 	3	 	7	 	 
60073	2	88	 	 	 	 	 	 	 
60073	3	88	 	 	 	 	 	 	 
60074	1	29	 	 	3	 	7	 	 
60074	2	88	 	 	 	 	 	 	 
60074	3	88	 	 	 	 	 	 	 
60075	1	 	 	 	 	 	 	 	 
60075	2	 	 	 	 	 	 	 	 
60075	3	 	 	 	 	 	 	 	 
60076	1	27	 	4	 	 	18	88	 
60076	2	88	 	 	 	 	 	 	 
60076	3	88	 	 	 	 	 	 	 
60077	1	37	3	3	 	 	2	88	 
60077	2	1	 	 	2	 	7	 	 
60077	3	88	 	 	 	 	 	 	 
60078	1	27	 	 	4	 	7	 	 
60078	2	88	 	 	 	 	 	 	 
60078	3	88	 	 	 	 	 	 	 
60080	1	27	 	 	4	 	1	2	88
60080	2	12	3	3	3	 	2	88	 
60080	3	88	 	 	 	 	 	 	 
60081	1	 	 	 	 	 	 	 	 
60081	2	 	 	 	 	 	 	 	 
60081	3	 	 	 	 	 	 	 	 
60082	1	12	3	3	4	 	2	16	88
60082	2	14	 	 	3	 	88	 	 
60082	3	88	 	 	 	 	 	 	 
60083	1	 	 	 	 	 	 	 	 
60083	2	 	 	 	 	 	 	 	 
60083	3	 	 	 	 	 	 	 	 
60084	1	28	 	 	4	4	18	7	 
60084	2	88	 	 	 	 	 	 	 
60084	3	88	 	 	 	 	 	 	 
60085	1	 	 	 	 	 	 	 	 
60085	2	 	 	 	 	 	 	 	 
60085	3	 	 	 	 	 	 	 	 
60086	1	28	 	 	4	 	1	2	18
60086	2	25	 	 	3	 	2	1	88
60086	3	88	 	 	 	 	 	 	 
60087	1	 	 	 	 	 	 	 	 
60087	2	 	 	 	 	 	 	 	 
60087	3	 	 	 	 	 	 	 	 
60088	1	 	 	 	 	 	 	 	 
60088	2	 	 	 	 	 	 	 	 
60088	3	 	 	 	 	 	 	 	 
60089	1	 	 	 	 	 	 	 	 
60089	2	 	 	 	 	 	 	 	 
60089	3	 	 	 	 	 	 	 	 
60091	1	23	 	 	3	 	7	 	 
60091	2	88	 	 	 	 	 	 	 
60091	3	88	 	 	 	 	 	 	 
60092	1	27	 	3	 	 	2	1	88
60092	2	28	 	3	 	 	2	1	88
60092	3	12	 	2	2	 	2	88	 
60093	1	29	3	3	3	 	2	1	88
60093	2	12	 	2	3	 	7	 	 
60093	3	88	 	 	 	 	 	 	 
60094	1	29	 	 	 	4	7	 	 
60094	2	27	 	 	3	 	7	 	 
60094	3	88	 	 	 	 	 	 	 
60095	1	 	 	 	 	 	 	 	 
60095	2	 	 	 	 	 	 	 	 
60095	3	 	 	 	 	 	 	 	 
60096	1	28	 	 	4	 	1	2	88
60096	2	27	 	 	4	 	1	2	88
60096	3	12	3	3	3	 	2	88	 
60097	1	 	 	 	 	 	 	 	 
60097	2	 	 	 	 	 	 	 	 
60097	3	 	 	 	 	 	 	 	 
60098	1	 	 	 	 	 	 	 	 
60098	2	 	 	 	 	 	 	 	 
60098	3	 	 	 	 	 	 	 	 
60100	1	 	 	 	 	 	 	 	 
60100	2	 	 	 	 	 	 	 	 
60100	3	 	 	 	 	 	 	 	 
70001	1	29	 	 	 	2	7	 	 
70001	2	88	 	 	 	 	 	 	 
70001	3	88	 	 	 	 	 	 	 
70002	1	29	 	3	3	3	1	18	88
70002	2	45	 	 	3	3	2	1	18
70002	3	88	 	 	 	 	 	 	 
70003	1	1	 	 	 	4	2	1	88
70003	2	47	 	 	2	2	2	1	88
70003	3	88	 	 	 	 	 	 	 
70004	1	38	3	 	 	 	20	88	 
70004	2	25	 	 	2	 	1	2	88
70004	3	14	 	 	2	 	7	 	 
70005	1	28	 	 	 	3	7	 	 
70005	2	1	 	 	 	2	7	 	 
70005	3	88	 	 	 	 	 	 	 
70006	1	27	 	 	4	 	10	88	 
70006	2	88	 	 	 	 	 	 	 
70006	3	88	 	 	 	 	 	 	 
70007	1	 	 	 	 	 	 	 	 
70007	2	 	 	 	 	 	 	 	 
70007	3	 	 	 	 	 	 	 	 
70008	1	14	 	 	3	 	2	1	88
70008	2	25	 	 	 	3	1	2	88
70008	3	45	 	 	2	2	1	2	88
70009	1	14	 	 	3	4	7	 	 
70009	2	37	 	 	3	 	2	88	 
70009	3	88	 	 	 	 	 	 	 
70010	1	 	 	 	 	 	 	 	 
70010	2	 	 	 	 	 	 	 	 
70010	3	 	 	 	 	 	 	 	 
70011	1	38	 	3	 	 	7	 	 
70011	2	88	 	 	 	 	 	 	 
70011	3	88	 	 	 	 	 	 	 
70012	1	 	 	 	 	 	 	 	 
70012	2	 	 	 	 	 	 	 	 
70012	3	 	 	 	 	 	 	 	 
70013	1	29	 	 	 	4	20	88	 
70013	2	88	 	 	 	 	 	 	 
70013	3	88	 	 	 	 	 	 	 
70014	1	37	 	 	3	3	20	88	 
70014	2	45	 	 	2	2	2	1	88
70014	3	27	 	 	2	 	1	2	88
70015	1	38	 	 	3	 	18	7	 
70015	2	25	 	 	 	4	7	 	 
70015	3	41	 	 	3	 	18	7	 
70016	1	26	 	 	3	 	1	2	88
70016	2	39	 	2	 	 	16	88	 
70016	3	47	 	 	2	2	1	2	88
70017	1	 	 	 	 	 	 	 	 
70017	2	 	 	 	 	 	 	 	 
70017	3	 	 	 	 	 	 	 	 
70018	1	 	 	 	 	 	 	 	 
70018	2	 	 	 	 	 	 	 	 
70018	3	 	 	 	 	 	 	 	 
70019	1	14	 	 	 	3	2	88	 
70019	2	45	 	3	 	 	1	6	2
70019	3	25	 	3	 	 	2	1	6
70020	1	 	 	 	 	 	 	 	 
70020	2	 	 	 	 	 	 	 	 
70020	3	 	 	 	 	 	 	 	 
70021	1	27	 	 	4	 	20	7	 
70021	2	29	 	 	4	 	7	 	 
70021	3	88	 	 	 	 	 	 	 
70022	1	14	 	 	3	3	7	 	 
70022	2	29	 	 	 	3	7	 	 
70022	3	88	 	 	 	 	 	 	 
70023	1	 	 	 	 	 	 	 	 
70023	2	 	 	 	 	 	 	 	 
70023	3	 	 	 	 	 	 	 	 
70024	1	29	 	 	3	 	2	1	88
70024	2	40	 	 	2	 	7	 	 
70024	3	88	 	 	 	 	 	 	 
70025	1	38	 	 	4	 	16	20	88
70025	2	45	 	 	 	3	2	1	88
70025	3	25	 	 	 	3	1	2	88
70026	1	14	4	4	 	 	6	7	 
70026	2	27	 	 	2	 	10	7	 
70026	3	29	 	 	 	4	18	7	 
70027	1	1	2	 	 	 	2	1	88
70027	2	28	 	 	 	2	18	88	 
70027	3	88	 	 	 	 	 	 	 
70028	1	16	 	 	 	4	1	2	9
70028	2	38	 	 	4	 	9	88	 
70028	3	14	 	 	4	 	2	1	9
70029	1	16	 	 	4	 	10	18	88
70029	2	47	 	 	4	 	10	18	88
70029	3	88	 	 	 	 	 	 	 
70030	1	 	 	 	 	 	 	 	 
70030	2	 	 	 	 	 	 	 	 
70030	3	 	 	 	 	 	 	 	 
70031	1	1	 	 	4	 	7	 	 
70031	2	27	 	4	 	 	10	7	 
70031	3	88	 	 	 	 	 	 	 
70032	1	 	 	 	 	 	 	 	 
70032	2	 	 	 	 	 	 	 	 
70032	3	 	 	 	 	 	 	 	 
70033	1	29	 	 	4	 	7	 	 
70033	2	27	 	 	4	 	10	88	 
70033	3	88	 	 	 	 	 	 	 
70034	1	37	 	3	4	 	20	2	1
70034	2	14	 	 	3	 	2	1	88
70034	3	12	2	2	2	 	20	2	88
70035	1	 	 	 	 	 	 	 	 
70035	2	 	 	 	 	 	 	 	 
70035	3	 	 	 	 	 	 	 	 
70036	1	 	 	 	 	 	 	 	 
70036	2	 	 	 	 	 	 	 	 
70036	3	 	 	 	 	 	 	 	 
70037	1	 	 	 	 	 	 	 	 
70037	2	 	 	 	 	 	 	 	 
70037	3	 	 	 	 	 	 	 	 
70038	1	23	 	 	4	 	20	88	 
70038	2	28	 	 	3	 	2	1	20
70038	3	38	 	 	3	3	20	88	 
70039	1	24	 	 	3	3	13	1	88
70039	2	39	 	 	2	 	7	 	 
70039	3	88	 	 	 	 	 	 	 
70040	1	 	 	 	 	 	 	 	 
70040	2	 	 	 	 	 	 	 	 
70040	3	 	 	 	 	 	 	 	 
70041	1	12	3	3	3	4	2	7	 
70041	2	38	 	 	2	 	17	7	 
70041	3	39	 	 	2	 	17	7	 
70042	1	25	4	 	 	 	7	 	 
70042	2	88	 	 	 	 	 	 	 
70042	3	88	 	 	 	 	 	 	 
70043	1	 	 	 	 	 	 	 	 
70043	2	 	 	 	 	 	 	 	 
70043	3	 	 	 	 	 	 	 	 
70044	1	39	 	4	 	 	17	88	 
70044	2	14	 	 	3	 	1	2	19
70044	3	28	 	 	3	3	2	1	88
70045	1	32	 	4	 	 	2	20	88
70045	2	14	 	 	3	 	7	 	 
70045	3	37	 	 	 	3	20	88	 
70046	1	28	 	 	4	 	6	88	 
70046	2	25	 	 	 	3	7	 	 
70046	3	37	 	 	 	3	25	7	 
70047	1	61	 	 	 	2	7	 	 
70047	2	14	 	 	 	2	7	 	 
70047	3	88	 	 	 	 	 	 	 
70048	1	 	 	 	 	 	 	 	 
70048	2	 	 	 	 	 	 	 	 
70048	3	 	 	 	 	 	 	 	 
70049	1	 	 	 	 	 	 	 	 
70049	2	 	 	 	 	 	 	 	 
70049	3	 	 	 	 	 	 	 	 
70050	1	45	 	 	 	4	2	1	88
70050	2	14	 	 	3	 	1	88	 
70050	3	1	 	 	2	 	2	1	88
70051	1	27	 	 	 	4	7	 	 
70051	2	88	 	 	 	 	 	 	 
70051	3	88	 	 	 	 	 	 	 
70052	1	47	 	 	3	 	1	4	6
70052	2	39	 	2	 	 	6	88	 
70052	3	61	 	 	 	2	6	88	 
70054	1	27	 	4	 	 	7	 	 
70054	2	88	 	 	 	 	 	 	 
70054	3	88	 	 	 	 	 	 	 
70056	1	28	 	 	 	3	2	13	88
70056	2	27	 	 	2	 	7	 	 
70056	3	88	 	 	 	 	 	 	 
70057	1	 	 	 	 	 	 	 	 
70057	2	 	 	 	 	 	 	 	 
70057	3	 	 	 	 	 	 	 	 
70058	1	28	 	 	 	4	7	 	 
70058	2	29	 	 	 	3	7	 	 
70058	3	88	 	 	 	 	 	 	 
70059	1	34	 	3	 	 	6	88	 
70059	2	14	 	 	3	 	7	 	 
70059	3	88	 	 	 	 	 	 	 
70060	1	27	 	 	3	4	2	1	20
70060	2	14	 	 	2	 	2	19	88
70060	3	47	 	 	2	2	1	2	88
70061	1	27	 	4	 	 	20	7	 
70061	2	28	4	 	 	 	20	7	 
70061	3	25	 	2	 	 	7	 	 
70062	1	 	 	 	 	 	 	 	 
70062	2	 	 	 	 	 	 	 	 
70062	3	 	 	 	 	 	 	 	 
70063	1	25	3	3	3	 	2	1	88
70063	2	27	 	3	 	 	1	2	88
70063	3	45	 	 	2	2	2	1	88
70064	1	14	 	 	2	 	7	 	 
70064	2	88	 	 	 	 	 	 	 
70064	3	88	 	 	 	 	 	 	 
70065	1	34	4	 	 	 	1	2	20
70065	2	28	3	3	2	2	2	1	20
70065	3	14	 	 	 	2	2	88	 
70067	1	27	 	2	 	 	7	 	 
70067	2	88	 	 	 	 	 	 	 
70067	3	88	 	 	 	 	 	 	 
70068	1	 	 	 	 	 	 	 	 
70068	2	 	 	 	 	 	 	 	 
70068	3	 	 	 	 	 	 	 	 
70069	1	14	 	 	3	 	7	 	 
70069	2	39	 	 	2	 	7	 	 
70069	3	88	 	 	 	 	 	 	 
70070	1	28	 	4	 	 	1	2	18
70070	2	27	 	3	 	 	20	2	1
70070	3	30	 	 	2	 	7	 	 
70071	1	14	4	4	 	 	2	19	88
70071	2	27	 	3	 	 	2	1	88
70071	3	28	 	2	 	 	2	1	88
70072	1	 	 	 	 	 	 	 	 
70072	2	 	 	 	 	 	 	 	 
70072	3	 	 	 	 	 	 	 	 
70073	1	27	 	4	 	 	1	2	9
70073	2	14	 	 	3	 	19	88	 
70073	3	38	 	 	3	 	23	88	 
70074	1	 	 	 	 	 	 	 	 
70074	2	 	 	 	 	 	 	 	 
70074	3	 	 	 	 	 	 	 	 
70075	1	 	 	 	 	 	 	 	 
70075	2	 	 	 	 	 	 	 	 
70075	3	 	 	 	 	 	 	 	 
70076	1	 	 	 	 	 	 	 	 
70076	2	 	 	 	 	 	 	 	 
70076	3	 	 	 	 	 	 	 	 
70077	1	39	2	4	2	 	7	 	 
70077	2	88	 	 	 	 	 	 	 
70077	3	88	 	 	 	 	 	 	 
70078	1	 	 	 	 	 	 	 	 
70078	2	 	 	 	 	 	 	 	 
70078	3	 	 	 	 	 	 	 	 
70079	1	 	 	 	 	 	 	 	 
70079	2	 	 	 	 	 	 	 	 
70079	3	 	 	 	 	 	 	 	 
70080	1	 	 	 	 	 	 	 	 
70080	2	 	 	 	 	 	 	 	 
70080	3	 	 	 	 	 	 	 	 
70081	1	39	 	 	4	 	2	1	88
70081	2	29	3	3	3	 	7	 	 
70081	3	1	 	2	 	 	7	 	 
70082	1	 	 	 	 	 	 	 	 
70082	2	 	 	 	 	 	 	 	 
70082	3	 	 	 	 	 	 	 	 
70083	1	30	 	 	3	 	2	1	88
70083	2	14	 	 	3	 	7	 	 
70083	3	26	 	2	 	 	7	 	 
70084	1	27	 	3	 	 	20	9	88
70084	2	25	 	 	3	 	7	 	 
70084	3	88	 	 	 	 	 	 	 
70085	1	1	 	3	 	 	4	6	7
70085	2	28	 	4	 	 	7	 	 
70085	3	88	 	 	 	 	 	 	 
70086	1	25	 	 	4	 	6	88	 
70086	2	88	 	 	 	 	 	 	 
70086	3	88	 	 	 	 	 	 	 
70087	1	10	3	2	2	2	2	1	9
70087	2	47	2	2	2	2	1	2	9
70087	3	14	 	 	2	 	9	2	88
70088	1	25	 	4	 	 	7	 	 
70088	2	88	 	 	 	 	 	 	 
70088	3	88	 	 	 	 	 	 	 
70089	1	38	 	 	4	 	1	88	 
70089	2	25	 	 	3	 	1	88	 
70089	3	88	 	 	 	 	 	 	 
70090	1	10	 	 	2	 	16	88	 
70090	2	88	 	 	 	 	 	 	 
70090	3	88	 	 	 	 	 	 	 
70091	1	29	 	2	3	3	1	20	88
70091	2	28	 	 	2	 	20	88	 
70091	3	88	 	 	 	 	 	 	 
70092	1	 	 	 	 	 	 	 	 
70092	2	 	 	 	 	 	 	 	 
70092	3	 	 	 	 	 	 	 	 
70094	1	14	 	4	 	 	2	1	6
70094	2	28	 	 	4	 	1	6	2
70094	3	26	 	3	 	3	7	 	 
70096	1	28	 	4	4	 	18	88	 
70096	2	88	 	 	 	 	 	 	 
70096	3	88	 	 	 	 	 	 	 
70097	1	37	 	2	3	3	7	 	 
70097	2	88	 	 	 	 	 	 	 
70097	3	88	 	 	 	 	 	 	 
70098	1	 	 	 	 	 	 	 	 
70098	2	 	 	 	 	 	 	 	 
70098	3	 	 	 	 	 	 	 	 
70099	1	 	 	 	 	 	 	 	 
70099	2	 	 	 	 	 	 	 	 
70099	3	 	 	 	 	 	 	 	 
70100	1	 	 	 	 	 	 	 	 
70100	2	 	 	 	 	 	 	 	 
70100	3	 	 	 	 	 	 	 	 
80001	1	24	 	 	4	 	10	88	 
80001	2	29	 	 	3	 	10	88	 
80001	3	88	 	 	 	 	 	 	 
80002	1	24	 	4	 	 	10	18	88
80002	2	29	 	4	 	 	10	88	 
80002	3	88	 	 	 	 	 	 	 
80003	1	29	 	 	4	 	88	 	 
80003	2	45	 	 	 	4	11	88	 
80003	3	24	 	 	4	 	10	16	88
80004	1	37	4	4	4	4	10	20	8
80004	2	24	 	4	 	 	10	8	88
80004	3	29	 	4	 	 	10	8	88
80005	1	24	 	4	 	 	10	88	 
80005	2	29	 	4	 	 	10	88	 
80005	3	88	 	 	 	 	 	 	 
80006	1	29	 	 	4	 	10	20	88
80006	2	24	 	 	4	 	10	20	88
80006	3	38	 	 	3	 	20	88	 
80007	1	1	 	4	 	 	20	88	 
80007	2	29	 	 	4	4	16	10	88
80007	3	24	 	 	4	4	10	88	 
80008	1	29	 	 	4	 	10	20	88
80008	2	24	 	 	4	 	10	88	 
80008	3	88	 	 	 	 	 	 	 
80009	1	24	 	 	4	 	10	88	 
80009	2	29	 	 	4	 	10	88	 
80009	3	88	 	 	 	 	 	 	 
80010	1	29	 	 	4	4	10	18	88
80010	2	24	 	 	4	4	10	18	88
80010	3	88	 	 	 	 	 	 	 
80011	1	24	 	 	4	 	10	88	 
80011	2	29	 	 	4	 	10	88	 
80011	3	88	 	 	 	 	 	 	 
80012	1	29	 	3	3	 	10	18	88
80012	2	24	 	3	3	 	10	18	88
80012	3	14	 	3	3	 	7	 	 
80013	1	29	 	 	4	4	10	88	 
80013	2	24	 	 	4	4	10	88	 
80013	3	88	 	 	 	 	 	 	 
80014	1	24	 	 	3	3	10	18	88
80014	2	29	 	 	3	3	10	18	88
80014	3	88	 	 	 	 	 	 	 
80015	1	29	 	 	4	3	10	20	22
80015	2	24	 	 	4	3	10	20	22
80015	3	14	 	3	 	 	7	 	 
80016	1	38	 	 	 	3	10	20	9
80016	2	88	 	 	 	 	 	 	 
80016	3	88	 	 	 	 	 	 	 
80017	1	29	3	 	3	 	10	18	88
80017	2	24	 	 	3	 	10	18	88
80017	3	88	 	 	 	 	 	 	 
80018	1	29	 	 	4	4	10	20	88
80018	2	24	 	 	4	3	10	88	 
80018	3	14	 	 	2	 	7	 	 
80019	1	29	 	 	3	 	10	18	88
80019	2	24	 	 	3	 	10	18	88
80019	3	88	 	 	 	 	 	 	 
80020	1	24	 	4	 	 	10	88	 
80020	2	29	 	4	 	 	10	88	 
80020	3	88	 	 	 	 	 	 	 
80021	1	29	 	 	4	4	10	20	88
80021	2	24	 	 	4	4	10	88	 
80021	3	31	 	 	4	 	10	88	 
80022	1	24	 	4	 	 	10	88	 
80022	2	29	 	4	 	 	10	88	 
80022	3	88	 	 	 	 	 	 	 
80023	1	24	 	3	 	 	10	88	 
80023	2	29	 	4	4	 	10	88	 
80023	3	88	 	 	 	 	 	 	 
80024	1	29	 	 	4	4	10	18	88
80024	2	24	 	 	4	4	10	18	88
80024	3	88	 	 	 	 	 	 	 
80025	1	 	 	 	 	 	 	 	 
80025	2	 	 	 	 	 	 	 	 
80025	3	 	 	 	 	 	 	 	 
80027	1	 	 	 	 	 	 	 	 
80027	2	 	 	 	 	 	 	 	 
80027	3	 	 	 	 	 	 	 	 
80028	1	29	 	 	3	3	10	18	88
80028	2	24	 	 	3	3	10	18	88
80028	3	1	 	 	4	 	19	88	 
80029	1	29	 	 	3	 	10	18	88
80029	2	24	 	 	3	 	10	18	88
80029	3	88	 	 	 	 	 	 	 
80030	1	29	 	 	4	4	10	88	 
80030	2	24	 	 	4	4	10	88	 
80030	3	88	 	 	 	 	 	 	 
80031	1	29	 	 	4	2	10	20	88
80031	2	24	 	 	4	2	10	20	88
80031	3	88	 	 	 	 	 	 	 
80032	1	24	 	 	4	 	10	88	 
80032	2	29	 	 	4	 	10	88	 
80032	3	88	 	 	 	 	 	 	 
80033	1	29	3	 	3	 	18	88	 
80033	2	24	 	 	3	 	10	18	88
80033	3	88	 	 	 	 	 	 	 
80034	1	29	 	 	 	4	88	 	 
80034	2	24	 	 	3	 	10	88	 
80034	3	88	 	 	 	 	 	 	 
80035	1	13	 	 	3	 	7	 	 
80035	2	88	 	 	 	 	 	 	 
80035	3	88	 	 	 	 	 	 	 
80036	1	29	 	 	4	4	10	18	88
80036	2	24	 	 	4	4	10	18	88
80036	3	38	 	 	3	 	20	88	 
80037	1	24	 	4	 	 	10	88	 
80037	2	29	 	4	 	 	10	88	 
80037	3	88	 	 	 	 	 	 	 
80038	1	24	 	4	 	 	10	88	 
80038	2	29	 	4	 	 	10	88	 
80038	3	88	 	 	 	 	 	 	 
80039	1	24	 	3	 	 	10	88	 
80039	2	29	 	3	 	 	10	88	 
80039	3	88	 	 	 	 	 	 	 
80040	1	29	 	 	 	4	10	17	88
80040	2	24	 	 	 	4	10	17	18
80040	3	14	 	 	3	 	7	 	 
80041	1	38	 	4	 	 	6	20	88
80041	2	34	 	 	4	 	10	6	20
80041	3	29	 	 	3	4	10	88	 
80042	1	29	 	 	3	 	10	18	88
80042	2	24	 	 	3	 	10	18	88
80042	3	88	 	 	 	 	 	 	 
