CHILDCODE	ASSTIDR4	ASSETR5	TOTASSR5	ASACTR5	NMOWNR5	VLASTR5
110032	1	 	 	 	 	 
110032	2	 	 	 	 	 
110032	3	 	 	 	 	 
110033	1	 	 	 	 	 
110033	2	 	 	 	 	 
110033	3	 	 	 	 	 
110034	1	1	10	11	10	850
110034	2	4	1	11	1	450
110034	3	88	 	 	 	 
110035	1	1	8	11	8	400
110035	2	4	1	11	1	500
110035	3	88	 	 	 	 
110036	1	1	1	11	1	120
110036	2	88	 	 	 	 
110036	3	88	 	 	 	 
110037	1	1	5	11	5	200
110037	2	88	 	 	 	 
110037	3	88	 	 	 	 
110038	1	4	2	11	2	120
110038	2	1	1	11	1	120
110038	3	88	 	 	 	 
110039	1	 	 	 	 	 
110039	2	 	 	 	 	 
110039	3	 	 	 	 	 
110040	1	 	 	 	 	 
110040	2	 	 	 	 	 
110040	3	 	 	 	 	 
110041	1	 	 	 	 	 
110041	2	 	 	 	 	 
110041	3	 	 	 	 	 
110042	1	1	14	11	14	2000
110042	2	4	2	11	2	800
110042	3	88	 	 	 	 
110043	1	1	8	11	8	500
110043	2	4	2	11	2	850
110043	3	88	 	 	 	 
110045	1	1	10	11	10	800
110045	2	4	2	11	2	820
110045	3	88	 	 	 	 
110046	1	15	3	12	3	300
110046	2	88	 	 	 	 
110046	3	88	 	 	 	 
110047	1	1	6	11	6	780
110047	2	4	1	11	1	560
110047	3	13	14	4	14	1200
110048	1	4	2	11	2	230
110048	2	1	4	11	4	540
110048	3	88	 	 	 	 
110049	1	11	2	14	2	800
110049	2	88	 	 	 	 
110049	3	88	 	 	 	 
110051	1	4	3	11	3	1800
110051	2	1	10	11	10	1600
110051	3	3	1	11	1	300
110052	1	1	2	11	2	200
110052	2	4	1	11	1	300
110052	3	88	 	 	 	 
110053	1	1	6	11	6	540
110053	2	4	1	11	1	500
110053	3	88	 	 	 	 
110054	1	4	1	11	1	600
110054	2	8	5	11	5	320
110054	3	3	1	11	0	 
110055	1	2	1	24	1	20000
110055	2	4	4	11	4	1600
110055	3	1	8	11	8	1500
110056	1	1	12	11	12	850
110056	2	4	2	11	2	750
110056	3	88	 	 	 	 
110057	1	1	3	11	3	200
110057	2	88	 	 	 	 
110057	3	88	 	 	 	 
110059	1	13	9	5	9	860
110059	2	88	 	 	 	 
110059	3	88	 	 	 	 
110060	1	 	 	 	 	 
110060	2	 	 	 	 	 
110060	3	 	 	 	 	 
110061	1	 	 	 	 	 
110061	2	 	 	 	 	 
110061	3	 	 	 	 	 
110062	1	 	 	 	 	 
110062	2	 	 	 	 	 
110062	3	 	 	 	 	 
110063	1	1	4	11	4	300
110063	2	4	2	11	2	600
110063	3	88	 	 	 	 
110065	1	1	8	11	8	1200
110065	2	4	1	11	1	600
110065	3	88	 	 	 	 
110066	1	1	10	11	10	800
110066	2	4	1	11	1	650
110066	3	88	 	 	 	 
110067	1	1	5	11	5	500
110067	2	4	1	11	1	400
110067	3	88	 	 	 	 
110068	1	13	8	7	1	600
110068	2	88	 	 	 	 
110068	3	88	 	 	 	 
110069	1	1	4	11	4	400
110069	2	4	1	11	1	350
110069	3	88	 	 	 	 
110070	1	4	23	11	12	1250
110070	2	1	7	11	7	640
110070	3	88	 	 	 	 
110071	1	1	8	11	8	1100
110071	2	4	4	11	4	2800
110071	3	3	1	11	1	500
110072	1	4	1	10	1	400
110072	2	1	5	11	5	300
110072	3	88	 	 	 	 
110073	1	1	8	11	8	800
110073	2	4	2	11	2	1500
110073	3	3	1	11	1	350
110074	1	1	2	11	2	60
110074	2	88	 	 	 	 
110074	3	88	 	 	 	 
110075	1	 	 	 	 	 
110075	2	 	 	 	 	 
110075	3	 	 	 	 	 
110076	1	 	 	 	 	 
110076	2	 	 	 	 	 
110076	3	 	 	 	 	 
110077	1	1	8	11	8	500
110077	2	4	2	11	2	700
110077	3	88	 	 	 	 
110078	1	30	3	12	3	52000
110078	2	4	3	11	3	1200
110078	3	1	8	11	8	800
110079	1	1	4	11	4	600
110079	2	4	2	11	2	800
110079	3	88	 	 	 	 
110081	1	1	4	11	4	400
110081	2	4	3	11	3	500
110081	3	88	 	 	 	 
110082	1	12	6	8	6	500
110082	2	88	 	 	 	 
110082	3	88	 	 	 	 
110083	1	1	10	11	10	1100
110083	2	4	1	11	1	650
110083	3	88	 	 	 	 
110084	1	1	6	11	6	600
110084	2	88	 	 	 	 
110084	3	88	 	 	 	 
110085	1	4	2	11	2	380
110085	2	1	3	11	3	150
110085	3	88	 	 	 	 
110086	1	 	 	 	 	 
110086	2	 	 	 	 	 
110086	3	 	 	 	 	 
110088	1	1	4	11	4	250
110088	2	88	 	 	 	 
110088	3	88	 	 	 	 
110089	1	4	1	11	1	400
110089	2	1	7	11	7	380
110089	3	88	 	 	 	 
110091	1	1	8	11	8	600
110091	2	4	1	11	1	300
110091	3	88	 	 	 	 
110092	1	1	10	11	10	1090
110092	2	16	1	20	0	 
110092	3	88	 	 	 	 
110093	1	5	1	11	1	8000
110093	2	4	3	11	3	1200
110093	3	1	7	11	7	750
110094	1	2	1	24	1	10000
110094	2	4	1	11	1	450
110094	3	1	6	11	6	360
110096	1	4	2	11	2	200
110096	2	1	5	11	5	140
110096	3	88	 	 	 	 
110098	1	1	8	11	8	920
110098	2	4	14	11	14	750
110098	3	88	 	 	 	 
110099	1	1	2	11	2	120
110099	2	88	 	 	 	 
110099	3	88	 	 	 	 
110100	1	4	3	11	3	1200
110100	2	18	1	11	1	600
110100	3	1	12	11	12	580
120001	1	1	2	11	2	120
120001	2	88	 	 	 	 
120001	3	88	 	 	 	 
120002	1	1	4	11	4	800
120002	2	88	 	 	 	 
120002	3	88	 	 	 	 
120004	1	23	1	23	0	 
120004	2	23	15	23	15	80000
120004	3	88	 	 	 	 
120005	1	4	8	11	8	300
120005	2	1	3	11	3	600
120005	3	88	 	 	 	 
120006	1	4	1	11	1	150
120006	2	1	3	11	2	180
120006	3	8	1	11	1	400
120007	1	23	1	23	1	600
120007	2	88	 	 	 	 
120007	3	88	 	 	 	 
120008	1	1	20	11	20	1500
120008	2	4	4	11	4	200
120008	3	88	 	 	 	 
120009	1	4	8	12	8	250
120009	2	1	10	11	10	1500
120009	3	88	 	 	 	 
120010	1	4	8	11	8	300
120010	2	1	5	11	5	1200
120010	3	88	 	 	 	 
120011	1	4	1	11	1	150
120011	2	1	4	11	4	600
120011	3	3	1	11	1	500
120012	1	4	10	11	10	400
120012	2	1	5	11	5	800
120012	3	88	 	 	 	 
120013	1	 	 	 	 	 
120013	2	 	 	 	 	 
120013	3	 	 	 	 	 
120014	1	4	4	11	4	250
120014	2	1	7	11	7	895
120014	3	5	1	11	0	 
120015	1	4	1	11	1	400
120015	2	1	6	11	6	600
120015	3	23	6	23	6	19000
120016	1	4	7	11	7	2800
120016	2	1	14	11	14	2400
120016	3	30	1	31	1	200000
120017	1	1	3	11	3	200
120017	2	88	 	 	 	 
120017	3	88	 	 	 	 
120018	1	4	1	11	1	200
120018	2	1	3	11	3	90
120018	3	13	3	7	3	850
120019	1	4	8	11	8	500
120019	2	1	3	11	3	600
120019	3	88	 	 	 	 
120020	1	13	2	7	2	100
120020	2	14	5	9	5	3000
120020	3	88	 	 	 	 
120021	1	4	5	11	5	200
120021	2	1	6	11	6	328
120021	3	23	1	23	0	 
120023	1	23	1	23	1	800
120023	2	88	 	 	 	 
120023	3	88	 	 	 	 
120024	1	1	3	11	3	600
120024	2	88	 	 	 	 
120024	3	88	 	 	 	 
120025	1	4	1	11	1	200
120025	2	1	3	11	2	80
120025	3	8	3	11	1	250
120026	1	4	5	11	5	300
120026	2	1	6	11	4	750
120026	3	88	 	 	 	 
120027	1	4	1	11	1	250
120027	2	1	5	11	5	270
120027	3	8	2	11	2	900
120028	1	 	 	 	 	 
120028	2	 	 	 	 	 
120028	3	 	 	 	 	 
120029	1	4	12	11	12	500
120029	2	1	10	11	10	400
120029	3	88	 	 	 	 
120031	1	4	1	11	1	100
120031	2	1	2	11	2	80
120031	3	8	1	11	0	 
120032	1	4	6	11	6	300
120032	2	1	5	11	3	550
120032	3	2	1	11	1	1000
120033	1	4	10	11	10	500
120033	2	1	5	11	5	700
120033	3	88	 	 	 	 
120034	1	4	6	11	6	440
120034	2	1	7	11	7	500
120034	3	5	1	11	0	 
120035	1	4	3	11	3	245
120035	2	1	6	11	3	325
120035	3	30	1	21	1	15
120036	1	4	5	11	5	200
120036	2	1	7	11	7	395
120036	3	2	1	11	1	300
120037	1	4	7	11	7	500
120037	2	1	8	11	6	750
120037	3	24	1	23	1	800
120038	1	4	10	11	10	500
120038	2	1	5	11	5	700
120038	3	88	 	 	 	 
120039	1	4	4	11	4	200
120039	2	1	3	11	3	75
120039	3	88	 	 	 	 
120040	1	4	1	11	1	400
120040	2	1	3	11	3	140
120040	3	8	2	11	1	400
120041	1	1	5	11	5	550
120041	2	4	1	11	1	300
120041	3	88	 	 	 	 
120042	1	24	4	23	4	200
120042	2	88	 	 	 	 
120042	3	88	 	 	 	 
120043	1	4	1	11	1	400
120043	2	1	4	11	4	360
120043	3	8	1	11	1	500
120044	1	4	10	11	10	400
120044	2	1	5	11	5	600
120044	3	88	 	 	 	 
120045	1	1	5	11	5	350
120045	2	4	1	11	1	300
120045	3	88	 	 	 	 
120046	1	4	1	11	1	500
120046	2	1	4	11	4	1000
120046	3	88	 	 	 	 
120047	1	4	5	11	5	300
120047	2	1	7	11	7	495
120047	3	5	1	12	0	 
120048	1	4	9	11	9	1000
120048	2	1	7	11	7	2500
120048	3	88	 	 	 	 
120049	1	1	3	11	3	300
120049	2	88	 	 	 	 
120049	3	88	 	 	 	 
120050	1	4	1	11	1	350
120050	2	8	1	11	1	500
120050	3	1	4	11	4	140
120051	1	4	8	10	8	400
120051	2	1	5	11	5	800
120051	3	88	 	 	 	 
120052	1	25	1	24	1	20000
120052	2	23	1	23	1	500
120052	3	88	 	 	 	 
120053	1	1	6	11	6	1000
120053	2	30	1	5	1	10000
120053	3	88	 	 	 	 
120054	1	1	3	11	3	110
120054	2	88	 	 	 	 
120054	3	88	 	 	 	 
120055	1	 	 	 	 	 
120055	2	 	 	 	 	 
120055	3	 	 	 	 	 
120056	1	4	5	11	5	340
120056	2	1	7	11	6	995
120056	3	2	1	24	1	2000
120058	1	1	3	11	3	120
120058	2	8	1	11	1	350
120058	3	88	 	 	 	 
120059	1	5	1	11	1	8000
120059	2	4	18	11	18	1000
120059	3	1	14	11	14	2000
120060	1	1	3	11	3	800
120060	2	30	10	31	10	300000
120060	3	88	 	 	 	 
120061	1	4	3	11	3	140
120061	2	1	6	11	4	160
120061	3	88	 	 	 	 
120063	1	4	6	11	6	300
120063	2	1	5	11	5	690
120063	3	5	1	11	0	 
120064	1	4	1	11	1	200
120064	2	1	6	11	6	1100
120064	3	5	1	11	1	60000
120065	1	4	8	11	8	300
120065	2	1	4	11	4	4
120065	3	88	 	 	 	 
120066	1	13	11	7	11	1500
120066	2	4	6	11	6	400
120066	3	1	6	11	6	460
120067	1	4	1	11	1	350
120067	2	1	5	11	5	250
120067	3	8	2	11	2	950
120068	1	1	3	11	3	120
120068	2	8	1	11	1	400
120068	3	13	5	7	3	400
120069	1	4	1	11	1	200
120069	2	1	3	11	3	420
120069	3	88	 	 	 	 
120070	1	4	1	11	1	200
120070	2	1	1	11	1	250
120070	3	88	 	 	 	 
120071	1	4	1	11	1	200
120071	2	1	3	11	1	750
120071	3	88	 	 	 	 
120072	1	8	1	10	1	500
120072	2	1	3	10	2	90
120072	3	88	 	 	 	 
120073	1	1	3	11	2	230
120073	2	88	 	 	 	 
120073	3	88	 	 	 	 
120074	1	4	1	11	1	500
120074	2	1	4	11	4	650
120074	3	88	 	 	 	 
120075	1	4	4	11	4	125
120075	2	1	7	11	7	580
120075	3	88	 	 	 	 
120076	1	4	5	11	5	200
120076	2	1	6	11	4	310
120076	3	88	 	 	 	 
120077	1	4	1	11	1	300
120077	2	1	4	11	4	180
120077	3	8	1	11	1	450
120078	1	5	1	26	1	6000
120078	2	1	5	11	5	750
120078	3	88	 	 	 	 
120079	1	1	2	11	2	500
120079	2	13	3	7	3	450
120079	3	88	 	 	 	 
120080	1	1	2	11	2	470
120080	2	3	1	11	1	-77
120080	3	88	 	 	 	 
120081	1	4	7	11	7	2000
120081	2	1	14	11	14	2400
120081	3	30	1	31	1	200000
120082	1	4	4	11	0	 
120082	2	1	5	11	5	420
120082	3	88	 	 	 	 
120083	1	4	2	11	1	350
120083	2	1	6	11	4	350
120083	3	3	1	11	1	350
120084	1	1	15	11	15	1000
120084	2	4	5	11	5	300
120084	3	88	 	 	 	 
120085	1	4	1	11	1	200
120085	2	1	7	11	7	900
120085	3	88	 	 	 	 
120086	1	1	3	11	3	420
120086	2	88	 	 	 	 
120086	3	88	 	 	 	 
120087	1	4	1	11	1	380
120087	2	1	4	11	4	620
120087	3	88	 	 	 	 
120088	1	4	12	11	12	300
120088	2	1	10	11	10	400
120088	3	88	 	 	 	 
120090	1	4	6	11	1	100
120090	2	1	7	11	5	100
120090	3	88	 	 	 	 
120091	1	4	1	11	1	200
120091	2	1	2	11	2	100
120091	3	2	1	11	1	200
120092	1	1	3	11	3	500
120092	2	88	 	 	 	 
120092	3	88	 	 	 	 
120093	1	4	1	11	1	200
120093	2	1	3	11	1	100
120093	3	88	 	 	 	 
120094	1	1	2	11	2	150
120094	2	88	 	 	 	 
120094	3	88	 	 	 	 
120095	1	4	1	11	1	100
120095	2	1	2	11	2	100
120095	3	88	 	 	 	 
120096	1	4	5	11	5	350
120096	2	1	3	11	3	400
120096	3	88	 	 	 	 
120097	1	4	8	11	8	300
120097	2	1	3	11	3	400
120097	3	88	 	 	 	 
120098	1	4	10	11	10	400
120098	2	1	6	11	6	1000
120098	3	2	1	26	1	4000
120099	1	4	6	11	6	300
120099	2	1	5	11	4	270
120099	3	88	 	 	 	 
120100	1	4	1	11	1	250
120100	2	1	4	11	4	275
120100	3	88	 	 	 	 
130001	1	23	12	23	12	3500
130001	2	88	 	 	 	 
130001	3	88	 	 	 	 
130002	1	 	 	 	 	 
130002	2	 	 	 	 	 
130002	3	 	 	 	 	 
130003	1	23	9	23	9	1500
130003	2	88	 	 	 	 
130003	3	88	 	 	 	 
130004	1	15	10	12	10	200
130004	2	88	 	 	 	 
130004	3	88	 	 	 	 
130005	1	23	30	23	30	2500
130005	2	88	 	 	 	 
130005	3	88	 	 	 	 
130007	1	 	 	 	 	 
130007	2	 	 	 	 	 
130007	3	 	 	 	 	 
130008	1	88	 	 	 	 
130008	2	88	 	 	 	 
130008	3	88	 	 	 	 
130009	1	21	3	21	3	5000
130009	2	88	 	 	 	 
130009	3	88	 	 	 	 
130010	1	30	6	26	6	80
130010	2	15	6	12	3	40
130010	3	88	 	 	 	 
130011	1	15	60	12	60	7000
130011	2	88	 	 	 	 
130011	3	88	 	 	 	 
130012	1	15	7	12	7	1000
130012	2	88	 	 	 	 
130012	3	88	 	 	 	 
130013	1	1	14	11	14	850
130013	2	4	2	11	2	700
130013	3	2	1	24	1	7000
130014	1	23	9	23	9	700
130014	2	88	 	 	 	 
130014	3	88	 	 	 	 
130015	1	15	28	12	28	1400
130015	2	88	 	 	 	 
130015	3	88	 	 	 	 
130016	1	23	20	14	20	5800
130016	2	88	 	 	 	 
130016	3	88	 	 	 	 
130017	1	9	36	2	36	5000
130017	2	23	4	23	4	500
130017	3	88	 	 	 	 
130018	1	15	40	12	40	4000
130018	2	88	 	 	 	 
130018	3	88	 	 	 	 
130019	1	88	 	 	 	 
130019	2	88	 	 	 	 
130019	3	88	 	 	 	 
130021	1	23	26	23	26	1000
130021	2	88	 	 	 	 
130021	3	88	 	 	 	 
130022	1	1	3	11	3	100
130022	2	88	 	 	 	 
130022	3	88	 	 	 	 
130023	1	15	10	12	10	600
130023	2	88	 	 	 	 
130023	3	88	 	 	 	 
130024	1	1	3	11	3	180
130024	2	23	13	23	13	900
130024	3	88	 	 	 	 
130025	1	9	22	2	22	7500
130025	2	88	 	 	 	 
130025	3	88	 	 	 	 
130026	1	15	50	12	50	4500
130026	2	88	 	 	 	 
130026	3	88	 	 	 	 
130027	1	23	8	23	8	110
130027	2	88	 	 	 	 
130027	3	88	 	 	 	 
130028	1	25	2	24	2	1200000
130028	2	88	 	 	 	 
130028	3	88	 	 	 	 
130029	1	1	8	11	8	650
130029	2	4	1	11	1	145
130029	3	88	 	 	 	 
130030	1	13	6	7	6	750
130030	2	1	5	11	5	340
130030	3	4	1	11	1	110
130031	1	25	2	24	2	1200000
130031	2	30	4	26	4	450000
130031	3	88	 	 	 	 
130032	1	15	7	12	7	580
130032	2	88	 	 	 	 
130032	3	88	 	 	 	 
130033	1	1	12	11	12	360
130033	2	88	 	 	 	 
130033	3	88	 	 	 	 
130034	1	15	15	12	15	800
130034	2	88	 	 	 	 
130034	3	88	 	 	 	 
130035	1	23	20	23	20	2000
130035	2	14	1	9	1	30000
130035	3	30	20	17	20	18000
130036	1	1	5	11	5	265
130036	2	15	4	12	4	130
130036	3	88	 	 	 	 
130037	1	23	18	23	18	5000
130037	2	88	 	 	 	 
130037	3	88	 	 	 	 
130039	1	15	5	12	5	350
130039	2	88	 	 	 	 
130039	3	88	 	 	 	 
130040	1	2	1	24	1	140
130040	2	88	 	 	 	 
130040	3	88	 	 	 	 
130041	1	23	5	23	5	150
130041	2	10	8	3	8	340
130041	3	88	 	 	 	 
130042	1	23	8	23	8	5000
130042	2	88	 	 	 	 
130042	3	88	 	 	 	 
130043	1	23	6	23	6	100
130043	2	88	 	 	 	 
130043	3	88	 	 	 	 
130044	1	13	20	7	20	100000
130044	2	23	5	23	5	1000
130044	3	88	 	 	 	 
130045	1	23	14	23	14	1200
130045	2	88	 	 	 	 
130045	3	88	 	 	 	 
130046	1	13	9	7	9	5000
130046	2	88	 	 	 	 
130046	3	88	 	 	 	 
130047	1	1	16	11	16	650
130047	2	4	1	11	1	460
130047	3	88	 	 	 	 
130048	1	10	25	3	25	300
130048	2	30	6	23	6	200
130048	3	13	9	7	9	300
130049	1	23	8	23	8	1350
130049	2	88	 	 	 	 
130049	3	88	 	 	 	 
130050	1	15	24	12	24	1300
130050	2	1	5	11	5	345
130050	3	88	 	 	 	 
130051	1	 	 	 	 	 
130051	2	 	 	 	 	 
130051	3	 	 	 	 	 
130052	1	13	10	7	10	1200
130052	2	88	 	 	 	 
130052	3	88	 	 	 	 
130053	1	 	 	 	 	 
130053	2	 	 	 	 	 
130053	3	 	 	 	 	 
130054	1	 	 	 	 	 
130054	2	 	 	 	 	 
130054	3	 	 	 	 	 
130055	1	30	11	26	11	7800
130055	2	88	 	 	 	 
130055	3	88	 	 	 	 
130057	1	1	9	11	9	300
130057	2	88	 	 	 	 
130057	3	88	 	 	 	 
130058	1	 	 	 	 	 
130058	2	 	 	 	 	 
130058	3	 	 	 	 	 
130059	1	1	20	11	20	960
130059	2	2	1	24	1	7500
130059	3	4	1	11	1	500
130060	1	4	1	11	1	160
130060	2	1	7	11	7	450
130060	3	13	6	7	6	1400
130062	1	13	5	7	5	300
130062	2	23	4	23	4	560
130062	3	88	 	 	 	 
130063	1	1	13	11	13	800
130063	2	4	1	11	1	450
130063	3	88	 	 	 	 
130064	1	 	 	 	 	 
130064	2	 	 	 	 	 
130064	3	 	 	 	 	 
130065	1	23	5	23	5	350
130065	2	88	 	 	 	 
130065	3	88	 	 	 	 
130066	1	30	14	26	14	350
130066	2	88	 	 	 	 
130066	3	88	 	 	 	 
130067	1	2	1	24	1	7200
130067	2	30	4	7	4	220
130067	3	88	 	 	 	 
130070	1	15	22	12	22	3000
130070	2	23	15	23	15	2000
130070	3	88	 	 	 	 
130071	1	25	1	24	1	100000
130071	2	88	 	 	 	 
130071	3	88	 	 	 	 
130072	1	9	25	2	25	10000
130072	2	10	105	3	105	20000
130072	3	88	 	 	 	 
130073	1	15	32	12	32	2800
130073	2	88	 	 	 	 
130073	3	88	 	 	 	 
130074	1	15	8	12	8	350
130074	2	88	 	 	 	 
130074	3	88	 	 	 	 
130075	1	 	 	 	 	 
130075	2	 	 	 	 	 
130075	3	 	 	 	 	 
130079	1	30	8	26	8	480
130079	2	88	 	 	 	 
130079	3	88	 	 	 	 
130080	1	 	 	 	 	 
130080	2	 	 	 	 	 
130080	3	 	 	 	 	 
130081	1	1	15	11	15	800
130081	2	4	1	11	1	360
130081	3	88	 	 	 	 
130082	1	1	15	11	15	600
130082	2	4	1	11	1	460
130082	3	88	 	 	 	 
130083	1	1	8	11	8	460
130083	2	4	1	11	1	500
130083	3	88	 	 	 	 
130084	1	15	8	12	8	450
130084	2	88	 	 	 	 
130084	3	88	 	 	 	 
130085	1	23	8	23	8	500
130085	2	88	 	 	 	 
130085	3	88	 	 	 	 
130086	1	1	6	11	6	350
130086	2	4	1	11	1	130
130086	3	88	 	 	 	 
130087	1	8	4	11	4	260
130087	2	4	1	11	1	125
130087	3	88	 	 	 	 
130088	1	 	 	 	 	 
130088	2	 	 	 	 	 
130088	3	 	 	 	 	 
130089	1	23	12	23	12	1000
130089	2	88	 	 	 	 
130089	3	88	 	 	 	 
130090	1	23	10	23	10	700
130090	2	1	6	11	6	250
130090	3	4	1	11	1	100
130091	1	 	 	 	 	 
130091	2	 	 	 	 	 
130091	3	 	 	 	 	 
130092	1	1	6	11	6	430
130092	2	88	 	 	 	 
130092	3	88	 	 	 	 
130093	1	4	1	11	1	170
130093	2	1	5	11	5	330
130093	3	15	5	12	5	250
130094	1	 	 	 	 	 
130094	2	 	 	 	 	 
130094	3	 	 	 	 	 
130095	1	13	7	23	7	600
130095	2	88	 	 	 	 
130095	3	88	 	 	 	 
130096	1	1	4	11	4	240
130096	2	4	1	11	1	110
130096	3	19	6	19	6	180
130097	1	15	12	12	12	350
130097	2	88	 	 	 	 
130097	3	88	 	 	 	 
130098	1	15	45	12	45	2350
130098	2	88	 	 	 	 
130098	3	88	 	 	 	 
130099	1	23	6	23	6	500
130099	2	88	 	 	 	 
130099	3	88	 	 	 	 
130100	1	15	70	12	70	2000
130100	2	1	11	11	11	500
130100	3	4	1	11	1	200
140001	1	30	3	31	3	100000
140001	2	88	 	 	 	 
140001	3	88	 	 	 	 
140002	1	24	1	23	1	-77
140002	2	30	2	31	2	400000
140002	3	13	6	8	6	310
140003	1	25	1	24	1	70000
140003	2	88	 	 	 	 
140003	3	88	 	 	 	 
140004	1	 	 	 	 	 
140004	2	 	 	 	 	 
140004	3	 	 	 	 	 
140005	1	 	 	 	 	 
140005	2	 	 	 	 	 
140005	3	 	 	 	 	 
140006	1	30	4	31	4	300000
140006	2	12	5	8	0	 
140006	3	16	1	20	0	 
140008	1	13	8	7	8	600
140008	2	30	3	31	3	200000
140008	3	88	 	 	 	 
140009	1	30	1	31	1	45000
140009	2	88	 	 	 	 
140009	3	88	 	 	 	 
140010	1	12	4	8	0	 
140010	2	13	3	7	3	-77
140010	3	88	 	 	 	 
140011	1	25	1	24	1	28000
140011	2	88	 	 	 	 
140011	3	88	 	 	 	 
140012	1	 	 	 	 	 
140012	2	 	 	 	 	 
140012	3	 	 	 	 	 
140014	1	 	 	 	 	 
140014	2	 	 	 	 	 
140014	3	 	 	 	 	 
140015	1	30	4	31	4	-77
140015	2	88	 	 	 	 
140015	3	88	 	 	 	 
140016	1	30	7	31	7	400000
140016	2	30	2	11	2	200000
140016	3	88	 	 	 	 
140017	1	8	3	11	3	2500
140017	2	30	3	31	3	120000
140017	3	88	 	 	 	 
140018	1	 	 	 	 	 
140018	2	 	 	 	 	 
140018	3	 	 	 	 	 
140020	1	15	4	12	4	45000
140020	2	88	 	 	 	 
140020	3	88	 	 	 	 
140022	1	30	6	23	6	200
140022	2	88	 	 	 	 
140022	3	88	 	 	 	 
140023	1	 	 	 	 	 
140023	2	 	 	 	 	 
140023	3	 	 	 	 	 
140024	1	15	6	12	6	210
140024	2	88	 	 	 	 
140024	3	88	 	 	 	 
140025	1	 	 	 	 	 
140025	2	 	 	 	 	 
140025	3	 	 	 	 	 
140026	1	15	5	12	5	2000
140026	2	88	 	 	 	 
140026	3	88	 	 	 	 
140028	1	13	12	7	12	850
140028	2	12	5	8	5	150
140028	3	88	 	 	 	 
140029	1	13	14	7	14	5000
140029	2	30	12	31	12	1200000
140029	3	88	 	 	 	 
140030	1	 	 	 	 	 
140030	2	 	 	 	 	 
140030	3	 	 	 	 	 
140031	1	 	 	 	 	 
140031	2	 	 	 	 	 
140031	3	 	 	 	 	 
140032	1	 	 	 	 	 
140032	2	 	 	 	 	 
140032	3	 	 	 	 	 
140034	1	15	7	12	7	410
140034	2	30	1	31	1	-77
140034	3	24	3	23	3	760
140035	1	30	5	31	5	-77
140035	2	88	 	 	 	 
140035	3	88	 	 	 	 
140036	1	30	8	31	8	-77
140036	2	88	 	 	 	 
140036	3	88	 	 	 	 
140037	1	30	2	31	2	450000
140037	2	30	30	26	30	60
140037	3	88	 	 	 	 
140038	1	 	 	 	 	 
140038	2	 	 	 	 	 
140038	3	 	 	 	 	 
140039	1	13	5	7	5	280
140039	2	30	1	31	1	80000
140039	3	88	 	 	 	 
140040	1	13	4	7	0	 
140040	2	15	4	12	4	200
140040	3	23	1	23	1	1
140041	1	30	6	26	6	31
140041	2	23	4	23	4	786
140041	3	30	1	28	-77	-77
140042	1	 	 	 	 	 
140042	2	 	 	 	 	 
140042	3	 	 	 	 	 
140043	1	13	8	7	8	600
140043	2	88	 	 	 	 
140043	3	88	 	 	 	 
140044	1	 	 	 	 	 
140044	2	 	 	 	 	 
140044	3	 	 	 	 	 
140045	1	15	2	12	0	 
140045	2	88	 	 	 	 
140045	3	88	 	 	 	 
140046	1	 	 	 	 	 
140046	2	 	 	 	 	 
140046	3	 	 	 	 	 
140047	1	12	5	8	0	 
140047	2	15	8	12	8	120
140047	3	23	1	23	1	1500
140048	1	15	3	12	3	120
140048	2	14	2	26	2	1500
140048	3	88	 	 	 	 
140049	1	30	18	23	18	800
140049	2	30	5	26	5	10000
140049	3	30	4	31	4	600000
140051	1	30	1	26	1	1000000
140051	2	88	 	 	 	 
140051	3	88	 	 	 	 
140052	1	 	 	 	 	 
140052	2	 	 	 	 	 
140052	3	 	 	 	 	 
140053	1	30	2	31	2	150000
140053	2	23	1	23	1	40
140053	3	88	 	 	 	 
140054	1	 	 	 	 	 
140054	2	 	 	 	 	 
140054	3	 	 	 	 	 
140055	1	13	1	7	1	500
140055	2	23	2	23	2	1200
140055	3	8	1	11	1	30
140056	1	30	4	31	4	130000
140056	2	88	 	 	 	 
140056	3	88	 	 	 	 
140057	1	 	 	 	 	 
140057	2	 	 	 	 	 
140057	3	 	 	 	 	 
140058	1	 	 	 	 	 
140058	2	 	 	 	 	 
140058	3	 	 	 	 	 
140059	1	30	2	26	0	 
140059	2	30	1	26	0	 
140059	3	88	 	 	 	 
140060	1	30	12	31	12	214350
140060	2	88	 	 	 	 
140060	3	88	 	 	 	 
140061	1	30	7	31	7	-77
140061	2	88	 	 	 	 
140061	3	88	 	 	 	 
140062	1	30	3	11	3	200
140062	2	15	1	12	1	20
140062	3	88	 	 	 	 
140063	1	17	30	16	30	2000
140063	2	25	1	24	1	3000
140063	3	88	 	 	 	 
140064	1	30	5	11	5	450000
140064	2	30	16	31	16	3500000
140064	3	23	30	23	30	300
140065	1	23	6	23	6	1600
140065	2	24	1	23	0	 
140065	3	88	 	 	 	 
140066	1	1	3	11	3	200
140066	2	88	 	 	 	 
140066	3	88	 	 	 	 
140067	1	 	 	 	 	 
140067	2	 	 	 	 	 
140067	3	 	 	 	 	 
140068	1	30	5	31	5	900000
140068	2	88	 	 	 	 
140068	3	88	 	 	 	 
140069	1	15	12	12	12	300
140069	2	88	 	 	 	 
140069	3	88	 	 	 	 
140070	1	 	 	 	 	 
140070	2	 	 	 	 	 
