CHILDCODE	HHITMIDR5	OWNITMR5	NUMOWNR5	SLVALR5
120044	6	N	 	 
120044	7	Y	1	4000
120044	8	N	 	 
120044	9	N	 	 
120044	10	N	 	 
120044	11	N	 	 
120044	12	N	 	 
120044	13	N	 	 
120044	14	N	 	 
120044	15	N	 	 
120044	16	N	 	 
120044	17	N	 	 
120044	18	N	 	 
120044	20	N	 	 
120044	21	N	 	 
120045	1	N	 	 
120045	2	Y	1	300
120045	3	N	 	 
120045	4	N	 	 
120045	5	N	 	 
120045	6	N	 	 
120045	7	Y	2	800
120045	8	Y	1	5
120045	9	N	 	 
120045	10	N	 	 
120045	11	N	 	 
120045	12	N	 	 
120045	13	N	 	 
120045	14	N	 	 
120045	15	N	 	 
120045	16	N	 	 
120045	17	N	 	 
120045	18	N	 	 
120045	20	N	 	 
120045	21	N	 	 
120046	1	N	 	 
120046	2	Y	1	400
120046	3	N	 	 
120046	4	N	 	 
120046	5	N	 	 
120046	6	N	 	 
120046	7	Y	2	750
120046	8	Y	2	300
120046	9	N	 	 
120046	10	N	 	 
120046	11	N	 	 
120046	12	N	 	 
120046	13	N	 	 
120046	14	N	 	 
120046	15	N	 	 
120046	16	N	 	 
120046	17	N	 	 
120046	18	N	 	 
120046	20	N	 	 
120046	21	N	 	 
120047	1	N	 	 
120047	2	Y	1	100
120047	3	N	 	 
120047	4	N	 	 
120047	5	N	 	 
120047	6	N	 	 
120047	7	Y	2	300
120047	8	N	 	 
120047	9	N	 	 
120047	10	N	 	 
120047	11	N	 	 
120047	12	N	 	 
120047	13	N	 	 
120047	14	N	 	 
120047	15	N	 	 
120047	16	N	 	 
120047	17	N	 	 
120047	18	N	 	 
120047	20	N	 	 
120047	21	N	 	 
120048	1	N	 	 
120048	2	Y	1	300
120048	3	N	 	 
120048	4	N	 	 
120048	5	N	 	 
120048	6	N	 	 
120048	7	N	 	 
120048	8	N	 	 
120048	9	N	 	 
120048	10	N	 	 
120048	11	N	 	 
120048	12	N	 	 
120048	13	N	 	 
120048	14	N	 	 
120048	15	N	 	 
120048	16	N	 	 
120048	17	N	 	 
120048	18	N	 	 
120048	20	N	 	 
120048	21	N	 	 
120049	1	N	 	 
120049	2	Y	1	20
120049	3	N	 	 
120049	4	N	 	 
120049	5	N	 	 
120049	6	N	 	 
120049	7	N	 	 
120049	8	N	 	 
120049	9	N	 	 
120049	10	N	 	 
120049	11	N	 	 
120049	12	N	 	 
120049	13	N	 	 
120049	14	N	 	 
120049	15	N	 	 
120049	16	N	 	 
120049	17	N	 	 
120049	18	N	 	 
120049	20	N	 	 
120049	21	N	 	 
120050	1	N	 	 
120050	2	N	 	 
120050	3	N	 	 
120050	4	N	 	 
120050	5	N	 	 
120050	6	N	 	 
120050	7	Y	1	500
120050	8	N	 	 
120050	9	N	 	 
120050	10	N	 	 
120050	11	N	 	 
120050	12	N	 	 
120050	13	N	 	 
120050	14	N	 	 
120050	15	N	 	 
120050	16	N	 	 
120050	17	N	 	 
120050	18	N	 	 
120050	20	Y	1	850
120050	21	N	 	 
120051	1	N	 	 
120051	2	Y	1	1200
120051	3	N	 	 
120051	4	N	 	 
120051	5	N	 	 
120051	6	N	 	 
120051	7	N	 	 
120051	8	N	 	 
120051	9	N	 	 
120051	10	N	 	 
120051	11	N	 	 
120051	12	Y	1	7000
120051	13	N	 	 
120051	14	N	 	 
120051	15	N	 	 
120051	16	N	 	 
120051	17	N	 	 
120051	18	N	 	 
120051	20	N	 	 
120051	21	N	 	 
120052	1	N	 	 
120052	2	Y	1	100
120052	3	N	 	 
120052	4	Y	1	20000
120052	5	N	 	 
120052	6	N	 	 
120052	7	Y	3	2500
120052	8	N	 	 
120052	9	N	 	 
120052	10	N	 	 
120052	11	N	 	 
120052	12	N	 	 
120052	13	Y	1	70
120052	14	N	 	 
120052	15	N	 	 
120052	16	N	 	 
120052	17	N	 	 
120052	18	N	 	 
120052	20	N	 	 
120052	21	N	 	 
120053	1	N	 	 
120053	2	Y	1	300
120053	3	N	 	 
120053	4	N	 	 
120053	5	N	 	 
120053	6	N	 	 
120053	7	Y	2	1000
120053	8	N	 	 
120053	9	N	 	 
120053	10	N	 	 
120053	11	N	 	 
120053	12	N	 	 
120053	13	N	 	 
120053	14	N	 	 
120053	15	N	 	 
120053	16	N	 	 
120053	17	N	 	 
120053	18	N	 	 
120053	20	N	 	 
120053	21	N	 	 
120054	1	N	 	 
120054	2	N	 	 
120054	3	N	 	 
120054	4	N	 	 
120054	5	N	 	 
120054	6	Y	1	300
120054	7	N	 	 
120054	8	N	 	 
120054	9	N	 	 
120054	10	N	 	 
120054	11	N	 	 
120054	12	N	 	 
120054	13	N	 	 
120054	14	N	 	 
120054	15	N	 	 
120054	16	N	 	 
120054	17	N	 	 
120054	18	N	 	 
120054	20	N	 	 
120054	21	N	 	 
120055	1	Y	1	3000
120055	2	Y	1	1000
120055	3	N	 	 
120055	4	N	 	 
120055	5	N	 	 
120055	6	N	 	 
120055	7	Y	1	1000
120055	8	N	 	 
120055	9	N	 	 
120055	10	N	 	 
120055	11	Y	1	2000
120055	12	N	 	 
120055	13	N	 	 
120055	14	N	 	 
120055	15	N	 	 
120055	16	N	 	 
120055	17	N	 	 
120055	18	N	 	 
120055	20	N	 	 
120055	21	Y	1	3000
120056	1	N	 	 
120056	2	Y	1	200
120056	3	N	 	 
120056	4	N	 	 
120056	5	N	 	 
120056	6	N	 	 
120056	7	Y	2	600
120056	8	Y	10	4000
120056	9	N	 	 
120056	10	N	 	 
120056	11	N	 	 
120056	12	N	 	 
120056	13	N	 	 
120056	14	N	 	 
120056	15	N	 	 
120056	16	N	 	 
120056	17	N	 	 
120056	18	N	 	 
120056	20	Y	2	800
120056	21	Y	1	100
120058	1	N	 	 
120058	2	N	 	 
120058	3	N	 	 
120058	4	N	 	 
120058	5	Y	1	600
120058	6	N	 	 
120058	7	N	 	 
120058	8	N	 	 
120058	9	N	 	 
120058	10	N	 	 
120058	11	N	 	 
120058	12	N	 	 
120058	13	N	 	 
120058	14	N	 	 
120058	15	N	 	 
120058	16	N	 	 
120058	17	N	 	 
120058	18	N	 	 
120058	20	N	 	 
120058	21	N	 	 
120059	1	N	 	 
120059	2	Y	1	300
120059	3	N	 	 
120059	4	N	 	 
120059	5	N	 	 
120059	6	N	 	 
120059	7	Y	2	850
120059	8	Y	8	4000
120059	9	Y	1	30000
120059	10	N	 	 
120059	11	Y	1	8000
120059	12	N	 	 
120059	13	N	 	 
120059	14	N	 	 
120059	15	N	 	 
120059	16	N	 	 
120059	17	N	 	 
120059	18	N	 	 
120059	20	Y	1	2500
120059	21	N	 	 
120060	1	N	 	 
120060	2	Y	1	500
120060	3	N	 	 
120060	4	N	 	 
120060	5	N	 	 
120060	6	N	 	 
120060	7	Y	1	500
120060	8	N	 	 
120060	9	N	 	 
120060	10	N	 	 
120060	11	N	 	 
120060	12	N	 	 
120060	13	N	 	 
120060	14	N	 	 
120060	15	N	 	 
120060	16	N	 	 
120060	17	N	 	 
120060	18	N	 	 
120060	20	N	 	 
120060	21	N	 	 
120061	1	N	 	 
120061	2	N	 	 
120061	3	N	 	 
120061	4	N	 	 
120061	5	N	 	 
120061	6	N	 	 
120061	7	Y	1	250
120061	8	N	 	 
120061	9	N	 	 
120061	10	N	 	 
120061	11	N	 	 
120061	12	N	 	 
120061	13	N	 	 
120061	14	N	 	 
120061	15	N	 	 
120061	16	N	 	 
120061	17	N	 	 
120061	18	N	 	 
120061	20	N	 	 
120061	21	N	 	 
120063	1	N	 	 
120063	2	Y	1	400
120063	3	N	 	 
120063	4	N	 	 
120063	5	N	 	 
120063	6	N	 	 
120063	7	Y	2	900
120063	8	N	 	 
120063	9	N	 	 
120063	10	N	 	 
120063	11	N	 	 
120063	12	N	 	 
120063	13	N	 	 
120063	14	N	 	 
120063	15	N	 	 
120063	16	N	 	 
120063	17	N	 	 
120063	18	N	 	 
120063	20	N	 	 
120063	21	N	 	 
120064	1	N	 	 
120064	2	Y	2	1250
120064	3	N	 	 
120064	4	N	 	 
120064	5	N	 	 
120064	6	N	 	 
120064	7	Y	5	2000
120064	8	Y	6	600
120064	9	N	 	 
120064	10	N	 	 
120064	11	N	 	 
120064	12	N	 	 
120064	13	N	 	 
120064	14	N	 	 
120064	15	N	 	 
120064	16	N	 	 
120064	17	N	 	 
120064	18	N	 	 
120064	20	Y	1	2500
120064	21	N	 	 
120065	1	N	 	 
120065	2	Y	1	750
120065	3	N	 	 
120065	4	N	 	 
120065	5	N	 	 
120065	6	N	 	 
120065	7	Y	1	200
120065	8	N	 	 
120065	9	N	 	 
120065	10	N	 	 
120065	11	N	 	 
120065	12	N	 	 
120065	13	N	 	 
120065	14	N	 	 
120065	15	N	 	 
120065	16	N	 	 
120065	17	N	 	 
120065	18	N	 	 
120065	20	N	 	 
120065	21	N	 	 
120066	1	N	 	 
120066	2	N	 	 
120066	3	N	 	 
120066	4	N	 	 
120066	5	N	 	 
120066	6	N	 	 
120066	7	Y	2	600
120066	8	N	 	 
120066	9	N	 	 
120066	10	N	 	 
120066	11	N	 	 
120066	12	N	 	 
120066	13	N	 	 
120066	14	N	 	 
120066	15	N	 	 
120066	16	N	 	 
120066	17	N	 	 
120066	18	N	 	 
120066	20	N	 	 
120066	21	N	 	 
120067	1	N	 	 
120067	2	Y	1	300
120067	3	N	 	 
120067	4	N	 	 
120067	5	N	 	 
120067	6	N	 	 
120067	7	Y	3	1200
120067	8	Y	6	1500
120067	9	N	 	 
120067	10	N	 	 
120067	11	N	 	 
120067	12	N	 	 
120067	13	N	 	 
120067	14	N	 	 
120067	15	N	 	 
120067	16	N	 	 
120067	17	N	 	 
120067	18	N	 	 
120067	20	Y	1	1800
120067	21	N	 	 
120068	1	N	 	 
120068	2	Y	1	350
120068	3	N	 	 
120068	4	N	 	 
120068	5	N	 	 
120068	6	Y	1	200
120068	7	N	 	 
120068	8	Y	3	450
120068	9	N	 	 
120068	10	N	 	 
120068	11	N	 	 
120068	12	N	 	 
120068	13	N	 	 
120068	14	N	 	 
120068	15	N	 	 
120068	16	N	 	 
120068	17	N	 	 
120068	18	N	 	 
120068	20	N	 	 
120068	21	N	 	 
120069	1	N	 	 
120069	2	Y	1	200
120069	3	N	 	 
120069	4	N	 	 
120069	5	N	 	 
120069	6	N	 	 
120069	7	Y	2	500
120069	8	N	 	 
120069	9	N	 	 
120069	10	N	 	 
120069	11	N	 	 
120069	12	N	 	 
120069	13	N	 	 
120069	14	N	 	 
120069	15	N	 	 
120069	16	N	 	 
120069	17	N	 	 
120069	18	N	 	 
120069	20	N	 	 
120069	21	N	 	 
120070	1	N	 	 
120070	2	Y	1	100
120070	3	N	 	 
120070	4	N	 	 
120070	5	N	 	 
120070	6	N	 	 
120070	7	Y	1	400
120070	8	N	 	 
120070	9	N	 	 
120070	10	N	 	 
120070	11	N	 	 
120070	12	N	 	 
120070	13	N	 	 
120070	14	N	 	 
120070	15	N	 	 
120070	16	N	 	 
120070	17	N	 	 
120070	18	N	 	 
120070	20	N	 	 
120070	21	N	 	 
120071	1	N	 	 
120071	2	Y	1	150
120071	3	N	 	 
120071	4	N	 	 
120071	5	N	 	 
120071	6	N	 	 
120071	7	Y	2	700
120071	8	Y	6	1200
120071	9	N	 	 
120071	10	N	 	 
120071	11	N	 	 
120071	12	N	 	 
120071	13	N	 	 
120071	14	N	 	 
120071	15	N	 	 
120071	16	N	 	 
120071	17	N	 	 
120071	18	N	 	 
120071	20	N	 	 
120071	21	N	 	 
120072	1	N	 	 
120072	2	Y	1	400
120072	3	N	 	 
120072	4	N	 	 
120072	5	N	 	 
120072	6	N	 	 
120072	7	N	 	 
120072	8	N	 	 
120072	9	N	 	 
120072	10	N	 	 
120072	11	N	 	 
120072	12	N	 	 
120072	13	N	 	 
120072	14	N	 	 
120072	15	N	 	 
120072	16	N	 	 
120072	17	N	 	 
120072	18	N	 	 
120072	20	N	 	 
120072	21	N	 	 
120073	1	N	 	 
120073	2	N	 	 
120073	3	N	 	 
120073	4	N	 	 
120073	5	N	 	 
120073	6	N	 	 
120073	7	Y	1	150
120073	8	N	 	 
120073	9	N	 	 
120073	10	N	 	 
120073	11	N	 	 
120073	12	N	 	 
120073	13	N	 	 
120073	14	N	 	 
120073	15	N	 	 
120073	16	N	 	 
120073	17	N	 	 
120073	18	N	 	 
120073	20	N	 	 
120073	21	N	 	 
120074	1	N	 	 
120074	2	Y	1	300
120074	3	N	 	 
120074	4	N	 	 
120074	5	N	 	 
120074	6	N	 	 
120074	7	Y	1	250
120074	8	N	 	 
120074	9	N	 	 
120074	10	N	 	 
120074	11	N	 	 
120074	12	N	 	 
120074	13	N	 	 
120074	14	N	 	 
120074	15	N	 	 
120074	16	N	 	 
120074	17	N	 	 
120074	18	N	 	 
120074	20	Y	1	1000
120074	21	N	 	 
120075	1	N	 	 
120075	2	Y	1	150
120075	3	N	 	 
120075	4	N	 	 
120075	5	N	 	 
120075	6	N	 	 
120075	7	Y	3	450
120075	8	Y	8	2200
120075	9	N	 	 
120075	10	N	 	 
120075	11	N	 	 
120075	12	N	 	 
120075	13	N	 	 
120075	14	N	 	 
120075	15	N	 	 
120075	16	N	 	 
120075	17	N	 	 
120075	18	N	 	 
120075	20	N	 	 
120075	21	N	 	 
120076	1	N	 	 
120076	2	N	 	 
120076	3	N	 	 
120076	4	N	 	 
120076	5	N	 	 
120076	6	N	 	 
120076	7	Y	1	150
120076	8	N	 	 
120076	9	N	 	 
120076	10	N	 	 
120076	11	N	 	 
120076	12	N	 	 
120076	13	N	 	 
120076	14	N	 	 
120076	15	N	 	 
120076	16	N	 	 
120076	17	N	 	 
120076	18	N	 	 
120076	20	Y	1	200
120076	21	N	 	 
120077	1	N	 	 
120077	2	N	 	 
120077	3	N	 	 
120077	4	N	 	 
120077	5	N	 	 
120077	6	N	 	 
120077	7	Y	2	700
120077	8	N	 	 
120077	9	N	 	 
120077	10	N	 	 
120077	11	N	 	 
120077	12	N	 	 
120077	13	N	 	 
120077	14	N	 	 
120077	15	N	 	 
120077	16	N	 	 
120077	17	N	 	 
120077	18	N	 	 
120077	20	Y	1	450
120077	21	N	 	 
120078	1	N	 	 
120078	2	Y	1	400
120078	3	N	 	 
120078	4	N	 	 
120078	5	N	 	 
120078	6	N	 	 
120078	7	Y	1	500
120078	8	Y	2	100
120078	9	N	 	 
120078	10	N	 	 
120078	11	N	 	 
120078	12	N	 	 
120078	13	N	 	 
120078	14	N	 	 
120078	15	N	 	 
120078	16	N	 	 
120078	17	N	 	 
120078	18	N	 	 
120078	20	N	 	 
120078	21	N	 	 
120079	1	N	 	 
120079	2	Y	1	400
120079	3	N	 	 
120079	4	N	 	 
120079	5	N	 	 
120079	6	N	 	 
120079	7	N	 	 
120079	8	Y	4	200
120079	9	N	 	 
120079	10	N	 	 
120079	11	N	 	 
120079	12	N	 	 
120079	13	N	 	 
120079	14	N	 	 
120079	15	N	 	 
120079	16	N	 	 
120079	17	N	 	 
120079	18	N	 	 
120079	20	N	 	 
120079	21	N	 	 
120080	1	N	 	 
120080	2	Y	1	100
120080	3	N	 	 
120080	4	N	 	 
120080	5	N	 	 
120080	6	N	 	 
120080	7	Y	1	400
120080	8	N	 	 
120080	9	N	 	 
120080	10	N	 	 
120080	11	N	 	 
120080	12	N	 	 
120080	13	N	 	 
120080	14	N	 	 
120080	15	N	 	 
120080	16	N	 	 
120080	17	N	 	 
120080	18	N	 	 
120080	20	N	 	 
120080	21	N	 	 
120081	1	N	 	 
120081	2	Y	1	200
120081	3	N	 	 
120081	4	N	 	 
120081	5	N	 	 
120081	6	N	 	 
120081	7	Y	1	150
120081	8	N	 	 
120081	9	N	 	 
120081	10	N	 	 
120081	11	N	 	 
120081	12	N	 	 
120081	13	N	 	 
120081	14	N	 	 
120081	15	N	 	 
120081	16	N	 	 
120081	17	N	 	 
120081	18	N	 	 
120081	20	N	 	 
120081	21	N	 	 
120082	1	N	 	 
120082	2	Y	1	500
120082	3	N	 	 
120082	4	N	 	 
120082	5	N	 	 
120082	6	N	 	 
120082	7	Y	2	850
120082	8	Y	4	1200
120082	9	N	 	 
120082	10	N	 	 
120082	11	N	 	 
120082	12	N	 	 
120082	13	N	 	 
120082	14	N	 	 
120082	15	N	 	 
120082	16	N	 	 
120082	17	N	 	 
120082	18	N	 	 
120082	20	Y	1	800
120082	21	N	 	 
120083	1	N	 	 
120083	2	Y	1	500
120083	3	N	 	 
120083	4	N	 	 
120083	5	N	 	 
120083	6	N	 	 
120083	7	Y	6	2500
120083	8	Y	4	1000
120083	9	N	 	 
120083	10	N	 	 
120083	11	N	 	 
120083	12	N	 	 
120083	13	N	 	 
120083	14	N	 	 
120083	15	N	 	 
120083	16	N	 	 
120083	17	N	 	 
120083	18	N	 	 
120083	20	Y	2	1200
120083	21	N	 	 
120084	1	N	 	 
120084	2	N	 	 
120084	3	N	 	 
120084	4	N	 	 
120084	5	N	 	 
120084	6	N	 	 
120084	7	Y	1	350
120084	8	N	 	 
120084	9	N	 	 
120084	10	N	 	 
120084	11	N	 	 
120084	12	N	 	 
120084	13	N	 	 
120084	14	N	 	 
120084	15	N	 	 
120084	16	N	 	 
120084	17	N	 	 
120084	18	N	 	 
120084	20	N	 	 
120084	21	N	 	 
120085	1	N	 	 
120085	2	Y	1	400
120085	3	N	 	 
120085	4	N	 	 
120085	5	N	 	 
120085	6	N	 	 
120085	7	Y	3	1800
120085	8	Y	8	1600
120085	9	N	 	 
120085	10	N	 	 
120085	11	N	 	 
120085	12	N	 	 
120085	13	N	 	 
120085	14	N	 	 
120085	15	N	 	 
120085	16	N	 	 
120085	17	N	 	 
120085	18	N	 	 
120085	20	Y	2	850
120085	21	N	 	 
120086	1	N	 	 
120086	2	N	 	 
120086	3	N	 	 
120086	4	N	 	 
120086	5	N	 	 
120086	6	N	 	 
120086	7	Y	1	500
120086	8	N	 	 
120086	9	N	 	 
120086	10	N	 	 
120086	11	N	 	 
120086	12	N	 	 
120086	13	N	 	 
120086	14	N	 	 
120086	15	N	 	 
120086	16	N	 	 
120086	17	N	 	 
120086	18	N	 	 
120086	20	N	 	 
120086	21	N	 	 
120087	1	N	 	 
120087	2	Y	2	300
120087	3	N	 	 
120087	4	N	 	 
120087	5	N	 	 
120087	6	N	 	 
120087	7	Y	2	1300
120087	8	Y	7	2000
120087	9	N	 	 
120087	10	N	 	 
120087	11	N	 	 
120087	12	N	 	 
120087	13	N	 	 
120087	14	N	 	 
120087	15	N	 	 
120087	16	N	 	 
120087	17	N	 	 
120087	18	N	 	 
120087	20	N	 	 
120087	21	N	 	 
120088	1	N	 	 
120088	2	Y	1	400
120088	3	N	 	 
120088	4	N	 	 
120088	5	N	 	 
120088	6	N	 	 
120088	7	N	 	 
120088	8	N	 	 
120088	9	N	 	 
120088	10	N	 	 
120088	11	N	 	 
120088	12	N	 	 
120088	13	N	 	 
120088	14	N	 	 
120088	15	N	 	 
120088	16	N	 	 
120088	17	N	 	 
120088	18	N	 	 
120088	20	N	 	 
120088	21	N	 	 
120090	1	N	 	 
120090	2	N	 	 
120090	3	N	 	 
120090	4	N	 	 
120090	5	N	 	 
120090	6	N	 	 
120090	7	Y	1	200
120090	8	Y	3	1500
120090	9	N	 	 
120090	10	N	 	 
120090	11	N	 	 
120090	12	N	 	 
120090	13	N	 	 
120090	14	N	 	 
120090	15	N	 	 
120090	16	N	 	 
120090	17	N	 	 
120090	18	N	 	 
120090	20	Y	1	1000
120090	21	N	 	 
120091	1	N	 	 
120091	2	Y	1	200
120091	3	Y	1	50000
120091	4	N	 	 
120091	5	N	 	 
120091	6	N	 	 
120091	7	Y	1	100
120091	8	Y	4	200
120091	9	N	 	 
120091	10	N	 	 
120091	11	N	 	 
120091	12	N	 	 
120091	13	N	 	 
120091	14	N	 	 
120091	15	N	 	 
120091	16	N	 	 
120091	17	N	 	 
120091	18	N	 	 
120091	20	N	 	 
120091	21	N	 	 
120092	1	N	 	 
120092	2	N	 	 
120092	3	N	 	 
120092	4	N	 	 
120092	5	N	 	 
120092	6	N	 	 
120092	7	N	 	 
120092	8	Y	3	150
120092	9	N	 	 
120092	10	N	 	 
120092	11	N	 	 
120092	12	N	 	 
120092	13	N	 	 
120092	14	N	 	 
120092	15	N	 	 
120092	16	N	 	 
120092	17	N	 	 
120092	18	N	 	 
120092	20	N	 	 
120092	21	N	 	 
120093	1	N	 	 
120093	2	N	 	 
120093	3	N	 	 
120093	4	N	 	 
120093	5	N	 	 
120093	6	N	 	 
120093	7	N	 	 
120093	8	N	 	 
120093	9	N	 	 
120093	10	N	 	 
120093	11	N	 	 
120093	12	N	 	 
120093	13	N	 	 
120093	14	N	 	 
120093	15	N	 	 
120093	16	N	 	 
120093	17	N	 	 
120093	18	N	 	 
120093	20	Y	1	1000
120093	21	N	 	 
120094	1	N	 	 
120094	2	N	 	 
120094	3	N	 	 
120094	4	N	 	 
120094	5	N	 	 
120094	6	N	 	 
120094	7	Y	2	1000
120094	8	N	 	 
120094	9	N	 	 
120094	10	N	 	 
120094	11	N	 	 
120094	12	N	 	 
120094	13	N	 	 
120094	14	N	 	 
120094	15	N	 	 
120094	16	N	 	 
120094	17	N	 	 
120094	18	N	 	 
120094	20	N	 	 
120094	21	N	 	 
120095	1	N	 	 
120095	2	N	 	 
120095	3	N	 	 
120095	4	N	 	 
120095	5	N	 	 
120095	6	N	 	 
120095	7	Y	1	350
120095	8	N	 	 
120095	9	N	 	 
120095	10	N	 	 
120095	11	N	 	 
120095	12	N	 	 
120095	13	N	 	 
120095	14	N	 	 
120095	15	N	 	 
120095	16	N	 	 
120095	17	N	 	 
120095	18	N	 	 
120095	20	N	 	 
120095	21	N	 	 
120096	1	N	 	 
120096	2	Y	1	100
120096	3	N	 	 
120096	4	N	 	 
120096	5	N	 	 
120096	6	N	 	 
120096	7	Y	3	300
120096	8	N	 	 
120096	9	N	 	 
120096	10	N	 	 
120096	11	N	 	 
120096	12	N	 	 
120096	13	N	 	 
120096	14	N	 	 
120096	15	N	 	 
120096	16	N	 	 
120096	17	N	 	 
120096	18	N	 	 
120096	20	Y	1	100
120096	21	N	 	 
120097	1	N	 	 
120097	2	Y	1	250
120097	3	N	 	 
120097	4	N	 	 
120097	5	N	 	 
120097	6	N	 	 
120097	7	N	 	 
120097	8	N	 	 
120097	9	N	 	 
120097	10	N	 	 
120097	11	N	 	 
120097	12	N	 	 
120097	13	N	 	 
120097	14	N	 	 
120097	15	N	 	 
120097	16	N	 	 
120097	17	N	 	 
120097	18	N	 	 
120097	20	N	 	 
120097	21	N	 	 
120098	1	N	 	 
120098	2	Y	1	400
120098	3	N	 	 
120098	4	N	 	 
120098	5	N	 	 
120098	6	N	 	 
120098	7	Y	3	2400
120098	8	Y	9	900
120098	9	N	 	 
120098	10	N	 	 
120098	11	N	 	 
120098	12	N	 	 
120098	13	N	 	 
120098	14	N	 	 
120098	15	N	 	 
120098	16	N	 	 
120098	17	N	 	 
120098	18	N	 	 
120098	20	N	 	 
120098	21	N	 	 
120099	1	N	 	 
120099	2	Y	1	150
120099	3	N	 	 
120099	4	N	 	 
120099	5	N	 	 
120099	6	N	 	 
120099	7	Y	3	350
120099	8	Y	5	2500
120099	9	N	 	 
120099	10	N	 	 
120099	11	N	 	 
120099	12	N	 	 
120099	13	N	 	 
120099	14	N	 	 
120099	15	N	 	 
120099	16	N	 	 
120099	17	N	 	 
120099	18	N	 	 
120099	20	Y	2	200
120099	21	N	 	 
120100	1	N	 	 
120100	2	N	 	 
120100	3	N	 	 
120100	4	N	 	 
120100	5	N	 	 
120100	6	N	 	 
120100	7	Y	1	100
120100	8	N	 	 
120100	9	N	 	 
120100	10	N	 	 
120100	11	N	 	 
120100	12	N	 	 
120100	13	N	 	 
120100	14	N	 	 
120100	15	N	 	 
120100	16	N	 	 
120100	17	N	 	 
120100	18	N	 	 
120100	20	N	 	 
120100	21	N	 	 
130001	1	N	 	 
130001	2	Y	1	400
130001	3	N	 	 
130001	4	N	 	 
130001	5	N	 	 
130001	6	N	 	 
130001	7	Y	2	900
130001	8	Y	6	400
130001	9	N	 	 
130001	10	N	 	 
130001	11	N	 	 
130001	12	N	 	 
130001	13	N	 	 
130001	14	N	 	 
130001	15	N	 	 
130001	16	N	 	 
130001	17	N	 	 
130001	18	N	 	 
130001	20	Y	12	650
130001	21	N	 	 
130002	1	N	 	 
130002	2	Y	1	300
130002	3	N	 	 
130002	4	N	 	 
130002	5	N	 	 
130002	6	N	 	 
130002	7	N	 	 
130002	8	Y	5	370
130002	9	N	 	 
130002	10	N	 	 
130002	11	Y	1	1650
130002	12	N	 	 
130002	13	N	 	 
130002	14	N	 	 
130002	15	N	 	 
130002	16	N	 	 
130002	17	N	 	 
130002	18	N	 	 
130002	20	Y	13	640
130002	21	N	 	 
130003	1	N	 	 
130003	2	Y	1	500
130003	3	N	 	 
130003	4	N	 	 
130003	5	N	 	 
130003	6	N	 	 
130003	7	Y	2	500
130003	8	Y	5	200
130003	9	N	 	 
130003	10	N	 	 
130003	11	Y	1	700
130003	12	N	 	 
130003	13	N	 	 
130003	14	N	 	 
130003	15	N	 	 
130003	16	N	 	 
130003	17	N	 	 
130003	18	N	 	 
130003	20	N	 	 
130003	21	N	 	 
130004	1	N	 	 
130004	2	N	 	 
130004	3	N	 	 
130004	4	N	 	 
130004	5	N	 	 
130004	6	N	 	 
130004	7	Y	1	200
130004	8	Y	7	400
130004	9	N	 	 
130004	10	N	 	 
130004	11	Y	1	300
130004	12	N	 	 
130004	13	N	 	 
130004	14	N	 	 
130004	15	N	 	 
130004	16	N	 	 
130004	17	N	 	 
130004	18	N	 	 
130004	20	Y	10	150
130004	21	N	 	 
130005	1	Y	1	6000
130005	2	Y	1	500
130005	3	N	 	 
130005	4	N	 	 
130005	5	N	 	 
130005	6	N	 	 
130005	7	Y	5	5000
130005	8	Y	10	900
130005	9	Y	1	15000
130005	10	N	 	 
130005	11	Y	2	2500
130005	12	N	 	 
130005	13	N	 	 
130005	14	N	 	 
130005	15	N	 	 
130005	16	N	 	 
130005	17	N	 	 
130005	18	N	 	 
130005	20	N	 	 
130005	21	Y	1	3000
130007	1	Y	1	2000
130007	2	N	 	 
130007	3	N	 	 
130007	4	N	 	 
130007	5	N	 	 
130007	6	N	 	 
130007	7	Y	3	1500
130007	8	Y	8	300
130007	9	Y	1	5000
130007	10	N	 	 
130007	11	Y	1	1000
130007	12	N	 	 
130007	13	Y	1	400
130007	14	N	 	 
130007	15	Y	1	1000
130007	16	N	 	 
130007	17	N	 	 
130007	18	N	 	 
130007	20	Y	15	200
130007	21	Y	1	500
130008	1	N	 	 
130008	2	N	 	 
130008	3	N	 	 
130008	4	N	 	 
130008	5	N	 	 
130008	6	N	 	 
130008	7	N	 	 
130008	8	Y	6	600
130008	9	N	 	 
130008	10	N	 	 
130008	11	N	 	 
130008	12	N	 	 
130008	13	N	 	 
130008	14	N	 	 
130008	15	N	 	 
130008	16	N	 	 
130008	17	N	 	 
130008	18	N	 	 
130008	20	Y	26	1800
130008	21	N	 	 
130009	1	N	 	 
130009	2	N	 	 
130009	3	N	 	 
130009	4	N	 	 
130009	5	N	 	 
130009	6	N	 	 
130009	7	Y	1	300
130009	8	Y	12	1800
130009	9	N	 	 
130009	10	N	 	 
130009	11	Y	1	1500
130009	12	N	 	 
130009	13	N	 	 
130009	14	N	 	 
130009	15	N	 	 
130009	16	N	 	 
130009	17	N	 	 
130009	18	N	 	 
130009	20	Y	32	1600
130009	21	N	 	 
130010	1	N	 	 
130010	2	Y	1	400
130010	3	N	 	 
130010	4	N	 	 
130010	5	N	 	 
130010	6	N	 	 
130010	7	Y	2	750
130010	8	Y	4	320
130010	9	N	 	 
130010	10	N	 	 
130010	11	N	 	 
130010	12	N	 	 
130010	13	N	 	 
