CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	PRMCRER5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	RWHLIVR5	RSEECHR5	RCHLVER5	RLNLIVR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSVILR5	BURBRLR5	BRNREG5	BRNZONR5	GETFAMN	FAMBKBR5	FMURRLR5	FAMREGR5	FAMZNER5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	PANELSIB	ATTPRER5	WHYNPRR5	GETSCHSTYR	GETSCHSTMN	STRYRR5	STRMNR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	PERFR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR4	WHSEEKR4	MEMSMKR5	MEMTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
180018	0	 	0	 	1	 	11	15	 	1	 	 	 	 	 	23	0	99	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	3	4	1	0	65	8	2	2	2	0	7	2	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180018	1	 	1	1	1	 	45	48	 	1	 	 	 	 	 	 	3	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180018	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180018	3	 	9	0	2	 	22	25	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180018	4	 	7	0	2	 	18	21	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180018	15	 	7	0	1	 	13	18	 	2	 	 	 	 	 	23	0	99	1	 	 	 	 	0	 	 	 	 	1	8	1	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180018	16	 	7	0	1	 	6	9	 	1	 	 	 	 	 	23	 	99	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2007	1	2	1	 	 	 	 	 	 	 	 	9	1	1	3	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180019	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	4	4	1	0	10	8	2	2	2	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180019	1	 	1	0	1	 	51	54	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	3	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180019	2	 	1	1	1	 	41	44	 	2	0	 	 	 	 	0	1	98	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180019	3	 	7	0	4	 	21	28	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180019	4	 	7	0	1	 	20	23	 	2	 	 	 	 	 	23	1	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
180019	5	 	7	0	1	 	18	21	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
180019	6	 	7	0	2	 	16	19	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180019	7	 	7	0	1	 	14	17	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	 	 	 	 	 	9	1	2	2	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180019	8	 	7	0	1	 	7	10	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	0	13	0	0	 	 	3	1	 	 	 	3	4	 	0	0	8	2	2	2	0	6	2	2	N	0	 	0	 	 	 	 	0	0	 	0	4
180020	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	98	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	5	0	17	9	4	 	 	 	 	 	10	0	1	0	8	0	0	5	N	 	 	 	 	 	 	 	 	 	 	 	 
180020	1	 	1	1	1	 	50	53	 	1	 	 	 	 	 	 	4	98	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	2
180020	2	 	1	0	4	 	 	35	 	2	1	1	6	1	11	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180020	3	 	7	0	4	 	21	24	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180020	4	 	7	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180020	15	 	7	0	4	 	15	18	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180020	16	 	7	0	1	 	9	12	 	1	 	 	 	 	 	23	0	98	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	3	0	2	9	4	 	 	 	 	 	11	0	2	4	0	0	0	7	N	0	 	0	 	 	 	 	0	0	 	0	4
180020	17	 	7	0	4	 	6	9	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180022	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	0	20	10	4	 	 	 	 	 	10	0	3	8	0	0	0	3	N	 	 	 	 	 	 	 	 	 	 	 	 
180022	1	 	1	0	1	 	51	54	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	28	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	11	27	0	 	0	0	 	1	1
180022	2	 	1	1	1	 	46	49	 	2	0	 	 	 	 	0	1	98	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	18	10	3	1	0	0	 	0	4
180022	3	 	7	0	4	 	27	30	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180022	4	 	7	0	4	 	25	28	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180022	5	 	7	0	4	 	21	24	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180022	6	 	7	0	1	 	9	12	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	4	1	 	 	 	3	4	 	0	20	9	0	1	4	0	7	2	1	N	0	 	0	 	 	 	 	0	0	 	0	4
180022	7	 	7	0	4	 	17	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180022	8	 	7	0	1	 	14	17	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	10	0	11	 	 	 	 	 	 	 	10	0	5	6	0	0	0	3	N	 	 	 	 	 	 	 	 	 	 	 	 
180023	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	3	4	3	0	100	9	2	3	0	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180023	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	2	 	1	1	1	 	33	36	 	2	0	 	 	 	 	 	3	98	98	 	 	 	 	0	 	 	 	 	1	4	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180023	3	 	5	0	4	 	58	61	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	4	 	5	0	4	 	46	49	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	5	 	13	0	4	 	25	28	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	6	 	13	0	4	 	22	25	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	7	 	13	0	4	 	20	23	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	8	 	13	0	4	 	16	19	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	9	 	13	0	4	 	14	17	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	10	 	13	0	4	 	11	14	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	11	 	2	0	4	 	54	57	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180023	12	 	10	0	1	 	14	17	 	2	 	 	 	 	 	19	0	99	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	10	1	 	 	 	 	 	 	 	 	9	2	4	0	0	6	2	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180023	13	 	9	0	1	 	3	6	 	2	 	 	 	 	 	23	 	2	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2009	1	0	1	 	 	 	 	 	 	 	 	10	0	2	0	0	6	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
180024	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	3	4	2	60	60	8	0	1	4	0	8	1	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180024	1	 	1	0	1	 	46	50	 	1	 	 	 	 	 	 	1	99	98	 	 	 	 	0	 	 	 	 	1	28	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	0	4
180024	2	 	1	1	1	 	39	42	 	2	0	 	 	 	 	0	1	99	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	19	4	0	 	0	0	 	0	4
180024	3	 	7	0	2	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180024	4	 	7	0	2	 	16	19	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180024	5	 	7	0	1	 	10	13	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	0	13	0	0	 	 	6	1	 	 	 	2	4	 	0	60	9	0	2	3	0	6	1	3	N	0	 	0	 	 	 	 	0	0	 	0	4
180024	6	 	7	0	1	 	8	11	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	3	1	 	 	 	 	 	 	 	 	10	0	0	5	0	7	1	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180024	7	 	7	0	1	 	5	8	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2007	1	1	1	 	 	 	 	 	 	 	 	11	0	1	4	0	6	1	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180024	8	 	7	0	1	 	0	3	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
180025	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	0	21	14	4	 	 	 	 	 	10	0	0	0	12	0	0	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180025	1	 	1	0	1	 	41	44	 	1	 	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	4	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	17	12	0	 	0	0	 	1	2
180025	2	 	1	1	1	 	33	36	 	2	0	 	 	 	 	0	1	98	99	 	 	 	 	0	 	 	 	 	1	2	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180025	15	 	7	0	2	 	14	17	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180025	16	 	7	0	1	 	8	11	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	0	13	0	0	 	 	5	1	 	 	 	3	4	 	0	45	9	0	3	3	0	6	1	2	N	0	 	0	 	 	 	 	0	0	 	0	3
180025	17	 	7	0	1	 	4	7	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2008	1	1	1	 	 	 	 	 	 	 	 	10	0	1	5	0	6	1	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180025	18	 	7	0	1	 	2	5	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	0	0	 	 	1	1	 	 	 	 	29	 	 	 	 	 	 	 	12	0	0	5	0	0	0	7	N	 	 	 	 	 	 	 	 	 	 	 	 
180026	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	2	4	1	0	50	8	2	2	2	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180026	1	 	1	0	1	 	56	59	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	29	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	1
180026	2	 	1	1	1	 	43	46	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180026	3	 	7	0	2	 	17	20	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180026	15	 	7	0	1	 	14	17	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	 	 	 	 	 	8	1	2	3	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
180026	16	 	7	0	1	 	10	13	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	6	1	 	 	 	2	4	 	0	20	8	2	1	3	0	6	3	1	N	0	 	0	 	 	 	 	0	0	 	1	2
180026	17	 	7	0	1	 	6	9	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	2	1	 	 	 	 	 	 	 	 	9	2	2	1	0	6	1	3	Y	 	 	 	 	 	 	 	 	 	 	 	 
180026	18	 	7	0	1	 	1	4	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
180027	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	3	4	1	0	105	6	2	1	6	0	6	0	3	N	 	 	 	 	 	 	 	 	 	 	 	 
180027	1	 	1	0	1	 	56	59	 	1	 	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	2	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	1	2	1	18	17	4	1	0	0	 	1	2
180027	2	 	1	1	1	 	42	45	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	1
180027	3	 	7	0	4	 	26	29	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180027	4	 	7	0	1	 	21	24	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
180027	5	 	7	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180027	6	 	7	0	1	 	15	18	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	5	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
180027	7	 	7	0	1	 	10	13	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	6	1	 	 	 	2	4	 	0	25	9	1	0	5	0	6	2	1	Y	0	 	0	 	 	 	 	0	0	 	0	4
180027	8	 	7	0	1	 	8	11	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	1	 	 	 	 	 	 	 	 	9	2	1	4	0	6	2	0	N	 	 	 	 	 	 	 	 	 	 	 	 
180027	9	 	7	0	1	 	6	9	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2007	1	2	1	 	 	 	 	 	 	 	 	9	2	1	5	0	5	1	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180027	10	 	7	0	1	 	2	4	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
180028	0	 	0	 	1	 	11	14	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	0	0	 	 	0	0	 	 	 	 	8	 	 	 	 	 	 	 	9	0	0	0	12	0	0	3	N	 	 	 	 	 	 	 	 	 	 	 	 
180028	1	 	1	0	1	 	46	49	 	1	 	 	 	 	 	 	1	98	98	 	 	 	 	0	 	 	 	 	1	29	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180028	2	 	1	1	1	 	36	39	 	2	0	 	 	 	 	0	1	98	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
180028	3	 	7	0	4	 	20	23	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180028	4	 	7	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180028	5	 	7	0	4	 	16	19	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180028	6	 	7	0	1	 	10	13	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	7	1	 	 	 	2	4	 	0	10	10	0	4	3	0	6	1	0	N	0	 	0	 	 	 	 	0	0	 	0	4
180028	7	 	7	0	1	 	7	10	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2005	1	4	1	 	 	 	 	 	 	 	 	9	0	0	7	0	6	1	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180028	8	 	7	0	1	 	5	8	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2007	1	2	1	 	 	 	 	 	 	 	 	9	0	5	3	0	6	0	1	N	 	 	 	 	 	 	 	 	 	 	 	 
180028	9	 	5	0	4	 	74	77	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
180028	10	 	5	0	4	 	64	67	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
