CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	PRMCRER5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	RWHLIVR5	RSEECHR5	RCHLVER5	RLNLIVR5	THSVILR5	DOBHHMR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	STRYRR5	STRMTHR5	GRADER5	STILLR5	WHYNOTR5	PANELSIB	AGEGRDR5	GRDRPR5	TYPLSTR5	PERFR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR4	BRDSCHR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR5	WHSEEKR5	MEMSMKR5	MEMTOBR5	OFTSMKR5	OFTALCR5
170027	4	 	1	0	1	 	46	49	 	1	 	 	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	5
170027	5	 	1	1	1	 	39	42	 	2	0	 	 	 	 	 	 	1	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	18	0	2	4	0	0	 	6
170027	6	 	7	0	1	 	20	23	 	1	 	 	 	 	 	 	 	2	0	5	4	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170027	7	 	7	0	1	 	18	21	 	1	 	 	 	 	 	 	 	2	0	5	4	1	15	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170027	8	 	7	0	1	 	16	19	 	1	 	 	 	 	 	 	 	2	0	5	4	1	15	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170027	9	 	7	0	1	 	14	17	 	1	 	 	 	 	 	 	4	2	0	5	4	 	 	 	1	 	 	10	1	 	1	 	 	 	2	3	 	8000	2000	0	7	0	0	0	0	12	3	2	N	0	 	0	 	 	 	 	0	0	 	6
170028	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	3	99	 	 	 	1	 	 	8	1	 	 	 	 	 	2	3	3	0	0	1	8	0	0	0	0	9	3	4	N	 	 	 	 	 	 	 	 	 	 	 
170028	1	 	13	0	1	 	46	49	 	2	 	 	 	 	 	 	 	4	3	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170028	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170028	3	 	1	1	1	 	36	39	 	2	0	 	 	 	 	 	 	 	3	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	6
170028	4	 	7	0	1	 	18	21	 	1	 	 	 	 	 	 	 	2	0	3	99	1	11	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170028	5	 	7	0	1	 	18	21	 	1	 	 	 	 	 	 	 	2	0	3	99	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170028	6	 	7	0	1	 	7	10	 	2	 	 	 	 	 	 	5	2	 	3	99	 	 	 	1	 	 	4	1	 	1	 	 	 	1	3	 	0	0	0	9	0	2	0	0	8	2	3	N	0	 	0	 	 	 	 	 	 	 	 
170029	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	99	 	 	 	1	 	 	9	1	 	 	 	 	 	3	3	5	0	0	1	7	0	0	0	0	7	4	6	N	 	 	 	 	 	 	 	 	 	 	 
170029	1	 	1	0	3	2016	41	 	 	 	 	 	 	1	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170029	2	 	1	1	1	 	37	40	 	2	0	 	 	 	 	 	 	 	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	1	1	1
170029	3	 	7	0	2	 	21	24	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170029	4	 	7	0	1	 	10	13	 	1	 	 	 	 	 	 	6	2	0	2	99	 	 	 	1	 	 	6	1	 	1	 	 	 	2	3	 	0	0	1	8	0	0	0	0	7	4	5	N	0	 	0	 	 	 	 	0	0	 	6
170030	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	8	1	 	 	 	 	 	2	3	3	0	0	1	9	0	0	0	0	8	2	5	N	 	 	 	 	 	 	 	 	 	 	 
170030	1	 	1	0	1	 	36	39	 	1	 	 	 	 	 	 	 	 	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	4
170030	2	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	 	1	1	99	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	6
170030	3	 	7	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170030	4	 	7	0	1	 	15	18	 	2	 	 	 	 	 	 	 	2	0	2	1	1	11	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170030	5	 	7	0	1	 	10	13	 	1	 	 	 	 	 	 	5	2	0	2	1	 	 	 	1	 	 	7	1	 	1	 	 	 	2	3	 	0	0	1	9	0	0	0	0	8	2	5	N	0	 	0	 	 	 	 	0	0	 	6
170031	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	7	1	 	 	 	 	 	4	3	9	60	0	0	9	0	1	0	0	9	1	4	N	 	 	 	 	 	 	 	 	 	 	 
170031	1	 	1	0	1	 	37	40	 	1	 	 	 	 	 	 	 	 	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	3	10	1	5	1	0	1	1
170031	2	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	19	7	2	5	0	0	 	6
170031	3	 	7	0	1	 	15	18	 	1	 	 	 	 	 	 	 	2	0	2	1	1	11	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170032	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	9	1	 	 	 	 	 	1	3	3	100	0	0	9	0	2	0	0	9	2	2	N	 	 	 	 	 	 	 	 	 	 	 
170032	1	 	1	0	1	 	38	41	 	1	 	 	 	 	 	 	 	 	1	99	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	18	2	2	5	1	0	1	4
170032	2	 	1	1	1	 	29	32	 	2	0	 	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	27	3	1	5	0	0	 	6
170032	3	 	7	0	1	 	10	13	 	2	 	 	 	 	 	 	4	2	0	2	1	 	 	 	1	 	 	8	1	 	1	 	 	 	2	3	 	0	0	0	9	0	2	0	0	9	1	3	N	0	 	0	 	 	 	 	0	0	 	6
170032	4	 	7	0	1	 	7	10	 	2	 	 	 	 	 	 	1	2	 	2	1	 	 	 	1	 	 	5	1	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	9	0	5	N	 	 	 	 	 	 	 	 	 	 	 
170033	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	8	1	 	 	 	 	 	1	3	1	0	0	1	8	0	0	0	0	7	2	7	N	 	 	 	 	 	 	 	 	 	 	 
170033	1	 	1	0	1	 	36	39	 	1	 	 	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	1	0	1	1
170033	2	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	 	1	1	99	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	19	10	1	5	0	0	 	6
170033	3	 	7	0	1	 	8	11	 	1	 	 	 	 	 	 	2	2	 	2	1	 	 	 	1	 	 	4	1	 	1	 	 	 	1	3	 	0	0	1	8	0	0	0	0	7	2	7	N	0	 	0	 	 	 	 	 	 	 	 
170033	28	 	7	0	4	 	14	17	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170034	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	8	1	 	 	 	 	 	3	3	9	0	0	0	10	0	1	0	0	9	2	2	N	 	 	 	 	 	 	 	 	 	 	 
170034	1	 	1	0	1	 	46	49	 	1	 	 	 	 	 	 	 	 	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	1	0	1	2
170034	2	 	1	1	1	 	36	39	 	2	0	 	 	 	 	 	 	1	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	6
170034	3	 	13	0	4	 	36	39	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170034	4	 	13	0	4	 	31	34	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170034	5	 	13	0	4	 	28	31	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170034	6	 	7	0	1	 	8	11	 	2	 	 	 	 	 	 	6	2	 	2	1	 	 	 	1	 	 	5	1	 	1	 	 	 	2	3	 	0	0	0	9	0	2	0	0	8	1	4	N	0	 	0	 	 	 	 	 	 	 	 
170034	28	 	7	0	4	 	15	18	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170034	29	 	14	0	4	 	12	15	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170035	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	6	1	 	 	 	 	 	1	1	5	9000	0	0	9	0	1	0	0	8	2	4	N	 	 	 	 	 	 	 	 	 	 	 
170035	1	 	1	0	1	 	36	39	 	1	 	 	 	 	 	 	 	 	1	98	99	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	1	0	1	1
170035	2	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	 	1	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	1	0	1	27	2	5	5	0	0	 	5
170035	3	 	7	0	1	 	9	12	 	1	 	 	 	 	 	 	7	2	0	2	1	 	 	 	1	 	 	3	1	 	1	 	 	 	1	1	 	7200	0	0	9	0	0	0	0	10	2	3	N	0	 	0	 	 	 	 	0	0	 	6
170035	4	 	13	0	4	 	29	32	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170035	5	 	6	0	4	 	67	70	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170035	6	 	13	0	4	 	26	29	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	4	98	 	 	 	1	 	 	8	1	 	 	 	 	 	3	3	5	0	0	1	8	0	0	0	0	8	2	6	N	 	 	 	 	 	 	 	 	 	 	 
170036	1	 	6	0	4	 	62	65	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	2	 	6	0	4	 	49	52	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	3	 	1	0	5	 	36	39	 	1	 	 	 	1	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	4	 	1	1	1	 	32	35	 	2	0	 	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	6
170036	5	 	13	0	4	 	29	32	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	6	 	13	0	4	 	28	31	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	7	 	13	0	4	 	25	28	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	8	 	13	0	4	 	19	22	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	9	 	13	0	4	 	16	19	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170036	10	 	7	0	1	 	10	13	 	2	 	 	 	 	 	 	6	2	0	4	98	 	 	 	1	 	 	7	1	 	1	 	 	 	3	3	 	0	0	1	8	0	0	0	0	7	2	7	N	0	 	0	 	 	 	 	0	0	 	6
170037	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	 	 	2	0	4	3	 	 	 	1	 	 	9	1	 	 	 	 	 	1	3	1	0	0	0	8	2	2	0	0	8	2	2	N	 	 	 	 	 	 	 	 	 	 	 
170037	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170037	2	 	6	0	4	 	71	74	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170037	3	 	1	0	1	 	34	37	 	1	 	 	 	 	 	 	 	 	1	98	99	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	1	0	1	1
170037	4	 	1	1	1	 	30	33	 	2	0	 	 	 	 	 	 	1	1	98	99	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1
170037	5	 	7	0	1	 	9	12	 	2	 	 	 	 	 	 	5	2	0	4	3	 	 	 	1	 	 	6	1	 	1	 	 	 	2	3	 	0	0	0	8	1	2	0	0	8	2	3	N	0	 	0	 	 	 	 	0	0	 	6
170037	6	 	7	0	1	 	6	9	 	2	 	 	 	 	 	 	9	2	 	4	3	 	 	 	1	 	 	5	1	 	 	 	 	 	 	 	 	 	 	 	9	0	2	0	0	8	2	3	N	 	 	 	 	 	 	 	 	 	 	 
170038	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	2	1	 	 	 	1	 	 	4	0	21	0	12	5	3	 	 	 	 	 	 	9	0	2	0	8	0	0	5	N	 	 	 	 	 	 	 	 	 	 	 
170038	1	 	1	0	1	 	46	49	 	1	 	 	 	 	 	 	 	 	1	99	99	0	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1
170038	2	 	1	1	1	 	36	39	 	2	0	 	 	 	 	 	 	1	1	99	99	0	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	3	1	5	0	0	 	1
170038	3	 	13	0	3	2010	36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170038	4	 	7	0	1	 	9	12	 	2	 	 	 	 	 	 	77	2	0	2	1	 	 	 	1	 	 	4	1	 	1	 	 	 	4	3	 	160	0	0	9	0	2	0	0	7	0	6	N	0	 	0	 	 	 	 	0	0	 	6
170038	28	 	14	0	4	 	14	17	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170038	29	 	14	0	4	 	12	15	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170039	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	3	2	 	 	 	1	 	 	7	1	 	 	 	 	 	1	3	3	0	0	0	9	0	2	0	0	9	2	2	N	 	 	 	 	 	 	 	 	 	 	 
170039	1	 	6	0	1	 	71	74	 	2	 	 	 	 	 	 	 	3	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170039	2	 	1	0	1	 	51	54	 	1	 	 	 	 	 	 	 	 	1	1	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	1	1	1
170039	3	 	1	1	1	 	41	44	 	2	0	 	 	 	 	 	 	1	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	18	2	0	 	0	0	 	1
170039	4	 	7	0	1	 	24	27	 	1	 	 	 	 	 	 	 	2	1	3	2	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170039	5	 	7	0	1	 	18	21	 	1	 	 	 	 	 	 	 	2	0	3	2	1	15	1	 	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170039	6	 	16	0	1	 	 	19	 	2	 	 	 	 	 	 	 	6	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170039	7	 	19	0	1	 	 	0	11	2	 	 	 	 	 	 	 	5	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
170040	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	 	 	2	0	4	3	 	 	 	1	 	 	7	1	 	 	 	 	 	1	1	1	20000	2000	1	7	0	0	0	0	8	4	5	N	 	 	 	 	 	 	 	 	 	 	 
170040	1	 	6	0	2	 	61	64	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170040	2	 	6	0	2	 	54	57	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170040	3	 	1	0	1	 	37	40	 	1	 	 	 	 	 	 	 	 	1	98	98	1	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	4
170040	4	 	1	1	1	 	29	32	 	2	0	 	 	 	 	 	 	1	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	14	7	5	5	0	0	 	6
170040	5	 	7	0	1	 	9	12	 	2	 	 	 	 	 	 	6	2	0	4	3	 	 	 	1	 	 	3	1	 	1	 	 	 	2	1	 	13000	0	0	9	0	1	0	0	8	2	4	N	0	 	0	 	 	 	 	0	0	 	6
170040	6	 	7	0	1	 	6	9	 	1	 	 	 	 	 	 	12	2	 	4	6	 	 	 	1	 	 	2	1	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	8	1	6	N	 	 	 	 	 	 	 	 	 	 	 
170041	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	 	 	2	0	5	4	 	 	 	1	 	 	9	1	 	0	 	 	 	2	3	3	130	0	0	8	1	2	0	0	9	2	2	N	 	 	 	 	 	 	 	 	 	 	 
170041	1	 	6	0	3	2014	71	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170041	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170041	3	 	13	0	4	 	41	44	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170041	4	 	1	0	1	 	41	44	 	1	 	 	 	 	 	 	 	 	1	99	99	1	3	0	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	18	5	2	5	0	0	 	6
170041	5	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	21	3	3	5	0	0	 	6
170041	6	 	7	0	1	 	11	14	 	2	 	 	 	 	 	 	2	2	0	5	4	 	 	 	1	 	 	8	1	 	1	 	 	 	3	3	 	0	0	0	8	0	2	0	0	9	2	3	N	0	 	0	 	 	 	 	0	0	 	6
170041	7	 	7	0	1	 	9	12	 	2	 	 	 	 	 	 	5	2	0	5	4	 	 	 	1	 	 	5	1	 	0	 	 	 	 	 	 	 	 	 	8	0	2	0	0	9	2	3	N	 	 	 	 	 	 	 	 	 	 	 
170042	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	 	 	2	0	4	3	 	 	 	1	 	 	9	1	 	 	 	 	 	3	1	5	12000	0	1	7	1	1	0	0	12	1	2	N	 	 	 	 	 	 	 	 	 	 	 
170042	1	 	6	0	4	 	61	64	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170042	2	 	6	0	4	 	51	54	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170042	3	 	1	0	1	 	37	40	 	1	 	 	 	 	 	 	 	 	1	98	98	1	10	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	1	0	0	 	 	 	 	0	0	 	6
170042	4	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	 	1	1	98	98	1	10	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	6
170042	5	 	13	0	4	 	33	36	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170042	6	 	13	0	4	 	26	29	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
