CHILDCODE	IMEVIDR5	RKEVR5	LOSS13R5	LOSS14R5	LOSS15R5	LOSS16R5	RESEVR51	RESEVR52	RESEVR53
50059	1	88	 	 	 	 	 	 	 
50059	2	88	 	 	 	 	 	 	 
50059	3	88	 	 	 	 	 	 	 
50060	1	88	 	 	 	 	 	 	 
50060	2	88	 	 	 	 	 	 	 
50060	3	88	 	 	 	 	 	 	 
50061	1	38	 	 	 	4	17	88	88
50061	2	47	 	 	 	3	2	88	88
50061	3	88	 	 	 	 	 	 	 
50064	1	88	 	 	 	 	 	 	 
50064	2	88	 	 	 	 	 	 	 
50064	3	88	 	 	 	 	 	 	 
50065	1	38	 	 	2	 	6	8	7
50065	2	47	 	3	4	2	6	2	7
50065	3	88	 	 	 	 	 	 	 
50066	1	47	3	2	4	3	6	18	88
50066	2	88	 	 	 	 	 	 	 
50066	3	88	 	 	 	 	 	 	 
50067	1	39	 	 	4	 	9	18	88
50067	2	47	 	 	 	3	2	6	88
50067	3	88	 	 	 	 	 	 	 
50068	1	47	4	3	2	3	2	6	88
50068	2	29	 	3	3	 	6	2	7
50068	3	88	 	 	 	 	 	 	 
50069	1	47	 	 	2	2	17	7	88
50069	2	88	 	 	 	 	 	 	 
50069	3	88	 	 	 	 	 	 	 
50070	1	47	 	 	 	2	2	1	88
50070	2	88	 	 	 	 	 	 	 
50070	3	88	 	 	 	 	 	 	 
50071	1	45	 	 	2	 	9	88	88
50071	2	39	 	 	 	2	9	88	88
50071	3	88	 	 	 	 	 	 	 
50072	1	29	 	 	2	 	6	18	88
50072	2	47	 	 	2	2	2	6	88
50072	3	88	 	 	 	 	 	 	 
50073	1	47	 	 	2	2	2	18	88
50073	2	88	 	 	 	 	 	 	 
50073	3	88	 	 	 	 	 	 	 
50074	1	88	 	 	 	 	 	 	 
50074	2	88	 	 	 	 	 	 	 
50074	3	88	 	 	 	 	 	 	 
50075	1	36	 	4	 	4	17	7	88
50075	2	47	 	 	 	2	2	7	88
50075	3	88	 	 	 	 	 	 	 
50076	1	88	 	 	 	 	 	 	 
50076	2	88	 	 	 	 	 	 	 
50076	3	88	 	 	 	 	 	 	 
50077	1	37	2	3	3	4	9	6	7
50077	2	13	3	4	 	 	6	2	7
50077	3	47	 	3	4	 	6	2	7
50078	1	47	2	3	4	2	2	6	88
50078	2	88	 	 	 	 	 	 	 
50078	3	88	 	 	 	 	 	 	 
50079	1	36	 	 	 	4	9	8	88
50079	2	14	 	 	 	4	20	10	88
50079	3	47	 	 	 	3	2	1	88
50080	1	47	 	 	3	2	2	18	88
50080	2	88	 	 	 	 	 	 	 
50080	3	88	 	 	 	 	 	 	 
50081	1	47	 	 	2	2	2	6	88
50081	2	88	 	 	 	 	 	 	 
50081	3	88	 	 	 	 	 	 	 
50082	1	38	 	 	3	 	16	7	88
50082	2	47	2	2	2	2	2	7	88
50082	3	88	 	 	 	 	 	 	 
50083	1	36	 	 	 	4	16	7	88
50083	2	47	 	 	2	2	2	7	88
50083	3	88	 	 	 	 	 	 	 
50084	1	28	 	2	 	 	6	9	7
50084	2	37	 	3	 	 	6	2	7
50084	3	38	 	 	4	 	6	2	7
50085	1	37	 	3	4	2	9	6	7
50085	2	47	2	3	2	 	2	6	7
50085	3	88	 	 	 	 	 	 	 
50086	1	28	 	3	2	 	10	6	7
50086	2	47	 	2	2	 	6	2	7
50086	3	88	 	 	 	 	 	 	 
50087	1	47	2	2	2	2	2	6	7
50087	2	88	 	 	 	 	 	 	 
50087	3	88	 	 	 	 	 	 	 
50088	1	38	 	 	3	 	16	17	7
50088	2	47	 	3	2	 	6	2	7
50088	3	88	 	 	 	 	 	 	 
50089	1	13	 	3	 	 	18	2	88
50089	2	88	 	 	 	 	 	 	 
50089	3	88	 	 	 	 	 	 	 
50090	1	1	 	4	 	 	17	16	7
50090	2	47	 	 	2	 	17	2	7
50090	3	88	 	 	 	 	 	 	 
50091	1	47	 	2	1	2	2	7	88
50091	2	38	 	 	 	2	17	7	88
50091	3	88	 	 	 	 	 	 	 
50092	1	37	 	 	 	4	17	6	7
50092	2	47	2	3	2	2	6	2	7
50092	3	88	 	 	 	 	 	 	 
50093	1	37	 	 	4	3	12	16	7
50093	2	47	2	3	2	 	6	2	7
50093	3	88	 	 	 	 	 	 	 
50094	1	47	 	2	2	2	2	17	88
50094	2	88	 	 	 	 	 	 	 
50094	3	88	 	 	 	 	 	 	 
50095	1	47	 	 	2	2	2	1	7
50095	2	88	 	 	 	 	 	 	 
50095	3	88	 	 	 	 	 	 	 
50096	1	42	 	 	 	2	2	18	7
50096	2	47	 	2	2	2	2	7	88
50096	3	88	 	 	 	 	 	 	 
50097	1	88	 	 	 	 	 	 	 
50097	2	88	 	 	 	 	 	 	 
50097	3	88	 	 	 	 	 	 	 
50098	1	47	 	 	 	2	2	7	88
50098	2	88	 	 	 	 	 	 	 
50098	3	88	 	 	 	 	 	 	 
50099	1	47	 	2	2	2	2	6	88
50099	2	88	 	 	 	 	 	 	 
50099	3	88	 	 	 	 	 	 	 
50100	1	29	 	2	 	 	6	18	88
50100	2	47	 	 	3	2	2	18	88
50100	3	88	 	 	 	 	 	 	 
60001	1	29	 	2	2	 	2	88	88
60001	2	88	 	 	 	 	 	 	 
60001	3	88	 	 	 	 	 	 	 
60002	1	29	 	 	4	 	16	17	88
60002	2	28	3	3	3	 	16	17	88
60002	3	42	 	 	2	2	17	16	88
60003	1	29	 	 	2	 	2	88	88
60003	2	14	 	 	 	2	3	88	88
60003	3	88	 	 	 	 	 	 	 
60004	1	29	 	2	 	 	10	88	88
60004	2	88	 	 	 	 	 	 	 
60004	3	88	 	 	 	 	 	 	 
60005	1	37	 	 	4	2	16	17	88
60005	2	29	 	2	 	 	16	17	88
60005	3	47	 	 	3	3	2	88	88
60006	1	39	 	 	3	 	2	18	17
60006	2	88	 	 	 	 	 	 	 
60006	3	88	 	 	 	 	 	 	 
60007	1	14	 	2	2	 	3	88	88
60007	2	88	 	 	 	 	 	 	 
60007	3	88	 	 	 	 	 	 	 
60008	1	88	 	 	 	 	 	 	 
60008	2	88	 	 	 	 	 	 	 
60008	3	88	 	 	 	 	 	 	 
60009	1	29	 	3	 	 	2	3	88
60009	2	88	 	 	 	 	 	 	 
60009	3	88	 	 	 	 	 	 	 
60010	1	14	 	 	 	2	7	88	88
60010	2	88	 	 	 	 	 	 	 
60010	3	88	 	 	 	 	 	 	 
60012	1	14	 	 	 	3	7	88	88
60012	2	88	 	 	 	 	 	 	 
60012	3	88	 	 	 	 	 	 	 
60013	1	39	 	 	2	 	1	2	5
60013	2	88	 	 	 	 	 	 	 
60013	3	88	 	 	 	 	 	 	 
60014	1	39	 	4	 	 	16	17	21
60014	2	47	 	 	3	3	2	88	88
60014	3	88	 	 	 	 	 	 	 
60015	1	38	 	3	 	 	17	21	88
60015	2	88	 	 	 	 	 	 	 
60015	3	88	 	 	 	 	 	 	 
60016	1	29	 	2	 	 	2	3	1
60016	2	28	 	3	 	 	3	9	2
60016	3	88	 	 	 	 	 	 	 
60017	1	42	 	 	 	3	9	88	88
60017	2	88	 	 	 	 	 	 	 
60017	3	88	 	 	 	 	 	 	 
60018	1	47	 	 	3	3	2	88	88
60018	2	88	 	 	 	 	 	 	 
60018	3	88	 	 	 	 	 	 	 
60019	1	39	 	 	4	4	2	9	8
60019	2	37	 	 	4	 	2	9	88
60019	3	29	 	 	2	 	2	88	88
60020	1	14	 	2	2	 	3	88	88
60020	2	47	 	 	2	2	2	88	88
60020	3	88	 	 	 	 	 	 	 
60021	1	38	 	 	2	 	2	9	88
60021	2	29	 	3	 	 	1	2	88
60021	3	88	 	 	 	 	 	 	 
60022	1	37	 	 	 	3	16	17	88
60022	2	28	 	 	3	 	16	88	88
60022	3	47	 	 	3	3	2	88	88
60023	1	29	 	 	3	 	2	88	88
60023	2	88	 	 	 	 	 	 	 
60023	3	88	 	 	 	 	 	 	 
60024	1	37	 	 	3	 	2	3	16
60024	2	88	 	 	 	 	 	 	 
60024	3	88	 	 	 	 	 	 	 
60025	1	29	 	 	2	 	2	88	88
60025	2	88	 	 	 	 	 	 	 
60025	3	88	 	 	 	 	 	 	 
60026	1	47	 	2	 	2	2	88	88
60026	2	88	 	 	 	 	 	 	 
60026	3	88	 	 	 	 	 	 	 
60027	1	37	 	 	2	 	16	88	88
60027	2	29	 	2	 	 	7	88	88
60027	3	88	 	 	 	 	 	 	 
60028	1	42	 	 	 	2	6	88	88
60028	2	29	 	 	1	 	7	88	88
60028	3	88	 	 	 	 	 	 	 
60029	1	88	 	 	 	 	 	 	 
60029	2	88	 	 	 	 	 	 	 
60029	3	88	 	 	 	 	 	 	 
60030	1	39	 	3	 	 	2	16	88
60030	2	88	 	 	 	 	 	 	 
60030	3	88	 	 	 	 	 	 	 
60031	1	36	 	 	4	 	16	88	88
60031	2	38	 	 	2	 	16	88	88
60031	3	47	 	 	3	3	2	1	88
60032	1	37	 	 	 	2	16	88	88
60032	2	47	 	 	3	3	2	88	88
60032	3	88	 	 	 	 	 	 	 
60033	1	45	 	 	 	4	16	17	88
60033	2	47	 	2	2	2	2	88	88
60033	3	88	 	 	 	 	 	 	 
60034	1	47	 	 	3	3	2	88	88
60034	2	88	 	 	 	 	 	 	 
60034	3	88	 	 	 	 	 	 	 
60035	1	38	 	2	 	 	1	2	6
60035	2	88	 	 	 	 	 	 	 
60035	3	88	 	 	 	 	 	 	 
60036	1	88	 	 	 	 	 	 	 
60036	2	88	 	 	 	 	 	 	 
60036	3	88	 	 	 	 	 	 	 
60037	1	31	2	2	2	2	2	88	88
60037	2	28	 	 	2	 	16	20	88
60037	3	88	 	 	 	 	 	 	 
60038	1	88	 	 	 	 	 	 	 
60038	2	88	 	 	 	 	 	 	 
60038	3	88	 	 	 	 	 	 	 
60039	1	25	 	4	 	 	16	88	88
60039	2	29	 	2	 	 	16	17	88
60039	3	37	 	 	 	2	17	16	88
60040	1	88	 	 	 	 	 	 	 
60040	2	88	 	 	 	 	 	 	 
60040	3	88	 	 	 	 	 	 	 
60041	1	38	 	 	3	 	2	1	16
60041	2	88	 	 	 	 	 	 	 
60041	3	88	 	 	 	 	 	 	 
60042	1	42	 	 	2	2	6	88	88
60042	2	88	 	 	 	 	 	 	 
60042	3	88	 	 	 	 	 	 	 
60043	1	29	 	 	3	 	2	88	88
60043	2	88	 	 	 	 	 	 	 
60043	3	88	 	 	 	 	 	 	 
60044	1	36	 	 	 	2	16	88	88
60044	2	88	 	 	 	 	 	 	 
60044	3	88	 	 	 	 	 	 	 
60045	1	38	 	3	 	 	16	2	88
60045	2	45	 	 	 	3	9	16	88
60045	3	88	 	 	 	 	 	 	 
60046	1	39	 	 	2	 	16	88	88
60046	2	88	 	 	 	 	 	 	 
60046	3	88	 	 	 	 	 	 	 
60047	1	36	 	 	 	2	2	88	88
60047	2	88	 	 	 	 	 	 	 
60047	3	88	 	 	 	 	 	 	 
60048	1	38	2	2	2	2	16	17	88
60048	2	47	 	 	2	2	2	17	88
60048	3	88	 	 	 	 	 	 	 
60049	1	88	 	 	 	 	 	 	 
60049	2	88	 	 	 	 	 	 	 
60049	3	88	 	 	 	 	 	 	 
60050	1	47	 	 	1	1	2	88	88
60050	2	88	 	 	 	 	 	 	 
60050	3	88	 	 	 	 	 	 	 
60051	1	36	 	2	 	 	16	88	88
60051	2	88	 	 	 	 	 	 	 
60051	3	88	 	 	 	 	 	 	 
60052	1	88	 	 	 	 	 	 	 
60052	2	88	 	 	 	 	 	 	 
60052	3	88	 	 	 	 	 	 	 
60053	1	88	 	 	 	 	 	 	 
60053	2	88	 	 	 	 	 	 	 
60053	3	88	 	 	 	 	 	 	 
60054	1	29	 	2	 	 	3	2	16
60054	2	16	 	2	 	2	18	88	88
60054	3	88	 	 	 	 	 	 	 
60055	1	36	 	 	3	 	16	88	88
60055	2	88	 	 	 	 	 	 	 
60055	3	88	 	 	 	 	 	 	 
60056	1	88	 	 	 	 	 	 	 
60056	2	88	 	 	 	 	 	 	 
60056	3	88	 	 	 	 	 	 	 
60057	1	42	 	 	 	3	9	16	88
60057	2	88	 	 	 	 	 	 	 
60057	3	88	 	 	 	 	 	 	 
60058	1	39	 	 	 	2	6	2	88
60058	2	88	 	 	 	 	 	 	 
60058	3	88	 	 	 	 	 	 	 
60059	1	25	 	2	 	 	17	16	88
60059	2	47	 	3	3	3	2	88	88
60059	3	28	 	 	3	 	17	88	88
60060	1	38	 	 	2	 	1	2	6
60060	2	88	 	 	 	 	 	 	 
60060	3	88	 	 	 	 	 	 	 
60061	1	88	 	 	 	 	 	 	 
60061	2	88	 	 	 	 	 	 	 
60061	3	88	 	 	 	 	 	 	 
60062	1	88	 	 	 	 	 	 	 
60062	2	88	 	 	 	 	 	 	 
60062	3	88	 	 	 	 	 	 	 
60063	1	37	 	 	2	 	16	88	88
60063	2	88	 	 	 	 	 	 	 
60063	3	88	 	 	 	 	 	 	 
60064	1	36	 	 	4	 	16	17	88
60064	2	47	 	3	3	3	2	88	88
60064	3	88	 	 	 	 	 	 	 
60065	1	88	 	 	 	 	 	 	 
60065	2	88	 	 	 	 	 	 	 
60065	3	88	 	 	 	 	 	 	 
60066	1	47	 	 	2	2	2	88	88
60066	2	88	 	 	 	 	 	 	 
60066	3	88	 	 	 	 	 	 	 
60067	1	39	 	 	 	2	16	88	88
60067	2	88	 	 	 	 	 	 	 
60067	3	88	 	 	 	 	 	 	 
60068	1	29	 	 	2	 	2	88	88
60068	2	88	 	 	 	 	 	 	 
60068	3	88	 	 	 	 	 	 	 
60069	1	28	 	 	3	 	2	16	9
60069	2	29	 	 	3	 	2	3	16
60069	3	88	 	 	 	 	 	 	 
60070	1	39	 	4	 	 	16	17	88
60070	2	36	 	 	 	2	17	88	88
60070	3	25	 	2	 	 	17	88	88
60071	1	25	 	2	 	 	17	16	88
60071	2	12	 	2	2	2	16	17	18
60071	3	28	 	2	2	 	17	18	88
60072	1	14	 	 	3	 	2	3	88
60072	2	29	 	2	 	 	2	16	10
60072	3	88	 	 	 	 	 	 	 
60073	1	88	 	 	 	 	 	 	 
60073	2	88	 	 	 	 	 	 	 
60073	3	88	 	 	 	 	 	 	 
60074	1	25	 	2	 	 	17	16	88
60074	2	28	 	2	2	 	17	16	88
60074	3	47	 	 	2	2	2	17	88
60075	1	39	 	 	4	 	16	17	88
60075	2	25	 	2	 	 	16	17	88
60075	3	28	 	 	2	 	16	17	88
60076	1	39	 	3	 	 	16	17	88
60076	2	28	 	 	2	2	17	88	88
60076	3	12	 	2	2	 	17	88	88
60077	1	36	 	3	 	 	2	16	88
60077	2	88	 	 	 	 	 	 	 
60077	3	88	 	 	 	 	 	 	 
60078	1	61	 	 	1	 	16	88	88
60078	2	88	 	 	 	 	 	 	 
60078	3	88	 	 	 	 	 	 	 
60079	1	37	 	3	 	 	16	88	88
60079	2	29	 	3	 	 	16	88	88
60079	3	28	 	 	2	 	17	88	88
60080	1	14	 	 	 	4	16	17	88
60080	2	38	 	 	 	3	16	88	88
60080	3	47	 	2	2	2	2	88	88
60081	1	37	2	 	 	 	2	16	9
60081	2	88	 	 	 	 	 	 	 
60081	3	88	 	 	 	 	 	 	 
60082	1	29	 	 	2	2	6	88	88
60082	2	88	 	 	 	 	 	 	 
60082	3	88	 	 	 	 	 	 	 
60083	1	34	 	3	 	 	2	8	10
60083	2	88	 	 	 	 	 	 	 
60083	3	88	 	 	 	 	 	 	 
60084	1	38	 	 	3	 	2	21	18
60084	2	88	 	 	 	 	 	 	 
60084	3	88	 	 	 	 	 	 	 
60085	1	37	 	3	 	 	16	21	88
60085	2	88	 	 	 	 	 	 	 
60085	3	88	 	 	 	 	 	 	 
60086	1	88	 	 	 	 	 	 	 
60086	2	88	 	 	 	 	 	 	 
60086	3	88	 	 	 	 	 	 	 
60089	1	38	 	 	2	 	16	88	88
60089	2	88	 	 	 	 	 	 	 
60089	3	88	 	 	 	 	 	 	 
60090	1	42	 	 	2	 	16	88	88
60090	2	88	 	 	 	 	 	 	 
60090	3	88	 	 	 	 	 	 	 
60091	1	88	 	 	 	 	 	 	 
60091	2	88	 	 	 	 	 	 	 
60091	3	88	 	 	 	 	 	 	 
60092	1	88	 	 	 	 	 	 	 
60092	2	88	 	 	 	 	 	 	 
60092	3	88	 	 	 	 	 	 	 
60093	1	36	 	 	 	3	17	88	88
60093	2	88	 	 	 	 	 	 	 
60093	3	88	 	 	 	 	 	 	 
60094	1	45	 	3	 	 	2	16	1
60094	2	88	 	 	 	 	 	 	 
60094	3	88	 	 	 	 	 	 	 
60096	1	38	 	 	3	 	17	88	88
60096	2	47	 	2	2	2	2	88	88
60096	3	88	 	 	 	 	 	 	 
60097	1	42	 	 	 	2	16	88	88
60097	2	88	 	 	 	 	 	 	 
60097	3	88	 	 	 	 	 	 	 
60098	1	36	 	4	 	 	6	77	88
60098	2	88	 	 	 	 	 	 	 
60098	3	88	 	 	 	 	 	 	 
60099	1	88	 	 	 	 	 	 	 
60099	2	88	 	 	 	 	 	 	 
60099	3	88	 	 	 	 	 	 	 
60100	1	38	 	 	 	3	13	16	23
60100	2	88	 	 	 	 	 	 	 
60100	3	88	 	 	 	 	 	 	 
70001	1	29	 	 	4	4	10	88	88
70001	2	88	 	 	 	 	 	 	 
70001	3	88	 	 	 	 	 	 	 
70002	1	88	 	 	 	 	 	 	 
70002	2	88	 	 	 	 	 	 	 
70002	3	88	 	 	 	 	 	 	 
70003	1	39	2	 	 	 	16	88	88
70003	2	28	 	2	 	 	2	88	88
70003	3	45	 	2	 	 	16	88	88
70004	1	88	 	 	 	 	 	 	 
70004	2	88	 	 	 	 	 	 	 
70004	3	88	 	 	 	 	 	 	 
70005	1	47	 	 	2	2	2	88	88
70005	2	88	 	 	 	 	 	 	 
70005	3	88	 	 	 	 	 	 	 
70006	1	36	 	 	2	 	2	88	88
70006	2	88	 	 	 	 	 	 	 
70006	3	88	 	 	 	 	 	 	 
70007	1	47	 	 	 	2	2	88	88
70007	2	88	 	 	 	 	 	 	 
70007	3	88	 	 	 	 	 	 	 
70008	1	36	 	 	 	2	17	88	88
70008	2	24	 	 	3	 	17	88	88
70008	3	47	 	3	3	3	17	88	88
70009	1	47	 	 	2	2	2	88	88
70009	2	88	 	 	 	 	 	 	 
70009	3	88	 	 	 	 	 	 	 
70010	1	45	 	 	4	 	6	16	2
70010	2	88	 	 	 	 	 	 	 
70010	3	88	 	 	 	 	 	 	 
70011	1	88	 	 	 	 	 	 	 
70011	2	88	 	 	 	 	 	 	 
70011	3	88	 	 	 	 	 	 	 
70012	1	36	 	 	3	 	6	2	88
70012	2	88	 	 	 	 	 	 	 
70012	3	88	 	 	 	 	 	 	 
70013	1	38	 	 	 	4	16	88	88
70013	2	29	 	 	2	 	16	17	88
70013	3	47	 	 	3	1	2	88	88
70014	1	47	 	 	2	2	1	88	88
70014	2	88	 	 	 	 	 	 	 
70014	3	88	 	 	 	 	 	 	 
70015	1	61	 	 	2	 	16	88	88
70015	2	88	 	 	 	 	 	 	 
70015	3	88	 	 	 	 	 	 	 
70016	1	36	 	 	 	2	2	1	77
70016	2	88	 	 	 	 	 	 	 
70016	3	88	 	 	 	 	 	 	 
70017	1	29	 	 	2	 	16	88	88
70017	2	12	 	 	3	 	9	88	88
70017	3	88	 	 	 	 	 	 	 
70018	1	47	 	 	2	2	1	2	88
70018	2	88	 	 	 	 	 	 	 
70018	3	88	 	 	 	 	 	 	 
70019	1	39	4	4	4	4	16	17	88
70019	2	23	 	 	3	3	16	17	88
70019	3	47	 	 	3	3	2	1	88
70020	1	38	 	2	2	2	16	17	88
70020	2	29	 	3	4	 	16	9	88
70020	3	14	 	 	 	3	17	88	88
70021	1	45	 	3	 	 	16	21	88
70021	2	88	 	 	 	 	 	 	 
70021	3	88	 	 	 	 	 	 	 
70022	1	36	 	2	 	 	1	2	5
70022	2	88	 	 	 	 	 	 	 
70022	3	88	 	 	 	 	 	 	 
70023	1	36	 	2	 	 	2	5	17
70023	2	38	 	 	4	 	1	2	6
70023	3	88	 	 	 	 	 	 	 
70024	1	47	 	 	3	3	2	17	88
70024	2	25	 	 	 	3	17	2	88
70024	3	88	 	 	 	 	 	 	 
70025	1	37	 	 	2	2	16	88	88
70025	2	38	 	 	 	2	16	88	88
70025	3	88	 	 	 	 	 	 	 
70026	1	29	 	 	2	 	9	17	88
70026	2	12	 	 	3	 	17	88	88
70026	3	47	 	 	1	1	2	88	88
70027	1	14	 	 	2	 	3	2	88
70027	2	29	 	 	3	 	16	88	88
70027	3	25	 	3	 	 	10	16	88
70028	1	14	 	 	2	 	2	20	88
70028	2	88	 	 	 	 	 	 	 
70028	3	88	 	 	 	 	 	 	 
70029	1	29	 	 	2	 	2	6	9
70029	2	88	 	 	 	 	 	 	 
70029	3	88	 	 	 	 	 	 	 
70030	1	31	 	3	 	 	2	3	88
70030	2	29	 	3	2	 	3	16	20
70030	3	25	 	3	 	 	2	16	18
70031	1	88	 	 	 	 	 	 	 
70031	2	88	 	 	 	 	 	 	 
70031	3	88	 	 	 	 	 	 	 
70032	1	42	 	 	 	3	16	17	88
70032	2	47	 	2	2	2	2	88	88
70032	3	28	 	 	2	 	17	88	88
70033	1	25	 	3	 	 	8	28	88
70033	2	28	 	 	3	 	16	18	88
70033	3	88	 	 	 	 	 	 	 
70034	1	39	 	 	2	 	10	16	21
70034	2	88	 	 	 	 	 	 	 
70034	3	88	 	 	 	 	 	 	 
70035	1	42	 	 	2	3	17	16	88
70035	2	39	 	2	 	 	16	88	88
70035	3	47	 	 	2	2	2	17	88
70036	1	36	 	 	4	 	16	88	88
70036	2	37	 	 	2	 	17	88	88
70036	3	28	 	3	 	 	2	88	88
70038	1	14	 	 	 	2	16	18	88
70038	2	88	 	 	 	 	 	 	 
70038	3	88	 	 	 	 	 	 	 
70039	1	39	 	 	2	 	2	1	5
70039	2	61	 	 	 	 	1	2	6
70039	3	88	 	 	 	 	 	 	 
70040	1	88	 	 	 	 	 	 	 
70040	2	88	 	 	 	 	 	 	 
70040	3	88	 	 	 	 	 	 	 
70041	1	36	 	 	2	 	7	88	88
70041	2	88	 	 	 	 	 	 	 
70041	3	88	 	 	 	 	 	 	 
70042	1	29	 	4	 	 	2	3	16
70042	2	38	 	 	2	 	16	18	9
70042	3	25	 	3	 	 	22	18	88
70043	1	29	 	2	 	 	16	88	88
70043	2	25	 	3	 	 	2	88	88
70043	3	38	 	 	3	 	16	88	88
70045	1	29	 	2	 	 	17	2	88
70045	2	88	 	 	 	 	 	 	 
70045	3	88	 	 	 	 	 	 	 
70046	1	29	 	 	2	 	1	2	88
70046	2	88	 	 	 	 	 	 	 
70046	3	88	 	 	 	 	 	 	 
70047	1	47	 	 	2	2	2	88	88
70047	2	88	 	 	 	 	 	 	 
70047	3	88	 	 	 	 	 	 	 
70048	1	39	2	2	2	2	9	88	88
70048	2	88	 	 	 	 	 	 	 
70048	3	88	 	 	 	 	 	 	 
70049	1	37	 	4	 	 	2	18	88
70049	2	47	 	 	2	2	2	88	88
70049	3	88	 	 	 	 	 	 	 
70050	1	14	 	2	 	 	28	88	88
70050	2	25	 	4	 	 	16	88	88
70050	3	42	 	 	 	2	16	88	88
70051	1	29	 	 	2	 	16	88	88
70051	2	28	 	 	 	3	9	88	88
70051	3	31	 	 	 	3	9	88	88
70052	1	38	 	 	3	 	9	88	88
70052	2	37	 	2	 	 	16	2	88
70052	3	88	 	 	 	 	 	 	 
70053	1	36	 	 	2	 	1	2	88
70053	2	88	 	 	 	 	 	 	 
70053	3	88	 	 	 	 	 	 	 
70054	1	88	 	 	 	 	 	 	 
70054	2	88	 	 	 	 	 	 	 
70054	3	88	 	 	 	 	 	 	 
70055	1	29	 	 	2	 	18	88	88
70055	2	88	 	 	 	 	 	 	 
70055	3	88	 	 	 	 	 	 	 
70056	1	14	 	 	 	2	20	88	88
70056	2	29	 	 	 	3	16	88	88
70056	3	88	 	 	 	 	 	 	 
70057	1	38	3	 	 	 	9	16	88
70057	2	88	 	 	 	 	 	 	 
70057	3	88	 	 	 	 	 	 	 
70058	1	14	 	 	4	4	3	88	7
70058	2	29	 	 	2	 	2	6	7
70058	3	88	 	 	 	 	 	 	 
70059	1	29	 	2	 	 	2	3	20
70059	2	38	 	 	3	 	9	16	88
70059	3	31	 	3	 	 	3	18	88
70060	1	37	 	 	 	2	1	2	6
70060	2	88	 	 	 	 	 	 	 
70060	3	88	 	 	 	 	 	 	 
70061	1	37	 	 	 	2	18	88	88
70061	2	29	3	 	 	 	2	88	88
70061	3	30	 	 	1	 	2	88	88
70062	1	88	 	 	 	 	 	 	 
70062	2	88	 	 	 	 	 	 	 
70062	3	88	 	 	 	 	 	 	 
70063	1	25	 	2	 	 	6	2	10
70063	2	29	 	2	 	 	6	10	18
70063	3	88	 	 	 	 	 	 	 
70064	1	29	 	4	 	 	2	18	23
70064	2	88	 	 	 	 	 	 	 
70064	3	88	 	 	 	 	 	 	 
70065	1	29	 	2	 	 	2	17	18
70065	2	36	 	 	4	 	9	18	88
70065	3	88	 	 	 	 	 	 	 
70066	1	29	3	 	 	 	2	88	88
70066	2	88	 	 	 	 	 	 	 
70066	3	88	 	 	 	 	 	 	 
70067	1	38	 	 	 	3	6	2	18
70067	2	39	 	 	3	 	6	18	88
70067	3	88	 	 	 	 	 	 	 
70068	1	29	 	 	4	 	2	16	18
70068	2	36	 	2	3	 	18	21	17
70068	3	88	 	 	 	 	 	 	 
70069	1	14	 	2	 	 	2	16	17
70069	2	29	 	 	3	 	18	20	88
70069	3	23	3	 	 	 	8	9	21
70070	1	39	 	 	 	2	2	88	88
70070	2	88	 	 	 	 	 	 	 
70070	3	88	 	 	 	 	 	 	 
70071	1	47	 	 	2	 	2	88	88
70071	2	88	 	 	 	 	 	 	 
70071	3	88	 	 	 	 	 	 	 
70072	1	47	 	 	1	1	2	88	88
70072	2	88	 	 	 	 	 	 	 
70072	3	88	 	 	 	 	 	 	 
70074	1	14	 	 	2	 	3	88	88
70074	2	88	 	 	 	 	 	 	 
70074	3	88	 	 	 	 	 	 	 
70075	1	47	 	 	3	2	2	88	88
70075	2	29	 	 	2	 	2	88	88
70075	3	12	 	 	2	 	2	88	88
70076	1	36	2	 	 	 	2	8	17
70076	2	88	 	 	 	 	 	 	 
70076	3	88	 	 	 	 	 	 	 
70077	1	34	 	 	2	 	18	88	88
70077	2	29	 	 	4	 	1	88	88
70077	3	47	 	 	 	 	1	88	88
70078	1	39	 	2	 	 	16	20	88
70078	2	88	 	 	 	 	 	 	 
70078	3	88	 	 	 	 	 	 	 
70079	1	29	 	 	2	2	2	88	88
70079	2	88	 	 	 	 	 	 	 
70079	3	88	 	 	 	 	 	 	 
70080	1	29	 	3	 	 	16	88	88
70080	2	88	 	 	 	 	 	 	 
70080	3	88	 	 	 	 	 	 	 
70081	1	42	 	 	3	3	17	16	88
70081	2	38	 	 	2	 	17	88	88
70081	3	47	 	 	2	2	2	88	88
70082	1	42	 	 	4	2	16	17	7
70082	2	47	 	 	3	3	2	1	7
70082	3	39	 	 	 	2	16	17	7
70083	1	38	 	 	 	2	16	88	88
70083	2	88	 	 	 	 	 	 	 
70083	3	88	 	 	 	 	 	 	 
70084	1	88	 	 	 	 	 	 	 
70084	2	88	 	 	 	 	 	 	 
70084	3	88	 	 	 	 	 	 	 
70085	1	24	 	 	 	 	2	77	77
70085	2	88	 	 	 	 	 	 	 
70085	3	88	 	 	 	 	 	 	 
70086	1	47	 	 	3	3	2	88	88
70086	2	88	 	 	 	 	 	 	 
70086	3	88	 	 	 	 	 	 	 
70087	1	88	 	 	 	 	 	 	 
70087	2	88	 	 	 	 	 	 	 
70087	3	88	 	 	 	 	 	 	 
70088	1	12	 	 	2	 	1	2	7
70088	2	24	 	2	 	 	6	88	7
70088	3	47	 	 	1	 	1	88	88
