PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101
75	33	2	1	8
75	34	9	1	7
75	35	35	1	7
75	36	0	16	7
75	37	0	16	7
75	38	16	1	7
75	39	0	16	7
75	40	100	6	9
75	41	110	6	9
75	42	0	16	9
75	43	115	6	9
75	44	-88	88	13
75	45	180	1	11
75	46	26	1	10
75	47	8	1	10
75	48	55	1	10
75	49	-88	88	13
75	50	20	1	4
75	51	5	1	4
75	52	35	1	4
75	53	12	1	4
75	54	35	1	4
75	55	-88	88	13
75	56	2	1	12
75	57	0	16	12
75	58	6	19	12
75	59	16	19	8
75	60	0	16	8
75	61	10	19	8
75	62	6	19	8
75	63	32	19	8
75	64	0	16	8
75	65	15	19	8
75	66	10	19	8
75	67	-88	88	13
75	68	0	16	8
75	69	13	1	7
75	70	-88	88	13
75	71	38	1	4
76	0	-77	88	2
76	1	9	1	1
76	2	27	1	1
76	3	55	1	1
76	4	60	1	1
76	5	90	1	1
76	6	75	1	1
76	7	0	17	1
76	8	0	17	1
76	9	-77	88	1
76	10	0	17	1
76	11	12	1	2
76	12	9	1	1
76	13	30	1	1
76	14	15.6499996185303	12	3
76	15	12.3000001907349	12	3
76	16	13	1	1
76	17	11	1	1
76	18	6	1	1
76	19	8	1	1
76	20	7	1	1
76	21	5	1	1
76	22	5	1	1
76	23	9	1	1
76	24	21	1	1
76	25	14	1	1
76	26	12	1	1
76	27	11	2	1
76	28	16	1	1
76	29	-88	88	1
76	30	12	1	1
76	31	-88	88	3
76	32	130	1	3
76	33	2	1	1
76	34	11	1	1
76	35	35	1	1
76	36	-88	88	3
76	37	11	1	1
76	38	11	1	1
76	39	12	1	1
76	40	100	1	3
76	41	100	1	3
76	42	100	1	2
76	43	100	1	3
76	44	-88	88	2
76	45	45	1	3
76	46	50	1	2
76	47	6	1	2
76	48	80	1	1
76	49	-88	88	3
76	50	22	1	1
76	51	6	1	1
76	52	45	1	2
76	53	20	5	2
76	54	40	1	1
76	55	-88	88	3
76	56	3	1	1
76	57	-88	88	2
76	58	8	5	1
76	59	8	5	1
76	60	-88	88	1
76	61	12	1	1
76	62	5	5	1
76	63	30	5	1
76	64	-88	88	1
76	65	26	1	1
76	66	14	5	1
76	67	-88	88	1
76	68	11	1	1
76	69	-88	88	3
76	70	-88	88	3
76	71	120	1	2
77	0	-88	16	2
77	1	8	1	2
77	2	30	1	2
77	3	40	1	1
77	4	40	1	1
77	5	50	1	1
77	6	70	1	1
77	7	0	10	1
77	8	2	10	1
77	9	8	10	1
77	10	-88	16	1
77	11	16	1	1
77	12	11	1	2
77	13	18	19	2
77	14	15.5	12	1
77	15	13.5	12	1
77	16	14	19	1
77	17	10	19	1
77	18	6	19	1
77	19	7	19	1
77	20	6	19	1
77	21	5.5	19	1
77	22	5	19	1
77	23	18	19	1
77	24	18	19	1
77	25	8	19	1
77	26	9	19	1
77	27	12	19	1
77	28	9	19	1
77	29	-88	88	1
77	30	5	1	1
77	31	6	1	1
77	32	120	19	1
77	33	2	19	2
77	34	15	19	1
77	35	-88	16	1
77	36	-88	16	1
77	37	-88	16	1
77	38	-88	16	1
77	39	24	19	1
77	40	80	1	1
77	41	100	1	1
77	42	90	1	1
77	43	70	1	1
77	44	-88	16	1
77	45	105	19	1
77	46	35	1	1
77	47	6	1	1
77	48	80	1	2
77	49	-88	16	1
77	50	20	1	2
77	51	6	19	2
77	52	21	2	1
77	53	20	19	2
77	54	50	19	1
77	55	-88	88	1
77	56	1.5	1	2
77	57	-88	19	1
77	58	4	19	2
77	59	8	19	2
77	60	12	19	2
77	61	50	19	1
77	62	10	19	2
77	63	40	19	1
77	64	-88	16	1
77	65	36	19	1
77	66	10	19	2
77	67	-88	88	1
77	68	12	1	2
77	69	-88	16	1
77	70	-88	16	1
77	71	85	19	2
78	0	-88	88	6
78	1	-88	88	2
78	2	150	19	2
78	3	85	19	5
78	4	180	19	6
78	5	230	19	3
78	6	160	19	6
78	7	46	2	6
78	8	.200000002980232	9	4
78	9	1	9	4
78	10	1.5	10	4
78	11	15	1	7
78	12	75	1	6
78	13	19	19	5
78	14	14.7200002670288	2	3
78	15	1227	2	3
78	16	12	19	1
78	17	10	19	2
78	18	6	19	5
78	19	7	19	1
78	20	7.5	19	6
78	21	7	19	6
78	22	5	19	6
78	23	26	19	6
78	24	13	19	1
78	25	7	19	2
78	26	10	19	5
78	27	6.5	19	2
78	28	-88	88	8
78	29	-88	88	8
78	30	9	1	6
78	31	15	1	2
78	32	130	1	6
78	33	2.5	19	5
78	34	20	19	3
78	35	-88	88	8
78	36	-88	88	8
78	37	-88	88	8
78	38	-88	88	8
78	39	13	1	2
78	40	110	6	1
78	41	140	6	3
78	42	90	19	6
78	43	140	6	1
78	44	-88	88	8
78	45	120	19	7
78	46	37	1	6
78	47	6	2	2
78	48	60	1	6
78	49	-88	88	8
78	50	15	2	3
78	51	5	1	6
78	52	25	2	6
78	53	18	19	6
78	54	35	19	6
78	55	-88	88	8
78	56	1.25	1	6
78	57	-88	88	8
78	58	4	19	6
78	59	4	19	6
78	60	6	19	6
78	61	10	19	6
78	62	5	19	6
78	63	18	19	5
78	64	-88	88	8
78	65	16	1	6
78	66	8	19	6
78	67	10	19	6
78	68	25	19	6
78	69	18	1	6
78	70	-88	88	8
78	71	55	19	5
79	0	12	15	1
79	1	7.5	1	2
79	2	80	1	2
79	3	70	1	2
79	4	60	1	2
79	5	60	1	3
79	6	90	1	3
79	7	5	9	2
79	8	2	9	2
79	9	6	9	2
79	10	3	9	2
79	11	12	1	1
79	12	7.5	1	1
79	13	16	1	1
79	14	15.6000003814697	12	3
79	15	13.6000003814697	12	3
79	16	14.5	1	1
79	17	11.5	1	1
79	18	6.5	1	2
79	19	8	1	2
79	20	5	1	2
79	21	5	1	1
79	22	5	1	1
79	23	10	1	1
79	24	22	1	1
79	25	15	1	1
79	26	16	1	1
79	27	15	1	1
79	28	15	1	1
79	29	-88	88	1
79	30	12	1	3
79	31	10	1	2
79	32	140	1	1
79	33	2	1	1
79	34	12	1	1
79	35	38	1	1
79	36	-88	88	1
79	37	11	1	1
79	38	12	1	1
79	39	12	1	1
79	40	100	1	1
79	41	110	1	2
79	42	75	1	1
79	43	100	1	2
79	44	-88	88	2
79	45	75	1	2
79	46	45	1	1
79	47	12	1	1
79	48	70	1	1
79	49	-88	16	1
79	50	16	1	1
79	51	6	1	1
79	52	46	1	1
79	53	18	1	2
79	54	36	1	1
79	55	-88	16	1
79	56	1.25	2	1
79	57	25	1	2
79	58	6	1	1
79	59	8	1	2
79	60	12	1	1
79	61	15	1	1
79	62	6	5	1
79	63	28	1	2
79	64	12	5	2
79	65	24	1	2
79	66	8	5	2
79	67	-88	16	1
79	68	25	1	1
79	69	-88	88	2
79	70	-88	88	3
79	71	80	1	1
80	0	11	15	1
80	1	7.5	1	1
80	2	150	1	2
80	3	60	1	2
80	4	50	1	2
80	5	90	1	2
80	6	80	1	2
80	7	5	9	2
80	8	2	9	2
80	9	10	9	2
80	10	8	9	2
80	11	15	1	1
80	12	10.5	1	2
80	13	17	1	2
80	14	14.6999998092651	12	1
80	15	13.3000001907349	12	1
80	16	15	19	1
80	17	11	19	3
80	18	6.5	19	1
80	19	7	19	5
80	20	5.80000019073486	19	1
80	21	5	19	4
80	22	5	19	2
80	23	20	19	2
80	24	24	1	2
80	25	16	19	2
80	26	17	19	2
80	27	18	19	2
80	28	18	19	2
80	29	-88	16	1
80	30	8	1	2
80	31	12	1	2
80	32	140	19	2
80	33	2.5	19	2
80	34	18	19	2
80	35	18	19	2
80	36	-88	16	1
80	37	13	19	2
80	38	-88	16	2
80	39	22	19	2
80	40	100	1	2
80	41	130	1	2
80	42	90	1	2
80	43	110	1	2
80	44	-88	16	2
80	45	120	1	2
80	46	40	1	2
80	47	6	1	1
80	48	75	1	2
80	49	-88	16	2
80	50	15	2	2
80	51	5	1	2
80	52	28	1	2
80	53	24	5	2
80	54	40	19	2
80	55	-88	16	2
80	56	1.25	1	2
80	57	-88	16	2
80	58	6	5	2
80	59	10	5	2
80	60	14	5	2
80	61	46	5	2
80	62	8	5	2
80	63	35	5	2
80	64	18	5	2
80	65	36	19	2
80	66	12	5	2
80	67	-88	88	1
80	68	14	1	2
80	69	30	1	2
80	70	-88	16	2
80	71	75	19	2
82	0	20	3	4
82	1	7	1	4
82	2	150	1	5
82	3	65	1	5
82	4	75	1	5
82	5	120	1	5
82	6	55	1	5
82	7	7	9	6
82	8	.150000005960464	10	6
82	9	.200000002980232	10	6
82	10	1	10	6
82	11	13	1	4
82	12	40	1	4
82	13	25	3	4
82	14	20	12	1
82	15	17	12	1
82	16	13	2	7
82	17	10	1	7
82	18	6	1	7
82	19	5	1	7
82	20	6	1	7
82	21	4.5	1	7
82	22	4.5	1	7
82	23	17	1	7
82	24	25	1	7
82	25	7	1	7
82	26	14	1	7
82	27	5	1	7
82	28	5	1	7
82	29	-88	88	7
82	30	15	1	4
82	31	25	3	8
82	32	145	3	8
82	33	2	1	4
82	34	16	1	7
82	35	20	1	7
82	36	12	1	7
82	37	12	1	7
82	38	11	1	7
82	39	9	1	7
82	40	120	6	1
82	41	180	6	1
82	42	100	3	8
82	43	180	6	1
82	44	-88	88	1
82	45	50	3	4
82	46	18	1	1
82	47	12	1	1
82	48	60	1	4
82	49	-88	88	4
82	50	26	1	4
82	51	5	1	4
82	52	30	1	4
82	53	15	3	8
82	54	30	3	8
82	55	-88	88	8
82	56	2	1	4
82	57	12	5	8
82	58	5	5	8
82	59	10	5	8
82	60	10	5	8
82	61	22	5	8
82	62	12	5	8
82	63	27	5	8
82	64	-88	88	8
82	65	20	1	4
82	66	9	5	8
82	67	-88	88	8
82	68	-88	88	8
82	69	25	1	4
82	70	-88	88	4
82	71	45	1	8
83	0	-77	16	14
83	1	6.5	1	14
83	2	180	1	4
83	3	160	1	4
83	4	250	1	4
83	5	250	1	4
83	6	250	1	4
83	7	4	9	5
83	8	.100000001490116	9	5
83	9	.5	9	5
83	10	1.5	9	5
83	11	15	1	6
83	12	60	1	6
83	13	25	1	6
83	14	16.0900001525879	2	1
83	15	12.789999961853	2	1
83	16	15	19	7
83	17	12	19	7
83	18	5	19	7
83	19	6	19	7
83	20	4.5	19	7
83	21	7	19	7
83	22	-77	16	7
83	23	-77	16	7
83	24	12	19	8
83	25	8	19	8
83	26	9	19	8
83	27	10	19	8
83	28	-77	16	8
83	29	-88	88	8
83	30	13	1	9
83	31	16	1	9
83	32	160	1	9
83	33	2	1	9
83	34	12	19	10
83	35	28	19	10
83	36	-77	16	10
83	37	8	19	10
83	38	-77	19	10
83	39	12	19	10
83	40	120	6	11
83	41	-77	16	11
83	42	-77	16	11
83	43	-77	16	11
83	44	-88	88	11
83	45	100	1	12
83	46	70	1	13
83	47	15	1	13
83	48	70	1	13
83	49	3.5	1	13
83	50	16	1	14
83	51	4	1	14
83	52	25	1	14
83	53	20	5	15
83	54	60	1	14
83	55	-88	88	14
83	56	1.25	1	14
83	57	-88	88	15
83	58	13	5	15
83	59	12	5	15
83	60	14	5	15
83	61	30	5	15
83	62	7	5	15
83	63	25	5	15
83	64	-77	16	15
83	65	15	19	8
83	66	12	6	15
83	67	12	5	15
83	68	-77	16	9
83	69	18	19	10
83	70	-88	88	10
83	71	150	1	14
84	0	-77	16	6
84	1	6	1	6
84	2	140	1	4
84	3	80	1	4
84	4	160	1	4
84	5	180	1	4
84	6	150	1	4
84	7	5	9	5
84	8	.150000005960464	9	5
84	9	.899999976158142	9	5
84	10	.0399999991059303	9	5
84	11	18	1	6
84	12	50	1	6
84	13	18	1	6
84	14	15.6499996185303	2	1
84	15	12.8000001907349	2	1
84	16	13	19	7
84	17	10	19	7
84	18	5.5	19	7
84	19	6	19	7
84	20	4.5	19	7
84	21	8.60000038146973	19	7
84	22	-77	16	7
84	23	-77	16	7
84	24	16	19	7
84	25	9.60000038146973	19	7
84	26	9.60000038146973	19	7
84	27	9.60000038146973	19	7
84	28	-77	16	7
84	29	-88	88	7
84	30	10	1	8
84	31	20	1	8
84	32	210	1	8
84	33	1.5	1	6
84	34	28	19	9
84	35	40	19	9
84	36	-77	16	9
84	37	20	19	9
84	38	-77	16	9
84	39	15	19	9
84	40	110	6	10
84	41	-77	16	10
84	42	-77	16	10
84	43	-77	16	10
84	44	-88	88	10
84	45	120	1	13
84	46	75	1	6
84	47	15	1	11
84	48	72	1	6
84	49	4	1	11
84	50	16	1	6
84	51	8	1	6
84	52	25	1	6
84	53	15	5	12
84	54	45	1	6
84	55	-88	88	6
84	56	1.20000004768372	1	6
84	57	-88	88	12
84	58	15	5	12
84	59	6	5	12
84	60	22	5	12
84	61	20	5	12
84	62	6	5	12
84	63	40	5	12
84	64	-77	16	12
84	65	20	19	7
84	66	10	5	12
84	67	12	5	12
84	68	-77	16	8
84	69	19	1	6
84	70	-88	88	9
84	71	180	1	6
85	0	-77	16	4
85	1	7	1	4
85	2	80	1	5
85	3	160	1	5
85	4	260	1	5
85	5	230	1	5
85	6	120	1	5
85	7	4	9	6
85	8	.200000002980232	9	6
85	9	.800000011920929	9	6
85	10	.5	9	7
85	11	20	1	4
85	12	40	1	4
85	13	25	1	4
85	14	-77	77	1
85	15	-77	77	1
85	16	16.5	19	8
85	17	12	19	8
85	18	-77	16	8
85	19	10	19	8
85	20	6	19	8
85	21	-77	16	8
85	22	-77	16	8
85	23	-77	16	8
85	24	20	19	4
85	25	10	19	4
85	26	13	19	4
85	27	13	19	4
85	28	-77	16	4
85	29	-88	88	4
85	30	16	1	9
85	31	24	1	9
85	32	220	1	9
85	33	3	1	9
85	34	24	19	10
85	35	30	19	10
85	36	22	19	10
85	37	-77	16	10
85	38	-77	16	10
85	39	-77	16	10
85	40	-77	6	11
85	41	-77	6	11
85	42	-77	6	11
85	43	100	6	11
85	44	-88	88	11
85	45	140	1	4
85	46	80	1	4
85	47	-77	16	4
85	48	80	1	4
85	49	-88	88	4
85	50	22	1	4
85	51	6	1	4
85	52	30	1	4
85	53	25	5	12
85	54	40	1	4
85	55	-88	88	4
85	56	1.5	1	4
85	57	-88	88	4
85	58	10	5	12
85	59	8	5	12
85	60	20	5	12
85	61	24	5	12
85	62	8	5	12
85	63	40	5	12
85	64	-77	16	12
85	65	-77	16	12
85	66	12	5	12
85	67	8	5	12
85	68	-77	1	9
85	69	32	19	10
85	70	-88	88	10
85	71	120	1	4
86	0	20	15	1
86	1	4.5	1	5
86	2	150	1	5
86	3	80	1	5
86	4	170	1	6
86	5	200	1	6
86	6	180	1	6
86	7	5	9	6
86	8	10	9	6
86	9	12	9	6
86	10	14	9	5
86	11	15	2	1
86	12	50	1	5
86	13	18	1	6
86	14	15	2	1
86	15	13	2	1
86	16	14.5	19	6
86	17	9.5	19	6
86	18	6	19	6
86	19	7	19	6
86	20	4.69999980926514	19	5
86	21	5.5	19	5
86	22	4.75	19	6
86	23	16	1	6
86	24	22	1	6
86	25	8.5	19	6
86	26	11.6000003814697	19	6
86	27	414.5	19	5
86	28	10.5	19	6
86	29	-88	88	6
86	30	12	4	6
86	31	30	3	6
86	32	120	1	6
86	33	2.25	1	6
86	34	16	19	6
86	35	30	19	6
86	36	-88	16	6
86	37	15	19	5
86	38	26	1	5
86	39	25	2	6
86	40	100	6	5
86	41	100	6	6
86	42	-77	16	5
86	43	-77	16	6
86	44	-88	16	6
86	45	200	1	5
86	46	25	1	6
86	47	35	1	6
86	48	80	2	6
86	49	-88	16	6
86	50	15.1999998092651	2	1
86	51	5	2	1
86	52	45	1	6
86	53	20	19	6
86	54	50	1	6
86	55	-88	16	6
86	56	2	1	6
86	57	-88	16	6
86	58	5	3	6
86	59	10	19	6
86	60	11	19	6
86	61	12	1	6
86	62	12	19	5
86	63	26	19	6
86	64	-77	16	5
86	65	25	1	6
86	66	10	19	6
86	67	-88	16	6
86	68	25	4	6
86	69	16	19	4
86	70	-88	16	6
86	71	70	2	6
87	0	14	1	6
87	1	15	1	5
87	2	90	2	6
87	3	110	1	6
87	4	100	1	6
87	5	120	1	6
87	6	90	1	4
87	7	4	9	6
87	8	5	9	5
87	9	10	9	6
87	10	10	9	5
87	11	20	1	6
87	12	50	2	6
87	13	35	1	6
87	14	18	13	6
87	15	14	13	5
87	16	14	1	6
87	17	11	19	6
87	18	8.60000038146973	19	6
87	19	8	19	5
87	20	8	19	6
87	21	5	19	5
87	22	5	19	6
87	23	5	19	5
87	24	22	1	6
87	25	18	19	5
87	26	18	19	6
87	27	9	19	6
87	28	15	19	6
87	29	-88	16	6
87	30	10	14	5
87	31	18	14	6
87	32	85	1	6
87	33	2	1	6
87	34	14	1	6
87	35	29	19	5
87	36	-88	16	6
87	37	10	19	6
87	38	14	19	6
87	39	25	19	6
87	40	85	6	6
87	41	100	6	6
87	42	-88	16	6
87	43	-88	16	6
87	44	-88	16	6
87	45	75	14	6
87	46	35	1	6
87	47	20	14	4
87	48	90	1	6
87	49	-88	16	6
87	50	18	1	4
87	51	6	19	6
87	52	30	19	6
87	53	20	19	6
87	54	50	19	6
87	55	-88	16	5
87	56	.75	1	5
87	57	-88	16	5
87	58	6	19	5
87	59	4	16	5
87	60	4	14	5
87	61	12	1	5
87	62	8	19	5
87	63	25	19	5
87	64	-88	16	6
87	65	20	19	5
87	66	10	19	6
87	67	-88	16	6
87	68	5	1	6
87	69	12	1	6
87	70	-88	16	6
87	71	60	19	6
88	0	12	15	6
88	1	12	1	5
88	2	30	1	5
88	3	150	1	6
88	4	150	1	5
88	5	180	1	6
88	6	160	1	5
88	7	3.75	9	5
88	8	4.5	9	1
88	9	9	9	5
88	10	4	9	6
88	11	18	1	5
88	12	50	1	5
88	13	18	1	5
88	14	14	1	5
88	15	13	1	5
88	16	14	19	6
88	17	11	19	5
88	18	8	19	5
88	19	8	19	6
88	20	7	19	5
88	21	6	19	6
88	22	5.5	19	6
88	23	25	19	5
88	24	12	19	6
88	25	21	19	5
88	26	16	19	5
88	27	15	19	5
88	28	14	19	5
88	29	-88	16	6
88	30	14	19	5
88	31	16	14	5
88	32	128	19	5
88	33	2.5	1	6
88	34	15	19	1
88	35	38	19	6
88	36	-88	16	5
88	37	10	19	6
88	38	15	19	6
88	39	18	19	5
88	40	140	6	6
88	41	160	6	6
88	42	150	7	5
88	43	160	6	6
88	44	-88	16	5
88	45	200	14	6
88	46	50	14	5
88	47	28	14	5
88	48	90	1	5
88	49	-88	16	5
88	50	20	1	5
88	51	6	1	5
88	52	38	1	5
88	53	20	1	5
88	54	50	1	6
88	55	-88	16	6
88	56	1	1	6
88	57	-88	16	5
88	58	6	19	5
88	59	5	19	6
88	60	5	19	6
88	61	12	19	5
88	62	5	19	5
88	63	30	19	5
88	64	15	19	6
88	65	52	19	6
88	66	10	19	6
88	67	-88	16	5
88	68	25	14	6
88	69	15	19	5
88	70	-88	16	1
88	71	55	14	6
89	0	6.5	1	2
89	1	10	1	3
89	2	50	1	3
89	3	70	19	2
89	4	80	19	2
89	5	150	19	3
89	6	120	19	2
89	7	5	9	2
89	8	1.25	9	2
89	9	.699999988079071	9	2
89	10	10	9	2
89	11	13	1	4
89	12	50	1	2
89	13	15.6000003814697	17	3
89	14	13.5	12	1
89	15	12.5	12	1
89	16	17.6000003814697	19	2
89	17	13.6000003814697	19	2
89	18	6.40000009536743	19	1
89	19	8	19	2
89	20	7.19999980926514	19	1
89	21	9.60000038146973	19	2
89	22	-88	88	1
89	23	20	19	1
89	24	17.6000003814697	19	1
89	25	9.60000038146973	19	2
89	26	9.60000038146973	19	2
89	27	11.1999998092651	19	2
89	28	16.7999992370605	19	2
89	29	-88	88	1
89	30	10	1	2
89	31	16	1	3
89	32	130	19	2
89	33	2	19	2
89	34	8	19	1
89	35	24	19	1
89	36	-88	88	1
89	37	-88	88	1
89	38	7.19999980926514	19	2
89	39	19.6000003814697	19	2
89	40	110	6	1
89	41	-88	88	1
89	42	100	19	2
89	43	-88	88	4
89	44	-88	88	4
89	45	240	19	4
89	46	20	1	4
89	47	12	1	4
89	48	100	1	4
89	49	20	1	3
89	50	15	1	4
89	51	5	1	2
89	52	23	2	4
89	53	35	19	4
89	54	45	1	2
89	55	14	1	2
89	56	2	1	4
89	57	-88	88	4
89	58	10	19	2
89	59	5	19	2
89	60	6	19	4
89	61	9	19	3
89	62	7	19	3
89	63	40	19	2
89	64	-88	88	2
89	65	14	19	3
89	66	12	19	2
89	67	10	19	2
89	68	-88	88	2
89	69	40	1	1
89	70	-88	88	3
89	71	105	19	4
90	0	15	1	4
90	1	7	2	4
90	2	160	1	6
90	3	60	1	6
90	4	60	1	6
90	5	130	1	6
90	6	70	1	6
90	7	6	9	2
90	8	.150000005960464	9	2
90	9	.699999988079071	9	2
90	10	1.60000002384186	9	2
90	11	15	1	7
90	12	40	1	7
90	13	24	1	7
90	14	18	12	1
90	15	14	12	1
90	16	14	1	5
90	17	12	1	5
90	18	8	1	5
90	19	5	1	5
90	20	5	1	5
90	21	4.5	1	5
90	22	4	1	5
90	23	20	1	5
90	24	24	1	5
90	25	6	1	5
90	26	14	1	5
90	27	4	1	5
90	28	5	1	5
90	29	-88	88	5
90	30	10	1	4
90	31	22	1	4
90	32	150	1	4
90	33	2	1	7
90	34	12	1	5
90	35	16	1	5
90	36	12	1	5
90	37	18	1	5
90	38	14	1	7
90	39	16	2	5
90	40	120	6	1
90	41	160	6	1
90	42	100	3	1
90	43	160	3	2
90	44	-88	88	2
90	45	50	3	5
90	46	18	1	1
90	47	12	1	1
90	48	60	1	4
90	49	-88	88	5
90	50	24	1	7
90	51	4	1	7
90	52	27	1	7
90	53	20	5	8
90	54	40	1	8
90	55	-88	88	8
90	56	2	1	7
90	57	15	5	8
90	58	6	5	8
90	59	5	5	8
90	60	6	5	8
90	61	23	5	8
90	62	16	5	8
90	63	20	5	8
90	64	17	5	8
90	65	20	1	6
90	66	8	5	8
90	67	-88	88	8
90	68	24	1	4
90	69	30	1	4
90	70	-88	88	7
90	71	60	1	8
91	0	-77	1	2
91	1	7	1	2
91	2	200	1	2
91	3	80	1	2
91	4	70	1	2
91	5	10	1	2
91	6	70	1	2
91	7	2	9	2
91	8	-88	9	3
91	9	5	9	3
91	10	10	9	2
91	11	14	1	2
91	12	50	2	2
91	13	16	1	2
91	14	-77	1	2
91	15	-77	1	2
91	16	16	1	2
91	17	15	1	2
91	18	10	1	2
91	19	9	1	2
91	20	7	1	2
91	21	-77	1	2
91	22	-77	1	2
91	23	-88	1	2
91	24	24	1	2
91	25	-88	1	2
91	26	-88	1	2
91	27	-77	1	2
91	28	-88	1	2
91	29	-88	1	2
91	30	16	1	2
91	31	18	1	2
91	32	140	1	2
91	33	240	1	2
91	34	-88	1	2
91	35	-88	1	2
91	36	22	3	2
91	37	22	3	2
91	38	-88	1	2
91	39	-88	1	2
91	40	100	6	2
91	41	-88	6	2
91	42	-88	6	2
91	43	-88	6	2
91	44	-88	1	2
91	45	40	3	2
91	46	24	1	2
91	47	8	1	2
91	48	65	1	2
91	49	-88	1	2
91	50	15	1	2
91	51	5	1	2
91	52	47	1	2
91	53	30	1	2
91	54	45	1	2
91	55	-88	1	2
91	56	1	1	2
91	57	-77	18	2
91	58	7	1	2
91	59	8	1	2
91	60	-77	1	2
91	61	12	1	2
91	62	15	1	1
91	63	35	1	2
91	64	-88	1	2
91	65	40	18	2
91	66	7	1	2
91	67	-88	1	1
91	68	70	1	2
91	69	-77	1	2
91	70	-88	1	2
91	71	-77	1	2
92	0	78.5999984741211	15	1
92	1	7.5	1	1
92	2	150	1	2
92	3	100	1	2
92	4	120	1	2
92	5	240	1	2
92	6	140	1	2
92	7	4	9	1
92	8	.5	9	1
92	9	.800000011920929	9	1
92	10	10	9	1
92	11	15	1	4
92	12	39	1	4
92	13	16	17	1
92	14	-77	16	1
92	15	-77	16	1
92	16	15.5	18	3
92	17	11.5	18	3
92	18	9	18	3
92	19	8	18	3
92	20	6	18	3
92	21	10	18	3
92	22	13	18	3
92	23	30	18	3
92	24	27	1	4
92	25	13	18	3
92	26	16	18	4
92	27	12	18	3
92	28	15	18	3
92	29	-88	88	3
92	30	15	1	1
92	31	20	1	1
92	32	150	1	1
92	33	2.5	1	1
92	34	24	1	3
92	35	45	18	3
92	36	-77	88	3
92	37	16	18	3
92	38	15	18	3
92	39	20	18	3
92	40	125	6	3
92	41	140	6	3
92	42	120	19	1
92	43	160	6	3
92	44	-88	88	3
92	45	70	1	2
92	46	40	1	2
92	47	30	1	3
92	48	80	1	4
92	49	-88	88	4
92	50	14.5	1	4
92	51	5	1	4
92	52	45	1	4
92	53	30	5	5
92	54	40	18	1
92	55	-88	88	1
92	56	1.20000004768372	1	3
92	57	30	1	1
92	58	5	5	5
92	59	20	5	5
92	60	20	5	5
92	61	13	5	5
92	62	4	5	5
92	63	40	5	5
92	64	25	5	5
92	65	25	18	3
92	66	8	5	5
92	67	-88	5	5
92	68	70	7	1
92	69	25	1	4
92	70	-88	88	3
92	71	70	1	1
93	0	11	1	2
93	1	6	1	2
93	2	25	1	2
93	3	90	1	2
93	4	80	1	2
93	5	100	1	2
93	6	120	1	2
93	7	4	10	3
93	8	9	10	3
93	9	10	10	2
93	10	2.5	10	3
93	11	13	1	2
93	12	37	1	2
93	13	24	1	2
93	14	-77	16	4
93	15	-77	16	4
93	16	14	19	3
93	17	12	19	3
93	18	7	19	3
93	19	10	19	3
93	20	6	19	3
93	21	8	19	3
93	22	7	19	3
93	23	-77	16	4
93	24	14	19	3
93	25	7	19	3
93	26	7.5	19	3
93	27	10	19	3
93	28	-77	16	4
93	29	-88	88	4
93	30	13	18	3
93	31	10	18	3
93	32	120	18	3
93	33	2.29999995231628	1	2
93	34	12	18	3
93	35	-77	16	4
93	36	-77	16	4
93	37	12	19	3
93	38	3	19	3
93	39	10	19	3
93	40	110	18	3
93	41	-77	16	4
93	42	-77	16	4
93	43	-77	16	4
93	44	-88	88	4
93	45	270	18	3
93	46	22	18	3
93	47	14	18	3
93	48	70	1	2
93	49	-88	88	4
93	50	16	1	2
93	51	5	1	2
93	52	32	1	2
93	53	15	19	3
93	54	40	19	3
93	55	-88	88	4
93	56	2	1	2
93	57	-77	16	4
93	58	4.5	19	3
93	59	8	19	3
93	60	10	19	3
93	61	14	19	3
93	62	7	18	3
93	63	28	18	3
93	64	-77	16	4
93	65	10	19	3
93	66	12	18	3
93	67	-88	88	4
93	68	16	18	3
93	69	15	19	3
93	70	-88	88	4
93	71	55	18	3
94	0	-77	16	4
94	1	7.5	1	2
94	2	45	19	2
94	3	60	19	2
94	4	75	19	2
94	5	80	19	2
94	6	90	19	2
94	7	4	10	3
94	8	2	10	3
94	9	10	10	3
94	10	2.5	10	3
94	11	12	1	2
94	12	35	1	2
94	13	24	1	2
94	14	15	13	3
94	15	12.3800001144409	13	3
94	16	13	19	3
94	17	10	19	3
94	18	8	19	3
94	19	8.5	19	3
94	20	6	19	3
94	21	7	19	3
94	22	5	19	3
94	23	-77	16	4
94	24	22	19	3
94	25	10	19	3
94	26	11.5	19	3
94	27	9	19	3
94	28	-77	16	4
94	29	-88	88	4
94	30	20	18	3
94	31	10	18	3
94	32	120	18	3
94	33	2	19	3
94	34	25	19	3
94	35	38	19	3
94	36	-77	16	3
94	37	25	19	3
94	38	-77	16	4
94	39	22	19	3
94	40	84	18	3
94	41	-77	16	4
94	42	-77	16	4
94	43	-77	16	4
94	44	-88	88	4
94	45	-77	16	4
94	46	16	1	3
94	47	26	18	3
94	48	89	1	2
94	49	-88	88	4
94	50	16	1	2
94	51	5.59999990463257	1	2
94	52	60	1	2
94	53	19.2999992370605	19	3
94	54	36	19	3
94	55	-88	88	4
94	56	1.5	1	2
94	57	-77	16	4
94	58	4.5	19	3
94	59	8	19	3
94	60	10	19	3
94	61	18	18	3
94	62	4.5	19	3
94	63	30	19	3
