childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE158049	1	41	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158049	2	41	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158049	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158049	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158050	0	18	1	0	1	 	 	 	 	 	0	8	0	0	0	0	6	4	6
PE158050	1	57	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158050	2	56	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158050	3	23	2	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158050	4	21	1	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158050	5	15	1	7	1	 	 	 	 	 	0	8	2	1	0	0	5	2	6
PE158050	15	11	1	7	1	4	1	4	6	 	0	9	2	1	0	0	5	1	6
PE158050	16	10	1	7	1	2	1	4	6	 	0	9	0	0	0	0	5	1	9
PE158050	17	2	1	14	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE158051	0	14	2	0	1	 	 	 	 	 	0	6	0	4	1	0	9	2	3
PE158051	1	41	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE158051	2	33	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158051	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158051	4	16	2	7	1	11	1	4	6	 	0	6	0	4	1	0	9	2	3
PE158051	5	52	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE158051	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158051	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158051	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158051	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158051	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158052	0	14	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	3
PE158052	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158052	2	33	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158052	3	12	2	7	1	7	1	4	5	 	0	9	0	2	0	0	7	2	4
PE158052	15	10	1	7	1	6	1	2	5	 	0	10	0	0	0	0	5	2	4
PE158052	16	7	2	7	1	2	1	2	5	 	0	10	0	0	0	0	5	1	6
PE158053	0	15	2	0	1	 	 	 	 	 	0	10	0	0	0	13	0	0	1
PE158053	1	43	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158053	2	34	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158053	3	13	2	7	1	8	1	4	6	 	0	8	0	1	0	1	8	2	4
PE158053	4	4	1	7	1	0	3	 	 	 	0	12	0	0	0	0	0	0	12
PE158054	0	14	2	0	1	 	 	 	 	 	0	9	1	2	1	0	5	2	4
PE158054	1	52	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158054	2	46	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158054	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158054	4	20	1	7	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158054	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158054	6	15	1	7	1	5	0	4	6	 	0	8	0	1	8	0	0	0	6
PE158054	7	12	1	7	1	5	1	4	7	 	0	10	0	1	0	0	5	2	5
PE158054	15	7	1	15	1	 	 	 	 	 	0	10	0	0	0	0	5	1	8
PE158055	0	14	2	0	1	 	 	 	 	 	4	12	0	4	2	0	0	0	4
PE158055	1	53	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158055	2	51	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158055	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158055	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158055	5	23	1	7	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158055	6	21	2	7	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158055	7	20	1	7	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158055	8	13	2	7	1	5	1	4	7	 	0	12	4	3	0	0	5	1	3
PE158055	9	14	1	15	1	 	 	 	 	 	0	10	0	1	4	0	5	1	4
PE158055	10	13	1	15	1	 	 	 	 	 	0	11	0	1	3	0	5	1	5
PE158055	11	4	2	15	1	 	 	 	 	 	0	14	0	0	0	0	0	0	6
PE158056	0	14	1	0	1	 	 	 	 	 	0	9	4	2	0	0	6	2	4
PE158056	1	37	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158056	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158056	10	12	1	7	1	6	1	4	6	 	0	9	0	2	0	0	6	3	4
PE158056	11	47	1	1	1	8	0	3	 	 	0	 	 	 	 	 	 	 	 
PE158056	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158057	0	15	1	0	1	 	 	 	 	 	0	10	4	1	0	0	6	2	4
PE158057	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158057	2	35	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE158057	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE158057	15	9	2	7	1	4	1	4	6	 	0	11	2	2	0	0	6	3	4
PE158057	16	8	1	7	1	3	1	4	6	 	0	11	2	0	0	0	6	2	3
PE158057	17	5	1	7	1	20	1	4	 	 	0	12	0	0	0	0	5	1	6
PE168001	0	15	1	0	1	 	 	 	 	 	0	8	1	1	0	0	7	2	3
PE168001	1	37	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168001	2	35	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168001	3	13	2	7	1	7	1	4	6	 	0	8	1	1	0	0	7	3	3
PE168001	15	11	1	7	1	6	1	4	5	 	0	9	1	1	0	0	6	2	4
PE168001	16	8	1	7	1	3	1	4	6	 	0	9	1	1	0	0	6	2	4
PE168001	17	4	2	7	1	20	1	4	 	 	0	9	0	0	0	0	5	2	6
PE168001	18	2	1	7	1	20	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168002	0	14	1	0	1	 	 	 	 	 	0	8	1	2	0	0	6	3	2
PE168002	1	42	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE168002	2	21	1	9	1	11	0	4	6	17	0	 	 	 	 	 	 	 	 
PE168002	3	12	2	7	1	6	1	4	6	 	0	8	1	2	0	0	6	2	2
PE168002	15	7	1	9	1	1	1	4	6	 	0	9	0	1	0	0	6	1	3
PE168003	0	14	2	0	1	 	 	 	 	 	0	9	2	2	1	0	7	2	1
PE168003	1	36	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168003	2	36	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168003	3	17	2	7	1	11	1	4	6	 	0	9	2	2	2	0	7	2	1
PE168003	4	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168003	5	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168004	0	14	2	0	1	 	 	 	 	 	0	9	1	2	0	0	6	2	3
PE168004	1	41	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168004	2	42	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168004	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168004	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168004	5	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168005	0	14	1	0	1	 	 	 	 	 	0	9	1	1	0	0	7	3	3
PE168005	1	51	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168005	2	52	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE168005	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168005	4	19	1	7	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168005	5	12	1	7	1	7	1	4	6	 	0	9	1	1	0	0	7	2	4
PE168005	15	8	1	7	1	3	1	4	6	 	0	10	1	1	0	0	6	1	4
PE168005	16	 	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE168005	17	17	2	16	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE168006	0	14	2	0	1	 	 	 	 	 	0	8	0	2	0	0	6	2	3
PE168006	1	53	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168006	2	50	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168006	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168006	4	12	1	7	1	10	1	4	6	 	0	8	0	1	0	0	6	2	3
PE168006	15	10	1	7	1	4	1	4	6	 	0	8	0	1	0	0	6	1	4
PE168007	0	15	2	0	1	 	 	 	 	 	0	8	4	3	2	0	6	2	3
PE168007	1	38	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168007	2	38	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168007	3	13	1	7	1	7	1	4	6	 	0	8	4	2	2	0	6	2	3
PE168007	4	4	1	7	1	20	1	4	 	 	0	10	0	0	0	0	4	1	5
PE168008	0	14	2	0	1	 	 	 	 	 	0	9	0	2	2	0	6	2	3
PE168008	1	46	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168008	2	42	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168008	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168008	4	16	1	7	1	9	1	4	7	 	0	9	0	2	2	0	6	2	3
PE168008	5	12	2	7	1	6	1	4	7	 	0	9	0	2	2	0	7	2	2
PE168009	0	14	2	0	1	 	 	 	 	 	0	8	3	10	3	0	0	0	4
PE168009	1	50	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE168009	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168009	3	19	2	7	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168009	4	18	1	7	1	9	1	4	 	 	0	 	 	 	 	 	 	 	 
PE168009	15	11	1	7	1	4	1	4	6	 	0	8	3	0	6	0	6	1	3
PE168009	16	6	2	7	1	1	1	4	6	 	0	8	0	4	6	0	6	1	3
PE168010	0	15	2	0	1	 	 	 	 	 	0	7	4	3	0	0	7	2	1
PE168010	1	38	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168010	2	37	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168010	3	23	2	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168010	4	21	1	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE168010	5	17	1	7	1	10	1	4	6	 	0	7	2	0	0	0	7	4	4
PE168010	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168010	7	6	1	15	1	 	 	 	 	 	0	10	0	2	0	0	7	3	2
PE168010	8	4	1	15	1	 	 	 	 	 	0	12	0	1	0	0	0	0	11
PE168011	0	15	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	2	2
PE168011	1	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168011	2	55	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168011	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168011	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168011	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168011	6	18	1	7	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE168011	7	11	1	7	1	5	1	4	6	 	0	9	0	1	0	0	5	2	3
PE168012	0	14	2	0	1	 	 	 	 	 	0	10	3	2	6	0	0	0	1
PE168012	1	43	1	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168012	2	32	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168012	3	16	1	7	1	8	1	4	6	 	0	10	2	2	0	0	6	1	3
PE168012	15	9	2	7	1	2	1	4	6	 	0	10	1	1	0	0	5	1	4
PE168012	16	5	1	7	1	20	1	4	 	 	0	12	0	0	0	0	4	1	4
PE168013	0	15	2	0	1	 	 	 	 	 	0	9	2	2	8	0	0	1	3
PE168013	1	42	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168013	2	43	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168013	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168013	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168013	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168013	6	17	1	7	1	9	1	4	7	 	0	9	3	2	2	0	6	2	3
PE168013	7	11	2	7	1	4	1	4	6	 	0	9	2	2	0	0	6	2	7
PE168013	15	9	1	7	1	4	1	4	6	 	0	9	0	4	0	0	6	2	3
PE168015	0	14	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	3
PE168015	1	33	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168015	2	33	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168015	3	13	2	7	1	8	1	4	6	 	0	9	0	1	0	0	6	3	2
PE168016	0	14	2	0	1	 	 	 	 	 	0	9	0	2	0	0	7	2	3
PE168016	1	42	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168016	2	48	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168016	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168016	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168016	15	9	1	7	1	3	1	4	6	 	0	10	0	1	0	0	6	2	4
PE168017	0	14	1	0	1	 	 	 	 	 	0	10	1	1	2	0	7	1	2
PE168017	1	38	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168017	2	38	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168017	3	21	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168017	4	17	1	7	1	11	1	4	7	 	0	10	1	1	2	0	7	1	2
PE168017	5	70	2	6	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168017	15	11	1	7	1	5	1	4	6	 	0	11	0	1	1	0	6	1	3
PE168018	0	15	2	0	1	 	 	 	 	 	0	10	2	2	4	0	0	0	4
PE168018	1	40	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168018	2	42	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168018	3	21	2	7	1	13	1	1	7	17	0	 	 	 	 	 	 	 	 
PE168018	4	19	2	7	1	11	1	1	6	17	0	 	 	 	 	 	 	 	 
PE168018	5	16	2	7	1	9	1	4	6	 	0	4	0	2	0	0	6	5	1
PE168018	6	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168018	7	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168018	8	3	1	7	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE168019	0	15	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	2	4
PE168019	1	56	1	2	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168019	2	43	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168019	3	24	1	7	1	0	3	 	 	 	3	 	 	 	 	 	 	 	 
PE168019	4	21	1	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168019	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168019	6	18	2	7	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168019	7	13	2	7	1	5	1	4	6	 	0	9	0	1	0	0	6	3	4
PE168019	15	12	1	7	1	5	1	4	6	 	0	9	0	1	0	0	6	3	4
PE168019	16	5	2	9	1	20	1	4	 	 	0	9	0	0	0	0	4	1	8
PE168020	0	15	2	0	1	 	 	 	 	 	0	8	1	2	0	0	8	2	3
PE168020	1	41	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168020	2	44	2	1	1	17	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168020	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168020	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168020	5	17	2	7	1	4	0	4	6	10	0	8	2	3	8	0	0	0	3
PE168020	6	12	2	7	1	5	1	4	6	 	0	8	2	2	0	0	6	2	4
PE168020	15	10	1	7	1	4	1	4	6	 	0	9	1	1	0	0	6	2	4
PE168020	16	7	2	7	1	1	1	4	6	 	0	9	0	1	0	0	6	2	4
PE168020	17	4	1	7	1	18	1	4	 	 	0	10	0	0	0	0	8	0	5
PE168021	0	14	2	0	1	 	 	 	 	 	0	9	3	2	0	0	7	2	3
PE168021	1	42	1	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168021	2	42	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168021	3	20	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168021	4	17	1	7	1	6	0	4	6	13	0	9	0	0	0	10	0	0	5
PE168021	5	16	1	7	1	10	1	4	6	 	0	9	0	2	0	0	7	3	4
PE168021	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168021	7	1	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168021	8	18	2	16	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE168022	0	15	1	0	1	 	 	 	 	 	0	9	2	1	0	0	7	3	2
PE168022	1	52	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168022	2	51	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE168022	3	23	2	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168022	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168022	5	11	1	7	1	5	1	4	7	 	0	9	1	1	0	0	6	2	3
PE168022	6	1	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE168023	0	15	1	0	1	 	 	 	 	 	0	10	0	2	1	0	7	3	2
PE168023	1	33	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168023	2	33	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE168023	3	13	1	7	1	7	1	4	6	 	0	10	0	2	1	0	6	2	3
PE168024	0	13	2	0	1	 	 	 	 	 	0	10	0	1	1	0	6	2	4
PE168024	1	48	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168024	2	51	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE168024	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE168024	4	24	2	7	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE168024	5	20	2	7	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE168024	6	15	2	7	1	8	1	4	6	 	0	9	4	2	2	0	7	2	2
PE168024	15	10	1	7	1	4	1	4	6	 	0	8	0	0	4	0	6	2	2
PE168025	0	16	1	0	1	 	 	 	 	 	0	10	1	2	2	8	0	0	2
PE168025	1	42	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168025	2	42	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168025	3	18	1	7	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE168025	4	12	1	7	1	6	1	4	7	 	0	10	2	2	2	0	6	2	2
PE168025	5	16	2	16	1	 	 	 	 	 	0	9	3	4	8	0	0	0	1
PE168025	6	4	2	15	1	 	 	 	 	 	0	10	0	1	6	0	0	0	7
PE178001	0	14	1	0	1	 	 	 	 	 	0	9	2	2	3	0	6	2	1
PE178001	1	42	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178001	2	40	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178001	3	22	2	7	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178001	4	19	1	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE178001	5	18	2	7	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178001	6	16	2	7	1	2	1	4	6	 	0	9	2	1	2	0	6	2	1
PE178001	7	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178001	8	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178001	15	9	2	7	1	2	1	4	6	 	0	9	0	1	0	0	6	0	1
PE178002	0	15	2	0	1	 	 	 	 	 	0	8	2	2	0	0	6	1	2
PE178002	1	35	1	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178002	2	41	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178002	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178002	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178002	5	13	2	7	1	6	1	4	6	 	0	8	3	1	0	0	6	2	3
PE178002	15	10	1	7	1	4	1	4	6	 	0	11	0	1	0	0	5	1	5
PE178002	16	5	2	7	1	0	1	4	 	 	0	10	0	1	0	0	4	1	5
PE178003	0	15	1	0	1	 	 	 	 	 	0	10	3	1	1	0	6	1	4
PE178003	1	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178003	2	39	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178003	3	21	1	7	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178003	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178003	5	12	1	7	1	7	1	4	6	 	1	10	0	1	1	0	6	3	2
PE178003	6	21	2	16	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE178003	7	0	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE178004	0	15	1	0	1	 	 	 	 	 	0	10	0	1	0	4	6	1	2
PE178004	1	48	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178004	2	34	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178004	3	16	2	7	1	11	1	4	5	 	0	9	1	2	0	2	6	1	3
PE178004	4	16	2	7	1	11	1	4	5	 	0	9	1	2	0	2	6	1	3
PE178004	5	4	1	7	1	20	1	4	 	 	0	9	0	0	0	0	4	2	5
PE178006	0	15	2	0	1	 	 	 	 	 	0	11	0	2	0	0	7	3	3
PE178006	1	54	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178006	2	48	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178006	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178006	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178006	5	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178006	6	13	2	7	1	8	1	4	6	 	0	11	0	2	0	0	8	3	4
PE178006	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178007	0	15	2	0	1	 	 	 	 	 	0	9	4	3	0	0	5	2	3
PE178007	1	36	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178007	2	17	1	7	1	10	1	4	6	 	0	9	4	2	0	0	4	2	2
PE178007	3	4	2	7	1	20	1	1	 	 	0	9	0	0	0	0	6	1	4
PE178007	4	37	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178009	0	15	2	0	1	 	 	 	 	 	0	8	0	2	0	0	6	3	3
PE178009	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178009	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178009	3	19	1	9	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE178009	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178009	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178009	17	24	1	9	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE178010	0	15	2	0	1	 	 	 	 	 	0	8	0	1	0	0	7	2	3
PE178010	1	37	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178010	2	19	2	7	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE178010	3	13	1	9	1	8	1	4	5	 	0	8	0	1	0	0	7	2	3
PE178010	4	71	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178011	0	15	1	0	1	 	 	 	 	 	0	9	0	1	1	0	5	2	4
PE178011	1	38	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178011	2	38	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178011	3	12	1	7	1	7	1	4	6	 	0	9	0	1	1	0	5	1	4
PE178011	4	6	2	7	1	0	1	4	 	 	0	10	0	1	0	0	5	1	5
PE178013	0	14	1	0	1	 	 	 	 	 	0	8	0	1	4	0	6	2	1
PE178013	1	71	1	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178013	2	60	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178013	3	23	1	13	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178013	4	19	1	13	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178013	5	20	1	14	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178015	0	14	2	0	1	 	 	 	 	 	0	9	0	3	2	0	6	2	3
PE178015	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178015	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178015	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178015	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178015	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178015	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178015	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
