childid	plotid	larea	lunit	lown	luse	trans	transid1	transid2	collat	collat1	collat2
PE151032	1	10	1	2	4	 	 	 	 	 	 
PE151033	1	400	1	4	4	0	 	 	1	13	 
PE151033	2	20	2	4	1	0	 	 	1	13	 
PE151033	3	10	2	4	1	1	13	 	1	13	 
PE151034	1	250	1	4	4	0	 	 	0	 	 
PE151034	2	200	1	4	1	0	 	 	0	 	 
PE151035	1	28	1	4	4	0	 	 	0	 	 
PE151035	2	3	6	4	1	0	 	 	0	 	 
PE151036	1	20	1	4	4	0	 	 	0	 	 
PE151036	2	450	1	4	11	0	 	 	0	 	 
PE151037	1	50	1	2	4	 	 	 	 	 	 
PE151037	2	400	1	4	8	0	 	 	0	 	 
PE151040	1	200	1	4	4	0	 	 	0	 	 
PE151041	1	100	1	4	4	0	 	 	0	 	 
PE151041	2	4	2	4	1	3	 	 	0	 	 
PE151041	3	420	1	4	1	0	 	 	0	 	 
PE151042	1	50	1	4	4	1	2	 	1	2	 
PE151042	2	4	6	4	1	1	2	 	1	2	 
PE151042	3	4	6	4	1	1	 	2	1	2	 
PE151043	1	450	1	5	4	 	 	 	 	 	 
PE151043	2	5	2	5	1	 	 	 	 	 	 
PE151044	1	300	1	4	4	0	 	 	0	 	 
PE151044	2	3	2	4	1	4	4	1	1	4	1
PE151045	1	20	1	4	4	0	 	 	1	90	 
PE151045	2	4	6	4	1	0	 	 	1	90	 
PE151045	3	4	6	4	1	 	 	 	99	 	 
PE151046	1	50	1	4	4	0	 	 	1	1	 
PE151046	2	20	2	4	1	0	 	 	1	1	 
PE151047	1	36	1	4	4	3	1	 	0	 	 
PE151047	2	.5	2	4	1	1	1	19	1	1	19
PE151048	1	32	1	4	4	2	1	2	0	 	 
PE151048	2	2.5	2	4	1	4	1	2	0	 	 
PE151048	3	35000	1	4	1	4	1	2	1	1	2
PE151049	1	20	1	1	4	 	 	 	 	 	 
PE151050	1	24	1	2	4	 	 	 	 	 	 
PE151050	2	1	2	4	8	0	 	 	1	90	 
PE151051	1	300	1	4	4	0	 	 	0	 	 
PE151051	2	300	1	4	4	0	 	 	1	2	 
PE151051	3	10	2	4	1	0	 	 	1	2	 
PE151051	4	8	2	4	1	0	 	 	0	 	 
PE151051	5	8	2	4	1	0	 	 	0	 	 
PE151052	1	75	1	1	4	 	 	 	 	 	 
PE151061	1	300	1	5	4	 	 	 	 	 	 
PE151061	2	10000	1	5	1	 	 	 	 	 	 
PE151061	3	10000	1	5	1	 	 	 	 	 	 
PE151062	1	800	1	4	4	0	 	 	0	 	 
PE151062	2	1	2	4	1	0	 	 	0	 	 
PE151063	1	12	1	4	4	1	1	2	1	1	2
PE151063	2	2.5	2	4	1	1	1	2	1	1	2
PE151064	1	60	1	4	4	1	1	2	1	1	2
PE151064	2	2.5	2	4	1	1	1	2	1	1	2
PE151064	3	1	2	4	1	1	1	2	1	1	2
PE151065	1	20	1	2	4	 	 	 	 	 	 
PE151065	2	1	6	1	1	 	 	 	 	 	 
PE151066	1	110	1	4	4	4	2	 	1	2	 
PE151067	1	75	1	4	4	1	1	2	1	1	2
PE151067	2	2	6	4	1	1	1	2	1	1	2
PE151068	1	15	1	2	4	 	 	 	 	 	 
PE151069	1	36	1	4	4	0	 	 	1	1	 
PE151070	1	20	1	4	4	1	1	2	1	1	2
PE151070	2	1	6	4	1	1	1	2	1	1	2
PE151071	1	300	1	2	4	 	 	 	 	 	 
PE151071	2	1	6	4	1	1	1	2	1	1	2
PE151072	1	100	1	4	4	0	 	 	0	 	 
PE151073	1	110	1	4	4	1	16	17	1	16	17
PE151073	2	8	2	4	1	1	16	17	1	16	17
PE151074	1	96	1	4	4	1	1	 	1	1	 
PE151074	2	30000	1	4	1	1	1	 	1	1	 
PE151074	3	15000	1	4	1	1	1	 	1	1	 
PE151074	4	10000	1	4	9	1	1	2	1	1	 
PE151075	1	300	1	4	4	1	1	 	1	1	 
PE151075	2	4	2	4	1	1	1	 	1	1	 
PE151076	1	100	1	1	4	 	 	 	 	 	 
PE151076	2	150	1	4	4	1	1	2	1	1	2
PE151076	3	250	1	4	8	1	1	2	1	1	2
PE151077	1	30	1	4	4	1	2	 	1	2	 
PE151077	2	50	1	4	13	1	2	 	1	2	 
PE151078	1	250	1	4	4	4	2	 	0	 	 
PE151078	2	10	2	4	8	4	2	 	0	 	 
PE151079	1	80	1	4	4	1	1	2	0	 	 
PE151080	1	12	2	2	4	 	 	 	 	 	 
PE151081	1	288	1	4	4	0	 	 	1	1	 
PE151082	1	360	1	4	4	1	1	2	1	1	2
PE151082	2	2	2	4	1	1	1	2	1	1	2
PE151083	1	300	1	4	4	1	1	2	1	1	2
PE151083	2	8	6	4	1	1	1	2	1	1	2
PE151084	1	150	1	4	4	0	 	 	1	2	 
PE151084	2	3	2	4	1	0	 	 	1	2	 
PE151085	1	15	1	1	4	 	 	 	 	 	 
PE151086	1	80	1	4	4	4	1	2	1	1	2
PE151086	2	220	1	4	1	4	1	2	1	1	2
PE151087	1	30	1	5	4	 	 	 	 	 	 
PE151087	2	400	1	5	1	 	 	 	 	 	 
PE151088	1	24	1	4	4	0	 	 	0	 	 
PE151088	2	15	6	4	1	0	 	 	0	 	 
PE151089	1	600	1	4	4	4	4	 	1	4	 
PE151089	2	300	2	4	12	3	4	 	1	4	 
PE151089	3	30	2	4	1	4	1	2	1	1	2
PE151090	1	200	1	1	4	 	 	 	 	 	 
PE151091	1	360	1	4	4	4	3	 	0	 	 
PE151091	2	10	2	4	1	4	3	 	1	3	 
PE151091	3	10	2	4	1	4	3	 	1	3	 
PE151092	1	70	1	4	4	1	1	 	1	1	 
PE151092	2	80	1	4	1	1	1	 	1	1	 
PE151092	3	400	1	4	1	1	1	 	1	1	 
PE151094	1	90	1	4	4	0	 	 	0	 	 
PE151094	2	5000	1	4	1	0	 	 	0	 	 
PE151095	1	300	1	4	4	3	2	3	1	2	3
PE151095	2	10	2	4	1	3	2	3	1	2	3
PE151095	3	10	2	4	1	3	2	3	1	2	3
PE151096	1	30	1	4	4	0	 	 	0	 	 
PE151096	2	4	6	4	1	0	 	 	0	 	 
PE151097	1	30	1	5	4	 	 	 	 	 	 
PE151097	2	4	6	5	1	 	 	 	 	 	 
PE151097	3	3	2	5	1	 	 	 	 	 	 
PE151097	4	24	1	5	4	 	 	 	 	 	 
PE151098	1	120	1	4	4	0	 	 	1	1	 
PE151098	2	5	2	4	1	0	 	 	1	1	 
PE151099	1	60	1	4	4	4	16	 	1	16	 
PE151099	2	250	1	4	1	4	16	 	1	16	 
PE151099	3	1000	1	4	1	0	 	 	1	2	 
PE151100	1	144	1	4	4	1	1	2	1	1	2
PE151100	2	15	6	4	1	1	1	2	1	1	2
PE151100	3	15	6	4	1	1	1	2	1	1	2
PE151100	4	5	6	4	1	1	1	2	1	1	2
PE151101	1	100	1	4	4	1	1	2	0	 	 
PE151101	2	1	6	1	1	 	 	 	 	 	 
PE151102	1	15	1	2	4	 	 	 	 	 	 
PE151103	1	175	1	4	4	3	90	 	0	 	 
PE151103	2	19825	1	4	9	3	90	 	0	 	 
PE151103	3	2	6	4	1	3	90	 	0	 	 
PE151104	1	30	1	4	4	1	1	 	0	 	 
PE151104	2	4	2	4	1	1	1	 	0	 	 
PE151105	1	100	1	5	4	 	 	 	 	 	 
PE151105	2	60000	1	5	1	 	 	 	 	 	 
PE151106	1	150	1	4	4	1	1	 	1	1	 
PE151106	2	4	6	4	1	1	1	 	1	1	 
PE151107	1	12	1	2	4	 	 	 	 	 	 
PE151108	1	10	1	2	4	 	 	 	 	 	 
PE151108	2	1	6	2	1	 	 	 	 	 	 
PE151109	1	100	1	4	4	1	1	 	1	1	 
PE151110	1	54	1	4	4	0	 	 	1	2	 
PE151110	2	10	2	4	1	0	 	 	1	2	 
PE151111	1	80	1	5	4	 	 	 	 	 	 
PE151111	2	2	2	5	1	 	 	 	 	 	 
PE151112	1	60	2	4	4	0	 	 	0	 	 
PE151112	2	2	6	5	1	 	 	 	 	 	 
PE151112	3	.5	6	4	1	0	 	 	0	 	 
PE161001	1	100	1	2	4	0	 	 	0	 	 
PE161002	1	120	1	2	4	 	 	 	 	 	 
PE161002	2	3	3	2	1	 	 	 	 	 	 
PE161002	3	1000	1	4	1	0	 	 	1	1	 
PE161002	4	1	3	1	1	 	 	 	 	 	 
PE161002	5	150	1	1	1	 	 	 	 	 	 
PE161002	6	150	1	1	1	 	 	 	 	 	 
PE161002	7	150	1	1	1	 	 	 	 	 	 
PE161003	1	64	1	4	4	4	1	2	1	1	2
PE161003	2	70	1	4	4	4	1	2	1	1	2
PE161003	3	300	1	4	1	4	1	2	1	1	2
PE161003	4	150	1	4	1	4	1	2	1	1	2
PE161004	1	24	1	4	4	1	1	2	1	1	2
PE161004	2	50	1	4	1	0	 	 	1	1	2
PE161004	3	50	1	4	1	0	 	 	1	1	2
PE161005	1	 	1	2	4	 	 	 	 	 	 
PE161006	1	36	1	5	4	 	 	 	 	 	 
PE161006	2	5000	1	5	1	 	 	 	 	 	 
PE161006	3	1250	1	5	1	 	 	 	 	 	 
PE161007	1	50	1	5	4	 	 	 	 	 	 
PE161007	2	.5	3	2	1	 	 	 	 	 	 
PE161008	1	12	1	1	4	 	 	 	 	 	 
PE161009	1	20	1	2	4	 	 	 	 	 	 
PE161009	2	200	1	4	1	3	90	 	0	 	 
PE161010	1	80	1	4	4	2	1	2	1	1	2
PE161010	2	1	3	4	1	2	1	2	1	1	2
PE161010	3	1	3	2	1	 	 	 	 	 	 
PE161010	4	.5	3	4	1	2	1	2	1	1	2
PE161010	5	.5	3	4	1	2	1	2	1	1	2
PE161011	1	28	1	4	4	3	1	2	1	1	 
PE161011	2	.5	3	4	1	3	1	2	1	1	 
PE161011	3	.25	3	4	1	3	1	2	1	1	 
PE161011	4	120	1	4	1	3	1	2	1	1	 
PE161012	1	80	1	4	4	0	 	 	1	1	2
PE161012	2	600	1	4	1	0	 	 	1	1	2
PE161012	3	150	1	2	1	 	 	 	 	 	 
PE161012	4	40	1	4	11	0	 	 	1	1	2
PE161013	1	16	1	2	4	 	 	 	 	 	 
PE161013	2	40	1	4	4	0	 	 	1	1	 
PE161013	3	1	2	2	1	 	 	 	 	 	 
PE161013	4	2500	1	4	1	0	 	 	1	1	 
PE161013	5	860	1	4	1	0	 	 	1	1	 
PE161014	1	60	1	4	4	1	1	2	0	 	 
PE161014	2	2500	1	5	1	 	 	 	 	 	 
PE161014	3	1250	1	5	1	 	 	 	 	 	 
PE161014	4	1250	1	5	1	 	 	 	 	 	 
PE161014	5	1250	1	5	1	 	 	 	 	 	 
PE161014	6	625	1	5	1	 	 	 	 	 	 
PE161014	7	625	1	5	1	 	 	 	 	 	 
PE161014	8	625	1	5	1	 	 	 	 	 	 
PE161015	1	625	1	4	1	0	 	 	1	1	2
PE161015	2	3	3	4	1	0	 	 	1	1	2
PE161015	3	1	3	4	1	0	 	 	1	1	2
PE161016	1	20	1	4	4	0	 	 	0	 	 
PE161016	2	30	1	4	4	0	 	 	0	 	 
PE161016	3	1	3	2	2	 	 	 	 	 	 
PE161017	1	300	1	4	4	0	 	 	0	 	 
PE161017	2	2500	1	4	1	0	 	 	0	 	 
PE161017	3	2500	1	4	1	0	 	 	0	 	 
PE161017	4	2500	1	4	1	0	 	 	0	 	 
PE161017	5	2500	1	4	1	0	 	 	0	 	 
PE161017	6	500	1	4	1	0	 	 	0	 	 
PE161018	1	200	1	1	4	 	 	 	 	 	 
PE161018	2	150	1	4	4	0	 	 	1	1	2
PE161018	3	200	1	4	1	0	 	 	1	1	2
PE161018	4	200	1	4	1	0	 	 	1	1	2
PE161018	5	1	2	1	1	 	 	 	 	 	 
PE161019	1	30	1	4	4	0	 	 	1	16	 
PE161019	2	1	3	4	1	0	 	 	1	16	 
PE161020	1	40	1	4	4	0	 	 	1	1	16
PE161020	2	.5	2	4	1	0	 	 	1	1	16
PE161021	1	75	1	4	4	1	1	2	0	 	 
PE161021	2	2500	1	4	1	1	1	2	0	 	 
PE161021	3	2500	1	4	1	1	1	2	0	 	 
PE161022	1	100	1	4	4	0	 	 	0	 	 
PE161022	2	.5	2	4	1	0	 	 	0	 	 
PE161022	3	2500	1	4	6	0	 	 	0	 	 
PE161022	4	400	1	4	1	0	 	 	0	 	 
PE161023	1	200	1	2	4	 	 	 	 	 	 
PE161023	2	200	1	2	1	 	 	 	 	 	 
PE161023	3	450	1	2	1	 	 	 	 	 	 
PE161023	4	300	1	2	1	 	 	 	 	 	 
PE161023	5	200	1	2	1	 	 	 	 	 	 
PE161023	6	100	1	3	1	 	 	 	 	 	 
PE161024	1	500	1	4	4	0	 	 	0	 	 
PE161024	2	1	2	4	1	0	 	 	0	 	 
PE161024	3	5	2	4	1	0	 	 	0	 	 
PE161025	1	160	1	4	4	0	 	 	0	 	 
PE161025	2	2	3	4	1	0	 	 	0	 	 
PE161025	3	2	3	4	1	0	 	 	0	 	 
PE161025	4	.5	3	4	1	0	 	 	0	 	 
PE161025	5	.5	3	4	1	0	 	 	0	 	 
PE161025	6	.25	3	4	1	0	 	 	0	 	 
PE161025	7	.25	3	4	1	0	 	 	0	 	 
PE161025	8	.25	3	4	1	0	 	 	0	 	 
PE161025	9	.25	3	4	1	0	 	 	0	 	 
PE161025	10	.5	3	4	1	0	 	 	0	 	 
PE161025	11	.5	3	4	1	0	 	 	0	 	 
PE161026	1	100	1	1	4	 	 	 	 	 	 
PE161026	2	1	3	1	1	 	 	 	 	 	 
PE161026	3	625	1	2	1	 	 	 	 	 	 
PE161026	4	1250	1	2	1	 	 	 	 	 	 
PE161027	1	150	1	4	4	0	 	 	1	1	2
PE161027	2	3	3	4	1	0	 	 	1	1	2
PE161028	1	100	1	4	4	0	 	 	0	 	 
PE161028	2	1	3	1	1	 	 	 	 	 	 
PE161028	3	.5	3	1	1	 	 	 	 	 	 
PE161028	4	20	1	4	11	0	 	 	0	 	 
PE161029	1	200	1	4	4	0	 	 	0	 	 
PE161029	2	5	3	4	1	1	1	2	0	 	 
PE161029	3	4	3	4	1	0	 	 	0	 	 
PE161029	4	3	3	4	1	0	 	 	0	 	 
PE161029	5	2	3	4	1	0	 	 	0	 	 
PE161029	6	1.5	3	4	1	0	 	 	0	 	 
PE161029	7	1	3	4	1	0	 	 	0	 	 
PE161029	8	1250	1	4	1	0	 	 	0	 	 
PE161030	1	60	1	2	4	 	 	 	 	 	 
PE161030	2	1250	1	2	1	 	 	 	 	 	 
PE161030	3	1250	1	2	1	 	 	 	 	 	 
PE161030	4	1250	1	2	1	 	 	 	 	 	 
PE161030	5	60	1	2	8	 	 	 	 	 	 
PE161031	1	80	1	4	4	0	 	 	1	1	2
PE161031	2	2	2	4	15	1	1	2	1	1	2
PE161031	3	1	3	4	1	0	 	 	1	1	2
PE161031	4	1	3	4	1	0	 	 	1	1	2
PE161031	5	.5	3	4	1	0	 	 	1	1	2
PE161031	6	60	1	4	11	0	 	 	1	1	2
PE161032	1	56	1	4	4	0	 	 	1	1	2
PE161032	2	1	3	1	1	 	 	 	 	 	 
PE161032	3	1	3	4	1	0	 	 	1	1	2
PE161032	4	1	3	1	1	 	 	 	 	 	 
PE161033	1	80	1	4	4	0	 	 	0	 	 
PE161033	2	2	3	4	1	0	 	 	0	 	 
PE161033	3	2	3	1	1	 	 	 	 	 	 
PE161033	4	1	3	4	1	0	 	 	0	 	 
PE161033	5	.5	3	4	1	0	 	 	0	 	 
PE161033	6	.5	3	4	1	0	 	 	0	 	 
PE161033	7	.5	3	1	1	 	 	 	 	 	 
PE161034	1	20	1	2	4	 	 	 	 	 	 
PE161034	2	40	1	2	2	 	 	 	 	 	 
PE161034	3	2	1	2	11	 	 	 	 	 	 
PE161035	1	126	1	4	4	0	 	 	1	1	2
PE161035	2	2	3	1	1	 	 	 	 	 	 
PE161035	3	1	3	4	8	0	 	 	1	1	2
PE161036	1	60	1	4	4	2	1	2	1	1	2
PE161036	2	1	3	4	1	2	1	2	1	1	2
PE161036	3	1	3	4	1	2	1	2	1	1	2
PE161036	4	1	3	2	1	 	 	 	 	 	 
PE161036	5	.5	3	4	1	2	1	2	1	1	2
PE161036	6	.5	3	4	1	2	1	2	1	1	2
PE161036	7	.5	3	1	1	 	 	 	 	 	 
PE161037	1	30	1	4	4	4	1	 	1	1	2
PE161037	2	200	1	4	1	4	1	 	1	1	2
PE161037	3	150	1	4	1	0	 	 	0	 	 
PE161038	1	150	1	4	4	0	 	 	0	 	 
PE161038	2	1	3	4	1	0	 	 	0	 	 
PE161038	3	1	3	4	1	0	 	 	0	 	 
PE161038	4	1	3	4	1	0	 	 	0	 	 
PE161038	5	1	3	4	1	0	 	 	0	 	 
PE161038	6	1	3	4	1	0	 	 	0	 	 
PE161039	1	38	1	4	4	1	1	 	0	 	 
PE161039	2	375	1	4	1	1	1	 	0	 	 
PE161039	3	300	1	4	1	1	1	 	0	 	 
PE161039	4	150	1	4	1	1	1	 	0	 	 
PE161040	1	500	1	4	1	0	 	 	0	 	 
PE161040	2	2500	1	4	1	0	 	 	0	 	 
PE161040	3	1250	1	4	8	0	 	 	0	 	 
PE161041	1	50	1	2	4	 	 	 	 	 	 
PE161041	2	1	3	4	1	0	 	 	1	1	2
PE161041	3	.5	3	4	1	0	 	 	1	1	2
PE161041	4	.5	3	4	1	0	 	 	1	1	2
PE161041	5	625	1	4	1	0	 	 	1	1	2
PE161041	6	625	1	4	1	0	 	 	1	1	2
PE161042	1	283.5	1	4	4	4	1	2	1	1	2
PE161042	2	1	2	4	1	4	1	2	1	1	2
PE161042	3	.5	2	4	1	4	1	2	1	1	2
PE161042	4	5000	1	4	1	4	1	2	1	1	2
PE161042	5	1250	1	4	1	4	1	2	1	1	2
PE161042	6	1250	1	4	1	4	1	2	1	1	2
PE161043	1	200	1	2	4	 	 	 	 	 	 
PE161043	2	1	3	4	1	0	 	 	0	 	 
PE161043	3	1	3	4	1	0	 	 	0	 	 
PE161043	4	.5	3	4	8	0	 	 	0	 	 
PE161043	5	.5	3	4	1	0	 	 	0	 	 
PE161044	1	120	1	4	4	 	 	 	77	 	 
PE161045	1	100	1	4	4	0	 	 	1	2	 
PE161045	2	8	3	4	1	0	 	 	1	2	 
PE161046	1	60	1	2	4	 	 	 	 	 	 
PE161046	2	2	3	4	1	0	 	 	0	 	 
PE161047	1	200	1	2	4	 	 	 	 	 	 
PE161047	2	2	3	4	1	1	1	2	1	1	2
PE161047	3	1	2	2	1	 	 	 	 	 	 
PE161048	1	200	1	2	4	 	 	 	 	 	 
PE161049	1	80	1	2	4	 	 	 	 	 	 
PE161050	1	70	1	4	4	0	 	 	0	 	 
PE161050	2	.5	2	4	1	0	 	 	0	 	 
PE161050	3	2500	1	4	1	0	 	 	0	 	 
PE161050	4	400	1	4	1	0	 	 	0	 	 
PE161050	5	200	1	4	1	0	 	 	0	 	 
PE161050	6	200	1	4	1	0	 	 	0	 	 
PE161050	7	200	1	4	1	0	 	 	0	 	 
PE161051	1	20	1	4	4	0	 	 	0	 	 
PE161051	2	625	1	2	1	 	 	 	 	 	 
PE161051	3	20	1	2	1	 	 	 	 	 	 
PE161051	4	40	1	4	11	0	 	 	0	 	 
PE161052	1	400	1	4	4	0	 	 	1	1	2
PE161052	2	1	2	4	1	0	 	 	1	1	2
PE161052	3	1	2	4	1	0	 	 	1	1	2
PE161052	4	1	2	4	1	0	 	 	1	1	2
PE161053	1	72	1	4	4	0	 	 	0	 	 
PE161053	2	3	2	4	1	0	 	 	0	 	 
PE161053	3	2	2	4	1	0	 	 	0	 	 
PE161053	4	.5	2	4	1	0	 	 	0	 	 
PE161053	5	2500	1	4	1	0	 	 	0	 	 
PE161053	6	1	2	4	1	0	 	 	0	 	 
PE161053	7	625	1	4	1	0	 	 	0	 	 
PE161053	8	625	1	4	1	0	 	 	0	 	 
PE161053	9	625	1	4	1	0	 	 	0	 	 
PE161053	10	.5	2	4	1	0	 	 	0	 	 
PE161053	11	.5	2	4	1	0	 	 	0	 	 
PE161054	1	200	1	4	4	0	 	 	0	 	 
PE161054	2	.25	2	4	1	0	 	 	0	 	 
PE161055	1	60	1	4	4	1	1	2	1	1	2
PE161055	2	60	1	4	1	1	1	2	1	1	2
PE161055	3	60	1	4	1	1	1	2	1	1	2
PE161055	4	60	1	4	1	1	1	2	1	1	2
PE161055	5	40	1	4	1	1	1	2	1	1	2
PE161055	6	40	1	4	1	1	1	2	1	1	2
PE161055	7	40	1	4	1	1	1	2	1	1	2
PE161056	1	66	1	4	4	0	 	 	0	 	 
PE161056	2	70	1	4	1	0	 	 	0	 	 
PE161056	3	70	1	4	1	0	 	 	0	 	 
PE161056	4	35	1	4	1	0	 	 	0	 	 
PE161056	5	35	1	4	1	0	 	 	0	 	 
PE161056	6	35	1	4	1	0	 	 	0	 	 
PE161056	7	35	1	4	1	0	 	 	0	 	 
PE161056	8	25	1	4	1	0	 	 	0	 	 
PE161057	1	200	1	4	4	0	 	 	1	1	2
PE161057	2	2500	1	4	1	0	 	 	1	1	2
PE161057	3	1250	1	4	1	1	1	2	0	 	 
PE161057	4	150	1	4	1	0	 	 	0	 	 
PE161057	5	40	1	4	11	0	 	 	0	 	 
PE161058	1	30	1	4	4	1	1	2	1	1	2
PE161058	2	1	2	4	1	0	 	 	1	1	2
PE161059	1	20	1	4	4	1	1	2	1	1	2
PE161059	2	20	1	4	14	1	1	2	1	1	2
PE161059	3	1	3	4	1	2	1	2	1	1	2
PE161059	4	1	3	4	1	2	1	2	1	1	2
PE161059	5	1	2	4	1	2	1	2	1	1	2
PE161060	1	40	1	4	4	3	1	2	1	1	2
PE161060	2	1	2	4	1	3	1	2	1	1	2
PE161060	3	2500	1	4	1	3	1	2	1	1	2
PE161060	4	2500	1	4	1	3	1	2	1	1	2
PE161060	5	2500	1	4	1	3	1	2	1	1	2
PE161060	6	2500	1	4	1	3	1	2	1	1	2
PE161061	1	250	1	4	4	0	 	 	0	 	 
PE161061	2	.5	2	4	1	0	 	 	1	1	2
PE161061	3	.5	2	4	1	0	 	 	1	1	2
PE161061	4	.5	2	4	1	0	 	 	1	1	2
PE161061	5	1000	1	4	1	0	 	 	1	1	2
PE161061	6	400	1	4	1	0	 	 	1	1	2
PE161061	7	400	1	4	1	0	 	 	1	1	2
PE161062	1	28	1	4	4	0	 	 	0	 	 
PE161062	2	1	2	4	1	0	 	 	0	 	 
PE161062	3	1.5	2	4	1	0	 	 	0	 	 
PE161062	4	2500	1	4	1	0	 	 	0	 	 
PE161062	5	2500	1	4	1	0	 	 	0	 	 
PE161062	6	900	1	4	8	0	 	 	0	 	 
PE161062	7	2500	1	4	1	0	 	 	0	 	 
PE161062	8	90	1	4	4	0	 	 	0	 	 
PE161063	1	100	1	1	4	 	 	 	 	 	 
PE161063	2	1	2	4	1	0	 	 	1	1	16
PE161063	3	400	1	4	1	0	 	 	1	1	16
PE161064	1	200	1	4	4	0	 	 	1	2	1
PE161064	2	3	2	4	1	0	 	 	1	2	1
PE161064	3	2	2	4	1	0	 	 	1	2	1
PE161064	4	2	2	4	1	0	 	 	1	2	1
PE161064	5	1	2	4	1	0	 	 	1	2	1
PE161064	6	.25	2	4	1	0	 	 	0	 	 
PE161064	7	.25	2	4	1	0	 	 	0	 	 
PE161064	8	.25	2	4	1	0	 	 	0	 	 
PE161064	9	.25	2	4	1	0	 	 	0	 	 
PE161064	10	.25	2	4	1	0	 	 	0	 	 
PE161064	11	.5	2	4	1	0	 	 	0	 	 
PE161065	1	200	1	4	4	1	1	2	0	 	 
PE161065	2	1	2	4	1	1	1	2	0	 	 
PE161066	1	200	1	4	4	0	 	 	0	 	 
PE161066	2	150	1	4	4	0	 	 	0	 	 
PE161067	1	50	1	4	4	0	 	 	0	 	 
PE161067	2	350	1	4	1	0	 	 	0	 	 
PE161067	3	600	1	4	1	0	 	 	0	 	 
PE161068	1	300	1	4	4	0	 	 	1	1	2
PE161068	2	800	1	4	1	0	 	 	1	1	2
PE161068	3	1000	1	4	1	0	 	 	1	1	2
PE161069	1	112	1	4	4	0	 	 	0	 	 
PE161069	2	6	3	4	1	0	 	 	0	 	 
PE161069	3	6	3	4	8	0	 	 	0	 	 
PE161070	1	200	1	1	4	 	 	 	 	 	 
PE161071	1	1000	1	4	1	0	 	 	0	 	 
PE161071	2	1	2	4	1	0	 	 	1	1	 
PE161071	3	2500	1	4	1	0	 	 	0	 	 
PE161071	4	2500	1	4	12	0	 	 	0	 	 
PE161071	5	1250	1	4	1	0	 	 	0	 	 
PE161071	6	1250	1	4	1	0	 	 	0	 	 
PE161071	7	1250	1	4	1	0	 	 	0	 	 
PE161071	8	1250	1	4	1	0	 	 	0	 	 
PE161072	1	200	1	4	4	0	 	 	0	 	 
PE161072	2	4	3	4	1	0	 	 	0	 	 
PE161073	1	200	1	4	4	0	 	 	0	 	 
PE161073	2	50	1	4	14	0	 	 	0	 	 
PE161073	3	1	2	4	1	0	 	 	0	 	 
PE161073	4	.5	2	4	1	0	 	 	0	 	 
PE161073	5	1	2	4	1	0	 	 	0	 	 
PE161073	6	.5	2	4	1	0	 	 	0	 	 
PE161073	7	.25	2	4	1	0	 	 	0	 	 
PE161074	1	100	1	4	4	2	1	2	1	1	2
PE161074	2	2500	1	4	1	2	1	2	1	1	2
PE161074	3	5000	1	4	1	2	1	2	1	1	2
PE161075	1	120	1	4	4	1	1	2	0	 	 
PE161075	2	2	2	5	1	 	 	 	 	 	 
PE161075	3	.5	2	5	1	 	 	 	 	 	 
PE161075	4	200	1	4	10	1	1	2	0	 	 
PE161075	5	30	1	4	11	1	1	2	0	 	 
PE161076	1	100	1	4	4	0	 	 	0	 	 
PE161076	2	1	2	5	1	 	 	 	 	 	 
PE161076	3	1	2	5	1	 	 	 	 	 	 
PE161076	4	2500	1	5	1	 	 	 	 	 	 
PE161076	5	2500	1	5	1	 	 	 	 	 	 
PE161076	6	2500	1	5	1	 	 	 	 	 	 
PE161076	7	2500	1	5	1	 	 	 	 	 	 
PE161076	8	1250	1	5	1	 	 	 	 	 	 
PE161076	9	1250	1	5	1	 	 	 	 	 	 
PE161076	10	1250	1	5	8	 	 	 	 	 	 
PE161076	11	1250	1	5	8	 	 	 	 	 	 
PE161077	1	50	1	2	4	 	 	 	 	 	 
PE161077	2	1	2	2	1	 	 	 	 	 	 
PE161077	3	100	1	5	11	 	 	 	 	 	 
PE161078	1	120	1	5	4	 	 	 	 	 	 
PE161078	2	2	2	5	1	 	 	 	 	 	 
PE161078	3	1	2	2	1	 	 	 	 	 	 
PE161078	4	1	2	5	10	 	 	 	 	 	 
PE161078	5	.5	2	2	14	 	 	 	 	 	 
PE161078	6	120	1	5	8	 	 	 	 	 	 
PE161079	1	70	1	4	4	0	 	 	0	 	 
PE161079	2	70	1	4	4	0	 	 	0	 	 
PE161079	3	2	3	2	1	 	 	 	 	 	 
PE161080	1	72	1	4	4	1	1	2	1	1	2
PE161080	2	5000	1	4	1	1	1	2	1	1	2
PE161080	3	1	2	4	10	1	1	2	1	1	2
PE161081	1	30	1	4	4	0	 	 	1	1	 
PE161081	2	10	1	4	1	0	 	 	1	1	 
PE161081	3	5000	1	4	1	0	 	 	1	1	 
PE161081	4	1250	1	4	1	0	 	 	1	1	 
PE161081	5	1250	1	4	1	0	 	 	1	1	 
PE161081	6	1250	1	4	1	0	 	 	1	1	 
PE161081	7	1250	1	4	1	0	 	 	1	1	 
PE161082	1	80	1	4	4	0	 	 	0	 	 
PE161082	2	30	2	4	8	0	 	 	0	 	 
PE161082	3	5	2	4	1	0	 	 	0	 	 
PE161083	1	50	1	4	4	1	1	 	1	1	 
PE161083	2	8	2	4	1	1	1	 	1	1	 
PE161083	3	3	3	4	1	1	1	 	1	1	 
PE161083	4	3	2	4	10	1	1	 	1	1	 
PE161083	5	3	2	4	2	1	1	 	1	1	 
