formno	childid	grpid	group	idgrp	yearmem	bengrp1	bengrp2	frqatten	leadmem	yearlead	parepost	whyjoin	inflnce
R2INDX	PE011007	1	18	1	1982	8	 	8	1	1993	0	10	0
R2INDX	PE011007	2	20	1	1993	8	 	8	1	2007	0	9	2
R2INDX	PE011008	1	7	2	2006	11	 	3	1	2006	0	16	3
R2INDX	PE011014	1	7	1	2006	4	 	8	1	2006	0	10	3
R2INDX	PE011017	1	23	2	1997	6	 	2	1	2007	0	10	3
R2INDX	PE011024	1	20	1	2002	7	1	2	0	 	 	 	 
R2INDX	PE011025	1	28	2	2005	4	 	2	1	2005	0	2	3
R2INDX	PE011026	1	18	1	2006	5	8	1	0	 	 	 	 
R2INDX	PE011026	2	18	2	2006	5	8	1	0	 	 	 	 
R2INDX	PE011028	1	18	1	2000	1	 	1	0	 	 	 	 
R2INDX	PE011030	1	6	4	2002	8	 	1	1	2003	0	9	3
R2INDX	PE011032	1	22	4	2005	1	6	3	0	 	 	 	 
R2INDX	PE011040	1	30	1	1988	4	8	2	0	 	 	 	 
R2INDX	PE011045	1	23	2	2006	5	 	3	1	2006	0	2	2
R2INDX	PE011046	1	23	2	2007	6	 	8	1	2007	0	6	2
R2INDX	PE011047	1	18	1	2005	8	 	2	1	2005	0	16	3
R2INDX	PE011050	1	23	2	2005	6	 	3	1	2005	0	7	3
R2INDX	PE011052	1	31	2	2006	2	 	3	1	2006	1	2	3
R2INDX	PE011053	1	18	16	2002	8	1	1	0	 	 	 	 
R2INDX	PE011062	1	28	3	2000	4	 	7	0	 	 	 	 
R2INDX	PE011062	2	10	3	2000	7	 	2	0	 	 	 	 
R2INDX	PE011065	1	23	2	2002	5	 	3	1	2007	0	10	2
R2INDX	PE011070	1	23	2	2001	11	 	7	1	2007	0	10	3
R2INDX	PE011070	2	18	2	1999	5	 	2	0	 	 	 	 
R2INDX	PE011070	3	18	1	1985	5	 	2	0	 	 	 	 
R2INDX	PE011070	4	18	16	1985	5	 	2	1	1999	0	10	3
R2INDX	PE011070	5	18	17	1985	5	 	2	 	 	 	 	 
R2INDX	PE011073	1	7	2	2005	7	 	3	1	2005	0	3	3
R2INDX	PE011077	1	23	2	2006	2	6	1	1	2006	0	 	0
R2INDX	PE011078	1	23	1	2004	13	6	3	0	 	 	 	 
R2INDX	PE011080	1	7	2	2006	11	 	3	1	2006	0	15	3
R2INDX	PE011080	2	20	1	1999	7	 	3	1	2006	0	16	3
R2INDX	PE011085	1	18	3	2007	8	 	1	0	 	 	 	 
R2INDX	PE011095	1	18	1	2005	8	 	1	1	2007	1	9	0
R2INDX	PE011099	1	7	7	2007	4	 	2	1	2007	0	1	2
R2INDX	PE021002	1	28	2	2006	6	 	7	0	 	 	 	 
R2INDX	PE021004	1	5	1	2005	5	10	3	0	 	 	 	 
R2INDX	PE021006	1	23	2	1995	6	 	3	1	2006	0	6	2
R2INDX	PE021007	1	5	1	2006	3	 	3	0	 	 	 	 
R2INDX	PE021009	1	32	1	2006	12	 	2	0	 	 	 	 
R2INDX	PE021011	1	23	2	1999	6	 	3	1	2007	0	15	2
R2INDX	PE021016	1	5	1	2004	1	 	1	0	 	 	 	 
R2INDX	PE021017	1	23	2	2004	5	 	7	0	 	 	 	 
R2INDX	PE021018	1	5	2	2005	5	 	5	0	 	 	 	 
R2INDX	PE021020	1	5	4	2001	6	 	3	0	 	 	 	 
R2INDX	PE021021	1	23	1	2003	5	 	7	0	 	 	 	 
R2INDX	PE021025	1	23	2	2000	5	 	7	0	 	 	 	 
R2INDX	PE021026	1	28	2	2000	5	 	2	0	 	 	 	 
R2INDX	PE021028	1	23	2	2001	5	 	7	0	 	 	 	 
R2INDX	PE021030	1	7	2	2005	6	 	3	1	2005	0	2	2
R2INDX	PE021032	1	18	3	2006	8	 	1	0	 	 	 	 
R2INDX	PE021033	1	23	2	2000	5	 	7	0	 	 	 	 
R2INDX	PE021038	1	20	1	2006	7	 	2	0	 	 	 	 
R2INDX	PE021038	2	7	2	2007	12	 	3	1	2007	0	16	3
R2INDX	PE021042	1	18	1	2000	8	4	1	1	2000	0	16	3
R2INDX	PE021044	1	31	1	2003	6	 	3	1	2003	0	7	2
R2INDX	PE021054	1	23	2	2007	11	 	3	1	2007	1	9	3
R2INDX	PE021061	1	18	0	2006	8	 	1	0	 	 	 	 
R2INDX	PE021061	2	18	1	2006	8	 	1	1	2006	1	16	2
R2INDX	PE021061	3	18	2	2006	8	 	1	0	 	 	 	 
R2INDX	PE021061	4	18	3	2006	8	 	1	0	 	 	 	 
R2INDX	PE021061	5	18	4	2006	8	 	1	0	 	 	 	 
R2INDX	PE021062	1	20	1	2004	7	 	2	0	 	 	 	 
R2INDX	PE021062	2	23	2	2002	6	 	7	0	 	 	 	 
R2INDX	PE021068	1	23	2	1994	6	 	3	0	 	 	 	 
R2INDX	PE021072	1	18	8	1986	8	 	1	1	2006	0	10	2
R2INDX	PE021072	2	18	9	1986	8	 	1	0	 	 	 	 
R2INDX	PE021073	1	23	2	2002	6	 	3	0	 	 	 	 
R2INDX	PE021075	1	23	1	2006	6	 	3	0	 	 	 	 
R2INDX	PE021075	2	23	1	2001	6	 	3	0	 	 	 	 
R2INDX	PE021078	1	32	5	2005	12	 	2	0	 	 	 	 
R2INDX	PE021086	1	23	2	2001	6	 	3	1	2006	0	6	0
R2INDX	PE021094	1	18	2	2004	11	8	3	0	 	 	 	 
R2INDX	PE021095	1	16	3	2006	8	 	3	1	2006	0	2	2
R2INDX	PE021099	1	18	0	2006	5	 	1	0	 	 	 	 
R2INDX	PE021099	2	18	1	2006	5	 	1	0	 	 	 	 
R2INDX	PE021099	3	18	2	2006	5	 	1	0	 	 	 	 
R2INDX	PE021099	4	18	3	2006	5	 	1	0	 	 	 	 
R2INDX	PE031002	1	31	1	2003	6	 	3	1	2006	0	2	0
R2INDX	PE031004	1	23	2	2002	2	5	3	1	2002	0	16	0
R2INDX	PE031007	1	32	1	1991	11	11	3	0	 	 	 	 
R2INDX	PE031008	1	23	2	2002	6	 	7	0	 	 	 	 
R2INDX	PE031013	1	32	5	2000	6	 	3	1	2006	0	6	2
R2INDX	PE031016	1	28	2	2004	2	6	1	1	2005	0	3	3
R2INDX	PE031016	2	30	1	2002	2	1	2	1	2005	0	9	2
R2INDX	PE031017	1	32	1	2002	6	 	3	0	 	 	 	 
R2INDX	PE031017	2	23	2	2003	11	 	3	0	 	 	 	 
R2INDX	PE031021	1	23	2	2005	7	5	7	1	2005	0	17	0
R2INDX	PE031025	1	23	2	2003	6	4	3	0	 	 	 	 
R2INDX	PE031027	1	32	1	2002	11	 	3	0	 	 	 	 
R2INDX	PE031031	1	23	2	1991	7	 	7	0	 	 	 	 
R2INDX	PE031032	1	23	2	2002	12	 	7	0	 	 	 	 
R2INDX	PE031040	1	23	2	2000	4	10	3	1	2004	0	6	3
R2INDX	PE031040	2	18	2	2002	5	6	3	0	 	 	 	 
R2INDX	PE031042	1	32	1	1980	6	8	3	1	2006	0	10	3
R2INDX	PE031042	2	30	2	2006	4	 	2	0	 	 	 	 
R2INDX	PE031043	1	20	1	1990	7	 	3	0	 	 	 	 
R2INDX	PE031047	1	23	2	2006	6	1	3	1	2006	0	6	2
R2INDX	PE031048	1	23	2	1998	6	 	8	1	2005	0	7	3
R2INDX	PE031048	2	32	1	2004	8	 	7	0	 	 	 	 
R2INDX	PE031049	1	20	1	1991	7	 	7	1	2004	0	15	3
R2INDX	PE031049	2	23	2	1998	6	 	7	1	2004	0	10	3
R2INDX	PE031052	1	23	2	1994	1	 	3	1	2005	1	7	2
R2INDX	PE031052	2	14	2	2004	1	 	2	1	2005	0	7	2
R2INDX	PE031053	1	32	1	2003	6	 	3	0	 	 	 	 
R2INDX	PE031053	2	7	1	1999	11	 	3	1	1999	0	16	3
R2INDX	PE031053	3	18	1	1991	8	 	1	0	 	 	 	 
R2INDX	PE031053	4	18	2	2005	8	 	1	0	 	 	 	 
R2INDX	PE031054	1	6	1	2004	6	5	3	1	2004	0	1	3
R2INDX	PE031054	2	23	2	2001	7	 	3	0	 	 	 	 
R2INDX	PE031055	1	18	2	2006	8	 	3	0	 	 	 	 
R2INDX	PE031056	1	32	2	2006	6	 	7	0	 	 	 	 
R2INDX	PE031056	2	32	1	2000	6	 	7	0	 	 	 	 
R2INDX	PE031057	1	23	2	1997	5	 	5	0	 	 	 	 
R2INDX	PE031057	2	32	1	1999	6	 	2	0	 	 	 	 
R2INDX	PE031058	1	32	1	2002	6	 	7	0	 	 	 	 
R2INDX	PE031059	1	32	1	1986	6	 	2	1	1986	0	10	3
R2INDX	PE031059	2	4	1	2003	6	 	2	0	 	 	 	 
R2INDX	PE031060	1	32	1	1996	5	 	1	0	 	 	 	 
R2INDX	PE031060	2	18	2	2005	7	 	3	0	 	 	 	 
R2INDX	PE031062	1	32	1	2000	6	 	2	0	 	 	 	 
R2INDX	PE031062	2	23	2	2000	11	 	3	1	2004	0	16	2
R2INDX	PE031064	1	6	3	2005	6	 	7	1	2005	0	10	3
R2INDX	PE031065	1	32	1	2006	12	 	3	1	2006	1	3	0
R2INDX	PE031067	1	32	3	2006	8	6	1	1	2006	0	10	3
R2INDX	PE031067	2	7	2	2005	4	 	3	1	2005	1	13	0
R2INDX	PE031068	1	28	1	2004	6	 	3	0	 	 	 	 
R2INDX	PE031069	1	18	2	2002	6	 	1	1	2002	0	10	3
R2INDX	PE031069	2	32	1	2002	6	 	7	1	2002	0	10	3
R2INDX	PE031071	1	23	1	2004	12	 	7	1	2004	0	17	0
R2INDX	PE031074	1	32	1	2004	5	 	1	1	2004	1	10	3
R2INDX	PE031074	2	23	2	2006	10	7	3	1	2006	0	10	3
R2INDX	PE031075	1	32	1	1996	5	 	1	0	 	 	 	 
R2INDX	PE031075	2	5	1	2003	10	 	1	1	2005	0	7	2
R2INDX	PE031077	1	23	2	2001	4	 	2	0	 	 	 	 
R2INDX	PE031079	1	23	2	2005	11	 	5	1	2005	0	11	2
R2INDX	PE031083	1	7	1	2004	4	 	1	1	2005	0	10	3
R2INDX	PE031083	2	32	1	2004	4	6	3	0	 	 	 	 
R2INDX	PE031084	1	32	1	2006	6	 	1	1	2006	0	10	3
R2INDX	PE031084	2	23	2	2005	6	 	1	1	2005	0	7	2
R2INDX	PE031085	1	23	2	2005	5	 	7	1	2005	0	8	2
R2INDX	PE031086	1	17	1	2004	4	 	3	0	 	 	 	 
R2INDX	PE031089	1	23	2	1998	12	 	8	1	2005	0	17	0
R2INDX	PE031090	1	32	1	2006	6	 	2	1	2006	0	15	2
R2INDX	PE031092	1	32	1	2003	6	 	3	0	 	 	 	 
R2INDX	PE031092	2	23	2	1999	6	 	7	0	 	 	 	 
R2INDX	PE031094	1	23	2	2001	10	1	8	0	 	 	 	 
R2INDX	PE031095	1	32	1	2003	6	 	1	1	2003	1	2	3
R2INDX	PE031095	2	7	1	2006	6	 	1	1	2006	0	1	3
R2INDX	PE031097	1	32	1	2005	11	 	7	1	2005	1	10	0
R2INDX	PE031097	2	23	2	1999	2	 	8	1	2002	1	6	3
R2INDX	PE031098	1	23	1	2006	1	 	2	1	 	 	 	 
R2INDX	PE031098	2	23	1	2003	6	 	7	1	2004	0	6	0
R2INDX	PE031098	3	32	4	2005	6	 	3	1	2005	0	12	2
R2INDX	PE031100	1	32	1	1996	6	 	3	1	2003	0	6	2
R2INDX	PE031100	2	22	2	1998	4	 	3	0	 	 	 	 
R2INDX	PE031100	3	23	2	1992	4	1	3	1	2005	0	6	3
R2INDX	PE041001	1	7	2	2004	6	4	3	1	2004	0	10	3
R2INDX	PE041001	2	23	2	2001	3	10	2	1	2004	0	6	3
R2INDX	PE041002	1	6	2	2002	 	 	2	0	 	 	 	 
R2INDX	PE041005	1	6	1	2003	 	 	2	1	2003	0	6	0
R2INDX	PE041008	1	23	2	2004	2	 	1	1	2006	0	6	2
R2INDX	PE041013	1	4	2	2005	2	4	3	1	2005	0	6	3
R2INDX	PE041015	1	7	1	2005	6	 	3	1	2005	1	10	3
R2INDX	PE041017	1	28	1	2006	12	 	7	0	 	 	 	 
R2INDX	PE041024	1	4	1	2005	6	 	2	1	2005	0	7	3
R2INDX	PE041025	1	4	1	2006	12	 	7	1	2006	0	1	0
R2INDX	PE041027	1	23	2	2002	13	 	7	0	 	 	 	 
R2INDX	PE041039	1	23	2	1994	5	 	7	0	 	 	 	 
R2INDX	PE041039	2	23	2	2000	1	 	1	0	 	 	 	 
R2INDX	PE041041	1	24	1	2006	6	2	2	0	 	 	 	 
R2INDX	PE041042	1	24	1	1992	6	10	3	0	 	 	 	 
R2INDX	PE041044	1	23	2	2002	13	 	1	1	2002	0	2	3
R2INDX	PE041053	1	23	2	2001	13	 	7	0	 	 	 	 
R2INDX	PE041055	1	23	1	1998	5	 	7	0	 	 	 	 
R2INDX	PE041055	2	23	1	2003	7	8	3	0	 	 	 	 
R2INDX	PE041055	3	18	1	2006	8	 	1	0	 	 	 	 
R2INDX	PE041056	1	23	2	1995	13	 	7	0	 	 	 	 
R2INDX	PE041056	2	22	2	2000	7	 	2	0	 	 	 	 
R2INDX	PE041058	1	18	2	2006	7	 	2	0	 	 	 	 
R2INDX	PE041060	1	28	2	1996	13	 	7	1	1996	0	16	3
R2INDX	PE041062	1	24	2	1970	6	3	3	0	 	 	 	 
R2INDX	PE041066	1	24	1	2005	6	 	2	1	2005	1	10	3
R2INDX	PE041069	1	18	2	1986	8	 	2	0	 	 	 	 
R2INDX	PE041071	1	18	1	1989	8	 	1	0	 	 	 	 
R2INDX	PE041071	2	31	1	2003	6	 	1	1	2003	0	16	2
R2INDX	PE041080	1	24	1	2005	6	 	3	1	2005	0	6	2
R2INDX	PE041083	1	28	1	2001	6	5	2	0	 	 	 	 
R2INDX	PE041086	1	7	1	2005	6	11	2	0	 	 	 	 
R2INDX	PE041090	1	7	1	2006	11	 	7	1	2006	0	17	2
R2INDX	PE041090	2	7	2	2006	11	 	8	1	2006	0	17	0
R2INDX	PE041091	1	23	3	2002	13	 	7	0	 	 	 	 
R2INDX	PE041091	2	20	2	2006	7	 	2	0	 	 	 	 
R2INDX	PE041092	1	32	1	2006	6	 	3	1	2006	0	16	0
R2INDX	PE041096	1	32	1	2006	6	 	1	1	2006	0	3	3
R2INDX	PE051004	1	23	1	2006	13	 	3	0	 	 	 	 
R2INDX	PE051007	1	7	2	2005	4	 	3	1	2004	1	10	3
R2INDX	PE051008	1	23	2	2005	6	 	3	0	 	 	 	 
R2INDX	PE051009	1	32	1	2006	6	 	2	0	 	 	 	 
R2INDX	PE051009	2	4	1	1990	5	 	3	1	2004	1	5	3
R2INDX	PE051009	3	20	1	2003	7	 	3	0	 	 	 	 
R2INDX	PE051009	4	23	2	1999	6	 	1	0	 	 	 	 
R2INDX	PE051009	5	20	2	2001	7	 	1	0	 	 	 	 
R2INDX	PE051009	6	23	2	2006	6	 	3	0	 	 	 	 
R2INDX	PE051011	1	32	1	2006	6	 	3	0	 	 	 	 
R2INDX	PE051012	1	32	1	2006	12	 	2	1	2006	0	17	0
R2INDX	PE051013	1	32	1	2006	12	 	3	0	 	 	 	 
R2INDX	PE051015	1	14	4	2004	1	 	3	0	 	 	 	 
R2INDX	PE051016	1	32	1	2006	2	 	3	1	2003	0	1	3
R2INDX	PE051016	2	22	2	2003	1	 	1	0	 	 	 	 
R2INDX	PE051016	3	4	1	1983	2	 	7	0	 	 	 	 
R2INDX	PE051020	1	23	4	2006	1	 	3	0	 	 	 	 
R2INDX	PE051020	2	32	1	2006	6	 	3	0	 	 	 	 
R2INDX	PE051020	3	32	6	2006	6	 	3	0	 	 	 	 
R2INDX	PE051021	1	23	2	2006	6	 	2	1	2006	0	2	2
R2INDX	PE051021	2	28	2	2005	1	 	3	1	2005	0	8	3
R2INDX	PE051024	1	23	4	2006	2	 	2	0	 	 	 	 
R2INDX	PE051024	2	32	3	2007	8	 	3	1	2007	0	2	2
R2INDX	PE051026	1	18	2	2004	6	8	3	0	 	 	 	 
R2INDX	PE051026	2	18	1	2007	8	 	3	1	2007	0	2	0
R2INDX	PE051027	1	22	1	2002	2	 	7	0	 	 	 	 
R2INDX	PE051027	2	6	1	2004	6	 	2	0	 	 	 	 
R2INDX	PE051027	3	18	2	1997	5	 	3	1	2007	0	9	3
R2INDX	PE051027	4	7	2	2004	11	 	7	0	 	 	 	 
R2INDX	PE051028	1	32	1	2006	6	 	3	0	 	 	 	 
R2INDX	PE051029	1	18	1	1987	8	 	1	1	2006	0	6	3
R2INDX	PE051029	2	18	2	1999	8	 	1	1	2006	1	9	3
R2INDX	PE051032	1	32	3	2006	12	 	3	0	 	 	 	 
R2INDX	PE051032	2	4	3	2007	12	 	2	0	 	 	 	 
R2INDX	PE051033	1	7	1	2005	4	 	3	1	2005	0	6	2
R2INDX	PE051034	1	32	1	2004	12	 	7	0	 	 	 	 
R2INDX	PE051035	1	32	1	2007	6	 	3	0	 	 	 	 
R2INDX	PE051035	2	18	1	1980	8	1	1	1	2007	1	16	3
R2INDX	PE051035	3	18	2	1999	8	 	1	0	 	 	 	 
R2INDX	PE051036	1	32	2	2004	6	 	3	0	 	 	 	 
R2INDX	PE051038	1	22	1	2000	4	3	3	1	2004	0	6	3
R2INDX	PE051038	2	4	1	2005	6	 	3	1	2005	0	10	3
R2INDX	PE051038	3	32	1	2004	6	 	1	0	 	 	 	 
R2INDX	PE051039	1	32	1	2005	6	 	3	0	 	 	 	 
R2INDX	PE051040	1	32	1	2005	8	6	3	0	 	 	 	 
R2INDX	PE051043	1	32	1	2003	6	 	3	0	 	 	 	 
R2INDX	PE051043	2	18	1	1986	8	 	1	1	2002	0	16	3
R2INDX	PE051043	3	18	2	1986	8	 	1	1	2002	1	16	3
R2INDX	PE051045	1	18	2	2004	 	 	3	0	 	 	 	 
R2INDX	PE051046	1	32	1	2006	6	 	1	0	 	 	 	 
