formno	childid	actid	actyest	whoact	choice
R2INDX	PE051065	2	2	1	0
R2INDX	PE051065	3	44	11	1
R2INDX	PE051065	4	12	1	0
R2INDX	PE051067	1	1	5	0
R2INDX	PE051067	2	2	12	0
R2INDX	PE051067	3	5	1	1
R2INDX	PE051067	4	12	12	1
R2INDX	PE051067	5	44	11	1
R2INDX	PE051068	1	7	12	1
R2INDX	PE051068	2	6	12	1
R2INDX	PE051068	3	44	6	1
R2INDX	PE051069	1	44	8	1
R2INDX	PE051069	2	45	2	1
R2INDX	PE051070	1	1	5	1
R2INDX	PE051070	2	1	1	1
R2INDX	PE051070	3	44	1	1
R2INDX	PE051070	4	45	1	1
R2INDX	PE051070	5	12	1	1
R2INDX	PE051071	1	44	7	1
R2INDX	PE051071	2	6	1	0
R2INDX	PE051071	3	1	5	0
R2INDX	PE051071	4	5	1	0
R2INDX	PE051071	5	2	1	0
R2INDX	PE051072	1	44	6	1
R2INDX	PE051073	1	1	6	0
R2INDX	PE051073	2	46	11	1
R2INDX	PE051073	3	44	6	1
R2INDX	PE051073	4	6	1	0
R2INDX	PE051074	1	44	7	1
R2INDX	PE051075	1	44	1	1
R2INDX	PE051076	1	44	7	1
R2INDX	PE051077	1	45	6	1
R2INDX	PE051077	2	8	11	1
R2INDX	PE051078	1	1	1	0
R2INDX	PE051078	2	44	6	1
R2INDX	PE051079	1	 	 	 
R2INDX	PE051080	1	2	12	1
R2INDX	PE051080	2	44	6	1
R2INDX	PE051080	3	1	5	0
R2INDX	PE051081	1	1	10	0
R2INDX	PE051081	2	2	7	0
R2INDX	PE051081	3	44	6	1
R2INDX	PE051081	4	45	6	1
R2INDX	PE051082	1	5	1	1
R2INDX	PE051082	2	44	6	1
R2INDX	PE051082	3	45	6	1
R2INDX	PE051083	1	44	6	1
R2INDX	PE051083	2	45	6	1
R2INDX	PE051084	1	44	6	1
R2INDX	PE051084	2	7	1	1
R2INDX	PE051085	1	1	5	0
R2INDX	PE051085	2	2	6	1
R2INDX	PE051085	3	45	11	1
R2INDX	PE051085	4	12	6	1
R2INDX	PE051086	1	44	1	1
R2INDX	PE051087	1	 	 	 
R2INDX	PE051088	1	1	12	1
R2INDX	PE051088	2	45	12	1
R2INDX	PE051088	3	2	12	1
R2INDX	PE051088	4	6	12	1
R2INDX	PE051089	1	44	1	1
R2INDX	PE051089	2	5	1	0
R2INDX	PE051090	1	1	5	0
R2INDX	PE051090	2	2	1	0
R2INDX	PE051090	3	44	1	1
R2INDX	PE051091	1	1	5	0
R2INDX	PE051091	2	44	1	1
R2INDX	PE051091	3	2	1	0
R2INDX	PE051091	4	12	12	1
R2INDX	PE051092	1	44	5	1
R2INDX	PE051092	2	17	1	0
R2INDX	PE051092	3	1	5	2
R2INDX	PE051093	1	45	6	1
R2INDX	PE051094	1	17	6	1
R2INDX	PE051095	1	1	5	1
R2INDX	PE051095	2	2	1	1
R2INDX	PE051095	3	44	1	1
R2INDX	PE051095	4	45	1	1
R2INDX	PE051099	1	1	5	0
R2INDX	PE051099	2	46	11	1
R2INDX	PE051099	3	5	1	0
R2INDX	PE051099	4	6	1	0
R2INDX	PE051099	5	45	11	1
R2INDX	PE051100	1	1	10	0
R2INDX	PE051100	2	2	1	1
R2INDX	PE051100	3	44	10	1
R2INDX	PE051101	1	17	6	1
R2INDX	PE051101	2	20	1	1
R2INDX	PE051102	1	45	6	1
R2INDX	PE051102	2	44	6	1
R2INDX	PE051104	1	44	1	1
R2INDX	PE051105	1	44	9	1
R2INDX	PE051105	2	45	11	1
R2INDX	PE061001	1	1	5	0
R2INDX	PE061001	2	2	1	0
R2INDX	PE061001	3	5	1	1
R2INDX	PE061001	4	12	1	1
R2INDX	PE061002	1	1	5	0
R2INDX	PE061002	2	45	11	1
R2INDX	PE061002	3	44	12	1
R2INDX	PE061002	4	12	5	1
R2INDX	PE061003	1	1	5	1
R2INDX	PE061003	2	2	1	1
R2INDX	PE061003	3	12	1	1
R2INDX	PE061003	4	44	1	1
R2INDX	PE061004	1	1	5	0
R2INDX	PE061004	2	2	1	0
R2INDX	PE061004	3	44	1	1
R2INDX	PE061004	4	13	12	1
R2INDX	PE061005	1	44	8	1
R2INDX	PE061005	2	23	1	1
R2INDX	PE061006	1	44	7	1
R2INDX	PE061007	1	5	1	1
R2INDX	PE061007	2	12	6	1
R2INDX	PE061007	3	44	6	1
R2INDX	PE061007	4	45	6	1
R2INDX	PE061008	1	45	9	1
R2INDX	PE061008	2	12	12	1
R2INDX	PE061009	1	44	9	1
R2INDX	PE061009	2	12	1	1
R2INDX	PE061010	1	44	8	1
R2INDX	PE061010	2	12	8	1
R2INDX	PE061010	3	45	8	1
R2INDX	PE061011	1	44	1	0
R2INDX	PE061011	2	5	1	1
R2INDX	PE061012	1	12	6	1
R2INDX	PE061012	2	2	6	1
R2INDX	PE061012	3	45	6	1
R2INDX	PE061012	4	44	6	1
R2INDX	PE061012	5	1	5	1
R2INDX	PE061013	1	1	5	1
R2INDX	PE061013	2	44	1	1
R2INDX	PE061013	3	12	1	1
R2INDX	PE061013	4	2	1	1
R2INDX	PE061014	1	1	5	1
R2INDX	PE061014	2	44	1	1
R2INDX	PE061014	3	2	1	1
R2INDX	PE061014	4	12	6	1
R2INDX	PE061015	1	1	5	1
R2INDX	PE061015	2	44	9	1
R2INDX	PE061015	3	2	1	1
R2INDX	PE061015	4	12	1	1
R2INDX	PE061016	1	1	5	1
R2INDX	PE061016	2	44	6	1
R2INDX	PE061016	3	2	1	1
R2INDX	PE061016	4	12	12	1
R2INDX	PE061017	1	12	1	1
R2INDX	PE061017	2	44	10	1
R2INDX	PE061017	3	1	5	0
R2INDX	PE061017	4	46	11	1
R2INDX	PE061017	5	2	1	2
R2INDX	PE061018	1	44	9	1
R2INDX	PE061018	2	45	11	1
R2INDX	PE061018	3	12	1	1
R2INDX	PE061018	4	23	9	1
R2INDX	PE061019	1	44	6	1
R2INDX	PE061019	2	5	1	1
R2INDX	PE061020	1	44	11	1
R2INDX	PE061020	2	45	11	1
R2INDX	PE061021	1	1	5	1
R2INDX	PE061021	2	44	11	1
R2INDX	PE061021	3	2	1	0
R2INDX	PE061021	4	12	1	1
R2INDX	PE061022	1	1	5	1
R2INDX	PE061022	2	44	9	1
R2INDX	PE061022	3	12	1	1
R2INDX	PE061022	4	2	1	1
R2INDX	PE061023	1	1	5	1
R2INDX	PE061023	2	44	1	1
R2INDX	PE061023	3	12	1	1
R2INDX	PE061023	4	2	1	1
R2INDX	PE061024	1	1	5	0
R2INDX	PE061024	2	2	1	0
R2INDX	PE061024	3	44	11	1
R2INDX	PE061025	1	1	5	0
R2INDX	PE061025	2	2	1	0
R2INDX	PE061025	3	44	6	1
R2INDX	PE061025	4	45	11	1
R2INDX	PE061026	1	1	5	0
R2INDX	PE061026	2	2	1	0
R2INDX	PE061026	3	44	11	1
R2INDX	PE061027	1	5	1	1
R2INDX	PE061027	2	44	6	1
R2INDX	PE061027	3	45	1	1
R2INDX	PE061027	4	12	12	1
R2INDX	PE061028	1	45	11	1
R2INDX	PE061028	2	44	9	1
R2INDX	PE061028	3	12	3	1
R2INDX	PE061029	1	44	9	1
R2INDX	PE061031	1	1	5	0
R2INDX	PE061031	2	2	1	1
R2INDX	PE061031	3	12	6	1
R2INDX	PE061031	4	44	6	1
R2INDX	PE061032	1	44	11	1
R2INDX	PE061032	2	2	1	1
R2INDX	PE061032	3	1	5	1
R2INDX	PE061033	1	1	3	1
R2INDX	PE061033	2	2	1	1
R2INDX	PE061033	3	45	11	1
R2INDX	PE061034	1	1	5	0
R2INDX	PE061034	2	45	11	1
R2INDX	PE061034	3	2	10	0
R2INDX	PE061034	4	12	12	1
R2INDX	PE061035	1	1	5	0
R2INDX	PE061035	2	2	1	0
R2INDX	PE061035	3	12	1	1
R2INDX	PE061035	4	44	9	1
R2INDX	PE061036	1	45	11	1
R2INDX	PE061036	2	12	1	1
R2INDX	PE061036	3	1	5	1
R2INDX	PE061036	4	44	11	1
R2INDX	PE061037	1	2	1	1
R2INDX	PE061037	2	44	1	1
R2INDX	PE061037	3	1	5	0
R2INDX	PE061038	1	1	5	0
R2INDX	PE061038	2	2	1	0
R2INDX	PE061038	3	44	12	1
R2INDX	PE061038	4	45	5	1
R2INDX	PE061039	1	2	1	1
R2INDX	PE061039	2	45	11	1
R2INDX	PE061039	3	1	5	1
R2INDX	PE061040	1	2	3	1
R2INDX	PE061040	2	44	9	1
R2INDX	PE061040	3	1	5	1
R2INDX	PE061040	4	2	1	1
R2INDX	PE061040	5	12	1	1
R2INDX	PE061041	1	1	5	0
R2INDX	PE061041	2	2	1	1
R2INDX	PE061041	3	45	6	1
R2INDX	PE061043	1	1	5	0
R2INDX	PE061043	2	46	10	1
R2INDX	PE061043	3	23	5	2
R2INDX	PE061043	4	2	1	1
R2INDX	PE061044	1	1	5	1
R2INDX	PE061044	2	2	1	0
R2INDX	PE061044	3	23	12	1
R2INDX	PE061044	4	45	11	1
R2INDX	PE061044	5	12	12	1
R2INDX	PE061045	1	1	5	0
R2INDX	PE061045	2	44	2	1
R2INDX	PE061045	3	2	2	0
R2INDX	PE061045	4	18	1	1
R2INDX	PE061046	1	44	4	1
R2INDX	PE061046	2	1	5	1
R2INDX	PE061046	3	46	10	1
R2INDX	PE061046	4	2	1	1
R2INDX	PE061047	1	1	5	0
R2INDX	PE061047	2	2	2	0
R2INDX	PE061047	3	44	12	1
R2INDX	PE061047	4	12	2	1
R2INDX	PE061048	1	12	1	1
R2INDX	PE061048	2	45	6	1
R2INDX	PE061049	1	1	5	1
R2INDX	PE061049	2	12	8	1
R2INDX	PE061049	3	2	1	1
R2INDX	PE061049	4	44	8	1
R2INDX	PE061050	1	1	5	0
R2INDX	PE061050	2	2	1	0
R2INDX	PE061050	3	12	1	1
R2INDX	PE061051	1	1	5	0
R2INDX	PE061051	2	44	10	1
R2INDX	PE061051	3	2	1	0
R2INDX	PE061052	1	1	5	1
R2INDX	PE061052	2	2	1	1
R2INDX	PE061052	3	44	6	1
R2INDX	PE061053	1	1	5	0
R2INDX	PE061053	2	2	2	1
R2INDX	PE061053	3	12	12	1
R2INDX	PE061053	4	44	12	1
R2INDX	PE061054	1	44	6	1
R2INDX	PE061054	2	12	8	1
R2INDX	PE061056	1	1	1	0
R2INDX	PE061056	2	2	1	0
R2INDX	PE061056	3	44	11	1
R2INDX	PE061057	1	1	5	0
R2INDX	PE061057	2	45	1	1
R2INDX	PE061057	3	5	1	1
R2INDX	PE061057	4	2	1	1
R2INDX	PE061058	1	44	6	1
R2INDX	PE061058	2	12	1	1
R2INDX	PE061059	1	1	5	0
R2INDX	PE061059	2	46	11	1
R2INDX	PE061059	3	23	10	1
R2INDX	PE061059	4	2	1	0
R2INDX	PE061060	1	2	1	1
R2INDX	PE061060	2	44	12	1
R2INDX	PE061060	3	12	12	1
R2INDX	PE061060	4	1	5	1
R2INDX	PE061061	1	1	5	1
R2INDX	PE061061	2	12	1	1
R2INDX	PE061061	3	2	1	1
R2INDX	PE061062	1	45	11	1
R2INDX	PE061062	2	2	1	1
R2INDX	PE061062	3	12	1	1
R2INDX	PE061063	1	1	5	0
R2INDX	PE061063	2	2	1	0
R2INDX	PE061063	3	45	11	1
R2INDX	PE061064	1	1	5	0
R2INDX	PE061064	2	2	1	0
R2INDX	PE061064	3	12	6	1
R2INDX	PE061065	1	1	5	0
R2INDX	PE061065	2	2	6	0
R2INDX	PE061065	3	44	6	1
R2INDX	PE061065	4	45	11	1
R2INDX	PE061066	1	1	5	0
R2INDX	PE061066	2	2	1	0
R2INDX	PE061066	3	11	12	1
R2INDX	PE061066	4	44	10	1
R2INDX	PE061067	1	1	5	0
R2INDX	PE061067	2	1	1	0
R2INDX	PE061067	3	44	1	1
R2INDX	PE061067	4	5	1	1
R2INDX	PE061068	1	1	5	1
R2INDX	PE061068	2	12	12	1
R2INDX	PE061068	3	44	12	1
R2INDX	PE061069	1	1	5	0
R2INDX	PE061069	2	12	6	1
R2INDX	PE061069	3	2	1	1
R2INDX	PE061070	1	1	1	0
R2INDX	PE061070	2	2	1	0
R2INDX	PE061070	3	44	12	1
R2INDX	PE061070	4	12	12	1
R2INDX	PE061071	1	1	5	0
R2INDX	PE061071	2	2	6	0
R2INDX	PE061071	3	44	11	1
R2INDX	PE061072	1	1	5	0
R2INDX	PE061072	2	2	1	0
R2INDX	PE061072	3	44	11	1
R2INDX	PE061073	1	44	6	1
R2INDX	PE061073	2	45	7	1
R2INDX	PE061074	1	5	1	1
R2INDX	PE061074	2	44	1	1
R2INDX	PE061075	1	1	5	0
R2INDX	PE061075	2	2	1	1
R2INDX	PE061075	3	12	12	1
R2INDX	PE061075	4	44	6	1
R2INDX	PE061076	1	2	2	1
R2INDX	PE061076	2	44	6	1
R2INDX	PE061077	1	44	12	1
R2INDX	PE061077	2	12	9	1
R2INDX	PE061077	3	2	12	1
R2INDX	PE061078	1	1	5	0
R2INDX	PE061078	2	17	6	1
R2INDX	PE061078	3	12	6	1
R2INDX	PE061079	1	44	12	1
R2INDX	PE061079	2	2	12	1
R2INDX	PE061080	1	8	1	0
R2INDX	PE061080	2	17	8	1
R2INDX	PE061080	3	1	5	0
R2INDX	PE061081	1	1	5	0
R2INDX	PE061081	2	2	1	1
R2INDX	PE061081	3	5	1	1
R2INDX	PE061082	1	44	1	1
R2INDX	PE061083	1	1	5	0
R2INDX	PE061083	2	2	1	0
R2INDX	PE061083	3	44	12	1
R2INDX	PE061084	1	44	12	1
R2INDX	PE061084	2	12	12	1
R2INDX	PE061085	1	1	5	1
R2INDX	PE061085	2	2	1	0
R2INDX	PE061085	3	44	12	1
R2INDX	PE061085	4	12	12	1
R2INDX	PE061086	1	1	5	0
R2INDX	PE061086	2	2	1	1
R2INDX	PE061086	3	44	12	1
R2INDX	PE061087	1	1	5	0
R2INDX	PE061087	2	1	1	0
R2INDX	PE061087	3	45	1	1
R2INDX	PE061087	4	44	12	1
R2INDX	PE061088	1	1	5	0
R2INDX	PE061088	2	2	2	0
R2INDX	PE061088	3	12	2	1
R2INDX	PE061088	4	44	5	1
R2INDX	PE061089	1	1	5	1
R2INDX	PE061089	2	44	1	1
R2INDX	PE061089	3	5	1	1
R2INDX	PE061090	1	1	5	0
R2INDX	PE061090	2	2	1	1
R2INDX	PE061090	3	44	12	1
R2INDX	PE061091	1	2	1	1
R2INDX	PE061091	2	44	11	1
R2INDX	PE061091	3	1	5	1
R2INDX	PE061092	1	1	5	0
R2INDX	PE061092	2	2	1	0
R2INDX	PE061092	3	44	11	1
R2INDX	PE061093	1	1	5	0
R2INDX	PE061093	2	2	1	0
R2INDX	PE061093	3	12	1	1
R2INDX	PE061093	4	44	12	1
R2INDX	PE061094	1	12	7	1
R2INDX	PE061094	2	44	7	1
R2INDX	PE061095	1	1	5	0
R2INDX	PE061095	2	46	11	1
R2INDX	PE061095	3	44	8	1
R2INDX	PE061095	4	2	1	0
R2INDX	PE061096	1	1	5	1
R2INDX	PE061096	2	46	10	1
R2INDX	PE061096	3	2	1	0
R2INDX	PE061097	1	1	5	0
R2INDX	PE061097	2	12	9	1
R2INDX	PE061097	3	45	10	1
R2INDX	PE061098	1	1	5	1
R2INDX	PE061098	2	12	12	1
R2INDX	PE061098	3	2	1	1
R2INDX	PE061099	1	12	1	1
R2INDX	PE061099	2	45	6	2
R2INDX	PE061100	1	44	11	1
R2INDX	PE061100	2	45	11	1
R2INDX	PE061100	3	1	5	0
R2INDX	PE061100	4	2	1	0
R2INDX	PE061101	1	1	1	1
R2INDX	PE061101	2	44	9	1
R2INDX	PE061101	3	2	1	1
R2INDX	PE061101	4	12	1	1
R2INDX	PE061102	1	45	11	1
R2INDX	PE061102	2	44	9	1
R2INDX	PE061103	1	44	6	1
R2INDX	PE061103	2	2	1	1
R2INDX	PE071001	1	1	5	0
R2INDX	PE071001	2	44	9	1
R2INDX	PE071001	3	12	12	1
R2INDX	PE071001	4	2	1	0
R2INDX	PE071002	1	1	5	0
R2INDX	PE071002	2	44	1	1
R2INDX	PE071002	3	2	1	0
R2INDX	PE071002	4	12	1	1
R2INDX	PE071003	1	1	5	1
R2INDX	PE071003	2	2	1	0
R2INDX	PE071003	3	44	8	1
R2INDX	PE071004	1	1	11	0
R2INDX	PE071004	2	2	1	0
R2INDX	PE071004	3	44	1	1
R2INDX	PE071004	4	12	1	1
R2INDX	PE071005	1	1	5	0
R2INDX	PE071005	2	44	6	1
R2INDX	PE071005	3	2	1	0
R2INDX	PE071005	4	45	5	1
R2INDX	PE071006	1	1	5	0
R2INDX	PE071006	2	46	11	0
R2INDX	PE071006	3	2	1	0
R2INDX	PE071006	4	44	1	1
R2INDX	PE071006	5	12	1	0
R2INDX	PE071007	1	1	5	0
R2INDX	PE071007	2	2	1	0
R2INDX	PE071007	3	12	2	1
R2INDX	PE071007	4	44	12	1
R2INDX	PE071008	1	1	5	0
R2INDX	PE071008	2	44	6	1
R2INDX	PE071008	3	2	1	0
R2INDX	PE071008	4	12	6	1
R2INDX	PE071008	5	23	5	1
R2INDX	PE071009	1	1	10	0
R2INDX	PE071009	2	2	8	1
R2INDX	PE071009	3	44	8	1
R2INDX	PE071010	1	1	11	0
R2INDX	PE071010	2	46	11	0
R2INDX	PE071010	3	2	1	0
R2INDX	PE071010	4	44	9	1
R2INDX	PE071010	5	12	6	1
R2INDX	PE071011	1	1	5	0
R2INDX	PE071011	2	2	1	0
R2INDX	PE071011	3	12	1	1
R2INDX	PE071011	4	44	9	1
R2INDX	PE071012	1	1	5	0
R2INDX	PE071012	2	44	12	1
R2INDX	PE071012	3	2	1	0
R2INDX	PE071012	4	12	1	1
R2INDX	PE071013	1	1	5	0
R2INDX	PE071013	2	44	7	1
R2INDX	PE071013	3	2	1	0
R2INDX	PE071014	1	1	11	0
R2INDX	PE071014	2	5	1	0
R2INDX	PE071014	3	6	8	0
R2INDX	PE071014	4	8	6	0
R2INDX	PE071014	5	2	8	0
R2INDX	PE071015	1	1	5	0
R2INDX	PE071015	2	2	1	0
R2INDX	PE071015	3	45	5	1
R2INDX	PE071015	4	12	1	1
R2INDX	PE071016	1	1	5	0
R2INDX	PE071016	2	2	1	0
R2INDX	PE071016	3	44	12	1
R2INDX	PE071016	4	12	1	1
R2INDX	PE071017	1	1	5	0
R2INDX	PE071017	2	44	6	1
R2INDX	PE071017	3	2	1	0
R2INDX	PE071017	4	12	6	1
R2INDX	PE071018	1	1	5	0
R2INDX	PE071018	2	45	9	1
R2INDX	PE071018	3	2	1	1
R2INDX	PE071018	4	12	1	1
R2INDX	PE071019	1	1	5	1
R2INDX	PE071019	2	2	1	1
R2INDX	PE071019	3	44	11	1
R2INDX	PE071019	4	12	1	1
R2INDX	PE071020	1	1	5	0
R2INDX	PE071020	2	2	1	0
R2INDX	PE071020	3	44	1	1
R2INDX	PE071020	4	12	1	1
R2INDX	PE071021	1	1	5	0
R2INDX	PE071021	2	2	1	0
R2INDX	PE071021	3	44	6	1
R2INDX	PE071021	4	12	1	1
R2INDX	PE071022	1	1	5	0
R2INDX	PE071022	2	12	1	1
R2INDX	PE071022	3	44	12	1
R2INDX	PE071022	4	2	1	0
R2INDX	PE071023	1	1	5	0
R2INDX	PE071023	2	45	11	1
R2INDX	PE071023	3	2	1	0
R2INDX	PE071024	1	1	5	0
R2INDX	PE071024	2	2	1	0
R2INDX	PE071024	3	44	12	1
R2INDX	PE071025	1	1	2	1
R2INDX	PE071025	2	2	1	1
R2INDX	PE071025	3	44	8	1
R2INDX	PE071025	4	12	8	1
R2INDX	PE071026	1	1	5	1
R2INDX	PE071026	2	2	1	1
R2INDX	PE071026	3	44	1	0
R2INDX	PE071026	4	12	1	0
R2INDX	PE071028	1	1	5	0
R2INDX	PE071028	2	44	7	1
R2INDX	PE071028	3	12	1	1
R2INDX	PE071028	4	2	1	0
R2INDX	PE071029	1	1	11	0
R2INDX	PE071029	2	2	1	0
R2INDX	PE071029	3	44	1	1
R2INDX	PE071029	4	12	1	0
R2INDX	PE071031	1	1	5	0
R2INDX	PE071031	2	2	1	0
R2INDX	PE071031	3	12	1	1
R2INDX	PE071032	1	1	5	0
R2INDX	PE071032	2	2	1	0
R2INDX	PE071032	3	44	1	1
R2INDX	PE071033	1	1	11	0
R2INDX	PE071033	2	46	11	0
R2INDX	PE071033	3	2	1	0
R2INDX	PE071033	4	44	1	1
R2INDX	PE071033	5	12	1	1
R2INDX	PE071034	1	1	11	0
R2INDX	PE071034	2	2	11	0
R2INDX	PE071034	3	44	2	1
R2INDX	PE071034	4	45	2	0
R2INDX	PE071035	1	1	5	0
R2INDX	PE071035	2	2	1	1
R2INDX	PE071035	3	44	1	1
R2INDX	PE071036	1	1	5	1
R2INDX	PE071036	2	2	2	0
R2INDX	PE071036	3	44	12	1
R2INDX	PE071036	4	12	12	1
R2INDX	PE071037	1	1	5	0
R2INDX	PE071037	2	2	1	0
R2INDX	PE071037	3	23	5	0
R2INDX	PE071037	4	12	12	1
R2INDX	PE071038	1	1	5	0
R2INDX	PE071038	2	2	1	1
R2INDX	PE071038	3	20	1	1
R2INDX	PE071038	4	44	11	1
R2INDX	PE071039	1	1	11	0
R2INDX	PE071039	2	46	11	0
R2INDX	PE071039	3	2	1	0
R2INDX	PE071039	4	12	1	1
R2INDX	PE071039	5	44	1	1
R2INDX	PE071040	1	1	5	0
R2INDX	PE071040	2	2	1	0
R2INDX	PE071040	3	45	9	1
R2INDX	PE071041	1	1	5	0
R2INDX	PE071041	2	2	1	0
R2INDX	PE071041	3	45	9	1
R2INDX	PE071042	1	1	5	0
R2INDX	PE071042	2	45	6	1
R2INDX	PE071042	3	2	1	1
R2INDX	PE071042	4	44	6	1
R2INDX	PE071042	5	12	6	1
R2INDX	PE071043	1	1	5	0
R2INDX	PE071043	2	12	6	1
R2INDX	PE071043	3	45	6	1
R2INDX	PE071043	4	2	1	0
R2INDX	PE071044	1	1	5	0
R2INDX	PE071044	2	2	1	1
R2INDX	PE071044	3	44	12	1
R2INDX	PE071045	1	1	5	0
R2INDX	PE071045	2	44	1	1
R2INDX	PE071045	3	2	1	1
R2INDX	PE071046	1	1	5	0
R2INDX	PE071046	2	44	12	1
R2INDX	PE071046	3	2	2	0
R2INDX	PE071046	4	44	12	1
R2INDX	PE071047	1	1	5	0
R2INDX	PE071047	2	44	8	1
R2INDX	PE071047	3	2	1	0
R2INDX	PE071048	1	1	5	0
R2INDX	PE071048	2	2	1	1
R2INDX	PE071048	3	12	12	1
R2INDX	PE071048	4	45	11	1
R2INDX	PE071049	1	1	5	0
R2INDX	PE071049	2	2	1	0
R2INDX	PE071049	3	12	8	1
R2INDX	PE071049	4	44	8	1
R2INDX	PE071050	1	2	1	0
R2INDX	PE071050	2	45	12	1
R2INDX	PE071050	3	1	5	0
R2INDX	PE071051	1	1	5	1
R2INDX	PE071051	2	2	1	1
R2INDX	PE071051	3	44	1	1
R2INDX	PE071052	1	1	5	0
R2INDX	PE071052	2	44	12	1
R2INDX	PE071052	3	2	1	0
R2INDX	PE071052	4	45	12	1
R2INDX	PE071053	1	1	5	0
R2INDX	PE071053	2	2	1	0
R2INDX	PE071053	3	44	7	1
R2INDX	PE071053	4	45	11	1
R2INDX	PE071054	1	1	5	1
R2INDX	PE071054	2	2	1	1
R2INDX	PE071054	3	44	1	1
R2INDX	PE071054	4	12	6	1
R2INDX	PE071055	1	1	5	0
R2INDX	PE071055	2	2	1	1
R2INDX	PE071055	3	44	12	1
R2INDX	PE071056	1	1	5	0
R2INDX	PE071056	2	44	9	1
R2INDX	PE071056	3	2	1	0
R2INDX	PE071056	4	45	9	1
R2INDX	PE071057	1	1	5	0
R2INDX	PE071057	2	2	1	0
R2INDX	PE071057	3	12	6	1
R2INDX	PE071057	4	45	9	1
R2INDX	PE071058	1	1	5	0
R2INDX	PE071058	2	2	1	0
R2INDX	PE071058	3	45	11	1
R2INDX	PE071059	1	1	5	0
R2INDX	PE071059	2	2	1	0
R2INDX	PE071059	3	45	11	1
R2INDX	PE071060	1	1	5	0
R2INDX	PE071060	2	2	1	0
R2INDX	PE071060	3	44	1	1
R2INDX	PE071060	4	12	1	1
R2INDX	PE071061	1	1	5	0
R2INDX	PE071061	2	2	12	0
R2INDX	PE071061	3	45	11	1
R2INDX	PE071061	4	12	12	1
R2INDX	PE071062	1	7	11	1
R2INDX	PE071062	2	1	11	1
R2INDX	PE071062	3	44	1	1
R2INDX	PE071062	4	2	1	1
R2INDX	PE071064	1	1	5	0
R2INDX	PE071064	2	2	1	0
R2INDX	PE071064	3	44	12	1
R2INDX	PE071066	1	1	10	0
R2INDX	PE071066	2	2	1	0
R2INDX	PE071066	3	45	9	1
R2INDX	PE071067	1	1	10	1
R2INDX	PE071067	2	2	1	1
R2INDX	PE071067	3	44	12	1
R2INDX	PE071068	1	12	1	1
R2INDX	PE071068	2	1	5	0
R2INDX	PE071068	3	44	12	1
R2INDX	PE071068	4	2	1	0
R2INDX	PE071068	5	45	1	0
R2INDX	PE071069	1	1	5	0
R2INDX	PE071069	2	12	1	1
R2INDX	PE071069	3	44	6	1
R2INDX	PE071069	4	2	1	0
R2INDX	PE071070	1	1	2	0
R2INDX	PE071070	2	44	12	1
R2INDX	PE071070	3	45	11	1
R2INDX	PE071070	4	2	1	1
R2INDX	PE071070	5	12	1	1
R2INDX	PE071071	1	1	5	0
R2INDX	PE071071	2	44	1	1
R2INDX	PE071071	3	2	1	0
R2INDX	PE071071	4	12	7	1
R2INDX	PE071072	1	1	5	0
R2INDX	PE071072	2	2	1	0
R2INDX	PE071072	3	44	9	1
R2INDX	PE071073	1	1	11	0
R2INDX	PE071073	2	2	1	0
R2INDX	PE071073	3	44	8	1
R2INDX	PE071073	4	12	1	0
R2INDX	PE071074	1	1	5	0
R2INDX	PE071074	2	2	6	0
R2INDX	PE071074	3	44	11	1
R2INDX	PE071074	4	12	1	1
R2INDX	PE071075	1	1	5	0
R2INDX	PE071075	2	46	11	0
R2INDX	PE071075	3	2	2	0
R2INDX	PE071075	4	44	2	1
R2INDX	PE071076	1	1	1	0
R2INDX	PE071076	2	44	12	1
R2INDX	PE071076	3	12	12	1
R2INDX	PE071076	4	2	12	1
R2INDX	PE071077	1	1	5	1
R2INDX	PE071077	2	2	12	1
R2INDX	PE071077	3	45	11	1
R2INDX	PE071077	4	12	12	1
R2INDX	PE071078	1	1	5	0
R2INDX	PE071078	2	46	11	0
R2INDX	PE071078	3	2	1	0
R2INDX	PE071078	4	44	1	1
R2INDX	PE071078	5	12	1	1
R2INDX	PE071079	1	1	11	0
R2INDX	PE071079	2	46	11	0
R2INDX	PE071079	3	2	1	0
R2INDX	PE071079	4	12	1	1
R2INDX	PE071079	5	44	1	1
R2INDX	PE071080	1	1	1	0
R2INDX	PE071080	2	2	1	1
R2INDX	PE071080	3	12	12	1
R2INDX	PE071080	4	44	11	1
R2INDX	PE071081	1	1	1	0
R2INDX	PE071081	2	2	12	0
R2INDX	PE071081	3	45	11	1
R2INDX	PE071081	4	12	12	1
R2INDX	PE071082	1	1	5	0
R2INDX	PE071082	2	2	1	0
R2INDX	PE071082	3	44	6	1
R2INDX	PE071082	4	12	12	1
R2INDX	PE071083	1	1	5	1
R2INDX	PE071083	2	45	11	1
R2INDX	PE071083	3	2	1	0
R2INDX	PE071084	1	1	10	0
R2INDX	PE071084	2	2	1	0
R2INDX	PE071084	3	44	12	1
R2INDX	PE071085	1	1	5	1
R2INDX	PE071085	2	45	9	1
R2INDX	PE071085	3	2	1	0
R2INDX	PE071086	1	1	10	1
R2INDX	PE071086	2	2	1	1
R2INDX	PE071086	3	45	9	1
R2INDX	PE071087	1	1	5	1
R2INDX	PE071087	2	2	1	1
R2INDX	PE071087	3	12	13	1
R2INDX	PE071087	4	11	13	1
