formno	childid	preid	agepresc	prescdur	presctyp	paypresc	presccre	dayspres	hrspresc	prescvis
R2INDX	PE121039	1	35	3	1	1	1	5	4	0
R2INDX	PE121040	1	48	3	4	0	3	5	5	1
R2INDX	PE121041	1	48	3	4	1	2	5	4	1
R2INDX	PE121042	1	36	3	4	1	2	5	4	1
R2INDX	PE121042	2	48	1	4	1	1	5	4	1
R2INDX	PE121043	1	36	3	4	1	2	5	4	0
R2INDX	PE121044	1	36	2	4	1	2	5	5	1
R2INDX	PE121045	1	36	2	1	1	1	5	4	1
R2INDX	PE121045	2	48	2	1	1	1	5	4	1
R2INDX	PE121045	3	48	2	4	1	1	5	4	1
R2INDX	PE121046	1	48	3	1	1	2	5	3	1
R2INDX	PE121047	1	48	3	4	1	2	5	5	0
R2INDX	PE121048	1	36	3	4	1	2	5	5	0
R2INDX	PE121049	1	36	3	1	1	2	5	5	1
R2INDX	PE121050	1	48	3	4	1	2	5	4	1
R2INDX	PE121051	1	36	3	4	1	3	5	4	1
R2INDX	PE121051	2	60	2	1	1	2	6	4	1
R2INDX	PE121052	1	48	2	4	1	3	5	5	1
R2INDX	PE121053	1	36	3	4	1	2	5	4	0
R2INDX	PE121054	1	60	2	4	1	2	5	4	0
R2INDX	PE121055	1	36	3	4	1	2	5	3	1
R2INDX	PE121056	1	36	3	4	1	2	4	4	1
R2INDX	PE121057	1	48	3	1	1	2	5	4	1
R2INDX	PE121058	1	36	3	1	1	2	5	3	0
R2INDX	PE121060	1	36	1	1	1	2	5	4	1
R2INDX	PE121061	1	45	3	1	1	2	5	5	0
R2INDX	PE121062	1	43	3	4	1	2	5	4	1
R2INDX	PE121063	1	48	2	4	1	2	6	8	1
R2INDX	PE121064	1	42	3	4	1	2	5	4	1
R2INDX	PE121065	1	36	1	4	1	2	5	5	1
R2INDX	PE121066	1	48	3	4	1	3	5	4	0
R2INDX	PE121067	1	48	1	4	1	2	4	5	0
R2INDX	PE121068	1	60	3	1	1	2	5	5	1
R2INDX	PE121069	1	48	2	4	1	3	5	3	1
R2INDX	PE121070	1	36	3	4	1	2	5	4	0
R2INDX	PE121071	1	36	3	1	1	2	5	4	1
R2INDX	PE121072	1	36	3	1	1	2	5	4	1
R2INDX	PE121073	1	59	1	2	1	2	5	7	1
R2INDX	PE121074	1	30	3	4	1	3	5	4	1
R2INDX	PE121075	1	36	3	1	1	2	6	4	1
R2INDX	PE121076	1	48	3	4	1	2	5	5	0
R2INDX	PE121077	1	48	3	2	1	2	6	9	0
R2INDX	PE121078	1	48	2	1	1	2	5	5	1
R2INDX	PE121079	1	36	3	4	1	2	5	5	1
R2INDX	PE121080	1	42	2	4	1	2	5	5	1
R2INDX	PE121081	1	42	3	4	1	2	5	5	1
R2INDX	PE121082	1	42	3	1	1	2	5	4	1
R2INDX	PE121083	1	48	2	4	1	2	5	5	0
R2INDX	PE121084	1	36	3	1	1	2	5	5	1
R2INDX	PE121085	1	36	3	1	1	2	5	5	1
R2INDX	PE121086	1	36	3	1	1	1	5	4	1
R2INDX	PE121087	1	36	3	4	1	4	5	4	1
R2INDX	PE121088	1	48	1	1	1	2	5	4	1
R2INDX	PE121089	1	38	3	4	1	4	5	4	1
R2INDX	PE121090	1	36	3	4	1	4	5	3	1
R2INDX	PE121091	1	36	3	4	1	2	5	5	1
R2INDX	PE121092	1	48	3	4	1	3	5	4	0
R2INDX	PE121093	1	36	3	4	1	2	5	5	1
R2INDX	PE121094	1	48	3	4	1	2	5	4	1
R2INDX	PE121096	1	62	1	1	1	1	5	5	1
R2INDX	PE121097	1	36	2	4	1	2	5	5	1
R2INDX	PE121098	1	48	3	4	1	3	5	4	1
R2INDX	PE121099	1	36	3	4	1	3	5	3	1
R2INDX	PE121101	1	48	2	1	1	2	5	4	1
R2INDX	PE131001	1	37	3	4	1	2	5	4	0
R2INDX	PE131003	1	36	2	4	0	2	5	4	0
R2INDX	PE131003	2	47	2	1	1	2	5	5	1
R2INDX	PE131004	1	28	2	1	1	3	5	4	0
R2INDX	PE131004	2	38	2	1	1	3	5	4	0
R2INDX	PE131005	1	58	3	4	1	2	5	4	1
R2INDX	PE131007	1	42	3	1	1	3	5	4	1
R2INDX	PE131008	1	51	3	4	1	2	5	5	0
R2INDX	PE131009	1	48	3	7	1	3	5	8	1
R2INDX	PE131010	1	42	3	4	1	3	5	3	0
R2INDX	PE131011	1	59	2	4	0	2	5	4	1
R2INDX	PE131012	1	36	3	4	1	3	5	5	1
R2INDX	PE131013	1	48	3	1	1	2	5	5	1
R2INDX	PE131014	1	42	3	1	1	2	5	4	1
R2INDX	PE131015	1	36	3	1	1	1	5	4	0
R2INDX	PE131016	1	41	3	1	1	1	5	4	0
R2INDX	PE131017	1	36	3	1	1	2	5	5	0
R2INDX	PE131018	1	44	2	4	1	2	5	4	0
R2INDX	PE131019	1	36	2	4	1	3	4	3	1
R2INDX	PE131019	2	48	3	4	1	3	5	5	1
R2INDX	PE131020	1	48	2	4	1	2	5	4	1
R2INDX	PE131021	1	48	2	1	1	2	5	4	1
R2INDX	PE131022	1	36	3	1	1	1	5	6	1
R2INDX	PE131023	1	50	3	1	1	3	5	4	0
R2INDX	PE131024	1	60	2	4	1	2	4	5	0
R2INDX	PE131025	1	39	2	1	1	2	5	4	1
R2INDX	PE131025	2	51	2	1	1	2	5	4	1
R2INDX	PE131026	1	55	3	4	1	2	5	4	0
R2INDX	PE131028	1	48	1	4	0	1	4	3	1
R2INDX	PE131029	1	52	2	1	1	2	5	5	1
R2INDX	PE131030	1	48	2	4	1	1	5	5	0
R2INDX	PE131031	1	32	3	1	1	3	5	5	1
R2INDX	PE131032	1	48	3	4	1	1	5	4	1
R2INDX	PE131034	1	42	2	1	1	2	5	5	1
R2INDX	PE131035	1	54	2	1	1	3	5	4	1
R2INDX	PE131037	1	36	1	1	1	1	5	5	1
R2INDX	PE131038	1	48	2	1	1	2	5	4	1
R2INDX	PE131039	1	48	3	1	1	1	5	5	1
R2INDX	PE131040	1	42	3	4	1	3	5	4	0
R2INDX	PE131041	1	55	3	4	1	3	5	4	1
R2INDX	PE131042	1	48	3	4	1	2	5	4	1
R2INDX	PE131043	1	48	3	1	1	2	5	5	1
R2INDX	PE131044	1	36	2	1	1	2	5	3	1
R2INDX	PE131044	2	48	1	1	1	2	5	3	1
R2INDX	PE131045	1	33	3	1	1	2	5	5	0
R2INDX	PE131046	1	36	2	4	1	2	5	4	1
R2INDX	PE131047	1	48	3	1	1	2	5	5	1
R2INDX	PE131048	1	46	3	1	1	3	5	5	0
R2INDX	PE131049	1	48	2	4	1	2	5	4	0
R2INDX	PE131050	1	40	3	1	1	2	5	4	1
R2INDX	PE131051	1	45	3	1	1	2	5	4	1
R2INDX	PE131052	1	60	1	4	1	2	5	5	0
R2INDX	PE131054	1	48	2	1	1	2	5	5	1
R2INDX	PE131055	1	40	3	1	1	1	5	3	0
R2INDX	PE131056	1	35	3	4	1	2	5	4	0
R2INDX	PE131058	1	36	3	4	1	3	5	4	1
R2INDX	PE131060	1	58	2	2	0	2	5	6	1
R2INDX	PE131062	1	56	2	1	1	2	5	5	1
R2INDX	PE131063	1	52	3	1	1	3	5	5	1
R2INDX	PE131064	1	36	3	1	1	2	5	4	1
R2INDX	PE131065	1	36	3	4	1	3	5	3	1
R2INDX	PE131066	1	47	3	4	1	3	5	5	1
R2INDX	PE131067	1	46	2	1	1	2	5	5	1
R2INDX	PE131068	1	48	3	1	1	2	5	4	1
R2INDX	PE131070	1	36	3	1	1	2	5	5	1
R2INDX	PE131071	1	50	3	4	1	2	5	4	1
R2INDX	PE131072	1	36	3	1	1	2	5	4	1
R2INDX	PE131073	1	35	2	1	1	2	5	4	1
R2INDX	PE131074	1	36	3	4	1	2	5	4	1
R2INDX	PE131075	1	36	3	4	1	2	5	4	1
R2INDX	PE131076	1	48	3	4	1	2	5	4	1
R2INDX	PE131078	1	36	3	4	1	2	5	5	1
R2INDX	PE131079	1	36	3	1	1	2	5	5	0
R2INDX	PE131080	1	48	3	1	0	2	5	5	1
R2INDX	PE131081	1	60	2	4	1	2	5	4	1
R2INDX	PE131082	1	36	3	4	1	3	5	5	1
R2INDX	PE131084	1	60	2	1	1	2	5	4	1
R2INDX	PE131085	1	48	3	4	1	2	5	4	1
R2INDX	PE131086	1	40	1	4	1	2	5	4	1
R2INDX	PE131086	2	65	1	7	1	1	5	5	0
R2INDX	PE131087	1	50	3	1	1	1	5	5	1
R2INDX	PE131089	1	48	3	4	1	2	5	4	0
R2INDX	PE131090	1	36	3	4	1	3	5	4	0
R2INDX	PE131091	1	48	3	1	1	2	5	4	1
R2INDX	PE131092	1	42	3	1	1	2	5	4	1
R2INDX	PE131094	1	38	2	4	1	2	5	4	1
R2INDX	PE131094	2	62	2	4	1	2	5	5	1
R2INDX	PE131095	1	50	2	4	1	2	5	4	0
R2INDX	PE131096	1	34	3	4	1	3	5	4	0
R2INDX	PE131096	2	58	2	1	1	2	5	4	0
R2INDX	PE131097	1	36	2	4	1	2	5	4	1
R2INDX	PE131097	2	48	2	1	1	2	5	5	1
R2INDX	PE131098	1	48	3	4	1	2	5	4	1
R2INDX	PE131099	1	52	3	4	1	2	5	4	0
R2INDX	PE131101	1	48	1	4	1	3	5	4	1
R2INDX	PE131102	1	48	3	4	1	2	5	4	1
R2INDX	PE141001	1	36	3	4	0	2	5	5	1
R2INDX	PE141002	1	48	3	4	0	3	5	5	1
R2INDX	PE141003	1	40	3	4	1	2	5	4	1
R2INDX	PE141005	1	36	3	4	1	2	5	4	1
R2INDX	PE141007	1	36	2	4	1	2	5	5	1
R2INDX	PE141007	2	48	2	4	1	4	5	5	1
R2INDX	PE141007	3	60	1	1	1	1	5	5	1
R2INDX	PE141008	1	36	3	4	1	2	5	4	1
R2INDX	PE141009	1	36	3	4	1	3	5	4	1
R2INDX	PE141010	1	55	3	1	1	2	5	5	1
R2INDX	PE141011	1	36	3	4	1	2	5	4	1
R2INDX	PE141012	1	37	2	1	1	2	5	5	1
R2INDX	PE141012	2	44	2	1	1	2	5	5	1
R2INDX	PE141012	3	57	2	1	1	2	5	5	1
R2INDX	PE141013	1	36	3	4	0	2	5	5	1
R2INDX	PE141015	1	38	3	1	1	2	5	7	1
R2INDX	PE141016	1	36	1	4	1	2	5	5	0
R2INDX	PE141017	1	45	3	4	1	2	5	5	1
R2INDX	PE141018	1	43	3	4	1	2	5	5	1
R2INDX	PE141019	1	60	2	4	1	2	5	5	1
R2INDX	PE141020	1	55	2	4	1	2	5	5	1
R2INDX	PE141021	1	36	3	4	1	3	5	4	1
R2INDX	PE141022	1	48	1	1	1	2	5	5	1
R2INDX	PE141023	1	41	3	1	1	2	5	4	0
R2INDX	PE141024	1	57	3	4	1	2	5	4	1
R2INDX	PE141025	1	36	3	4	0	2	5	5	1
R2INDX	PE141026	1	42	3	4	1	3	5	4	1
R2INDX	PE141027	1	36	2	4	1	2	5	4	0
R2INDX	PE141027	2	48	2	4	1	2	5	4	1
R2INDX	PE141028	1	44	3	1	1	2	5	6	1
R2INDX	PE141029	1	48	3	4	0	2	5	5	1
R2INDX	PE141030	1	48	3	4	1	1	5	4	0
R2INDX	PE141031	1	48	3	1	1	2	5	5	1
R2INDX	PE141032	1	36	3	4	1	3	5	4	0
R2INDX	PE141033	1	38	2	4	1	3	5	4	1
R2INDX	PE141033	2	50	2	1	1	2	5	4	1
R2INDX	PE141034	1	36	3	1	1	2	5	4	1
R2INDX	PE141035	1	48	3	4	1	2	5	4	0
R2INDX	PE141036	1	48	3	1	1	3	5	4	1
R2INDX	PE141037	1	36	3	1	1	2	5	4	1
R2INDX	PE141038	1	54	2	1	1	2	5	5	1
R2INDX	PE141039	1	36	3	1	1	2	4	5	0
R2INDX	PE141040	1	52	3	4	1	1	5	4	1
R2INDX	PE141041	1	36	3	4	1	3	5	4	1
R2INDX	PE141042	1	56	3	1	1	2	5	5	1
R2INDX	PE141044	1	48	3	4	1	1	5	4	0
R2INDX	PE141046	1	48	3	4	1	2	5	5	1
R2INDX	PE141047	1	48	3	1	1	2	5	5	1
R2INDX	PE141048	1	36	3	4	1	3	5	5	0
R2INDX	PE141049	1	36	3	7	1	2	5	6	1
R2INDX	PE141050	1	30	3	1	1	1	5	4	1
R2INDX	PE141051	1	52	3	4	1	2	5	4	1
R2INDX	PE141052	1	24	3	1	1	2	2	4	1
R2INDX	PE141053	1	52	3	1	1	2	5	7	1
R2INDX	PE141054	1	48	3	4	1	3	5	3	1
R2INDX	PE141055	1	46	3	4	1	2	5	4	1
R2INDX	PE141056	1	36	3	4	1	2	5	4	1
R2INDX	PE141057	1	38	3	4	1	2	5	5	1
R2INDX	PE141058	1	36	3	1	1	2	5	5	1
R2INDX	PE141059	1	32	3	1	1	2	5	4	1
R2INDX	PE141060	1	36	3	4	1	2	5	5	1
R2INDX	PE141061	1	38	3	4	1	2	5	4	1
R2INDX	PE141063	1	36	2	1	1	1	5	5	1
R2INDX	PE141063	2	48	3	1	1	1	5	6	1
R2INDX	PE141064	1	36	3	4	1	4	5	5	0
R2INDX	PE141064	2	60	1	1	1	2	5	5	1
R2INDX	PE141065	1	48	1	4	1	2	5	5	1
R2INDX	PE141066	1	35	2	4	1	3	5	5	1
R2INDX	PE141067	1	45	3	4	1	2	5	5	1
R2INDX	PE141068	1	48	3	4	1	3	5	5	1
R2INDX	PE141069	1	60	1	4	1	1	5	5	1
R2INDX	PE141070	1	41	3	4	1	2	5	4	1
R2INDX	PE141071	1	36	3	4	1	2	5	5	1
R2INDX	PE141072	1	45	3	1	1	2	5	4	1
R2INDX	PE141073	1	36	3	1	1	2	5	4	1
R2INDX	PE141074	1	42	3	1	1	2	5	4	1
R2INDX	PE141075	1	43	3	4	1	2	5	4	1
R2INDX	PE141076	1	48	3	4	1	2	5	4	1
R2INDX	PE141077	1	48	3	4	1	2	5	5	1
R2INDX	PE141078	1	36	3	4	1	2	5	4	1
R2INDX	PE141079	1	36	3	1	1	2	5	5	1
R2INDX	PE141080	1	36	3	1	1	1	5	5	0
R2INDX	PE141081	1	36	2	4	1	2	5	4	1
R2INDX	PE141081	2	48	3	4	1	3	5	4	1
R2INDX	PE141082	1	54	3	1	1	1	5	4	0
R2INDX	PE141083	1	48	3	1	1	2	5	5	1
R2INDX	PE141084	1	42	2	4	1	2	5	4	1
R2INDX	PE141084	2	53	2	4	1	2	4	3	1
R2INDX	PE141085	1	48	1	1	1	2	5	4	0
R2INDX	PE141085	2	60	1	1	1	2	5	5	0
R2INDX	PE141086	1	42	3	4	1	2	5	5	1
R2INDX	PE141087	1	36	3	1	1	2	5	7	1
R2INDX	PE141088	1	36	3	4	1	3	5	5	1
R2INDX	PE141089	1	38	3	4	1	2	5	5	1
R2INDX	PE141090	1	36	2	4	1	4	5	4	1
R2INDX	PE141090	2	48	3	4	1	2	5	4	1
R2INDX	PE141091	1	48	3	4	1	2	5	5	1
R2INDX	PE141092	1	38	2	1	1	2	5	5	1
R2INDX	PE141092	2	50	3	1	1	2	5	5	1
R2INDX	PE141093	1	38	3	1	1	2	5	5	1
R2INDX	PE141094	1	49	3	4	1	2	5	7	1
R2INDX	PE141095	1	36	3	1	1	2	5	5	1
R2INDX	PE141096	1	36	3	4	1	2	5	4	1
R2INDX	PE141097	1	36	3	1	1	2	5	5	1
R2INDX	PE141098	1	48	1	4	0	2	5	4	0
R2INDX	PE141099	1	38	2	4	0	2	5	4	1
R2INDX	PE141099	2	50	2	1	1	1	5	5	1
R2INDX	PE141100	1	36	3	1	1	2	5	5	1
R2INDX	PE141101	1	48	2	1	1	3	5	6	0
R2INDX	PE141102	1	36	3	4	1	2	5	4	1
R2INDX	PE141103	1	36	3	1	1	2	5	5	1
R2INDX	PE151001	1	57	2	4	1	3	5	8	1
R2INDX	PE151002	1	46	2	4	1	2	5	4	1
R2INDX	PE151003	1	60	2	4	1	3	5	5	1
R2INDX	PE151004	1	48	1	4	0	2	5	4	1
R2INDX	PE151006	1	48	1	4	1	2	5	3	1
R2INDX	PE151007	1	43	1	4	1	3	3	4	1
R2INDX	PE151009	1	36	3	1	1	3	5	5	1
R2INDX	PE151010	1	60	1	4	1	3	5	5	1
R2INDX	PE151011	1	54	1	4	1	2	5	4	1
R2INDX	PE151012	1	48	3	4	1	2	5	4	1
R2INDX	PE151013	1	36	2	1	1	1	5	5	1
R2INDX	PE151013	2	48	3	4	1	2	5	5	1
R2INDX	PE151016	1	33	3	4	0	3	5	5	1
R2INDX	PE151021	1	54	2	1	1	2	5	6	1
R2INDX	PE151022	1	48	2	4	0	2	5	4	1
R2INDX	PE151023	1	48	2	4	1	2	5	4	1
R2INDX	PE151024	1	36	3	4	1	3	5	5	1
R2INDX	PE151025	1	36	2	4	1	2	5	4	1
R2INDX	PE151025	2	48	2	4	1	2	4	0	1
R2INDX	PE151026	1	52	2	4	1	3	5	3	1
R2INDX	PE151027	1	36	2	4	1	3	5	4	1
R2INDX	PE151029	1	36	3	4	0	2	5	4	1
R2INDX	PE151030	1	48	2	4	0	2	5	4	1
R2INDX	PE151031	1	24	3	4	1	2	5	4	1
R2INDX	PE151036	1	48	3	4	1	2	5	4	1
R2INDX	PE151037	1	48	1	4	1	2	5	4	1
R2INDX	PE151040	1	36	3	4	0	2	5	3	1
R2INDX	PE151044	1	48	2	4	1	2	5	4	0
R2INDX	PE151044	2	60	2	4	1	2	5	4	0
R2INDX	PE151050	1	36	1	4	0	2	5	4	1
R2INDX	PE151051	1	49	2	4	1	2	5	4	1
R2INDX	PE151052	1	36	2	4	1	3	5	4	0
R2INDX	PE151064	1	58	1	4	0	3	5	3	0
R2INDX	PE151066	1	51	3	4	1	2	5	4	1
R2INDX	PE151067	1	48	1	4	1	2	5	3	1
R2INDX	PE151068	1	51	1	1	1	2	5	5	1
R2INDX	PE151069	1	48	1	4	1	3	5	5	1
R2INDX	PE151073	1	48	2	4	1	2	5	5	1
R2INDX	PE151076	1	60	2	4	1	3	5	5	1
R2INDX	PE151078	1	48	2	4	1	2	5	4	1
R2INDX	PE151079	1	50	1	4	1	3	5	4	1
R2INDX	PE151080	1	49	2	4	1	2	5	5	1
R2INDX	PE151081	1	38	3	4	1	3	4	4	0
R2INDX	PE151082	1	57	1	4	1	3	5	4	1
R2INDX	PE151083	1	36	2	4	1	3	3	3	1
R2INDX	PE151084	1	53	2	4	1	2	5	5	1
R2INDX	PE151085	1	48	1	4	0	3	5	5	1
R2INDX	PE151086	1	48	2	4	1	2	5	4	1
R2INDX	PE151088	1	48	1	4	1	3	5	4	1
R2INDX	PE151089	1	48	1	4	1	2	5	3	1
R2INDX	PE151090	1	45	2	4	1	2	5	4	1
R2INDX	PE151091	1	48	1	4	1	3	5	4	1
R2INDX	PE151094	1	36	3	4	1	2	5	5	1
R2INDX	PE151097	1	44	1	4	1	2	5	4	1
R2INDX	PE151098	1	48	2	4	1	3	5	5	1
R2INDX	PE151100	1	60	2	4	1	2	5	4	0
R2INDX	PE151101	1	48	2	2	0	1	2	5	1
R2INDX	PE151102	1	36	1	4	1	3	5	4	1
R2INDX	PE151105	1	48	2	4	1	2	5	4	1
R2INDX	PE151112	1	37	3	4	1	2	5	4	1
R2INDX	PE161001	1	48	2	4	0	2	5	4	1
R2INDX	PE161002	1	42	3	4	1	3	5	3	1
R2INDX	PE161003	1	38	3	4	1	3	5	4	1
R2INDX	PE161004	1	48	2	4	0	2	5	5	1
R2INDX	PE161004	2	60	2	4	1	2	5	5	1
R2INDX	PE161005	1	51	1	4	0	4	2	2	1
R2INDX	PE161006	1	57	2	4	1	2	5	4	1
R2INDX	PE161007	1	42	3	4	1	2	5	4	1
R2INDX	PE161008	1	48	3	4	1	2	5	4	0
R2INDX	PE161009	1	60	2	3	1	2	5	3	1
R2INDX	PE161010	1	36	3	4	0	2	5	4	1
R2INDX	PE161011	1	48	3	4	1	2	5	4	1
R2INDX	PE161012	1	52	3	4	1	2	5	4	1
R2INDX	PE161013	1	24	3	4	0	2	5	4	1
R2INDX	PE161014	1	38	3	4	1	2	5	4	1
R2INDX	PE161015	1	36	3	4	1	2	5	4	1
R2INDX	PE161016	1	34	3	4	1	2	5	4	1
R2INDX	PE161017	1	54	2	4	1	2	5	3	1
R2INDX	PE161018	1	48	2	4	1	2	5	4	1
R2INDX	PE161020	1	54	1	4	1	3	5	4	1
R2INDX	PE161021	1	36	3	4	0	2	5	4	1
R2INDX	PE161023	1	48	1	4	1	3	5	3	1
R2INDX	PE161024	1	48	2	4	0	3	5	4	1
R2INDX	PE161025	1	43	3	4	1	2	5	3	1
R2INDX	PE161026	1	53	3	4	1	2	5	4	1
R2INDX	PE161027	1	36	2	4	0	2	5	4	1
R2INDX	PE161028	1	53	1	4	1	2	5	3	1
R2INDX	PE161029	1	43	3	4	1	2	5	2	1
R2INDX	PE161030	1	48	2	4	1	2	5	5	1
R2INDX	PE161031	1	42	1	4	0	2	5	8	1
R2INDX	PE161031	2	49	2	4	1	2	5	3	1
R2INDX	PE161032	1	48	2	4	1	2	5	3	1
R2INDX	PE161033	1	36	2	4	1	2	5	3	1
R2INDX	PE161033	2	48	2	4	1	2	5	3	1
R2INDX	PE161034	1	36	3	4	1	3	5	4	1
R2INDX	PE161035	1	48	3	4	1	3	5	4	1
R2INDX	PE161036	1	30	3	4	1	4	5	4	1
R2INDX	PE161040	1	41	1	4	0	2	5	8	1
R2INDX	PE161040	2	48	2	4	1	3	5	4	1
R2INDX	PE161041	1	44	1	4	0	4	5	8	1
R2INDX	PE161041	2	53	2	4	1	3	5	5	1
R2INDX	PE161042	1	48	1	3	0	2	5	6	1
R2INDX	PE161043	1	36	2	4	1	3	5	4	1
R2INDX	PE161043	2	53	2	4	1	3	5	4	1
R2INDX	PE161048	1	36	2	4	1	3	5	4	1
R2INDX	PE161048	2	48	2	4	1	2	5	4	1
R2INDX	PE161049	1	49	3	4	1	3	5	6	1
R2INDX	PE161050	1	36	3	4	1	3	5	5	1
R2INDX	PE161051	1	46	2	4	0	2	5	3	1
R2INDX	PE161052	1	45	3	4	1	3	5	4	1
R2INDX	PE161054	1	54	1	4	1	3	5	4	1
R2INDX	PE161055	1	48	2	4	1	2	5	4	1
R2INDX	PE161056	1	44	3	4	1	2	5	4	1
R2INDX	PE161058	1	36	3	4	1	3	5	4	1
R2INDX	PE161059	1	36	1	4	1	4	3	4	1
R2INDX	PE161059	2	48	1	4	1	3	5	5	1
R2INDX	PE161060	1	48	2	4	1	3	5	4	1
R2INDX	PE161061	1	50	1	4	1	2	5	4	1
R2INDX	PE161062	1	36	3	4	1	2	5	3	1
R2INDX	PE161063	1	48	3	4	1	3	5	3	1
R2INDX	PE161064	1	51	1	4	1	2	5	4	1
R2INDX	PE161066	1	60	2	4	1	2	5	5	1
R2INDX	PE161067	1	48	2	4	1	2	5	3	1
R2INDX	PE161068	1	36	1	4	0	2	5	4	1
R2INDX	PE161068	2	48	2	4	1	3	5	4	1
R2INDX	PE161068	3	60	2	4	1	2	5	4	1
R2INDX	PE161071	1	36	3	4	1	2	5	3	1
R2INDX	PE161072	1	36	3	4	1	3	5	3	1
R2INDX	PE161073	1	60	2	4	1	2	5	4	1
R2INDX	PE161074	1	36	3	4	1	2	5	4	1
R2INDX	PE161075	1	43	3	4	1	2	5	3	1
R2INDX	PE161076	1	36	3	4	1	2	5	3	1
R2INDX	PE161077	1	47	2	4	1	2	5	3	1
R2INDX	PE161079	1	60	2	4	1	2	5	5	1
R2INDX	PE161082	1	60	2	4	1	2	5	3	1
R2INDX	PE161085	1	49	2	4	1	2	5	4	1
R2INDX	PE161088	1	56	2	4	1	3	5	4	1
R2INDX	PE161089	1	54	2	4	1	2	5	5	1
R2INDX	PE161090	1	60	2	4	0	2	5	4	1
R2INDX	PE161094	1	49	2	4	1	2	5	3	1
R2INDX	PE161095	1	48	2	4	1	2	5	3	1
R2INDX	PE161097	1	48	1	4	1	2	5	3	1
R2INDX	PE161102	1	37	3	4	0	2	5	4	1
R2INDX	PE161107	1	36	3	4	1	2	5	4	1
R2INDX	PE161108	1	36	3	4	1	2	5	3	1
R2INDX	PE161108	2	48	3	4	1	2	5	3	1
R2INDX	PE171001	1	37	3	4	0	3	5	4	1
R2INDX	PE171003	1	42	3	4	1	2	5	4	1
R2INDX	PE171004	1	36	2	4	0	2	5	4	1
R2INDX	PE171008	1	36	3	4	1	2	5	4	1
R2INDX	PE171010	1	40	3	4	0	3	5	4	1
R2INDX	PE171013	1	36	3	4	1	2	5	5	1
R2INDX	PE171014	1	48	2	4	0	3	5	3	1
R2INDX	PE171016	1	39	3	4	1	2	5	5	1
R2INDX	PE171017	1	42	3	4	1	2	5	4	1
R2INDX	PE171018	1	58	1	4	1	2	5	4	1
R2INDX	PE171020	1	41	3	4	1	2	5	4	1
R2INDX	PE171022	1	36	3	4	1	2	5	4	1
R2INDX	PE171023	1	34	3	4	1	2	5	4	1
R2INDX	PE171025	1	36	2	4	0	2	5	5	1
R2INDX	PE171026	1	36	3	4	1	2	5	5	1
R2INDX	PE171027	1	36	3	4	0	3	3	4	1
R2INDX	PE171028	1	36	3	4	1	2	5	4	1
R2INDX	PE171030	1	55	2	4	1	2	5	3	1
R2INDX	PE171031	1	58	2	4	1	2	5	4	1
R2INDX	PE171032	1	48	3	4	1	3	5	3	1
R2INDX	PE171033	1	36	3	4	1	3	5	4	1
R2INDX	PE171034	1	36	1	4	1	2	5	4	1
R2INDX	PE171035	1	36	3	4	0	3	5	4	1
R2INDX	PE171036	1	48	1	4	0	3	5	3	1
R2INDX	PE171037	1	42	3	1	1	2	5	5	1
R2INDX	PE171040	1	48	2	4	1	2	5	5	1
R2INDX	PE171041	1	39	3	4	1	3	5	3	1
R2INDX	PE171042	1	36	3	4	0	3	5	3	1
R2INDX	PE171043	1	36	3	4	0	3	5	5	1
R2INDX	PE171044	1	36	3	4	0	2	5	4	1
R2INDX	PE171045	1	40	3	4	1	2	5	5	1
R2INDX	PE171046	1	36	3	4	1	2	5	4	1
R2INDX	PE171047	1	41	3	4	1	2	5	4	1
R2INDX	PE171049	1	33	3	4	1	3	5	4	1
R2INDX	PE171050	1	36	3	4	0	2	5	4	1
R2INDX	PE171051	1	42	3	4	1	3	5	3	1
R2INDX	PE171051	2	60	1	4	1	3	5	4	1
R2INDX	PE171052	1	24	3	4	0	3	5	4	1
R2INDX	PE171053	1	36	3	4	0	2	5	5	1
R2INDX	PE171054	1	36	3	4	1	2	5	4	1
R2INDX	PE171055	1	36	3	4	0	2	5	4	1
R2INDX	PE171057	1	48	2	1	1	2	5	5	1
R2INDX	PE171057	2	60	1	4	1	2	5	5	1
R2INDX	PE171058	1	36	2	4	0	2	5	5	1
R2INDX	PE171059	1	45	2	4	1	3	5	4	1
R2INDX	PE171060	1	36	3	4	0	2	5	4	1
R2INDX	PE171061	1	36	3	4	0	2	5	6	1
R2INDX	PE171062	1	36	3	4	1	3	5	4	1
R2INDX	PE171063	1	48	2	4	1	3	5	4	0
R2INDX	PE171064	1	40	2	4	1	3	5	5	1
R2INDX	PE171065	1	36	3	4	0	2	5	6	1
R2INDX	PE171066	1	36	3	4	0	1	5	3	1
R2INDX	PE171067	1	36	3	4	1	2	5	4	1
R2INDX	PE171068	1	36	3	4	1	2	5	5	1
R2INDX	PE171069	1	54	2	4	1	2	5	5	1
R2INDX	PE171070	1	48	2	4	1	2	5	5	1
R2INDX	PE171071	1	36	3	4	1	2	5	5	1
R2INDX	PE171072	1	36	2	4	1	2	5	5	1
R2INDX	PE171073	1	42	3	4	1	4	5	4	1
R2INDX	PE171074	1	44	3	4	1	2	5	4	1
R2INDX	PE171075	1	36	2	4	1	3	5	4	1
R2INDX	PE171076	1	36	3	4	1	2	5	5	1
R2INDX	PE171077	1	36	3	4	1	2	5	4	1
R2INDX	PE171078	1	48	3	4	0	2	5	4	1
