CHILDCODE	FVVLIDR5	FVVALR5	SLVALR5
41008	2	12	100
41008	3	10	100
41008	4	5	30
41008	5	4	30
41009	1	10	350
41009	2	4	250
41009	3	23	50
41009	4	12	5
41009	5	98	 
41010	1	7	3000
41010	2	21	2200
41010	3	26	900
41010	4	4	500
41010	5	5	300
41011	1	98	 
41011	2	98	 
41011	3	98	 
41011	4	98	 
41011	5	98	 
41012	1	7	1000
41012	2	11	600
41012	3	4	100
41012	4	12	50
41012	5	23	40
41013	1	7	3000
41013	2	21	1000
41013	3	4	400
41013	4	10	200
41013	5	3	300
41014	1	11	500
41014	2	24	300
41014	3	21	250
41014	4	4	250
41014	5	12	200
41015	1	26	550
41015	2	4	500
41015	3	11	300
41015	4	12	250
41015	5	10	100
41016	1	7	1000
41016	2	11	800
41016	3	10	570
41016	4	4	300
41016	5	25	100
41017	1	7	1300
41017	2	11	600
41017	3	4	400
41017	4	12	200
41017	5	23	65
41018	1	4	150
41018	2	12	50
41018	3	10	40
41018	4	98	 
41018	5	98	 
41019	1	7	2500
41019	2	4	50
41019	3	12	10
41019	4	10	20
41019	5	98	 
41020	1	4	200
41020	2	10	100
41020	3	5	30
41020	4	98	 
41020	5	98	 
41021	1	4	600
41021	2	12	200
41021	3	25	100
41021	4	22	70
41021	5	5	70
41022	1	23	200
41022	2	10	100
41022	3	12	100
41022	4	8	100
41022	5	5	50
41023	1	12	100
41023	2	10	80
41023	3	22	60
41023	4	98	 
41023	5	98	 
41024	1	7	2000
41024	2	3	1200
41024	3	4	800
41024	4	8	100
41024	5	10	100
41025	1	12	1000
41025	2	4	800
41025	3	10	300
41025	4	25	50
41025	5	5	50
41026	1	4	100
41026	2	26	100
41026	3	24	100
41026	4	10	80
41026	5	12	60
41027	1	6	50000
41027	2	7	2000
41027	3	21	1000
41027	4	4	800
41027	5	24	200
41028	1	4	500
41028	2	25	200
41028	3	23	200
41028	4	10	90
41028	5	12	50
41029	1	25	200
41029	2	23	200
41029	3	10	150
41029	4	12	50
41029	5	98	 
41030	1	6	5000
41030	2	21	2500
41030	3	4	300
41030	4	10	300
41030	5	25	100
41031	1	4	150
41031	2	10	100
41031	3	23	100
41031	4	5	60
41031	5	25	50
41032	1	4	200
41032	2	10	100
41032	3	98	 
41032	4	98	 
41032	5	98	 
41033	1	24	2000
41033	2	11	1500
41033	3	4	300
41033	4	12	500
41033	5	10	200
41034	1	5	600
41034	2	12	500
41034	3	4	300
41034	4	10	59
41034	5	98	 
41035	1	11	1000
41035	2	12	65
41035	3	10	50
41035	4	98	 
41035	5	98	 
41036	1	3	200
41036	2	12	100
41036	3	10	100
41036	4	5	20
41036	5	98	 
41037	1	6	75000
41037	2	11	1000
41037	3	12	200
41037	4	4	200
41037	5	10	100
41038	1	29	2500
41038	2	21	2000
41038	3	11	1500
41038	4	3	500
41038	5	10	400
41039	1	23	120
41039	2	10	90
41039	3	12	70
41039	4	5	50
41039	5	98	 
41040	1	10	120
41040	2	12	90
41040	3	23	85
41040	4	5	40
41040	5	98	 
41041	1	4	200
41041	2	10	190
41041	3	8	120
41041	4	5	80
41041	5	12	50
41042	1	10	180
41042	2	12	70
41042	3	5	50
41042	4	98	 
41042	5	98	 
41043	1	10	300
41043	2	12	30
41043	3	5	5
41043	4	98	 
41043	5	98	 
41044	1	3	150
41044	2	10	100
41044	3	12	-77
41044	4	5	20
41044	5	98	 
41045	1	11	500
41045	2	4	200
41045	3	12	150
41045	4	8	150
41045	5	10	60
41046	1	10	80
41046	2	25	80
41046	3	4	50
41046	4	12	30
41046	5	5	20
41047	1	12	200
41047	2	10	120
41047	3	98	 
41047	4	98	 
41047	5	98	 
41048	1	21	1500
41048	2	4	50
41048	3	12	50
41048	4	10	50
41048	5	25	30
41049	1	12	80
41049	2	10	80
41049	3	5	55
41049	4	98	 
41049	5	98	 
41050	1	3	800
41050	2	4	400
41050	3	24	400
41050	4	12	100
41050	5	25	100
41051	1	21	3000
41051	2	4	2000
41051	3	11	2000
41051	4	12	500
41051	5	24	300
41052	1	3	30
41052	2	5	20
41052	3	10	5
41052	4	98	 
41052	5	98	 
41053	1	7	100
41053	2	12	300
41053	3	10	150
41053	4	25	50
41053	5	98	 
41054	1	12	150
41054	2	10	120
41054	3	23	60
41054	4	98	 
41054	5	98	 
41055	1	10	120
41055	2	12	50
41055	3	8	30
41055	4	98	 
41055	5	98	 
41056	1	21	1000
41056	2	4	100
41056	3	12	100
41056	4	10	45
41056	5	5	10
41057	1	11	400
41057	2	12	350
41057	3	4	200
41057	4	10	50
41057	5	23	10
41059	1	21	2500
41059	2	4	400
41059	3	10	400
41059	4	3	300
41059	5	25	50
41060	1	10	200
41060	2	12	30
41060	3	23	30
41060	4	98	 
41060	5	98	 
41061	1	4	120
41061	2	10	100
41061	3	12	10
41061	4	25	5
41061	5	98	 
41062	1	10	50
41062	2	12	20
41062	3	98	 
41062	4	98	 
41062	5	98	 
41063	1	10	100
41063	2	12	20
41063	3	5	10
41063	4	98	 
41063	5	98	 
41064	1	6	50000
41064	2	7	4000
41064	3	21	1000
41064	4	11	500
41064	5	12	400
41065	1	21	1500
41065	2	23	50
41065	3	12	30
41065	4	10	30
41065	5	5	10
41066	1	4	100
41066	2	12	60
41066	3	10	50
41066	4	98	 
41066	5	98	 
41067	1	6	40000
41067	2	21	1600
41067	3	11	1000
41067	4	26	500
41067	5	10	500
41068	1	4	100
41068	2	12	60
41068	3	10	30
41068	4	98	 
41068	5	98	 
41069	1	10	250
41069	2	5	60
41069	3	98	 
41069	4	98	 
41069	5	98	 
41070	1	12	160
41070	2	98	 
41070	3	98	 
41070	4	98	 
41070	5	98	 
41071	1	7	1000
41071	2	3	230
41071	3	10	50
41071	4	5	30
41071	5	98	 
41072	1	10	100
41072	2	12	50
41072	3	5	30
41072	4	98	 
41072	5	98	 
41073	1	3	500
41073	2	23	250
41073	3	12	200
41073	4	5	60
41073	5	10	50
41074	1	4	150
41074	2	5	50
41074	3	10	80
41074	4	98	 
41074	5	98	 
41075	1	12	200
41075	2	10	200
41075	3	25	50
41075	4	98	 
41075	5	98	 
41076	1	98	 
41076	2	98	 
41076	3	98	 
41076	4	98	 
41076	5	98	 
41077	1	10	10
41077	2	98	 
41077	3	98	 
41077	4	98	 
41077	5	98	 
41078	1	11	200
41078	2	4	100
41078	3	25	80
41078	4	10	50
41078	5	98	 
41079	1	11	1000
41079	2	23	50
41079	3	10	20
41079	4	12	-77
41079	5	98	 
41080	1	11	800
41080	2	4	350
41080	3	12	200
41080	4	10	200
41080	5	23	50
41081	1	12	70
41081	2	10	60
41081	3	5	20
41081	4	98	 
41081	5	98	 
41082	1	7	3000
41082	2	3	200
41082	3	10	100
41082	4	12	100
41082	5	23	20
41083	1	7	2000
41083	2	10	150
41083	3	12	50
41083	4	5	30
41083	5	98	 
41084	1	21	1800
41084	2	12	400
41084	3	4	300
41084	4	25	150
41084	5	22	80
41085	1	10	100
41085	2	4	80
41085	3	98	 
41085	4	98	 
41085	5	98	 
41086	1	7	10300
41086	2	4	500
41086	3	23	280
41086	4	10	250
41086	5	12	100
41087	1	7	4200
41087	2	10	120
41087	3	4	300
41087	4	12	200
41087	5	25	50
41088	1	10	1000
41088	2	5	50
41088	3	98	 
41088	4	98	 
41088	5	98	 
41089	1	10	210
41089	2	12	95
41089	3	98	 
41089	4	98	 
41089	5	98	 
41090	1	10	300
41090	2	12	180
41090	3	4	100
41090	4	25	70
41090	5	98	 
41091	1	4	1800
41091	2	10	240
41091	3	25	200
41091	4	12	150
41091	5	98	 
41092	1	7	1500
41092	2	4	700
41092	3	10	150
41092	4	25	130
41092	5	12	80
41093	1	10	70
41093	2	12	50
41093	3	5	20
41093	4	98	 
41093	5	98	 
41094	1	24	1200
41094	2	11	800
41094	3	4	200
41094	4	21	200
41094	5	23	50
41096	1	12	300
41096	2	4	120
41096	3	10	120
41096	4	25	100
41096	5	23	10
41097	1	7	599
41097	2	4	299
41097	3	5	150
41097	4	23	100
41097	5	12	70
41098	1	4	500
41098	2	23	400
41098	3	24	300
41098	4	12	200
41098	5	25	70
41099	1	10	200
41099	2	4	150
41099	3	12	100
41099	4	25	150
41099	5	98	 
41100	1	98	 
41100	2	98	 
41100	3	98	 
41100	4	98	 
41100	5	98	 
41101	1	10	10
41101	2	98	 
41101	3	98	 
41101	4	98	 
41101	5	98	 
51001	1	11	300
51001	2	4	250
51001	3	12	100
51001	4	22	30
51001	5	10	30
51002	1	7	4500
51002	2	6	2500
51002	3	12	400
51002	4	10	300
51002	5	4	100
51003	1	4	400
51003	2	24	400
51003	3	8	200
51003	4	12	200
51003	5	10	100
51004	1	11	1200
51004	2	4	800
51004	3	8	400
51004	4	10	200
51004	5	12	200
51005	1	7	1500
51005	2	21	1000
51005	3	4	500
51005	4	10	400
51005	5	12	200
51007	1	7	4000
51007	2	4	200
51007	3	10	120
51007	4	12	50
51007	5	5	30
51008	1	7	800
51008	2	4	300
51008	3	10	200
51008	4	25	100
51008	5	8	100
51009	1	7	4500
51009	2	10	200
51009	3	4	150
51009	4	24	150
51009	5	12	100
51010	1	7	2000
51010	2	21	1000
51010	3	4	300
51010	4	10	200
51010	5	23	75
51011	1	7	1500
51011	2	10	50
51011	3	5	5
51011	4	98	 
51011	5	98	 
51012	1	7	5000
51012	2	10	250
51012	3	4	200
51012	4	25	100
51012	5	12	50
51013	1	4	100
51013	2	11	100
51013	3	22	30
51013	4	10	10
51013	5	98	 
51014	1	12	80
51014	2	10	40
51014	3	98	 
51014	4	98	 
51014	5	98	 
51015	1	7	500
51015	2	4	100
51015	3	10	70
51015	4	12	50
51015	5	23	20
51016	1	7	3000
51016	2	21	1600
51016	3	11	500
51016	4	10	500
51016	5	4	200
51017	1	6	90000
51017	2	7	5500
51017	3	24	2000
51017	4	21	1500
51017	5	11	1000
51018	1	7	1300
51018	2	11	1000
51018	3	24	800
51018	4	4	300
51018	5	10	60
51020	1	10	400
51020	2	4	200
51020	3	24	200
51020	4	25	150
51020	5	23	100
51021	1	21	1500
51021	2	11	1500
51021	3	4	800
51021	4	10	300
51021	5	23	80
51022	1	7	5000
51022	2	10	100
51022	3	8	30
51022	4	98	 
51022	5	98	 
51023	1	7	700
51023	2	4	200
51023	3	25	80
51023	4	10	50
51023	5	5	40
51024	1	6	10000
51024	2	11	700
51024	3	4	100
51024	4	12	100
51024	5	24	100
51025	1	7	3000
51025	2	11	800
51025	3	26	500
51025	4	12	150
51025	5	4	100
51026	1	7	500
51026	2	5	300
51026	3	12	150
51026	4	4	50
51026	5	8	40
51027	1	7	2500
51027	2	11	1000
51027	3	4	700
51027	4	8	100
51027	5	12	60
51028	1	7	2500
51028	2	11	700
51028	3	4	300
51028	4	10	200
51028	5	25	150
51029	1	10	100
51029	2	22	30
51029	3	98	 
51029	4	98	 
51029	5	98	 
51030	1	4	100
51030	2	10	80
51030	3	12	70
51030	4	23	50
51030	5	25	50
51031	1	11	600
51031	2	21	500
51031	3	3	150
51031	4	10	70
51031	5	4	50
51032	1	7	4000
51032	2	3	1500
51032	3	11	1000
51032	4	12	500
51032	5	10	400
51033	1	4	200
51033	2	10	200
51033	3	12	40
51033	4	22	40
51033	5	23	30
51034	1	7	1500
51034	2	3	300
51034	3	10	200
51034	4	8	100
51034	5	12	70
51035	1	12	400
51035	2	4	100
51035	3	25	50
51035	4	23	40
51035	5	10	20
51036	1	7	5800
51036	2	3	100
51036	3	10	60
51036	4	98	 
51036	5	98	 
51037	1	7	1500
51037	2	4	500
51037	3	11	300
51037	4	10	120
51037	5	12	50
51038	1	7	1000
51038	2	4	200
51038	3	12	200
51038	4	10	60
51038	5	23	20
51039	1	7	5000
51039	2	11	350
51039	3	10	300
51039	4	5	100
51039	5	4	50
51040	1	7	2600
51040	2	11	500
51040	3	21	500
51040	4	12	120
51040	5	4	50
51041	1	7	2500
51041	2	21	2000
51041	3	4	500
51041	4	23	100
51041	5	10	100
51042	1	10	1800
51042	2	12	50
51042	3	25	50
51042	4	7	30
51042	5	22	30
51043	1	7	1000
51043	2	4	200
51043	3	23	200
51043	4	10	180
51043	5	12	80
51044	1	10	600
51044	2	24	350
51044	3	12	200
51044	4	25	150
51044	5	4	100
51045	1	7	1500
51045	2	3	160
51045	3	4	100
51045	4	23	50
51045	5	10	50
51046	1	4	500
51046	2	24	400
51046	3	10	200
51046	4	98	 
51046	5	98	 
51047	1	4	1500
51047	2	24	800
51047	3	23	100
51047	4	25	100
51047	5	22	50
51048	1	7	3000
51048	2	10	400
51048	3	5	30
51048	4	98	 
51048	5	98	 
51049	1	11	500
51049	2	12	150
51049	3	4	100
51049	4	10	70
51049	5	23	20
51052	1	12	80
51052	2	10	15
51052	3	98	 
51052	4	98	 
51052	5	98	 
51056	1	3	300
51056	2	10	200
51056	3	12	110
51056	4	22	60
51056	5	98	 
51058	1	4	600
51058	2	10	100
51058	3	22	100
51058	4	23	90
51058	5	5	80
51059	1	4	600
51059	2	12	200
51059	3	10	130
51059	4	22	30
51059	5	98	 
51060	1	7	2500
51060	2	10	100
51060	3	12	60
51060	4	5	30
51060	5	22	30
51061	1	4	100
51061	2	10	100
51061	3	11	100
51061	4	12	50
51061	5	8	50
51062	1	7	1500
51062	2	11	500
51062	3	4	100
51062	4	10	50
51062	5	22	5
51063	1	7	4000
51063	2	21	2400
51063	3	10	180
51063	4	8	240
51063	5	4	100
51064	1	7	1500
51064	2	4	600
51064	3	24	300
51064	4	25	150
51064	5	10	100
51065	1	21	1850
51065	2	7	1500
51065	3	10	300
51065	4	5	200
51065	5	4	150
51067	1	11	800
51067	2	12	600
51067	3	4	500
51067	4	24	400
51067	5	10	350
51068	1	7	7000
51068	2	11	1000
51068	3	4	500
51068	4	24	300
51068	5	12	200
51069	1	4	200
51069	2	12	60
51069	3	10	60
51069	4	23	60
51069	5	22	30
51070	1	7	5000
51070	2	21	700
51070	3	11	400
51070	4	4	300
51070	5	10	200
51071	1	10	350
51071	2	4	100
51071	3	22	50
51071	4	23	50
51071	5	12	50
51072	1	11	1000
51072	2	4	300
51072	3	10	260
51072	4	12	80
51072	5	22	60
51074	1	21	1400
51074	2	10	600
51074	3	12	200
51074	4	22	40
51074	5	98	 
51075	1	11	800
51075	2	4	100
51075	3	10	50
51075	4	98	 
51075	5	98	 
51077	1	7	1500
51077	2	4	200
51077	3	12	200
51077	4	10	200
51077	5	5	10
51078	1	7	5800
51078	2	11	1800
51078	3	4	650
51078	4	12	250
51078	5	25	200
51080	1	4	150
51080	2	23	30
51080	3	5	10
51080	4	98	 
51080	5	98	 
51081	1	4	150
51081	2	8	100
51081	3	10	50
51081	4	25	50
51081	5	22	30
51082	1	4	150
51082	2	12	100
51082	3	8	80
51082	4	10	30
51082	5	98	 
51083	1	10	120
51083	2	5	70
51083	3	98	 
51083	4	98	 
51083	5	98	 
51084	1	7	1500
51084	2	10	400
51084	3	23	60
51084	4	8	30
51084	5	5	5
51085	1	11	1500
51085	2	4	1000
51085	3	10	600
51085	4	12	300
51085	5	25	100
51086	1	12	170
51086	2	10	80
51086	3	5	50
51086	4	98	 
51086	5	98	 
51087	1	6	2000
51087	2	4	1500
51087	3	21	900
51087	4	11	800
51087	5	10	600
51088	1	10	150
51088	2	12	50
51088	3	24	20
51088	4	98	 
51088	5	98	 
51089	1	10	400
51089	2	12	100
51089	3	8	50
51089	4	5	30
51089	5	98	 
51090	1	7	2000
51090	2	4	1300
51090	3	11	800
51090	4	8	300
51090	5	3	200
51091	1	11	1500
51091	2	21	1500
51091	3	4	800
51091	4	10	600
51091	5	3	300
51092	1	4	600
51092	2	11	500
51092	3	12	400
51092	4	8	100
51092	5	10	100
51094	1	7	2500
51094	2	4	500
51094	3	12	200
51094	4	10	150
51094	5	23	40
51095	1	7	2500
51095	2	4	500
51095	3	11	300
51095	4	21	300
51095	5	12	250
51099	1	10	50
51099	2	22	30
51099	3	8	20
51099	4	98	 
51099	5	98	 
51100	1	7	1500
51100	2	10	160
51100	3	12	30
51100	4	5	20
51100	5	98	 
51101	1	25	70
51101	2	10	70
51101	3	4	60
51101	4	23	60
51101	5	22	60
51102	1	10	70
51102	2	5	50
51102	3	98	 
51102	4	98	 
51102	5	98	 
51103	1	7	2000
51103	2	4	200
51103	3	10	150
51103	4	3	100
51103	5	12	20
51104	1	7	1500
51104	2	4	150
51104	3	10	100
51104	4	25	150
51104	5	12	50
51105	1	11	800
51105	2	4	200
51105	3	23	50
51105	4	12	30
51105	5	22	30
61001	1	7	2000
61001	2	12	300
61001	3	4	500
61001	4	28	250
61001	5	10	200
61002	1	7	1500
61002	2	11	1000
61002	3	21	800
61002	4	26	600
61002	5	4	150
61003	1	21	1500
61003	2	7	1000
61003	3	11	500
61003	4	10	300
61003	5	24	300
61004	1	7	2500
61004	2	21	2500
61004	3	11	600
61004	4	3	500
61004	5	4	200
61005	1	7	2500
61005	2	4	1000
61005	3	24	500
61005	4	23	100
61005	5	15	50
61006	1	7	3000
61006	2	21	1500
61006	3	11	300
61006	4	4	200
61006	5	26	200
61007	1	11	1000
61007	2	12	300
61007	3	4	150
61007	4	24	80
61007	5	23	80
61008	1	4	3000
61008	2	7	2800
61008	3	10	2250
61008	4	12	2000
61008	5	24	1200
61009	1	26	200
61009	2	12	200
61009	3	11	200
61009	4	4	100
61009	5	23	100
61010	1	7	10000
61010	2	26	500
61010	3	3	250
61010	4	4	150
61010	5	10	100
61011	1	21	1000
61011	2	11	800
61011	3	24	600
61011	4	4	400
61011	5	10	100
61012	1	7	1000
61012	2	11	800
61012	3	10	700
61012	4	4	300
61012	5	12	200
61013	1	7	5000
61013	2	24	1500
61013	3	4	1000
61013	4	26	1000
61013	5	11	500
61014	1	21	1000
61014	2	10	1000
61014	3	26	300
61014	4	4	300
61014	5	24	200
61015	1	7	500
61015	2	21	300
61015	3	4	200
61015	4	11	100
61015	5	12	50
61016	1	7	500
61016	2	4	300
61016	3	12	200
61016	4	10	120
61016	5	98	 
61017	1	21	1000
61017	2	7	1000
61017	3	26	600
61017	4	4	500
61017	5	24	200
61018	1	26	300
61018	2	12	150
61018	3	4	100
61018	4	10	100
61018	5	5	80
61019	1	24	500
61019	2	4	450
61019	3	10	200
61019	4	12	100
61019	5	98	 
61021	1	10	300
61021	2	4	200
61021	3	12	100
61021	4	22	40
61021	5	98	 
61022	1	7	1500
61022	2	12	500
61022	3	4	300
61022	4	5	150
61022	5	23	100
61023	1	7	700
61023	2	4	500
61023	3	10	100
61023	4	12	500
61023	5	25	100
61024	1	10	50
61024	2	12	30
61024	3	23	20
61024	4	8	10
61024	5	22	10
61025	1	7	5000
61025	2	11	1299
61025	3	4	400
61025	4	26	300
61025	5	24	300
61026	1	7	1500
61026	2	26	700
61026	3	4	600
61026	4	12	120
61026	5	23	80
61027	1	4	200
61027	2	12	150
61027	3	10	100
61027	4	8	20
61027	5	22	10
61028	1	10	800
61028	2	12	75
61028	3	98	 
61028	4	98	 
61028	5	98	 
61029	1	7	1000
61029	2	4	500
61029	3	10	30
61029	4	22	30
61029	5	12	10
61031	1	7	15000
61031	2	21	12000
61031	3	10	3000
61031	4	12	2000
61031	5	11	1500
61032	1	7	1500
61032	2	11	500
61032	3	4	500
61032	4	10	300
61032	5	25	150
61033	1	26	1000
61033	2	7	800
61033	3	4	600
61033	4	21	500
61033	5	11	300
61034	1	4	1000
61034	2	10	500
61034	3	12	400
61034	4	22	30
61034	5	98	 
61035	1	24	1000
61035	2	4	400
61035	3	11	400
61035	4	10	50
61035	5	12	10
61036	1	7	1800
61036	2	11	800
61036	3	4	500
61036	4	12	500
61036	5	10	400
61037	1	7	1500
61037	2	4	1000
61037	3	11	800
61037	4	21	700
61037	5	3	400
61038	1	11	500
61038	2	4	300
61038	3	24	300
61038	4	10	300
61038	5	25	100
61039	1	7	1500
61039	2	11	900
61039	3	26	800
61039	4	10	300
61039	5	4	200
61040	1	21	5000
61040	2	4	4000
61040	3	24	3000
61040	4	26	1800
61040	5	30	1800
61041	1	6	20000
61041	2	7	2000
61041	3	11	400
61041	4	21	400
61041	5	4	350
61043	1	4	400
61043	2	24	300
61043	3	12	200
61043	4	10	100
61043	5	25	100
61044	1	7	1500
61044	2	21	1000
61044	3	4	500
61044	4	10	300
61044	5	12	200
61045	1	7	2500
61045	2	26	1000
61045	3	12	800
61045	4	4	700
61045	5	3	300
61046	1	21	1500
61046	2	26	1000
61046	3	12	500
61046	4	11	500
61046	5	10	400
61047	1	6	90000
61047	2	7	6000
61047	3	21	2500
61047	4	4	2400
61047	5	26	1000
61048	1	6	75000
61048	2	4	1500
61048	3	24	500
61048	4	11	500
61048	5	10	200
61049	1	10	5000
61049	2	7	3000
61049	3	11	1500
61049	4	12	1000
61049	5	4	1000
61050	1	7	2000
61050	2	11	500
61050	3	21	800
61050	4	10	200
61050	5	4	100
61051	1	7	4500
61051	2	11	1000
61051	3	26	900
61051	4	4	200
61051	5	12	150
61052	1	7	7000
61052	2	11	800
61052	3	21	500
61052	4	23	500
61052	5	4	500
61053	1	12	900
61053	2	21	800
61053	3	4	800
61053	4	11	750
61053	5	24	500
61054	1	4	500
61054	2	24	500
61054	3	11	400
61054	4	10	400
61054	5	12	100
61056	1	4	600
61056	2	12	100
61056	3	10	50
61056	4	98	 
61056	5	98	 
61057	1	4	1100
61057	2	21	500
61057	3	11	300
61057	4	26	300
61057	5	12	100
61059	1	21	1000
61059	2	3	500
61059	3	12	300
61059	4	24	150
61059	5	4	100
61060	1	7	1000
61060	2	26	500
61060	3	10	300
61060	4	11	150
61060	5	12	150
61061	1	7	2300
61061	2	26	600
61061	3	11	500
61061	4	10	300
61061	5	21	300
61062	1	7	1500
61062	2	11	300
61062	3	4	200
61062	4	23	50
61062	5	10	50
61063	1	4	1000
61063	2	26	1000
61063	3	11	500
61063	4	12	200
61063	5	22	150
61064	1	12	1900
61064	2	26	900
61064	3	4	800
61064	4	11	500
61064	5	24	300
61065	1	21	800
61065	2	7	500
61065	3	12	400
61065	4	3	300
61065	5	4	150
61066	1	7	6000
61066	2	21	1600
61066	3	11	600
61066	4	26	600
61066	5	23	100
61067	1	7	15000
61067	2	4	5000
61067	3	26	3000
61067	4	10	3000
61067	5	24	2500
61068	1	7	1500
61068	2	21	1500
61068	3	24	1000
61068	4	12	700
61068	5	10	500
61069	1	7	5000
61069	2	21	1500
61069	3	4	1000
61069	4	11	700
61069	5	10	300
61071	1	7	2000
61071	2	4	1000
61071	3	26	1000
61071	4	21	800
61071	5	11	600
61072	1	11	500
61072	2	4	150
61072	3	12	100
61072	4	15	50
61072	5	23	30
61074	1	4	600
61074	2	12	300
61074	3	10	180
61074	4	25	150
61074	5	22	90
61075	1	7	4800
61075	2	12	300
61075	3	11	200
61075	4	21	200
61075	5	26	100
61076	1	7	1000
61076	2	4	300
61076	3	10	100
61076	4	12	30
61076	5	98	 
61077	1	7	3200
61077	2	11	500
61077	3	21	500
61077	4	4	400
61077	5	12	200
61078	1	4	200
61078	2	12	50
61078	3	98	 
61078	4	98	 
61078	5	98	 
61079	1	7	4000
61079	2	11	150
61079	3	4	50
61079	4	12	50
61079	5	22	10
61080	1	4	80
61080	2	12	30
61080	3	10	25
61080	4	22	15
61080	5	23	15
61081	1	7	6000
61081	2	12	1200
61081	3	4	1200
61081	4	8	200
61081	5	10	100
61082	1	10	600
61082	2	4	120
61082	3	25	50
61082	4	98	 
61082	5	98	 
61083	1	7	4000
61083	2	3	250
61083	3	4	150
61083	4	10	100
61083	5	12	50
61084	1	12	200
61084	2	98	 
61084	3	98	 
61084	4	98	 
61084	5	98	 
61085	1	6	15000
61085	2	7	800
61085	3	11	300
61085	4	4	300
61085	5	10	120
61086	1	7	1500
61086	2	21	1000
61086	3	26	800
61086	4	11	600
61086	5	4	500
61087	1	7	3000
61087	2	11	1000
61087	3	4	300
61087	4	12	50
61087	5	23	50
61089	1	7	2000
61089	2	21	1000
61089	3	9	1000
61089	4	11	700
61089	5	26	500
61090	1	4	100
61090	2	98	 
61090	3	98	 
61090	4	98	 
61090	5	98	 
61091	1	7	4000
61091	2	4	3000
61091	3	26	1600
61091	4	21	1500
61091	5	11	1000
61092	1	21	2000
61092	2	7	1500
61092	3	11	500
61092	4	3	500
61092	5	26	300
61093	1	11	300
61093	2	26	200
61093	3	10	60
61093	4	23	40
61093	5	22	20
61094	1	4	1000
61094	2	12	70
61094	3	10	30
61094	4	22	20
61094	5	23	10
61095	1	4	150
61095	2	12	60
61095	3	10	35
61095	4	23	15
61095	5	98	 
61096	1	7	600
61096	2	11	400
61096	3	12	400
61096	4	26	300
61096	5	4	200
61097	1	4	300
61097	2	26	200
61097	3	10	100
61097	4	22	50
61097	5	98	 
61098	1	 	 
61098	2	 	 
61098	3	 	 
61098	4	 	 
61098	5	 	 
61099	1	7	4000
61099	2	4	200
61099	3	12	100
61099	4	10	50
61099	5	23	20
61100	1	7	800
61100	2	11	500
61100	3	12	300
61100	4	10	200
61100	5	23	100
61101	1	24	1000
61101	2	25	100
61101	3	10	50
61101	4	4	50
61101	5	12	30
61102	1	7	1000
61102	2	11	700
61102	3	21	500
61102	4	24	500
61102	5	4	300
61103	1	11	300
61103	2	23	200
61103	3	4	100
61103	4	22	100
61103	5	12	50
71001	1	7	6000
71001	2	21	2000
71001	3	4	1000
71001	4	11	800
71001	5	24	500
71002	1	4	500
71002	2	21	500
71002	3	10	500
71002	4	12	100
71002	5	11	100
71003	1	11	800
71003	2	4	800
71003	3	10	600
71003	4	12	100
71003	5	25	100
71004	1	6	300000
71004	2	7	4000
71004	3	8	1500
71004	4	21	1000
71004	5	11	500
71005	1	6	30000
71005	2	4	3000
71005	3	12	2500
71005	4	11	2000
71005	5	26	1500
71007	1	4	600
71007	2	11	600
71007	3	12	500
71007	4	21	500
71007	5	24	400
71008	1	6	60000
71008	2	21	2500
71008	3	4	1000
71008	4	11	1000
71008	5	12	1000
71009	1	4	50
71009	2	12	50
71009	3	23	30
71009	4	22	30
71009	5	10	45
71011	1	21	2500
71011	2	11	1500
71011	3	12	200
71011	4	23	200
71011	5	22	60
71012	1	6	12000
71012	2	4	300
71012	3	3	100
71012	4	28	50
71012	5	24	50
71013	1	6	32000
71013	2	21	2000
71013	3	24	1500
71013	4	11	1100
71013	5	4	1100
71014	1	21	800
71014	2	4	150
71014	3	12	45
71014	4	10	30
71014	5	98	 
71015	1	4	1000
71015	2	24	500
71015	3	7	2000
71015	4	11	400
71015	5	28	50
71017	1	4	1500
71017	2	10	700
71017	3	26	500
71017	4	11	500
71017	5	21	300
71018	1	21	300
71018	2	4	200
71018	3	12	100
71018	4	10	50
71018	5	23	30
71019	1	11	400
71019	2	4	300
71019	3	26	200
71019	4	28	100
71019	5	23	50
71020	1	 	 
71020	2	 	 
71020	3	 	 
71020	4	 	 
71020	5	 	 
71021	1	21	700
71021	2	10	400
71021	3	4	200
71021	4	3	100
71021	5	12	100
71022	1	21	3000
71022	2	7	2000
71022	3	4	1900
71022	4	11	1000
71022	5	10	900
71023	1	7	3000
71023	2	21	2000
71023	3	10	1200
71023	4	4	1000
71023	5	11	700
71024	1	7	6000
71024	2	4	200
71024	3	12	100
71024	4	98	 
71024	5	98	 
71026	1	24	500
71026	2	4	300
71026	3	10	200
71026	4	12	35
71026	5	5	30
71028	1	6	11000
71028	2	21	1500
71028	3	4	1000
71028	4	24	1000
71028	5	11	400
71030	1	12	400
71030	2	11	200
71030	3	26	200
71030	4	10	200
71030	5	23	200
71031	1	7	2400
71031	2	4	1000
71031	3	10	1000
71031	4	24	700
71031	5	25	200
71032	1	23	100
71032	2	4	100
71032	3	10	80
71032	4	22	80
71032	5	5	20
71033	1	6	30000
71033	2	21	30000
71033	3	4	1000
71033	4	10	700
71033	5	11	400
71034	1	4	300
71034	2	12	300
71034	3	25	100
71034	4	5	50
71034	5	10	50
