CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	ACTMTHR4	ACTWEKR4	ACTHRSR4	PYMRECR4	ERNCSHR4	ERNKNDR4	HWPAIDR4	PDPCPRR4	PRFACTR4	MTHPRFR4
141051	3	88	 	 	 	 	 	 	 	 	 	 	 
141052	1	19	2	12	4	6	0	 	 	 	 	1	12
141052	2	88	 	 	 	 	 	 	 	 	 	 	 
141052	3	88	 	 	 	 	 	 	 	 	 	 	 
141062	1	19	2	12	2	3	0	 	 	 	 	0	 
141062	2	88	 	 	 	 	 	 	 	 	 	 	 
141062	3	88	 	 	 	 	 	 	 	 	 	 	 
141066	1	2	2	1	30	8	0	 	 	 	 	1	3
141066	2	88	 	 	 	 	 	 	 	 	 	 	 
141066	3	88	 	 	 	 	 	 	 	 	 	 	 
141073	1	13	1	12	26	8	1	160	 	2	 	1	12
141073	2	2	2	12	4	8	0	 	 	 	 	1	12
141073	3	88	 	 	 	 	 	 	 	 	 	 	 
141076	1	10	3	11	28	11	1	2000	 	4	 	1	11
141076	2	88	 	 	 	 	 	 	 	 	 	 	 
141076	3	88	 	 	 	 	 	 	 	 	 	 	 
151001	1	1	2	1	20	7	0	 	 	 	 	0	 
151001	2	88	 	 	 	 	 	 	 	 	 	 	 
151001	3	88	 	 	 	 	 	 	 	 	 	 	 
151002	1	1	2	12	30	1	0	 	 	 	 	1	7
151002	2	88	 	 	 	 	 	 	 	 	 	 	 
151002	3	88	 	 	 	 	 	 	 	 	 	 	 
151003	1	88	 	 	 	 	 	 	 	 	 	 	 
151003	2	88	 	 	 	 	 	 	 	 	 	 	 
151003	3	88	 	 	 	 	 	 	 	 	 	 	 
151004	1	12	3	5	20	3	1	1000	 	4	 	0	 
151004	2	1	2	2	4	5	0	 	 	 	 	0	 
151004	3	88	 	 	 	 	 	 	 	 	 	 	 
151005	1	13	1	5	29	8	1	3500	 	4	 	1	-77
151005	2	88	 	 	 	 	 	 	 	 	 	 	 
151005	3	88	 	 	 	 	 	 	 	 	 	 	 
151006	1	88	 	 	 	 	 	 	 	 	 	 	 
151006	2	88	 	 	 	 	 	 	 	 	 	 	 
151006	3	88	 	 	 	 	 	 	 	 	 	 	 
151008	1	13	1	12	23	8	1	150	 	2	 	1	12
151008	2	1	2	6	2	4	0	 	 	 	 	1	5
151008	3	88	 	 	 	 	 	 	 	 	 	 	 
151010	1	13	1	12	26	11	1	3000	 	4	 	1	12
151010	2	2	2	3	4	8	0	 	 	 	 	0	 
151010	3	88	 	 	 	 	 	 	 	 	 	 	 
151011	1	13	1	12	26	11	1	3000	 	4	 	1	-77
151011	2	88	 	 	 	 	 	 	 	 	 	 	 
151011	3	88	 	 	 	 	 	 	 	 	 	 	 
151012	1	13	1	12	30	11	1	9000	 	4	 	1	12
151012	2	88	 	 	 	 	 	 	 	 	 	 	 
151012	3	88	 	 	 	 	 	 	 	 	 	 	 
151014	1	88	 	 	 	 	 	 	 	 	 	 	 
151014	2	88	 	 	 	 	 	 	 	 	 	 	 
151014	3	88	 	 	 	 	 	 	 	 	 	 	 
151015	1	1	2	1	1	3	0	 	 	 	 	0	 
151015	2	88	 	 	 	 	 	 	 	 	 	 	 
151015	3	88	 	 	 	 	 	 	 	 	 	 	 
151016	1	12	1	2	30	4	1	1000	 	4	 	1	0
151016	2	88	 	 	 	 	 	 	 	 	 	 	 
151016	3	88	 	 	 	 	 	 	 	 	 	 	 
151017	1	1	2	1	7	6	0	 	 	 	 	0	 
151017	2	88	 	 	 	 	 	 	 	 	 	 	 
151017	3	88	 	 	 	 	 	 	 	 	 	 	 
151018	1	1	2	4	20	8	0	 	 	 	 	0	 
151018	2	13	2	0	15	10	1	3000	 	4	 	1	12
151018	3	88	 	 	 	 	 	 	 	 	 	 	 
151019	1	13	3	5	30	5	1	1500	 	4	 	0	 
151019	2	9	2	1	7	1	0	 	 	 	 	0	 
151019	3	88	 	 	 	 	 	 	 	 	 	 	 
151020	1	19	2	12	30	4	0	 	 	 	 	1	12
151020	2	88	 	 	 	 	 	 	 	 	 	 	 
151020	3	88	 	 	 	 	 	 	 	 	 	 	 
151021	1	1	2	4	4	8	0	 	 	 	 	0	 
151021	2	88	 	 	 	 	 	 	 	 	 	 	 
151021	3	88	 	 	 	 	 	 	 	 	 	 	 
151022	1	10	2	3	20	5	0	 	 	 	 	0	 
151022	2	12	3	1	7	8	2	 	700	3	 	0	 
151022	3	88	 	 	 	 	 	 	 	 	 	 	 
151023	1	13	1	12	26	11	1	3500	 	4	 	1	-77
151023	2	88	 	 	 	 	 	 	 	 	 	 	 
151023	3	88	 	 	 	 	 	 	 	 	 	 	 
151024	1	13	3	3	28	10	1	100	 	2	 	1	6
151024	2	1	2	5	7	8	0	 	 	 	 	0	 
151024	3	88	 	 	 	 	 	 	 	 	 	 	 
151025	1	1	2	2	4	7	0	 	 	 	 	0	 
151025	2	88	 	 	 	 	 	 	 	 	 	 	 
151025	3	88	 	 	 	 	 	 	 	 	 	 	 
151028	1	2	2	12	4	3	0	 	 	 	 	0	 
151028	2	1	2	3	5	6	0	 	 	 	 	0	 
151028	3	88	 	 	 	 	 	 	 	 	 	 	 
151029	1	88	 	 	 	 	 	 	 	 	 	 	 
151029	2	88	 	 	 	 	 	 	 	 	 	 	 
151029	3	88	 	 	 	 	 	 	 	 	 	 	 
151030	1	1	2	3	5	9	0	 	 	 	 	0	 
151030	2	88	 	 	 	 	 	 	 	 	 	 	 
151030	3	88	 	 	 	 	 	 	 	 	 	 	 
151031	1	1	2	3	10	4	0	 	 	 	 	0	 
151031	2	88	 	 	 	 	 	 	 	 	 	 	 
151031	3	88	 	 	 	 	 	 	 	 	 	 	 
151032	1	88	 	 	 	 	 	 	 	 	 	 	 
151032	2	88	 	 	 	 	 	 	 	 	 	 	 
151032	3	88	 	 	 	 	 	 	 	 	 	 	 
151034	1	9	3	2	12	2	1	50	 	1	 	0	 
151034	2	88	 	 	 	 	 	 	 	 	 	 	 
151034	3	88	 	 	 	 	 	 	 	 	 	 	 
151035	1	88	 	 	 	 	 	 	 	 	 	 	 
151035	2	88	 	 	 	 	 	 	 	 	 	 	 
151035	3	88	 	 	 	 	 	 	 	 	 	 	 
151036	1	88	 	 	 	 	 	 	 	 	 	 	 
151036	2	88	 	 	 	 	 	 	 	 	 	 	 
151036	3	88	 	 	 	 	 	 	 	 	 	 	 
151037	1	1	2	4	5	4	0	 	 	 	 	1	4
151037	2	88	 	 	 	 	 	 	 	 	 	 	 
151037	3	88	 	 	 	 	 	 	 	 	 	 	 
151038	1	9	3	3	8	3	1	1200	 	4	 	0	 
151038	2	88	 	 	 	 	 	 	 	 	 	 	 
151038	3	88	 	 	 	 	 	 	 	 	 	 	 
151039	1	88	 	 	 	 	 	 	 	 	 	 	 
151039	2	88	 	 	 	 	 	 	 	 	 	 	 
151039	3	88	 	 	 	 	 	 	 	 	 	 	 
151040	1	11	4	12	30	1	0	 	 	 	 	1	12
151040	2	11	4	3	1	3	0	 	 	 	 	0	 
151040	3	11	4	12	30	1	0	 	 	 	 	1	12
151041	1	13	1	8	26	10	1	3000	 	4	 	0	 
151041	2	88	 	 	 	 	 	 	 	 	 	 	 
151041	3	88	 	 	 	 	 	 	 	 	 	 	 
151042	1	12	1	6	30	18	1	3200	 	4	 	0	 
151042	2	13	1	4	30	10	1	3000	 	4	 	0	 
151042	3	88	 	 	 	 	 	 	 	 	 	 	 
151043	1	12	3	10	4	2	1	300	 	4	 	1	2
151043	2	88	 	 	 	 	 	 	 	 	 	 	 
151043	3	88	 	 	 	 	 	 	 	 	 	 	 
151044	1	13	1	10	26	11	1	3000	 	4	 	1	6
151044	2	1	2	5	7	5	0	 	 	 	 	0	 
151044	3	88	 	 	 	 	 	 	 	 	 	 	 
151045	1	13	1	2	26	4	1	1000	 	4	 	0	 
151045	2	1	2	1	14	7	0	 	 	 	 	0	 
151045	3	10	6	1	7	5	1	1000	 	3	 	0	 
151046	1	13	1	12	25	9	1	4000	 	4	 	1	4
151046	2	1	2	1	1	6	0	 	 	 	 	0	 
151046	3	88	 	 	 	 	 	 	 	 	 	 	 
151047	1	11	2	1	1	3	0	 	 	 	 	0	 
151047	2	1	2	1	3	4	0	 	 	 	 	0	 
151047	3	88	 	 	 	 	 	 	 	 	 	 	 
151049	1	1	2	2	15	4	0	 	 	 	 	0	 
151049	2	13	1	1	4	8	1	100	 	2	 	0	 
151049	3	88	 	 	 	 	 	 	 	 	 	 	 
151051	1	13	1	12	26	11	1	2500	 	4	 	1	12
151051	2	88	 	 	 	 	 	 	 	 	 	 	 
151051	3	88	 	 	 	 	 	 	 	 	 	 	 
151075	1	13	1	2	20	12	1	3000	 	4	 	1	2
151075	2	88	 	 	 	 	 	 	 	 	 	 	 
151075	3	88	 	 	 	 	 	 	 	 	 	 	 
151079	1	13	1	1	28	12	1	3000	 	4	 	0	 
151079	2	1	2	2	10	8	0	 	 	 	 	0	 
151079	3	88	 	 	 	 	 	 	 	 	 	 	 
151081	1	1	2	2	15	7	0	 	 	 	 	0	 
151081	2	88	 	 	 	 	 	 	 	 	 	 	 
151081	3	88	 	 	 	 	 	 	 	 	 	 	 
151082	1	19	2	3	30	4	0	 	 	 	 	1	0
151082	2	88	 	 	 	 	 	 	 	 	 	 	 
151082	3	88	 	 	 	 	 	 	 	 	 	 	 
161001	1	13	1	12	28	8	1	5000	 	4	 	1	-77
161001	2	88	 	 	 	 	 	 	 	 	 	 	 
161001	3	88	 	 	 	 	 	 	 	 	 	 	 
161002	1	88	 	 	 	 	 	 	 	 	 	 	 
161002	2	88	 	 	 	 	 	 	 	 	 	 	 
161002	3	88	 	 	 	 	 	 	 	 	 	 	 
161003	1	1	2	2	15	8	0	 	 	 	 	1	2
161003	2	88	 	 	 	 	 	 	 	 	 	 	 
161003	3	88	 	 	 	 	 	 	 	 	 	 	 
161004	1	13	1	9	28	8	1	4500	 	4	 	1	12
161004	2	88	 	 	 	 	 	 	 	 	 	 	 
161004	3	88	 	 	 	 	 	 	 	 	 	 	 
161005	1	88	 	 	 	 	 	 	 	 	 	 	 
161005	2	88	 	 	 	 	 	 	 	 	 	 	 
161005	3	88	 	 	 	 	 	 	 	 	 	 	 
161006	1	1	2	2	7	10	0	 	 	 	 	0	 
161006	2	88	 	 	 	 	 	 	 	 	 	 	 
161006	3	88	 	 	 	 	 	 	 	 	 	 	 
161007	1	10	2	12	30	2	0	 	 	 	 	1	12
161007	2	1	2	4	10	5	0	 	 	 	 	1	12
161007	3	88	 	 	 	 	 	 	 	 	 	 	 
161008	1	1	2	1	14	2	0	 	 	 	 	0	 
161008	2	88	 	 	 	 	 	 	 	 	 	 	 
161008	3	88	 	 	 	 	 	 	 	 	 	 	 
161009	1	1	2	4	7	6	0	 	 	 	 	0	 
161009	2	88	 	 	 	 	 	 	 	 	 	 	 
161009	3	88	 	 	 	 	 	 	 	 	 	 	 
161010	1	10	2	6	30	4	0	 	 	 	 	0	 
161010	2	88	 	 	 	 	 	 	 	 	 	 	 
161010	3	88	 	 	 	 	 	 	 	 	 	 	 
161011	1	1	2	2	4	10	0	 	 	 	 	0	 
161011	2	88	 	 	 	 	 	 	 	 	 	 	 
161011	3	88	 	 	 	 	 	 	 	 	 	 	 
161012	1	20	3	4	10	2	1	500	 	4	 	0	 
161012	2	1	2	1	14	8	0	 	 	 	 	0	 
161012	3	88	 	 	 	 	 	 	 	 	 	 	 
161014	1	1	2	1	30	1	0	 	 	 	 	0	 
161014	2	88	 	 	 	 	 	 	 	 	 	 	 
161014	3	88	 	 	 	 	 	 	 	 	 	 	 
161015	1	88	 	 	 	 	 	 	 	 	 	 	 
161015	2	88	 	 	 	 	 	 	 	 	 	 	 
161015	3	88	 	 	 	 	 	 	 	 	 	 	 
161016	1	13	3	1	30	14	1	2400	 	4	 	0	 
161016	2	1	2	11	4	8	0	 	 	 	 	0	 
161016	3	88	 	 	 	 	 	 	 	 	 	 	 
161018	1	13	1	12	28	12	1	3500	 	4	 	1	12
161018	2	88	 	 	 	 	 	 	 	 	 	 	 
161018	3	88	 	 	 	 	 	 	 	 	 	 	 
161019	1	13	1	3	30	11	1	3000	 	4	 	0	 
161019	2	88	 	 	 	 	 	 	 	 	 	 	 
161019	3	88	 	 	 	 	 	 	 	 	 	 	 
161020	1	13	1	9	20	4	1	1200	 	4	 	0	 
161020	2	13	3	1	26	4	1	1000	 	4	 	1	-77
161020	3	88	 	 	 	 	 	 	 	 	 	 	 
161021	1	1	2	3	2	5	0	 	 	 	 	0	 
161021	2	88	 	 	 	 	 	 	 	 	 	 	 
161021	3	88	 	 	 	 	 	 	 	 	 	 	 
161022	1	13	1	11	24	8	1	3700	 	4	 	1	12
161022	2	88	 	 	 	 	 	 	 	 	 	 	 
161022	3	88	 	 	 	 	 	 	 	 	 	 	 
161024	1	13	1	12	26	11	1	4000	 	4	 	1	12
161024	2	88	 	 	 	 	 	 	 	 	 	 	 
161024	3	88	 	 	 	 	 	 	 	 	 	 	 
161025	1	88	 	 	 	 	 	 	 	 	 	 	 
161025	2	88	 	 	 	 	 	 	 	 	 	 	 
161025	3	88	 	 	 	 	 	 	 	 	 	 	 
161027	1	13	1	12	30	12	1	2500	 	4	 	1	-77
161027	2	88	 	 	 	 	 	 	 	 	 	 	 
161027	3	88	 	 	 	 	 	 	 	 	 	 	 
161028	1	1	2	1	7	4	0	 	 	 	 	0	 
161028	2	88	 	 	 	 	 	 	 	 	 	 	 
161028	3	88	 	 	 	 	 	 	 	 	 	 	 
161029	1	88	 	 	 	 	 	 	 	 	 	 	 
161029	2	88	 	 	 	 	 	 	 	 	 	 	 
161029	3	88	 	 	 	 	 	 	 	 	 	 	 
161030	1	13	1	6	30	6	1	1000	 	4	 	1	0
161030	2	1	2	1	3	8	0	 	 	 	 	0	 
161030	3	88	 	 	 	 	 	 	 	 	 	 	 
161031	1	1	2	3	10	6	0	 	 	 	 	0	 
161031	2	88	 	 	 	 	 	 	 	 	 	 	 
161031	3	88	 	 	 	 	 	 	 	 	 	 	 
161032	1	1	2	1	7	7	0	 	 	 	 	0	 
161032	2	88	 	 	 	 	 	 	 	 	 	 	 
161032	3	88	 	 	 	 	 	 	 	 	 	 	 
161033	1	13	1	12	27	12	1	3000	 	4	 	1	12
161033	2	1	2	2	10	9	0	 	 	 	 	0	 
161033	3	88	 	 	 	 	 	 	 	 	 	 	 
161035	1	88	 	 	 	 	 	 	 	 	 	 	 
161035	2	88	 	 	 	 	 	 	 	 	 	 	 
161035	3	88	 	 	 	 	 	 	 	 	 	 	 
161037	1	88	 	 	 	 	 	 	 	 	 	 	 
161037	2	88	 	 	 	 	 	 	 	 	 	 	 
161037	3	88	 	 	 	 	 	 	 	 	 	 	 
161038	1	19	3	12	30	14	6	 	 	 	 	0	 
161038	2	88	 	 	 	 	 	 	 	 	 	 	 
161038	3	88	 	 	 	 	 	 	 	 	 	 	 
161039	1	13	1	12	28	8	1	4000	 	4	 	1	-77
161039	2	88	 	 	 	 	 	 	 	 	 	 	 
161039	3	88	 	 	 	 	 	 	 	 	 	 	 
161040	1	13	1	1	1	8	1	3500	 	4	 	1	1
161040	2	88	 	 	 	 	 	 	 	 	 	 	 
161040	3	88	 	 	 	 	 	 	 	 	 	 	 
161041	1	13	1	12	28	14	1	4500	 	4	 	1	12
161041	2	88	 	 	 	 	 	 	 	 	 	 	 
161041	3	88	 	 	 	 	 	 	 	 	 	 	 
161042	1	13	1	12	24	8	1	4700	 	4	 	1	5
161042	2	88	 	 	 	 	 	 	 	 	 	 	 
161042	3	88	 	 	 	 	 	 	 	 	 	 	 
161043	1	13	1	5	24	8	1	3200	 	4	 	1	-77
161043	2	88	 	 	 	 	 	 	 	 	 	 	 
161043	3	88	 	 	 	 	 	 	 	 	 	 	 
161044	1	13	3	12	30	13	1	2000	 	4	 	1	12
161044	2	88	 	 	 	 	 	 	 	 	 	 	 
161044	3	88	 	 	 	 	 	 	 	 	 	 	 
161045	1	13	1	9	26	10	1	4000	 	4	 	0	 
161045	2	1	2	2	15	4	0	 	 	 	 	0	 
161045	3	4	2	5	20	1	0	 	 	 	 	0	 
161048	1	1	2	11	2	11	0	 	 	 	 	1	1
161048	2	1	3	1	2	12	0	 	 	 	 	0	 
161048	3	88	 	 	 	 	 	 	 	 	 	 	 
161049	1	13	1	12	26	8	1	2500	 	4	 	1	12
161049	2	88	 	 	 	 	 	 	 	 	 	 	 
161049	3	88	 	 	 	 	 	 	 	 	 	 	 
161050	1	88	 	 	 	 	 	 	 	 	 	 	 
161050	2	88	 	 	 	 	 	 	 	 	 	 	 
161050	3	88	 	 	 	 	 	 	 	 	 	 	 
171003	1	13	3	3	30	12	1	4000	 	4	 	1	12
171003	2	88	 	 	 	 	 	 	 	 	 	 	 
171003	3	88	 	 	 	 	 	 	 	 	 	 	 
171004	1	13	3	12	30	2	1	1500	 	4	 	1	12
171004	2	88	 	 	 	 	 	 	 	 	 	 	 
171004	3	88	 	 	 	 	 	 	 	 	 	 	 
171005	1	88	 	 	 	 	 	 	 	 	 	 	 
171005	2	88	 	 	 	 	 	 	 	 	 	 	 
171005	3	88	 	 	 	 	 	 	 	 	 	 	 
171006	1	12	3	12	30	14	6	 	 	 	 	1	-77
171006	2	88	 	 	 	 	 	 	 	 	 	 	 
171006	3	88	 	 	 	 	 	 	 	 	 	 	 
171008	1	13	3	12	28	5	1	1500	 	4	 	1	12
171008	2	88	 	 	 	 	 	 	 	 	 	 	 
171008	3	88	 	 	 	 	 	 	 	 	 	 	 
171009	1	13	1	12	26	8	1	2200	 	4	 	1	-79
171009	2	88	 	 	 	 	 	 	 	 	 	 	 
171009	3	88	 	 	 	 	 	 	 	 	 	 	 
171011	1	88	 	 	 	 	 	 	 	 	 	 	 
171011	2	88	 	 	 	 	 	 	 	 	 	 	 
171011	3	88	 	 	 	 	 	 	 	 	 	 	 
171012	1	19	2	12	30	3	0	 	 	 	 	1	12
171012	2	88	 	 	 	 	 	 	 	 	 	 	 
171012	3	88	 	 	 	 	 	 	 	 	 	 	 
171013	1	88	 	 	 	 	 	 	 	 	 	 	 
171013	2	88	 	 	 	 	 	 	 	 	 	 	 
171013	3	88	 	 	 	 	 	 	 	 	 	 	 
171014	1	13	1	6	26	8	1	2500	 	4	 	1	-77
171014	2	88	 	 	 	 	 	 	 	 	 	 	 
171014	3	88	 	 	 	 	 	 	 	 	 	 	 
171015	1	12	3	6	30	13	6	 	 	 	 	1	-77
171015	2	88	 	 	 	 	 	 	 	 	 	 	 
171015	3	88	 	 	 	 	 	 	 	 	 	 	 
171017	1	10	7	2	27	8	1	2500	 	7	 	0	 
171017	2	12	3	1	28	2	1	1400	 	4	 	0	 
171017	3	88	 	 	 	 	 	 	 	 	 	 	 
171018	1	13	6	12	20	2	1	5000	 	4	 	1	12
171018	2	88	 	 	 	 	 	 	 	 	 	 	 
171018	3	88	 	 	 	 	 	 	 	 	 	 	 
171019	1	88	 	 	 	 	 	 	 	 	 	 	 
171019	2	88	 	 	 	 	 	 	 	 	 	 	 
171019	3	88	 	 	 	 	 	 	 	 	 	 	 
171021	1	13	1	2	26	8	1	3000	 	4	 	0	 
171021	2	12	3	4	25	6	1	100	 	2	 	0	 
171021	3	19	2	4	30	4	0	 	 	 	 	1	-77
171022	1	 	 	 	 	 	 	 	 	 	 	 	 
171022	2	 	 	 	 	 	 	 	 	 	 	 	 
171022	3	 	 	 	 	 	 	 	 	 	 	 	 
171023	1	13	1	5	30	5	1	950	 	4	 	0	 
171023	2	13	1	1	30	5	1	750	 	4	 	0	 
171023	3	88	 	 	 	 	 	 	 	 	 	 	 
171025	1	9	2	2	30	10	0	 	 	 	 	0	 
171025	2	13	1	0	18	9	1	800	 	7	 	1	-77
171025	3	88	 	 	 	 	 	 	 	 	 	 	 
171027	1	9	3	5	12	2	1	600	 	4	 	1	-77
171027	2	88	 	 	 	 	 	 	 	 	 	 	 
171027	3	88	 	 	 	 	 	 	 	 	 	 	 
171030	1	12	3	2	20	4	1	800	 	4	 	0	 
171030	2	88	 	 	 	 	 	 	 	 	 	 	 
171030	3	88	 	 	 	 	 	 	 	 	 	 	 
171031	1	10	2	6	30	14	1	6000	 	4	 	0	 
171031	2	88	 	 	 	 	 	 	 	 	 	 	 
171031	3	88	 	 	 	 	 	 	 	 	 	 	 
171033	1	88	 	 	 	 	 	 	 	 	 	 	 
171033	2	88	 	 	 	 	 	 	 	 	 	 	 
171033	3	88	 	 	 	 	 	 	 	 	 	 	 
171034	1	13	1	3	30	5	1	1200	 	4	 	1	3
171034	2	12	3	12	20	5	1	50	 	2	 	1	3
171034	3	88	 	 	 	 	 	 	 	 	 	 	 
171035	1	88	 	 	 	 	 	 	 	 	 	 	 
171035	2	88	 	 	 	 	 	 	 	 	 	 	 
171035	3	88	 	 	 	 	 	 	 	 	 	 	 
171037	1	13	1	12	24	6	1	2000	 	4	 	1	12
171037	2	10	2	12	26	2	0	 	 	 	 	1	-77
171037	3	88	 	 	 	 	 	 	 	 	 	 	 
171038	1	10	1	4	30	2	1	300	 	4	 	0	 
171038	2	88	 	 	 	 	 	 	 	 	 	 	 
171038	3	88	 	 	 	 	 	 	 	 	 	 	 
171040	1	13	4	12	26	9	1	3200	 	4	 	1	0
171040	2	88	 	 	 	 	 	 	 	 	 	 	 
171040	3	88	 	 	 	 	 	 	 	 	 	 	 
171041	1	88	 	 	 	 	 	 	 	 	 	 	 
171041	2	88	 	 	 	 	 	 	 	 	 	 	 
171041	3	88	 	 	 	 	 	 	 	 	 	 	 
171042	1	9	3	12	12	2	1	500	 	4	 	1	4
171042	2	12	3	1	20	3	1	1500	 	4	 	1	4
171042	3	88	 	 	 	 	 	 	 	 	 	 	 
171043	1	9	3	1	8	2	1	400	 	4	 	1	-77
171043	2	88	 	 	 	 	 	 	 	 	 	 	 
171043	3	88	 	 	 	 	 	 	 	 	 	 	 
171044	1	12	3	1	30	8	1	1400	 	4	 	0	 
171044	2	88	 	 	 	 	 	 	 	 	 	 	 
171044	3	88	 	 	 	 	 	 	 	 	 	 	 
171045	1	88	 	 	 	 	 	 	 	 	 	 	 
171045	2	88	 	 	 	 	 	 	 	 	 	 	 
171045	3	88	 	 	 	 	 	 	 	 	 	 	 
171046	1	12	2	10	15	2	1	1200	 	4	 	1	6
171046	2	88	 	 	 	 	 	 	 	 	 	 	 
171046	3	88	 	 	 	 	 	 	 	 	 	 	 
171048	1	19	2	12	20	8	0	 	 	 	 	0	 
171048	2	88	 	 	 	 	 	 	 	 	 	 	 
171048	3	88	 	 	 	 	 	 	 	 	 	 	 
171049	1	8	2	12	15	3	0	 	 	 	 	1	12
171049	2	88	 	 	 	 	 	 	 	 	 	 	 
171049	3	88	 	 	 	 	 	 	 	 	 	 	 
171051	1	88	 	 	 	 	 	 	 	 	 	 	 
171051	2	88	 	 	 	 	 	 	 	 	 	 	 
171051	3	88	 	 	 	 	 	 	 	 	 	 	 
171053	1	9	2	12	30	2	0	 	 	 	 	1	12
171053	2	88	 	 	 	 	 	 	 	 	 	 	 
171053	3	88	 	 	 	 	 	 	 	 	 	 	 
171057	1	10	2	4	20	5	0	 	 	 	 	1	2
171057	2	88	 	 	 	 	 	 	 	 	 	 	 
171057	3	88	 	 	 	 	 	 	 	 	 	 	 
171059	1	13	1	12	25	8	1	2500	 	4	 	1	12
171059	2	88	 	 	 	 	 	 	 	 	 	 	 
171059	3	88	 	 	 	 	 	 	 	 	 	 	 
171060	1	20	1	0	5	9	0	 	 	 	 	1	12
171060	2	88	 	 	 	 	 	 	 	 	 	 	 
171060	3	88	 	 	 	 	 	 	 	 	 	 	 
171063	1	88	 	 	 	 	 	 	 	 	 	 	 
171063	2	88	 	 	 	 	 	 	 	 	 	 	 
171063	3	88	 	 	 	 	 	 	 	 	 	 	 
171080	1	13	1	10	20	8	1	2500	 	4	 	1	12
171080	2	88	 	 	 	 	 	 	 	 	 	 	 
171080	3	88	 	 	 	 	 	 	 	 	 	 	 
181001	1	88	 	 	 	 	 	 	 	 	 	 	 
181001	2	88	 	 	 	 	 	 	 	 	 	 	 
181001	3	88	 	 	 	 	 	 	 	 	 	 	 
181002	1	9	2	12	30	4	0	 	 	 	 	1	12
181002	2	88	 	 	 	 	 	 	 	 	 	 	 
181002	3	88	 	 	 	 	 	 	 	 	 	 	 
181003	1	9	2	4	15	5	3	300	 	4	 	1	3
181003	2	88	 	 	 	 	 	 	 	 	 	 	 
181003	3	88	 	 	 	 	 	 	 	 	 	 	 
181005	1	9	3	8	12	2	1	800	 	4	 	1	12
181005	2	88	 	 	 	 	 	 	 	 	 	 	 
181005	3	88	 	 	 	 	 	 	 	 	 	 	 
181006	1	88	 	 	 	 	 	 	 	 	 	 	 
181006	2	88	 	 	 	 	 	 	 	 	 	 	 
181006	3	88	 	 	 	 	 	 	 	 	 	 	 
181008	1	13	1	12	30	9	1	1500	 	4	 	1	0
181008	2	88	 	 	 	 	 	 	 	 	 	 	 
181008	3	88	 	 	 	 	 	 	 	 	 	 	 
181009	1	88	 	 	 	 	 	 	 	 	 	 	 
181009	2	88	 	 	 	 	 	 	 	 	 	 	 
181009	3	88	 	 	 	 	 	 	 	 	 	 	 
181011	1	12	3	2	26	4	1	600	 	4	 	1	3
181011	2	11	2	4	30	2	0	 	 	 	 	0	 
181011	3	88	 	 	 	 	 	 	 	 	 	 	 
181013	1	12	1	4	26	4	1	150	 	2	 	0	 
181013	2	88	 	 	 	 	 	 	 	 	 	 	 
181013	3	88	 	 	 	 	 	 	 	 	 	 	 
181014	1	9	6	12	26	8	1	3000	 	4	 	1	9
181014	2	88	 	 	 	 	 	 	 	 	 	 	 
181014	3	88	 	 	 	 	 	 	 	 	 	 	 
181016	1	88	 	 	 	 	 	 	 	 	 	 	 
181016	2	88	 	 	 	 	 	 	 	 	 	 	 
181016	3	88	 	 	 	 	 	 	 	 	 	 	 
181017	1	88	 	 	 	 	 	 	 	 	 	 	 
181017	2	88	 	 	 	 	 	 	 	 	 	 	 
181017	3	88	 	 	 	 	 	 	 	 	 	 	 
181018	1	88	 	 	 	 	 	 	 	 	 	 	 
181018	2	88	 	 	 	 	 	 	 	 	 	 	 
181018	3	88	 	 	 	 	 	 	 	 	 	 	 
181019	1	88	 	 	 	 	 	 	 	 	 	 	 
181019	2	88	 	 	 	 	 	 	 	 	 	 	 
181019	3	88	 	 	 	 	 	 	 	 	 	 	 
181020	1	88	 	 	 	 	 	 	 	 	 	 	 
181020	2	88	 	 	 	 	 	 	 	 	 	 	 
181020	3	88	 	 	 	 	 	 	 	 	 	 	 
181021	1	10	6	4	30	5	1	1500	 	4	 	1	6
181021	2	12	3	3	30	8	1	800	 	4	 	0	 
181021	3	88	 	 	 	 	 	 	 	 	 	 	 
181023	1	88	 	 	 	 	 	 	 	 	 	 	 
181023	2	88	 	 	 	 	 	 	 	 	 	 	 
181023	3	88	 	 	 	 	 	 	 	 	 	 	 
181026	1	12	3	5	30	6	1	1200	 	4	 	0	 
181026	2	88	 	 	 	 	 	 	 	 	 	 	 
181026	3	88	 	 	 	 	 	 	 	 	 	 	 
181029	1	13	3	3	30	5	1	1500	 	4	 	0	 
181029	2	88	 	 	 	 	 	 	 	 	 	 	 
181029	3	88	 	 	 	 	 	 	 	 	 	 	 
181030	1	13	1	2	-77	6	6	 	 	 	 	1	12
181030	2	88	 	 	 	 	 	 	 	 	 	 	 
181030	3	88	 	 	 	 	 	 	 	 	 	 	 
181033	1	88	 	 	 	 	 	 	 	 	 	 	 
181033	2	88	 	 	 	 	 	 	 	 	 	 	 
181033	3	88	 	 	 	 	 	 	 	 	 	 	 
181036	1	12	1	1	26	8	1	2700	 	4	 	0	 
181036	2	88	 	 	 	 	 	 	 	 	 	 	 
181036	3	88	 	 	 	 	 	 	 	 	 	 	 
