CHILDCODE	DINT	PRIDRSR5	HHSIZE	HEADID	RESPOND	HEADLANG	CARELANG	CHLDLANG	PECLOC5	PECODPT5	PECODISTR5	PECODIS5	ANTHRHSE5	ANTHRADD5	PECODIS15	PEMUDANZ5	PEUBIC5	PHONE5	PEHPOST5	PEDCVIV5	PEDPAGT5	PEDPOC5	PEDPPA5	CHLDDNI5	TIENDNI5	DOCDNI5	ADDSAME5	CLUSTID5	YLCOMM5	PLACEID5	LINKCMM5	PLACENR5	LONGCOMM5	TRNSCOMM5	MINIADM5	PEMINIID5	TYPESITE5	PEMUDR45
128013	25/06/2016	2	6	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	1
128014	07/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128016	28/06/2016	1	13	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128019	26/06/2016	3	5	1	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128020	11/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	2	1	0	 	 	 	 	1	1	1	0	 	1	PE12C02	0	 	 	 	0	 	1	1
128021	24/06/2016	2	6	1	2	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE12MC03	1	0
128022	26/06/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128023	20/07/2016	2	3	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128024	26/06/2016	1	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	1	0	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128025	28/06/2016	4	4	4	4	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	0	1	0	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	88
128026	20/06/2016	0	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128028	27/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE12MC05	1	0
128030	23/06/2016	0	11	7	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128031	29/06/2016	1	9	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128032	24/06/2016	1	5	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE12C02	0	 	 	 	0	 	1	0
128033	15/07/2016	1	4	8	1	31	31	31	 	15	 	 	0	 	 	 	3	1	1	1	0	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC09	1	1
128034	04/07/2016	2	5	16	2	31	31	31	 	15	 	 	2	1	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE80C11	0	 	 	 	0	 	2	0
128037	28/06/2016	16	3	0	16	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	1
128038	04/10/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE80C30	0	 	 	 	0	 	1	0
128039	20/06/2016	2	11	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128040	22/06/2016	0	4	0	0	31	31	31	 	15	 	 	0	 	 	 	1	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE12MC31	1	1
128041	23/06/2016	2	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128042	26/06/2016	0	4	2	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128043	17/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE83MC69	1	0
128044	24/06/2016	2	4	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	77	 	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128045	20/06/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	0	0	1	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128046	25/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128047	28/06/2016	0	2	0	0	31	31	31	 	15	 	 	1	1	 	 	2	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE12MC13	1	1
128048	14/07/2016	0	9	8	2	31	31	31	 	15	 	 	1	1	 	 	3	1	1	1	1	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE87MC07	1	1
128049	21/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128050	22/06/2016	1	6	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	88	1	 	1	PE12C03	0	 	 	 	0	 	1	0
128051	26/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE12MC10	1	0
138002	21/06/2016	1	8	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	88	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138004	26/06/2016	1	6	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138005	05/07/2016	0	4	2	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE81MC96	1	0
138007	25/06/2016	0	4	16	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
138008	29/06/2016	0	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138009	20/06/2016	2	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138011	21/06/2016	0	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138012	09/07/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138013	23/06/2016	1	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138014	06/07/2016	0	7	1	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	0	 	1	PE13C02	0	 	 	 	0	 	1	1
138015	11/09/2016	0	3	10	0	31	31	31	 	4	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC50	1	1
138016	16/07/2016	0	3	0	0	31	31	31	 	15	 	 	1	1	 	 	 	1	1	0	0	0	1	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	1
138017	20/06/2016	2	6	1	2	31	31	32	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138018	09/07/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138020	02/07/2016	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	1
138021	16/07/2017	5	6	9	5	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE83MC70	1	0
138022	21/06/2016	1	7	1	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138023	15/09/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	4	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE87MC38	1	1
138024	10/06/2016	0	10	1	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138025	26/06/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138027	28/06/2016	1	8	1	1	31	31	31	 	15	 	 	2	1	 	 	5	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138028	09/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138029	04/07/2016	0	1	0	0	31	31	31	 	15	 	 	2	1	 	 	3	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE87MC54	1	1
138030	04/07/2016	0	2	18	0	31	31	31	 	15	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	1	PE13C03	0	 	 	 	0	 	1	1
138031	21/06/2016	0	5	8	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138032	22/06/2016	1	5	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	88
138033	10/07/2016	0	3	0	0	31	31	31	 	15	 	 	1	1	 	 	1	1	0	 	 	 	 	1	1	3	0	 	1	PE13C02	0	 	 	 	0	 	1	1
138035	18/12/2016	1	4	5	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC74	1	0
138036	22/06/2016	1	6	1	2	31	31	31	 	15	 	 	1	0	 	 	88	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138037	21/06/2016	2	3	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138038	27/06/2016	1	8	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138039	03/06/2016	0	5	15	0	31	31	31	 	15	 	 	0	 	 	 	1	1	1	0	1	0	0	1	1	1	0	 	1	PE13C02	0	 	 	 	0	 	1	1
138040	26/06/2016	0	7	0	0	31	31	31	 	15	 	 	1	1	 	 	1	1	0	 	 	 	 	1	1	3	0	 	1	PE13C03	0	 	 	 	0	 	1	0
138041	23/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
138042	26/11/2016	0	3	99	0	31	31	31	 	19	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE81MC40	1	1
138044	03/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
138045	26/06/2016	0	4	1	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
138046	09/07/2016	0	6	2	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE83MC72	1	0
138047	22/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C03	0	 	 	 	0	 	1	0
138048	02/07/2016	0	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	1
138049	26/06/2016	2	4	2	2	31	31	31	 	15	 	 	1	1	 	 	1	1	1	1	0	0	0	1	1	1	0	 	1	PE13C02	0	 	 	 	0	 	1	1
138050	25/06/2016	0	7	2	0	31	31	31	 	15	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	1	PE13C02	0	 	 	 	0	 	1	1
138051	23/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C03	0	 	 	 	0	 	1	0
138053	18/07/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
148001	26/06/2016	2	4	2	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148002	20/06/2016	1	2	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	0	0	1	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148003	30/06/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148004	27/06/2016	0	5	17	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
148005	29/06/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148006	21/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148007	25/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148008	30/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	1
148011	12/09/2016	0	2	0	0	31	31	31	 	13	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	1	PE08C17	0	 	 	 	0	 	1	1
148012	28/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
148013	03/07/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148014	24/09/2016	2	5	1	0	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC24	1	0
148015	23/06/2016	0	2	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148016	26/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148018	21/06/2016	2	8	1	2	31	31	31	 	15	 	 	2	1	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148019	19/07/2016	0	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148020	04/07/2016	3	3	3	3	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148021	26/06/2016	1	9	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148022	03/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE14MC05	1	0
148023	28/06/2016	0	3	5	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148024	27/06/2016	0	5	0	0	31	31	31	 	15	 	 	1	1	 	 	2	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE14MC11	1	1
148025	28/06/2016	2	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148026	24/06/2016	1	5	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	77	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148027	30/06/2016	2	5	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC79	1	0
148028	28/06/2016	3	6	3	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148029	05/07/2016	2	4	2	2	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148030	23/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148031	03/07/2016	2	4	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE83MC06	1	0
148033	21/06/2016	1	7	1	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148034	27/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
148035	23/06/2016	1	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C04	0	 	 	 	0	 	1	1
148036	22/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148038	29/06/2016	0	3	0	0	31	31	31	 	15	 	 	2	1	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE87MC33	1	1
148039	29/06/2016	2	3	2	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148040	27/06/2016	2	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	0	1	0	1	0	0	1	0	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148041	28/06/2016	7	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
148042	08/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148043	25/06/2016	0	2	0	0	31	31	31	 	15	 	 	1	1	 	 	3	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC08	1	1
148044	24/06/2016	1	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148046	04/07/2016	0	3	0	0	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	1	88	 	 	1	 	0	 	0	 	 	 	1	PE87MC34	1	1
148047	07/07/2016	0	3	16	0	31	31	31	 	15	 	 	0	 	 	 	1	1	1	1	1	0	0	88	 	 	0	 	1	PE14C02	0	 	 	 	0	 	1	1
148048	23/06/2016	1	6	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
148049	03/07/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
148051	29/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
158001	29/10/2017	0	3	0	0	31	31	31	 	17	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE83MC19	2	0
158002	15/11/2016	0	4	6	0	31	31	31	 	12	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	0	 	0	 	 	 	0	 	1	1
158003	22/11/2016	0	7	5	0	31	31	31	 	12	 	 	0	 	 	 	4	1	0	 	 	 	 	1	1	1	0	 	1	PE15C01	0	 	 	 	0	 	2	1
158005	10/07/2016	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	0	 	 	0	 	0	 	0	 	 	 	1	PE87MC15	1	1
158006	08/07/2016	0	6	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	1	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC32	1	1
158007	28/11/2016	1	3	2	1	31	31	31	 	12	 	 	2	1	 	 	4	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	0	 	1	0
158008	11/11/2016	0	8	1	0	31	31	31	 	12	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158009	13/11/2016	16	6	17	16	31	31	31	 	12	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE15C03	0	 	 	 	0	 	2	0
158010	26/07/2016	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE80C19	0	 	 	 	0	 	1	1
158011	23/07/2016	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE80C19	0	 	 	 	0	 	1	1
158013	22/11/2016	0	4	2	0	31	31	31	 	12	 	 	0	 	 	 	5	1	0	 	 	 	 	1	1	1	0	 	1	PE15C02	0	 	 	 	0	 	2	1
158014	13/11/2016	2	3	1	2	31	31	31	 	12	 	 	1	1	 	 	5	1	1	1	0	0	0	1	1	1	0	 	1	PE15C02	0	 	 	 	0	 	2	1
158015	14/07/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE81MC03	1	0
158016	28/01/2017	0	5	1	2	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158017	23/11/2016	1	3	1	1	31	31	31	 	12	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	3	0	 	1	PE15C02	0	 	 	 	0	 	2	88
158018	29/01/2017	1	5	1	0	31	31	31	 	12	 	 	1	1	 	 	2	1	0	 	 	 	 	1	1	2	0	 	1	PE15C01	0	 	 	 	0	 	2	1
158019	17/12/2016	0	4	0	0	31	31	31	 	15	 	 	0	 	 	 	3	1	1	1	1	0	0	1	1	3	0	 	0	 	0	 	 	 	0	 	1	1
158021	11/11/2016	0	2	0	0	31	31	31	 	12	 	 	0	 	 	 	1	1	1	1	0	0	0	1	1	1	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158022	14/11/2016	2	3	1	2	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158023	22/07/2016	0	5	7	0	31	31	31	 	15	 	 	0	 	 	 	3	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE14MC07	1	1
158024	11/11/2016	2	6	1	2	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158025	11/11/2016	0	1	0	0	31	31	31	 	12	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158026	11/11/2016	2	3	2	2	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C02	0	 	 	 	0	 	2	0
158031	11/11/2016	0	5	28	0	31	31	31	 	12	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE15C06	0	 	 	 	0	 	2	88
158032	14/07/2016	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	3	1	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC39	1	1
158033	13/11/2016	0	2	1	0	31	31	31	 	12	 	 	0	 	 	 	4	1	0	 	 	 	 	1	1	1	0	 	1	PE15C06	0	 	 	 	0	 	1	1
158034	13/07/2016	0	2	0	0	31	31	31	 	15	 	 	0	 	 	 	3	1	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC05	1	1
158035	25/11/2016	0	2	0	0	31	31	31	 	12	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE85MC35	1	1
158036	09/12/2016	0	1	0	0	31	31	31	 	15	 	 	1	1	 	 	5	1	1	0	1	0	0	1	1	3	0	 	1	PE80C19	0	 	 	 	0	 	1	1
158037	25/01/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	5	1	1	1	0	1	0	1	1	1	0	 	1	PE14C03	0	 	 	 	0	 	1	1
158038	12/11/2016	0	2	0	0	31	31	31	 	12	 	 	1	1	 	 	1	1	1	1	0	0	0	1	1	1	0	 	1	PE15C06	0	 	 	 	0	 	1	1
158039	17/11/2016	2	5	1	2	31	31	31	 	12	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	1	PE15C06	0	 	 	 	0	 	1	1
158040	11/11/2016	0	2	6	0	31	31	31	 	12	 	 	1	1	 	 	2	1	1	1	0	0	0	1	1	1	0	 	1	PE15C09	0	 	 	 	0	 	1	1
158041	26/07/2016	0	3	0	0	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE83MC71	1	0
158042	20/11/2016	2	7	1	2	31	31	31	 	12	 	 	0	 	 	 	2	1	0	 	 	 	 	1	1	1	0	 	1	PE15C06	0	 	 	 	0	 	1	1
