CHILDCODE	FOODIDR4	FARMR4	PRSNR4	OWBSR4	PRPYR4	EATR4	FDSPR4	ETALR4	VLOVR4	VLFRR4	VLPRR4	VLOWR4	VLPYR4	VLB4R4
31042	29	N	 	 	 	0	 	 	 	 	 	 	 	 
31042	30	N	 	 	 	1	125	1	 	 	 	 	 	 
31042	31	N	 	 	 	0	 	 	 	 	 	 	 	 
31042	32	N	 	 	 	0	 	 	 	 	 	 	 	 
31042	33	N	 	 	 	1	10	1	 	 	 	 	 	 
31042	34	N	 	 	 	0	 	 	 	 	 	 	 	 
31042	35	N	 	 	 	0	 	 	 	 	 	 	 	 
31043	1	 	N	 	 	1	14	1	 	 	 	 	 	0
31043	2	 	N	 	 	1	4	1	 	 	 	 	 	 
31043	3	 	N	 	 	1	3	1	 	 	 	 	 	 
31043	4	 	N	 	 	1	8	1	 	 	 	 	 	0
31043	5	 	N	 	 	1	3	1	 	 	 	 	 	 
31043	6	 	N	 	 	1	15	1	 	 	 	 	 	 
31043	7	 	N	 	 	1	5,8	1	 	 	 	 	 	0
31043	8	 	N	 	 	1	40	1	 	 	 	 	 	 
31043	9	 	N	 	 	1	30	1	 	 	 	 	 	 
31043	10	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	11	 	N	 	 	1	8	1	 	 	 	 	 	 
31043	12	 	N	 	 	1	42	1	 	 	 	 	 	0
31043	13	 	N	 	 	1	32	1	 	 	 	 	 	 
31043	14	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	15	 	Y	 	 	1	5	1	 	 	5	 	 	0
31043	16	 	N	 	 	1	13	1	 	 	 	 	 	3
31043	17	 	N	 	 	1	5	0	2	 	 	 	 	2
31043	18	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	19	 	N	 	 	1	21	1	 	 	 	 	 	0
31043	20	 	Y	 	 	1	0	 	 	 	15	 	 	0
31043	21	 	N	 	 	1	10	1	 	 	 	 	 	 
31043	22	 	N	 	 	1	31	1	 	 	 	 	 	 
31043	23	 	N	 	 	1	3	1	 	 	 	 	 	 
31043	24	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	25	 	N	 	 	1	9	1	 	 	 	 	 	0
31043	26	 	N	 	 	1	8	1	 	 	 	 	 	0
31043	27	 	N	 	 	1	3	1	 	 	 	 	 	 
31043	28	 	N	 	 	1	8	1	 	 	 	 	 	 
31043	29	 	N	 	 	1	22	1	 	 	 	 	 	 
31043	30	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	31	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	32	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	33	 	N	 	 	1	10	1	 	 	 	 	 	 
31043	34	 	N	 	 	0	 	 	 	 	 	 	 	 
31043	35	 	N	 	 	0	 	 	 	 	 	 	 	 
31044	1	 	 	 	 	1	0	 	 	 	 	 	 	25
31044	2	 	 	 	 	1	20	0	5	 	 	 	 	 
31044	3	 	 	 	 	1	60	0	30	 	 	 	 	 
31044	4	 	 	 	 	1	20	0	8	 	 	 	 	1
31044	5	 	 	 	 	1	10	1	 	 	 	 	 	 
31044	6	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	7	 	 	 	 	1	0	 	 	 	 	 	 	15
31044	8	 	 	 	 	1	40	1	 	 	 	 	 	 
31044	9	 	 	 	 	1	36	1	 	 	 	 	 	 
31044	10	 	 	 	 	1	6	1	 	 	 	 	 	 
31044	11	 	 	 	 	1	32	1	 	 	 	 	 	 
31044	12	 	 	 	 	1	18	1	 	 	 	 	 	0
31044	13	 	 	 	 	1	21	0	4	 	 	 	 	 
31044	14	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	15	 	 	 	 	1	8	0	2	 	 	 	 	0
31044	16	 	 	 	 	1	0	 	 	 	 	 	 	16
31044	17	 	 	 	 	1	10	0	3	 	 	 	 	5
31044	18	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	19	 	 	 	 	1	20	1	 	 	 	 	 	0
31044	20	 	 	 	 	1	9	1	 	 	 	 	 	0
31044	21	 	 	 	 	1	15	0	5	 	 	 	 	 
31044	22	 	 	 	 	1	15	1	 	 	 	 	 	 
31044	23	 	 	 	 	1	7	0	3	 	 	 	 	 
31044	24	 	 	 	 	1	5	0	1	 	 	 	 	 
31044	25	 	 	 	 	1	0	 	 	 	 	 	 	10
31044	26	 	 	 	 	1	10	0	4	 	 	 	 	3
31044	27	 	 	 	 	1	6	1	 	 	 	 	 	 
31044	28	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	29	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	30	 	 	 	 	1	15	1	 	 	 	 	 	 
31044	31	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	32	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	33	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	34	 	 	 	 	0	 	 	 	 	 	 	 	 
31044	35	 	 	 	 	0	 	 	 	 	 	 	 	 
31045	1	N	N	 	N	1	12,8	1	 	 	 	 	 	0
31045	2	N	N	 	N	1	18	1	 	 	 	 	 	 
31045	3	Y	N	 	N	1	0	 	 	15	 	 	 	 
31045	4	N	Y	 	N	1	2	1	 	 	10	 	 	0
31045	5	N	N	 	N	1	2	1	 	 	 	 	 	 
31045	6	N	Y	 	N	1	1	1	 	 	3	 	 	 
31045	7	N	N	 	N	1	3	1	 	 	 	 	 	0
31045	8	N	N	 	N	1	10	1	 	 	 	 	 	 
31045	9	N	N	 	N	1	4	1	 	 	 	 	 	 
31045	10	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	11	N	N	 	N	1	7,5	1	 	 	 	 	 	 
31045	12	N	N	 	N	1	12	1	 	 	 	 	 	0
31045	13	Y	N	 	N	1	4	1	 	24	 	 	 	 
31045	14	N	N	 	N	1	3	0	1	 	 	 	 	 
31045	15	Y	N	 	N	1	0	 	 	5	 	 	 	0
31045	16	N	N	 	N	1	3,5	1	 	 	 	 	 	0
31045	17	N	N	 	N	1	4	1	 	 	 	 	 	0
31045	18	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	19	N	N	 	N	1	4,8	1	 	 	 	 	 	0
31045	20	Y	N	 	N	1	0	 	 	7,5	 	 	 	0
31045	21	N	N	 	N	1	5	1	 	 	 	 	 	 
31045	22	N	N	 	N	1	5	1	 	 	 	 	 	 
31045	23	N	N	 	N	1	6	1	 	 	 	 	 	 
31045	24	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	25	N	N	 	N	1	6	1	 	 	 	 	 	0
31045	26	N	N	 	N	1	3	1	 	 	 	 	 	0
31045	27	N	N	 	N	1	6	1	 	 	 	 	 	 
31045	28	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	29	N	N	 	N	1	3	1	 	 	 	 	 	 
31045	30	N	Y	 	N	1	0	 	 	 	30	 	 	 
31045	31	N	N	 	Y	1	0	 	 	 	 	 	24	 
31045	32	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	33	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	34	N	N	 	N	0	 	 	 	 	 	 	 	 
31045	35	N	N	 	N	0	 	 	 	 	 	 	 	 
31046	1	N	 	 	 	1	0	 	 	 	 	 	 	60
31046	2	Y	 	 	 	1	0	 	 	25,5	 	 	 	 
31046	3	Y	 	 	 	1	0	 	 	8	 	 	 	 
31046	4	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	5	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	6	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	7	N	 	 	 	1	5,2	1	 	 	 	 	 	0
31046	8	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	9	N	 	 	 	1	25	1	 	 	 	 	 	 
31046	10	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	11	N	 	 	 	1	16	1	 	 	 	 	 	 
31046	12	Y	 	 	 	1	0	 	 	13,5	 	 	 	0
31046	13	Y	 	 	 	1	0	 	 	20	 	 	 	 
31046	14	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	15	Y	 	 	 	1	0	 	 	10	 	 	 	0
31046	16	N	 	 	 	1	14	1	 	 	 	 	 	0
31046	17	N	 	 	 	1	1,5	1	 	 	 	 	 	0,5
31046	18	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	19	Y	 	 	 	1	0	 	 	34	 	 	 	0
31046	20	Y	 	 	 	1	0	 	 	30	 	 	 	0
31046	21	N	 	 	 	1	4	1	 	 	 	 	 	 
31046	22	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	23	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	24	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	25	N	 	 	 	1	10	1	 	 	 	 	 	0
31046	26	N	 	 	 	1	7	1	 	 	 	 	 	0
31046	27	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	28	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	29	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	30	N	 	 	 	1	4	1	 	 	 	 	 	 
31046	31	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	32	N	 	 	 	1	50	1	 	 	 	 	 	 
31046	33	N	 	 	 	0	 	 	 	 	 	 	 	 
31046	34	Y	 	 	 	1	0	 	 	5	 	 	 	 
31046	35	N	 	 	 	0	 	 	 	 	 	 	 	 
31047	1	N	N	 	 	1	0	 	 	 	 	 	 	15
31047	2	Y	N	 	 	1	0	 	 	10	 	 	 	 
31047	3	Y	N	 	 	1	0	 	 	22,5	 	 	 	 
31047	4	Y	N	 	 	1	0	 	 	3	 	 	 	0
31047	5	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	6	N	Y	 	 	1	0	 	 	 	3	 	 	 
31047	7	N	N	 	 	1	6	1	 	 	 	 	 	0
31047	8	Y	N	 	 	1	0	 	 	60	 	 	 	 
31047	9	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	10	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	11	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	12	N	Y	 	 	1	0	 	 	 	5	 	 	0
31047	13	N	N	 	 	1	10	1	 	 	 	 	 	 
31047	14	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	15	N	N	 	 	1	7	1	 	 	 	 	 	0
31047	16	N	N	 	 	1	14	0	3,5	 	 	 	 	0
31047	17	N	N	 	 	1	1,5	1	 	 	 	 	 	0
31047	18	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	19	Y	N	 	 	1	0	 	 	18	 	 	 	0
31047	20	Y	N	 	 	1	0	 	 	8	 	 	 	0
31047	21	N	N	 	 	1	6	1	 	 	 	 	 	 
31047	22	N	N	 	 	1	4	1	 	 	 	 	 	 
31047	23	N	N	 	 	1	3	1	 	 	 	 	 	 
31047	24	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	25	N	N	 	 	1	0	 	 	 	 	 	 	5,1
31047	26	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	27	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	28	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	29	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	30	N	Y	 	 	1	0	 	 	 	25	 	 	 
31047	31	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	32	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	33	N	N	 	 	1	4	1	 	 	 	 	 	 
31047	34	N	N	 	 	0	 	 	 	 	 	 	 	 
31047	35	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	1	N	N	 	 	1	0	 	 	 	 	 	 	16,5
31048	2	Y	N	 	 	1	0	 	 	10,8	 	 	 	 
31048	3	Y	N	 	 	1	0	 	 	12	 	 	 	 
31048	4	N	Y	 	 	1	0	 	 	 	3	 	 	0
31048	5	Y	N	 	 	1	3	1	 	10,8	 	 	 	 
31048	6	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	7	N	N	 	 	1	15,6	1	 	 	 	 	 	0
31048	8	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	9	Y	N	 	 	1	11,5	1	 	25	 	 	 	 
31048	10	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	11	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	12	N	Y	 	 	1	0	 	 	 	9	 	 	0
31048	13	N	Y	 	 	1	0	 	 	 	10	 	 	 
31048	14	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	15	Y	N	 	 	1	0	 	 	14	 	 	 	0
31048	16	N	N	 	 	1	5	1	 	 	 	 	 	0
31048	17	N	N	 	 	1	3	0	1	 	 	 	 	0
31048	18	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	19	N	N	 	 	1	10	1	 	 	 	 	 	0
31048	20	N	N	 	 	1	5	1	 	 	 	 	 	0
31048	21	Y	N	 	 	1	0	 	 	5	 	 	 	 
31048	22	N	N	 	 	1	8	1	 	 	 	 	 	 
31048	23	N	N	 	 	1	2	1	 	 	 	 	 	 
31048	24	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	25	N	N	 	 	1	10	1	 	 	 	 	 	0
31048	26	N	Y	 	 	1	0	 	 	 	8	 	 	0
31048	27	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	28	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	29	N	Y	 	 	1	0	 	 	 	20	 	 	 
31048	30	N	Y	 	 	1	0	 	 	 	40	 	 	 
31048	31	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	32	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	33	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	34	N	N	 	 	0	 	 	 	 	 	 	 	 
31048	35	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	1	N	N	 	 	1	0	 	 	 	 	 	 	31
31049	2	Y	N	 	 	1	0	 	 	6	 	 	 	 
31049	3	Y	N	 	 	1	0	 	 	9	 	 	 	 
31049	4	N	Y	 	 	1	0	 	 	 	3	 	 	0
31049	5	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	6	N	N	 	 	1	10	1	 	 	 	 	 	 
31049	7	N	N	 	 	1	11	1	 	 	 	 	 	0
31049	8	N	N	 	 	1	29	1	 	 	 	 	 	 
31049	9	Y	N	 	 	1	0	 	 	30	 	 	 	 
31049	10	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	11	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	12	N	N	 	 	1	18	1	 	 	 	 	 	0
31049	13	N	N	 	 	1	21	1	 	 	 	 	 	 
31049	14	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	15	Y	N	 	 	1	5	1	 	5	 	 	 	0
31049	16	N	N	 	 	1	14	1	 	 	 	 	 	0
31049	17	N	N	 	 	1	3	1	 	 	 	 	 	0
31049	18	N	N	 	 	1	2	1	 	 	 	 	 	 
31049	19	N	N	 	 	1	26	1	 	 	 	 	 	0
31049	20	Y	N	 	 	1	0	 	 	15	 	 	 	0
31049	21	Y	N	 	 	1	6	1	 	14	 	 	 	 
31049	22	N	N	 	 	1	24	1	 	 	 	 	 	 
31049	23	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	24	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	25	N	N	 	 	1	0	 	 	 	 	 	 	11
31049	26	Y	N	 	 	1	0	 	 	7	 	 	 	3,5
31049	27	N	N	 	 	1	3	1	 	 	 	 	 	 
31049	28	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	29	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	30	N	N	 	 	1	24	1	 	 	 	 	 	 
31049	31	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	32	N	N	 	 	1	30	1	 	 	 	 	 	 
31049	33	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	34	N	N	 	 	0	 	 	 	 	 	 	 	 
31049	35	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	1	N	N	 	 	1	6	1	 	 	 	 	 	15
31050	2	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	3	N	Y	 	 	1	2	1	 	 	3	 	 	 
31050	4	N	N	 	 	1	4	1	 	 	 	 	 	0
31050	5	N	N	 	 	1	21	1	 	 	 	 	 	 
31050	6	N	N	 	 	1	4	1	 	 	 	 	 	 
31050	7	N	N	 	 	1	8	1	 	 	 	 	 	0
31050	8	N	N	 	 	1	10	1	 	 	 	 	 	 
31050	9	Y	N	 	 	1	24	1	 	30	 	 	 	 
31050	10	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	11	N	N	 	 	1	22	1	 	 	 	 	 	 
31050	12	N	N	 	 	1	36	1	 	 	 	 	 	0
31050	13	N	N	 	 	1	10	1	 	 	 	 	 	 
31050	14	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	15	Y	N	 	 	1	0	 	 	20	 	 	 	0
31050	16	N	N	 	 	1	14	1	 	 	 	 	 	0
31050	17	N	N	 	 	1	5	1	 	 	 	 	 	0
31050	18	N	N	 	 	1	6	1	 	 	 	 	 	 
31050	19	N	N	 	 	1	4	1	 	 	 	 	 	0
31050	20	N	N	 	 	1	10	1	 	 	 	 	 	0
31050	21	N	N	 	 	1	10	1	 	 	 	 	 	 
31050	22	N	N	 	 	1	20	1	 	 	 	 	 	 
31050	23	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	24	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	25	N	N	 	 	1	0	 	 	 	 	 	 	6
31050	26	N	N	 	 	1	1	1	 	 	 	 	 	0
31050	27	N	N	 	 	1	6	1	 	 	 	 	 	 
31050	28	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	29	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	30	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	31	N	N	 	 	1	70	1	 	 	 	 	 	 
31050	32	N	N	 	 	1	20	1	 	 	 	 	 	 
31050	33	N	N	 	 	1	10	1	 	 	 	 	 	 
31050	34	N	N	 	 	0	 	 	 	 	 	 	 	 
31050	35	N	N	 	 	0	 	 	 	 	 	 	 	 
31051	1	N	 	Y	 	1	0	 	 	 	 	40	 	0
31051	2	N	 	N	 	1	7	1	 	 	 	 	 	 
31051	3	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	4	N	 	N	 	1	8	1	 	 	 	 	 	0
31051	5	N	 	N	 	1	6	1	 	 	 	 	 	 
31051	6	N	 	Y	 	1	0	 	 	 	 	5	 	 
31051	7	N	 	Y	 	1	0	 	 	 	 	10	 	0
31051	8	N	 	N	 	1	24	1	 	 	 	 	 	 
31051	9	N	 	N	 	1	50	1	 	 	 	 	 	 
31051	10	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	11	N	 	N	 	1	30	1	 	 	 	 	 	 
31051	12	N	 	Y	 	1	0	 	 	 	 	24	 	0
31051	13	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	14	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	15	Y	 	N	 	1	0	 	 	14	 	 	 	0
31051	16	N	 	N	 	1	16	0	3	 	 	 	 	0
31051	17	N	 	N	 	1	4	0	2	 	 	 	 	0
31051	18	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	19	Y	 	N	 	1	0	 	 	16,8	 	 	 	0
31051	20	N	 	N	 	1	12	1	 	 	 	 	 	0
31051	21	N	 	Y	 	1	0	 	 	 	 	10	 	 
31051	22	N	 	N	 	1	15	1	 	 	 	 	 	 
31051	23	N	 	N	 	1	4	1	 	 	 	 	 	 
31051	24	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	25	N	 	Y	 	1	0	 	 	 	 	7,5	 	0
31051	26	N	 	N	 	1	5	0	2	 	 	 	 	0
31051	27	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	28	N	 	Y	 	1	0	 	 	 	 	2	 	 
31051	29	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	30	N	 	Y	 	1	0	 	 	 	 	30	 	 
31051	31	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	32	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	33	N	 	Y	 	1	0	 	 	 	 	6	 	 
31051	34	N	 	N	 	0	 	 	 	 	 	 	 	 
31051	35	N	 	N	 	0	 	 	 	 	 	 	 	 
31052	1	N	 	 	 	1	24	1	 	 	 	 	 	0
31052	2	N	 	 	 	1	7,5	1	 	 	 	 	 	 
31052	3	Y	 	 	 	1	0	 	 	3	 	 	 	 
31052	4	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	5	N	 	 	 	1	5	1	 	 	 	 	 	 
31052	6	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	7	N	 	 	 	1	15	1	 	 	 	 	 	0
31052	8	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	9	N	 	 	 	1	60	1	 	 	 	 	 	 
31052	10	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	11	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	12	N	 	 	 	1	30	1	 	 	 	 	 	0
31052	13	N	 	 	 	1	16	1	 	 	 	 	 	 
31052	14	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	15	N	 	 	 	1	3	1	 	 	 	 	 	0
31052	16	N	 	 	 	1	14	1	 	 	 	 	 	0
31052	17	N	 	 	 	1	10	1	 	 	 	 	 	0
31052	18	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	19	N	 	 	 	1	10	1	 	 	 	 	 	0
31052	20	N	 	 	 	1	15	1	 	 	 	 	 	0
31052	21	N	 	 	 	1	10	1	 	 	 	 	 	 
31052	22	N	 	 	 	1	8	1	 	 	 	 	 	 
31052	23	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	24	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	25	N	 	 	 	1	9	1	 	 	 	 	 	0
31052	26	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	27	N	 	 	 	1	10	1	 	 	 	 	 	 
31052	28	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	29	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	30	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	31	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	32	N	 	 	 	1	30	1	 	 	 	 	 	 
31052	33	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	34	N	 	 	 	0	 	 	 	 	 	 	 	 
31052	35	N	 	 	 	0	 	 	 	 	 	 	 	 
31053	1	 	N	 	 	1	40,8	1	 	 	 	 	 	0
31053	2	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	3	 	N	 	 	1	20	1	 	 	 	 	 	 
31053	4	 	Y	 	 	1	11,5	1	 	 	5	 	 	0
31053	5	 	N	 	 	1	8	1	 	 	 	 	 	 
31053	6	 	Y	 	 	1	3	1	 	 	5	 	 	 
31053	7	 	N	 	 	1	7,5	1	 	 	 	 	 	0
31053	8	 	N	 	 	1	72	1	 	 	 	 	 	 
31053	9	 	N	 	 	1	66,5	1	 	 	 	 	 	 
31053	10	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	11	 	N	 	 	1	64	1	 	 	 	 	 	 
31053	12	 	N	 	 	1	60	1	 	 	 	 	 	0
31053	13	 	N	 	 	1	80	1	 	 	 	 	 	 
31053	14	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	15	 	N	 	 	1	10	1	 	 	 	 	 	0
31053	16	 	N	 	 	1	10	1	 	 	 	 	 	0
31053	17	 	N	 	 	1	5	1	 	 	 	 	 	0
31053	18	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	19	 	N	 	 	1	58,5	1	 	 	 	 	 	0
31053	20	 	N	 	 	1	18	1	 	 	 	 	 	0
31053	21	 	N	 	 	1	50	1	 	 	 	 	 	 
31053	22	 	N	 	 	1	40	1	 	 	 	 	 	 
31053	23	 	N	 	 	1	10	1	 	 	 	 	 	 
31053	24	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	25	 	N	 	 	1	13,6	1	 	 	 	 	 	0
31053	26	 	N	 	 	1	6	1	 	 	 	 	 	0
31053	27	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	28	 	N	 	 	1	10	1	 	 	 	 	 	 
31053	29	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	30	 	Y	 	 	1	0	 	 	 	23	 	 	 
31053	31	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	32	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	33	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	34	 	N	 	 	0	 	 	 	 	 	 	 	 
31053	35	 	N	 	 	0	 	 	 	 	 	 	 	 
31054	1	N	 	 	 	1	35	1	 	 	 	 	 	0
31054	2	Y	 	 	 	1	0	 	 	40	 	 	 	 
31054	3	Y	 	 	 	1	0	 	 	40	 	 	 	 
31054	4	N	 	 	 	1	30	0	10	 	 	 	 	0
31054	5	N	 	 	 	1	28	1	 	 	 	 	 	 
31054	6	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	7	N	 	 	 	1	6,4	1	 	 	 	 	 	0
31054	8	N	 	 	 	1	22	1	 	 	 	 	 	 
31054	9	N	 	 	 	1	20	1	 	 	 	 	 	 
31054	10	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	11	N	 	 	 	1	25	1	 	 	 	 	 	 
31054	12	N	 	 	 	1	49	1	 	 	 	 	 	0
31054	13	N	 	 	 	1	21	1	 	 	 	 	 	 
31054	14	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	15	N	 	 	 	1	6	1	 	 	 	 	 	0
31054	16	N	 	 	 	1	14	0	3,5	 	 	 	 	0
31054	17	N	 	 	 	1	4	1	 	 	 	 	 	0
31054	18	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	19	N	 	 	 	1	7,8	1	 	 	 	 	 	0
31054	20	N	 	 	 	1	12	1	 	 	 	 	 	0
31054	21	N	 	 	 	1	5	1	 	 	 	 	 	 
31054	22	N	 	 	 	1	32	1	 	 	 	 	 	 
31054	23	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	24	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	25	N	 	 	 	1	12	1	 	 	 	 	 	0
31054	26	Y	 	 	 	1	0	 	 	2	 	 	 	0
31054	27	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	28	N	 	 	 	1	10	1	 	 	 	 	 	 
31054	29	N	 	 	 	1	18	1	 	 	 	 	 	 
31054	30	N	 	 	 	1	30	1	 	 	 	 	 	 
31054	31	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	32	N	 	 	 	1	20	1	 	 	 	 	 	 
31054	33	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	34	N	 	 	 	0	 	 	 	 	 	 	 	 
31054	35	N	 	 	 	0	 	 	 	 	 	 	 	 
31055	1	N	N	 	N	1	0	 	 	 	 	 	 	12
31055	2	N	N	 	N	1	3	1	 	 	 	 	 	 
31055	3	N	N	 	Y	1	0	 	 	 	 	 	17	 
31055	4	N	N	 	N	1	1	1	 	 	 	 	 	0
31055	5	N	N	 	N	0	 	 	 	 	 	 	 	 
31055	6	N	N	 	N	0	 	 	 	 	 	 	 	 
31055	7	N	N	 	N	1	3	1	 	 	 	 	 	0
31055	8	N	N	 	N	0	 	 	 	 	 	 	 	 
31055	9	N	N	 	N	0	 	 	 	 	 	 	 	 
31055	10	N	N	 	N	0	 	 	 	 	 	 	 	 
31055	11	N	N	 	N	1	10	1	 	 	 	 	 	 
31055	12	N	Y	 	N	1	0	 	 	 	8	 	 	0
31055	13	N	N	 	N	1	4	1	 	 	 	 	 	 
31055	14	N	N	 	N	0	 	 	 	 	 	 	 	 
31055	15	Y	N	 	N	1	0	 	 	9	 	 	 	0
31055	16	N	N	 	N	1	0	 	 	 	 	 	 	3
