CHILDID	ADDSAME	CLUSTID	YLCOMM	PLACEID	NRSTCOMM	PLACENR	ALRDMINI	PEMINIID	TYPESITE	REGION
PE111034	1	11	1	1103	0	8888	0	8888	2	32
PE111035	1	11	0	8888	1	1103	0	8888	2	32
PE111036	1	11	1	8016	0	8888	0	8888	1	33
PE111037	1	11	1	1101	0	8888	0	8888	1	32
PE111038	1	11	0	8888	1	1101	0	8888	2	32
PE111039	1	11	0	8888	1	1101	0	8888	2	32
PE111040	1	11	1	8016	0	8888	0	8888	1	33
PE111041	1	11	0	8888	0	8888	1	8510	2	33
PE111042	0	11	0	8888	0	8888	1	8248	1	32
PE111044	1	11	0	8888	0	8888	1	8130	1	31
PE111045	1	11	0	8888	1	1102	0	8888	2	32
PE111047	1	11	0	8888	0	8888	1	8250	2	33
PE111048	1	11	0	8888	0	8888	1	8507	2	32
PE111049	1	11	1	1106	0	8888	0	8888	2	32
PE111050	1	11	1	1101	0	8888	0	8888	2	32
PE111052	1	11	0	8888	0	8888	1	8305	1	31
PE111054	1	11	1	1106	0	8888	0	8888	2	32
PE111056	1	11	0	8888	0	8888	1	8362	2	33
PE111057	0	11	1	8026	0	8888	0	8888	2	33
PE111058	1	11	0	8888	0	8888	1	8138	1	32
PE111059	1	11	1	1101	0	8888	0	8888	2	32
PE111061	1	11	1	1107	0	8888	0	8888	2	32
PE111062	1	11	1	1107	0	8888	0	8888	2	32
PE111063	0	11	0	8888	0	8888	1	8522	2	32
PE111064	1	11	1	8026	0	8888	0	8888	2	32
PE111065	1	11	1	1101	0	8888	0	8888	1	32
PE111066	1	11	1	1101	0	8888	0	8888	1	32
PE111067	1	11	1	1105	0	8888	0	8888	1	32
PE111068	1	11	1	1105	0	8888	0	8888	1	32
PE111069	1	11	1	1105	0	8888	0	8888	1	32
PE111070	0	11	0	8888	0	8888	1	8091	1	31
PE111071	1	11	0	8888	0	8888	1	8315	1	31
PE111072	1	11	0	8888	0	8888	1	8519	1	33
PE111074	1	11	1	1105	0	8888	0	8888	1	32
PE111076	1	11	1	8016	0	8888	0	8888	2	32
PE111077	1	11	1	1105	0	8888	0	8888	1	32
PE111079	0	11	0	8888	0	8888	1	8508	2	32
PE111080	0	11	0	8888	0	8888	1	8440	1	31
PE111081	1	11	0	8888	0	8888	1	8440	1	31
PE111082	1	11	0	8888	0	8888	1	8252	1	33
PE111085	1	11	1	1105	0	8888	0	8888	2	32
PE111086	1	11	0	8888	1	1105	0	8888	2	32
PE111087	1	11	1	1105	0	8888	0	8888	1	32
PE111089	1	11	0	8888	1	1105	0	8888	2	32
PE111090	1	11	1	1105	0	8888	0	8888	1	32
PE111091	1	11	1	1105	0	8888	0	8888	2	32
PE111092	1	11	1	1105	0	8888	0	8888	2	32
PE111093	1	11	0	8888	1	1105	0	8888	2	32
PE111094	1	11	1	1104	0	8888	0	8888	2	32
PE111095	1	11	1	1104	0	8888	0	8888	2	32
PE111097	1	11	1	1105	0	8888	0	8888	1	32
PE111098	1	11	0	8888	1	1104	0	8888	2	32
PE111099	1	11	1	1105	0	8888	0	8888	1	32
PE111100	1	11	0	8888	1	1107	0	8888	2	32
PE111101	1	11	0	8888	1	1107	0	8888	2	32
PE111102	1	11	1	1107	0	8888	0	8888	2	32
PE121001	1	12	1	1202	0	8888	0	8888	1	31
PE121002	1	12	0	8888	0	8888	1	8516	1	32
PE121003	1	12	1	1202	0	8888	0	8888	1	31
PE121004	1	12	1	1202	0	8888	0	8888	1	31
PE121005	1	12	1	1202	0	8888	0	8888	1	31
PE121006	1	12	1	1202	0	8888	0	8888	1	31
PE121007	1	12	0	8888	0	8888	1	8127	1	31
PE121008	1	12	0	8888	0	8888	1	1209	1	31
PE121009	1	12	1	1202	0	8888	0	8888	1	31
PE121010	1	12	1	1202	0	8888	0	8888	1	31
PE121011	1	12	1	1203	0	8888	0	8888	1	31
PE121012	1	12	0	8888	0	8888	1	1209	1	31
PE121013	1	12	0	8888	0	8888	1	8088	1	31
PE121014	1	12	1	1202	0	8888	0	8888	1	31
PE121015	1	12	1	1202	0	8888	0	8888	1	31
PE121016	1	12	1	1202	0	8888	0	8888	1	31
PE121017	0	12	0	8888	0	8888	1	8108	1	31
PE121018	1	12	0	8888	0	8888	1	1222	1	31
PE121019	1	12	1	1202	0	8888	0	8888	1	31
PE121021	1	12	1	1202	0	8888	0	8888	1	31
PE121022	1	12	1	1202	0	8888	0	8888	1	31
PE121023	0	12	1	1203	0	8888	0	8888	1	31
PE121024	1	12	1	1202	0	8888	0	8888	1	31
PE121025	1	12	1	1202	0	8888	0	8888	1	31
PE121026	1	12	1	1202	0	8888	0	8888	1	31
PE121027	1	12	0	8888	0	8888	1	1223	1	31
PE121028	1	12	1	1203	0	8888	0	8888	1	31
PE121029	1	12	1	1202	0	8888	0	8888	1	31
PE121030	1	12	1	1202	0	8888	0	8888	1	31
PE121031	1	12	1	1202	0	8888	0	8888	1	31
PE121032	1	12	0	8888	0	8888	1	1215	1	31
PE121033	1	12	1	1202	0	8888	0	8888	1	31
PE121034	1	12	0	8888	0	8888	1	1209	1	31
PE121035	1	12	0	8888	0	8888	1	1209	1	31
PE121036	1	12	1	1203	0	8888	0	8888	1	31
PE121037	1	12	1	1202	0	8888	0	8888	1	31
PE121039	1	12	1	1202	0	8888	0	8888	1	31
PE121040	1	12	1	1202	0	8888	0	8888	1	31
PE121041	1	12	0	8888	0	8888	1	1209	1	31
PE121042	1	12	0	8888	0	8888	1	1213	1	31
PE121043	0	12	0	8888	0	8888	1	8607	2	32
PE121044	1	12	0	8888	0	8888	1	1207	1	31
PE121045	1	12	1	1202	0	8888	0	8888	1	31
PE121046	1	12	0	8888	0	8888	1	8297	1	31
PE121047	1	12	1	1203	0	8888	0	8888	1	31
PE121048	1	12	1	1202	0	8888	0	8888	1	31
PE121049	1	12	1	1203	0	8888	0	8888	1	31
PE121050	1	12	1	1202	0	8888	0	8888	1	31
PE121051	1	12	1	1203	0	8888	0	8888	1	31
PE121052	1	12	1	1203	0	8888	0	8888	1	31
PE121053	1	12	1	1202	0	8888	0	8888	1	31
PE121054	1	12	1	1202	0	8888	0	8888	1	31
PE121055	1	12	0	8888	0	8888	1	8046	1	31
PE121056	1	12	1	1202	0	8888	0	8888	1	31
PE121057	0	12	1	1203	0	8888	0	8888	1	31
PE121058	0	12	1	1202	0	8888	0	8888	1	31
PE121059	1	12	1	1203	0	8888	0	8888	1	31
PE121060	0	12	1	1202	0	8888	0	8888	1	31
PE121061	1	12	1	1202	0	8888	0	8888	1	31
PE121062	1	12	1	1202	0	8888	0	8888	1	31
PE121063	0	12	1	1203	0	8888	0	8888	1	31
PE121064	1	12	0	8888	1	1203	0	8888	1	31
PE121065	0	12	1	1203	0	8888	0	8888	1	31
PE121066	0	12	1	1203	0	8888	0	8888	1	31
PE121067	1	12	0	8888	0	8888	1	1205	1	31
PE121068	1	12	1	1203	0	8888	0	8888	1	31
PE121070	1	12	0	8888	0	8888	1	1216	1	31
PE121071	1	12	0	8888	0	8888	1	1208	1	31
PE121072	1	12	1	1203	0	8888	0	8888	1	31
PE121073	1	12	1	1203	0	8888	0	8888	1	31
PE121074	1	12	1	1203	0	8888	0	8888	1	31
PE121075	1	12	0	8888	0	8888	1	1213	1	31
PE121076	1	12	0	8888	0	8888	1	1208	1	31
PE121077	1	12	1	1203	0	8888	0	8888	1	31
PE121078	1	12	1	1203	0	8888	0	8888	1	31
PE121079	1	12	0	8888	0	8888	1	8364	1	31
PE121080	1	12	1	1203	0	8888	0	8888	1	31
PE121081	1	12	1	1203	0	8888	0	8888	1	31
PE121082	1	12	1	1203	0	8888	0	8888	1	31
PE121083	1	12	1	1202	0	8888	0	8888	1	31
PE121084	1	12	0	8888	0	8888	1	1205	1	31
PE121085	1	12	1	8019	0	8888	0	8888	1	31
PE121086	1	12	1	1202	0	8888	0	8888	1	31
PE121087	1	12	1	1203	0	8888	0	8888	1	31
PE121088	1	12	1	1203	0	8888	0	8888	1	31
PE121089	1	12	1	1203	0	8888	0	8888	1	31
PE121090	1	12	0	8888	0	8888	1	8321	1	31
PE121091	1	12	0	8888	0	8888	1	1204	1	31
PE121092	1	12	0	8888	0	8888	1	1203	1	31
PE121093	1	12	0	8888	0	8888	1	8115	1	31
PE121094	1	12	1	1203	0	8888	0	8888	1	31
PE121097	1	12	1	1203	0	8888	0	8888	1	31
PE121098	1	12	1	1202	0	8888	0	8888	1	31
PE121099	0	12	1	1203	0	8888	0	8888	1	31
PE121101	1	12	1	1203	0	8888	0	8888	1	31
PE131001	0	13	1	1302	0	8888	0	8888	1	31
PE131002	1	13	1	1303	0	8888	0	8888	1	31
PE131003	1	13	1	1302	0	8888	0	8888	1	31
PE131004	1	13	1	1302	0	8888	0	8888	1	31
PE131005	1	13	1	1303	0	8888	0	8888	1	31
PE131006	0	13	0	8888	0	8888	1	1303	1	31
PE131007	1	13	1	1302	0	8888	0	8888	1	31
PE131008	1	13	1	1302	0	8888	0	8888	1	31
PE131009	1	13	0	8888	0	8888	1	1304	1	31
PE131010	1	13	1	1302	0	8888	0	8888	1	31
PE131011	0	13	1	1302	0	8888	0	8888	1	31
PE131012	1	13	1	1304	0	8888	0	8888	1	31
PE131013	1	13	1	1302	0	8888	0	8888	1	31
PE131015	1	13	0	8888	0	8888	1	8286	1	31
PE131016	1	13	1	1302	0	8888	0	8888	1	31
PE131017	1	13	1	1302	0	8888	0	8888	1	31
PE131018	1	13	0	8888	0	8888	1	8371	1	31
PE131019	1	13	1	1302	0	8888	0	8888	1	31
PE131020	1	13	1	1302	0	8888	0	8888	1	31
PE131021	1	13	1	1303	0	8888	0	8888	1	31
PE131022	0	13	1	8028	0	8888	0	8888	1	31
PE131023	1	13	1	1302	0	8888	0	8888	1	31
PE131024	1	13	0	8888	0	8888	1	1220	1	31
PE131025	1	13	1	1302	0	8888	0	8888	1	31
PE131026	1	13	0	8888	0	8888	1	8640	2	32
PE131028	1	13	1	1302	0	8888	0	8888	1	31
PE131029	0	13	1	1302	0	8888	0	8888	1	31
PE131030	1	13	1	1302	0	8888	0	8888	1	31
PE131031	0	13	1	1302	0	8888	0	8888	1	31
PE131032	1	13	1	1303	0	8888	0	8888	1	31
PE131035	1	13	1	1302	0	8888	0	8888	1	31
PE131038	1	13	1	1302	0	8888	0	8888	1	31
PE131039	0	13	1	1302	0	8888	0	8888	1	31
PE131040	1	13	1	1302	0	8888	0	8888	1	31
PE131041	1	13	1	1302	0	8888	0	8888	1	31
PE131042	1	13	1	1302	0	8888	0	8888	1	31
PE131044	1	13	0	8888	0	8888	1	8099	1	31
PE131045	1	13	0	8888	0	8888	1	1403	1	31
PE131046	1	13	1	1302	0	8888	0	8888	1	31
PE131048	1	13	1	1302	0	8888	0	8888	1	31
PE131049	0	13	1	1302	0	8888	0	8888	1	31
PE131050	1	13	0	8888	0	8888	1	1304	1	31
PE131051	1	13	1	1303	0	8888	0	8888	1	31
PE131052	1	13	1	1302	0	8888	0	8888	1	31
PE131054	1	13	1	1302	0	8888	0	8888	1	31
PE131055	1	13	1	1303	0	8888	0	8888	1	31
PE131056	1	13	1	1303	0	8888	0	8888	1	31
PE131058	0	13	1	1302	0	8888	0	8888	1	31
PE131060	1	13	0	8888	0	8888	1	8090	1	31
PE131061	1	13	1	1304	0	8888	0	8888	1	31
PE131063	1	13	1	1302	0	8888	0	8888	1	31
PE131064	1	13	1	1302	0	8888	0	8888	1	31
PE131065	1	13	1	1302	0	8888	0	8888	1	31
PE131066	1	13	1	1303	0	8888	0	8888	1	31
PE131067	1	13	1	1302	0	8888	0	8888	1	31
PE131068	0	13	1	1302	0	8888	0	8888	1	31
PE131069	1	13	1	1303	0	8888	0	8888	1	31
PE131070	1	13	1	1302	0	8888	0	8888	1	31
PE131071	1	13	1	1302	0	8888	0	8888	1	31
PE131072	1	13	1	1302	0	8888	0	8888	1	31
PE131073	1	13	1	1302	0	8888	0	8888	1	31
PE131074	1	13	1	1302	0	8888	0	8888	1	31
PE131075	1	13	1	1302	0	8888	0	8888	1	31
PE131076	1	13	1	1302	0	8888	0	8888	1	31
PE131079	0	13	0	8888	0	8888	1	8025	1	31
PE131080	1	13	0	8888	0	8888	1	1215	1	31
PE131081	1	13	1	1302	0	8888	0	8888	1	31
PE131082	0	13	1	1302	0	8888	0	8888	1	31
PE131083	1	13	1	1303	0	8888	0	8888	1	31
PE131084	1	13	1	1304	0	8888	0	8888	1	31
PE131085	1	13	1	1303	0	8888	0	8888	1	31
PE131086	1	13	1	1302	0	8888	0	8888	1	31
PE131087	0	13	1	8019	0	8888	0	8888	1	31
PE131088	1	13	1	1303	0	8888	0	8888	1	31
PE131089	1	13	1	1303	0	8888	0	8888	1	31
PE131090	1	13	1	1303	0	8888	0	8888	1	31
PE131091	1	13	1	1303	0	8888	0	8888	1	31
PE131092	1	13	1	1303	0	8888	0	8888	1	31
PE131093	1	13	1	1303	0	8888	0	8888	1	31
PE131094	1	13	1	1303	0	8888	0	8888	1	31
PE131095	1	13	1	1303	0	8888	0	8888	1	31
PE131097	1	13	1	1303	0	8888	0	8888	1	31
PE131098	1	13	1	1303	0	8888	0	8888	1	31
PE131099	1	13	0	8888	0	8888	1	8126	1	31
PE131100	0	13	0	8888	0	8888	1	8285	1	31
PE131101	1	13	0	8888	0	8888	1	8366	1	31
PE131102	1	13	1	1302	0	8888	0	8888	1	31
PE141001	1	14	1	1402	0	8888	0	8888	1	31
PE141002	1	14	1	1404	0	8888	0	8888	1	31
PE141003	0	14	1	1402	0	8888	0	8888	1	31
PE141005	1	14	1	1402	0	8888	0	8888	1	31
PE141006	1	14	1	1402	0	8888	0	8888	1	31
PE141008	0	14	0	8888	0	8888	1	1224	1	31
PE141009	1	14	1	1402	0	8888	0	8888	1	31
PE141010	1	14	1	1402	0	8888	0	8888	1	31
PE141011	1	14	1	1402	0	8888	0	8888	1	31
PE141013	1	14	1	1402	0	8888	0	8888	1	31
PE141015	1	14	1	1402	0	8888	0	8888	1	31
PE141016	1	14	1	1402	0	8888	0	8888	1	31
PE141017	1	14	1	1402	0	8888	0	8888	1	31
PE141018	1	14	1	1402	0	8888	0	8888	1	31
PE141019	1	14	1	1402	0	8888	0	8888	1	31
PE141020	1	14	1	1402	0	8888	0	8888	1	31
PE141022	1	14	1	1402	0	8888	0	8888	1	31
PE141023	1	14	1	1402	0	8888	0	8888	1	31
PE141024	1	14	1	1402	0	8888	0	8888	1	31
PE141025	1	14	1	1404	0	8888	0	8888	1	31
PE141026	1	14	1	1402	0	8888	0	8888	1	31
PE141027	1	14	1	1402	0	8888	0	8888	1	31
PE141028	1	14	0	8888	0	8888	1	8512	1	33
PE141029	1	14	1	1402	0	8888	0	8888	1	31
PE141030	1	14	1	1402	0	8888	0	8888	1	31
PE141031	0	14	0	8888	0	8888	1	8365	1	31
PE141032	1	14	1	1402	0	8888	0	8888	1	31
PE141033	1	14	1	1402	0	8888	0	8888	1	31
PE141034	1	14	1	1402	0	8888	0	8888	1	31
PE141035	1	14	1	1402	0	8888	0	8888	1	31
PE141036	1	14	1	1402	0	8888	0	8888	1	31
PE141037	1	14	1	1402	0	8888	0	8888	1	31
PE141038	1	14	1	1402	0	8888	0	8888	1	31
PE141039	1	14	1	1402	0	8888	0	8888	1	31
PE141040	0	14	0	8888	0	8888	1	8624	1	31
PE141041	1	14	1	1402	0	8888	0	8888	1	31
PE141042	1	14	1	1402	0	8888	0	8888	1	31
PE141044	1	14	0	8888	0	8888	1	1405	1	31
PE141046	1	14	1	1402	0	8888	0	8888	1	31
PE141047	1	14	1	1402	0	8888	0	8888	1	31
PE141048	1	14	1	1402	0	8888	0	8888	1	31
PE141049	1	14	1	1402	0	8888	0	8888	1	31
PE141050	1	14	1	1402	0	8888	0	8888	1	31
PE141051	1	14	1	1402	0	8888	0	8888	1	31
PE141052	1	14	1	1402	0	8888	0	8888	1	31
PE141053	1	14	1	1403	0	8888	0	8888	1	31
PE141055	1	14	1	1402	0	8888	0	8888	1	31
PE141056	1	14	1	1403	0	8888	0	8888	1	31
PE141057	1	14	1	1403	0	8888	0	8888	1	31
PE141059	1	14	0	8888	0	8888	1	8380	1	31
PE141060	1	14	1	1402	0	8888	0	8888	1	31
PE141061	1	14	1	1403	0	8888	0	8888	1	31
PE141063	1	14	1	1402	0	8888	0	8888	1	31
PE141064	1	14	1	1402	0	8888	0	8888	1	31
PE141065	1	14	1	1402	0	8888	0	8888	1	31
PE141066	0	14	1	1403	0	8888	0	8888	1	31
PE141067	1	14	0	8888	0	8888	1	8092	1	31
PE141068	1	14	0	8888	0	8888	1	1404	1	31
PE141069	1	14	1	1403	0	8888	0	8888	1	31
PE141070	1	14	1	1402	0	8888	0	8888	1	31
PE141071	1	14	1	1403	0	8888	0	8888	1	31
PE141072	1	14	1	1402	0	8888	0	8888	1	31
PE141073	1	14	1	1402	0	8888	0	8888	1	31
PE141074	0	14	1	1403	0	8888	0	8888	1	31
PE141075	1	14	1	1402	0	8888	0	8888	1	31
PE141077	1	14	1	1403	0	8888	0	8888	1	31
PE141078	1	14	1	1402	0	8888	0	8888	1	31
PE141079	1	14	1	1403	0	8888	0	8888	1	31
PE141080	0	14	0	8888	0	8888	1	1408	1	31
PE141081	1	14	1	1403	0	8888	0	8888	1	31
PE141082	1	14	0	8888	0	8888	1	1407	1	31
PE141083	1	14	0	8888	0	8888	1	8123	1	31
PE141084	1	14	0	8888	0	8888	1	1408	1	31
PE141085	1	14	1	1402	0	8888	0	8888	1	31
PE141086	1	14	1	1403	0	8888	0	8888	1	31
PE141087	0	14	0	8888	0	8888	1	8377	1	31
PE141088	1	14	1	1402	0	8888	0	8888	1	31
PE141089	1	14	0	8888	0	8888	1	1406	1	31
PE141090	1	14	1	1402	0	8888	0	8888	1	31
PE141091	1	14	1	1402	0	8888	0	8888	1	31
PE141092	1	14	1	1403	0	8888	0	8888	1	31
PE141093	1	14	1	1402	0	8888	0	8888	1	31
PE141094	1	14	0	8888	0	8888	1	8037	2	33
PE141095	1	14	1	1404	0	8888	0	8888	1	31
PE141097	1	14	1	1404	0	8888	0	8888	1	31
PE141098	1	14	1	1404	0	8888	0	8888	1	31
PE141099	1	14	0	8888	0	8888	1	8301	1	31
PE141100	1	14	1	1402	0	8888	0	8888	1	31
PE141101	1	14	1	1402	0	8888	0	8888	1	31
PE141102	1	14	1	1402	0	8888	0	8888	1	31
PE141103	1	14	1	1402	0	8888	0	8888	1	31
PE141104	1	14	1	1403	0	8888	0	8888	1	31
PE151001	1	15	1	1501	0	8888	0	8888	2	33
PE151002	0	15	1	1304	0	8888	0	8888	1	31
PE151003	1	15	1	1501	0	8888	0	8888	2	33
PE151004	1	15	1	1501	0	8888	0	8888	2	33
PE151005	1	15	1	1501	0	8888	0	8888	2	33
PE151006	1	15	1	1501	0	8888	0	8888	2	33
PE151009	1	15	1	1501	0	8888	0	8888	2	31
PE151010	0	15	1	1501	0	8888	0	8888	2	33
PE151011	0	15	0	8888	0	8888	1	8070	2	33
PE151013	0	15	0	8888	0	8888	1	8509	1	33
PE151014	1	15	1	1501	0	8888	0	8888	2	33
PE151015	1	15	1	1501	0	8888	0	8888	2	33
PE151016	1	15	1	1501	0	8888	0	8888	2	33
PE151017	1	15	1	1501	0	8888	0	8888	2	33
PE151019	1	15	1	1501	0	8888	0	8888	2	33
PE151020	0	15	0	8888	0	8888	1	8385	1	31
PE151021	1	15	1	1501	0	8888	0	8888	2	33
PE151022	1	15	1	1502	0	8888	0	8888	2	33
PE151023	1	15	1	1501	0	8888	0	8888	2	33
PE151024	1	15	0	8888	0	8888	1	8071	2	33
PE151025	1	15	0	8888	0	8888	1	8182	1	33
PE151026	1	15	0	8888	0	8888	1	1508	2	33
PE151027	1	15	0	8888	1	1501	0	8888	2	33
PE151028	0	15	0	8888	0	8888	1	9999	1	33
PE151029	1	15	1	1502	0	8888	0	8888	2	33
PE151030	1	15	1	1502	0	8888	0	8888	2	33
PE151031	1	15	1	1502	0	8888	0	8888	2	33
PE151032	1	15	0	8888	0	8888	1	1510	2	33
PE151033	1	15	1	1505	0	8888	0	8888	2	33
PE151034	1	15	1	1502	0	8888	0	8888	2	33
PE151035	1	15	0	8888	0	8888	1	8072	2	33
PE151036	1	15	0	8888	0	8888	1	1501	2	33
PE151037	0	15	0	8888	0	8888	1	1503	2	33
PE151038	1	15	1	1509	0	8888	0	8888	1	33
PE151040	1	15	1	1502	0	8888	0	8888	2	33
PE151041	1	15	1	1507	0	8888	0	8888	2	33
PE151042	1	15	1	1507	0	8888	0	8888	2	33
PE151043	1	15	1	1507	0	8888	0	8888	2	33
PE151044	1	15	0	8888	0	8888	1	8062	1	32
PE151045	1	15	1	1507	0	8888	0	8888	2	33
PE151046	1	15	1	1507	0	8888	0	8888	2	33
PE151047	1	15	1	1502	0	8888	0	8888	2	33
PE151048	1	15	1	1502	0	8888	0	8888	2	33
PE151049	0	15	0	8888	0	8888	1	8310	1	31
PE151050	1	15	1	1502	0	8888	0	8888	2	33
PE151051	1	15	0	8888	0	8888	1	8360	1	33
PE151052	1	15	1	1509	0	8888	0	8888	1	33
PE151061	1	15	0	8888	1	1506	0	8888	2	33
PE151062	1	15	0	8888	1	1506	0	8888	2	33
PE151063	1	15	0	8888	1	1506	0	8888	2	33
PE151064	1	15	1	1506	0	8888	0	8888	2	33
PE151065	1	15	1	1506	0	8888	0	8888	1	33
PE151066	1	15	0	8888	0	8888	1	8107	2	31
PE151067	1	15	0	8888	1	1506	0	8888	2	33
PE151069	1	15	1	1506	0	8888	0	8888	1	33
PE151070	1	15	0	8888	1	1506	0	8888	1	33
PE151071	0	15	1	1506	0	8888	0	8888	1	33
PE151072	1	15	0	8888	1	1506	0	8888	1	33
PE151073	1	15	1	1509	0	8888	0	8888	1	33
PE151074	1	15	0	8888	1	1506	0	8888	1	33
PE151075	0	15	0	8888	0	8888	1	8444	1	31
PE151076	0	15	1	1506	0	8888	0	8888	1	33
PE151077	1	15	1	1506	0	8888	0	8888	1	33
PE151078	1	15	1	1506	0	8888	0	8888	1	33
PE151079	0	15	1	1509	0	8888	0	8888	1	33
PE151080	1	15	0	8888	0	8888	1	8064	1	32
PE151081	0	15	0	8888	0	8888	1	8513	1	33
PE151082	1	15	1	1505	0	8888	0	8888	2	33
PE151083	1	15	1	1504	0	8888	0	8888	1	33
PE151084	1	15	1	1505	0	8888	0	8888	2	33
PE151085	1	15	1	1504	0	8888	0	8888	1	33
PE151086	1	15	1	1504	0	8888	0	8888	1	33
PE151087	1	15	1	1505	0	8888	0	8888	2	33
PE151088	1	15	1	1505	0	8888	0	8888	2	33
PE151089	1	15	0	8888	0	8888	1	8350	1	33
PE151090	1	15	0	8888	0	8888	1	8069	1	33
PE151091	1	15	1	1504	0	8888	0	8888	1	33
PE151092	1	15	1	1504	0	8888	0	8888	1	33
PE151094	1	15	1	1505	0	8888	0	8888	2	33
PE151095	0	15	1	1505	0	8888	0	8888	2	33
PE151096	0	15	1	1505	0	8888	0	8888	2	33
PE151097	1	15	1	1505	0	8888	0	8888	2	33
PE151099	1	15	0	8888	0	8888	1	1504	2	33
PE151100	1	15	1	1506	0	8888	0	8888	1	33
PE151101	1	15	0	8888	1	1506	0	8888	1	33
PE151102	1	15	0	8888	0	8888	1	1509	2	33
PE151103	1	15	1	1508	0	8888	0	8888	2	33
PE151104	1	15	1	1508	0	8888	0	8888	2	33
PE151105	1	15	1	1508	0	8888	0	8888	2	33
PE151106	1	15	1	1508	0	8888	0	8888	2	33
PE151107	0	15	1	1508	0	8888	0	8888	2	33
PE151108	1	15	1	1505	0	8888	0	8888	2	33
PE151109	1	15	1	1506	0	8888	0	8888	1	33
PE151110	1	15	0	8888	0	8888	1	1507	2	33
PE151111	1	15	1	1508	0	8888	0	8888	2	33
PE151112	1	15	0	8888	0	8888	1	1505	2	33
PE161001	1	16	1	1602	0	8888	0	8888	1	32
PE161002	1	16	1	1602	0	8888	0	8888	1	32
PE161003	1	16	1	1602	0	8888	0	8888	1	32
PE161004	1	16	0	8888	1	1602	0	8888	2	32
PE161005	1	16	0	8888	1	8008	0	8888	1	32
PE161006	1	16	0	8888	1	1602	0	8888	2	32
PE161007	1	16	0	8888	1	1602	0	8888	2	32
PE161008	1	16	0	8888	0	8888	1	0710	1	32
PE161009	0	16	0	8888	1	8008	0	8888	1	32
PE161010	1	16	1	1602	0	8888	0	8888	2	32
PE161011	1	16	0	8888	1	8008	0	8888	1	32
PE161012	1	16	1	1602	0	8888	0	8888	2	32
PE161013	1	16	0	8888	1	1602	0	8888	2	32
PE161014	0	16	0	8888	1	8008	0	8888	1	32
PE161015	1	16	0	8888	1	1602	0	8888	2	32
PE161016	1	16	1	1602	0	8888	0	8888	2	32
PE161017	1	16	0	8888	1	1602	0	8888	2	32
PE161018	1	16	1	8008	0	8888	0	8888	1	32
PE161019	1	16	0	8888	0	8888	1	1601	2	32
PE161020	1	16	0	8888	1	8008	0	8888	1	32
PE161021	1	16	0	8888	1	8008	0	8888	1	32
PE161022	1	16	1	1604	0	8888	0	8888	2	32
PE161023	1	16	1	1604	0	8888	0	8888	2	32
PE161024	1	16	1	1604	0	8888	0	8888	2	32
PE161025	1	16	1	1604	0	8888	0	8888	2	32
PE161026	1	16	1	1604	0	8888	0	8888	2	32
PE161027	1	16	1	1604	0	8888	0	8888	2	32
PE161028	1	16	1	1604	0	8888	0	8888	2	32
PE161029	1	16	1	1604	0	8888	0	8888	2	32
PE161030	1	16	1	1604	0	8888	0	8888	2	32
PE161031	1	16	1	1605	0	8888	0	8888	2	32
PE161032	1	16	1	1602	0	8888	0	8888	1	32
PE161033	1	16	1	1602	0	8888	0	8888	1	32
PE161034	1	16	1	1602	0	8888	0	8888	1	32
PE161035	1	16	1	1602	0	8888	0	8888	1	32
PE161036	1	16	1	1602	0	8888	0	8888	1	32
PE161037	0	16	0	8888	1	8008	0	8888	1	32
PE161038	0	16	1	1605	0	8888	0	8888	2	32
PE161039	0	16	1	1605	0	8888	0	8888	2	32
PE161040	0	16	0	8888	1	8008	0	8888	1	32
PE161041	1	16	1	1605	0	8888	0	8888	2	32
PE161042	1	16	1	1605	0	8888	0	8888	2	32
PE161044	1	16	0	8888	1	8008	0	8888	1	32
PE161045	1	16	0	8888	0	8888	1	1601	2	32
PE161046	1	16	0	8888	0	8888	1	1601	2	32
PE161047	1	16	1	1606	0	8888	0	8888	2	32
PE161048	1	16	0	8888	1	8008	0	8888	1	32
PE161049	0	16	0	8888	0	8888	1	8129	2	31
PE161050	0	16	1	1606	0	8888	0	8888	2	32
PE161052	1	16	1	1606	0	8888	0	8888	2	32
PE161053	1	16	1	1606	0	8888	0	8888	2	32
PE161054	1	16	1	1606	0	8888	0	8888	2	32
PE161055	1	16	1	1602	0	8888	0	8888	1	32
PE161056	1	16	1	1602	0	8888	0	8888	1	32
PE161057	1	16	0	8888	1	8008	0	8888	1	32
PE161058	1	16	1	1606	0	8888	0	8888	2	32
PE161059	1	16	0	8888	0	8888	1	8264	2	32
PE161061	1	16	0	8888	0	8888	1	8633	1	32
PE161062	1	16	1	1606	0	8888	0	8888	2	32
PE161063	1	16	1	1606	0	8888	0	8888	2	32
PE161064	1	16	1	1606	0	8888	0	8888	2	32
PE161065	1	16	0	8888	1	8008	0	8888	1	32
PE161066	1	16	0	8888	0	8888	1	8254	1	31
PE161067	1	16	1	1606	0	8888	0	8888	2	32
PE161068	1	16	1	1608	0	8888	0	8888	2	32
PE161069	1	16	1	1607	0	8888	0	8888	2	32
PE161070	0	16	0	8888	1	8008	0	8888	1	32
PE161071	1	16	0	8888	1	8008	0	8888	1	32
PE161072	1	16	1	1608	0	8888	0	8888	2	32
PE161073	1	16	1	1608	0	8888	0	8888	2	32
PE161074	1	16	1	1608	0	8888	0	8888	2	32
