CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
41009	5	98	 
41010	1	7	3000
41010	2	21	2000
41010	3	26	2000
41010	4	4	800
41010	5	10	700
41011	1	10	100
41011	2	98	 
41011	3	98	 
41011	4	98	 
41011	5	98	 
41012	1	4	100
41012	2	12	90
41012	3	8	80
41012	4	22	40
41012	5	23	40
41013	1	3	200
41013	2	4	100
41013	3	10	100
41013	4	5	50
41013	5	22	50
41014	1	6	20000
41014	2	4	400
41014	3	24	350
41014	4	12	120
41014	5	10	100
41015	1	21	500
41015	2	26	200
41015	3	10	500
41015	4	24	200
41015	5	12	100
41016	1	11	1000
41016	2	3	400
41016	3	25	100
41016	4	22	100
41016	5	23	70
41017	1	4	500
41017	2	12	300
41017	3	25	200
41017	4	8	100
41017	5	10	100
41018	1	4	200
41018	2	10	60
41018	3	5	20
41018	4	98	 
41018	5	98	 
41019	1	4	200
41019	2	8	50
41019	3	10	50
41019	4	5	20
41019	5	98	 
41020	1	10	250
41020	2	5	50
41020	3	98	 
41020	4	98	 
41020	5	98	 
41021	1	12	500
41021	2	4	300
41021	3	25	100
41021	4	98	 
41021	5	98	 
41022	1	4	400
41022	2	12	200
41022	3	25	100
41022	4	10	100
41022	5	5	50
41023	1	98	 
41023	2	98	 
41023	3	98	 
41023	4	98	 
41023	5	98	 
41024	1	6	40000
41024	2	3	800
41024	3	4	700
41024	4	10	200
41024	5	8	100
41025	1	4	1100
41025	2	10	400
41025	3	25	200
41025	4	5	50
41025	5	98	 
41026	1	26	1100
41026	2	4	500
41026	3	25	100
41026	4	12	100
41026	5	23	80
41027	1	4	400
41027	2	8	100
41027	3	10	100
41027	4	12	80
41027	5	25	50
41028	1	4	500
41028	2	10	150
41028	3	25	100
41028	4	12	90
41028	5	23	50
41029	1	10	40
41029	2	98	 
41029	3	98	 
41029	4	98	 
41029	5	98	 
41030	1	4	200
41030	2	12	150
41030	3	25	150
41030	4	10	50
41030	5	5	30
41031	1	4	200
41031	2	10	150
41031	3	5	40
41031	4	98	 
41031	5	98	 
41032	1	4	180
41032	2	10	50
41032	3	8	50
41032	4	5	30
41032	5	98	 
41033	1	7	2500
41033	2	4	500
41033	3	10	200
41033	4	12	80
41033	5	5	50
41034	1	4	200
41034	2	10	100
41034	3	25	50
41034	4	5	50
41034	5	98	 
41035	1	11	700
41035	2	8	360
41035	3	3	150
41035	4	23	108
41035	5	10	100
41036	1	3	500
41036	2	5	40
41036	3	10	30
41036	4	98	 
41036	5	98	 
41037	1	6	70000
41037	2	11	800
41037	3	4	700
41037	4	21	700
41037	5	12	200
41038	1	3	400
41038	2	4	300
41038	3	12	300
41038	4	10	200
41038	5	25	200
41039	1	4	300
41039	2	25	150
41039	3	10	100
41039	4	23	50
41039	5	5	50
41040	1	4	500
41040	2	25	200
41040	3	23	30
41040	4	10	30
41040	5	98	 
41041	1	4	200
41041	2	12	100
41041	3	25	40
41041	4	10	20
41041	5	5	20
41042	1	12	150
41042	2	10	100
41042	3	98	 
41042	4	98	 
41042	5	98	 
41043	1	4	300
41043	2	10	100
41043	3	5	40
41043	4	25	30
41043	5	98	 
41044	1	4	500
41044	2	25	200
41044	3	10	60
41044	4	5	50
41044	5	98	 
41045	1	11	500
41045	2	4	250
41045	3	25	200
41045	4	10	80
41045	5	23	40
41046	1	10	150
41046	2	4	50
41046	3	5	30
41046	4	98	 
41046	5	98	 
41047	1	10	100
41047	2	12	60
41047	3	5	50
41047	4	98	 
41047	5	98	 
41048	1	4	10
41048	2	25	50
41048	3	10	40
41048	4	23	30
41048	5	98	 
41049	1	10	20
41049	2	5	5
41049	3	98	 
41049	4	98	 
41049	5	98	 
41050	1	3	1000
41050	2	24	600
41050	3	4	500
41050	4	25	160
41050	5	10	80
41051	1	26	500
41051	2	11	500
41051	3	4	300
41051	4	24	200
41051	5	12	50
41052	1	21	2000
41052	2	5	300
41052	3	9	50
41052	4	98	 
41052	5	98	 
41053	1	12	100
41053	2	10	80
41053	3	98	 
41053	4	98	 
41053	5	98	 
41054	1	5	25
41054	2	10	-77
41054	3	98	 
41054	4	98	 
41054	5	98	 
41055	1	98	 
41055	2	98	 
41055	3	98	 
41055	4	98	 
41055	5	98	 
41056	1	4	300
41056	2	24	180
41056	3	25	100
41056	4	10	50
41056	5	5	20
41057	1	11	500
41057	2	4	300
41057	3	25	150
41057	4	12	50
41057	5	10	50
41059	1	4	300
41059	2	25	150
41059	3	10	100
41059	4	12	50
41059	5	3	50
41060	1	4	70
41060	2	10	40
41060	3	25	30
41060	4	98	 
41060	5	98	 
41061	1	4	200
41061	2	10	60
41061	3	25	50
41061	4	5	40
41061	5	98	 
41062	1	10	200
41062	2	12	70
41062	3	5	50
41062	4	98	 
41062	5	98	 
41063	1	21	3000
41063	2	12	70
41063	3	98	 
41063	4	98	 
41063	5	98	 
41064	1	4	300
41064	2	22	80
41064	3	10	59
41064	4	12	50
41064	5	5	50
41065	1	10	250
41065	2	25	100
41065	3	4	80
41065	4	98	 
41065	5	98	 
41066	1	25	150
41066	2	4	100
41066	3	10	40
41066	4	5	10
41066	5	98	 
41067	1	6	30000
41067	2	21	2000
41067	3	11	1000
41067	4	4	800
41067	5	26	800
41068	1	4	200
41068	2	10	100
41068	3	98	 
41068	4	98	 
41068	5	98	 
41069	1	7	1500
41069	2	4	100
41069	3	10	20
41069	4	98	 
41069	5	98	 
41070	1	98	 
41070	2	98	 
41070	3	98	 
41070	4	98	 
41070	5	98	 
41071	1	7	2000
41071	2	3	100
41071	3	10	150
41071	4	8	50
41071	5	98	 
41072	1	98	 
41072	2	98	 
41072	3	98	 
41072	4	98	 
41072	5	98	 
41073	1	3	500
41073	2	23	100
41073	3	10	100
41073	4	5	80
41073	5	98	 
41074	1	4	300
41074	2	10	150
41074	3	25	100
41074	4	5	50
41074	5	98	 
41075	1	4	100
41075	2	10	-77
41075	3	98	 
41075	4	98	 
41075	5	98	 
41076	1	10	50
41076	2	98	 
41076	3	98	 
41076	4	98	 
41076	5	98	 
41077	1	4	100
41077	2	12	100
41077	3	10	50
41077	4	98	 
41077	5	98	 
41078	1	6	10000
41078	2	11	500
41078	3	12	50
41078	4	4	20
41078	5	23	-77
41079	1	7	3000
41079	2	11	1200
41079	3	4	300
41079	4	24	200
41079	5	23	70
41080	1	11	1500
41080	2	4	500
41080	3	23	200
41080	4	22	100
41080	5	5	50
41081	1	12	80
41081	2	10	50
41081	3	5	40
41081	4	98	 
41081	5	98	 
41082	1	7	3000
41082	2	3	3000
41082	3	24	300
41082	4	22	60
41082	5	8	50
41083	1	4	350
41083	2	12	200
41083	3	10	100
41083	4	5	50
41083	5	98	 
41084	1	4	300
41084	2	25	200
41084	3	12	50
41084	4	10	50
41084	5	98	 
41085	1	4	200
41085	2	12	100
41085	3	23	100
41085	4	5	40
41085	5	10	40
41086	1	7	4000
41086	2	4	300
41086	3	5	100
41086	4	8	90
41086	5	22	80
41087	1	11	500
41087	2	4	200
41087	3	25	200
41087	4	24	200
41087	5	12	100
41088	1	10	250
41088	2	25	100
41088	3	12	40
41088	4	98	 
41088	5	98	 
41089	1	4	350
41089	2	10	120
41089	3	25	50
41089	4	5	20
41089	5	98	 
41090	1	11	1000
41090	2	4	800
41090	3	10	300
41090	4	12	100
41090	5	23	50
41091	1	7	3500
41091	2	10	150
41091	3	12	50
41091	4	4	40
41091	5	5	15
41092	1	10	150
41092	2	12	40
41092	3	98	 
41092	4	98	 
41092	5	98	 
41093	1	12	50
41093	2	5	20
41093	3	98	 
41093	4	98	 
41093	5	98	 
41094	1	4	200
41094	2	23	100
41094	3	10	100
41094	4	22	60
41094	5	12	20
41096	1	6	4000
41096	2	5	40
41096	3	10	60
41096	4	98	 
41096	5	98	 
41097	1	7	800
41097	2	10	30
41097	3	98	 
41097	4	98	 
41097	5	98	 
41098	1	4	500
41098	2	25	300
41098	3	23	250
41098	4	8	200
41098	5	10	50
41099	1	4	200
41099	2	12	100
41099	3	10	20
41099	4	98	 
41099	5	98	 
41100	1	10	100
41100	2	5	50
41100	3	98	 
41100	4	98	 
41100	5	98	 
41101	1	3	200
41101	2	5	20
41101	3	10	-77
41101	4	98	 
41101	5	98	 
51001	1	4	200
51001	2	8	40
51001	3	5	30
51001	4	10	30
51001	5	98	 
51002	1	7	3000
51002	2	4	200
51002	3	12	200
51002	4	10	100
51002	5	8	30
51003	1	4	200
51003	2	8	200
51003	3	12	155
51003	4	10	100
51003	5	25	100
51004	1	4	500
51004	2	23	160
51004	3	8	150
51004	4	25	100
51004	5	10	100
51005	1	10	1500
51005	2	11	700
51005	3	4	500
51005	4	12	250
51005	5	22	100
51007	1	7	2000
51007	2	10	100
51007	3	5	50
51007	4	98	 
51007	5	98	 
51008	1	7	-77
51008	2	4	-77
51008	3	22	20
51008	4	23	20
51008	5	5	15
51009	1	6	30000
51009	2	7	500
51009	3	11	400
51009	4	4	200
51009	5	24	150
51010	1	7	1200
51010	2	4	350
51010	3	12	100
51010	4	25	50
51010	5	22	30
51011	1	7	3000
51011	2	12	200
51011	3	10	110
51011	4	98	 
51011	5	98	 
51012	1	7	2000
51012	2	4	300
51012	3	12	100
51012	4	25	90
51012	5	10	80
51013	1	4	500
51013	2	22	140
51013	3	23	80
51013	4	10	50
51013	5	98	 
51015	1	7	2000
51015	2	4	300
51015	3	11	200
51015	4	10	150
51015	5	25	50
51016	1	7	2000
51016	2	11	400
51016	3	4	200
51016	4	22	15
51016	5	10	15
51017	1	7	1500
51017	2	11	1000
51017	3	4	800
51017	4	12	300
51017	5	25	100
51018	1	7	2000
51018	2	4	200
51018	3	12	200
51018	4	25	150
51018	5	10	100
51019	1	12	500
51019	2	4	300
51019	3	25	300
51019	4	23	100
51019	5	10	90
51020	1	4	300
51020	2	12	200
51020	3	24	100
51020	4	25	100
51020	5	10	100
51021	1	7	2000
51021	2	11	500
51021	3	23	50
51021	4	10	40
51021	5	12	40
51022	1	7	5000
51022	2	10	150
51022	3	5	80
51022	4	8	100
51022	5	98	 
51023	1	4	200
51023	2	12	50
51023	3	23	25
51023	4	22	20
51023	5	10	20
51024	1	10	-77
51024	2	12	-77
51024	3	5	-77
51024	4	98	 
51024	5	98	 
51025	1	6	6000
51025	2	4	500
51025	3	11	500
51025	4	12	200
51025	5	22	100
51026	1	7	800
51026	2	24	400
51026	3	4	150
51026	4	25	150
51026	5	12	100
51027	1	6	2000
51027	2	21	2000
51027	3	4	1500
51027	4	11	1200
51027	5	24	500
51028	1	6	20000
51028	2	11	800
51028	3	4	500
51028	4	23	30
51028	5	22	20
51029	1	4	300
51029	2	25	150
51029	3	22	30
51029	4	10	30
51029	5	23	20
51030	1	4	100
51030	2	10	70
51030	3	5	30
51030	4	98	 
51030	5	98	 
51031	1	11	550
51031	2	4	300
51031	3	3	200
51031	4	12	200
51031	5	25	100
51032	1	3	800
51032	2	12	500
51032	3	22	300
51032	4	23	120
51032	5	10	100
51033	1	4	200
51033	2	5	100
51033	3	23	70
51033	4	25	50
51033	5	98	 
51034	1	7	3000
51034	2	3	300
51034	3	8	120
51034	4	5	50
51034	5	10	40
51035	1	4	250
51035	2	12	200
51035	3	25	100
51035	4	8	50
51035	5	10	50
51036	1	10	200
51036	2	8	150
51036	3	5	50
51036	4	98	 
51036	5	98	 
51037	1	7	3000
51037	2	21	1500
51037	3	11	500
51037	4	12	100
51037	5	10	60
51038	1	7	1500
51038	2	4	7000
51038	3	12	500
51038	4	3	200
51038	5	23	50
51039	1	6	18000
51039	2	7	4500
51039	3	11	500
51039	4	4	200
51039	5	12	100
51040	1	7	1000
51040	2	11	800
51040	3	4	200
51040	4	10	90
51040	5	22	30
51041	1	7	1500
51041	2	4	500
51041	3	12	30
51041	4	23	20
51041	5	22	20
51042	1	7	3000
51042	2	3	300
51042	3	4	150
51042	4	23	100
51042	5	22	60
51043	1	23	100
51043	2	12	50
51043	3	10	50
51043	4	5	30
51043	5	98	 
51044	1	3	300
51044	2	5	300
51044	3	4	250
51044	4	22	50
51044	5	23	50
51045	1	4	60
51045	2	25	25
51045	3	12	20
51045	4	10	20
51045	5	98	 
51046	1	7	1000
51046	2	4	200
51046	3	3	80
51046	4	5	20
51046	5	10	-77
51047	1	24	1000
51047	2	4	300
51047	3	12	80
51047	4	25	50
51047	5	23	30
51048	1	5	20
51048	2	98	 
51048	3	98	 
51048	4	98	 
51048	5	98	 
51049	1	11	1000
51049	2	4	400
51049	3	8	300
51049	4	10	100
51049	5	22	50
51051	1	7	2600
51051	2	10	140
51051	3	5	80
51051	4	98	 
51051	5	98	 
51052	1	3	150
51052	2	4	120
51052	3	22	25
51052	4	23	30
51052	5	5	15
51056	1	22	80
51056	2	5	30
51056	3	98	 
51056	4	98	 
51056	5	98	 
51058	1	12	150
51058	2	22	40
51058	3	5	40
51058	4	10	30
51058	5	23	30
51059	1	4	600
51059	2	25	150
51059	3	10	200
51059	4	22	100
51059	5	5	50
51060	1	7	2500
51060	2	10	60
51060	3	5	20
51060	4	98	 
51060	5	98	 
51061	1	11	300
51061	2	4	300
51061	3	25	120
51061	4	10	100
51061	5	23	80
51062	1	7	1500
51062	2	4	100
51062	3	10	50
51062	4	12	30
51062	5	22	20
51063	1	7	2500
51063	2	21	500
51063	3	12	50
51063	4	10	50
51063	5	5	30
51064	1	4	200
51064	2	8	100
51064	3	98	 
51064	4	98	 
51064	5	98	 
51065	1	7	5700
51065	2	4	200
51065	3	25	120
51065	4	12	100
51065	5	10	100
51067	1	11	1000
51067	2	5	300
51067	3	12	30000
51067	4	21	200
51067	5	4	200
51068	1	11	1100
51068	2	24	1000
51068	3	4	1000
51068	4	3	300
51068	5	25	150
51069	1	12	150
51069	2	10	150
51069	3	22	50
51069	4	98	 
51069	5	98	 
51070	1	7	3000
51070	2	11	1000
51070	3	21	600
51070	4	4	400
51070	5	25	100
51071	1	4	150
51071	2	25	80
51071	3	12	50
51071	4	5	20
51071	5	98	 
51072	1	4	200
51072	2	12	150
51072	3	22	50
51072	4	5	20
51072	5	10	20
51073	1	12	120
51073	2	4	50
51073	3	10	50
51073	4	25	30
51073	5	5	30
51074	1	12	250
51074	2	3	100
51074	3	10	100
51074	4	22	70
51074	5	98	 
51075	1	7	1500
51075	2	11	1000
51075	3	4	200
51075	4	23	100
51075	5	10	50
51076	1	5	50
51076	2	98	 
51076	3	98	 
51076	4	98	 
51076	5	98	 
51077	1	7	2000
51077	2	4	300
51077	3	10	200
51077	4	23	50
51077	5	5	30
51078	1	7	2000
51078	2	24	1500
51078	3	11	500
51078	4	28	100
51078	5	10	50
51079	1	98	 
51079	2	98	 
51079	3	98	 
51079	4	98	 
51079	5	98	 
51080	1	4	650
51080	2	25	200
51080	3	23	100
51080	4	22	70
51080	5	5	50
51081	1	4	150
51081	2	8	100
51081	3	10	100
51081	4	25	80
51081	5	12	30
51082	1	4	200
51082	2	8	50
51082	3	98	 
51082	4	98	 
51082	5	98	 
51083	1	10	60
51083	2	8	60
51083	3	5	20
51083	4	98	 
51083	5	98	 
51084	1	7	5000
51084	2	4	400
51084	3	12	150
51084	4	25	100
51084	5	23	80
51085	1	6	120000
51085	2	11	400
51085	3	4	400
51085	4	12	100
51085	5	10	80
51086	1	5	150
51086	2	4	70
51086	3	25	70
51086	4	22	20
51086	5	23	20
51087	1	3	300
51087	2	5	10
51087	3	98	 
51087	4	98	 
51087	5	98	 
51088	1	10	80
51088	2	5	40
51088	3	98	 
51088	4	98	 
51088	5	98	 
51089	1	8	200
51089	2	10	200
51089	3	5	40
51089	4	98	 
51089	5	98	 
51090	1	11	1500
51090	2	8	300
51090	3	4	250
51090	4	3	200
51090	5	25	100
51091	1	11	700
51091	2	4	400
51091	3	3	200
51091	4	12	100
51091	5	10	80
51092	1	6	6000
51092	2	4	500
51092	3	3	200
51092	4	12	150
51092	5	10	150
51094	1	7	1500
51094	2	4	200
51094	3	10	80
51094	4	12	50
51094	5	98	 
51095	1	7	2500
51095	2	4	500
51095	3	11	500
51095	4	26	500
51095	5	12	500
51099	1	10	150
51099	2	12	50
51099	3	5	20
51099	4	98	 
51099	5	98	 
51100	1	7	2500
51100	2	4	200
51100	3	23	30
51100	4	10	30
51100	5	22	15
51101	1	4	500
51101	2	25	100
51101	3	98	 
51101	4	98	 
51101	5	98	 
51102	1	4	300
51102	2	8	100
51102	3	98	 
51102	4	98	 
51102	5	98	 
51103	1	7	5000
51103	2	4	300
51103	3	10	200
51103	4	3	100
51103	5	12	70
51104	1	7	2500
51104	2	3	200
51104	3	25	150
51104	4	8	100
51104	5	10	50
51105	1	4	100
51105	2	25	80
51105	3	23	70
51105	4	10	40
51105	5	12	30
61001	1	21	1500
61001	2	7	1300
61001	3	11	1000
61001	4	12	300
61001	5	23	100
61002	1	7	2000
61002	2	24	1000
61002	3	26	500
61002	4	4	300
61002	5	10	300
61003	1	11	800
61003	2	5	400
61003	3	25	100
61003	4	10	50
61003	5	23	30
61004	1	7	2500
61004	2	3	1000
61004	3	4	800
61004	4	21	750
61004	5	26	500
61005	1	7	1000
61005	2	4	800
61005	3	23	500
61005	4	15	100
61005	5	12	80
61006	1	7	2000
61006	2	11	800
61006	3	12	400
61006	4	4	200
61006	5	24	150
61007	1	4	150
61007	2	23	150
61007	3	25	100
61007	4	10	50
61007	5	98	 
61008	1	7	2000
61008	2	11	200
61008	3	4	200
61008	4	12	200
61008	5	22	70
61009	1	26	1000
61009	2	11	1000
61009	3	7	500
61009	4	24	500
61009	5	30	300
61010	1	7	5800
61010	2	11	800
61010	3	3	500
61010	4	4	500
61010	5	10	120
61011	1	7	2000
61011	2	11	1000
61011	3	12	500
61011	4	25	100
61011	5	4	50
61012	1	7	3500
61012	2	11	300
61012	3	24	300
61012	4	12	300
61012	5	3	200
61013	1	7	2500
61013	2	4	2500
61013	3	26	1500
61013	4	11	1500
61013	5	24	500
61014	1	21	1400
61014	2	11	800
61014	3	4	700
61014	4	24	600
61014	5	8	200
61015	1	7	3000
61015	2	24	2300
61015	3	4	1200
61015	4	21	1500
61015	5	11	1000
61016	1	26	500
61016	2	4	200
61016	3	10	150
61016	4	12	100
61016	5	23	50
61017	1	7	1200
61017	2	21	1000
61017	3	4	500
61017	4	12	350
61017	5	24	100
61018	1	26	600
61018	2	4	500
61018	3	12	300
61018	4	25	50
61018	5	10	50
61019	1	24	120
61019	2	4	100
61019	3	12	80
61019	4	10	40
61019	5	22	20
61021	1	7	1000
61021	2	4	100
61021	3	10	100
61021	4	23	100
61021	5	8	100
61022	1	7	2500
61022	2	12	500
61022	3	4	200
61022	4	24	150
61022	5	23	100
61023	1	7	3000
61023	2	4	1000
61023	3	11	1000
61023	4	8	200
61023	5	10	120
61024	1	4	200
61024	2	25	150
61024	3	12	100
61024	4	10	80
61024	5	22	30
61025	1	7	2000
61025	2	11	1400
61025	3	4	500
61025	4	28	100
61025	5	23	50
61026	1	7	4800
61026	2	11	2000
61026	3	4	2000
61026	4	10	300
61026	5	8	200
61027	1	7	700
61027	2	4	500
61027	3	12	300
61027	4	24	300
61027	5	8	100
61028	1	7	3000
61028	2	4	500
61028	3	23	130
61028	4	8	120
61028	5	12	75
61029	1	4	600
61029	2	7	200
61029	3	25	150
61029	4	10	50
61029	5	22	30
61031	1	21	500
61031	2	4	200
61031	3	11	200
61031	4	12	200
61031	5	24	100
61032	1	7	1000
61032	2	4	600
61032	3	24	500
61032	4	25	100
61032	5	10	100
61033	1	11	800
61033	2	12	300
61033	3	21	300
61033	4	26	200
61033	5	10	100
61034	1	26	800
61034	2	7	700
61034	3	21	700
61034	4	4	700
61034	5	10	100
61035	1	11	500
61035	2	4	300
61035	3	25	50
61035	4	23	20
61035	5	24	-77
61036	1	7	3000
61036	2	21	1500
61036	3	4	1500
61036	4	26	500
61036	5	11	500
61037	1	7	4300
61037	2	4	1500
61037	3	11	1000
61037	4	21	800
61037	5	24	500
61038	1	4	180
61038	2	12	100
61038	3	23	80
61038	4	10	80
61038	5	15	30
61039	1	7	1500
61039	2	4	500
61039	3	21	500
61039	4	11	400
61039	5	12	150
61040	1	21	5000
61040	2	24	2400
61040	3	4	2400
61040	4	11	1300
61040	5	3	600
61041	1	6	15000
61041	2	7	2200
61041	3	21	1300
61041	4	4	400
61041	5	11	400
61043	1	7	1500
61043	2	4	200
61043	3	24	150
61043	4	12	30
61043	5	10	30
61044	1	7	1200
61044	2	4	300
61044	3	12	50
61044	4	10	50
61044	5	22	30
61045	1	7	500
61045	2	25	400
61045	3	21	150
61045	4	11	150
61045	5	24	120
61046	1	7	1000
61046	2	21	500
61046	3	11	300
61046	4	4	200
61046	5	26	100
61047	1	6	80000
61047	2	7	3000
61047	3	21	1500
61047	4	11	800
61047	5	4	700
61048	1	7	5000
61048	2	21	1500
61048	3	11	500
61048	4	12	200
61048	5	4	200
61049	1	7	7000
61049	2	4	5000
61049	3	11	3200
61049	4	10	1000
61049	5	24	700
61050	1	7	1000
61050	2	21	1000
61050	3	11	700
61050	4	4	400
61050	5	25	100
61051	1	7	4000
61051	2	11	1500
61051	3	4	1500
61051	4	12	700
61051	5	23	200
61052	1	7	3000
61052	2	21	1000
61052	3	24	1000
61052	4	26	300
61052	5	4	300
61053	1	4	3000
61053	2	12	1200
61053	3	21	1000
61053	4	11	800
61053	5	26	600
61054	1	7	1500
61054	2	26	700
61054	3	4	500
61054	4	12	400
61054	5	24	400
61056	1	7	1800
61056	2	11	700
61056	3	12	300
61056	4	4	200
61056	5	23	50
61057	1	7	300
61057	2	12	100
61057	3	25	80
61057	4	23	70
61057	5	22	20
61059	1	21	2500
61059	2	4	500
61059	3	24	500
61059	4	12	200
61059	5	23	150
61060	1	6	1200
61060	2	26	500
61060	3	4	300
61060	4	10	300
61060	5	12	200
61061	1	6	40000
61061	2	21	7000
61061	3	7	4000
61061	4	4	3000
61061	5	25	700
61062	1	11	400
61062	2	4	100
61062	3	12	80
61062	4	10	50
61062	5	25	30
61063	1	21	650
61063	2	11	600
61063	3	12	300
61063	4	26	300
61063	5	10	100
61064	1	21	500
61064	2	11	300
61064	3	4	150
61064	4	24	100
61064	5	25	100
61065	1	7	2000
61065	2	21	1500
61065	3	11	200
61065	4	25	100
61065	5	23	100
61066	1	7	2500
61066	2	11	1000
61066	3	21	1000
61066	4	3	800
61066	5	24	300
61067	1	7	-77
61067	2	4	300
61067	3	15	100
61067	4	25	80
61067	5	22	80
61068	1	7	3500
61068	2	21	1500
61068	3	11	500
61068	4	4	500
61068	5	26	200
61069	1	4	1500
61069	2	11	1000
61069	3	21	800
61069	4	7	600
61069	5	26	500
61071	1	7	1500
61071	2	11	600
61071	3	26	300
61071	4	24	150
61071	5	10	120
61072	1	11	800
61072	2	4	250
61072	3	12	150
61072	4	10	50
61072	5	23	30
61073	1	6	1250
61073	2	4	600
61073	3	24	400
61073	4	12	100
61073	5	22	60
61074	1	10	70
61074	2	5	3
61074	3	98	 
61074	4	98	 
61074	5	98	 
61075	1	7	2000
61075	2	11	1000
61075	3	4	500
61075	4	12	200
61075	5	3	100
61076	1	7	1600
61076	2	26	500
61076	3	24	400
61076	4	4	300
61076	5	22	150
61077	1	7	1800
61077	2	21	1000
61077	3	11	600
61077	4	4	300
61077	5	12	280
61078	1	6	1400
61078	2	4	400
61078	3	25	130
61078	4	10	50
61078	5	98	 
61079	1	4	600
61079	2	12	200
61079	3	25	100
61079	4	22	80
61079	5	23	50
61080	1	6	1100
61080	2	4	1000
61080	3	25	200
61080	4	22	150
61080	5	23	100
61081	1	7	2000
61081	2	24	100
61081	3	11	100
61081	4	10	50
61081	5	4	-77
61082	1	3	300
61082	2	4	250
61082	3	12	120
61082	4	10	90
61082	5	23	50
61083	1	3	400
61083	2	4	300
61083	3	25	50
61083	4	22	10
61083	5	10	10
61084	1	4	200
61084	2	23	100
61084	3	12	90
61084	4	10	50
61084	5	98	 
61085	1	6	29000
61085	2	7	1500
61085	3	4	300
61085	4	10	70
61085	5	12	50
61086	1	21	2000
61086	2	26	1500
61086	3	11	800
61086	4	12	600
61086	5	9	500
61087	1	7	4000
61087	2	4	150
61087	3	12	130
61087	4	25	80
61087	5	10	80
61088	1	4	100
61088	2	10	100
61088	3	12	80
61088	4	22	50
61088	5	98	 
61089	1	21	500
61089	2	26	400
61089	3	3	100
61089	4	4	50
61089	5	22	20
61090	1	4	900
61090	2	12	700
61090	3	10	400
61090	4	25	200
61090	5	23	50
61091	1	11	1000
61091	2	4	600
61091	3	12	600
61091	4	26	500
61091	5	24	100
61092	1	11	1200
61092	2	21	1000
61092	3	26	800
61092	4	12	800
61092	5	28	200
61093	1	4	200
61093	2	10	80
61093	3	12	40
61093	4	5	40
61093	5	22	30
61094	1	4	1300
61094	2	12	400
61094	3	25	200
61094	4	5	100
61094	5	10	100
61095	1	10	50
61095	2	12	60
61095	3	5	30
61095	4	98	 
61095	5	98	 
61096	1	6	3000
61096	2	7	2500
61096	3	12	350
61096	4	4	300
61096	5	25	50
61097	1	4	700
61097	2	24	500
61097	3	5	200
61097	4	22	140
61097	5	10	89
61098	1	7	1800
61098	2	24	1000
61098	3	11	600
61098	4	4	500
61098	5	12	400
61099	1	6	7000
61099	2	11	1000
61099	3	4	800
61099	4	12	600
61099	5	24	300
61100	1	7	1000
61100	2	4	300
61100	3	24	300
61100	4	25	100
61100	5	12	100
61101	1	4	500
61101	2	10	300
61101	3	12	50
61101	4	98	 
61101	5	98	 
61102	1	7	6000
61102	2	21	700
61102	3	12	550
61102	4	11	500
61102	5	24	200
61103	1	7	1000
61103	2	11	1000
61103	3	12	600
61103	4	28	300
61103	5	4	200
71001	1	4	1600
71001	2	21	500
71001	3	11	500
71001	4	26	1000
71001	5	12	300
71002	1	11	300
71002	2	23	30
71002	3	4	200
71002	4	12	100
71002	5	22	20
71003	1	11	500
71003	2	23	200
71003	3	24	400
71003	4	8	100
71003	5	22	50
71004	1	6	100000
71004	2	4	1400
71004	3	11	300
71004	4	7	1350
71004	5	10	700
71005	1	6	13750
71005	2	4	5000
71005	3	21	3000
71005	4	11	1000
71005	5	28	200
71007	1	21	300
71007	2	24	200
71007	3	10	250
71007	4	3	100
71007	5	23	50
71008	1	6	85000
71008	2	10	5100
71008	3	4	4700
71008	4	21	4500
71008	5	26	800
71009	1	5	20
71009	2	12	30
71009	3	10	30
71009	4	4	50
71009	5	98	 
71010	1	4	1500
71010	2	21	800
71010	3	11	800
71010	4	24	350
71010	5	10	300
71011	1	10	200
71011	2	4	100
71011	3	8	100
71011	4	23	50
71011	5	24	300
71012	1	21	100
71012	2	30	100
71012	3	4	200
71012	4	8	100
71012	5	28	150
71013	1	6	11000
71013	2	4	1000
71013	3	11	1000
71013	4	21	100
71013	5	28	200
71014	1	4	100
71014	2	5	50
71014	3	12	20
71014	4	10	30
71014	5	98	 
71015	1	4	1500
71015	2	24	1000
71015	3	7	500
71015	4	21	400
71015	5	11	300
71017	1	4	600
71017	2	11	500
71017	3	21	50
71017	4	12	350
71017	5	25	100
71018	1	7	6000
71018	2	11	800
71018	3	24	300
71018	4	4	200
71018	5	25	100
71019	1	4	1500
71019	2	21	1500
71019	3	24	1000
71019	4	26	500
71019	5	11	500
71021	1	21	500
71021	2	12	200
71021	3	4	150
71021	4	23	100
71021	5	25	50
71022	1	4	1500
71022	2	21	1500
71022	3	7	2000
71022	4	24	800
71022	5	11	500
71023	1	4	300
71023	2	24	300
71023	3	25	300
71023	4	8	100
71023	5	12	200
71024	1	4	300
71024	2	11	1500
71024	3	12	600
71024	4	21	1000
71024	5	23	200
71025	1	4	900
71025	2	26	800
71025	3	24	600
71025	4	21	300
71025	5	28	200
71026	1	4	200
71026	2	24	100
71026	3	25	60
71026	4	23	50
71026	5	12	30
71028	1	4	400
71028	2	24	1000
71028	3	23	150
71028	4	28	150
71028	5	11	200
71029	1	8	300
71029	2	21	500
71029	3	4	400
