CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
30127	1	4	16000
30127	2	8	50000
30127	3	11	5000
30127	4	7	1000
30127	5	13	500
30129	1	1	1000
30129	2	5	1000
30129	3	4	17000
30129	4	10	50
30129	5	13	1000
30130	1	4	3000
30130	2	12	1500
30130	3	11	1000
30130	4	5	300
30130	5	1	1000
30131	1	4	15000
30131	2	11	1000
30131	3	8	1000
30131	4	5	500
30131	5	7	400
30132	1	4	30000
30132	2	14	5000
30132	3	8	2000
30132	4	1	1000
30132	5	12	1000
30138	1	4	1500
30138	2	12	1500
30138	3	14	2000
30138	4	13	500
30138	5	5	100
40001	1	4	2000
40001	2	1	1000
40001	3	13	400
40001	4	16	300
40001	5	7	300
40002	1	4	40000
40002	2	12	3000
40002	3	1	500
40002	4	16	1000
40002	5	8	500
40003	1	4	4000
40003	2	8	1500
40003	3	5	3000
40003	4	11	1500
40003	5	7	700
40004	1	12	2000
40004	2	4	1600
40004	3	1	1500
40004	4	5	1000
40004	5	13	500
40005	1	4	3000
40005	2	1	600
40005	3	5	300
40005	4	13	1000
40005	5	11	600
40006	1	12	4000
40006	2	4	3000
40006	3	1	4000
40006	4	11	2000
40006	5	7	600
40007	1	7	700
40007	2	5	600
40007	3	10	200
40007	4	11	100
40007	5	88	 
40008	1	4	1500
40008	2	7	1500
40008	3	1	300
40008	4	10	50
40008	5	88	 
40009	1	4	15000
40009	2	14	8000
40009	3	12	2000
40009	4	8	800
40009	5	16	800
40010	1	5	800
40010	2	1	300
40010	3	10	300
40010	4	88	 
40010	5	88	 
40012	1	4	10000
40012	2	8	10000
40012	3	12	3000
40012	4	11	1000
40012	5	1	500
40013	1	12	1500
40013	2	1	1000
40013	3	5	1000
40013	4	13	1000
40013	5	10	300
40014	1	4	10000
40014	2	16	2000
40014	3	8	1000
40014	4	1	1000
40014	5	12	1000
40015	1	4	10000
40015	2	7	2000
40015	3	13	1000
40015	4	1	1000
40015	5	5	600
40016	1	4	20000
40016	2	7	5000
40016	3	12	4000
40016	4	1	1500
40016	5	9	1500
40017	1	1	7000
40017	2	12	4000
40017	3	16	4000
40017	4	5	1500
40017	5	11	1000
40018	1	1	500
40018	2	6	300
40018	3	10	150
40018	4	13	100
40018	5	11	100
40020	1	12	4000
40020	2	4	10000
40020	3	8	1500
40020	4	5	1000
40020	5	11	1000
40021	1	9	6000
40021	2	12	4500
40021	3	11	5000
40021	4	4	5000
40021	5	5	2000
40022	1	4	4000
40022	2	12	4000
40022	3	5	1000
40022	4	8	500
40022	5	7	500
40023	1	9	5500
40023	2	4	4000
40023	3	5	1200
40023	4	10	200
40023	5	13	200
40024	1	4	7000
40024	2	12	2000
40024	3	1	1000
40024	4	5	600
40024	5	7	500
40025	1	4	7000
40025	2	12	3000
40025	3	1	1000
40025	4	5	2000
40025	5	13	1000
40026	1	4	7000
40026	2	16	4000
40026	3	12	3000
40026	4	1	2000
40026	5	13	1500
40028	1	4	15000
40028	2	8	4000
40028	3	11	2000
40028	4	12	1000
40028	5	5	1000
40029	1	4	2000
40029	2	1	1000
40029	3	5	1000
40029	4	8	500
40029	5	11	500
40030	1	5	700
40030	2	1	200
40030	3	10	100
40030	4	7	100
40030	5	88	 
40031	1	8	2500
40031	2	1	2000
40031	3	5	1000
40031	4	11	1000
40031	5	13	1000
40032	1	1	500
40032	2	7	400
40032	3	9	300
40032	4	5	300
40032	5	10	200
40033	1	4	2000
40033	2	12	2000
40033	3	7	2000
40033	4	1	1000
40033	5	13	500
40034	1	4	20000
40034	2	12	3000
40034	3	7	2000
40034	4	1	1000
40034	5	11	1000
40035	1	16	80000
40035	2	4	40000
40035	3	1	6000
40035	4	12	1000
40035	5	11	1000
40036	1	4	42000
40036	2	14	14000
40036	3	7	3800
40036	4	12	1000
40036	5	11	1000
40037	1	4	10000
40037	2	7	5000
40037	3	12	4000
40037	4	11	3000
40037	5	14	3000
40038	1	4	8000
40038	2	5	300
40038	3	1	200
40038	4	7	200
40038	5	10	100
40039	1	11	1000
40039	2	5	200
40039	3	7	200
40039	4	10	100
40039	5	1	100
40043	1	8	15000
40043	2	16	5000
40043	3	11	8000
40043	4	12	2500
40043	5	4	3000
40044	1	11	500
40044	2	5	500
40044	3	10	200
40044	4	7	100
40044	5	1	100
40045	1	4	40000
40045	2	14	5000
40045	3	7	3000
40045	4	12	3000
40045	5	1	2000
40046	1	4	4000
40046	2	5	600
40046	3	7	500
40046	4	1	500
40046	5	10	100
40047	1	4	3000
40047	2	7	2000
40047	3	12	1500
40047	4	1	1500
40047	5	11	500
40048	1	11	2000
40048	2	7	1500
40048	3	5	500
40048	4	1	500
40048	5	10	200
40049	1	4	10000
40049	2	14	9000
40049	3	12	4000
40049	4	1	1000
40049	5	7	1000
40050	1	4	3000
40050	2	12	3000
40050	3	7	1000
40050	4	1	1000
40050	5	5	1000
40051	1	4	20000
40051	2	1	7000
40051	3	12	1200
40051	4	7	1000
40051	5	5	500
40052	1	4	3500
40052	2	5	1200
40052	3	11	1000
40052	4	1	500
40052	5	7	500
40053	1	4	20000
40053	2	8	8000
40053	3	12	5000
40053	4	1	3000
40053	5	7	2000
40054	1	5	3400
40054	2	12	2500
40054	3	1	1000
40054	4	4	3000
40054	5	7	1000
40055	1	4	4000
40055	2	1	1000
40055	3	5	1500
40055	4	11	500
40055	5	10	100
40056	1	16	5000
40056	2	4	2000
40056	3	12	2000
40056	4	9	1500
40056	5	11	500
40058	1	12	2000
40058	2	4	1500
40058	3	7	1000
40058	4	1	500
40058	5	13	200
40059	1	12	2000
40059	2	7	2000
40059	3	11	500
40059	4	10	300
40059	5	13	200
40060	1	12	3000
40060	2	16	1000
40060	3	1	2000
40060	4	5	700
40060	5	13	500
40061	1	8	7000
40061	2	4	3000
40061	3	5	700
40061	4	1	500
40061	5	11	400
40062	1	4	6000
40062	2	14	4000
40062	3	12	2000
40062	4	1	1000
40062	5	5	500
40063	1	1	300
40063	2	5	200
40063	3	7	1500
40063	4	12	2000
40063	5	13	200
40064	1	4	10000
40064	2	8	5000
40064	3	12	3000
40064	4	1	2000
40064	5	13	1500
40065	1	11	3500
40065	2	12	1900
40065	3	1	1500
40065	4	5	1500
40065	5	10	720
40066	1	12	1500
40066	2	1	1000
40066	3	13	1000
40066	4	8	1000
40066	5	7	800
40069	1	4	15000
40069	2	1	1500
40069	3	12	900
40069	4	10	500
40069	5	8	400
40070	1	4	15000
40070	2	1	4000
40070	3	12	2500
40070	4	11	1000
40070	5	5	150
40071	1	4	40000
40071	2	12	4000
40071	3	1	1500
40071	4	7	1000
40071	5	9	1000
40073	1	14	13500
40073	2	12	3000
40073	3	11	2000
40073	4	1	1200
40073	5	5	600
40075	1	4	5000
40075	2	12	2000
40075	3	11	1000
40075	4	13	1000
40075	5	8	1000
40076	1	8	5000
40076	2	11	4500
40076	3	4	1500
40076	4	5	1000
40076	5	9	1000
40077	1	8	3000
40077	2	1	1000
40077	3	13	1000
40077	4	11	300
40077	5	10	100
40078	1	4	10000
40078	2	8	4000
40078	3	11	2000
40078	4	1	800
40078	5	6	600
40079	1	4	10000
40079	2	1	1200
40079	3	5	1000
40079	4	7	600
40079	5	11	500
40081	1	9	11000
40081	2	12	5000
40081	3	4	6000
40081	4	8	3000
40081	5	11	3000
40082	1	4	23000
40082	2	12	2000
40082	3	1	1000
40082	4	11	600
40082	5	5	150
40083	1	4	12000
40083	2	12	2000
40083	3	16	1500
40083	4	5	150
40083	5	1	100
40084	1	4	12000
40084	2	12	3000
40084	3	7	1000
40084	4	5	1000
40084	5	13	500
40085	1	4	2500
40085	2	5	700
40085	3	7	600
40085	4	10	200
40085	5	88	 
40087	1	4	5000
40087	2	8	4000
40087	3	1	3000
40087	4	11	2000
40087	5	7	1000
40088	1	4	10000
40088	2	16	4000
40088	3	12	3000
40088	4	1	1000
40088	5	9	800
40089	1	4	2500
40089	2	12	1600
40089	3	1	1000
40089	4	5	300
40089	5	10	300
40090	1	4	3000
40090	2	12	4000
40090	3	7	600
40090	4	10	300
40090	5	9	500
40091	1	7	200
40091	2	5	150
40091	3	11	100
40091	4	88	 
40091	5	88	 
40092	1	4	10000
40092	2	1	2000
40092	3	11	1000
40092	4	5	500
40092	5	7	500
40093	1	4	12000
40093	2	1	5000
40093	3	7	500
40093	4	10	100
40093	5	13	100
40094	1	4	2000
40094	2	1	1000
40094	3	12	1000
40094	4	7	600
40094	5	10	300
40095	1	4	5000
40095	2	1	2000
40095	3	12	1500
40095	4	13	1000
40095	5	5	700
40096	1	4	3000
40096	2	1	1000
40096	3	5	500
40096	4	11	500
40096	5	10	200
40097	1	4	6500
40097	2	5	2000
40097	3	11	1500
40097	4	8	1500
40097	5	1	500
40098	1	4	30000
40098	2	5	1000
40098	3	8	2000
40098	4	1	1000
40098	5	11	200
40100	1	4	3000
40100	2	5	200
40100	3	7	200
40100	4	8	150
40100	5	1	500
40106	1	4	2500
40106	2	12	2000
40106	3	1	500
40106	4	13	500
40106	5	5	150
40108	1	9	5000
40108	2	8	4000
40108	3	4	3500
40108	4	5	1400
40108	5	7	900
40113	1	4	30000
40113	2	12	1000
40113	3	7	1000
40113	4	11	1000
40113	5	1	1000
40118	1	4	12000
40118	2	12	1000
40118	3	1	500
40118	4	5	500
40118	5	13	100
40119	1	4	50000
40119	2	8	8000
40119	3	9	2500
40119	4	12	3000
40119	5	14	7000
40122	1	4	20000
40122	2	12	2500
40122	3	7	2000
40122	4	1	1000
40122	5	10	800
40129	1	4	6000
40129	2	16	1500
40129	3	12	1000
40129	4	13	500
40129	5	9	500
40143	1	4	5000
40143	2	12	3000
40143	3	1	1000
40143	4	11	500
40143	5	5	200
40145	1	8	3000
40145	2	1	1500
40145	3	5	1500
40145	4	11	800
40145	5	7	500
40151	1	4	44000
40151	2	12	4500
40151	3	8	4200
40151	4	11	3000
40151	5	10	500
40164	1	8	3000
40164	2	12	1000
40164	3	1	1000
40164	4	7	1000
40164	5	5	600
40171	1	12	2000
40171	2	4	3000
40171	3	9	1000
40171	4	10	900
40171	5	13	600
40174	1	1	1000
40174	2	5	1000
40174	3	7	100
40174	4	11	100
40174	5	10	100
50001	1	4	45000
50001	2	14	10000
50001	3	12	2000
50001	4	7	2000
50001	5	1	1000
50002	1	1	700
50002	2	4	9000
50002	3	5	1000
50002	4	13	500
50002	5	11	800
50003	1	4	15000
50003	2	5	5000
50003	3	7	5000
50003	4	12	3000
50003	5	11	3000
50004	1	8	16000
50004	2	16	16000
50004	3	4	15000
50004	4	11	7000
50004	5	12	5000
50005	1	4	20000
50005	2	16	15000
50005	3	8	5000
50005	4	1	2000
50005	5	11	2000
50006	1	4	40000
50006	2	14	15000
50006	3	16	10000
50006	4	8	10000
50006	5	12	6000
50007	1	4	40000
50007	2	16	3500
50007	3	7	1000
50007	4	12	1000
50007	5	1	500
50008	1	4	5000
50008	2	16	1000
50008	3	5	500
50008	4	7	300
50008	5	8	200
50009	1	4	3000
50009	2	12	1300
50009	3	1	1200
50009	4	13	1100
50009	5	5	600
50010	1	4	10000
50010	2	14	8000
50010	3	12	2000
50010	4	7	1000
50010	5	16	700
50011	1	16	4000
50011	2	4	3000
50011	3	11	1300
50011	4	8	1300
50011	5	13	700
50012	1	4	7000
50012	2	1	600
50012	3	12	1500
50012	4	13	800
50012	5	14	4000
50013	1	1	600
50013	2	4	25000
50013	3	12	1000
50013	4	13	600
50013	5	14	2000
50014	1	1	600
50014	2	4	3000
50014	3	5	900
50014	4	13	1000
50014	5	10	500
50015	1	4	4000
50015	2	1	400
50015	3	7	300
50015	4	5	300
50015	5	10	100
50016	1	1	300
50016	2	4	3000
50016	3	12	2000
50016	4	13	1000
50016	5	5	500
50017	1	4	10000
50017	2	12	5000
50017	3	8	3000
50017	4	13	2000
50017	5	1	1000
50018	1	4	30000
50018	2	12	3000
50018	3	1	1000
50018	4	5	1500
50018	5	7	1500
50019	1	4	2000
50019	2	5	300
50019	3	7	300
50019	4	1	100
50019	5	10	50
50021	1	4	10000
50021	2	14	10000
50021	3	8	5000
50021	4	12	2000
50021	5	11	2000
50022	1	1	4000
50022	2	4	60000
50022	3	12	5000
50022	4	13	2000
50022	5	14	2000
50023	1	4	40000
50023	2	12	2000
50023	3	1	2000
50023	4	11	5000
50023	5	16	2000
50024	1	4	3000
50024	2	1	1000
50024	3	7	1000
50024	4	5	500
50024	5	11	500
50025	1	1	1000
50025	2	4	5000
50025	3	5	800
50025	4	12	1500
50025	5	13	900
50026	1	4	3000
50026	2	12	2000
50026	3	1	1500
50026	4	7	1000
50026	5	11	500
50027	1	4	2000
50027	2	5	300
50027	3	12	200
50027	4	1	100
50027	5	7	100
50028	1	1	600
50028	2	4	6000
50028	3	12	1000
50028	4	13	500
50028	5	7	1500
50029	1	1	300
50029	2	4	40000
50029	3	13	500
50029	4	12	1000
50029	5	14	2000
50031	1	4	50000
50031	2	14	7000
50031	3	16	3000
50031	4	12	5000
50031	5	7	1000
50032	1	4	2000
50032	2	1	500
50032	3	5	400
50032	4	7	300
50032	5	10	200
50034	1	4	7000
50034	2	1	2000
50034	3	7	1500
50034	4	5	1000
50034	5	8	500
50035	1	4	8000
50035	2	14	1000
50035	3	12	500
50035	4	1	1000
50035	5	7	500
50036	1	1	200
50036	2	4	20000
50036	3	12	2000
50036	4	13	200
50036	5	14	5000
50037	1	4	20000
50037	2	12	2000
50037	3	7	1000
50037	4	1	500
50037	5	13	200
50038	1	1	8500
50038	2	11	7000
50038	3	12	5000
50038	4	8	5000
50038	5	4	3000
50040	1	4	9000
50040	2	5	1300
50040	3	13	1000
50040	4	1	800
50040	5	7	400
50041	1	1	200
50041	2	4	1500
50041	3	5	500
50041	4	7	300
50041	5	8	200
50042	1	4	10000
50042	2	5	2000
50042	3	7	2000
50042	4	1	1000
50042	5	10	500
50043	1	11	7000
50043	2	4	4000
50043	3	1	2000
50043	4	13	1000
50043	5	7	550
50044	1	4	20000
50044	2	14	2000
50044	3	12	2000
50044	4	7	2000
50044	5	1	500
50045	1	1	400
50045	2	4	1500
50045	3	5	500
50045	4	7	600
50045	5	10	200
50046	1	14	15000
50046	2	12	4000
50046	3	11	10000
50046	4	1	1000
50046	5	5	400
50047	1	1	3000
50047	2	4	40000
50047	3	5	1000
50047	4	13	900
50047	5	12	2000
50048	1	4	15000
50048	2	8	5000
50048	3	7	4000
50048	4	12	2500
50048	5	5	600
50049	1	4	15000
50049	2	8	5000
50049	3	12	4000
50049	4	7	2000
50049	5	1	1000
50050	1	4	3000
50050	2	1	1200
50050	3	13	800
50050	4	5	700
50050	5	7	400
50052	1	4	40000
50052	2	14	14000
50052	3	16	5000
50052	4	5	3000
50052	5	7	2000
50053	1	4	5000
50053	2	11	3000
50053	3	8	1500
50053	4	1	800
50053	5	5	500
50054	1	4	10000
50054	2	12	3000
50054	3	1	200
50054	4	5	700
50054	5	7	500
50055	1	4	10000
50055	2	13	3000
50055	3	7	2000
50055	4	8	2000
50055	5	5	1000
50056	1	4	9000
50056	2	1	300
50056	3	5	500
50056	4	7	300
50056	5	13	50
50057	1	4	20000
50057	2	12	3500
50057	3	1	700
50057	4	7	300
50057	5	5	400
50058	1	4	1000
50058	2	7	300
50058	3	5	200
50058	4	11	100
50058	5	10	100
50059	1	4	30000
50059	2	8	8000
50059	3	12	4000
50059	4	7	3000
50059	5	10	2000
50060	1	1	300
50060	2	4	3000
50060	3	5	300
50060	4	13	500
50060	5	7	1000
50061	1	1	600
50061	2	4	2000
50061	3	5	900
50061	4	7	200
50061	5	10	600
50062	1	4	7000
50062	2	11	3000
50062	3	5	2000
50062	4	13	1200
50062	5	7	1200
50065	1	1	3000
50065	2	5	1500
50065	3	12	3000
50065	4	13	500
50065	5	7	700
50066	1	4	24000
50066	2	6	4000
50066	3	12	6000
50066	4	16	4000
50066	5	11	3000
50068	1	1	400
50068	2	7	400
50068	3	5	250
50068	4	10	100
50068	5	8	100
50069	1	1	3500
50069	2	12	2500
50069	3	8	2000
50069	4	11	1000
50069	5	10	500
50070	1	4	10000
50070	2	8	5000
50070	3	10	2000
50070	4	7	1000
50070	5	1	1000
50072	1	12	5000
50072	2	8	3000
50072	3	13	1000
50072	4	5	500
50072	5	7	300
50073	1	4	15000
50073	2	12	5000
50073	3	1	2000
50073	4	5	1000
50073	5	13	1000
50074	1	4	15000
50074	2	12	4000
50074	3	11	2000
50074	4	7	1000
50074	5	1	1000
50075	1	4	15000
50075	2	1	400
50075	3	5	400
50075	4	7	200
50075	5	8	100
50076	1	4	20000
50076	2	8	10000
50076	3	12	5000
50076	4	1	2000
50076	5	13	1000
50077	1	1	300
50077	2	4	7000
50077	3	5	1000
50077	4	12	400
50077	5	14	500
50078	1	8	4000
50078	2	1	2000
50078	3	5	2000
50078	4	11	1000
50078	5	6	500
50079	1	9	45000
50079	2	11	30000
50079	3	1	30000
50079	4	8	44000
50079	5	16	3000
50080	1	4	2000
50080	2	1	1700
50080	3	5	500
50080	4	7	400
50080	5	16	200
50081	1	16	10000
50081	2	4	10000
50081	3	8	5000
50081	4	12	3000
50081	5	13	1500
50082	1	1	5000
50082	2	4	5000
50082	3	12	3000
50082	4	13	2000
50082	5	8	2000
50083	1	16	2000
50083	2	12	1500
50083	3	1	1000
50083	4	5	500
50083	5	7	200
50084	1	4	3000
50084	2	12	1000
50084	3	1	400
50084	4	5	300
50084	5	7	300
50085	1	1	2000
50085	2	4	10000
50085	3	12	4000
50085	4	13	200
50085	5	14	3000
50086	1	3	700000
50086	2	4	100000
50086	3	7	40000
50086	4	14	17000
50086	5	16	3000
50087	1	4	2000
50087	2	1	300
50087	3	7	200
50087	4	10	50
50087	5	11	0
50089	1	4	15000
50089	2	7	3000
50089	3	13	2000
50089	4	8	2000
50089	5	10	500
50091	1	4	6000
50091	2	1	900
50091	3	5	500
50091	4	7	500
50091	5	10	100
50092	1	13	1200
50092	2	8	400
50092	3	11	400
50092	4	7	200
50092	5	5	100
50093	1	1	500
50093	2	4	1500
50093	3	5	600
50093	4	7	700
50093	5	10	150
50094	1	4	10000
50094	2	7	3000
50094	3	12	2000
50094	4	5	800
50094	5	1	500
50095	1	4	4000
50095	2	13	2000
50095	3	10	500
50095	4	5	500
50095	5	7	500
50096	1	5	1800
50096	2	1	1100
50096	3	12	900
50096	4	7	200
50096	5	10	200
50097	1	4	5
50097	2	12	1800
50097	3	5	1200
50097	4	7	1100
50097	5	1	400
50098	1	1	500
50098	2	4	3200
50098	3	5	500
50098	4	7	500
50098	5	10	150
50100	1	4	15000
50100	2	8	5000
50100	3	12	3000
50100	4	1	2000
50100	5	11	2000
50102	1	4	2000
50102	2	16	1000
50102	3	12	2000
50102	4	11	1000
50102	5	8	500
50105	1	4	20000
50105	2	8	10000
50105	3	7	7000
50105	4	11	6000
50105	5	12	3000
50107	1	4	25000
50107	2	12	5000
50107	3	7	3000
50107	4	1	2500
50107	5	13	1000
50108	1	4	15000
50108	2	5	3000
50108	3	1	2000
50108	4	7	1500
50108	5	13	1000
50109	1	4	3000
50109	2	16	3000
50109	3	11	3000
50109	4	7	1300
50109	5	5	600
50114	1	4	6000
50114	2	1	1000
50114	3	11	1500
50114	4	7	500
50114	5	5	300
50115	1	1	5000
50115	2	4	900000
50115	3	12	1500
50115	4	13	500
50115	5	14	5000
50117	1	4	4000
50117	2	5	2200
50117	3	1	600
50117	4	7	500
50117	5	11	400
50118	1	8	200
50118	2	11	200
50118	3	5	100
50118	4	10	50
50118	5	88	 
60001	1	4	8000
60001	2	1	1500
60001	3	7	800
60001	4	5	600
60001	5	8	500
60002	1	4	20000
60002	2	7	1000
60002	3	1	700
60002	4	5	600
60002	5	10	300
60003	1	4	12000
60003	2	12	4500
60003	3	1	4000
60003	4	16	3800
60003	5	5	2000
60004	1	4	40000
60004	2	8	20000
60004	3	9	5000
60004	4	12	3000
60004	5	7	11000
60005	1	4	5000
60005	2	7	1000
60005	3	1	1000
60005	4	8	500
60005	5	10	300
60006	1	11	40000
60006	2	4	32000
60006	3	8	26000
60006	4	9	14000
60006	5	12	9000
60007	1	4	5000
60007	2	8	3000
60007	3	1	1000
60007	4	13	1000
60007	5	7	1000
60008	1	4	7000
60008	2	7	1000
60008	3	8	400
60008	4	11	300
60008	5	88	 
60009	1	4	5000
60009	2	12	3000
60009	3	1	1000
60009	4	7	700
60009	5	11	600
60010	1	4	10000
60010	2	1	700
60010	3	5	500
60010	4	7	500
60010	5	10	300
60012	1	4	12000
60012	2	11	3500
60012	3	12	1500
60012	4	1	1000
60012	5	5	500
60013	1	4	14000
60013	2	7	2500
60013	3	1	1500
60013	4	13	500
60013	5	10	250
60014	1	4	10000
60014	2	1	700
60014	3	7	500
60014	4	5	400
60014	5	13	300
60015	1	4	12500
60015	2	11	3500
60015	3	8	2000
60015	4	7	1200
60015	5	5	800
60016	1	4	25000
60016	2	7	2500
60016	3	8	1500
60016	4	1	1000
60016	5	11	700
60018	1	4	55000
60018	2	9	31000
60018	3	11	28000
60018	4	8	20000
60018	5	12	10000
60019	1	16	4000
60019	2	4	3800
60019	3	11	2600
60019	4	1	1400
60019	5	7	900
60020	1	4	100000
60020	2	8	20000
60020	3	14	6000
60020	4	7	4000
60020	5	12	2000
60023	1	4	1000
60023	2	11	50
60023	3	88	 
60023	4	88	 
60023	5	88	 
60024	1	4	2000
60024	2	8	100
60024	3	5	50
60024	4	7	50
60024	5	1	50
60025	1	4	30000
60025	2	14	10000
60025	3	12	5000
60025	4	7	4000
60025	5	1	2000
60026	1	4	9300
60026	2	1	2600
60026	3	11	2000
60026	4	8	1500
60026	5	7	1300
60027	1	4	15000
60027	2	11	3500
60027	3	12	2000
60027	4	8	1500
60027	5	7	1200
60028	1	4	38000
60028	2	8	8000
60028	3	1	5000
60028	4	7	5000
60028	5	11	3500
60029	1	4	13000
60029	2	5	600
60029	3	7	500
60029	4	1	500
60029	5	13	400
60031	1	4	2500
60031	2	12	500
60031	3	7	500
60031	4	16	300
60031	5	1	300
60032	1	4	15600
60032	2	11	11000
60032	3	12	8000
60032	4	1	4500
60032	5	8	1700
60033	1	4	3000
60033	2	5	700
60033	3	1	300
60033	4	7	200
60033	5	8	200
60034	1	4	15000
60034	2	12	3000
60034	3	1	700
60034	4	7	900
60034	5	13	500
60035	1	4	7000
60035	2	16	5000
60035	3	11	3000
60035	4	8	600
60035	5	7	1000
60036	1	4	12000
60036	2	11	4000
60036	3	7	2500
60036	4	8	1200
60036	5	1	1000
60037	1	4	10000
60037	2	12	3000
60037	3	5	500
60037	4	1	500
60037	5	13	400
60038	1	4	12000
60038	2	11	3500
60038	3	7	2000
60038	4	8	1000
60038	5	1	500
60039	1	4	3000
60039	2	13	1300
60039	3	1	1000
60039	4	11	2000
60039	5	7	500
60040	1	7	200
60040	2	11	500
60040	3	5	200
60040	4	8	300
60040	5	1	200
60041	1	4	4000
60041	2	5	700
60041	3	7	500
60041	4	10	200
60041	5	8	200
60043	1	4	25000
60043	2	12	2000
60043	3	7	1800
60043	4	11	1500
60043	5	1	1000
60044	1	4	5000
60044	2	5	600
60044	3	7	500
60044	4	11	300
60044	5	10	100
60045	1	4	3000
60045	2	1	300
60045	3	13	300
60045	4	7	200
60045	5	11	2000
60047	1	4	23000
60047	2	8	4500
60047	3	11	2000
60047	4	7	1500
60047	5	1	1000
60048	1	4	5000
60048	2	5	500
60048	3	7	300
60048	4	88	 
60048	5	88	 
60049	1	4	4000
60049	2	5	1000
60049	3	7	700
60049	4	1	500
60049	5	10	200
60050	1	16	10000
60050	2	4	2000
60050	3	8	4000
60050	4	11	3000
60050	5	7	1000
60051	1	4	6000
60051	2	8	2000
60051	3	1	500
60051	4	7	500
60051	5	5	400
60052	1	4	3000
60052	2	16	700
60052	3	1	500
60052	4	7	500
60052	5	10	200
60053	1	4	7200
60053	2	11	5800
60053	3	1	1700
60053	4	7	800
60053	5	5	400
60054	1	4	10000
60054	2	12	3000
60054	3	8	2000
60054	4	1	1500
60054	5	7	500
60056	1	16	8000
60056	2	11	5000
60056	3	8	2000
60056	4	1	1000
60056	5	7	800
60057	1	4	23000
60057	2	8	4200
60057	3	11	2500
60057	4	12	2000
60057	5	7	1500
60058	1	4	13000
60058	2	11	2000
60058	3	16	4000
60058	4	8	1000
60058	5	1	1000
60059	1	4	25000
60059	2	7	3500
60059	3	11	2000
60059	4	1	1000
60059	5	13	500
60060	1	4	7000
60060	2	12	4000
60060	3	1	1000
60060	4	5	600
60060	5	8	500
60061	1	4	2000
60061	2	1	1500
60061	3	16	4000
60061	4	8	2000
60061	5	12	2500
60062	1	4	9000
60062	2	14	5000
60062	3	7	1000
60062	4	1	400
60062	5	5	400
60063	1	11	12000
60063	2	4	5000
60063	3	8	2000
60063	4	16	1900
60063	5	1	500
60064	1	4	25000
60064	2	8	5000
60064	3	11	3000
60064	4	12	2000
60064	5	1	1000
60065	1	3	400000
60065	2	4	60000
60065	3	14	20000
60065	4	1	5000
60065	5	11	10000
60066	1	4	24500
60066	2	12	9000
60066	3	1	5300
60066	4	11	5100
60066	5	7	2300
60067	1	4	3000
60067	2	5	1500
60067	3	7	800
60067	4	1	800
60067	5	8	500
60068	1	11	21000
60068	2	4	20000
60068	3	12	7000
60068	4	8	2000
60068	5	7	1600
60069	1	4	19000
60069	2	8	2000
60069	3	7	1800
60069	4	1	1500
60069	5	11	1000
60070	1	4	5000
60070	2	16	1000
60070	3	8	1000
60070	4	11	1000
60070	5	1	1000
60071	1	4	25000
60071	2	8	4500
60071	3	12	2000
60071	4	7	1500
60071	5	11	700
60073	1	8	12000
60073	2	14	8000
60073	3	4	6000
60073	4	12	3000
60073	5	7	1000
60074	1	4	8000
60074	2	14	3000
60074	3	12	2000
60074	4	13	1000
60074	5	1	500
60075	1	4	7000
60075	2	12	4000
60075	3	5	600
60075	4	1	500
60075	5	13	500
60076	1	4	12000
60076	2	11	2000
60076	3	7	1000
60076	4	5	600
60076	5	1	500
60077	1	4	70000
60077	2	9	15000
60077	3	14	12000
60077	4	7	4500
60077	5	12	4200
60078	1	4	3000
60078	2	7	400
60078	3	1	300
60078	4	5	200
60078	5	88	 
60079	1	5	500
60079	2	13	400
60079	3	1	300
60079	4	8	300
60079	5	11	300
60080	1	4	8000
60080	2	5	1500
60080	3	1	2000
60080	4	8	1500
60080	5	11	1000
60081	1	14	20000
60081	2	9	8000
60081	3	4	7000
60081	4	7	5000
60081	5	12	4000
60082	1	4	12000
60082	2	11	2000
60082	3	1	1500
60082	4	8	700
60082	5	7	500
60083	1	4	12000
60083	2	11	2500
60083	3	8	1000
60083	4	1	600
60083	5	7	500
60084	1	4	6000
60084	2	7	3000
60084	3	1	2000
60084	4	5	1500
60084	5	88	 
60085	1	12	2000
60085	2	5	1500
60085	3	1	500
60085	4	13	500
60085	5	6	300
60086	1	8	8000
60086	2	4	5000
60086	3	12	3000
60086	4	1	1500
60086	5	11	1000
60087	1	4	15000
60087	2	12	4000
60087	3	1	1500
60087	4	5	700
60087	5	8	600
60088	1	4	4000
60088	2	7	1000
60088	3	1	700
60088	4	5	500
60088	5	8	500
60089	1	4	20000
60089	2	14	8000
60089	3	12	4000
60089	4	1	2000
60089	5	5	1000
60091	1	4	10000
60091	2	5	500
60091	3	1	500
60091	4	7	500
60091	5	13	400
60092	1	4	12000
60092	2	7	1800
60092	3	1	1000
60092	4	5	500
60092	5	11	450
60093	1	16	27900
60093	2	8	16000
60093	3	11	13500
60093	4	7	950
60093	5	1	600
60094	1	4	10000
60094	2	12	1500
60094	3	7	500
60094	4	1	500
60094	5	88	 
60095	1	4	5000
60095	2	5	400
60095	3	7	400
60095	4	1	300
60095	5	13	300
60096	1	4	10000
60096	2	12	4000
60096	3	5	1000
60096	4	1	500
60096	5	7	400
60097	1	4	10500
60097	2	1	2000
60097	3	7	450
60097	4	5	300
60097	5	11	270
