CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	CHLBRNR4	CAREGVR4	THSCOMR4	LIVHSER4	YRDIEDR4	SEENMER4	WHRNOWR4	EVRLVDR4	LNGLVDR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	STLL18R4	EDCH18R4	HSSTRTR4	STRYRR4	GRADER4	STILLR4	WHYNOTR4	AGEGRDR4	TYPLSTR4	TYPATDR4	FEESR4	EXTTUTR4	PERFR4	BRDSCHR4	WHSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMTOBR4	MOTTOBR4	MEMALCR4
10009	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	7	0	3	2	 	 	 	 	1	6	6	1	 	 	 	3	-77	480	2	0	1	8	3	2	2	0	5	2	3	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10009	1	68	72	 	2	5	5	 	0	 	1	 	 	 	 	 	1	1	98	98	1	77	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10009	2	33	37	 	1	1	1	 	0	 	1	 	 	 	 	 	6	1	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5	1	7	20	8	1	1	1	1	1	0	1	1	1	6	10	10	1	0	1	0	0	 	0	15	0	4	20	2	0	0	0	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	1	1
10009	3	34	38	 	2	1	1	1	1	 	1	 	 	 	 	 	5	1	1	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5	1	7	20	8	1	1	1	1	1	0	1	1	1	6	10	10	1	0	1	0	0	 	0	15	0	5	20	5	0	0	0	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10009	4	5	9	 	1	7	7	 	0	 	1	 	 	 	 	 	7	 	3	2	 	 	 	 	1	6	2	1	 	 	 	3	0	240	3	 	 	10	0	0	0	0	5	2	6	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10010	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	2400	3	0	1	9	0	1	0	0	5	4	5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10010	1	39	43	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	5	1	0	0	1	0	 	1	4	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	0
10010	2	38	42	 	2	1	1	0	1	 	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	5	1	0	0	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10010	3	16	20	 	1	7	7	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	0	8	12	 	1	0	0	 	 	0	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	580	0	2	0	1	7	0	0	0	0	5	4	8	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	1	43	47	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	28	10	1	1	1	1	0	 	1	5	0	3	15	8	1	1	0	0	1	0	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	22	88	 	2	 	 	1	4	1	0	0
10011	2	41	45	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	0	12	28	6	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10011	3	16	20	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	12	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	12	26	8	1	1	1	1	1	0	1	15	1	12	28	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10011	4	13	17	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	11	1	 	 	 	3	1080	6400	2	 	 	6.5	0	2	0	0	5	7	3.5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	25	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10012	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	1500	1	0	1	8	1	2	1	0	5.5	3	3	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	25	3	1	1	1	1	0	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	1	37	41	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	10	25	8	1	1	1	1	1	0	1	15	1	12	10	3	1	1	1	1	0	 	0	1	0	6	5	6	1	0	1	0	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	1	1
10012	2	36	40	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	28	4	1	1	1	1	0	 	1	1	1	6	10	6	1	0	1	0	0	 	0	15	1	12	30	3	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10012	3	14	18	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	12	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10012	4	12	15	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	9	1	 	 	 	3	270	2000	1	 	 	7	1	3	2	0	6	3	2	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10012	5	 	1	 	2	 	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10013	0	7	11	 	2	0	0	 	 	0	1	 	 	 	 	 	5	 	4	3	 	 	 	 	1	6	5	1	 	 	 	3	0	2000	1	0	2	9	0	0	0	0	4.30000019073486	5	5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10013	1	59	63	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10013	2	57	61	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10013	3	39	43	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	14	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10013	4	37	41	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	1	1	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10013	5	12	16	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	4	3	 	 	 	 	1	6	10	1	 	 	 	3	-77	4000	1	 	 	7	0	0	0	0	6	7	4	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10014	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	3	 	 	 	 	1	6	5	1	 	 	 	3	120	3600	1	0	1	8	0	1	0	0	5	3	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	1	81	-88	 	2	5	5	 	 	 	 	2006	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	2	43	47	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	7	1	0	0	1	0	 	1	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	1	0	1	27	88	 	1	 	 	2	1	0	0	0
10014	3	39	43	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
10014	4	4	8	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	3	 	 	 	 	1	6	2	1	 	 	 	3	120	200	2	 	 	9	0	0	0	0	5	2	8	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10015	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	-77	600	3	0	1	8.5	1	1	1	0	5.5	2	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	20	1	1	1	1	1	0	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	1	45	49	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	25	10	1	1	1	1	1	0	1	1	1	6	10	7	1	0	1	0	0	 	0	15	1	12	30	2	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	1
10015	2	43	48	 	2	1	1	0	1	 	1	 	 	 	 	 	2	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	7	1	0	1	0	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10015	3	24	28	 	2	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	4	19	23	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	2	30	10	1	1	1	1	1	0	1	15	0	6	10	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	1
10016	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	98	 	 	 	 	1	7	5	1	 	 	 	3	0	3600	1	0	1	8	0	1	0	0	5	3	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	1	31	34	 	1	1	1	 	0	 	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	2	26	30	 	2	1	1	1	1	 	1	 	 	 	 	 	1	3	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	5	1	0	0	1	0	 	0	13	1	6	30	10	0	1	1	1	1	0	1	15	1	12	30	5	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10016	3	6	10	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	98	 	 	 	 	1	6	4	1	 	 	 	3	40	1200	1	 	 	8	0	0	0	0	5	1	10	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10017	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	200	3	0	1	10	0	1	0	0	4.5	5	3.5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	1	36	40	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	7	2	1	0	1	0	0	 	1	12	 	12	10	8	1	1	1	1	1	0	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
10017	2	31	35	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	7	2	1	0	1	0	0	 	0	13	1	10	15	8	1	1	1	1	1	0	1	15	1	12	30	3	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10017	3	4	8	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	2	1	 	 	 	3	0	200	2	 	 	10	0	0	0	0	8	1	5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10018	0	8	12	 	2	0	0	 	 	0	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	360	3300	2	0	1	6.5	0	1	0	0	5.5	3.5	7.5	15	1	12	30	1	1	1	1	1	0	 	0	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10018	1	39	43	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	12	26	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	2	 	 	5	1	0	0	1
10018	2	34	38	 	2	1	1	0	1	 	1	 	 	 	 	 	2	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	7	6	8	1	0	1	1	0	 	1	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10018	3	15	19	 	1	7	7	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10019	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	240	1800	2	0	1	8	1	1	2	0	5	4	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	15	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10019	1	39	43	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	10	1	0	1	0	0	 	1	5	0	6	10	10	1	0	1	0	1	0	0	4	0	3	10	3	0	0	0	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	1
10019	2	36	40	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	10	0	1	0	1	0	 	1	4	1	12	30	5	1	1	1	1	0	 	0	15	1	12	30	3	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10019	3	5	9	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	3	1	 	 	 	3	0	240	1	 	 	9	0	0	0	0	5	3	7	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10020	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	98	 	 	 	 	1	6	6	1	 	 	 	3	-77	160	3	0	2	9	0	2	0	0	5	3	5	15	1	12	30	2	1	1	1	1	0	 	0	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	1	40	44	 	1	1	1	 	0	 	4	 	5	2	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	2	34	38	 	2	1	1	0	1	 	1	 	 	 	 	 	1	4	6	98	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	12	26	12	1	1	1	1	0	 	1	1	1	7	6	8	1	0	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10020	3	71	75	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	4	64	68	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	5	34	38	 	2	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	6	 	82	 	2	 	5	 	0	 	1	 	 	 	 	 	3	3	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10021	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	360	0	1	0	2	8	0	1	0	0	5	5	5	15	1	12	20	1	1	1	1	1	0	 	0	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10021	1	43	47	 	1	1	1	 	0	 	1	 	 	 	 	 	2	1	98	98	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	1	12	22	8	1	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
10021	2	36	40	 	2	1	1	0	1	 	1	 	 	 	 	 	1	1	98	98	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	20	1	9	22	4	1	1	0	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10021	3	15	19	 	1	7	7	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10022	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	3000	1	0	5	8	1	2	0	0	6	4	3	19	 	 	 	 	 	 	 	 	 	 	 	15	0	12	10	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10022	1	33	37	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	25	10	1	1	1	1	1	0	1	15	0	12	15	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	1	1
10022	2	31	35	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	28	10	1	1	1	1	0	 	1	1	1	6	10	6	0	1	1	1	0	 	0	15	1	12	30	4	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10022	3	6	10	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	4	1	 	 	 	3	0	1000	1	 	 	9	0	0	0	0	5	3	6	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
10024	0	8	11	 	2	0	0	 	 	1	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	5	1	 	 	 	3	0	320	1	0	1	8	0	0	0	0	4.5	5	6.5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
