CHILDCODE	IMEVIDR4	RKEVR4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4
70030	1	88	 	 	 	 
70030	2	88	 	 	 	 
70030	3	88	 	 	 	 
70031	1	61	 	 	 	1
70031	2	88	 	 	 	 
70031	3	88	 	 	 	 
70032	1	88	 	 	 	 
70032	2	88	 	 	 	 
70032	3	88	 	 	 	 
70034	1	1	 	1	 	 
70034	2	37	1	1	1	1
70034	3	38	1	1	1	1
70036	1	88	 	 	 	 
70036	2	88	 	 	 	 
70036	3	88	 	 	 	 
70037	1	12	1	1	1	1
70037	2	47	1	1	1	1
70037	3	88	 	 	 	 
70038	1	88	 	 	 	 
70038	2	88	 	 	 	 
70038	3	88	 	 	 	 
70039	1	37	 	 	3	 
70039	2	88	 	 	 	 
70039	3	88	 	 	 	 
70040	1	36	1	 	 	 
70040	2	37	 	 	 	2
70040	3	39	1	1	1	1
70041	1	29	4	4	 	 
70041	2	88	 	 	 	 
70041	3	88	 	 	 	 
70042	1	29	4	 	 	 
70042	2	88	 	 	 	 
70042	3	88	 	 	 	 
70043	1	48	 	2	 	 
70043	2	14	 	 	 	4
70043	3	88	 	 	 	 
70044	1	88	 	 	 	 
70044	2	88	 	 	 	 
70044	3	88	 	 	 	 
70045	1	88	 	 	 	 
70045	2	88	 	 	 	 
70045	3	88	 	 	 	 
70046	1	88	 	 	 	 
70046	2	88	 	 	 	 
70046	3	88	 	 	 	 
70049	1	88	 	 	 	 
70049	2	88	 	 	 	 
70049	3	88	 	 	 	 
70050	1	13	 	1	 	 
70050	2	37	 	 	2	 
70050	3	38	 	1	 	 
70051	1	25	 	2	 	 
70051	2	88	 	 	 	 
70051	3	88	 	 	 	 
70052	1	88	 	 	 	 
70052	2	88	 	 	 	 
70052	3	88	 	 	 	 
70053	1	88	 	 	 	 
70053	2	88	 	 	 	 
70053	3	88	 	 	 	 
70054	1	88	 	 	 	 
70054	2	88	 	 	 	 
70054	3	88	 	 	 	 
70057	1	88	 	 	 	 
70057	2	88	 	 	 	 
70057	3	88	 	 	 	 
70058	1	29	 	 	2	 
70058	2	88	 	 	 	 
70058	3	88	 	 	 	 
70059	1	88	 	 	 	 
70059	2	88	 	 	 	 
70059	3	88	 	 	 	 
70060	1	88	 	 	 	 
70060	2	88	 	 	 	 
70060	3	88	 	 	 	 
70063	1	88	 	 	 	 
70063	2	88	 	 	 	 
70063	3	88	 	 	 	 
70064	1	1	 	 	 	1
70064	2	12	 	 	1	2
70064	3	13	 	 	2	3
70065	1	13	2	2	2	2
70065	2	12	1	1	1	1
70065	3	16	1	1	1	1
70066	1	39	 	 	 	4
70066	2	88	 	 	 	 
70066	3	88	 	 	 	 
70067	1	88	 	 	 	 
70067	2	88	 	 	 	 
70067	3	88	 	 	 	 
70068	1	88	 	 	 	 
70068	2	88	 	 	 	 
70068	3	88	 	 	 	 
70069	1	88	 	 	 	 
70069	2	88	 	 	 	 
70069	3	88	 	 	 	 
70070	1	14	1	 	 	 
70070	2	42	 	 	2	3
70070	3	1	1	1	2	2
70071	1	1	 	 	1	1
70071	2	88	 	 	 	 
70071	3	88	 	 	 	 
70072	1	40	2	 	 	 
70072	2	88	 	 	 	 
70072	3	88	 	 	 	 
70073	1	88	 	 	 	 
70073	2	88	 	 	 	 
70073	3	88	 	 	 	 
70074	1	16	1	1	2	 
70074	2	37	1	1	1	1
70074	3	42	 	 	 	2
70075	1	88	 	 	 	 
70075	2	88	 	 	 	 
70075	3	88	 	 	 	 
70076	1	88	 	 	 	 
70076	2	88	 	 	 	 
70076	3	88	 	 	 	 
70077	1	13	 	 	1	 
70077	2	88	 	 	 	 
70077	3	88	 	 	 	 
70078	1	88	 	 	 	 
70078	2	88	 	 	 	 
70078	3	88	 	 	 	 
70079	1	88	 	 	 	 
70079	2	88	 	 	 	 
70079	3	88	 	 	 	 
70080	1	88	 	 	 	 
70080	2	88	 	 	 	 
70080	3	88	 	 	 	 
70081	1	37	2	2	2	2
70081	2	88	 	 	 	 
70081	3	88	 	 	 	 
70082	1	88	 	 	 	 
70082	2	88	 	 	 	 
70082	3	88	 	 	 	 
70083	1	88	 	 	 	 
70083	2	88	 	 	 	 
70083	3	88	 	 	 	 
70084	1	88	 	 	 	 
70084	2	88	 	 	 	 
70084	3	88	 	 	 	 
70085	1	39	3	 	 	 
70085	2	88	 	 	 	 
70085	3	88	 	 	 	 
70086	1	39	1	 	 	 
70086	2	88	 	 	 	 
70086	3	88	 	 	 	 
70087	1	88	 	 	 	 
70087	2	88	 	 	 	 
70087	3	88	 	 	 	 
70088	1	88	 	 	 	 
70088	2	88	 	 	 	 
70088	3	88	 	 	 	 
70090	1	37	2	2	2	2
70090	2	38	1	1	1	1
70090	3	39	1	1	1	1
70091	1	88	 	 	 	 
70091	2	88	 	 	 	 
70091	3	88	 	 	 	 
70092	1	1	1	1	1	1
70092	2	88	 	 	 	 
70092	3	88	 	 	 	 
70093	1	88	 	 	 	 
70093	2	88	 	 	 	 
70093	3	88	 	 	 	 
70094	1	25	3	 	 	 
70094	2	88	 	 	 	 
70094	3	88	 	 	 	 
70095	1	29	 	 	3	 
70095	2	88	 	 	 	 
70095	3	88	 	 	 	 
70097	1	88	 	 	 	 
70097	2	88	 	 	 	 
70097	3	88	 	 	 	 
70098	1	14	1	2	1	2
70098	2	13	3	2	1	 
70098	3	30	3	2	3	1
70099	1	61	 	 	 	3
70099	2	88	 	 	 	 
70099	3	88	 	 	 	 
70100	1	14	1	1	4	1
70100	2	42	1	2	1	3
70100	3	88	 	 	 	 
70101	1	13	 	2	 	 
70101	2	88	 	 	 	 
70101	3	88	 	 	 	 
70102	1	88	 	 	 	 
70102	2	88	 	 	 	 
70102	3	88	 	 	 	 
70105	1	37	 	 	2	2
70105	2	14	 	1	1	 
70105	3	88	 	 	 	 
70107	1	88	 	 	 	 
70107	2	88	 	 	 	 
70107	3	88	 	 	 	 
70116	1	88	 	 	 	 
70116	2	88	 	 	 	 
70116	3	88	 	 	 	 
70118	1	88	 	 	 	 
70118	2	88	 	 	 	 
70118	3	88	 	 	 	 
70123	1	37	 	 	 	1
70123	2	88	 	 	 	 
70123	3	88	 	 	 	 
70124	1	88	 	 	 	 
70124	2	88	 	 	 	 
70124	3	88	 	 	 	 
70125	1	38	 	 	 	3
70125	2	88	 	 	 	 
70125	3	88	 	 	 	 
70126	1	88	 	 	 	 
70126	2	88	 	 	 	 
70126	3	88	 	 	 	 
80001	1	13	 	1	 	 
80001	2	88	 	 	 	 
80001	3	88	 	 	 	 
80002	1	1	 	 	 	1
80002	2	38	 	 	 	1
80002	3	88	 	 	 	 
80003	1	88	 	 	 	 
80003	2	88	 	 	 	 
80003	3	88	 	 	 	 
80004	1	36	 	 	 	3
80004	2	88	 	 	 	 
80004	3	88	 	 	 	 
80005	1	88	 	 	 	 
80005	2	88	 	 	 	 
80005	3	88	 	 	 	 
80006	1	40	 	1	 	 
80006	2	88	 	 	 	 
80006	3	88	 	 	 	 
80008	1	88	 	 	 	 
80008	2	88	 	 	 	 
80008	3	88	 	 	 	 
80009	1	88	 	 	 	 
80009	2	88	 	 	 	 
80009	3	88	 	 	 	 
80011	1	14	 	 	3	 
80011	2	88	 	 	 	 
80011	3	88	 	 	 	 
80012	1	39	 	 	4	2
80012	2	14	 	2	2	 
80012	3	1	1	1	1	 
80013	1	88	 	 	 	 
80013	2	88	 	 	 	 
80013	3	88	 	 	 	 
80014	1	45	 	 	2	2
80014	2	88	 	 	 	 
80014	3	88	 	 	 	 
80015	1	42	2	2	2	2
80015	2	88	 	 	 	 
80015	3	88	 	 	 	 
80016	1	40	1	 	 	 
80016	2	88	 	 	 	 
80016	3	88	 	 	 	 
80017	1	88	 	 	 	 
80017	2	88	 	 	 	 
80017	3	88	 	 	 	 
80018	1	88	 	 	 	 
80018	2	88	 	 	 	 
80018	3	88	 	 	 	 
80019	1	88	 	 	 	 
80019	2	88	 	 	 	 
80019	3	88	 	 	 	 
80020	1	41	 	 	3	 
80020	2	88	 	 	 	 
80020	3	88	 	 	 	 
80021	1	88	 	 	 	 
80021	2	88	 	 	 	 
80021	3	88	 	 	 	 
80022	1	88	 	 	 	 
80022	2	88	 	 	 	 
80022	3	88	 	 	 	 
80024	1	88	 	 	 	 
80024	2	88	 	 	 	 
80024	3	88	 	 	 	 
80025	1	41	 	2	 	 
80025	2	88	 	 	 	 
80025	3	88	 	 	 	 
80026	1	88	 	 	 	 
80026	2	88	 	 	 	 
80026	3	88	 	 	 	 
80027	1	29	4	 	 	 
80027	2	88	 	 	 	 
80027	3	88	 	 	 	 
80029	1	88	 	 	 	 
80029	2	88	 	 	 	 
80029	3	88	 	 	 	 
80030	1	88	 	 	 	 
80030	2	88	 	 	 	 
80030	3	88	 	 	 	 
80031	1	88	 	 	 	 
80031	2	88	 	 	 	 
80031	3	88	 	 	 	 
80032	1	88	 	 	 	 
80032	2	88	 	 	 	 
80032	3	88	 	 	 	 
80033	1	40	2	 	 	 
80033	2	88	 	 	 	 
80033	3	88	 	 	 	 
80034	1	88	 	 	 	 
80034	2	88	 	 	 	 
80034	3	88	 	 	 	 
80035	1	41	 	 	 	3
80035	2	14	 	 	2	 
80035	3	88	 	 	 	 
80036	1	14	3	 	 	 
80036	2	88	 	 	 	 
80036	3	88	 	 	 	 
80037	1	30	 	 	3	 
80037	2	13	 	 	 	2
80037	3	88	 	 	 	 
80038	1	88	 	 	 	 
80038	2	88	 	 	 	 
80038	3	88	 	 	 	 
80039	1	29	 	 	 	2
80039	2	38	 	 	 	1
80039	3	37	 	 	 	1
80040	1	16	3	 	 	 
80040	2	41	 	2	 	 
80040	3	42	 	1	 	 
80041	1	39	 	 	1	 
80041	2	88	 	 	 	 
80041	3	88	 	 	 	 
80042	1	38	2	2	2	2
80042	2	29	 	2	 	 
80042	3	88	 	 	 	 
80045	1	88	 	 	 	 
80045	2	88	 	 	 	 
80045	3	88	 	 	 	 
80046	1	16	 	1	 	 
80046	2	88	 	 	 	 
80046	3	88	 	 	 	 
80047	1	88	 	 	 	 
80047	2	88	 	 	 	 
80047	3	88	 	 	 	 
80048	1	88	 	 	 	 
80048	2	88	 	 	 	 
80048	3	88	 	 	 	 
80049	1	88	 	 	 	 
80049	2	88	 	 	 	 
80049	3	88	 	 	 	 
80050	1	88	 	 	 	 
80050	2	88	 	 	 	 
80050	3	88	 	 	 	 
80051	1	88	 	 	 	 
80051	2	88	 	 	 	 
80051	3	88	 	 	 	 
80052	1	88	 	 	 	 
80052	2	88	 	 	 	 
80052	3	88	 	 	 	 
80053	1	88	 	 	 	 
80053	2	88	 	 	 	 
80053	3	88	 	 	 	 
80055	1	88	 	 	 	 
80055	2	88	 	 	 	 
80055	3	88	 	 	 	 
80056	1	88	 	 	 	 
80056	2	88	 	 	 	 
80056	3	88	 	 	 	 
80058	1	88	 	 	 	 
80058	2	88	 	 	 	 
80058	3	88	 	 	 	 
80059	1	39	 	2	 	 
80059	2	88	 	 	 	 
80059	3	88	 	 	 	 
80060	1	36	 	 	 	4
80060	2	37	4	 	 	 
80060	3	13	 	 	3	 
80061	1	88	 	 	 	 
80061	2	88	 	 	 	 
80061	3	88	 	 	 	 
80062	1	38	 	 	 	1
80062	2	88	 	 	 	 
80062	3	88	 	 	 	 
80064	1	37	 	 	1	 
80064	2	13	 	1	2	1
80064	3	88	 	 	 	 
80065	1	39	1	1	1	1
80065	2	47	1	1	1	1
80065	3	88	 	 	 	 
80066	1	88	 	 	 	 
80066	2	88	 	 	 	 
80066	3	88	 	 	 	 
80067	1	88	 	 	 	 
80067	2	88	 	 	 	 
80067	3	88	 	 	 	 
80068	1	14	 	 	 	3
80068	2	88	 	 	 	 
80068	3	88	 	 	 	 
80069	1	37	 	 	2	 
80069	2	88	 	 	 	 
80069	3	88	 	 	 	 
80070	1	37	3	1	1	 
80070	2	88	 	 	 	 
80070	3	88	 	 	 	 
80071	1	88	 	 	 	 
80071	2	88	 	 	 	 
80071	3	88	 	 	 	 
80072	1	88	 	 	 	 
80072	2	88	 	 	 	 
80072	3	88	 	 	 	 
80073	1	88	 	 	 	 
80073	2	88	 	 	 	 
80073	3	88	 	 	 	 
80075	1	39	1	1	1	1
80075	2	38	 	 	 	1
80075	3	88	 	 	 	 
80076	1	88	 	 	 	 
80076	2	88	 	 	 	 
80076	3	88	 	 	 	 
80078	1	16	 	2	2	 
80078	2	47	1	1	1	1
80078	3	88	 	 	 	 
80079	1	88	 	 	 	 
80079	2	88	 	 	 	 
80079	3	88	 	 	 	 
80080	1	39	 	 	2	 
80080	2	88	 	 	 	 
80080	3	88	 	 	 	 
80081	1	88	 	 	 	 
80081	2	88	 	 	 	 
80081	3	88	 	 	 	 
80082	1	38	 	 	1	1
80082	2	88	 	 	 	 
80082	3	88	 	 	 	 
80083	1	16	 	 	2	3
80083	2	88	 	 	 	 
80083	3	88	 	 	 	 
80084	1	88	 	 	 	 
80084	2	88	 	 	 	 
80084	3	88	 	 	 	 
80085	1	88	 	 	 	 
80085	2	88	 	 	 	 
80085	3	88	 	 	 	 
80086	1	42	 	 	2	1
80086	2	88	 	 	 	 
80086	3	88	 	 	 	 
80087	1	88	 	 	 	 
80087	2	88	 	 	 	 
80087	3	88	 	 	 	 
80088	1	88	 	 	 	 
80088	2	88	 	 	 	 
80088	3	88	 	 	 	 
80090	1	88	 	 	 	 
80090	2	88	 	 	 	 
80090	3	88	 	 	 	 
80091	1	47	 	 	1	1
80091	2	88	 	 	 	 
80091	3	88	 	 	 	 
80092	1	36	 	 	1	 
80092	2	88	 	 	 	 
80092	3	88	 	 	 	 
80093	1	88	 	 	 	 
80093	2	88	 	 	 	 
80093	3	88	 	 	 	 
80094	1	88	 	 	 	 
80094	2	88	 	 	 	 
80094	3	88	 	 	 	 
80095	1	40	 	3	 	 
80095	2	88	 	 	 	 
80095	3	88	 	 	 	 
80096	1	61	 	4	 	 
80096	2	88	 	 	 	 
80096	3	88	 	 	 	 
80098	1	88	 	 	 	 
80098	2	88	 	 	 	 
80098	3	88	 	 	 	 
80099	1	88	 	 	 	 
80099	2	88	 	 	 	 
80099	3	88	 	 	 	 
80100	1	88	 	 	 	 
80100	2	88	 	 	 	 
80100	3	88	 	 	 	 
80104	1	39	2	2	2	2
80104	2	88	 	 	 	 
80104	3	88	 	 	 	 
80107	1	88	 	 	 	 
80107	2	88	 	 	 	 
80107	3	88	 	 	 	 
80115	1	29	 	 	 	3
80115	2	88	 	 	 	 
80115	3	88	 	 	 	 
80119	1	37	 	 	 	1
80119	2	88	 	 	 	 
80119	3	88	 	 	 	 
80120	1	88	 	 	 	 
80120	2	88	 	 	 	 
80120	3	88	 	 	 	 
80124	1	39	 	2	 	 
80124	2	88	 	 	 	 
80124	3	88	 	 	 	 
80132	1	88	 	 	 	 
80132	2	88	 	 	 	 
80132	3	88	 	 	 	 
80142	1	88	 	 	 	 
80142	2	88	 	 	 	 
80142	3	88	 	 	 	 
80154	1	88	 	 	 	 
80154	2	88	 	 	 	 
80154	3	88	 	 	 	 
80162	1	88	 	 	 	 
80162	2	88	 	 	 	 
80162	3	88	 	 	 	 
80165	1	88	 	 	 	 
80165	2	88	 	 	 	 
80165	3	88	 	 	 	 
90001	1	14	 	 	3	 
90001	2	42	 	 	2	 
90001	3	88	 	 	 	 
90002	1	29	 	4	 	 
90002	2	30	 	 	2	 
90002	3	14	 	2	2	 
90003	1	14	 	 	 	1
90003	2	37	1	1	1	1
90003	3	88	 	 	 	 
90004	1	29	3	 	 	 
90004	2	14	 	3	 	 
90004	3	26	 	2	 	 
90005	1	14	 	 	 	3
90005	2	88	 	 	 	 
90005	3	88	 	 	 	 
90006	1	29	 	 	1	1
90006	2	24	 	 	1	1
90006	3	14	 	 	1	 
90007	1	29	 	3	4	 
90007	2	27	 	2	2	 
90007	3	37	 	4	4	 
90008	1	39	 	 	4	4
90008	2	14	 	 	2	 
90008	3	88	 	 	 	 
90009	1	37	2	2	2	2
90009	2	88	 	 	 	 
90009	3	88	 	 	 	 
90010	1	37	 	 	2	 
90010	2	88	 	 	 	 
90010	3	88	 	 	 	 
90011	1	14	1	 	 	 
90011	2	29	1	 	1	 
90011	3	88	 	 	 	 
90012	1	1	 	3	 	3
90012	2	29	 	 	4	 
90012	3	38	 	 	 	3
90013	1	36	 	 	 	2
90013	2	14	 	 	 	1
90013	3	31	 	 	 	1
90014	1	29	2	2	2	2
90014	2	88	 	 	 	 
90014	3	88	 	 	 	 
90015	1	37	 	4	4	4
90015	2	38	4	4	4	4
90015	3	39	 	 	4	4
90016	1	88	 	 	 	 
90016	2	88	 	 	 	 
90016	3	88	 	 	 	 
90017	1	1	 	 	1	1
90017	2	88	 	 	 	 
90017	3	88	 	 	 	 
90018	1	14	2	2	2	3
90018	2	88	 	 	 	 
90018	3	88	 	 	 	 
90019	1	88	 	 	 	 
90019	2	88	 	 	 	 
90019	3	88	 	 	 	 
90020	1	88	 	 	 	 
90020	2	88	 	 	 	 
90020	3	88	 	 	 	 
90021	1	88	 	 	 	 
90021	2	88	 	 	 	 
90021	3	88	 	 	 	 
90023	1	88	 	 	 	 
90023	2	88	 	 	 	 
90023	3	88	 	 	 	 
90024	1	14	 	2	 	 
90024	2	88	 	 	 	 
90024	3	88	 	 	 	 
90025	1	39	 	 	 	3
90025	2	24	 	 	 	2
90025	3	88	 	 	 	 
90026	1	88	 	 	 	 
90026	2	88	 	 	 	 
90026	3	88	 	 	 	 
90027	1	26	 	2	 	 
90027	2	29	2	 	 	 
90027	3	24	 	 	 	2
90028	1	14	 	3	 	 
90028	2	26	2	 	 	 
90028	3	37	 	 	 	2
90029	1	14	 	 	 	2
90029	2	29	 	 	2	 
90029	3	88	 	 	 	 
90031	1	26	3	 	 	 
90031	2	14	 	 	 	3
90031	3	88	 	 	 	 
90032	1	88	 	 	 	 
90032	2	88	 	 	 	 
90032	3	88	 	 	 	 
90033	1	26	 	 	 	1
90033	2	88	 	 	 	 
90033	3	88	 	 	 	 
90034	1	88	 	 	 	 
90034	2	88	 	 	 	 
90034	3	88	 	 	 	 
90035	1	14	 	2	2	 
90035	2	88	 	 	 	 
90035	3	88	 	 	 	 
90036	1	88	 	 	 	 
90036	2	88	 	 	 	 
90036	3	88	 	 	 	 
90037	1	1	 	 	 	2
90037	2	88	 	 	 	 
90037	3	88	 	 	 	 
90038	1	29	 	 	3	 
90038	2	28	 	 	3	 
90038	3	88	 	 	 	 
90039	1	39	3	 	 	 
90039	2	29	 	 	 	3
90039	3	88	 	 	 	 
90042	1	88	 	 	 	 
90042	2	88	 	 	 	 
90042	3	88	 	 	 	 
90043	1	29	 	 	2	 
90043	2	88	 	 	 	 
90043	3	88	 	 	 	 
90044	1	14	 	 	2	 
90044	2	88	 	 	 	 
90044	3	88	 	 	 	 
90045	1	1	2	2	2	2
90045	2	88	 	 	 	 
90045	3	88	 	 	 	 
90046	1	88	 	 	 	 
90046	2	88	 	 	 	 
90046	3	88	 	 	 	 
90047	1	14	 	1	 	 
90047	2	88	 	 	 	 
90047	3	88	 	 	 	 
90049	1	24	 	1	 	 
90049	2	25	 	 	 	1
90049	3	26	1	 	 	 
90050	1	14	 	3	 	 
90050	2	88	 	 	 	 
90050	3	88	 	 	 	 
90051	1	88	 	 	 	 
90051	2	88	 	 	 	 
90051	3	88	 	 	 	 
90052	1	88	 	 	 	 
90052	2	88	 	 	 	 
90052	3	88	 	 	 	 
90053	1	88	 	 	 	 
90053	2	88	 	 	 	 
90053	3	88	 	 	 	 
90054	1	88	 	 	 	 
90054	2	88	 	 	 	 
90054	3	88	 	 	 	 
90056	1	88	 	 	 	 
90056	2	88	 	 	 	 
90056	3	88	 	 	 	 
90057	1	14	 	 	 	2
90057	2	26	 	 	 	1
90057	3	88	 	 	 	 
90058	1	29	 	3	 	 
90058	2	28	 	2	 	 
90058	3	88	 	 	 	 
90059	1	24	 	 	3	2
90059	2	29	 	2	2	2
90059	3	1	 	 	 	1
90060	1	37	 	 	2	 
90060	2	14	 	 	 	2
90060	3	41	2	 	 	 
90061	1	14	2	2	2	2
90061	2	88	 	 	 	 
90061	3	88	 	 	 	 
90062	1	14	 	 	 	2
90062	2	88	 	 	 	 
90062	3	88	 	 	 	 
90063	1	14	 	 	 	2
90063	2	88	 	 	 	 
90063	3	88	 	 	 	 
90066	1	 	 	 	 	 
90066	2	 	 	 	 	 
90066	3	 	 	 	 	 
90067	1	24	 	 	 	2
90067	2	88	 	 	 	 
90067	3	88	 	 	 	 
90068	1	14	 	 	 	3
90068	2	88	 	 	 	 
90068	3	88	 	 	 	 
90069	1	29	 	 	4	 
90069	2	88	 	 	 	 
90069	3	88	 	 	 	 
90070	1	14	 	4	 	 
90070	2	88	 	 	 	 
90070	3	88	 	 	 	 
90071	1	36	 	 	3	3
90071	2	88	 	 	 	 
90071	3	88	 	 	 	 
90072	1	1	 	 	3	 
90072	2	24	 	 	 	2
90072	3	88	 	 	 	 
90073	1	26	 	 	1	 
90073	2	88	 	 	 	 
90073	3	88	 	 	 	 
90074	1	29	 	 	2	 
90074	2	88	 	 	 	 
90074	3	88	 	 	 	 
90075	1	14	 	2	2	 
90075	2	88	 	 	 	 
90075	3	88	 	 	 	 
90076	1	88	 	 	 	 
90076	2	88	 	 	 	 
90076	3	88	 	 	 	 
90078	1	88	 	 	 	 
90078	2	88	 	 	 	 
90078	3	88	 	 	 	 
90079	1	88	 	 	 	 
90079	2	88	 	 	 	 
90079	3	88	 	 	 	 
90080	1	88	 	 	 	 
90080	2	88	 	 	 	 
90080	3	88	 	 	 	 
90081	1	26	 	 	2	 
90081	2	1	 	 	 	3
90081	3	88	 	 	 	 
90082	1	36	1	 	 	 
90082	2	14	 	 	1	 
90082	3	88	 	 	 	 
90084	1	88	 	 	 	 
90084	2	88	 	 	 	 
90084	3	88	 	 	 	 
90085	1	88	 	 	 	 
90085	2	88	 	 	 	 
90085	3	88	 	 	 	 
90086	1	88	 	 	 	 
90086	2	88	 	 	 	 
90086	3	88	 	 	 	 
90087	1	88	 	 	 	 
90087	2	88	 	 	 	 
90087	3	88	 	 	 	 
90088	1	32	2	 	 	 
90088	2	88	 	 	 	 
90088	3	88	 	 	 	 
90090	1	14	4	 	 	 
90090	2	88	 	 	 	 
90090	3	88	 	 	 	 
90091	1	88	 	 	 	 
90091	2	88	 	 	 	 
90091	3	88	 	 	 	 
90092	1	88	 	 	 	 
90092	2	88	 	 	 	 
90092	3	88	 	 	 	 
90093	1	88	 	 	 	 
90093	2	88	 	 	 	 
90093	3	88	 	 	 	 
90094	1	88	 	 	 	 
90094	2	88	 	 	 	 
90094	3	88	 	 	 	 
90095	1	14	 	 	4	 
90095	2	88	 	 	 	 
90095	3	88	 	 	 	 
90097	1	88	 	 	 	 
90097	2	88	 	 	 	 
90097	3	88	 	 	 	 
90098	1	14	4	 	 	 
90098	2	36	 	 	2	 
90098	3	88	 	 	 	 
90099	1	88	 	 	 	 
90099	2	88	 	 	 	 
90099	3	88	 	 	 	 
90100	1	88	 	 	 	 
90100	2	88	 	 	 	 
90100	3	88	 	 	 	 
90101	1	14	 	2	 	 
90101	2	29	 	2	 	 
90101	3	47	1	 	 	 
90102	1	88	 	 	 	 
90102	2	88	 	 	 	 
90102	3	88	 	 	 	 
90105	1	29	 	2	 	 
90105	2	88	 	 	 	 
90105	3	88	 	 	 	 
90106	1	88	 	 	 	 
90106	2	88	 	 	 	 
90106	3	88	 	 	 	 
90120	1	14	 	 	 	3
90120	2	88	 	 	 	 
90120	3	88	 	 	 	 
90121	1	88	 	 	 	 
90121	2	88	 	 	 	 
90121	3	88	 	 	 	 
100002	1	88	 	 	 	 
100002	2	88	 	 	 	 
100002	3	88	 	 	 	 
100003	1	88	 	 	 	 
100003	2	88	 	 	 	 
100003	3	88	 	 	 	 
100004	1	88	 	 	 	 
100004	2	88	 	 	 	 
100004	3	88	 	 	 	 
100006	1	45	 	 	4	 
100006	2	88	 	 	 	 
100006	3	88	 	 	 	 
100007	1	88	 	 	 	 
100007	2	88	 	 	 	 
100007	3	88	 	 	 	 
100009	1	88	 	 	 	 
100009	2	88	 	 	 	 
100009	3	88	 	 	 	 
100010	1	88	 	 	 	 
100010	2	88	 	 	 	 
100010	3	88	 	 	 	 
100011	1	39	 	2	1	 
100011	2	31	 	2	 	1
100011	3	88	 	 	 	 
100012	1	37	 	3	 	 
100012	2	88	 	 	 	 
100012	3	88	 	 	 	 
100013	1	88	 	 	 	 
100013	2	88	 	 	 	 
100013	3	88	 	 	 	 
100014	1	88	 	 	 	 
100014	2	88	 	 	 	 
100014	3	88	 	 	 	 
100015	1	88	 	 	 	 
100015	2	88	 	 	 	 
100015	3	88	 	 	 	 
100017	1	88	 	 	 	 
100017	2	88	 	 	 	 
100017	3	88	 	 	 	 
100018	1	88	 	 	 	 
100018	2	88	 	 	 	 
100018	3	88	 	 	 	 
100020	1	88	 	 	 	 
100020	2	88	 	 	 	 
100020	3	88	 	 	 	 
100022	1	88	 	 	 	 
100022	2	88	 	 	 	 
100022	3	88	 	 	 	 
100024	1	88	 	 	 	 
100024	2	88	 	 	 	 
100024	3	88	 	 	 	 
100025	1	88	 	 	 	 
100025	2	88	 	 	 	 
100025	3	88	 	 	 	 
100026	1	14	 	 	3	 
100026	2	29	 	 	 	1
100026	3	88	 	 	 	 
100027	1	88	 	 	 	 
100027	2	88	 	 	 	 
100027	3	88	 	 	 	 
100029	1	14	 	2	2	 
100029	2	88	 	 	 	 
100029	3	88	 	 	 	 
100030	1	14	 	4	 	 
100030	2	88	 	 	 	 
100030	3	88	 	 	 	 
100031	1	14	 	 	4	 
100031	2	29	 	3	 	 
100031	3	88	 	 	 	 
100032	1	38	 	 	 	4
100032	2	88	 	 	 	 
100032	3	88	 	 	 	 
100033	1	88	 	 	 	 
100033	2	88	 	 	 	 
100033	3	88	 	 	 	 
100035	1	39	1	 	 	 
100035	2	25	 	1	 	 
100035	3	88	 	 	 	 
100036	1	88	 	 	 	 
100036	2	88	 	 	 	 
100036	3	88	 	 	 	 
100038	1	14	 	 	1	 
100038	2	88	 	 	 	 
100038	3	88	 	 	 	 
100039	1	88	 	 	 	 
100039	2	88	 	 	 	 
100039	3	88	 	 	 	 
100040	1	88	 	 	 	 
100040	2	88	 	 	 	 
100040	3	88	 	 	 	 
100041	1	38	 	 	1	 
100041	2	88	 	 	 	 
100041	3	88	 	 	 	 
100042	1	39	 	3	 	 
100042	2	14	 	 	 	3
100042	3	29	 	 	 	1
100043	1	88	 	 	 	 
100043	2	88	 	 	 	 
100043	3	88	 	 	 	 
100044	1	88	 	 	 	 
100044	2	88	 	 	 	 
100044	3	88	 	 	 	 
100045	1	1	 	 	4	 
100045	2	88	 	 	 	 
100045	3	88	 	 	 	 
100046	1	14	 	 	1	1
100046	2	88	 	 	 	 
100046	3	88	 	 	 	 
100047	1	14	 	 	3	 
100047	2	29	 	 	2	 
100047	3	88	 	 	 	 
100048	1	88	 	 	 	 
100048	2	88	 	 	 	 
100048	3	88	 	 	 	 
100050	1	88	 	 	 	 
100050	2	88	 	 	 	 
100050	3	88	 	 	 	 
100051	1	38	 	2	 	 
100051	2	88	 	 	 	 
100051	3	88	 	 	 	 
100052	1	88	 	 	 	 
100052	2	88	 	 	 	 
100052	3	88	 	 	 	 
100053	1	88	 	 	 	 
100053	2	88	 	 	 	 
100053	3	88	 	 	 	 
100054	1	88	 	 	 	 
100054	2	88	 	 	 	 
100054	3	88	 	 	 	 
100055	1	88	 	 	 	 
100055	2	88	 	 	 	 
100055	3	88	 	 	 	 
100056	1	31	 	4	 	 
100056	2	61	 	 	4	 
100056	3	88	 	 	 	 
100057	1	88	 	 	 	 
100057	2	88	 	 	 	 
100057	3	88	 	 	 	 
100058	1	88	 	 	 	 
100058	2	88	 	 	 	 
